Exceedance,Power
0.0,60.655002779664876
0.05,56.50489375004903
0.1,56.1543383031336
0.15000000000000002,55.66007463418871
0.2,55.16531353181908
0.25,54.39264579640989
0.30000000000000004,53.462411424347295
0.35000000000000003,52.46678221605768
0.4,51.400234839145234
0.45,49.93643309508745
0.5,48.13266220343728
0.55,45.828489056280745
0.6000000000000001,43.52338494169203
0.65,41.485054042097296
0.7000000000000001,39.166719583252224
0.75,36.746254391909005
0.8,34.39824675515218
0.8500000000000001,31.631220321628547
0.9,28.932701655488728
0.9500000000000001,25.711088864699665
1.0,0.0
