WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,PowerTurbine1_max,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units,Exceedance
1946,4629.081161917657,192.89523707448373,0.4831464060712186,0.0469086646560176,25.390817414560196,11.227592061172452,49.43977693117871,976.8312185263092,964.40148789361,190.1696435180553,26.13008420690088,827071.2451518816,0.5245251427903866,0.39452054794520547,0.11506849315068493,0.23013698630136986,0.2602739726027397,0.0,0,0.55
1947,6170.049530809099,261.382924552137,0.4865871740961382,0.0387355075200926,24.970062480713253,8.937595727178852,49.12558336359971,979.2608614182031,964.7455316982084,191.6453299341093,0.0,745065.6418927528,0.4725175303733846,0.3698630136986301,0.09041095890410959,0.2136986301369863,0.2356164383561644,0.09315068493150686,34,0.9500000000000001
1948,905.4211927358452,192.89523707448373,0.4717586674515019,0.1372910101433565,25.4,21.60634876355172,49.11206684517267,967.5216847709434,964.40148789361,149.19832072405418,21.72966105267504,632105.1833845079,0.40087847753964223,0.10684931506849316,0.15616438356164383,0.4136986301369863,0.3232876712328767,0.0,0,1.0
1949,5186.55444773476,171.1379824381925,0.5350733899864418,0.0312346089552292,25.351726391643105,10.291327182300954,49.43977693117871,977.7972938495116,964.401814881952,190.6975891534169,21.807586664031795,751019.2864988804,0.4762933070134959,0.3863013698630137,0.09863013698630137,0.18356164383561643,0.3315068493150685,0.0,0,0.9
1950,4401.902674556776,192.89523707448373,0.504083003920991,0.0530089320796932,25.390817414560196,11.64332869304291,49.43642848165098,976.4154818944388,964.401814881952,192.8,26.13008420690088,841484.1658797094,0.5336657571535448,0.4054794520547945,0.1232876712328767,0.20821917808219179,0.26301369863013696,0.0,0,0.45
1951,6170.049530809099,256.6827889882703,0.4789471017177073,0.0396578482993626,25.0175486017324,8.937595727178852,49.5759588150606,979.2608614182031,964.7267311559532,192.05779738299407,0.0,798725.3759508069,0.5065483104710851,0.41643835616438357,0.043835616438356165,0.2328767123287671,0.2547945205479452,0.0547945205479452,20,0.7000000000000001
1952,5886.181288951835,220.53049583159049,0.4805230263991645,0.0406035744173552,25.27140994379572,9.29203573332051,48.783098169078364,978.8747191849858,964.5231829749896,191.2297448227872,0.0,801009.3412054421,0.5079967917335376,0.40273972602739727,0.0958904109589041,0.26575342465753427,0.2054794520547945,0.030136986301369864,11,0.7000000000000001
1953,3811.676948218156,258.7976520087449,0.5332351314970081,0.0575116547422986,25.060454199814924,12.777876101971849,48.98410312112727,975.28093448551,964.735190608035,192.0176842348189,25.99489126995542,893507.0560739303,0.5666584576826043,0.4520547945205479,0.09315068493150686,0.1726027397260274,0.2821917808219178,0.0,0,0.2
1954,3803.114617748527,212.05144921368185,0.4760289697735415,0.0606422532975007,25.340482314811545,12.796020087967,49.591119770673735,975.2627904995148,964.472308695282,191.2506289257504,24.91016310646372,910595.4791245813,0.5774958644879384,0.4931506849315068,0.07123287671232877,0.1863013698630137,0.2493150684931507,0.0,0,0.15000000000000002
1955,5672.879600260333,249.7991800258312,0.4403537272965633,0.0516301165696112,25.05604428533176,9.596698935195027,49.5759588150606,978.5462345844008,964.698795080155,192.0176842348189,0.0,834556.9832420696,0.5292725667440827,0.4657534246575342,0.09863013698630137,0.2465753424657534,0.14794520547945206,0.043835616438356165,16,0.5
1956,9153.793636168486,290.5219447532691,0.5045484527768191,0.0261093934929516,24.85782846942411,6.828173199996165,49.131225385211415,981.961343349159,964.8620877790132,190.6975891534169,0.0,770262.2921303912,0.4884971411278483,0.29315068493150687,0.15616438356164383,0.28493150684931506,0.1917808219178082,0.07397260273972603,27,0.8500000000000001
1957,9912.101075056224,283.6079686159883,0.4398375761907169,0.0198746964451109,24.830101116632356,6.527941412350849,49.5759588150606,982.443744688036,964.834431874464,191.68769535762112,0.0,725250.1835949544,0.4599506491596616,0.3232876712328767,0.07945205479452055,0.3095890410958904,0.12054794520547946,0.16712328767123288,61,0.9500000000000001
1958,4432.218100140775,243.27968621428656,0.4850384421166294,0.0527823087244186,25.129297502602597,11.587851464224164,49.131225385211415,976.4709591232576,964.6596781172858,192.0237378381964,27.146311274460164,928026.6019161282,0.5885506100432066,0.4821917808219178,0.07945205479452055,0.2958904109589041,0.14246575342465753,0.0,0,0.1
1959,4629.081161917657,194.7956741845264,0.5339222515434264,0.0448956070158666,25.4,11.227592061172452,49.261923699939125,976.8312185263092,964.401814881952,192.8,20.70453284246732,812473.1420599956,0.5152670865423614,0.3863013698630137,0.11232876712328767,0.20821917808219179,0.2958904109589041,0.0,0,0.6000000000000001
1960,6081.317073546183,201.1701128186193,0.4821789809675056,0.0346721581053,25.4,9.037714389052091,49.5759588150606,979.1508331711972,964.4070206769117,191.08456343239203,0.0,789699.4536018432,0.50082410806814,0.3780821917808219,0.10136986301369863,0.27123287671232876,0.18356164383561643,0.06575342465753424,24,0.75
1961,5569.845470794792,266.78604271350054,0.42751982499898,0.046080688520369,24.944346611728243,9.743864707664436,49.5759588150606,978.387562025024,964.767144170854,192.03099686245943,0.0,854877.5989289657,0.5421598166723527,0.4657534246575342,0.09315068493150686,0.26301369863013696,0.136986301369863,0.0410958904109589,15,0.35000000000000003
1962,7115.411678283417,283.6079686159883,0.42751982499898,0.0383782266429732,24.856418001694923,7.905547619052292,49.12558336359971,980.3984869775863,964.834431874464,191.68769535762112,0.0,803579.2730294917,0.509626631804599,0.4301369863013699,0.06027397260273973,0.2821917808219178,0.09863013698630137,0.12876712328767123,47,0.7000000000000001
1963,2450.1297002835204,290.5219447532691,0.5197999855684006,0.0645171639884973,24.85782846942411,15.872290621280165,48.99433606709032,972.1865199662016,964.8620877790132,192.05779738299407,33.116299511784355,1013753.8861400404,0.642918497044673,0.5123287671232877,0.0821917808219178,0.2958904109589041,0.11232876712328767,0.0,0,0.0
1964,2742.499149867776,264.1051871975735,0.4805230263991645,0.0685032861323619,24.962182117304504,15.166571260214702,49.5759588150606,972.892239327267,964.7564207487904,192.0237378381964,32.37457724120097,884714.8037031628,0.5610824478076882,0.38904109589041097,0.10136986301369863,0.25753424657534246,0.25205479452054796,0.0,0,0.2
1965,5396.328800163887,246.1954239432886,0.4728449071180803,0.034238571679954,25.077055935354704,9.99170214757077,49.526362197081326,978.1203463522525,964.6771725436598,192.11661628319487,0.0,844470.7884287409,0.535559860748821,0.4054794520547945,0.09041095890410959,0.29041095890410956,0.20821917808219179,0.005479452054794521,2,0.4
1966,3452.248381930785,266.78604271350054,0.4932841965384821,0.0446719542719412,24.944346611728243,13.5395223495808,49.261923699939125,974.5192882379008,964.767144170854,192.8,31.067970412700173,883661.0468738409,0.5604141596105028,0.4,0.11232876712328767,0.2410958904109589,0.2465753424657534,0.0,0,0.2
1967,5513.419393582916,256.6827889882703,0.4533810345185399,0.0373246729330279,25.0110006087108,9.82445923768443,48.94054667138632,978.3006658661176,964.7267311559532,189.95204661662396,0.0,846298.0466652764,0.5367187003204442,0.4821917808219178,0.10410958904109589,0.2821917808219178,0.11506849315068493,0.019178082191780823,7,0.4
1968,8539.833006270135,281.3222739992266,0.3910106314592865,0.0358790192123373,24.84585627788752,7.060683351671621,49.5759588150606,981.5723331259276,964.8252890959968,192.8,0.0,775767.8017817957,0.49198871244406117,0.3424657534246575,0.15616438356164383,0.2219178082191781,0.11506849315068493,0.1643835616438356,60,0.8
1969,4873.665761819121,335.4728177879068,0.4355340706900914,0.0425966651764771,24.561478710933688,10.780002243352776,48.90653934390996,977.278808344129,965.0773640889396,191.71363422812703,43.44526473907718,969914.0715847058,0.6151154690415436,0.5178082191780822,0.11506849315068493,0.33972602739726027,0.0273972602739726,0.0,0,0.05
1970,3139.322872631896,320.2150422476492,0.4728449071180803,0.0715588094048842,24.70898575332883,14.208720894921946,49.43346488205299,973.8500896925598,965.0010752112382,192.0237378381964,40.63784497358047,951365.632645707,0.6033521262339593,0.4602739726027397,0.09863013698630137,0.29863013698630136,0.14246575342465753,0.0,0,0.1
1971,1881.0436962338129,275.9224808516464,0.5106163793792917,0.0786797246105035,24.88283208968288,17.343130953495567,49.5759588150606,970.7156796339862,964.8036899234066,192.7409456305737,35.04461576473703,930231.2412408164,0.5899487831309085,0.4246575342465753,0.09315068493150686,0.26575342465753427,0.2191780821917808,0.0,0,0.1
1972,1208.137555230546,229.3650854576809,0.514463654154423,0.1018515048837198,25.24240677799828,19.71038478484909,49.16871518154946,968.5541466021532,964.576190512746,192.74136351167388,23.931980866051727,798433.1173669455,0.5063629612930908,0.273972602739726,0.14520547945205478,0.2684931506849315,0.31232876712328766,0.0,0,0.7000000000000001
1973,2840.311133494523,209.2745177174335,0.5279610373801357,0.0598931357217965,25.362847843160797,14.930473368701875,48.92455250648664,973.1283372187798,964.4556471063046,191.7842458254276,24.268046379240676,915750.235642442,0.5807649896261048,0.4958904109589041,0.0547945205479452,0.16164383561643836,0.2876712328767123,0.0,0,0.15000000000000002
1974,5415.424041152379,220.53049583159049,0.4760289697735415,0.0445961933894597,25.27140994379572,9.964428020976577,49.42315415980331,978.1497530233746,964.5231829749896,192.8,0.0,837018.1059313465,0.5308334005145526,0.4602739726027397,0.09041095890410959,0.18082191780821918,0.2493150684931507,0.019178082191780823,7,0.5
1975,5434.01921081911,239.64129376144416,0.4590193879920451,0.0442893694677651,25.14094851838962,9.93786815656653,48.37876376599283,978.1783895846614,964.6378477625686,189.64475396269188,0.0,823290.7734581499,0.5221275833702117,0.43561643835616437,0.11506849315068493,0.273972602739726,0.16986301369863013,0.00821917808219178,3,0.6000000000000001
1976,2831.488197054909,335.4728177879068,0.4269559258036981,0.0763856099744959,24.561478710933688,14.951770111831928,49.39601111094357,973.1070404756498,965.0773640889396,192.8,43.44526473907718,956946.6604835186,0.6068915908698114,0.4520547945205479,0.09315068493150686,0.42191780821917807,0.03287671232876712,0.0,0,0.05
1977,6347.584761383252,273.7644374568714,0.4231192818227289,0.0442893694677651,24.88659904872644,8.737279064384204,49.43346488205299,979.4810051041152,964.7950577498276,191.7842458254276,0.0,870138.426740828,0.5518381701806367,0.4712328767123288,0.09863013698630137,0.2,0.12876712328767123,0.10136986301369863,37,0.25
1978,5326.301133333888,338.3210417029997,0.4433177093614922,0.0553855278954817,24.511806973632005,10.091724108611508,49.20271388612628,978.012503745334,965.0916052085148,192.8,42.14893989725463,1000763.209149842,0.6346798637429236,0.5068493150684932,0.15616438356164383,0.32054794520547947,0.01643835616438356,0.0,0,0.05
1979,3067.825784637742,311.8155700798613,0.4447319276810018,0.0624246256482935,24.702031022714408,14.381300072838933,49.18153025955255,973.6775105146428,964.9590778503992,192.791598617446,37.83437253169799,997963.0645278418,0.6329040236731619,0.5205479452054794,0.09863013698630137,0.29041095890410956,0.09315068493150686,0.0,0,0.05
1980,3452.248381930785,283.6079686159883,0.4750071465933457,0.0609134214494267,24.85782846942411,13.5395223495808,49.03717034109433,974.5192882379008,964.834431874464,191.7842458254276,33.116299511784355,918238.4297846066,0.58234299199937,0.4383561643835616,0.10684931506849316,0.31232876712328766,0.14246575342465753,0.0,0,0.1
1981,1436.9972565708524,243.27968621428656,0.4850384421166294,0.0873029792268024,25.129297502602597,18.78351875338148,49.591119770673735,969.2810680596904,964.6596781172858,192.8,27.146311274460164,788229.8129412497,0.499892068075374,0.2465753424657534,0.1643835616438356,0.26575342465753427,0.3232876712328767,0.0,0,0.8
1982,1117.0362502238706,222.2828362851385,0.4995886136944385,0.1139992104436578,25.243768878378297,20.34364687573332,49.5759588150606,968.2678282149892,964.5336970177108,181.53966639122467,25.505206308461847,833294.9983867102,0.5284722211990805,0.3150684931506849,0.1589041095890411,0.23835616438356164,0.2876712328767123,0.0,0,0.5
1983,1807.794012387604,212.05144921368185,0.4574361569312087,0.0715994478752014,25.340482314811545,17.579783778229505,49.41758607656907,970.4790268092522,964.472308695282,192.8,24.91016310646372,795359.4600740244,0.5044136606253325,0.28493150684931506,0.1232876712328767,0.2356164383561644,0.3589041095890411,0.0,0,0.75
1984,1952.5344676593647,199.0925590239552,0.5335225197244101,0.0772224383773495,25.38956457835141,17.1121607688899,49.591119770673735,970.9466498185918,964.40148789361,192.8,23.219265707668296,840171.7005148875,0.5328333970794568,0.3506849315068493,0.10684931506849316,0.2054794520547945,0.336986301369863,0.0,0,0.45
1985,3049.547329305057,201.1701128186193,0.5259170804891159,0.0511145494640833,25.4,14.42542048226266,49.43977693117871,973.6333901052192,964.4070206769117,191.82837672793457,22.304365644687,767320.6536760873,0.4866315662582999,0.29863013698630136,0.10410958904109589,0.2328767123287671,0.3643835616438356,0.0,0,0.8500000000000001
1986,2076.782126371957,239.64129376144416,0.512727565590965,0.0732732985392933,25.15912338689529,16.773474420376935,49.43346488205299,971.2853361671048,964.6378477625686,191.4011225208456,26.303642495571825,900639.7160896746,0.5711819609904075,0.3643835616438356,0.1506849315068493,0.26301369863013696,0.2219178082191781,0.0,0,0.15000000000000002
1987,2467.4434971899177,224.67104686473823,0.512727565590965,0.061384095820668,25.249593817362907,15.830498697712976,49.41758607656907,972.2283118897687,964.5480262811884,192.8,25.13507885893445,831062.9468310197,0.5270566633885209,0.3643835616438356,0.0547945205479452,0.25205479452054796,0.3315068493150685,0.0,0,0.55
1988,3811.676948218156,209.2745177174335,0.5106163793792917,0.0628575861272865,25.362847843160797,12.777876101971849,49.5759588150606,975.28093448551,964.4556471063046,192.8,24.268046379240676,839080.406494199,0.5321413029516736,0.4383561643835616,0.07123287671232877,0.2219178082191781,0.2684931506849315,0.0,0,0.45
1989,1027.8009259147989,212.05144921368185,0.4487829919628007,0.1136938316646047,25.32807353727429,20.899731326485536,49.41032014679546,967.9873743385892,964.472308695282,164.96422005773354,26.34303326108418,742533.9814102822,0.4709119618279314,0.27671232876712326,0.14246575342465753,0.1917808219178082,0.38904109589041097,0.0,0,0.9500000000000001
1990,2293.9632006513275,199.0925590239552,0.4872105741949339,0.0772224383773495,25.4,16.249244241082003,49.52491592466583,971.8095663463996,964.40148789361,192.8,21.7793447536432,790028.4609856987,0.5010327631822037,0.3178082191780822,0.09315068493150686,0.2191780821917808,0.3698630136986301,0.0,0,0.75
1991,905.4211927358452,175.04384955453037,0.4113255060559569,0.1180008617846089,25.390817414560196,21.575598627699137,49.591119770673735,967.5216847709434,964.40148789361,152.70129950034357,22.008484061190547,670613.54890986,0.425300322748516,0.18082191780821918,0.20821917808219179,0.2136986301369863,0.4,0.0,0,1.0
1992,3573.2680912123824,163.87541321774722,0.4565834705329932,0.0594873279411039,25.4,13.283075822769767,49.41758607656907,974.775734764712,964.40148789361,192.8,23.571130490022757,769413.6714969816,0.48795894945267737,0.3589041095890411,0.04657534246575343,0.2328767123287671,0.36164383561643837,0.0,0,0.8500000000000001
1993,1839.4149794968628,155.86976452715123,0.4630204047405221,0.0807729696785273,25.4,17.47762373064574,49.43977693117871,970.581186856836,964.40148789361,192.8,17.336498505382792,694602.6116070974,0.4405140865088137,0.25205479452054796,0.09041095890410959,0.16986301369863013,0.4876712328767123,0.0,0,1.0
1994,1231.9889272331854,132.8891725892938,0.5418048633843378,0.1009435991550381,25.4,19.567766414552917,49.54557758015553,968.6291080570186,964.40148789361,192.8,11.692717593036472,556392.3732396147,0.35286172833562574,0.15342465753424658,0.07945205479452055,0.20821917808219179,0.5589041095890411,0.0,0,1.0
1995,819.2739407352476,114.99803130518691,0.5323460868974058,0.1525741193328085,25.4,22.10068069931158,49.42782945072104,967.177095762941,964.40148789361,134.78273193849344,12.219363786857414,489219.5771716952,0.31026102052999444,0.04657534246575343,0.16712328767123288,0.23013698630136986,0.5589041095890411,0.0,0,1.0
1996,1399.6225280663384,102.69188909931223,0.4965815093576721,0.0903454577035811,25.4,18.973082286496712,49.41032014679546,969.1603189368298,964.40148789361,192.8,9.722980840357083,735583.8913512259,0.4665042436271093,0.26301369863013696,0.1178082191780822,0.1780821917808219,0.4410958904109589,0.0,0,0.9500000000000001
1997,3524.628422363977,156.55090676315066,0.5627652120752787,0.0534025585385895,25.396876151322505,13.386145597234297,49.082703308683975,974.6726649902474,964.4033156440232,190.5783280155492,19.197490426209985,783245.3720117332,0.4967309563747674,0.3726027397260274,0.09041095890410959,0.18082191780821918,0.3561643835616438,0.0,0,0.8
1998,3420.728127398308,173.8393553723827,0.5616451299153826,0.0634367865314812,25.4,13.60631526989959,49.19124428990123,974.452495317582,964.4000787793904,192.8,21.456109397199267,797919.8131551982,0.5060374258975129,0.38082191780821917,0.09863013698630137,0.18904109589041096,0.3315068493150685,0.0,0,0.75
1999,3411.254881154899,193.63700368409016,0.4699514982604373,0.0468986949886344,25.4,13.626389529796365,49.51467057789103,974.4324210576854,964.4000787793904,189.96440243552297,21.916593833946497,765663.3094034917,0.4855804854157101,0.3424657534246575,0.057534246575342465,0.24383561643835616,0.3589041095890411,0.0,0,0.8500000000000001
2000,3676.580923365921,140.01135876889322,0.4916027485167309,0.0626093147178403,25.391611635880484,13.06415101177776,49.51467057789103,974.994659575704,964.4000787793904,192.8,18.771157498813437,816376.3266947654,0.517742469999217,0.4383561643835616,0.06301369863013699,0.19726027397260273,0.3013698630136986,0.0,0,0.6000000000000001
2001,2029.000290301854,195.0615901578589,0.5288728309925945,0.0766337568277784,25.4,16.888809886753045,49.594748615498105,971.1700007007288,964.4000787793904,191.15787271561217,20.770617441154,853693.3928000245,0.5414087980720602,0.34794520547945207,0.12602739726027398,0.2328767123287671,0.29315068493150687,0.0,0,0.35000000000000003
2002,3846.3561435461793,193.63700368409016,0.5216121285589881,0.0424862453640199,25.4,12.704389235681552,49.85100286250081,975.3544213518002,964.4000787793904,191.2378507366764,20.724152744402826,835289.7277289288,0.5297372702491938,0.40821917808219177,0.0958904109589041,0.16164383561643836,0.33424657534246577,0.0,0,0.5
2003,4338.666842200586,189.24387002768773,0.5024125600387559,0.0550860457123226,25.4,11.759050266254684,49.13931282100507,976.299760321227,964.4000787793904,192.62610625833983,20.724152744402826,808490.8555024258,0.5127415369751559,0.4246575342465753,0.08493150684931507,0.1726027397260274,0.32054794520547947,0.0,0,0.65
2004,1337.006975956191,193.63700368409016,0.4836636196751263,0.0980352196870359,25.4,19.188056483836924,49.54738421720974,968.9591647815766,964.4000787793904,192.8,21.916593833946497,848619.0520258499,0.538190672263984,0.3424657534246575,0.09863013698630137,0.2191780821917808,0.33972602739726027,0.0,0,0.4
2005,2684.4461330713057,156.55090676315066,0.5372215426326648,0.0795932113852414,25.352403283039155,15.306699231792315,49.85100286250081,972.7521113556894,964.4019237749086,192.1025125172274,22.354754071767747,850310.3397058009,0.5392632798743029,0.41643835616438357,0.07123287671232877,0.16986301369863013,0.3424657534246575,0.0,0,0.35000000000000003
2006,4543.004982908213,210.0789186808437,0.5024125600387559,0.0434310856740823,25.329418328697248,11.385111468759751,49.6488654261063,976.673699118722,964.4604735120852,190.9329979044416,25.22616339344178,830799.1747680375,0.526889380243555,0.4520547945205479,0.08493150684931507,0.2,0.26301369863013696,0.0,0,0.55
2007,3367.2754716645045,236.8493354753479,0.4916027485167309,0.0481101119772421,25.15592887230325,13.719583992764107,49.07183119574187,974.3392265947176,964.621096012852,189.23847903044827,26.394136604171777,891785.8764482161,0.5655668927246424,0.5013698630136987,0.038356164383561646,0.1863013698630137,0.27671232876712326,0.0,0,0.2
2008,5796.211608335895,181.5686791602694,0.4866309423946182,0.0412338292922706,25.4,9.420541284008998,49.594748615498105,978.7361658768372,964.4000787793904,192.33442914036368,0.0,801150.8231606188,0.5080865190008997,0.4136986301369863,0.09863013698630137,0.14246575342465753,0.29041095890410956,0.0547945205479452,20,0.7000000000000001
2009,5149.143297912559,213.4151960906308,0.4675851944402699,0.0474382211197679,25.329418328697248,10.344762299296796,48.98386001151805,977.7396806787854,964.4804911765438,192.01673124515077,25.22616339344178,852414.7455051217,0.5405978852772207,0.4958904109589041,0.10136986301369863,0.21095890410958903,0.1917808219178082,0.0,0,0.35000000000000003
2010,4355.928308169298,224.7272915223594,0.4737647920950871,0.0518390573727806,25.236862243249103,11.7274617835319,49.6488654261063,976.3313488039498,964.5483637491342,191.20977083902807,26.480941999046223,868227.9715425404,0.5506265674419967,0.5150684931506849,0.06575342465753424,0.2054794520547945,0.2136986301369863,0.0,0,0.25
2011,3544.1893469576416,243.54989841925496,0.4687136045116939,0.0626141862754994,25.10840707680955,13.344695066547722,49.364154574188255,974.714115520934,964.6612993905156,192.33442914036368,29.026668394436967,907495.769884798,0.5755300417838648,0.4520547945205479,0.0958904109589041,0.2054794520547945,0.2493150684931507,0.0,0,0.15000000000000002
