MonthId,Flow,Exceedance,Year,Month,WaterYear,WaterMonth,Flow_difference,Flow_difference_pct,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowAvailableForGeneration,FlowCanal,LowFlowShutoff,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,LowHeadShutoff,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,PerfMwPerCumec,ExceedanceRnd,Power_max,Power_min,Turbines_max,Turbines_min,Energy,Days,CapFactor
1924.1,116.38241501778093,0.998677419354839,1924.0,10.0,1924.0,1.0,0.5379583545580013,0.020359598197851894,28.193548387096776,4.32258064516129,2.3225806451612905,2.0,29.677419354838708,66.51612903225806,0.5785530571318874,49.866285985522886,45.218711906894306,1.0,0.6774193548387096,66.75143186255826,,,,4.647574078628571,1.7727859887552286,0.2395656741561119,0.1437394044936672,0.09582626966244477,2.3956567415611194,29.966334375852007,4.562146319317403,2.4663200496549575,2.095826269662445,32.073076096399824,82.21351265171869,964.5005512526453,990.0,0.0687182558920131,0.0,989.9312817441081,0.031040546652450776,,,,25.39429406191521,,,,,0.8261904761904761,,,,0.2670057274502332,,,,0.9600000000000005,,,,13.230591462972617,,,,8.962658732981449,0.07513300973179274,1.0,15.370217188756405,0.0,1,0,6668.218097338202,31,0.04979254851656363
1924.11,153.98009223196553,0.9917666666666667,1924.0,11.0,1924.0,2.0,2.2917513363831366,0.014462080559375845,23.0,4.0,2.0,2.0,19.0,50.0,0.3294490448170421,103.98009223196553,103.98009223196553,,1.0,103.98009223196553,,,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,2.0,2.0,19.0,132.98009223196556,964.4787509211861,990.0,0.08522048598817003,0.000989819216695192,989.9137896947954,0.07872909032119726,,,,25.35630968328791,,,,,0.8856666666666669,,,,0.4159203689278621,,,,0.963,,,,22.150326369551824,,,,22.150326369551824,0.14244786958602043,0.9913333333333333,30.987802612428716,16.08107264772217,1,1,15948.234986077316,30,0.12305736871973237
1924.12,275.6771981874483,0.8312903225806451,1924.0,12.0,1924.0,3.0,9.228880240730861,0.03006207864326213,26.0,4.0,3.0,2.0,24.0,59.0,0.22121467439422202,216.67719818744825,211.00014848302118,,1.0,211.00014848302118,,,,5.677049704427079,2.5017507172051534,0.38488472572386967,0.2886635442929023,0.19244236286193483,2.3093083543432185,28.50175071720515,4.384884725723871,3.2886635442929024,2.1924423628619354,26.30930835434322,247.1754474702431,964.8182743508364,990.0,0.12394152179634267,0.013293671741450552,989.862764806462,0.3261639968803507,,,,24.718326458745317,,,,,0.9277796697256501,,,,0.844000593932085,,,,0.9748387096774197,,,,46.18936116217062,,,,46.18936116217062,0.16784195697478987,0.8314516129032261,59.314886369029075,29.40375316990728,1,1,34364.88470465494,31,0.256607562012059
1925.01,692.7386733693181,0.4581612903225807,1925.0,1.0,1924.0,4.0,41.218566350011514,0.05263550936345971,37.12903225806452,5.67741935483871,4.0,2.6774193548387095,55.354838709677416,104.83870967741936,0.15882613169764426,587.899963691899,275.0,,1.0,275.0,,,,312.8999636918989,60.11655310473371,11.037099311120073,11.054192095170599,7.952508752096874,222.73961042877767,97.24558536279825,16.71451866595878,15.0541920951706,10.629928106935587,278.09444913845505,404.01429612392764,966.5207752729696,990.0,0.17613020904484677,0.025000000000000012,989.7988697909552,0.5349347800000003,,,,22.74315973798549,,,,,0.907786381156306,,,,1.1000000000000005,,,,0.9800000000000003,,,,54.55973330206976,,,,54.55973330206976,0.08633179977463963,0.45870967741935487,56.51560272678091,50.812724934314076,1,1,40592.441576739904,31,0.3031096294559431
1925.02,1193.6784517725657,0.27821428571428575,1925.0,2.0,1924.0,5.0,24.86516631802503,0.02026369014726581,49.0,8.0,7.0,5.0,93.0,162.0,0.13644386908653713,1011.106867907707,275.0,,1.0,275.0,,,,756.6784517725652,51.0,10.0,18.0,23.35427320285695,654.3241785697086,100.0,18.0,25.0,28.354273202856955,747.3241785697085,418.0,968.5510425773517,990.0,0.1807749077490775,0.025000000000000012,989.7942250922505,0.5349347800000003,,,,20.708247734899604,,,,,0.9266064515452266,,,,1.1000000000000005,,,,0.9800000000000003,,,,50.728811292990564,,,,50.728811292990564,0.04276796990172579,0.27767857142857144,51.400234839145234,48.836969918160285,1,1,34089.761188889635,28,0.28182672940550296
1925.03,1926.2693316142318,0.1917741935483871,1925.0,3.0,1924.0,6.0,70.36235849713344,0.030997464742956178,49.0,9.0,9.0,9.0,107.0,183.0,0.105942223471661,1100.0,275.0,,1.0,275.0,,,,1468.2693316142318,51.0,9.0,16.0,56.76290544245841,1335.5064261717732,100.0,18.0,25.0,65.76290544245842,1442.5064261717732,418.0,970.7297647732563,990.0,0.18077490774907748,0.025000000000000012,989.7942250922504,0.5349347800000003,,,,18.52952553899448,,,,,0.9263995343060896,,,,1.1000000000000005,,,,0.9800000000000003,,,,45.42040610078816,,,,45.42040610078816,0.027090576397897675,0.19193548387096773,49.24926928560893,35.19328417240709,1,1,33792.7821389864,31,0.25233558944882317
1925.04,3198.6022827788183,0.0741,1925.0,4.0,1924.0,7.0,47.83813946337618,0.014843809153033901,54.0,13.0,14.0,19.0,117.0,217.0,0.06796453806080646,1100.0,275.0,,1.0,275.0,,,,2706.6022827788183,46.0,5.0,11.0,61.0,2583.6022827788183,100.0,18.0,25.0,80.0,2700.6022827788183,418.0,974.0421865323439,990.0,0.1807749077490775,0.025000000000000012,989.7942250922504,0.5349347800000003,,,,15.217103779907063,,,,,0.9123014111905683,,,,1.1000000000000005,,,,0.9800000000000003,,,,36.705104380219986,,,,36.705104380219986,0.011506949618366933,0.07383333333333332,37.888275058337676,35.25870124946378,1,1,26427.6751537584,30,0.20391724655677776
1925.05,2213.8872116781877,0.15561290322580648,1925.0,5.0,1924.0,8.0,60.1629338099387,0.025918448203297736,58.225806451612904,13.32258064516129,14.290322580645162,18.93548387096774,185.74193548387098,290.51612903225805,0.1345477985200042,1100.0,275.0,,1.0,275.0,,,,1648.3710826459298,41.774193548387096,4.67741935483871,10.709677419354838,61.064516129032256,1530.145276194317,100.0,18.0,25.0,80.0,1715.887211678188,418.0,971.6564124469121,990.0,0.18077490774907748,0.025000000000000012,989.7942250922504,0.5349347800000003,,,,17.60287786533857,,,,,0.9279383049655532,,,,1.1000000000000005,,,,0.9800000000000003,,,,43.19718387410289,,,,43.19718387410289,0.020476062251325783,0.1554838709677419,47.6735854421741,37.785245690889255,1,1,32138.70480233255,31,0.23998435485612718
1925.06,1178.2975581315973,0.29100000000000004,1925.0,6.0,1924.0,9.0,25.148626378522952,0.02179804275414591,53.0,12.0,12.0,13.0,120.0,210.0,0.1835767855325538,928.6315295443623,275.0,,1.0,275.0,,,,693.2975581315974,47.0,6.000000000000001,13.0,42.91842026528936,584.379137866308,100.0,18.0,25.0,55.91842026528937,704.3791378663082,418.0,968.4730095210732,990.0,0.1807749077490775,0.025000000000000012,989.7942250922504,0.5349347800000003,,,,20.786280791177866,,,,,0.9254983798872618,,,,1.1000000000000005,,,,0.9800000000000003,,,,50.852255659033396,,,,50.852255659033396,0.04468770576025129,0.29116666666666663,53.527797928708594,47.96246759946269,1,1,36613.62407450405,30,0.28251253143907445
1925.07,520.6242109287423,0.5588709677419356,1925.0,7.0,1924.0,10.0,15.62820524535123,0.028474207249213856,50.0,10.0,9.0,9.0,108.0,186.0,0.3801084507604007,334.62421092874234,248.250637412092,,1.0,248.250637412092,,,,86.37357351665042,18.225412561498764,3.195591672910578,4.136274981707984,4.179366460483085,56.636927840050014,68.22541256149877,13.195591672910576,13.136274981707984,13.179366460483084,164.63692784005,342.8079166282093,965.7949636769898,990.0,0.15580286129847795,0.019975619123496574,989.8242215195784,0.44557409478715837,,,,23.58368374780097,,,,,0.919883300742928,,,,0.993002549648368,,,,0.9777419354838709,,,,51.42898147002447,,,,51.42898147002447,0.10283731629397924,0.5593548387096774,59.32669979726961,35.388376949571594,1,1,38263.16221369819,31,0.28571656372235804
