WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,FlowSpill_max,FlowSpill_mean,FlowSpill_median,FlowSpill_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Power_P95,Power_P90,FlowAvailableForGeneration_P95,FlowAvailableForGeneration_P50,Energy_stdev,Energy_coefvar,PropYearsMinAvailFlowGt1UnitRatedFlow,PropYearsMinAvailFlowGt2UnitRatedFlow,PropYearsMinAvailFlowGt3UnitRatedFlow,PropYearsMinAvailFlowGtCanalRatedFlow
1.0,Oct,10,0.5785530571318876,0.3952091016745828,0.4006549758414756,0.27492306710063413,120.0,93.27852930974679,97.0,52.0,317.0948595110257,145.33238250550968,131.82851249859814,45.21871190689431,4.647574078628568,0.0499739148239631,0.0,0.0,25.396369853242206,25.100184621392444,25.214166433473604,24.053737769748242,965.5669268677996,964.6511076174937,964.5708925165089,964.4049802861842,990.0,990.0,990.0,990.0,1.0627818244883802,66.73512405710018,31.53324547188527,28.83998529268051,8.882374145753776,49650.932298482534,23460.73463108264,21456.9490577543,6608.486364440809,16977.304255509844,18364.921044911523,19535.266151069693,26745.203060635904,31344.78851307266,35681.40728666641,21.019153893948204,22.502916984773897,106.47362631914397,131.82851249859814,6823.347133616195,0.29084115399251326,0.03225806451612903,,,
2.0,Nov,11,0.4034291765582278,0.32982789149416053,0.3337030378154353,0.2187050914699886,114.0,88.96057347670252,93.0,50.0,411.82899671077746,186.9054719900736,170.5096160537094,103.74026067187587,0.0,0.0,0.0,0.0,25.358973962655533,24.882753730554963,24.920375255189047,23.531902855847232,965.9641217383279,964.8131786668553,964.7526717765577,964.4289427807714,990.0,990.0,990.0,990.0,1.2304659498207886,85.83890057173714,40.47545983609783,37.361927934737764,22.092369436527797,61804.008411650735,29142.331081990444,26900.58811301119,15906.505994300014,20003.953996789325,21683.60849141135,23318.38795453389,32149.1947382522,40270.432627333095,44912.43181078196,24.436940428272845,27.56663180201796,127.24695564678991,170.5096160537094,8622.315447889381,0.2958691061339926,0.053763440860215055,,,
3.0,Dec,12,0.28858412954650264,0.24042494829415123,0.24275653922785576,0.15783655577588926,126.0,99.81512313562261,104.0,59.0,677.0604363370672,332.4590523179092,298.6365985219507,170.54565916889595,0.0,0.0,0.0,0.0,25.11831551264834,24.064620618716724,24.229623482901363,22.160863375712236,967.1122417453482,965.5248811101172,965.4008600820442,964.5804093980039,990.0,990.0,990.0,990.0,2.0277488727020465,132.34850772876493,69.54421925662218,63.39274955428895,37.56106823737702,98467.2897502011,51740.89912692691,47164.20566839098,27945.434768608506,36292.53919539099,38438.25039382117,42463.68157934938,59818.26538820478,67653.1411133069,83731.91719564817,40.34761714301591,45.19844926856968,224.88809927016064,298.6365985219507,14182.182327762888,0.274100036278307,0.2903225806451613,0.021505376344086023,,
4.0,Jan,1,0.22243172948146744,0.17673835268415272,0.18130817924515236,0.09766532087596921,150.0,117.38848421782865,120.0,73.0,1067.2788354383574,570.1956237664119,500.5813035849071,256.8588196371347,641.2652296010651,31.570997955659394,0.0,0.0,24.663837230031294,22.602497435198813,23.06421878929139,18.24789827888354,969.990481203639,966.7064499339775,966.370593559304,965.0498228733916,990.0,990.0,990.0,990.0,2.9573361082206033,173.86052788886272,111.52172386592753,102.04697461032559,54.71088731311939,129352.23274931386,82972.16255625008,75922.94911008225,40704.90016096083,56218.356635428165,61582.780785039744,68557.21145744965,96728.70860494515,116815.4616904445,120916.07243605301,70.04905136537216,74.96054266369413,356.10987008736623,500.5813035849071,20586.02645945776,0.24810762821207274,0.967741935483871,0.21505376344086022,0.043010752688172046,
5.0,Feb,2,0.1888322232074523,0.12893377801510386,0.13818916761454322,0.023961043626792078,197.0,138.2849197521055,137.0,85.0,1100.0,824.2547262902614,825.5287352790685,78.57142857142857,8354.446138747535,384.54826919574276,4.871836566085371,0.0,23.90500325054902,20.187751656624354,21.140863806805978,7.314738368149308,981.3835701187494,968.6468165047293,967.7857286637476,965.6329545624096,990.5265801625186,990.0057574993957,990.0,990.0,3.6620054028285396,184.08667176673026,143.9359587218385,144.31984850210293,6.986524478042223,128124.32354964428,97575.27575111283,97365.06600813013,4694.9444492443745,69163.2275867895,77963.53492271614,88100.40300138945,111098.81791510308,119798.37387958549,122032.84491723888,92.64958884456902,104.17898900243901,542.3764183390332,850.3299017737432,19059.2630478002,0.19532881563578702,1.0,0.8387096774193549,0.34408602150537637,0.12903225806451613
6.0,Mar,3,0.18299249746765942,0.0948921053450639,0.08998648122131876,0.04024554964164297,315.0,192.93132154006244,183.0,107.0,1100.0,944.4699126624441,1078.4756806766763,0.0,7680.326305791486,1393.226282986424,1038.7038473396926,0.0,23.244197161990506,16.532012813323213,16.237236517688242,7.4920292951175735,981.0311395424975,971.809652723837,971.865348689372,966.239337172878,990.3672382911273,990.0124623115449,990.0,990.0,3.6781130766562606,185.27234377026917,138.381317351874,149.00828266336123,0.0,137842.62376508027,102955.70010979426,110862.16230154075,0.0,16779.582788688538,73839.9997678835,92675.07006421732,122039.64106289987,130045.46984347099,132998.4104901008,0.0,89.55849536876283,743.5523769289445,2138.703847339693,31241.013645383122,0.3034413209959916,1.0,0.978494623655914,0.7956989247311828,0.5591397849462365
7.0,Apr,4,0.1652951863468934,0.08452354321731033,0.08127004425554453,0.04999255055865049,364.0,229.63440860215053,217.0,125.0,1100.0,1018.9899760659526,1100.0,0.0,7058.717086858804,1716.4218685010096,1624.274054176072,0.0,22.362026637657674,15.080058650003691,14.671251004204494,7.852461304427054,980.5487370056194,973.0720853031643,973.3875595832773,966.9352097949219,990.2600397868047,990.0064818566445,990.0,990.0,3.7788530465949823,191.99256037294313,134.5137506484569,139.13233756110546,0.0,138234.64346851906,96849.90046688897,100175.28304399594,0.0,42484.847673556025,64749.103855702,86882.06458057485,115338.77795739898,130371.01200515123,134613.48127852785,0.0,88.25518552451322,955.9631613513833,2724.274054176072,28863.916903850295,0.2980273264577932,1.0,1.0,0.967741935483871,0.8064516129032258
8.0,May,5,0.22315041945220418,0.13027469508597742,0.12791877346455366,0.06639300174857947,340.0,264.34547346514046,276.0,147.0,1100.0,1045.3953811216386,1100.0,532.258064516129,4309.522521429912,909.612288699127,845.7790433869877,0.0,22.76794435736267,16.828415568127596,16.429384054310802,10.361922564494586,977.7419401489382,971.3751909470985,971.6294265331709,966.6307491792792,990.0327997295132,990.0005408581318,990.0,990.0,3.916406520985085,188.23683244064557,153.41524484433475,157.13669581886566,44.243126500135,140048.2033358403,114140.94216418506,116909.70168923606,32916.88611610044,86761.12375886334,90288.68865879823,106186.38801733726,127242.98466849106,131984.59853909205,134826.95325884238,107.24614822746473,122.18409383758475,721.5704129304474,1945.7790433869877,17725.693216191128,0.1552965384734056,1.0,0.946236559139785,0.9032258064516129,0.7204301075268817
9.0,Jun,6,0.3694252297337769,0.19871550899280907,0.19353127129563144,0.10873122812078315,293.0,211.58064516129033,210.0,119.0,1100.0,834.0907730964625,901.2487429684352,207.63950860669672,1429.0060724694438,157.040087673405,66.78940883979281,0.0,24.61932995708953,20.34142836591101,20.227902229999664,15.016085889559266,973.0427246979224,968.4109056507237,968.4479073367573,965.0381153541642,990.0,990.0,990.0,990.0,3.570250896057347,177.12455424048193,145.7722316463285,158.26854772515114,44.821797253767336,127529.679053147,104956.00678535653,113953.35436210883,32271.69402271248,50056.50372529994,72052.38722242006,94667.21770097219,122014.00854670255,124203.77895804873,125281.86556250321,63.675304522906686,80.70218788927863,331.37882597953086,968.038151808228,23561.23830825425,0.2244868019458751,0.946236559139785,0.5591397849462365,0.25806451612903225,0.053763440860215055
10.0,Jul,7,0.4445710694055652,0.33418009348352246,0.3358198508788465,0.2029335652117473,256.0,186.10856746444676,186.0,108.0,953.6561740362671,401.219168406997,357.29998096473884,135.87695190397002,111.80528420736093,1.9386271878987071,0.0,0.0,25.107819146777008,23.308938493363712,23.549468827821798,19.64523957249644,968.9141850640831,966.1936564664303,966.0325960018707,964.6547702929782,990.0,990.0,990.0,990.0,2.315296566077003,165.85613189496533,80.35616305893198,73.25420948497417,29.55477825085079,123396.9621298542,59784.9853158454,54501.13185682078,21988.75501863299,35302.04611672721,41009.326490027626,46678.08447901717,68765.48658387084,88112.44140743573,99991.97729324625,44.50520849200781,47.86831928021318,219.23814014897056,357.29998096473884,20515.516895818215,0.3431550043448917,0.4731182795698925,0.03225806451612903,,
11.0,Aug,8,0.4707054622512341,0.4045132634857055,0.40899607058565124,0.3037143218383025,202.0,153.31356226153312,155.0,93.0,474.4636750567804,231.63640469961194,215.13997446288275,106.03559486444463,0.0,0.0,0.0,0.0,25.371945042838526,24.341924604199523,24.412421934020813,22.832165204891673,966.6022572822357,965.3115580553922,965.2494368887858,964.441673524317,990.0,990.0,990.0,990.0,1.5015608740894901,95.64180459238528,49.06356611477532,45.917448098037745,22.71845303201061,71157.50261673465,36503.29318939284,34162.58138494008,16902.529055815892,25760.65215669715,28281.913211958214,30789.7936664857,40196.320584976485,49377.03520207312,52299.95377880305,29.602441238035656,33.08165861176338,157.99408257887563,215.13997446288275,9611.704455714462,0.263310611616473,0.08602150537634409,,,
12.0,Sep,9,0.4802012250239112,0.40888136337642905,0.41445497045077195,0.2992495146173649,146.0,116.0179211469534,118.0,72.0,344.5120764542389,171.50304917980682,158.09949418055405,80.67424255697195,0.0,0.0,0.0,0.0,25.38948015150479,24.850510197495208,24.90180281608839,23.762173877040905,965.807304344044,964.8603780539098,964.8115117650985,964.4203103059696,990.0,990.0,990.0,990.0,1.1594982078853047,72.10859595785314,37.05918282126862,34.49809571296984,16.52355953323306,51918.18908965427,26682.611631313408,24838.628913338285,11896.962863927802,19902.979872237185,20596.204290626592,22168.27097282284,29639.290425795196,36256.93357170486,39822.69606656105,23.689408208359534,25.76152816892487,126.43729960944134,158.09949418055405,6982.317042420971,0.261680420901036,0.021505376344086023,,,
