MonthId,Flow,Exceedance,Year,Month,WaterYear,WaterMonth,Flow_difference,Flow_difference_pct,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowAvailableForGeneration,FlowCanal,LowFlowShutoff,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,LowHeadShutoff,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,PerfMwPerCumec,ExceedanceRnd,Power_max,Power_min,Turbines_max,Turbines_min,Energy,Days,CapFactor
1924.1,116.38241501778093,0.9986774193548391,1924.0,10.0,1924.0,1.0,0.5379583545580013,0.020359598197851894,28.193548387096776,4.32258064516129,2.3225806451612905,2.0,29.677419354838708,66.51612903225806,0.5785530571318874,49.866285985522886,45.218711906894306,1.0,0.6774193548387096,66.75143186255826,,,,4.647574078628571,1.7727859887552286,0.2395656741561119,0.1437394044936672,0.09582626966244477,2.3956567415611194,29.966334375852007,4.562146319317403,2.4663200496549575,2.095826269662445,32.073076096399824,82.21351265171869,970.0,990.0,0.0687182558920131,0.0,989.9312817441081,0.031040546652450776,,,,19.89608964703078,,,,,0.2670057274502332,,,,0.8261904761904761,,,,0.9600000000000005,,,,10.366053825587265,,,,7.022165494752664,0.05886591008962575,1.0,12.04265020750464,0.0,1,0,5224.491128095983,31,0.039012030526403695
1924.11,153.98009223196553,0.9917666666666667,1924.0,11.0,1924.0,2.0,2.2917513363831366,0.014462080559375845,23.0,4.0,2.0,2.0,19.0,50.0,0.3294490448170421,103.98009223196553,103.98009223196553,,1.0,103.98009223196553,,,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,2.0,2.0,19.0,132.98009223196556,970.0,990.0,0.08522048598817003,0.000989819216695192,989.9137896947954,0.07872909032119726,,,,19.83506060447396,,,,,0.4159203689278621,,,,0.8856666666666669,,,,0.963,,,,17.321562621097303,,,,17.321562621097303,0.11141679583458837,0.9913333333333333,24.15989819107825,12.598890692279635,1,1,12471.525087190057,30,0.09623090345054057
1924.12,275.6771981874483,0.8312903225806451,1924.0,12.0,1924.0,3.0,9.228880240730861,0.03006207864326213,26.0,4.0,3.0,2.0,24.0,59.0,0.22121467439422207,216.67719818744825,216.67719818744825,,1.1290322580645162,196.0967378513637,159.4985676046549,,,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,3.0,2.0,24.0,249.67719818744825,970.0,990.0,0.1247723615179237,0.014429081682335962,989.8607985567995,0.2806988332005841,0.18257976148180893,,,19.580099723599158,19.624765674321964,,,,0.7843869514054553,0.6379942704186197,,,0.9300000000000003,0.9175000000000001,,,0.9735483870967743,0.97,,,34.16250446327204,27.345147926244522,,,37.690910647303596,0.13545606233533683,0.8314516129032261,65.81238715228123,22.925631853500686,2,1,28042.037521593884,31,0.2093939480405756
1925.01,692.7386733693181,0.4581612903225807,1925.0,1.0,1924.0,4.0,41.218566350011514,0.05263550936345971,37.12903225806452,5.67741935483871,4.0,2.6774193548387095,55.354838709677416,104.83870967741936,0.15882613169764426,587.899963691899,587.899963691899,,2.5161290322580645,232.65198630399024,232.65198630399024,233.8485339071118,242.26270263392368,0.0,0.0,0.0,0.0,0.0,0.0,37.12903225806452,5.67741935483871,4.0,2.6774193548387095,55.354838709677416,634.7064153048021,970.0,990.0,0.3075890651287312,0.12695130978664707,989.5654596250845,0.385994501123271,0.385994501123271,0.39035091094373736,0.41720933155386025,19.179465123961347,19.179465123961347,18.79464998775436,18.653494860706083,,0.9306079452159608,0.9306079452159608,0.9353941356284472,0.9690508105356945,0.9387096774193551,0.9387096774193551,0.9388888888888887,0.9399999999999997,0.9790322580645164,0.9790322580645164,0.9788888888888889,0.9800000000000002,40.217381834439315,40.217381834439315,39.57990742613592,40.81101825735129,101.14109575393289,0.14538565318181446,0.45870967741935487,176.25798062769627,59.11712353627288,4,2,75248.97524092608,31,0.5618949764107384
1925.02,1193.6784517725657,0.27821428571428575,1925.0,2.0,1924.0,5.0,24.86516631802503,0.02026369014726581,49.0,8.0,7.0,5.0,93.0,162.0,0.13644386908653713,1011.106867907707,1011.106867907707,,4.0,252.77671697692682,252.77671697692682,252.77671697692682,252.77671697692682,20.57158386485827,6.140514808456418,1.0158806846843589,0.888895599098814,0.6349254279277243,11.891367344690952,55.140514808456416,9.01588068468436,7.888895599098815,5.634925427927724,104.89136734469096,1083.152158999947,970.0,990.0,0.6733164258083235,0.3713607752930419,988.9553227988985,0.4530848740028596,0.4530848740028596,0.4530848740028596,0.4530848740028596,18.502237924895773,18.502237924895773,18.502237924895773,18.502237924895773,,1.0111068679077075,1.0111068679077075,1.0111068679077075,1.0111068679077075,0.9387516290649807,0.9387516290649807,0.9387516290649807,0.9387516290649807,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,42.18539844869223,42.18539844869223,42.18539844869223,42.18539844869223,168.74159379476893,0.1418212363152426,0.27767857142857144,178.6856794330626,159.98103099113584,4,4,113394.35103008473,28,0.9374532988598274
1925.03,1926.2693316142318,0.1917741935483871,1925.0,3.0,1924.0,6.0,70.36235849713344,0.030997464742956178,49.0,9.0,9.0,9.0,107.0,183.0,0.105942223471661,1100.0,1100.0,,4.0,275.0,275.0,275.0,275.0,643.269331614232,43.042585956329305,7.71559483237115,10.941301818713088,26.47731281363371,555.0925361931847,92.0425859563293,16.715594832371153,19.94130181871309,35.47731281363371,662.0925361931847,1228.6994826074135,970.0,990.0,0.8920078942638411,0.4800000000000003,988.6279921057362,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,18.09305732573614,18.09305732573614,18.09305732573614,18.09305732573614,,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9312182151027792,0.9312182151027792,0.9312182151027792,0.9312182151027792,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,44.54420918016769,44.54420918016769,44.54420918016769,44.54420918016769,178.17683672067076,0.10319034469943993,0.19193548387096773,178.64352438731186,177.8690891509726,4,4,132563.566520179,31,0.9898713151148373
1925.04,3198.6022827788183,0.0741,1925.0,4.0,1924.0,7.0,47.83813946337618,0.014843809153033901,54.0,13.0,14.0,19.0,117.0,217.0,0.06796453806080646,1100.0,1100.0,,4.0,275.0,275.0,275.0,275.0,1881.6022827788179,46.0,5.000000000000002,11.0,61.0,1758.602282778818,100.0,18.0,25.0,80.0,1875.6022827788179,1243.0,970.0,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,18.063098006885248,18.063098006885248,18.063098006885248,18.063098006885248,,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9311517729795041,0.9311517729795041,0.9311517729795041,0.9311517729795041,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,44.46727228774314,44.46727228774314,44.46727228774314,44.46727228774314,177.86908915097257,0.05570871188683066,0.07383333333333332,177.8690891509726,177.8690891509726,4,4,128065.74418870016,30,0.9881616063942914
1925.05,2213.8872116781877,0.15561290322580648,1925.0,5.0,1924.0,8.0,60.1629338099387,0.025918448203297736,58.225806451612904,13.32258064516129,14.290322580645162,18.93548387096774,185.74193548387098,290.51612903225805,0.1345477985200042,1100.0,1100.0,,4.0,275.0,275.0,275.0,275.0,823.37108264593,41.6927746316542,4.67741935483871,10.6141579303961,43.17678228107121,723.2099484479697,99.91858108326711,18.0,24.90448051104126,62.11226615203895,908.9518839318407,1242.8230615943082,970.0,990.0,0.9215031123785141,0.4800000000000003,988.5984968876218,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,18.06356210762149,18.06356210762149,18.06356210762149,18.06356210762149,,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9311528383524478,0.9311528383524478,0.9311528383524478,0.9311528383524478,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,44.46846570448686,44.46846570448686,44.46846570448686,44.46846570448686,177.87386281794744,0.08326911650808845,0.1554838709677419,177.99006443523274,177.8690891509726,4,4,132338.15393655282,31,0.988188126766374
1925.06,1178.2975581315973,0.291,1925.0,6.0,1924.0,9.0,25.148626378522952,0.02179804275414591,53.0,12.0,12.0,13.0,120.0,210.0,0.1835767855325538,928.6315295443623,928.6315295443623,,3.7333333333333334,248.39994606007994,248.39994606007994,248.39994606007994,250.13412458743997,39.6660285872349,9.149599212742112,1.41713165797133,2.2406194255057823,2.4555160554002553,24.40316223561542,62.14959921274211,13.417131657971332,14.240619425505782,15.455516055400256,144.4031622356154,1018.4388798405816,970.0,990.0,0.6240607750951761,0.31595498802339195,989.0599842368813,0.4405600625383747,0.4405600625383747,0.4405600625383747,0.4468969975075366,18.619424174343056,18.619424174343056,18.619424174343056,18.474363410395956,,0.9935997842403199,0.9935997842403199,0.9935997842403199,1.00053649834976,0.9367083344304984,0.9367083344304984,0.9367083344304984,0.9359659105870428,0.9790000000000002,0.9790000000000002,0.9790000000000002,0.9790909090909092,41.540225474199524,41.540225474199524,41.540225474199524,41.46402695923913,155.0276295260406,0.13231932043568106,0.29116666666666663,178.9440244518837,106.43170311523387,4,3,111619.89325874922,30,0.8612646084780032
1925.07,520.6242109287423,0.5588709677419356,1925.0,7.0,1924.0,10.0,15.62820524535123,0.028474207249213856,50.0,10.0,9.0,9.0,108.0,186.0,0.3801084507604007,334.62421092874234,334.62421092874234,,1.6451612903225807,206.39814499566637,198.68074912298852,199.145102944851,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,9.0,9.0,108.0,403.62421092874234,970.0,990.0,0.18186086428489875,0.039431182054105986,989.7787079536612,0.31045160202335825,0.28853494025424703,0.2813640020895286,,19.468256351637635,19.431792978937846,19.30776502959847,,,0.8255925799826656,0.7947229964919542,0.796580411779404,,0.9322580645161292,0.9299999999999998,0.93,,0.9738709677419355,0.9729411764705886,0.9700000000000001,,35.81997446002575,34.293031714206535,34.022877453649315,,57.918367089137334,0.10741929749008419,0.5593548387096774,107.8297265848816,28.297637638155788,3,1,43091.26511431817,31,0.3217687060507629
