,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,1.0,0.5085045585420754,0.38347037956666435,0.30408221849476336,0.28062059185631355,0.17978951471235552,0.16308252333512585,0.1332813031009015,0.1987068727672867,0.12468122856956744,0.06938282051275536,-0.008195131048095088,-0.0901159550088787,-0.06399468443950646,-0.17492995492210223,-0.19287719544971882,-0.19757110474375206,-0.2631778822848654,-0.2738147097187359,-0.23367597644982346,-0.18301124356517667,-0.1951809601095786,-0.27254800139460184,-0.10864648697842187,-0.07854652092029499,-0.16583310022482536,-0.14883865151287978,-0.07164186772409942,-0.18468952438166866,-0.15574623990806333,-0.20416094084985273,-0.17919972136722168,-0.09329858712967158,-0.04317309187540706,0.027973793481933944,-0.0059524155945829505,-0.04910519544898155,-0.01671473553074598,0.00019581437097526946,-0.004620258317539862,0.024019983043515197
1,[1. 1.],[0.30526576 0.71174336],[0.13313547 0.63380529],[0.03055777 0.57760667],[-0.0065282   0.56776938],[-0.11847204  0.47805106],[-0.13962249  0.46578754],[-0.17303139  0.439594  ],[-0.10999198  0.50740572],[-0.18925645  0.43861891],[-0.24659361  0.38535925],[-0.32480024  0.30840998],[-0.40672983  0.22649792],[-0.38166626  0.25367689],[-0.49313359  0.14327368],[-0.51502859  0.1292742 ],[-0.52445766  0.12931545],[-0.59496023  0.06860446],[-0.61411083  0.06648141],[-0.58295415  0.1156022 ],[-0.53868838  0.17266589],[-0.55472673  0.16436481],[-0.63644402  0.09134802],[-0.48087885  0.26358588],[-0.45208647  0.29499343],[-0.54005465  0.20838845],[-0.52608347  0.22840617],[-0.45130455  0.30802082],[-0.5649102   0.19553115],[-0.53965466  0.22816218],[-0.59067043  0.18234855],[-0.57013833  0.21173889],[-0.48761556  0.30101839],[-0.43840086  0.35205467],[-0.36744872  0.42339631],[-0.40145667  0.38955184],[-0.44461315  0.34640276],[-0.41247444  0.37904497],[-0.39559305  0.39598468],[-0.40040913  0.39116861],[-0.37177111  0.41981108]
