ExceedanceRnd,Flow,Exceedance,Volume,EWRRefExceedance,EWRBandNo,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,Energy,PerfMwPerCumec
0.0,7594.902896580312,0.003034090909090911,0.6561996102645389,0.027727272727272687,1.0511363636363635,69.60227272727273,13.278409090909092,16.482954545454547,20.210227272727273,186.75,306.3238636363636,0.041750514718074935,867.7777777777802,6420.80125516617,30.397727272727273,4.721590909090909,8.517045454545455,59.78977272727273,6317.375118802534,100.0,18.0,25.0,80.0,6504.125118802534,1010.7777777777803,0.0,216.94444444444505,216.94444444444505,216.94444444444505,216.94444444444505,980.646928175734,990.2988678762363,0.5796370075254523,0.244222222222222,989.4750086464882,0.3331505049999994,0.3331505049999994,0.3331505049999994,0.3331505049999994,8.49492996575468,8.49492996575468,8.49492996575468,8.49492996575468,0.0,0.0,0.0,0.0,0.6845802469135823,0.6845802469135823,0.6845802469135823,0.6845802469135823,0.969999999999999,0.969999999999999,0.969999999999999,0.969999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,5580.209657497622,0.010039344262295056,0.4821301144077946,0.08298360655737687,1.3114754098360655,72.47540983606558,13.534426229508197,17.488524590163934,22.714754098360658,191.85901639344263,318.072131147541,0.05707485620515977,867.7777777777803,4394.359748572302,27.524590163934427,4.465573770491804,7.511475409836065,57.28524590163934,4297.572863326401,100.0,18.0,25.0,80.0,4489.431879719842,1010.7777777777764,3.9344262295081966,216.94444444444508,216.94444444444508,216.94444444444508,216.94444444444508,978.1969418365222,990.0537101066234,0.5796370075254547,0.24422222222222112,989.2298508768743,0.3331505050000018,0.3331505050000018,0.3331505050000018,0.3331505050000018,10.699758535351869,10.699758535351869,10.699758535351869,10.699758535351869,0.8192842075017746,0.8192842075017746,0.8192842075017746,0.8192842075017746,0.6845802469135828,0.6845802469135828,0.6845802469135828,0.6845802469135828,0.9700000000000029,0.9700000000000029,0.9700000000000029,0.9700000000000029,18.122361710903533,18.122361710903533,18.122361710903533,18.122361710903533,72.48944684361413,1739.7467242467412,0.013057230675458754
0.02,4801.054211386991,0.01997289972899727,0.41481108386383664,0.10837398373983767,1.3875338753387534,69.4390243902439,12.915989159891598,16.230352303523034,20.447154471544714,178.58265582655827,297.61517615176155,0.06204014107022051,867.7777777777754,3635.6612574574524,30.5609756097561,5.084010840108401,8.769647696476964,59.552845528455286,3531.693777782655,100.0,18.0,25.0,80.0,3710.276433609214,1010.7777777777721,4.0,216.94444444444386,216.94444444444386,216.94444444444386,216.94444444444386,976.9975871506214,990.0043835513566,0.5796370075254561,0.2442222222222209,989.1805243216121,0.33315050500000254,0.33315050500000254,0.33315050500000254,0.33315050500000254,11.849786665990392,11.849786665990392,11.849786665990392,11.849786665990392,0.8586729973313838,0.8586729973313838,0.8586729973313838,0.8586729973313838,0.6845802469135829,0.6845802469135829,0.6845802469135829,0.6845802469135829,0.9700000000000071,0.9700000000000071,0.9700000000000071,0.9700000000000071,21.011434373014513,21.011434373014513,21.011434373014513,21.011434373014513,84.04573749205805,2017.0976998093888,0.017583414273458595
0.03,4304.404443728052,0.02984590163934424,0.3719005439381038,0.14632786885245908,1.619672131147541,67.55081967213114,12.944262295081968,16.0327868852459,20.488524590163934,170.9606557377049,287.97704918032787,0.06697087630891296,867.7777777777803,3148.6496167699524,32.44918032786885,5.055737704918033,8.967213114754099,59.511475409836066,3042.666010212575,100.0,18.0,25.0,80.0,3213.6266659502803,1010.7777777777764,4.0,216.94444444444508,216.94444444444508,216.94444444444508,216.94444444444508,976.166833840508,990.0,0.5796370075254547,0.24422222222222112,989.1761407702564,0.3331505050000018,0.3331505050000018,0.3331505050000018,0.3331505050000018,12.676156424744937,12.676156424744937,12.676156424744937,12.676156424744937,0.8751094864643932,0.8751094864643932,0.8751094864643932,0.8751094864643932,0.6845802469135828,0.6845802469135828,0.6845802469135828,0.6845802469135828,0.9700000000000029,0.9700000000000029,0.9700000000000029,0.9700000000000029,22.90186890626639,22.90186890626639,22.90186890626639,22.90186890626639,91.60747562506556,2198.579415001573,0.021311386892302962
0.04,3931.2968778805857,0.0398859416445623,0.33966405024888285,0.1761803713527851,1.7374005305039788,66.40583554376659,12.904509283819628,15.851458885941645,20.40318302387268,169.12732095490716,284.6923076923077,0.07242949381276931,867.7777777777749,2778.826792410507,33.59416445623342,5.095490716180372,9.148541114058355,59.59681697612732,2671.3917791479075,100.0,18.0,25.0,80.0,2840.5191001028134,1010.7777777777717,4.0,216.94444444444372,216.94444444444372,216.94444444444372,216.94444444444372,975.4964265384267,990.0,0.5796370075254562,0.24422222222222087,989.1761407702567,0.33315050500000265,0.33315050500000265,0.33315050500000265,0.33315050500000265,13.346563726824819,13.346563726824819,13.346563726824819,13.346563726824819,0.8868468892265425,0.8868468892265425,0.8868468892265425,0.8868468892265425,0.6845802469135829,0.6845802469135829,0.6845802469135829,0.6845802469135829,0.9700000000000075,0.9700000000000075,0.9700000000000075,0.9700000000000075,24.435579035129958,24.435579035129958,24.435579035129958,24.435579035129958,97.74231614051983,2345.8155873724822,0.024882428746346934
0.05,3652.6910484177547,0.04984193548387096,0.3155925065832936,0.22777419354838674,1.8774193548387097,65.20322580645161,12.996774193548386,15.770967741935484,20.438709677419354,166.33870967741936,280.7483870967742,0.07690038521080851,867.7777777777799,2504.1648835432,34.79677419354839,5.003225806451613,9.229032258064516,59.561290322580646,2395.574560962555,100.0,18.0,25.0,80.0,2561.9132706399746,1010.7777777777759,4.0,216.94444444444497,216.94444444444497,216.94444444444497,216.94444444444497,974.9671259476635,990.0,0.5796370075254548,0.2442222222222211,989.1761407702564,0.3331505050000019,0.3331505050000019,0.3331505050000019,0.3331505050000019,13.875864317589288,13.875864317589288,13.875864317589288,13.875864317589288,0.8951394552759089,0.8951394552759089,0.8951394552759089,0.8951394552759089,0.6845802469135828,0.6845802469135828,0.6845802469135828,0.6845802469135828,0.9700000000000033,0.9700000000000033,0.9700000000000033,0.9700000000000033,25.642069604259117,25.642069604259117,25.642069604259117,25.642069604259117,102.56827841703647,2461.6386820088824,0.02810274887968058
0.06,3461.197084321362,0.05977777777777775,0.29904742808536583,0.2689430894308945,1.986449864498645,63.8130081300813,13.010840108401084,15.598915989159892,20.352303523035232,163.11924119241192,275.8943089430894,0.07972196960556698,867.7777777777754,2317.524997600491,36.1869918699187,4.989159891598916,9.401084010840108,59.64603049819272,2207.3017313299406,100.0,18.0,25.0,79.99833402122796,2370.4209725223527,1010.7777777777721,4.0,216.94444444444386,216.94444444444386,216.94444444444386,216.94444444444386,974.588632691646,990.0,0.5796370075254561,0.2442222222222209,989.1761407702567,0.33315050500000254,0.33315050500000254,0.33315050500000254,0.33315050500000254,14.25435757360516,14.25435757360516,14.25435757360516,14.25435757360516,0.9005805235038457,0.9005805235038457,0.9005805235038457,0.9005805235038457,0.6845802469135829,0.6845802469135829,0.6845802469135829,0.6845802469135829,0.9700000000000071,0.9700000000000071,0.9700000000000071,0.9700000000000071,26.501030320836943,26.501030320836943,26.501030320836943,26.501030320836943,106.00412128334777,2544.098910800344,0.030633543297393553
0.07,3266.212521158276,0.06998432601880875,0.2822007618280743,0.2946708463949848,2.0815047021943576,61.44827586206897,12.564263322884013,14.633228840125392,18.58307210031348,152.9498432601881,260.1786833855799,0.07967742719544078,867.7777777777791,2138.2560599949184,38.55172413793103,5.435736677115988,10.366771159874608,61.34994498994389,2022.5518830300514,100.0,18.0,25.0,79.93301709025738,2175.5017262902397,1010.7777777777752,4.0,216.94444444444477,216.94444444444477,216.94444444444477,216.94444444444477,974.1877165215266,990.0,0.579637007525455,0.24422222222222106,989.1761407702564,0.333150505000002,0.333150505000002,0.333150505000002,0.333150505000002,14.65527374372409,14.65527374372409,14.65527374372409,14.65527374372409,0.9058318154139543,0.9058318154139543,0.9058318154139543,0.9058318154139543,0.6845802469135828,0.6845802469135828,0.6845802469135828,0.6845802469135828,0.970000000000004,0.970000000000004,0.970000000000004,0.970000000000004,27.4055027553709,27.4055027553709,27.4055027553709,27.4055027553709,109.6220110214836,2630.928264515607,0.03358155249925429
0.08,3087.913094575469,0.0801117021276597,0.26679569137132064,0.3317287234042555,2.279255319148936,60.058510638297875,12.675531914893616,14.547872340425531,18.74468085106383,148.84840425531914,254.875,0.0825372011046334,867.777777777775,1965.260316797694,39.941489361702125,5.324468085106383,10.452127659574469,61.172282399383406,1848.3699492919275,100.0,18.0,25.0,79.91696325044724,1997.2183535472473,1010.7777777777717,4.0,216.94444444444375,216.94444444444375,216.94444444444375,216.94444444444375,973.8083110479023,990.0,0.5796370075254562,0.24422222222222087,989.1761407702567,0.3331505050000026,0.3331505050000026,0.3331505050000026,0.3331505050000026,15.03467921735042,15.03467921735042,15.03467921735042,15.03467921735042,0.9103840136157334,0.9103840136157334,0.9103840136157334,0.9103840136157334,0.6845802469135829,0.6845802469135829,0.6845802469135829,0.6845802469135829,0.9700000000000075,0.9700000000000075,0.9700000000000075,0.9700000000000075,28.256033287595393,28.256033287595393,28.256033287595393,28.256033287595393,113.02413315038157,2712.5791956091593,0.036612928386782706
0.09,2958.3242967552396,0.089859649122807,0.2555992192396519,0.3522456140350879,2.357894736842105,59.34035087719298,12.670175438596491,14.442105263157895,18.705263157894738,148.8140350877193,253.9719298245614,0.08587388540088575,867.7777777777806,1836.5745891528964,40.65964912280702,5.329824561403509,10.557894736842105,61.03155621520357,1718.9956645166408,100.0,18.0,25.0,79.7368193730983,1867.8096996043591,1010.777777777778,4.0,216.94444444444514,216.94444444444514,216.94444444444514,216.94444444444514,973.5236621465573,990.0,0.5796370075254541,0.2442222222222212,989.1761407702563,0.3331505050000015,0.3331505050000015,0.3331505050000015,0.3331505050000015,15.319328118695541,15.319328118695541,15.319328118695541,15.319328118695541,0.9135122304414971,0.9135122304414971,0.9135122304414971,0.9135122304414971,0.6845802469135828,0.6845802469135828,0.6845802469135828,0.6845802469135828,0.9700000000000012,0.9700000000000012,0.9700000000000012,0.9700000000000012,28.889824810357332,28.889824810357332,28.889824810357332,28.889824810357332,115.55929924142933,2773.4231817943096,0.03906881153075984
