MonthId,Flow,Exceedance,Year,Month,WaterYear,WaterMonth,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,PerfMwPerCumec,Power_max,Power_min,Turbines_max,Turbines_min,Energy,Days,CapFactor
1924.1,116.04667409100492,0.9986774193548391,1924.0,10.0,1924.0,1.0,28.193548387096776,4.32258064516129,2.3225806451612905,2.0,29.677419354838708,66.51612903225806,0.5801449848718885,49.53054505874683,0.0,0.0,0.0,0.0,0.0,0.0,28.193548387096776,4.32258064516129,2.3225806451612905,2.0,29.677419354838708,84.36925473616618,0.6774193548387096,66.38645961311306,,,,964.5003485168356,990.0,0.06864860956914756,0.0,989.9313513904308,0.030682921939701284,,,,25.394930085364848,,,,0.8357142857142856,,,,0.2522685465298296,,,,0.9600000000000005,,,,13.308603364488915,,,,9.015505504976362,0.07581732089805283,15.2602959479366,0.0,1,0,6707.53609570241,31,0.05272225441506642
1924.11,153.52705737923944,0.9916333333333334,1924.0,11.0,1924.0,2.0,23.0,4.0,2.0,2.0,19.0,50.0,0.33015486531571386,103.52705737923944,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,2.0,2.0,19.0,132.52705737923947,1.0,103.52705737923944,,,,964.4796588901809,990.0,0.08506604228837708,0.0009318089517330818,989.9140021487603,0.07790626711080338,,,,25.356436991468282,,,,0.8903333333333336,,,,0.3934028180411097,,,,0.9623333333333335,,,,22.151318499711067,,,,22.151318499711067,0.14294008201472072,31.32318975828054,15.97414940696579,1,1,15948.949319791971,30,0.1295398742673162
1924.12,275.31109283708395,0.8313548387096775,1924.0,12.0,1924.0,3.0,26.0,4.0,3.0,2.0,24.0,59.0,0.22141907111456338,216.31109283708395,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,3.0,2.0,24.0,249.31109283708395,1.1612903225806452,191.48099620037198,153.9465991476139,,,964.8170042555225,990.0,0.12465096796647018,0.014353688726634038,989.8609953433072,0.2675171077709716,0.17043844809984293,,,24.776473980013385,24.505057008438417,,,0.9325806451612906,0.9199999999999999,,,0.7276277855614137,0.5849970767609328,,,0.9706451612903222,0.97,,,42.180420484453165,33.01124851421553,,,47.504815406100825,0.17124408390424045,80.90490973318572,29.324546624801634,2,1,35343.58266213901,31,0.2778059380473732
1925.01,691.5304844365589,0.45851612903225797,1925.0,1.0,1924.0,4.0,37.12903225806452,5.67741935483871,4.0,2.6774193548387095,55.354838709677416,104.83870967741936,0.1591772385469693,586.3016188946993,0.390155864440181,0.13330325368372853,0.01950779322200905,0.013005195481339367,0.009753896611004525,0.21458572544209958,37.26233551174825,5.696927148060719,4.013005195481339,2.6871732514497144,55.56942443511952,633.2738867499896,2.5483870967741935,229.1093633059327,229.1093633059327,227.88205906886878,241.6784385827369,966.5154507153655,990.0,0.30648602688787124,0.12604025329896337,989.5674737198133,0.3746905754962461,0.3746905754962461,0.37242814402383206,0.41516512452394105,22.67733242895111,22.67733242895111,21.166796342026352,20.499004996369845,0.9400093086594763,0.9400093086594763,0.9370288568443762,0.9386126526348233,0.8706155805625444,0.8706155805625444,0.8659518244617013,0.9183780666144001,0.9764516129032259,0.9764516129032259,0.9760000000000002,0.9785714285714285,46.70706206389987,46.70706206389987,43.045847325427076,44.57862232618282,117.36602185481753,0.17135653287933747,186.12150531397367,74.19419154577952,4,2,87320.32025998423,31,0.6863510049989329
1925.02,1193.4530635108438,0.2783928571428572,1925.0,2.0,1924.0,5.0,49.0,8.0,7.0,5.0,93.0,162.0,0.13644901122209038,1002.3900947291182,29.062968781725537,7.355974590359353,1.3606779115460477,1.2558072930375228,0.8970052093125166,18.193503777470095,56.355974590359345,9.360677911546047,8.255807293037524,5.897005209312517,111.19350377747011,1076.3625545240614,4.0,250.59752368227956,250.59752368227956,250.59752368227956,250.59752368227956,968.5503775921015,990.0,0.6632999443900243,0.3596554444177838,988.9770446111925,0.4448071409264533,0.4448071409264533,0.4448071409264533,0.4448071409264533,19.98185987816418,19.98185987816418,19.98185987816418,19.98185987816418,0.9371970350422234,0.9371970350422234,0.9371970350422234,0.9371970350422234,0.9522705899926625,0.9522705899926625,0.9522705899926625,0.9522705899926625,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,45.08705089268919,45.08705089268919,45.08705089268919,45.08705089268919,180.34820357075677,0.15190452595887535,185.0670964832478,174.94427722479395,4,4,121193.99279954853,28,1.0546678571389283
1925.03,1923.8200612794742,0.1917741935483871,1925.0,3.0,1924.0,6.0,49.0,9.0,9.0,9.0,107.0,183.0,0.10615513098281623,1045.0,695.8200612794744,48.51145928981155,8.649570205304425,12.418246321520211,28.51752019668374,597.7232652661545,97.51145928981155,17.64957020530442,21.41824632152021,37.51752019668374,704.7232652661545,1181.5792758166363,4.0,261.25,261.25,261.25,261.25,970.7215593226277,990.0,0.8144443156116394,0.40850000000000003,988.7770556843875,0.48286717374999993,0.48286717374999993,0.48286717374999993,0.48286717374999993,17.57262918801064,17.57262918801064,17.57262918801064,17.57262918801064,0.9240815029910296,0.9240815029910296,0.9240815029910296,0.9240815029910296,0.9927500000000002,0.9927500000000002,0.9927500000000002,0.9927500000000002,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,40.8479407796837,40.8479407796837,40.8479407796837,40.8479407796837,163.3917631187348,0.09796300840449768,179.02138496089208,122.89282546654098,4,4,121563.47176033867,31,0.9555073866592676
1925.04,3197.9561567489895,0.07393333333333335,1925.0,4.0,1924.0,7.0,54.0,13.0,14.0,19.0,117.0,217.0,0.06797495016704332,1045.0,1935.9561567489911,46.0,5.0,11.0,61.0,1812.9561567489911,100.0,18.0,25.0,80.0,1929.9561567489911,1188.0,4.0,261.25,261.25,261.25,261.25,974.0409228762834,990.0,0.8237113402061854,0.40850000000000003,988.7677886597932,0.48286717374999993,0.48286717374999993,0.48286717374999993,0.48286717374999993,14.243998609760423,14.243998609760423,14.243998609760423,14.243998609760423,0.9003275004874143,0.9003275004874143,0.9003275004874143,0.9003275004874143,0.9927500000000002,0.9927500000000002,0.9927500000000002,0.9927500000000002,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,32.21229272721624,32.21229272721624,32.21229272721624,32.21229272721624,128.84917090886495,0.04040279018396194,133.4170589184296,123.27512872828312,4,4,92771.40305438277,30,0.7535039234436547
1925.05,2211.7725500118886,0.15564516129032258,1925.0,5.0,1924.0,8.0,58.225806451612904,13.32258064516129,14.290322580645162,18.93548387096774,185.74193548387098,290.51612903225805,0.13466006087690138,1045.0,876.2564209796309,41.774193548387096,4.677419354838709,10.709677419354838,45.33582674508454,773.7593039119658,100.0,18.0,25.0,64.27131061605228,959.5012393958367,1188.0,4.0,261.25,261.25,261.25,261.25,971.6511415582676,990.0,0.8237113402061853,0.40850000000000003,988.767788659793,0.48286717374999993,0.48286717374999993,0.48286717374999993,0.48286717374999993,16.633779927776555,16.633779927776555,16.633779927776555,16.633779927776555,0.9229627859158632,0.9229627859158632,0.9229627859158632,0.9229627859158632,0.9927500000000002,0.9927500000000002,0.9927500000000002,0.9927500000000002,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,38.57965285731502,38.57965285731502,38.57965285731502,38.57965285731502,154.31861142926007,0.07329888258961507,172.12365168822797,133.1127255497567,4,4,114813.04690336951,31,0.9024480200541526
1925.06,1176.988449669941,0.2911,1925.0,6.0,1924.0,9.0,53.0,12.0,12.0,13.0,120.0,210.0,0.18380621538026634,910.5764490665698,56.412000603371325,11.542875956782991,1.7695681215133021,2.927946757510615,3.4921714659229877,36.679438301641426,64.54287595678299,13.7695681215133,14.927946757510616,16.492171465922986,156.67943830164143,1003.8168399023767,3.8,239.30431763148744,239.30431763148744,239.30431763148744,240.82937021513473,968.4681577197772,990.0,0.6011339891409352,0.29291427213958754,989.1059517387195,0.40812605595893,0.40812605595893,0.40812605595893,0.4135285837014888,20.229667962983516,20.229667962983516,20.229667962983516,19.878507872876714,0.9372872453027806,0.9372872453027806,0.9372872453027806,0.9366090566284755,0.909356406999652,0.909356406999652,0.909356406999652,0.9151516068175117,0.9773333333333333,0.9773333333333333,0.9773333333333333,0.9774999999999999,43.357492197571375,43.357492197571375,43.357492197571375,42.84450694409068,164.34808214798667,0.14160763135684448,182.4072570979271,123.451084613487,4,3,118330.61914655041,30,0.9610998956022613
1925.07,520.0862959994477,0.5586774193548388,1925.0,7.0,1924.0,10.0,50.0,10.0,9.0,9.0,108.0,186.0,0.3804981580814595,334.08629599944766,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,9.0,9.0,108.0,403.08629599944766,1.7419354838709677,194.5361714783616,186.72174191590682,194.58519093785984,,965.7926154270189,990.0,0.18167360480787792,0.03932342668375239,989.7790029685084,0.2757997743052951,0.25526216362796333,0.2690565742551498,,23.710587767184244,23.334441832108258,22.45133711958733,,0.9335483870967742,0.9305263157894735,0.9325000000000001,,0.7392374516177741,0.709542619280446,0.7394237255638674,,0.9722580645161288,0.9715789473684211,0.97,,41.090341318714124,38.577279253816734,38.74996875992352,,69.73447618523709,0.13026059002254758,126.1297498392717,35.94306960737995,3,1,51882.45028181639,31,0.40780395429963207
