,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,1.0,0.49354542812395874,0.3718981369005934,0.2990032858852331,0.27818127718573704,0.19710792930056895,0.15744026735142122,0.11138668643519198,0.18968929499844583,0.11406427892646588,0.060691318220838425,-0.02180597187093162,-0.08426050685789477,-0.053019908596429036,-0.17817357247183063,-0.1848012034858683,-0.2244186406626637,-0.2559607072426612,-0.27633123825266814,-0.24071213636674443,-0.19075303373439398,-0.19347549081011522,-0.2866739068971383,-0.12768426610268788,-0.1004760136433876,-0.1610983438462761,-0.15617969639926382,-0.07101503689776309,-0.18155247272294828,-0.1583078867649111,-0.20235942416457559,-0.18193937604115196,-0.08293265748785195,-0.023709613727352558,0.05367042094831566,0.025846519313953722,-0.030596326176433097,-0.014731182189132452,0.025621808570197295,0.005129742271279175,0.05038419543649804
1,[1. 1.],[0.29030663 0.69678423],[0.12404893 0.61974734],[0.02908635 0.56892022],[-0.00508699  0.56144954],[-0.09722832  0.49144418],[-0.14229867  0.4571792 ],[-0.19174888  0.41452225],[-0.11513219  0.49451078],[-0.1955947   0.42372326],[-0.25069835  0.37208098],[-0.33368386  0.29007192],[-0.39620137  0.22768035],[-0.36589949  0.25985967],[-0.49142405  0.13507691],[-0.50221017  0.13260776],[-0.54624122  0.09740394],[-0.58418384  0.07226242],[-0.61269833  0.06003586],[-0.58632896  0.10490469],[-0.54322675  0.16172068],[-0.55018784  0.16323686],[-0.64769482  0.074347  ],[-0.49798862  0.24262009],[-0.47259449  0.27164246],[-0.53433575  0.21213906],[-0.53227831  0.21991892],[-0.4497831   0.30775303],[-0.56087011  0.19776517],[-0.54119804  0.22458227],[-0.58794371  0.18322486],[-0.57188572  0.20800696],[-0.47636978  0.31050446],[-0.41786816  0.37044893],[-0.34054703  0.44788787],[-0.36867263  0.42036567],[-0.42518542  0.36399277],[-0.40941826  0.37995589],[-0.36908798  0.42033159],[-0.38964874  0.39990822],[-0.34439704  0.44516543]
