ExceedanceRnd,Flow,Exceedance,Volume,Flow_difference,Flow_difference_pct,EWRRefExceedance,EWRBandNo,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowAvailableForGeneration,FlowCanal,LowFlowShutoff,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,LevelHeadpond,LevelTailwater,HeadGross,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,LowHeadShutoff,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerGenerator1,PowerGenerator2,PowerGenerator3,PowerGenerator4,Power,Energy,PerfMwPerCumec,PerfMWhPerm3
0.05,3633.7714864936343,0.05028571428571428,0.31395785643305,70.31902556786149,0.019336892968472335,0.22972527472527474,1.89010989010989,65.42857142857143,13.0,15.824175824175825,20.571428571428573,166.27472527472528,281.0989010989011,0.07737475627622349,3352.6725853947332,1100.0,,4.0,275.0,275.0,275.0,275.0,2252.6725853947332,34.57142857142857,5.0,9.175824175824175,59.41074723298673,2144.514585414494,100.0,18.0,25.0,79.9821758044153,2310.7893106892193,1243.0,990.0,974.9039443404268,15.096055659573054,0.9262894125183111,0.648,988.4257105874816,0.28,0.28,0.28,0.28,13.241766247054771,13.241766247054771,13.241766247054771,13.241766247054771,,0.9304505974823286,0.9304505974823286,0.9304505974823286,0.9304505974823286,33.22864282299502,33.22864282299502,33.22864282299502,33.22864282299502,0.7145944693117209,0.7145944693117209,0.7145944693117209,0.7145944693117209,0.97,0.97,0.97,0.97,32.23178353830517,32.23178353830517,32.23178353830517,32.23178353830517,128.92713415322066,3094.2512196772964,0.035489338760551076,3.255735710939916e-05
0.055,3516.2042555557796,0.0553125,0.30380004768001934,45.22794708387306,0.012871274463648908,0.24206249999999999,1.88125,64.625,12.9375,15.61875,20.2,162.3625,275.74375,0.07842307554945604,3240.4605055557795,1100.0,,4.0,275.0,275.0,275.0,275.0,2140.4605055557795,35.375000000000014,5.0625,9.38125,59.79924300740608,2030.8425125483732,100.0,18.0,25.0,79.99924300740608,2193.205012548374,1243.0,990.0,974.6548137796301,15.345186220369929,0.9262894125183113,0.648,988.4257105874816,0.28,0.28,0.28,0.28,13.490896807851646,13.490896807851646,13.490896807851646,13.490896807851646,,0.9319453808471099,0.9319453808471099,0.9319453808471099,0.9319453808471099,33.908073834774704,33.908073834774704,33.908073834774704,33.908073834774704,0.7292058889198861,0.7292058889198861,0.7292058889198861,0.7292058889198861,0.97,0.97,0.97,0.97,32.890831619731465,32.890831619731465,32.890831619731465,32.890831619731465,131.56332647892586,3157.519835494221,0.037418609944169914,3.322306224215299e-05
0.06,3456.559634158585,0.05988888888888889,0.2986467523913017,39.698563539895794,0.011496379065498292,0.2700584795321637,2.0,64.05847953216374,13.099415204678362,15.771929824561404,20.730994152046783,164.8421052631579,278.5029239766082,0.08056983145423743,3178.056710181977,1100.0,,4.0,275.0,275.0,275.0,275.0,2078.0567101819765,35.94152046783625,4.900584795321638,9.228070175438596,59.2122032433204,1968.7743315000596,100.0,18.0,25.0,79.94319739536718,2133.6164367632177,1243.0,990.0,974.5284239866693,15.471576013330667,0.9262894125183112,0.648,988.4257105874816,0.28,0.28,0.28,0.28,13.617286600812383,13.617286600812383,13.617286600812383,13.617286600812383,,0.9327037196048743,0.9327037196048743,0.9327037196048743,0.9327037196048743,34.25357335215545,34.25357335215545,34.25357335215545,34.25357335215545,0.7366359860678592,0.7366359860678592,0.7366359860678592,0.7366359860678592,0.97,0.97,0.97,0.97,33.22596615159079,33.22596615159079,33.22596615159079,33.22596615159079,132.90386460636316,3189.6927505527156,0.03845088025119767,3.356158197130383e-05
0.065,3382.0791469270325,0.06500602409638555,0.2922116382944956,56.069453752749624,0.0165991817905641,0.2943373493975904,2.0783132530120483,62.2289156626506,12.813253012048193,15.090361445783133,19.49397590361446,158.3734939759036,268.0,0.07923271122785634,3114.079146927033,1100.0,,4.0,275.0,275.0,275.0,275.0,2014.079146927033,37.7710843373494,5.186746987951807,9.909638554216865,60.409845298597645,1900.8018317489168,100.0,18.0,25.0,79.9038212022121,2059.1753257248206,1243.0,990.0,974.3705962875359,15.629403712464146,0.9262894125183113,0.648,988.4257105874816,0.28,0.28,0.28,0.28,13.775114299945864,13.775114299945864,13.775114299945864,13.775114299945864,,0.9336506857996754,0.9336506857996754,0.9336506857996754,0.9336506857996754,34.68581092137353,34.68581092137353,34.68581092137353,34.68581092137353,0.7459314176639469,0.7459314176639469,0.7459314176639469,0.7459314176639469,0.9699999999999999,0.9699999999999999,0.9699999999999999,0.9699999999999999,33.64523659373233,33.64523659373233,33.64523659373233,33.64523659373233,134.5809463749293,3229.9427129983033,0.03979733330614171,3.398508746841649e-05
0.07,3262.0386418419916,0.07036216216216216,0.28184013865514806,77.67273174259718,0.02383997704100875,0.29302702702702704,2.091891891891892,61.14054054054054,12.545945945945945,14.545945945945945,18.416216216216217,152.94054054054055,259.5891891891892,0.0795901524290549,3002.4494526528024,1100.0,,4.0,275.0,275.0,275.0,275.0,1902.4494526528024,38.85945945945946,5.454054054054056,10.454054054054053,61.426080673163234,1786.2558044120713,100.0,18.0,25.0,79.84229688937945,1939.196344952612,1243.0,990.0,974.1162247410462,15.883775258953916,0.9262894125183112,0.648,988.4257105874816,0.28,0.28,0.28,0.28,14.029485846435632,14.029485846435632,14.029485846435632,14.029485846435632,,0.9351769150786139,0.9351769150786139,0.9351769150786139,0.9351769150786139,35.384106683249186,35.384106683249186,35.384106683249186,35.384106683249186,0.7609485308225632,0.7609485308225632,0.7609485308225632,0.7609485308225632,0.97,0.97,0.97,0.97,34.32258348275171,34.32258348275171,34.32258348275171,34.32258348275171,137.29033393100684,3294.968014344164,0.04209619657819656,3.4669276245203744e-05
0.075,3154.6655849809604,0.07548780487804878,0.27256310654235494,62.9458016966908,0.019951899262253287,0.30640243902439024,2.1707317073170733,60.926829268292686,12.573170731707316,14.542682926829269,18.51219512195122,152.22560975609755,258.780487804878,0.08203760036561314,2895.885097176082,1100.0,,4.0,275.0,275.0,275.0,275.0,1795.8850971760821,39.07317073170732,5.426829268292683,10.457317073170733,61.42395081502825,1679.5038292878833,100.0,18.0,25.0,79.93614593697947,1831.7294390439808,1243.0,990.0,973.8846754464407,16.11532455355928,0.9262894125183112,0.648,988.4257105874816,0.28,0.28,0.28,0.28,14.261035141040999,14.261035141040999,14.261035141040999,14.261035141040999,,0.936566210846246,0.936566210846246,0.936566210846246,0.936566210846246,36.02147503305823,36.02147503305823,36.02147503305823,36.02147503305823,0.7746553770550156,0.7746553770550156,0.7746553770550156,0.7746553770550156,0.9699999999999999,0.9699999999999999,0.9699999999999999,0.9699999999999999,34.94083078206648,34.94083078206648,34.94083078206648,34.94083078206648,139.7633231282659,3354.319755078382,0.04430750132240261,3.529376846673382e-05
0.08,3085.180255745715,0.08010322580645159,0.2665595740964298,47.82840326495178,0.015488661015094461,0.33741935483870966,2.3096774193548386,59.63870967741936,12.574193548387097,14.374193548387098,18.44516129032258,147.18064516129033,252.21290322580646,0.08175294287893488,2832.967352519908,1100.0,,4.0,275.0,275.0,275.0,275.0,1732.9673525199084,40.36129032258064,5.425806451612903,10.625806451612902,61.4644374931752,1615.0900118009267,100.0,18.0,25.0,79.90959878349777,1762.2706569622173,1243.0,990.0,973.7194006173171,16.28059938268279,0.9262894125183112,0.648,988.4257105874816,0.28,0.28,0.28,0.28,14.42630997016451,14.42630997016451,14.42630997016451,14.42630997016451,,0.937557859820987,0.937557859820987,0.937557859820987,0.937557859820987,36.477505301823015,36.477505301823015,36.477505301823015,36.477505301823015,0.7844624796090972,0.7844624796090972,0.7844624796090972,0.7844624796090972,0.97,0.97,0.97,0.97,35.38318014276833,35.38318014276833,35.38318014276833,35.38318014276833,141.53272057107333,3396.78529370576,0.045877691868539704,3.574058600279629e-05
0.085,3023.139023730367,0.08491758241758242,0.2611992116503037,41.666883717240346,0.013781328227440335,0.35505494505494506,2.412087912087912,58.95054945054945,12.851648351648352,14.576923076923077,19.065934065934066,143.6098901098901,249.05494505494505,0.08239166298764544,2774.0840786754216,1100.0,,4.0,275.0,275.0,275.0,275.0,1674.0840786754216,41.04945054945055,5.148351648351649,10.423076923076923,60.63930806613548,1556.823891488407,100.0,18.0,25.0,79.70524213206954,1700.4337815982972,1243.0,990.0,973.5696459193491,16.430354080650865,0.9262894125183111,0.648,988.4257105874816,0.28,0.28,0.28,0.28,14.576064668132581,14.576064668132581,14.576064668132581,14.576064668132581,,0.9384563880087955,0.9384563880087955,0.9384563880087955,0.9384563880087955,36.891483936663114,36.891483936663114,36.891483936663114,36.891483936663114,0.7933652459497444,0.7933652459497444,0.7933652459497444,0.7933652459497444,0.97,0.97,0.97,0.97,35.78473941856322,35.78473941856322,35.78473941856322,35.78473941856322,143.13895767425288,3435.334984182069,0.04735032199941067,3.6146201432892145e-05
0.09,2953.2615483416357,0.09026708074534161,0.25516179777671727,53.27394050051178,0.018047934774294744,0.3556521739130435,2.3540372670807455,58.91925465838509,12.459627329192546,14.136645962732919,18.124223602484474,146.14285714285714,249.7826086956522,0.08457891899026497,2703.4789396459832,1100.0,,4.0,275.0,275.0,275.0,275.0,1603.4789396459832,41.08074534161491,5.540372670807454,10.863354037267081,61.10362705471334,1484.8908405415807,100.0,18.0,25.0,79.2278506571978,1631.0336976844378,1243.0,990.0,973.4009761511694,16.59902384883055,0.9262894125183111,0.648,988.4257105874816,0.28,0.28,0.28,0.28,14.744734436312267,14.744734436312267,14.744734436312267,14.744734436312267,,0.9394684066178737,0.9394684066178737,0.9394684066178737,0.9394684066178737,37.358613770675206,37.358613770675206,37.358613770675206,37.358613770675206,0.8034110488317248,0.8034110488317248,0.8034110488317248,0.8034110488317248,0.9703422015602631,0.9703422015602631,0.9703422015602631,0.9703422015602631,36.25065908306138,36.25065908306138,36.25065908306138,36.25065908306138,145.00263633224552,3480.0632719738924,0.04910096775948233,3.661682735662766e-05
0.095,2893.959626862808,0.09480246913580247,0.2500381117609466,52.21394415884221,0.018053175248086254,0.3387037037037037,2.2777777777777777,59.864197530864196,12.691358024691358,14.481481481481481,18.62962962962963,155.75925925925927,261.4259259259259,0.09033460937033434,2632.5337009368823,1100.0,,4.0,275.0,275.0,275.0,275.0,1532.533700936882,40.135802469135804,5.308641975308642,10.518518518518519,61.025351068580484,1415.5453869053385,100.0,18.0,25.0,79.65498069821011,1571.304646164598,1243.0,990.0,973.2578335820826,16.742166417917364,0.9262894125183112,0.648,988.4257105874817,0.28,0.28,0.28,0.28,14.88787700539908,14.88787700539908,14.88787700539908,14.88787700539908,,0.9403272620323945,0.9403272620323945,0.9403272620323945,0.9403272620323945,37.755799853473974,37.755799853473974,37.755799853473974,37.755799853473974,0.8119526850209456,0.8119526850209456,0.8119526850209456,0.8119526850209456,0.9711952685020946,0.9711952685020946,0.9711952685020946,0.9711952685020946,36.66829715035486,36.66829715035486,36.66829715035486,36.66829715035486,146.6731886014194,3520.1565264340666,0.05068672982476971,3.703868399025743e-05
0.1,2815.755624188002,0.10003333333333334,0.24328128592984335,51.02894014656913,0.018107081374435452,0.32666666666666666,2.261111111111111,58.77777777777778,12.277777777777779,13.661111111111111,16.994444444444444,154.79444444444445,256.50555555555553,0.09111309444414115,2559.2500686324465,1100.0,,4.0,275.0,275.0,275.0,275.0,1459.2500686324468,41.22222222222222,5.722222222222223,11.338888888888889,61.609234765542055,1339.3575005335713,100.0,18.0,25.0,78.6036792099865,1494.1519449780158,1243.0,990.0,973.0690652997642,16.930934700235863,0.9262894125183112,0.648,988.4257105874816,0.28,0.28,0.28,0.28,15.07664528771758,15.07664528771758,15.07664528771758,15.07664528771758,,0.9413065811508703,0.9413065811508703,0.9413065811508703,0.9413065811508703,38.27432385411634,38.27432385411634,38.27432385411634,38.27432385411634,0.8231037387982009,0.8231037387982009,0.8231037387982009,0.8231037387982009,0.9723103738798201,0.9723103738798201,0.9723103738798201,0.9723103738798201,37.21456338476649,37.21456338476649,37.21456338476649,37.21456338476649,148.85825353906597,3572.5980849375833,0.052870769022683194,3.75904680654207e-05
0.105,2743.829892428012,0.10536263736263736,0.2370669027057802,52.616204477251536,0.019184770203917647,0.3514285714285714,2.3461538461538463,58.379120879120876,12.280219780219781,13.637362637362637,17.021978021978022,153.56043956043956,254.87912087912088,0.09289755099074107,2488.950771548891,1100.0,,4.0,275.0,275.0,275.0,275.0,1388.9507715488912,41.620879120879124,5.71978021978022,11.362637362637363,62.00774077798987,1268.2397340676046,100.0,18.0,25.0,79.0297187999679,1421.8001736280441,1243.0,990.0,972.8954514644814,17.104548535518596,0.9262894125183111,0.648,988.4257105874816,0.28,0.28,0.28,0.28,15.250259123000312,15.250259123000312,15.250259123000312,15.250259123000312,,0.9420010364920013,0.9420010364920013,0.9420010364920013,0.9420010364920013,38.74362560307199,38.74362560307199,38.74362560307199,38.74362560307199,0.83319624952843,0.83319624952843,0.83319624952843,0.83319624952843,0.9733196249528431,0.9733196249528431,0.9733196249528431,0.9733196249528431,37.709965276045914,37.709965276045914,37.709965276045914,37.709965276045914,150.83986110418365,3620.1566665004075,0.054978290591406215,3.809087401620799e-05
0.11,2686.222890465811,0.10994230769230769,0.23208965773624604,46.129270201565745,0.017194745762561175,0.3892948717948718,2.467948717948718,56.80769230769231,12.064102564102564,13.243589743589743,16.46794871794872,144.67307692307693,243.25641025641025,0.09055886281520836,2442.9664802094007,1100.0,,4.0,275.0,275.0,275.0,275.0,1342.966480209401,43.19230769230769,5.935897435897436,11.756410256410257,61.606814362368425,1220.4750504624171,100.0,18.0,25.0,78.07476308031714,1365.148127385494,1243.0,990.0,972.7564000804349,17.243599919565277,0.9262894125183112,0.648,988.4257105874815,0.28,0.28,0.28,0.28,15.389310507046995,15.389310507046995,15.389310507046995,15.389310507046995,,0.9425572420281879,0.9425572420281879,0.9425572420281879,0.9425572420281879,39.11996221416247,39.11996221416247,39.11996221416247,39.11996221416247,0.8412895099819886,0.8412895099819886,0.8412895099819886,0.8412895099819886,0.9741289509981989,0.9741289509981989,0.9741289509981989,0.9741289509981989,38.10790569868961,38.10790569868961,38.10790569868961,38.10790569868961,152.43162279475845,3658.3589470742027,0.056747989472898296,3.8492834039080425e-05
0.115,2622.768579449941,0.11480116959064328,0.22660720526447492,50.24738010536191,0.019170160903325434,0.394093567251462,2.4502923976608186,57.50877192982456,12.333333333333334,13.660818713450292,17.292397660818715,149.0233918128655,249.8187134502924,0.09526679510040231,2372.949865999649,1100.0,,4.0,275.0,275.0,275.0,275.0,1272.9498659996489,42.49122807017543,5.666666666666667,11.339181286549708,60.762446725858446,1152.6903432503989,100.0,18.0,25.0,78.05484438667716,1301.7137350632643,1243.0,990.0,972.6032345021205,17.396765497879436,0.9262894125183112,0.648,988.4257105874816,0.28,0.28,0.28,0.28,15.542476085361153,15.542476085361153,15.542476085361153,15.542476085361153,,0.9431699043414445,0.9431699043414445,0.9431699043414445,0.9431699043414445,39.535007652804254,39.535007652804254,39.535007652804254,39.535007652804254,0.8502152183398765,0.8502152183398765,0.8502152183398765,0.8502152183398765,0.9750215218339877,0.9750215218339877,0.9750215218339877,0.9750215218339877,38.54752224396778,38.54752224396778,38.54752224396778,38.54752224396778,154.1900889758711,3700.5621354209065,0.0587943787261761,3.8936891155523006e-05
