Exceedance,Power
0.0,189.56309202479244
0.05,177.78229759353184
0.1,169.27619405807678
0.15000000000000002,159.54107191818917
0.2,151.00379335348117
0.25,142.28803926912425
0.30000000000000004,132.46485658534615
0.35000000000000003,120.85526589230341
0.4,109.36703149681317
0.45,96.80959058195452
0.5,82.81821153698806
0.55,69.88338918192353
0.6000000000000001,60.69098724986617
0.65,54.5215935873005
0.7000000000000001,48.1002017479733
0.75,41.81372053834548
0.8,36.65725929884137
0.8500000000000001,32.78631284942271
0.9,28.76131904337312
0.9500000000000001,24.974828874288143
1.0,0.0
