,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,1.0,0.44183104151808955,0.2800961482018159,0.23442018591452118,0.2007592639520969,0.15105357120385332,0.1127989852303957,0.0855382606912094,0.14642438792104823,0.07426912425579096,0.053181495431526504,-0.07457123421644836,-0.11939560584174425,-0.04159935173393283,-0.16155613309500236,-0.17579357240466248,-0.22334585016727349,-0.22459293165740074,-0.2479016595816843,-0.20907756662313207,-0.1462475323238756,-0.17529829522149226,-0.2924208186072889,-0.11388136978958904,-0.09370303202607373,-0.14666558290204357,-0.10542170154547706,-0.013465456403178951,-0.1254825900461424,-0.12046625399696763,-0.1774758875114674,-0.17747018932521105,-0.07123583646672849,0.019436079866448935,0.114673964257245,0.05106580533088763,-0.014162291089030122,0.0010433147592855824,0.03767402679392744,0.014471191251853106,0.06398283646147572
1,[1. 1.],[0.23859224 0.64506984],[0.04044414 0.51974816],[-0.01839263  0.487233  ],[-0.06087804  0.46239657],[-0.11687123  0.41897837],[-0.15862075  0.38421872],[-0.18781096  0.35888748],[-0.12802825  0.42087703],[-0.20339157  0.35192982],[-0.22529856  0.33166155],[-0.35347048  0.20432801],[-0.39911723  0.16032601],[-0.32341817  0.24021946],[-0.44362847  0.12051621],[-0.46166244  0.1100753 ],[-0.5136457  0.066954 ],[-0.52190584  0.07271998],[-0.55214183  0.05633851],[-0.52155     0.10339487],[-0.46444602  0.17195095],[-0.49626124  0.14566465],[-0.61731439  0.03247276],[-0.44947038  0.22170764],[-0.43088455  0.24347849],[-0.48492101  0.19158984],[-0.44629379  0.23545039],[-0.35568163  0.32875072],[-0.46772065  0.21675547],[-0.46459949  0.22366699],[-0.52334662  0.16839484],[-0.52708233  0.17214195],[-0.42454954  0.28207786],[-0.33447039  0.37334255],[-0.23927659  0.46862452],[-0.30441606  0.40654767],[-0.36994703  0.34162245],[-0.35476471  0.35685134],[-0.31813413  0.39348218],[-0.3415017   0.37044408],[-0.29201435  0.41998002]
