WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,PowerTurbine1_max,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units,PropDays1uPotentialGtRatedPower,PropDays2uPotentialGtRatedPower,PropDays3uPotentialGtRatedPower,PropDays4uPotentialGtRatedPower,FstDay1uPotentialLessRatedPower,LstDay1uPotentialLessRatedPower,FstDay2uPotentialLessRatedPower,LstDay2uPotentialLessRatedPower,FstDay3uPotentialLessRatedPower,LstDay3uPotentialLessRatedPower,FstDay4uPotentialLessRatedPower,LstDay4uPotentialLessRatedPower,Exceedance
1946,4629.081161917657,192.89523707448373,0.4831464060712186,0.04690866465601761,25.38858044462841,11.648997571783571,54.55761526085021,976.8312185263092,964.4014878936099,181.96977534871368,26.35860873574789,806964.9317825543,0.5686375583337239,0.37534246575342467,0.10684931506849316,0.21095890410958903,0.30684931506849317,0.0,0,263,259,255,235,69.0,170.0,66.0,171.0,64.0,173.0,56.0,185.0,0.55
1947,6170.049530809099,261.382924552137,0.4865871740961382,0.03873550752009265,24.968152285940622,9.321022897091144,54.55761526085021,979.2608614182033,964.7455316982083,180.7947260414924,0.0,747398.716876594,0.5266635075797635,0.36712328767123287,0.09041095890410959,0.19452054794520549,0.28493150684931506,0.06575342465753424,24,242,240,238,215,52.0,175.0,52.0,177.0,51.0,178.0,41.0,191.0,0.9
1948,905.4211927358452,192.89523707448373,0.471758667451502,0.13729101014335654,25.42328615287364,21.588311289448058,54.465229278820296,967.5216847709435,964.4014878936099,152.3858630825308,22.18514038796057,639293.691604419,0.45048599949575724,0.057534246575342465,0.1726027397260274,0.37534246575342467,0.39452054794520547,0.0,0,365,365,365,365,,,,,,,,,1.0
1949,5186.55444773476,171.1379824381925,0.5350733899864419,0.031234608955229205,25.388258527468487,10.704625431063322,54.94967288406981,977.7972938495116,964.4018148819521,180.41182801538469,20.883355637761106,731208.7045572598,0.5152550204050819,0.3726027397260274,0.07945205479452055,0.18356164383561643,0.3643835616438356,0.0,0,249,246,244,232,42.0,157.0,42.0,160.0,42.0,162.0,40.0,172.0,0.9500000000000001
1950,4401.902674556776,192.89523707448373,0.504083003920991,0.05300893207969328,25.38858044462841,12.064734203654027,53.89609770091271,976.4154818944388,964.4018148819521,179.17266534624687,26.35860873574789,818146.2033939685,0.5765165760428776,0.3863013698630137,0.10410958904109589,0.2,0.3095890410958904,0.0,0,253,251,248,229,60.0,171.0,59.0,172.0,58.0,174.0,51.0,186.0,0.45
1951,6170.049530809099,256.6827889882703,0.4789471017177073,0.039657848299362614,25.015574342045642,9.321022897091144,54.13006159444151,979.2608614182033,964.7267311559532,179.71707637519154,0.0,783259.1492236761,0.5519329931391821,0.42191780821917807,0.03561643835616438,0.1863013698630137,0.3150684931506849,0.043835616438356165,16,234,231,228,202,11.0,142.0,10.0,144.0,9.0,146.0,361.0,160.0,0.75
1952,5886.181288951835,220.53049583159046,0.4805230263991646,0.0450282396054956,25.26932478535851,9.68408465516784,54.13006159444151,978.8747191849858,964.5231829749896,181.53377083175675,0.0,796356.6304416436,0.5611622910265824,0.3917808219178082,0.08767123287671233,0.2602739726027397,0.24383561643835616,0.01643835616438356,6,254,252,248,226,63.0,173.0,62.0,174.0,60.0,176.0,50.0,188.0,0.65
1953,3811.676948218156,258.7976520087449,0.5332351314970081,0.057511654742298614,25.05849752272973,13.199281612582967,54.487921004983384,975.28093448551,964.7351906080349,179.49795358323533,26.211728110421838,870186.7411810914,0.6131875677751645,0.3972602739726027,0.10684931506849316,0.18904109589041096,0.30684931506849317,0.0,0,272,268,265,232,65.0,157.0,63.0,159.0,61.0,160.0,42.0,174.0,0.2
1954,3803.114617748527,212.05144921368182,0.4760289697735415,0.060642253297500774,25.338327388368093,13.217425598578119,53.89609770091271,975.2627904995147,964.472308695282,181.41813976876912,25.243651197022828,879008.7660303913,0.619404113838429,0.4767123287671233,0.07123287671232877,0.15616438356164383,0.2958904109589041,0.0,0,236,233,229,203,38.0,166.0,37.0,168.0,36.0,171.0,22.0,183.0,0.15000000000000002
1955,5672.879600260333,249.7991800258312,0.44035372729656336,0.05163011656961123,25.05405820208395,9.995226335350413,54.487921004983384,978.5462345844007,964.698795080155,179.36266376610314,0.0,843437.2284927989,0.5943382014859905,0.4684931506849315,0.10684931506849316,0.2136986301369863,0.2054794520547945,0.00821917808219178,3,230,228,226,201,57.0,192.0,57.0,194.0,56.0,195.0,45.0,209.0,0.30000000000000004
1956,9153.793636168486,290.5219447532691,0.5045484527768191,0.026109393492951685,24.856037126199922,7.115783221614197,54.061823413430396,981.9613433491589,964.8620877790132,179.2967692542606,0.0,762970.740679219,0.5376365217030407,0.26575342465753427,0.14520547945205478,0.273972602739726,0.2465753424657534,0.0684931506849315,25,272,270,268,248,58.0,150.0,58.0,152.0,58.0,154.0,54.0,170.0,0.8
1957,9912.101075056224,283.6079686159883,0.4398375761907168,0.019874696445110914,24.828378891360757,6.8153756680703035,54.13006159444151,982.4437446880361,964.8344318744639,178.76189533397547,0.0,714765.0150126361,0.5036677765182903,0.3150684931506849,0.09041095890410959,0.2356164383561644,0.20273972602739726,0.15616438356164383,57,230,223,217,198,12.0,153.0,12.0,154.0,9.0,156.0,4.0,170.0,0.9500000000000001
1958,4432.218100140775,243.27968621428658,0.4850384421166294,0.05278230872441863,25.12725970771793,12.009256974835287,54.061823413430396,976.4709591232576,964.6596781172858,180.41182801538469,27.25887445471757,911455.045394198,0.6422677753778384,0.410958904109589,0.12876712328767123,0.2465753424657534,0.2136986301369863,0.0,0,286,283,278,240,70.0,148.0,69.0,150.0,67.0,153.0,43.0,167.0,0.1
1959,4629.081161917657,194.7956741845264,0.5339222515434264,0.0586341534250936,25.43457725550035,11.648997571783571,54.25771999943882,976.8312185263092,964.4018148819521,179.2967692542606,20.847829585818893,794810.5793901039,0.5600728475323468,0.34794520547945207,0.1095890410958904,0.21095890410958903,0.33424657534246577,0.0,0,277,274,271,248,71.0,159.0,71.0,162.0,70.0,164.0,63.0,180.0,0.65
1960,6081.317073546183,201.17011281861926,0.4821789809675057,0.03467215810530008,25.42540097882629,9.423836574194457,54.487921004983384,979.1508331711972,964.4070206769117,180.14162563542598,0.0,786614.884536805,0.5542976524443352,0.3561643835616438,0.10410958904109589,0.25753424657534246,0.2328767123287671,0.049315068493150684,18,257,254,251,226,69.0,176.0,67.0,177.0,66.0,179.0,55.0,193.0,0.7000000000000001
1961,5569.845470794792,266.78604271350054,0.42751982499898,0.04608068852036901,24.942474193410266,10.145521498762877,52.998053530869704,978.387562025024,964.7671441708541,181.41813976876912,34.607531302677515,863853.3569558127,0.6087246723010123,0.4904109589041096,0.07123287671232877,0.27123287671232876,0.16712328767123288,0.0,0,226,223,219,192,37.0,175.0,36.0,177.0,34.0,179.0,22.0,194.0,0.2
1962,7115.411678283417,283.6079686159883,0.42751982499898,0.038378226642973225,24.85463768651816,8.260261897832763,53.993215972951965,980.3984869775863,964.8344318744639,180.2216374222956,0.0,797940.1819766616,0.56227815968816,0.43561643835616437,0.057534246575342465,0.2410958904109589,0.1589041095890411,0.10684931506849316,39,213,210,209,172,16.0,167.0,15.0,169.0,15.0,170.0,360.0,187.0,0.6000000000000001
1963,2450.1297002835204,290.5219447532691,0.5197999855684006,0.06451716398849737,24.856037126199922,16.29369613189128,54.465229278820296,972.1865199662017,964.8620877790132,180.7947260414924,33.18889492073363,986497.6106840096,0.6951474228282384,0.4575342465753425,0.11506849315068493,0.2356164383561644,0.19452054794520549,0.0,0,277,272,266,222,55.0,143.0,52.0,145.0,48.0,147.0,16.0,159.0,0.0
1964,2742.499149867776,264.1051871975735,0.4805230263991646,0.06850328613236198,24.96029015525545,15.58797677082582,53.36155331974139,972.892239327267,964.7564207487904,180.41182801538469,32.49188790148015,860556.1258170599,0.6064012386669625,0.36712328767123287,0.0958904109589041,0.25205479452054796,0.28493150684931506,0.0,0,278,276,272,245,60.0,146.0,60.0,148.0,58.0,150.0,44.0,163.0,0.25
1965,5396.328800163887,246.1954239432886,0.4728449071180803,0.03423857167995405,25.075059277700607,10.39862905159548,54.502182472990725,978.1203463522523,964.6771725436598,180.41182801538469,30.662762212002352,830431.8416813964,0.585173799031369,0.38082191780821917,0.08767123287671233,0.24383561643835616,0.2876712328767123,0.0,0,268,266,263,236,62.0,158.0,62.0,160.0,61.0,162.0,48.0,176.0,0.35000000000000003
1966,3452.248381930785,266.78604271350054,0.4932841965384821,0.04467195427194128,24.942474193410266,13.960927860191918,54.55761526085021,974.5192882379007,964.7671441708541,181.64931793749,31.262529788605427,861693.1374815195,0.6072024476305876,0.36712328767123287,0.11232876712328767,0.2054794520547945,0.3150684931506849,0.0,0,282,279,274,245,88.0,170.0,87.0,172.0,85.0,175.0,68.0,187.0,0.25
1967,5513.419393582916,256.6827889882703,0.4533810345185399,0.03732467293302795,25.0090902018371,10.227829822609168,53.993215972951965,978.3006658661176,964.7267311559532,178.8164669878979,32.11482951594628,844904.3831740286,0.5953720497026528,0.4821917808219178,0.08767123287671233,0.27945205479452057,0.15342465753424658,0.0,0,218,217,215,195,18.0,165.0,18.0,166.0,18.0,168.0,13.0,183.0,0.30000000000000004
1968,8539.833006270135,281.3222739992266,0.3910106314592865,0.03587901921233733,24.844114937420468,7.357442893670213,54.13006159444151,981.5723331259276,964.8252890959967,179.56135401505162,0.0,769812.0267062291,0.5424573162989945,0.3178082191780822,0.14520547945205478,0.2493150684931507,0.13150684931506848,0.15616438356164383,57,238,235,232,201,50.0,176.0,49.0,178.0,48.0,180.0,34.0,197.0,0.8
1969,4873.665761819121,335.4728177879068,0.4355340706900914,0.043534345968618736,24.53372476380555,11.201407753963895,53.82099809882329,977.2788083441291,965.0773640889397,180.2216374222956,41.5794746578812,946511.2785097971,0.6669705722629496,0.4849315068493151,0.12876712328767123,0.3232876712328767,0.06301369863013699,0.0,0,240,238,232,205,25.0,149.0,25.0,151.0,21.0,153.0,10.0,169.0,0.05
1970,3139.3228726318957,320.2150422476492,0.4728449071180803,0.07155880940488421,24.606160071053093,14.630126405533064,54.465229278820296,973.8500896925598,965.0010752112382,180.7947260414924,40.855689307700615,924952.1904080313,0.6517787011725797,0.4191780821917808,0.1178082191780822,0.2273972602739726,0.2356164383561644,0.0,0,270,266,261,229,50.0,144.0,49.0,147.0,48.0,151.0,33.0,168.0,0.1
1971,1881.0436962338129,275.9224808516464,0.5106163793792917,0.0786797246105035,24.880998911746353,17.764536464106683,53.82099809882329,970.7156796339862,964.8036899234066,181.64931793749,35.371850982225595,912566.2962287377,0.6430508316623947,0.31232876712328766,0.19726027397260273,0.2054794520547945,0.2876712328767123,0.0,0,317,312,306,269,102.0,150.0,101.0,154.0,99.0,158.0,79.0,175.0,0.1
1972,1208.137555230546,229.3650854576809,0.514463654154423,0.10185150488371986,25.240307704223557,19.98637655173586,54.55761526085021,968.5541466021533,964.5761905127459,181.05226847850128,24.34029478794065,794906.5699992714,0.5601404884712156,0.21095890410958903,0.19452054794520549,0.20821917808219179,0.3863013698630137,0.0,0,365,365,365,305,,,,,,,87.0,146.0,0.65
1973,2840.311133494523,209.2745177174335,0.5279610373801357,0.059893135721796574,25.36070667201727,15.351878879312991,53.36155331974139,973.1283372187797,964.4556471063046,178.17984209027676,24.656117049099326,884821.010354158,0.6234997818043281,0.4438356164383562,0.0821917808219178,0.16164383561643836,0.31232876712328766,0.0,0,246,240,237,219,43.0,161.0,39.0,163.0,38.0,165.0,30.0,175.0,0.15000000000000002
1974,5415.424041152379,220.53049583159046,0.4760289697735415,0.044596193389459776,25.26932478535851,10.370774957232172,53.489713063733255,978.1497530233746,964.5231829749896,181.41813976876912,27.03024337328857,830229.8064275075,0.5850314324563868,0.4575342465753425,0.07397260273972603,0.1863013698630137,0.2821917808219178,0.0,0,231,230,226,202,33.0,166.0,33.0,167.0,31.0,169.0,21.0,183.0,0.4
1975,5434.01921081911,239.64129376144416,0.4590193879920451,0.04428936946776511,25.138923697344985,10.343650313405462,54.55761526085021,978.1783895846614,964.6378477625686,179.36266376610314,28.22098514843429,816299.4890490776,0.5752152665377682,0.410958904109589,0.1095890410958904,0.26575342465753427,0.21643835616438356,0.0,0,247,245,242,222,64.0,182.0,63.0,183.0,63.0,186.0,56.0,199.0,0.5
1976,2831.488197054909,335.4728177879068,0.4269559258036981,0.07638560997449591,24.509687403627478,15.373175622443044,53.82099809882329,973.1070404756497,965.0773640889397,181.53377083175675,43.73891768262249,927589.2566284852,0.6536369416458687,0.4136986301369863,0.09315068493150686,0.43561643835616437,0.057534246575342465,0.0,0,253,250,248,227,59.0,170.0,58.0,172.0,57.0,173.0,48.0,185.0,0.05
1977,6347.584761383252,273.7644374568714,0.4231192818227289,0.04428936946776511,24.884804106550874,9.115314068171461,53.61688654532332,979.4810051041153,964.7950577498276,180.04756738743092,0.0,873116.1759945598,0.6152518292988329,0.4794520547945205,0.08767123287671233,0.1863013698630137,0.1780821917808219,0.0684931506849315,25,224,220,216,179,47.0,187.0,45.0,189.0,43.0,191.0,2.0,205.0,0.2
1978,5326.301133333888,338.3210417029997,0.4433177093614922,0.055385527895481734,24.510555726256328,10.500777919006667,53.45744640769845,978.012503745334,965.0916052085147,181.17067174335546,42.59934263843004,978138.7124933711,0.6892572245429358,0.4821917808219178,0.14246575342465753,0.3424657534246575,0.03287671232876712,0.0,0,247,243,237,203,49.0,166.0,47.0,168.0,43.0,170.0,23.0,184.0,0.05
1979,3067.825784637742,311.8155700798613,0.4447319276810018,0.06242462564829359,24.700403166157642,14.80270558345005,54.061823413430396,973.6775105146428,964.9590778503994,179.3891409168974,37.99412168657535,962198.7484328451,0.6780249368854255,0.473972602739726,0.11506849315068493,0.25753424657534246,0.15616438356164383,0.0,0,226,224,221,201,21.0,160.0,21.0,162.0,20.0,164.0,12.0,176.0,0.05
1980,3452.248381930785,283.6079686159883,0.4750071465933458,0.06091342144942676,24.856037126199922,13.960927860191918,53.82099809882329,974.5192882379007,964.8344318744639,181.53377083175675,33.18889492073363,892959.345731848,0.6292345578470094,0.410958904109589,0.09315068493150686,0.27945205479452057,0.21643835616438356,0.0,0,270,263,258,232,68.0,162.0,63.0,164.0,60.0,166.0,45.0,177.0,0.1
1981,1436.9972565708524,243.27968621428658,0.4850384421166294,0.08730297922680243,25.12725970771793,19.19914803840236,54.55761526085021,969.2810680596904,964.6596781172858,180.17096312647186,27.25887445471757,782719.3999362004,0.5515526523029768,0.20821917808219179,0.1506849315068493,0.2821917808219178,0.3589041095890411,0.0,0,365,362,353,304,,,110.0,112.0,103.0,114.0,91.0,151.0,0.75
1982,1117.0362502238706,222.2828362851385,0.4995886136944385,0.11399921044365778,25.24169370133503,20.344075366095318,54.123682257925175,968.2678282149893,964.5336970177108,181.64931793749,25.776477674825358,842039.0396889666,0.5933529509054671,0.24383561643835616,0.18082191780821918,0.2356164383561644,0.33972602739726027,0.0,0,365,365,365,299,,,,,,,69.0,134.0,0.30000000000000004
1983,1807.794012387604,212.05144921368182,0.4574361569312088,0.07159944787520144,25.338327388368093,18.00118928884062,54.46200273685602,970.4790268092523,964.472308695282,180.4508565201408,25.243651197022828,777185.2120128787,0.5476529201285858,0.25753424657534246,0.12054794520547946,0.2136986301369863,0.410958904109589,0.0,0,324,320,315,284,81.0,122.0,81.0,126.0,80.0,130.0,68.0,149.0,0.75
1984,1952.5344676593647,199.0925590239552,0.5335225197244101,0.07722243837734956,25.3874029322662,17.533566279501017,53.89609770091271,970.9466498185918,964.4014878936099,181.64931793749,23.449546559753088,819340.562127566,0.5773581953094636,0.2876712328767123,0.13424657534246576,0.2054794520547945,0.3726027397260274,0.0,0,312,308,303,269,98.0,150.0,96.0,152.0,93.0,154.0,72.0,167.0,0.45
1985,3049.547329305057,201.17011281861926,0.5259170804891159,0.05111454946408335,25.42540097882629,14.846825992873775,54.2560929095874,973.6333901052193,964.4070206769117,181.21478411139918,22.682671146149787,753498.4935563911,0.5309617886834032,0.2684931506849315,0.10136986301369863,0.2328767123287671,0.3972602739726027,0.0,0,313,310,307,281,100.0,151.0,99.0,153.0,98.0,155.0,85.0,168.0,0.8500000000000001
1986,2076.7821263719575,239.64129376144416,0.512727565590965,0.07327329853929335,25.157081989278392,17.19487993098805,54.465229278820296,971.2853361671048,964.6378477625686,179.4413523189544,26.49863052397752,882168.0746867806,0.6216303587341314,0.3178082191780822,0.1506849315068493,0.27671232876712326,0.2547945205479452,0.0,0,306,302,297,267,76.0,134.0,74.0,136.0,73.0,140.0,59.0,156.0,0.15000000000000002
1987,2467.4434971899177,224.67104686473823,0.512727565590965,0.061384095820668026,25.24754438144637,16.251904208324092,53.89609770091271,972.2283118897686,964.5480262811883,181.64931793749,25.443459626613482,812351.7882981866,0.5724334716572148,0.35342465753424657,0.038356164383561646,0.2273972602739726,0.3835616438356164,0.0,0,311,308,302,253,97.0,151.0,96.0,153.0,93.0,156.0,57.0,169.0,0.5
1988,3811.676948218156,209.2745177174335,0.5106163793792917,0.06285758612728656,25.36070667201727,13.199281612582967,54.487921004983384,975.28093448551,964.4556471063046,181.53377083175675,24.656117049099326,812850.0775244461,0.5727845971619356,0.4136986301369863,0.0821917808219178,0.1917808219178082,0.31232876712328766,0.0,0,242,240,237,220,52.0,174.0,47.0,175.0,47.0,177.0,44.0,188.0,0.5
1989,1027.8009259147987,212.05144921368182,0.4487829919628007,0.11369383166460473,25.32594462883168,20.900172269074773,54.48037245398035,967.9873743385893,964.472308695282,166.36063329866437,26.547142443961228,751200.6926877972,0.5293426156264426,0.23835616438356164,0.15342465753424658,0.18356164383561643,0.4246575342465753,0.0,0,365,365,365,352,,,,,,,138.0,150.0,0.8500000000000001
1990,2293.9632006513275,199.0925590239552,0.487210574194934,0.07722243837734956,25.43457725550035,16.67064975169312,54.46200273685602,971.8095663463997,964.4014878936099,179.49795358323533,22.238314335146985,763083.6905556367,0.537716113193836,0.3095890410958904,0.07671232876712329,0.19452054794520549,0.4191780821917808,0.0,0,283,282,279,259,59.0,140.0,59.0,141.0,58.0,143.0,50.0,155.0,0.8
