Exceedance,Power
0.0,194.27978320435744
0.05,182.9720319945627
0.1,173.96038533466844
0.15000000000000002,163.7132197328586
0.2,155.5110797388139
0.25,146.23701841694165
0.30000000000000004,136.87406589685568
0.35000000000000003,125.64981964958255
0.4,112.58072736144756
0.45,98.93800955820367
0.5,84.8233823273566
0.55,73.2179585814427
0.6000000000000001,63.70274717481728
0.65,57.48886130618423
0.7000000000000001,50.78443350005972
0.75,44.9603360465307
0.8,38.98475211498116
0.8500000000000001,34.545551562877826
0.9,30.60732048763765
0.9500000000000001,26.88245444116747
1.0,0.0
