WaterMonth,MonthName,Month,EWRProportion_max,EWRProportion_mean,EWRProportion_median,EWRProportion_min,EWRTotal_max,EWRTotal_mean,EWRTotal_median,EWRTotal_min,FlowCanal_max,FlowCanal_mean,FlowCanal_median,FlowCanal_min,HeadTurbine1_max,HeadTurbine1_mean,HeadTurbine1_median,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_mean,LevelTailwater_median,LevelTailwater_min,LevelHeadpond_max,LevelHeadpond_mean,LevelHeadpond_median,LevelHeadpond_min,Turbines_mean,Power_max,Power_mean,Power_median,Power_min,Energy_max,Energy_mean,Energy_median,Energy_min,Energy_P95,Energy_P90,Energy_P75,Energy_P25,Energy_P10,Energy_P5,Power_P95,Power_P90,FlowAvailableForGeneration_P95,FlowAvailableForGeneration_P50,PotentialPower1u_P95,PotentialPower1u_P50,PotentialPower2u_P95,PotentialPower2u_P50,PotentialPower3u_P95,PotentialPower3u_P50,PotentialPower4u_P95,PotentialPower4u_P50,Energy_stdev,Energy_coefvar,PropYearsMinAvailFlowGt1UnitRatedFlow,PropYearsMinAvailFlowGt2UnitRatedFlow,PropYearsMinAvailFlowGt3UnitRatedFlow,PropYearsMinAvailFlowGtCanalRatedFlow,PropYears1uPotentialGtRatedPower,PropYears2uPotentialGtRatedPower,PropYears3uPotentialGtRatedPower,PropYears4uPotentialGtRatedPower
1,Oct,10,0.5785530571318874,0.39693295546547513,0.4006549758414756,0.27492306710063413,120.0,93.62330905306973,97.0,52.0,317.0948595110256,144.9876027621867,131.82851249859814,45.218711906894306,24.90124905285351,24.586952285999676,24.71210669501296,23.55506998027954,966.0669268677996,965.1511076174938,965.070892516509,964.9049802861844,990.0,990.0,990.0,990.0,1.017343045438779,65.39922089812417,30.890276457957533,28.247942372206683,8.786985453405466,48657.020348204365,22982.365684720393,21016.46912492178,6537.517177333666,16147.18776306496,17942.482252883467,18923.3001087503,26181.474536893056,30800.900396698442,35727.06331145935,20.26637148763344,21.762838298042922,104.06714388570062,131.82851249859814,56.11343461980583,56.87075121291027,111.65422169894312,113.22487554206737,165.94977747237613,168.44582778742227,217.17802315363764,220.83908858640766,6824.310475967483,0.29693681536468464,0.03225806451612903,,,,1.0,1.0,1.0,1.0
2,Nov,11,0.4034291765582278,0.33151802389369356,0.33420208450834654,0.21870509146998868,114.0,89.3584229390681,93.0,50.0,411.82899671077723,186.50762252770804,170.50961605370944,103.74026067187589,24.859472144570077,24.34126177483985,24.408996858920368,22.978797569081664,966.4641217383277,965.3131786668553,965.2526717765578,964.9289427807715,990.0,990.0,990.0,990.0,1.096774193548387,84.32048900803503,39.784812727586974,36.686498217866074,21.64887249864519,60710.75208578521,28645.065163862615,26414.278716863577,15587.188199024527,19252.715853275004,21169.182780746873,22813.42276708631,31693.151028238168,40065.64927299849,44403.209141827974,23.22319499187519,27.119408504355306,125.33518236680631,170.50961605370944,55.6189271217132,56.62438293203085,110.63310721745083,112.71317460265655,164.33793072301592,167.63084572414908,214.83867277989003,219.6396226212701,8653.3751289918,0.3020895599116502,0.053763440860215055,,,,1.0,1.0,1.0,1.0
3,Dec,12,0.28858412954650264,0.24170003571209245,0.2427565392278558,0.1578365557758893,126.0,100.28962885882761,104.0,59.0,677.0604363370671,331.98454659470417,298.63659852195065,170.54565916889592,24.589362233377994,23.477100239707127,23.629106856450257,21.53482257353487,967.6122417453483,966.0248811101176,965.9008600820438,965.0804093980039,990.0,990.0,990.0,990.0,1.716961498439125,131.14083747365467,68.55791090506781,63.02255467787874,36.93083871459203,97568.78308039912,51007.08571337044,46888.78068034178,27476.54400365647,35864.482944568066,37436.6603712498,41942.06630530042,59033.07616010775,66561.31390078712,82127.89260061734,39.26191864941635,44.05084343686054,224.88809927016067,298.63659852195065,53.559759020088336,55.677089942685534,106.40481942736987,110.75339481825031,157.72140273059526,164.52826192372245,205.36875556453987,215.11595409676593,13932.139171996272,0.2731412504193364,0.27956989247311825,0.021505376344086023,,,1.0,1.0,1.0,1.0
4,Jan,1,0.22243172948146747,0.1773466361199494,0.18130817924515244,0.09766532087596923,150.0,117.76344086021503,120.0,73.0,1067.2788354383574,569.8282980640186,500.5813035849072,256.8588196371347,23.895017017325298,22.01247642908846,22.47471314208752,17.75098750816699,970.4904812036389,967.2064499339775,966.8705935593041,965.5498228733915,990.0,990.0,990.0,990.0,2.541796739507457,168.83666847774887,109.67043555955145,100.42685317146822,55.35164464492811,125614.48134744517,81594.80405630625,74717.57875957234,41181.62361582651,54871.80367108245,60480.555581441935,67611.33675499835,94802.10249463211,114257.7028827405,117833.76600348641,68.4053897139728,73.59969708908575,356.1098700873663,500.5813035849072,48.78372722244795,54.05937954273567,96.69428079074815,107.42746225169385,142.76343838793898,159.31361333437275,184.51122002286385,207.62895873218216,20009.430481475003,0.24522922400386016,0.967741935483871,0.21505376344086022,0.043010752688172046,,0.9354838709677419,0.9139784946236559,0.9032258064516129,0.9032258064516129
5,Feb,2,0.18883222320745235,0.12946557688045351,0.1393399996276731,0.023961043626792116,197.0,138.95974363048887,137.0,85.0,1100.0,819.1011242302192,824.6508642147926,78.57142857142857,23.406939277004515,19.627460856076357,20.576334259225128,6.7061080506545085,981.8835701187494,969.1468165047291,968.2857286637479,966.1329545624095,990.5265801625183,990.0057574993957,990.0,990.0,3.338391863975845,178.9052439511473,140.49803744939328,142.7813861414068,6.894260748167491,124518.04978999846,95240.66704259683,95970.07522398508,4632.943222768553,66240.06004070815,76954.58520841232,86178.77065714047,108955.64502969943,116620.57508813466,118607.19446784322,92.55428421650677,102.9745475602591,538.090704053319,850.3299017737432,35.72332112796803,51.294295039135385,70.35632096191213,101.78346949304652,102.73126086513989,150.56484802431422,129.96747690570527,195.30001768480355,18881.56899533609,0.1982511208882149,1.0,0.8387096774193549,0.34408602150537637,0.12903225806451613,0.6989247311827957,0.6666666666666666,0.6021505376344086,0.6451612903225806
6,Mar,3,0.18299249746765944,0.09546158186643602,0.09152482950340032,0.04024554964164302,315.0,194.51092611862646,185.4516129032258,107.0,1100.0,927.1400479381988,1056.671196365831,0.0,22.58217683916203,16.010036486981228,15.741532846365029,6.899196755514998,981.5311395424974,972.3096527238376,972.3653486893718,966.7393371728781,990.3672382911273,990.0124623115448,990.0,990.0,3.50780437044745,180.53147057620706,133.422251252217,144.56770784827216,0.0,134315.41410869808,99266.15493164939,107558.37463911445,0.0,8566.142184828619,69392.65180220152,90551.11371315815,118292.84164669622,126696.37680481085,129696.56785124756,0.0,90.73062002276413,743.5523769289443,2138.7038473396924,15.503872712002542,41.255748005783126,23.864612416449056,81.46738590040722,20.98442263543118,119.50425698423201,11.628384415068513,152.5424836409892,31407.250057708436,0.3163943448734786,1.0,0.978494623655914,0.7956989247311828,0.5591397849462365,0.2903225806451613,0.25806451612903225,0.20430107526881722,0.23655913978494625
7,Apr,4,0.1652951863468935,0.08510947063790494,0.08204159868474176,0.04999255055865053,364.0,231.26523297491036,217.0,125.0,1100.0,981.8211876655172,1100.0,0.0,21.81008942046209,14.575639615737092,14.175538423608023,7.274400788070515,981.0487370056195,973.5720853031643,973.8875595832775,967.4352097949218,990.2600397868046,990.0064818566448,990.0,990.0,3.610035842293907,186.9834181398305,127.7665271910407,134.32594823281002,0.0,134628.06106067795,91991.89957754932,96714.68272762319,0.0,24866.4556292461,49680.0615586452,83174.39812440233,111798.6571775578,126389.03101798451,130714.99975927263,0.0,90.1848694706585,955.9631613513831,2724.2740541760713,24.927858616624786,37.15970420095644,48.74193419312406,73.23132690561276,63.69561564866185,107.04655583588243,36.00274852255697,135.7149202061404,30756.477834073907,0.33433897957663267,1.0,1.0,0.967741935483871,0.8064516129032258,0.10752688172043011,0.08602150537634409,0.06451612903225806,0.07526881720430108
8,May,5,0.22315041945220424,0.1308009424199837,0.12830223424100137,0.0663930017485795,340.0,265.2712452306625,276.0,147.0,1100.0,1039.5003329437948,1100.0,319.35483870967744,22.197830456601462,16.323901190828888,15.933671473714323,9.85395758746033,978.241940148938,971.8751909470988,972.1294265331709,967.130749179279,990.0327997295133,990.0005408581318,990.0,990.0,3.8536246964967047,182.95020924629821,148.35973458309078,152.70565545542357,28.684542169987775,136114.9556792459,110379.64252981954,113613.00765883511,21341.299374470902,83215.06432436901,88800.20191100473,102567.03190044255,123270.28514905553,127984.3737889641,130868.37926349073,104.58176846924671,117.16084794544014,721.5704129304476,1945.779043386988,33.034375446020725,42.00402256467118,64.95837563276382,82.97813945784088,94.5887835801362,121.80498294161053,117.91279433966248,155.6881455674899,18174.964777219815,0.1646586667673776,1.0,0.946236559139785,0.8924731182795699,0.7204301075268817,0.13978494623655913,0.11827956989247312,0.0967741935483871,0.11827956989247312
9,Jun,6,0.3694252297337769,0.20003973185351145,0.19528752408331407,0.10873122812078319,293.0,212.9426523297491,210.0,119.0,1100.0,833.3469132127445,901.0226387523619,207.63950860669672,24.032993992011846,19.797267877092967,19.678399889055424,14.520373308962792,973.5427246979224,968.9109056507237,968.9479073367573,965.5381153541642,990.0,990.0,990.0,990.0,3.3501792114695332,171.95995056002215,142.27795707451352,154.51289423820722,44.36885677023374,123811.16440321592,102440.12909364972,111249.28385150922,31945.576874568294,49301.35266326171,69749.46470937543,92813.40611890961,118526.08714119365,120457.37843087986,121779.66013541343,62.39961638262965,77.44320287942398,331.378825979531,968.038151808228,43.930184230301805,49.86258652711104,86.86582585006454,98.87264951619503,127.72248776843831,146.07779037258052,163.77133982710842,189.02802374096711,22705.44753635511,0.22164602619348536,0.946236559139785,0.5591397849462365,0.25806451612903225,0.053763440860215055,0.5806451612903226,0.5483870967741935,0.45161290322580644,0.4731182795698925
10,Jul,7,0.4445710694055651,0.3359397876117023,0.33683061751987686,0.20293356521174738,256.0,187.10579257717657,186.0,108.0,953.6561740362671,400.22194329426725,357.2999809647387,135.87695190397005,24.605849945340427,22.713150407985943,22.916523149277833,19.1027116212905,969.414185064083,966.6936564664303,966.5325960018706,965.1547702929782,990.0,990.0,990.0,990.0,1.9556018036767266,161.91775324105873,79.06552658801859,72.50231988369787,28.999021460633454,120466.8084113477,58824.751781485786,53941.72599347122,21575.271966711287,35198.097697139325,40090.48243225634,46200.567714124954,67940.08296129687,84517.78074514453,98302.09696545648,43.09750386792811,48.37756482239338,219.23814014897056,357.2999809647387,51.342546229049915,54.635092028595444,101.88239138251525,108.60996992114507,150.71925740261986,161.16487056290921,195.5201187296971,210.280524984401,19991.09750064837,0.33984159550572507,0.4731182795698925,0.03225806451612903,,,0.989247311827957,0.978494623655914,0.978494623655914,0.978494623655914
