WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,PowerTurbine1_max,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units,PropDays1uPotentialGtRatedPower,PropDays2uPotentialGtRatedPower,PropDays3uPotentialGtRatedPower,PropDays4uPotentialGtRatedPower,FstDay1uPotentialLessRatedPower,LstDay1uPotentialLessRatedPower,FstDay2uPotentialLessRatedPower,LstDay2uPotentialLessRatedPower,FstDay3uPotentialLessRatedPower,LstDay3uPotentialLessRatedPower,FstDay4uPotentialLessRatedPower,LstDay4uPotentialLessRatedPower,Exceedance
1939,5259.545195770601,214.75310038088367,0.5376285669324958,0.04672621341938372,25.316450884134106,10.181036246630997,59.48090505514414,977.9096996014869,964.4885186022854,190.7758336180315,25.4830362911172,888504.2591708378,0.5634857046999225,0.410958904109589,0.1178082191780822,0.1780821917808219,0.2958904109589041,0.0,0,262,258,252,245,63.0,166.0,61.0,168.0,59.0,172.0,55.0,175.0,0.25
1940,3355.9174512398436,224.67104686473823,0.5252123121633966,0.054530542737989775,25.27783082890777,13.747939598305564,59.49193337793653,974.3151584085796,964.5480262811883,192.50583416747918,22.600425063865238,868909.1448590661,0.5510585647254351,0.36164383561643837,0.0547945205479452,0.20273972602739726,0.38082191780821917,0.0,0,277,273,265,256,55.0,142.0,53.0,144.0,49.0,148.0,45.0,153.0,0.35000000000000003
1941,2187.823512835168,189.23960472725517,0.4821789809675057,0.06764713841483905,25.42540097882629,16.509730906938287,60.26391785525698,971.5533670999471,964.4014878936099,193.7711027696116,22.199397740286802,760892.9909486821,0.48255516929774356,0.2191780821917808,0.10410958904109589,0.2191780821917808,0.4575342465753425,0.0,0,321,319,317,310,98.0,141.0,97.0,142.0,96.0,143.0,93.0,147.0,0.9
1942,1707.8301963432584,171.1379824381925,0.4559546776568619,0.08665966927911921,25.38858044462841,17.907031218699288,60.373133848710395,970.1560667881861,964.4014878936099,193.35193783170055,25.11617058623189,809618.884114404,0.5134569280279071,0.2493150684931507,0.09315068493150686,0.2547945205479452,0.40273972602739727,0.0,0,309,305,300,291,93.0,148.0,92.0,151.0,91.0,155.0,87.0,160.0,0.7000000000000001
1943,2542.9744128795624,178.2793688535273,0.4570738376467937,0.08093376915587656,25.42328615287364,15.652470113727714,59.900349212145564,972.4106278931577,964.4014878936099,191.53302101618672,22.403863237007357,847404.8629780061,0.5374206386212621,0.3561643835616438,0.07397260273972603,0.15616438356164383,0.41643835616438357,0.0,0,265,260,256,250,51.0,151.0,49.0,154.0,47.0,156.0,43.0,158.0,0.45
1944,3886.053218431513,192.89523707448373,0.5465290723543582,0.059651366422558826,25.38858044462841,12.624556663066144,57.44861892509404,975.4385413438192,964.4014878936099,189.86417352640098,24.503752669539498,796517.2899228832,0.5051479514985306,0.3041095890410959,0.10136986301369863,0.20821917808219179,0.3863013698630137,0.0,0,280,278,275,270,67.0,151.0,66.0,152.0,66.0,155.0,58.0,157.0,0.75
1945,1589.152359062425,194.7956741845264,0.487210574194934,0.09541273251312553,25.43457725550035,18.2904519237605,59.49193337793653,969.7726460831246,964.4014878936099,193.7711027696116,21.764508325257253,872233.3075414894,0.5531667348690318,0.3041095890410959,0.12054794520547946,0.1506849315068493,0.4246575342465753,0.0,0,338,323,313,291,109.0,135.0,105.0,146.0,98.0,149.0,80.0,153.0,0.30000000000000004
1946,4629.081161917657,192.89523707448373,0.4831464060712186,0.04690866465601761,25.38858044462841,11.231879480575984,59.900349212145564,976.8312185263092,964.4014878936099,189.08811662038158,26.068953694695722,832317.957131332,0.5278525856997286,0.3589041095890411,0.1178082191780822,0.18082191780821918,0.3424657534246575,0.0,0,260,256,252,247,66.0,170.0,64.0,172.0,63.0,175.0,61.0,178.0,0.6000000000000001
1947,6170.049530809099,261.382924552137,0.4865871740961382,0.03873550752009265,24.968152285940622,8.903904805883556,59.09411569170796,979.2608614182033,964.7455316982083,191.94763621916846,0.0,810724.5044128923,0.514158107821469,0.4,0.10136986301369863,0.1780821917808219,0.3178082191780822,0.005479452054794521,2,241,238,235,229,52.0,176.0,51.0,178.0,50.0,180.0,48.0,184.0,0.7000000000000001
1948,905.4211927358452,192.89523707448373,0.471758667451502,0.13729101014335654,25.42328615287364,21.397622787204238,59.64810413968444,967.5216847709435,964.4014878936099,150.9098259562825,21.71246729378408,637371.0416798422,0.4042180629628629,0.0,0.1917808219178082,0.3506849315068493,0.4575342465753425,0.0,0,365,365,365,365,,,,,,,,,1.0
1949,5186.55444773476,171.1379824381925,0.5350733899864419,0.031234608955229205,25.388258527468487,10.287507339855736,58.99831161836495,977.7972938495116,964.4018148819521,189.86417352640098,20.648711192393,757033.2993786306,0.4801073689615871,0.36164383561643837,0.06027397260273973,0.1780821917808219,0.4,0.0,0,247,245,242,240,42.0,159.0,42.0,161.0,42.0,164.0,42.0,166.0,0.9500000000000001
1950,4401.902674556776,192.89523707448373,0.504083003920991,0.05300893207969328,25.38858044462841,11.647616112446446,58.67064207200944,976.4154818944388,964.4018148819521,192.35031841421883,26.068953694695722,847187.6229755543,0.5372828659154961,0.3698630136986301,0.08493150684931507,0.20821917808219179,0.336986301369863,0.0,0,251,250,246,241,59.0,172.0,59.0,173.0,58.0,176.0,56.0,179.0,0.45
1951,6170.049530809099,256.6827889882703,0.4789471017177073,0.039657848299362614,25.015574342045642,8.903904805883556,60.209427660537614,979.2608614182033,964.7267311559532,192.50583416747918,0.0,833132.0548988419,0.5283688831169723,0.43561643835616437,0.038356164383561646,0.16164383561643836,0.35342465753424657,0.0136986301369863,5,232,230,226,220,10.0,143.0,10.0,145.0,9.0,148.0,7.0,152.0,0.6000000000000001
1952,5886.181288951835,220.53049583159046,0.4805230263991646,0.0450282396054956,25.26932478535851,9.266966563960251,60.209427660537614,978.8747191849858,964.5231829749896,190.32051157099733,27.03024337328857,831459.356394287,0.5273080646843524,0.3780821917808219,0.0958904109589041,0.2356164383561644,0.29041095890410956,0.0,0,252,249,245,241,62.0,174.0,61.0,176.0,59.0,178.0,58.0,181.0,0.6000000000000001
1953,3811.676948218156,258.7976520087449,0.5332351314970081,0.057511654742298614,25.05849752272973,12.782163521375383,59.332407786557006,975.28093448551,964.7351906080349,192.23249313939982,25.92368714217545,897447.1469713529,0.5691572469376921,0.3726027397260274,0.11232876712328767,0.19452054794520549,0.32054794520547947,0.0,0,270,266,261,254,64.0,158.0,62.0,160.0,59.0,162.0,56.0,166.0,0.2
1954,3803.114617748527,212.05144921368182,0.4760289697735415,0.060642253297500774,25.338327388368093,12.800307507370533,59.09411569170796,975.2627904995147,964.472308695282,190.071430302822,24.96624843661598,915537.0995768389,0.5806298196200145,0.4465753424657534,0.07671232876712329,0.16164383561643836,0.3150684931506849,0.0,0,234,231,224,218,37.0,167.0,37.0,170.0,33.0,173.0,31.0,177.0,0.15000000000000002
1955,5672.879600260333,249.7991800258312,0.44035372729656336,0.05163011656961123,25.05405820208395,9.578108244142824,59.61586546729618,978.5462345844007,964.698795080155,192.23249313939982,30.329471318393626,876643.3478971594,0.5559635641153979,0.4438356164383562,0.10410958904109589,0.2219178082191781,0.2328767123287671,0.0,0,229,226,223,216,57.0,193.0,56.0,195.0,55.0,197.0,53.0,202.0,0.25
1956,9153.793636168486,290.5219447532691,0.5045484527768191,0.026109393492951685,24.856037126199922,6.69866513040661,60.209427660537614,981.9613433491589,964.8620877790132,190.54465568489465,0.0,787866.0011949746,0.49966134017946134,0.2602739726027397,0.10410958904109589,0.2876712328767123,0.29041095890410956,0.057534246575342465,21,271,269,264,259,58.0,151.0,58.0,153.0,57.0,157.0,56.0,161.0,0.8500000000000001
1957,9912.101075056224,283.6079686159883,0.4398375761907168,0.019874696445110914,24.828378891360757,6.3982575768627195,59.85658967222623,982.4437446880361,964.8344318744639,190.46753787503812,0.0,744508.4229224268,0.4721641444206157,0.30684931506849317,0.07671232876712329,0.21643835616438356,0.25205479452054796,0.14794520547945206,54,225,219,213,207,12.0,154.0,10.0,155.0,6.0,158.0,6.0,163.0,0.9500000000000001
1958,4432.218100140775,243.27968621428658,0.4850384421166294,0.05278230872441863,25.12725970771793,11.5921388836277,59.65451554262121,976.4709591232576,964.6596781172858,190.76938254068787,27.25887445471757,935598.7211961539,0.593352816588124,0.3452054794520548,0.17534246575342466,0.2,0.27945205479452057,0.0,0,283,280,275,267,69.0,150.0,68.0,152.0,66.0,155.0,62.0,159.0,0.1
1959,4629.081161917657,194.7956741845264,0.5339222515434264,0.0586341534250936,25.43457725550035,11.231879480575984,60.26391785525698,976.8312185263092,964.4018148819521,193.35193783170055,20.61358430957373,818283.1357017456,0.5189517603384992,0.32054794520547947,0.1178082191780822,0.19452054794520549,0.3698630136986301,0.0,0,275,272,267,260,71.0,161.0,70.0,163.0,69.0,167.0,67.0,172.0,0.7000000000000001
1960,6081.317073546183,201.17011281861926,0.4821789809675057,0.03467215810530008,25.42540097882629,9.00671848298687,58.870488301455296,979.1508331711972,964.4070206769117,191.43919721193603,22.199397740286802,842657.3181601742,0.5344097654491211,0.37534246575342467,0.11506849315068493,0.22465753424657534,0.28493150684931506,0.0,0,254,252,248,240,67.0,177.0,67.0,179.0,65.0,181.0,62.0,186.0,0.5
1961,5569.845470794792,266.78604271350054,0.42751982499898,0.04608068852036901,24.942474193410266,9.728403407555293,60.209427660537614,978.387562025024,964.7671441708541,191.89211276446883,34.23540731017561,895636.3407469544,0.5680088411637204,0.46301369863013697,0.07397260273972603,0.2547945205479452,0.20821917808219179,0.0,0,223,221,215,208,36.0,177.0,35.0,178.0,32.0,181.0,29.0,185.0,0.2
1962,7115.411678283417,283.6079686159883,0.42751982499898,0.038378226642973225,24.85463768651816,7.843143806625179,60.209427660537614,980.3984869775863,964.8344318744639,190.46753787503812,0.0,838852.1625152199,0.5319965515697741,0.4383561643835616,0.0684931506849315,0.2,0.2054794520547945,0.08767123287671233,32,212,209,203,195,16.0,168.0,15.0,170.0,13.0,174.0,8.0,177.0,0.55
1963,2450.1297002835204,290.5219447532691,0.5197999855684006,0.06451716398849737,24.856037126199922,15.876578040683697,59.65451554262121,972.1865199662017,964.8620877790132,192.50583416747918,33.18889492073363,1019891.1762831757,0.6468107409203296,0.4,0.15342465753424658,0.1863013698630137,0.26301369863013696,0.0,0,273,267,260,250,52.0,144.0,48.0,146.0,44.0,149.0,38.0,153.0,0.0
1964,2742.499149867776,264.1051871975735,0.4805230263991646,0.06850328613236198,24.96029015525545,15.170858679618235,58.99831161836495,972.892239327267,964.7564207487904,192.23249313939982,32.49188790148015,888394.3798403527,0.5634160196856626,0.336986301369863,0.10410958904109589,0.22465753424657534,0.33424657534246577,0.0,0,277,274,269,263,60.0,147.0,59.0,149.0,57.0,152.0,55.0,156.0,0.25
1965,5396.328800163887,246.1954239432886,0.4728449071180803,0.03423857167995405,25.075059277700607,9.981510960387896,59.85658967222623,978.1203463522523,964.6771725436598,190.8518988684989,30.329471318393626,855936.3485676713,0.5428312712884774,0.3561643835616438,0.09315068493150686,0.22465753424657534,0.32602739726027397,0.0,0,267,263,260,253,62.0,159.0,61.0,162.0,60.0,164.0,57.0,168.0,0.4
1966,3452.248381930785,266.78604271350054,0.4932841965384821,0.04467195427194128,24.942474193410266,13.543809768984332,58.67064207200944,974.5192882379007,964.7671441708541,193.35193783170055,30.922719682207546,888073.5829658296,0.5632125716424592,0.33424657534246577,0.1232876712328767,0.18356164383561643,0.3589041095890411,0.0,0,280,276,272,265,87.0,171.0,86.0,174.0,85.0,177.0,81.0,180.0,0.25
1967,5513.419393582916,256.6827889882703,0.4533810345185399,0.03732467293302795,25.0090902018371,9.810711731401582,59.61586546729618,978.3006658661176,964.7267311559532,190.1051261831022,31.765755282077304,873791.5807521051,0.5541549852562818,0.4602739726027397,0.08493150684931507,0.24383561643835616,0.2136986301369863,0.0,0,217,216,214,208,18.0,166.0,18.0,167.0,17.0,168.0,16.0,173.0,0.30000000000000004
1968,8539.833006270135,281.3222739992266,0.3910106314592865,0.03587901921233733,24.844114937420468,6.9403248024626265,58.673397395583045,981.5723331259276,964.8252890959967,191.53302101618672,0.0,795349.2276256924,0.5044071712491707,0.2958904109589041,0.13150684931506848,0.2876712328767123,0.13972602739726028,0.14520547945205478,53,236,233,230,220,49.0,177.0,48.0,179.0,47.0,181.0,43.0,187.0,0.8
1969,4873.665761819121,335.4728177879068,0.4355340706900914,0.043534345968618736,24.53372476380555,10.784289662756308,58.870488301455296,977.2788083441291,965.0773640889397,191.97581894594785,41.13713982109524,978646.6839881341,0.6206536554972946,0.43561643835616437,0.13424657534246576,0.32602739726027397,0.10410958904109589,0.0,0,239,234,228,221,25.0,150.0,22.0,152.0,20.0,156.0,17.0,160.0,0.05
1970,3139.3228726318957,320.2150422476492,0.4728449071180803,0.07155880940488421,24.606160071053093,14.213008314325476,58.67064207200944,973.8500896925598,965.0010752112382,191.97790112016304,40.42105431506551,956484.8689600918,0.6065987246068568,0.3835616438356164,0.1095890410958904,0.2356164383561644,0.27123287671232876,0.0,0,267,262,257,249,50.0,147.0,48.0,150.0,47.0,154.0,44.0,159.0,0.1
1971,1881.0436962338129,275.9224808516464,0.5106163793792917,0.0786797246105035,24.880998911746353,17.3474183728991,60.209427660537614,970.7156796339862,964.8036899234066,191.4148628590081,34.99150849854575,933864.8954735913,0.5922532315281528,0.27945205479452057,0.19452054794520549,0.21095890410958903,0.3178082191780822,0.0,0,313,307,302,291,101.0,153.0,99.0,157.0,98.0,161.0,93.0,167.0,0.1
1972,1208.137555230546,229.3650854576809,0.514463654154423,0.10185150488371986,25.240307704223557,19.713010533312172,59.49193337793653,968.5541466021533,964.5761905127459,192.9565408396204,23.82464562907072,801755.4972767901,0.5084700008097349,0.1863013698630137,0.14794520547945206,0.23835616438356164,0.4273972602739726,0.0,0,365,365,365,338,,,,,,,107.0,133.0,0.75
1973,2840.311133494523,209.2745177174335,0.5279610373801357,0.059893135721796574,25.36070667201727,14.93476078810541,59.900349212145564,973.1283372187797,964.4556471063046,190.55351696406544,24.13377719544784,921194.4118107442,0.5842176635025014,0.40273972602739727,0.11506849315068493,0.1232876712328767,0.3589041095890411,0.0,0,241,238,235,229,39.0,162.0,38.0,164.0,37.0,166.0,35.0,170.0,0.15000000000000002
1974,5415.424041152379,220.53049583159046,0.4760289697735415,0.044596193389459776,25.26932478535851,9.953656866024588,55.426627925302775,978.1497530233746,964.5231829749896,192.3046442266507,27.03024337328857,860721.1092440833,0.5458657466032999,0.4438356164383562,0.057534246575342465,0.21643835616438356,0.2821917808219178,0.0,0,230,227,223,215,33.0,167.0,31.0,168.0,30.0,171.0,27.0,176.0,0.35000000000000003
1975,5434.01921081911,239.64129376144416,0.4590193879920451,0.04428936946776511,25.138923697344985,9.926532222197878,59.900349212145564,978.1783895846614,964.6378477625686,190.24127191263932,28.22098514843429,841217.6108472778,0.5334967090609322,0.38904109589041097,0.11506849315068493,0.22465753424657534,0.273972602739726,0.0,0,245,243,241,234,63.0,183.0,63.0,185.0,63.0,187.0,60.0,191.0,0.5
1976,2831.488197054909,335.4728177879068,0.4269559258036981,0.07638560997449591,24.509687403627478,14.95605753123546,60.209427660537614,973.1070404756497,965.0773640889397,193.93444497197757,42.83204259823465,964020.183061181,0.6113775894604141,0.3780821917808219,0.1095890410958904,0.2684931506849315,0.24383561643835616,0.0,0,252,249,245,238,59.0,171.0,58.0,173.0,56.0,175.0,52.0,178.0,0.05
1977,6347.584761383252,273.7644374568714,0.4231192818227289,0.04428936946776511,24.884804106550874,8.698195976963872,59.332407786557006,979.4810051041153,964.7950577498276,191.8372299550058,0.0,922507.6681505309,0.5850505252096213,0.4712328767123288,0.09863013698630137,0.20821917808219179,0.18356164383561643,0.038356164383561646,14,221,217,212,202,45.0,188.0,43.0,190.0,40.0,192.0,35.0,197.0,0.15000000000000002
1978,5326.301133333888,338.3210417029997,0.4433177093614922,0.055385527895481734,24.510555726256328,10.083659827799082,59.61586546729618,978.012503745334,965.0916052085147,191.53302101618672,41.71609530409003,1009781.7239769711,0.6403993683263388,0.4438356164383562,0.15616438356164383,0.3232876712328767,0.07671232876712329,0.0,0,243,240,234,223,47.0,168.0,45.0,169.0,42.0,172.0,35.0,176.0,0.05
1979,3067.825784637742,311.8155700798613,0.4447319276810018,0.06242462564829359,24.700403166157642,14.385587492242465,59.65451554262121,973.6775105146428,964.9590778503994,191.459643218434,37.99412168657535,1003391.4697595985,0.6363466956872137,0.4547945205479452,0.10684931506849316,0.2136986301369863,0.2273972602739726,0.0,0,224,221,219,213,21.0,162.0,20.0,164.0,20.0,166.0,17.0,169.0,0.05
1980,3452.248381930785,283.6079686159883,0.4750071465933458,0.06091342144942676,24.856037126199922,13.543809768984332,58.67064207200944,974.5192882379007,964.8344318744639,190.55351696406544,33.18889492073363,923879.6242232387,0.5859206140431499,0.3589041095890411,0.1232876712328767,0.2493150684931507,0.2684931506849315,0.0,0,265,258,251,243,64.0,163.0,60.0,166.0,54.0,167.0,50.0,171.0,0.1
1981,1436.9972565708524,243.27968621428658,0.4850384421166294,0.08730297922680243,25.12725970771793,18.787878904825067,59.900349212145564,969.2810680596904,964.6596781172858,192.50583416747918,27.25887445471757,790573.0600032156,0.5013781456134041,0.1780821917808219,0.14794520547945206,0.2958904109589041,0.3780821917808219,0.0,0,364,357,344,332,112.0,112.0,105.0,112.0,101.0,123.0,98.0,130.0,0.8
1982,1117.0362502238706,222.2828362851385,0.4995886136944385,0.11399921044365778,25.24169370133503,20.344075366095318,59.49193337793653,968.2678282149893,964.5336970177108,181.64931793749,25.493219678398706,838805.9548289498,0.5319672468473806,0.19452054794520549,0.2,0.2356164383561644,0.3698630136986301,0.0,0,365,365,365,365,,,,,,,,,0.55
1983,1807.794012387604,212.05144921368182,0.4574361569312088,0.07159944787520144,25.338327388368093,17.584071197633037,59.06267214691332,970.4790268092523,964.472308695282,192.50583416747918,24.96624843661598,797022.2640913925,0.5054682040153428,0.2273972602739726,0.1178082191780822,0.23013698630136986,0.4273972602739726,0.0,0,321,317,308,299,81.0,125.0,80.0,128.0,77.0,134.0,74.0,140.0,0.75
1984,1952.5344676593647,199.0925590239552,0.5335225197244101,0.07722243837734956,25.3874029322662,17.116448188293433,59.49193337793653,970.9466498185918,964.4014878936099,193.35193783170055,22.949934227552163,842850.9437855908,0.5345325620152149,0.26575342465753427,0.14520547945205478,0.2,0.38904109589041097,0.0,0,310,304,300,287,97.0,151.0,94.0,154.0,92.0,156.0,84.0,161.0,0.5
1985,3049.547329305057,201.17011281861926,0.5259170804891159,0.05111454946408335,25.42540097882629,14.429707901666193,59.89594620236583,973.6333901052193,964.4070206769117,190.64199744549163,22.199397740286802,770404.9889534871,0.4885876388593906,0.24383561643835616,0.10684931506849316,0.2136986301369863,0.43561643835616437,0.0,0,310,307,304,296,99.0,153.0,98.0,155.0,97.0,157.0,94.0,162.0,0.8500000000000001
1986,2076.7821263719575,239.64129376144416,0.512727565590965,0.07327329853929335,25.157081989278392,16.777761839780467,59.49193337793653,971.2853361671048,964.6378477625686,190.20583052044387,26.207436781955792,904556.6367200395,0.5736660557585233,0.27671232876712326,0.15616438356164383,0.26575342465753427,0.3013698630136986,0.0,0,303,298,294,284,75.0,136.0,73.0,139.0,72.0,142.0,68.0,148.0,0.2
1987,2467.4434971899177,224.67104686473823,0.512727565590965,0.061384095820668026,25.24754438144637,15.834786117116508,60.01653868041635,972.2283118897686,964.5480262811883,192.28548054441106,25.163861169178173,834497.445138334,0.5292348079263914,0.30684931506849317,0.07123287671232877,0.2136986301369863,0.410958904109589,0.0,0,308,306,297,287,96.0,153.0,96.0,155.0,91.0,159.0,85.0,163.0,0.6000000000000001
1988,3811.676948218156,209.2745177174335,0.5106163793792917,0.06285758612728656,25.36070667201727,12.782163521375383,59.900349212145564,975.28093448551,964.4556471063046,193.93444497197757,24.13377719544784,843935.2598541487,0.5352202307547874,0.39452054794520547,0.07123287671232877,0.19452054794520549,0.33972602739726027,0.0,0,241,239,235,228,52.0,175.0,47.0,176.0,47.0,178.0,46.0,182.0,0.5
1989,1027.8009259147987,212.05144921368182,0.4487829919628007,0.11369383166460473,25.32594462883168,20.900172269074773,59.89594620236583,967.9873743385893,964.472308695282,166.36063329866437,26.255415603917704,746550.6100449333,0.47345929099754774,0.06301369863013699,0.3178082191780822,0.1726027397260274,0.4465753424657534,0.0,0,365,365,365,365,,,,,,,,,0.9500000000000001
1990,2293.9632006513275,199.0925590239552,0.487210574194934,0.07722243837734956,25.43457725550035,16.253531660485535,59.79237703308207,971.8095663463997,964.4014878936099,192.35031841421883,21.764508325257253,790383.6719171435,0.5012580364771331,0.29315068493150687,0.07397260273972603,0.16164383561643836,0.4712328767123288,0.0,0,282,280,278,272,59.0,141.0,58.0,142.0,58.0,144.0,56.0,148.0,0.8
