ExceedanceRnd,Flow,Exceedance,Volume,Flow_difference,Flow_difference_pct,EWRRefExceedance,EWRBandNo,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowAvailableForGeneration,FlowCanal,LowFlowShutoff,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,LowHeadShutoff,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,Energy,PerfMwPerCumec
0.18,1965.9420897187758,0.1802599999999999,0.16985739655170193,42.79943800699491,0.02177205042841857,0.41095000000000037,2.505,55.045,11.285,11.77,13.355,140.57,232.025,0.1180199252281855,1100.0,275.0,,1.0,275.0,,,,1458.9170897187723,44.955,6.715,13.23,63.21048432894056,1330.8066053898312,100.0,18.0,25.0,76.56548432894056,1471.3766053898316,418.0,971.0361084946421,990.0,0.18077490774907787,0.02500000000000002,989.7942250922498,0.5349347800000003,,,,18.223181817610286,,,,,0.9314813665942697,,,,1.0999999999999963,,,,0.9799999999999973,,,,44.87724791381279,,,,44.87724791381279,1077.05394993151,0.022828552330444053
0.185,1913.8132331953639,0.18509677419354842,0.16535346334807968,48.45298670772545,0.025349197378161208,0.4649677419354843,2.703225806451613,53.806451612903224,11.12258064516129,11.470967741935484,12.793548387096774,133.61935483870968,222.81290322580645,0.11641602398726006,1100.0,275.0,,1.0,275.0,,,,1416.000329969559,46.193548387096776,6.877419354838709,13.529032258064516,63.64834705197308,1285.7519829175856,100.0,18.0,25.0,76.44189543906985,1419.3713377562951,418.0,970.8869300974106,990.0,0.18077490774907803,0.024999999999999935,989.7942250922499,0.5349347800000003,,,,18.37236021484078,,,,,0.9317211833945142,,,,1.099999999999997,,,,0.9799999999999995,,,,45.25626808535993,,,,45.25626808535993,1086.150434048638,0.02364835010580426
0.19,1861.5574507157287,0.18985057471264374,0.1608385637418397,45.62814990428124,0.0245241509051205,0.49149425287356346,2.793103448275862,53.60919540229885,11.275862068965518,11.545977011494253,13.011494252873563,134.95402298850576,224.39655172413794,0.12057738108245647,1100.0,275.0,,1.0,275.0,,,,1362.160898991593,46.39080459770115,6.724137931034483,13.454022988505747,63.43118661265211,1232.1607468617003,100.0,18.0,25.0,76.44268086552569,1367.1147698502057,418.0,970.7350459417884,990.0,0.18077490774907815,0.024999999999999967,989.7942250922498,0.5349347800000003,,,,18.524244370463443,,,,,0.9318947458159442,,,,1.0999999999999965,,,,0.9799999999999984,,,,45.6389029186945,,,,45.6389029186945,1095.3336700486695,0.02451910689770338
0.195,1814.3386179216955,0.19463190184049114,0.15675885658843444,43.592443836713784,0.02399797975999309,0.4852147239263805,2.8098159509202456,53.43558282208589,11.141104294478527,11.45398773006135,12.736196319018404,131.19631901840492,219.96319018404907,0.12126407467325338,1100.0,275.0,,1.0,275.0,,,,1319.3754277376459,46.56441717791411,6.858895705521473,13.54601226993865,63.919358088100424,1188.4867444961706,100.0,18.0,25.0,76.65555440711883,1319.6830635145755,418.0,970.5958846147133,990.0,0.1807749077490781,0.024999999999999942,989.7942250922499,0.5349347800000003,,,,18.6634056975376,,,,,0.9319961734736937,,,,1.0999999999999968,,,,0.979999999999999,,,,45.98676105911502,,,,45.98676105911502,1103.682265418761,0.025347931525043586
0.2,1759.9051355103832,0.20026500000000064,0.15205580370809735,41.88953317210658,0.023810396661831264,0.5060500000000002,2.885,51.935,10.795,10.85,11.65,119.84,205.07,0.11656767663638636,1100.0,275.0,,1.0,275.0,,,,1279.8351355103835,48.065,7.205,14.15,62.558550372909195,1147.856585137474,100.0,18.0,25.0,74.20855037290919,1267.6965851374744,418.0,970.4329261783206,990.0,0.18077490774907787,0.02500000000000002,989.7942250922498,0.5349347800000003,,,,18.826364133929403,,,,,0.9320388816299282,,,,1.0999999999999963,,,,0.9799999999999973,,,,46.39041571723555,,,,46.39041571723555,1113.369977213653,0.026361771885884754
0.205,1716.5417117872605,0.2050769230769229,0.1483092038984195,40.25019054630838,0.023422303696485496,0.5190209790209792,2.937062937062937,52.11888111888112,10.916083916083917,11.027972027972028,11.923076923076923,124.3076923076923,210.2937062937063,0.1224764278683094,1100.0,275.0,,1.0,275.0,,,,1231.2480054935547,47.88111888111888,7.083916083916084,13.972027972027972,62.04910884445507,1100.2618337120368,100.0,18.0,25.0,73.972185767532,1224.5695260197292,418.0,970.3012388152914,990.0,0.18077490774907795,0.02499999999999994,989.7942250922499,0.5349347800000003,,,,18.95805149696069,,,,,0.9320174528382014,,,,1.0999999999999972,,,,0.9800000000000003,,,,46.713834223404234,,,,46.713834223404234,1121.1320213617023,0.02721466285856861
0.21,1675.625746381994,0.20998795180722865,0.14477406448740437,41.61329685213849,0.02480418271213934,0.5021686746987953,2.8493975903614457,52.734939759036145,10.897590361445783,11.114457831325302,11.951807228915662,124.10240963855422,210.8012048192771,0.1258059226084722,1100.0,275.0,,1.0,275.0,,,,1189.8245415627175,47.265060240963855,7.102409638554217,13.885542168674698,61.39325770305749,1060.1782718114678,100.0,18.0,25.0,73.34506493197314,1184.2806814500218,418.0,970.1752369294412,990.0,0.18077490774907812,0.02499999999999995,989.7942250922499,0.5349347800000003,,,,19.08405338280858,,,,,0.9319447528820054,,,,1.0999999999999968,,,,0.9799999999999989,,,,47.02063998870501,,,,47.02063998870501,1128.4953597289218,0.02806384647185923
0.215,1626.354362943322,0.21524528301886797,0.14051701695830285,45.73549714035331,0.028103201961637875,0.48240566037735866,2.8160377358490565,52.721698113207545,10.849056603773585,11.04245283018868,11.952830188679245,125.65094339622641,212.21698113207546,0.13050593265913177,1100.0,275.0,,1.0,275.0,,,,1139.137381811244,47.278301886792455,7.150943396226415,13.95754716981132,59.64198235083004,1011.1086070075846,100.0,18.0,25.0,71.59481253950932,1136.7595504038106,418.0,970.0213901024601,990.0,0.18077490774907773,0.025000000000000036,989.7942250922498,0.5349347800000003,,,,19.237900209787867,,,,,0.9317928678616584,,,,1.099999999999996,,,,0.9799999999999969,,,,47.391970101232815,,,,47.391970101232815,1137.4072824295881,0.029143070865372236
0.22,1580.6163098275022,0.21995652173913063,0.13656524916909604,37.48293122533733,0.02373664494099918,0.4968695652173914,2.878260869565217,51.87826086956522,10.547826086956523,10.704347826086957,11.252173913043478,119.67826086956522,204.0608695652174,0.12912446576503686,1100.0,275.0,,1.0,275.0,,,,1101.5554402622845,48.12173913043478,7.452173913043478,14.295652173913043,57.8423581969592,973.843516847933,100.0,18.0,25.0,69.09453211000267,1093.5217777174983,418.0,969.8764747780743,990.0,0.1807749077490777,0.024999999999999946,989.7942250922499,0.5349347800000003,,,,19.38281553417635,,,,,0.9315871591449468,,,,1.0999999999999976,,,,0.9800000000000009,,,,47.73842539999785,,,,47.73842539999785,1145.722209599949,0.030204008111836253
0.225,1541.8153883101372,0.22467326732673232,0.13321284954999593,42.08265263634495,0.027289996992808326,0.492673267326733,2.8217821782178216,52.08910891089109,10.628712871287128,10.742574257425742,11.396039603960396,120.63861386138613,205.4950495049505,0.13328553769158674,1100.0,275.0,,1.0,275.0,,,,1061.3203388051852,47.91089108910891,7.371287128712871,14.257425742574258,56.57708042604999,935.2036544187418,100.0,18.0,25.0,67.97312003001036,1055.8422682801283,418.0,969.7517692624282,990.0,0.18077490774907784,0.025000000000000022,989.7942250922498,0.5349347800000003,,,,19.507521049821744,,,,,0.9313574376323194,,,,1.0999999999999963,,,,0.9799999999999972,,,,48.033714235310406,,,,48.033714235310406,1152.8091416474472,0.03115653027053487
0.23,1500.8762857761462,0.2301463414634149,0.12967571109105874,36.91552097728346,0.02461465381666315,0.4739634146341467,2.798780487804878,51.920731707317074,10.536585365853659,10.621951219512194,11.067073170731707,117.78048780487805,201.9268292682927,0.13457815259706837,1100.0,275.0,,1.0,275.0,,,,1023.949456507852,48.079268292682926,7.463414634146342,14.378048780487806,54.204381454385796,899.8243433461504,100.0,18.0,25.0,65.2714546251175,1017.6048311510286,418.0,969.6185009569479,990.0,0.1807749077490781,0.024999999999999942,989.7942250922499,0.5349347800000003,,,,19.640789355302072,,,,,0.931061630871922,,,,1.0999999999999968,,,,0.979999999999999,,,,48.34650295669411,,,,48.34650295669411,1160.316070960661,0.03221444337802934
0.235,1458.3497301292998,0.23542391304347818,0.12600141668317177,34.728107177615804,0.023811556242882715,0.5216847826086956,2.9293478260869565,51.255434782608695,10.342391304347826,10.407608695652174,10.722826086956522,115.46195652173913,198.19021739130434,0.13591206151105964,1100.0,275.0,,1.0,275.0,,,,985.1595127379976,48.744565217391305,7.657608695652174,14.592391304347826,51.64827104414744,862.5166764764597,100.0,18.0,25.0,62.371097131103944,977.9786329981987,418.0,969.4781199919844,990.0,0.1807749077490781,0.024999999999999988,989.7942250922498,0.5349347800000003,,,,19.781170320266487,,,,,0.9306921399663254,,,,1.0999999999999965,,,,0.979999999999998,,,,48.672731565981316,,,,48.672731565981316,1168.1455575835498,0.033377458708209594
0.24,1428.8436218682273,0.24061184210526299,0.12345208892941487,34.84385997174389,0.024419087167381014,0.5034210526315791,2.861842105263158,50.64473684210526,10.039473684210526,9.93421052631579,9.947368421052632,111.13157894736842,191.69736842105263,0.13412000813022357,1100.0,275.0,,1.0,275.0,,,,962.1462534471771,49.35526315789474,7.9605263157894735,15.06578947368421,48.1396631092676,841.6250113905396,100.0,18.0,25.0,58.08703153032026,952.7565903379084,418.0,969.3795450773938,990.0,0.18077490774907803,0.02499999999999994,989.7942250922499,0.5349347800000003,,,,19.8797452348563,,,,,0.9303977572013212,,,,1.099999999999997,,,,0.9799999999999996,,,,48.899810324203436,,,,48.899810324203436,1173.5954477808866,0.03422510235103771
0.245,1397.7227807042254,0.24424999999999972,0.12076324825284544,33.53141769217869,0.02397958936741164,0.5465625000000002,3.015625,51.234375,10.4453125,10.5390625,10.7578125,115.203125,198.1796875,0.14179899123721554,1099.9862260855298,275.0,,1.0,275.0,,,,924.5430932042275,48.765625,7.5546875,14.4609375,48.75108364930544,805.0107595549223,100.0,18.0,25.0,59.508896149305464,920.2138845549223,418.0,969.274513693759,990.0,0.18077490774907784,0.024999999999999942,989.7942250922499,0.5349347800000003,,,,19.98477661849136,,,,,0.9300525318092705,,,,1.0999999999999974,,,,0.9800000000000012,,,,49.139929930397784,,,,49.139929930397784,1179.3583183295466,0.03515764704261105
0.25,1371.1704129141579,0.24971889400921612,0.11846912367578304,35.23377218697785,0.025736892099780858,0.5191705069124426,2.9078341013824884,51.07834101382488,10.262672811059907,10.253456221198157,10.299539170506913,111.17972350230414,193.073732718894,0.14080179415474314,1099.2806961797448,275.0,,1.0,275.0,,,,903.0966801952645,48.92165898617512,7.7373271889400925,14.746543778801843,46.63080328838842,785.0603469529592,100.0,18.0,25.0,56.93034245889533,896.240070455263,418.0,969.1838952045446,990.0,0.18077490774907767,0.025000000000000043,989.7942250922498,0.5349347800000003,,,,20.07539510770513,,,,,0.929724744210626,,,,1.099999999999996,,,,0.9799999999999968,,,,49.345335220719456,,,,49.345335220719456,1184.2880452972709,0.03599150900070911
0.255,1331.5779443176316,0.2548767123287673,0.11504833438904317,34.5732822838199,0.02596315802359832,0.5732191780821918,3.1095890410958904,50.31506849315068,10.5,10.32876712328767,10.349315068493151,106.78082191780823,188.27397260273972,0.14141441213717745,1093.4993602417378,275.0,,1.0,275.0,,,,868.3039717148866,49.68493150684932,7.5,14.67123287671233,46.59013287756747,749.8576744537588,100.0,18.0,25.0,56.93944794606063,856.6384963715669,418.0,969.0473808961926,990.0,0.18077490774907798,0.02499999999999994,989.7942250922499,0.5349347800000003,,,,20.211909416059292,,,,,0.9291894367609036,,,,1.099999999999997,,,,0.9800000000000001,,,,49.65229044406599,,,,49.65229044406599,1191.6549706575825,0.03729044611669444
0.26,1300.5607953226486,0.25969841269841304,0.1123684527158764,36.39254956299018,0.02798064753592309,0.5575661375661378,3.111111111111111,49.22222222222222,9.931216931216932,9.624338624338625,9.43915343915344,102.3862433862434,180.6031746031746,0.138923142538796,1087.9792536669506,275.0,,1.0,275.0,,,,844.957620719473,50.77777777777778,8.068783068783068,15.375661375661375,42.5946091706672,728.1407893265825,100.0,18.0,25.0,52.033762609820606,830.5270327128259,418.0,968.93906966168,990.0,0.180774907749078,0.024999999999999998,989.7942250922498,0.5349347800000003,,,,20.32022065056923,,,,,0.928723980568319,,,,1.0999999999999963,,,,0.9799999999999978,,,,49.89336070643263,,,,49.89336070643263,1197.4406569543842,0.03836507451416326
0.265,1248.8868725745983,0.2651277777777786,0.10790382579044534,39.15422331271886,0.03134938751395515,0.5769444444444441,3.1777777777777776,49.34444444444444,10.088888888888889,9.8,9.55,102.72777777777777,181.51111111111112,0.14537024560416417,1061.8341091077418,275.0,,1.0,275.0,,,,792.3757614634883,50.65555555555556,7.911111111111111,15.2,40.30943285055956,678.2996619462623,100.0,18.0,25.0,49.85943285055954,781.0274397240404,418.0,968.7558826878518,990.0,0.18077490774907815,0.02499999999999998,989.7942250922498,0.5349347800000003,,,,20.503407624399532,,,,,0.9278544346084641,,,,1.0999999999999965,,,,0.9799999999999981,,,,50.29599500262099,,,,50.29599500262099,1207.1038800629017,0.04027828705749712
0.27,1213.5314119178665,0.27017482517482494,0.10484911398970376,29.457950026827405,0.02426049121828144,0.5754545454545456,3.2237762237762237,48.53146853146853,9.923076923076923,9.398601398601398,8.825174825174825,98.9090909090909,175.5874125874126,0.14467458737378658,1037.9439993304538,275.0,,1.0,275.0,,,,762.943999330454,51.46853146853147,8.076923076923077,15.601398601398602,36.64597675012046,651.1511694334821,100.0,18.0,25.0,45.4711515752953,750.0602603425732,418.0,968.6287253542594,990.0,0.18077490774907795,0.02499999999999994,989.7942250922499,0.5349347800000003,,,,20.630564957992203,,,,,0.9271961348767752,,,,1.0999999999999972,,,,0.9800000000000003,,,,50.57203994174965,,,,50.57203994174965,1213.728958601996,0.041674250537469024
0.275,1194.0096018292563,0.27513270142180135,0.10316242959804768,19.339624084258986,0.016178921527816713,0.5405213270142183,3.085308056872038,49.4739336492891,9.962085308056873,9.639810426540285,9.303317535545023,103.83412322274881,182.2132701421801,0.1525827688821978,1011.7963316870761,275.0,,1.0,275.0,,,,736.7963316870755,50.5260663507109,8.037914691943127,15.360189573459715,35.792390578098725,627.0797704928626,100.0,18.0,25.0,45.09570811364375,730.9138937156115,418.0,968.5577491605922,990.0,0.18077490774907776,0.025000000000000036,989.7942250922498,0.5349347800000003,,,,20.701541151658827,,,,,0.9268056488250838,,,,1.099999999999996,,,,0.9799999999999969,,,,50.724650876672044,,,,50.724650876672044,1217.3916210401326,0.04248388335448986
0.28,1178.008344390217,0.2799798657718123,0.10177992095531474,23.180605627078243,0.019669534451298022,0.5359060402684567,3.046979865771812,48.97315436241611,9.61744966442953,9.281879194630873,8.85234899328859,100.53691275167785,177.26174496644296,0.15045366117595962,1000.7465994237741,275.0,,1.0,275.0,,,,725.7465994237743,51.02684563758389,8.38255033557047,15.718120805369127,34.41549550505544,616.2035871401949,100.0,18.0,25.0,43.26784449834407,716.7404998918726,418.0,968.4992067440805,990.0,0.180774907749078,0.02499999999999994,989.7942250922499,0.5349347800000003,,,,20.760083568170764,,,,,0.9264725284951325,,,,1.099999999999997,,,,0.9799999999999999,,,,50.84981407790594,,,,50.84981407790594,1220.3955378697428,0.04316699079208185
0.285,1151.9022632529393,0.2854210526315784,0.09952435554505389,22.286884377074568,0.019347730238439102,0.504928229665072,2.9282296650717705,49.578947368421055,9.775119617224881,9.401913875598087,8.952153110047847,102.94258373205741,180.65071770334927,0.15681141430831017,971.25154554959,275.0,,1.0,275.0,,,,696.2515455495891,50.421052631578945,8.224880382775119,15.598086124401913,32.816177593060964,589.1913488177715,100.0,18.0,25.0,41.768330703108816,692.1339325498292,418.0,968.4029026216366,990.0,0.18077490774907776,0.025000000000000033,989.7942250922498,0.5349347800000003,,,,20.85638769061506,,,,,0.9259005284450638,,,,1.0999999999999963,,,,0.979999999999997,,,,51.054146184571785,,,,51.054146184571785,1225.299508429724,0.04432543196135458
0.29,1132.5722723842068,0.2898783783783782,0.09785424433399557,20.160891307539096,0.017801846063925174,0.5345945945945946,3.0405405405405403,48.391891891891895,9.432432432432432,8.891891891891891,8.432432432432432,98.25675675675676,173.40540540540542,0.15310355697143185,959.1668669788013,275.0,,1.0,275.0,,,,684.1668669788014,51.608108108108105,8.567567567567568,16.10810810810811,31.413501931128444,576.4695812638896,100.0,18.0,25.0,39.84593436356088,674.7263380206465,418.0,968.3310998440427,990.0,0.18077490774907734,0.024999999999999967,989.79422509225,0.5349347800000003,,,,20.9281904682074,,,,,0.925459014925174,,,,1.0999999999999994,,,,0.9799999999999992,,,,51.20550401076549,,,,51.20550401076549,1228.9320962583722,0.04521171179285242
0.295,1124.7920115360357,0.29411415525114093,0.09718202979671374,20.81037689635297,0.018510882339851716,0.5331963470319637,3.0319634703196345,48.67123287671233,9.515981735159817,9.031963470319635,8.534246575342467,99.43835616438356,175.1917808219178,0.15576486416528731,949.6002307141183,275.0,,1.0,275.0,,,,674.6002307141188,51.32876712328767,8.484018264840183,15.968036529680365,30.93734216320698,567.8820666331034,100.0,18.0,25.0,39.47158873854943,667.3204227974868,418.0,968.3020128170806,990.0,0.18077490774907765,0.025000000000000046,989.7942250922498,0.5349347800000003,,,,20.95727749516892,,,,,0.9252744782875592,,,,1.099999999999996,,,,0.9799999999999967,,,,51.26644208687942,,,,51.26644208687942,1230.3946100851088,0.04557956405888419
0.3,1101.6829148331014,0.29966871165644104,0.09518540384157996,17.2127533040559,0.015633198889929305,0.47398773006134964,2.803680981595092,49.11042944785276,9.404907975460123,8.883435582822086,8.282208588957054,99.16564417177914,174.84662576687117,0.15874235595600447,926.8362890662312,275.0,,1.0,275.0,,,,651.8362890662321,50.88957055214724,8.595092024539877,16.116564417177916,29.25993689202896,546.975125180338,100.0,18.0,25.0,37.54214548098601,646.1407693521171,418.0,968.2151613514633,990.0,0.1807749077490781,0.024999999999999942,989.7942250922499,0.5349347800000003,,,,21.044128960788104,,,,,0.9247095009471806,,,,1.0999999999999968,,,,0.979999999999999,,,,51.44746475693497,,,,51.44746475693497,1234.7391541664383,0.04670053146198294
0.305,1086.5190939490462,0.30523004694835665,0.09387524971719798,13.584561167014819,0.012498186998114547,0.55075117370892,3.084507042253521,47.779342723004696,9.370892018779342,8.741784037558686,7.981220657276995,94.23474178403755,168.10798122065728,0.15471793270929493,918.4111127283887,275.0,,1.0,275.0,,,,643.4111127283907,52.220657276995304,8.629107981220658,16.258215962441316,28.89071757422166,537.4124139335115,100.0,18.0,25.0,36.871938231498646,631.6471557175493,418.0,968.157791079546,990.0,0.18077490774907773,0.02500000000000004,989.7942250922498,0.5349347800000003,,,,21.10149923270599,,,,,0.9243246536474476,,,,1.099999999999996,,,,0.9799999999999969,,,,51.56625727530319,,,,51.56625727530319,1237.590174607275,0.047460377588274275
0.31,1077.530911903657,0.31138554216867437,0.09309867078847588,12.763580767440766,0.011845650547047008,0.5629518072289154,3.108433734939759,48.536144578313255,9.626506024096386,9.08433734939759,8.439759036144578,98.99397590361446,174.68072289156626,0.16214281067039749,902.8501890120876,275.0,,1.0,275.0,,,,627.8501890120906,51.463855421686745,8.373493975903614,15.91566265060241,28.775360852257343,523.3218161116392,100.0,18.0,25.0,37.21511988840191,622.3157920152537,418.0,968.1236185417517,990.0,0.18077490774907812,0.02499999999999995,989.7942250922499,0.5349347800000003,,,,21.135671770496195,,,,,0.9240902828740948,,,,1.0999999999999968,,,,0.9799999999999989,,,,51.636668145037724,,,,51.636668145037724,1239.2800354809035,0.04792181820616732
0.315,1062.8216596332002,0.3151793103448273,0.09182779139230851,16.33951216556491,0.015370095485480574,0.553448275862069,3.0689655172413794,47.682758620689654,9.26206896551724,8.586206896551724,7.8,94.45517241379311,167.78620689655173,0.15786806053140132,895.0354527366484,275.0,,1.0,275.0,,,,620.0354527366486,52.317241379310346,8.73793103448276,16.413793103448278,27.24106767548767,515.3254195439193,100.0,18.0,25.0,35.04106767548768,609.7805919577124,418.0,968.0674521978792,990.0,0.18077490774907798,0.02499999999999994,989.7942250922499,0.5349347800000003,,,,21.19183811437225,,,,,0.9236975734704165,,,,1.099999999999997,,,,0.9800000000000002,,,,51.75188565354991,,,,51.75188565354991,1242.0452556851974,0.04869354259187176
0.32,1046.2471063801686,0.32008823529411784,0.09039574999124686,22.81951725487151,0.021808511380733624,0.49976470588235317,2.9,47.66470588235294,8.941176470588236,8.211764705882352,7.347058823529411,93.3529411764706,165.51764705882354,0.15820744424723454,880.729459321345,275.0,,1.0,275.0,,,,605.7294593213471,52.33529411764706,9.058823529411764,16.788235294117648,25.428303800631912,502.11880257953896,100.0,18.0,25.0,32.775362624161325,595.4717437560096,418.0,968.0037931375716,990.0,0.18077490774907812,0.02499999999999996,989.7942250922499,0.5349347800000003,,,,21.255497174680325,,,,,0.9232409873662056,,,,1.0999999999999968,,,,0.9799999999999986,,,,51.88168620226553,,,,51.88168620226553,1245.1604688543707,0.049589221340718546
0.325,1027.1748007817462,0.3248445945945952,0.0887479027875428,23.99480060805912,0.023362023920911655,0.5284459459459455,3.0337837837837838,47.41891891891892,9.006756756756756,8.195945945945946,7.4391891891891895,94.25,166.3108108108108,0.16191114524326178,860.8639899709341,275.0,,1.0,275.0,,,,585.8639899709342,52.58108108108108,8.993243243243244,16.804054054054053,24.535139727880882,482.9504718646749,100.0,18.0,25.0,31.974328917070068,577.200471864675,418.0,967.9300615175277,990.0,0.180774907749078,0.02499999999999994,989.7942250922499,0.5349347800000003,,,,21.329228794723598,,,,,0.9226972001417595,,,,1.099999999999997,,,,0.98,,,,52.03099221743798,,,,52.03099221743798,1248.7438132185118,0.0506550178981782
0.33,1012.57110652142,0.32925443786982345,0.08748614360345082,23.47204437582214,0.023231495954626015,0.513905325443787,2.9526627218934913,48.023668639053255,9.136094674556213,8.467455621301776,7.745562130177515,95.76923076923077,169.14201183431953,0.16703497753228258,843.4290946871005,275.0,,1.0,275.0,,,,568.4290946871007,51.976331360946745,8.863905325443787,16.527155557369305,24.362167930572387,466.69953451276825,100.0,18.0,24.994611178671082,32.10773006074989,562.4687652819988,417.9946111786711,967.873146451619,990.0,0.18077311810361835,0.024999999999999956,989.7942268818954,0.5349347800000003,,,,21.386145650277268,,,,,0.922262988641192,,,,1.0999999999999968,,,,0.9799999999999986,,,,52.145242776087684,,,,52.145242776087684,1251.4858266261033,0.05150650348287858
0.335,983.0665180402475,0.33407236842105215,0.08493694715867758,25.25694988019007,0.02570951716157965,0.4875657894736843,2.8421052631578947,48.13815789473684,9.032894736842104,8.328947368421053,7.5394736842105265,95.63157894736842,168.67105263157896,0.17164740785625696,814.3954654086697,275.0,,1.0,275.0,,,,539.3954654086693,51.86184210526316,8.967105263157896,16.629893099905825,22.597318327631427,439.339306612711,100.0,18.0,24.958840468326876,30.13679201184194,534.9708855600798,417.95884046832685,967.7574875056102,990.0,0.1807612385319172,0.02499999999999994,989.7942387614672,0.5349347800000003,,,,21.501816475856693,,,,,0.9213592849480567,,,,1.099999999999997,,,,0.9799999999999996,,,,52.375937099118886,,,,52.375937099118886,1257.0224903788508,0.05328131498462517
0.34,966.8458407201338,0.3405951219512196,0.08353548063821968,19.630129896586816,0.020325705799672304,0.4915609756097559,2.8292682926829267,47.17560975609756,8.721951219512196,7.848780487804878,6.912195121951219,91.04878048780488,161.70731707317074,0.16732884682891802,805.1385236469631,275.0,,1.0,275.0,,,,530.1385236469646,52.82439024390244,9.278048780487804,17.140340747565713,21.23891087012578,429.65683300488257,100.0,18.0,24.98912123537059,28.151105992077007,520.7056134926877,417.9891212353704,967.6933305397093,990.0,0.18077129487521562,0.025000000000000026,989.7942287051235,0.5349347800000003,,,,21.56596338541698,,,,,0.9208398855122124,,,,1.0999999999999963,,,,0.9799999999999971,,,,52.502581414278225,,,,52.502581414278225,1260.06195394268,0.05430543471395736
0.345,949.4101786629574,0.34426946107784456,0.08202903943647974,17.975128911030172,0.018932861029495405,0.5258682634730546,3.059880239520958,46.461077844311376,8.718562874251496,7.8562874251497,6.970059880239521,89.25149700598803,159.2574850299401,0.16773052534816646,790.1526936330179,275.0,,1.0,275.0,,,,515.1526936330198,53.538922155688624,9.281437125748504,17.0764708873325,21.093296459651285,414.16256700459905,100.0,18.0,24.9327583124822,28.063356339890817,503.41406401058737,417.93275831248235,967.6239488668524,990.0,0.18075257656134153,0.02499999999999995,989.7942474234376,0.5349347800000003,,,,21.635363776584292,,,,,0.9202644332757729,,,,1.0999999999999968,,,,0.9799999999999988,,,,52.63863215237877,,,,52.63863215237877,1263.3271716570894,0.0554440124716612
0.35,940.6050852919574,0.348428571428571,0.08126827936922525,17.662366589187517,0.018775309909697908,0.4984821428571427,2.8839285714285716,48.151785714285715,9.267857142857142,8.535714285714286,7.839285714285714,95.66071428571429,169.45535714285714,0.18016211441371824,771.1497281491,275.0,,1.0,275.0,,,,496.14972814910135,51.848214285714285,8.732142857142858,16.36900168867319,21.5951196247801,397.60524969279015,100.0,18.0,24.90471597438748,29.43440533906582,493.2659639785044,417.90471597438744,967.588725891727,990.0,0.18074326360773038,0.024999999999999946,989.7942567363913,0.5349347800000003,,,,21.67059606466315,,,,,0.9199662855789709,,,,1.0999999999999976,,,,0.9800000000000008,,,,52.70726846954924,,,,52.70726846954924,1264.9744432691823,0.05603636606272055
0.355,916.1986970713027,0.3549199999999989,0.07915956742696029,19.424016033408623,0.021211083803084993,0.5093454545454549,2.963636363636364,46.269090909090906,8.585454545454546,7.596363636363637,6.589090909090909,87.77090909090909,156.8109090909091,0.17120155542811472,759.3877879803936,275.0,,1.0,275.0,,,,484.3877879803937,53.730909090909094,9.414545454545454,17.051983158595732,19.028241107581174,385.1621091687624,100.0,18.0,24.648346794959366,25.617332016672076,472.93301825967166,417.6483467949593,967.4904582357537,990.0,0.1806581225518314,0.02500000000000011,989.7943418774474,0.5349347799999985,,,,21.76894886169604,,,,,0.9191130619390029,,,,1.1000000000000003,,,,0.9799999999999967,,,,52.897352837744066,,,,52.897352837744066,1269.5364681058609,0.05774154720336126
0.36,905.3437451606762,0.35902777777777883,0.07822169958188258,14.731063188841176,0.016270706215723837,0.545462962962963,3.0277777777777777,44.851851851851855,8.314814814814815,7.138888888888889,5.888888888888889,81.12962962962963,147.32407407407408,0.16272560494035074,758.0196710866029,275.0,,1.0,275.0,,,,483.01967108660347,55.148148148148145,9.685185185185185,17.510679461334504,18.574955470687314,382.10070282124764,100.0,18.0,24.64956835022338,24.463844359576203,463.2303324508776,417.6495683502234,967.4465460669993,990.0,0.18065852823439169,0.02499999999999995,989.7943414717645,0.5349347800000003,,,,21.81286062476493,,,,,0.9187252764566856,,,,1.0999999999999979,,,,0.9800000000000006,,,,52.98172136508679,,,,52.98172136508679,1271.561312762083,0.058521162870522975
