,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,1.0,0.33547239190044426,0.32853353682664505,0.2798493627796411,0.08831113172822572,0.2326007510268165,0.2817506157836717,0.20505379821786862,0.21847401050089932,0.060710954759587786,0.22106074013298824,0.1221328068295222,0.02837226948762636,0.12170336009317402,-0.14080685978416835,0.019441397990508858,-0.04067544189027075,-0.04757651275322971,0.024859116500184745,-0.08499032980149737,-0.06266818120857609,-0.0717555172595099,-0.1268463298833634,-0.08561911030091797,-0.21163176874112463,-0.14476215095248254,-0.15116237255863646,-0.23717229338168425,-0.07376516986364916,-0.2168707295096121,-0.18944057049247903,-0.15454026534457996,-0.14471525306017055,-0.09309154326715109,-0.14357343206803072,-0.030973994236181628,-0.1191199973786853,-0.1878935312218967,0.01545855566663323,-0.1471480740816723,-0.11915062029402075
1,[1. 1.],[0.13223359 0.53871119],[0.10358175 0.55348533],[0.0358822  0.52381653],[-0.16857365  0.34519592],[-0.02553501  0.49073651],[0.01509796 0.54840327],[-0.07362462  0.48373222],[-0.0663685   0.50331652],[-0.23097106  0.35239297],[-0.07114277  0.51326425],[-0.1768989   0.42116452],[-0.27271284  0.32945737],[-0.17949216  0.42289888],[-0.44402686  0.16241314],[-0.28646754  0.32535034],[-0.34663541  0.26528453],[-0.35375977  0.25860674],[-0.28162935  0.33134758],[-0.39156207  0.22158141],[-0.37021162  0.24487526],[-0.37982598  0.23631495],[-0.43560638  0.18191372],[-0.39652423  0.22528601],[-0.5235093   0.10024576],[-0.46251618  0.17299187],[-0.47162898  0.16930423],[-0.56057071  0.08622612],[-0.40427011  0.25673977],[-0.54805502  0.11431356],[-0.52643986  0.14755871],[-0.49590997  0.18682944],[-0.48896265  0.19953215],[-0.43984272  0.25365963],[-0.4913554   0.20420853],[-0.38119564  0.31924765],[-0.46945478  0.23121479],[-0.53989735  0.16411029],[-0.34066393  0.37158104],[-0.50329827  0.20900213],[-0.47780327  0.23950203]
