Date,LaggedDate,VicFalls,Conversion,Flow,Exceedance,Year,Month,Day,MonthId,WaterYear,WaterMonth,WaterDay,WaterWeek,Volume,Flow_difference,Flow_difference_pct
1933-10-01,1933-10-12,180.3141,1.0349262771007546,186.6118002217732,0.976,1933,10,1,1933.1,1933,1,1,1,0.016123259539161203,0.0,0.0
1933-10-02,1933-10-13,180.3141,1.0349262771007546,186.6118002217732,0.976,1933,10,2,1933.1,1933,1,2,1,0.016123259539161203,0.0,0.0
1933-10-03,1933-10-14,180.3141,1.0349262771007546,186.6118002217732,0.976,1933,10,3,1933.1,1933,1,3,1,0.016123259539161203,0.0,0.0
1933-10-04,1933-10-15,177.5733,1.036955307924802,184.1355759807232,0.9790000000000001,1933,10,4,1933.1,1933,1,4,1,0.015909313764734482,2.476224241050005,0.01344783172866734
1933-10-05,1933-10-16,177.5733,1.036955307924802,184.1355759807232,0.9790000000000001,1933,10,5,1933.1,1933,1,5,1,0.015909313764734482,0.0,0.0
1933-10-06,1933-10-17,177.5733,1.036955307924802,184.1355759807232,0.9790000000000001,1933,10,6,1933.1,1933,1,6,1,0.015909313764734482,0.0,0.0
1933-10-07,1933-10-18,174.8589,1.036582243153439,181.25563079734292,0.98,1933,10,7,1933.1,1933,1,7,1,0.01566048650089043,2.879945183380272,0.015888859125156016
1933-10-08,1933-10-19,169.5089,1.0374447354574343,175.85611591818073,0.983,1933,10,8,1933.1,1933,1,8,2,0.015193968415330815,5.399514879162183,0.03070416317891597
1933-10-09,1933-10-20,166.8731,1.0472279258036283,174.75417038542145,0.983,1933,10,9,1933.1,1933,1,9,2,0.015098760321300416,1.101945532759288,0.006305689474127799
1933-10-10,1933-10-21,166.8731,1.0472279258036283,174.75417038542145,0.983,1933,10,10,1933.1,1933,1,10,2,0.015098760321300416,0.0,0.0
1933-10-11,1933-10-22,164.2633,1.0528104818509236,172.9381240234228,0.985,1933,10,11,1933.1,1933,1,11,2,0.014941853915623728,1.8160463619986444,0.010501133698852189
