MonthId,Year,Month,RainYear,RainMonth,Livingstone,Mwinilunga,Mongu,Zambezi,Kaoma,Luena
1940.06,1940,6,1939.0,12.0,7.1,0.0,,,0.0,0.0
1940.07,1940,7,1940.0,1.0,0.0,0.0,,,0.0,0.0
1940.08,1940,8,1940.0,2.0,0.0,0.0,,,0.0,0.0
1940.09,1940,9,1940.0,3.0,0.0,21.3,,,0.0,36.0
1940.1,1940,10,1940.0,4.0,6.4,125.2,,,9.4,63.0
1940.11,1940,11,1940.0,5.0,36.8,233.2,,,48.8,277.0
1940.12,1940,12,1940.0,6.0,121.2,215.9,,,184.7,264.0
1941.01,1941,1,1940.0,7.0,344.2,116.3,,,399.0,191.6
1941.02,1941,2,1940.0,8.0,161.5,286.3,,,125.5,149.0
1941.03,1941,3,1940.0,9.0,47.0,123.4,,,131.1,184.3
1941.04,1941,4,1940.0,10.0,64.5,136.4,,,55.6,0.0
1941.05,1941,5,1940.0,11.0,0.0,10.7,,,0.0,0.0
1941.06,1941,6,1940.0,12.0,0.0,0.0,,,0.0,0.0
1941.07,1941,7,1941.0,1.0,0.0,0.0,,,0.0,0.0
1941.08,1941,8,1941.0,2.0,0.0,0.0,,,0.0,0.0
1941.09,1941,9,1941.0,3.0,0.0,1.3,,,0.0,0.0
1941.1,1941,10,1941.0,4.0,35.1,79.2,,,57.2,82.1
1941.11,1941,11,1941.0,5.0,47.5,115.6,,,109.5,187.2
1941.12,1941,12,1941.0,6.0,82.6,149.6,,,151.9,185.9
1942.01,1942,1,1941.0,7.0,93.2,186.7,,,130.6,231.5
1942.02,1942,2,1941.0,8.0,65.3,196.3,,,150.9,204.0
1942.03,1942,3,1941.0,9.0,40.9,331.2,,,85.3,204.0
1942.04,1942,4,1941.0,10.0,0.3,14.0,,,12.7,27.8
1942.05,1942,5,1941.0,11.0,2.8,4.8,,,0.0,0.0
1942.06,1942,6,1941.0,12.0,0.0,0.0,,,0.0,0.0
1942.07,1942,7,1942.0,1.0,0.0,0.0,,,0.0,0.0
1942.08,1942,8,1942.0,2.0,0.0,2.0,,,1.0,0.0
1942.09,1942,9,1942.0,3.0,0.0,1.5,,,0.0,11.0
1942.1,1942,10,1942.0,4.0,47.8,73.9,,,39.9,51.3
1942.11,1942,11,1942.0,5.0,27.9,78.7,,,88.1,64.5
1942.12,1942,12,1942.0,6.0,153.7,219.7,,,176.8,213.3
1943.01,1943,1,1942.0,7.0,143.3,206.2,,,272.3,255.7
1943.02,1943,2,1942.0,8.0,59.7,311.9,,,205.7,302.3
1943.03,1943,3,1942.0,9.0,113.3,181.9,,,91.4,275.0
1943.04,1943,4,1942.0,10.0,46.2,110.7,,,20.8,143.0
1943.05,1943,5,1942.0,11.0,0.0,27.4,,,0.0,0.0
1943.06,1943,6,1942.0,12.0,0.0,0.0,,,0.0,0.0
1943.07,1943,7,1943.0,1.0,0.0,0.0,,,0.0,0.0
1943.08,1943,8,1943.0,2.0,0.0,0.0,,,0.0,0.0
1943.09,1943,9,1943.0,3.0,0.0,0.5,,,0.0,14.0
1943.1,1943,10,1943.0,4.0,0.5,14.0,,,4.3,13.0
1943.11,1943,11,1943.0,5.0,34.5,169.4,,,160.0,172.0
1943.12,1943,12,1943.0,6.0,161.5,224.3,,,330.2,204.0
1944.01,1944,1,1943.0,7.0,131.6,185.7,,,179.1,163.0
1944.02,1944,2,1943.0,8.0,314.5,101.9,,,254.8,89.0
1944.03,1944,3,1943.0,9.0,38.9,318.3,,,81.5,274.0
1944.04,1944,4,1943.0,10.0,16.0,25.1,,,9.9,5.0
1944.05,1944,5,1943.0,11.0,0.0,0.0,,,0.0,0.0
1944.06,1944,6,1943.0,12.0,11.4,16.5,,,0.3,0.0
1944.07,1944,7,1944.0,1.0,0.0,0.0,,,0.0,0.0
1944.08,1944,8,1944.0,2.0,0.0,0.0,,,0.0,0.0
1944.09,1944,9,1944.0,3.0,0.0,1.0,,,0.0,25.0
1944.1,1944,10,1944.0,4.0,14.7,120.1,,,16.5,40.0
1944.11,1944,11,1944.0,5.0,43.9,384.8,,,104.4,49.0
1944.12,1944,12,1944.0,6.0,54.4,247.9,,,158.2,75.0
1945.01,1945,1,1944.0,7.0,143.3,317.5,,,177.5,303.0
1945.02,1945,2,1944.0,8.0,71.6,193.5,,,190.2,266.2
1945.03,1945,3,1944.0,9.0,142.2,157.0,,,82.3,98.7
1945.04,1945,4,1944.0,10.0,0.0,6.6,,,0.0,20.6
1945.05,1945,5,1944.0,11.0,18.0,0.0,,,31.0,0.0
1945.06,1945,6,1944.0,12.0,0.0,0.0,,,0.0,0.0
1945.07,1945,7,1945.0,1.0,0.0,0.0,0.0,,0.0,0.0
1945.08,1945,8,1945.0,2.0,0.0,0.0,0.0,,0.0,0.0
1945.09,1945,9,1945.0,3.0,0.0,1.5,0.0,,0.0,4.4
1945.1,1945,10,1945.0,4.0,0.5,90.2,8.1,,2.8,50.1
1945.11,1945,11,1945.0,5.0,55.4,255.0,119.3,,144.3,173.7
1945.12,1945,12,1945.0,6.0,58.9,236.0,213.6,,164.6,245.9
1946.01,1946,1,1945.0,7.0,245.4,173.7,233.9,,170.9,296.0
1946.02,1946,2,1945.0,8.0,106.2,167.1,142.3,,105.7,90.7
1946.03,1946,3,1945.0,9.0,48.8,162.8,42.7,,124.0,228.8
1946.04,1946,4,1945.0,10.0,15.0,105.7,3.3,,3.3,89.0
1946.05,1946,5,1945.0,11.0,1.0,0.0,0.0,,0.0,0.0
1946.06,1946,6,1945.0,12.0,0.0,0.0,0.0,,0.0,0.0
1946.07,1946,7,1946.0,1.0,0.0,0.0,0.0,,0.0,0.0
1946.08,1946,8,1946.0,2.0,0.0,0.0,0.0,,0.0,0.0
1946.09,1946,9,1946.0,3.0,6.4,0.0,0.5,,0.0,36.6
1946.1,1946,10,1946.0,4.0,0.8,71.9,28.0,,19.6,166.8
1946.11,1946,11,1946.0,5.0,39.4,129.0,129.5,,145.3,165.7
1946.12,1946,12,1946.0,6.0,57.7,216.9,115.2,,123.4,354.9
1947.01,1947,1,1946.0,7.0,137.4,206.0,122.2,,132.8,166.2
1947.02,1947,2,1946.0,8.0,122.7,108.7,159.4,,109.5,274.0
1947.03,1947,3,1946.0,9.0,63.0,228.6,132.3,,238.8,198.9
1947.04,1947,4,1946.0,10.0,25.4,161.5,8.9,,12.2,138.4
1947.05,1947,5,1946.0,11.0,0.0,15.7,0.0,,6.4,11.0
1947.06,1947,6,1946.0,12.0,0.0,0.0,0.0,,0.0,0.0
1947.07,1947,7,1947.0,1.0,0.0,0.0,0.0,,0.0,0.0
1947.08,1947,8,1947.0,2.0,0.0,0.0,0.0,,0.0,0.0
1947.09,1947,9,1947.0,3.0,0.8,75.4,27.7,,0.3,3.0
1947.1,1947,10,1947.0,4.0,7.9,224.0,32.6,,33.5,24.1
1947.11,1947,11,1947.0,5.0,187.7,142.0,56.2,,73.7,28.5
1947.12,1947,12,1947.0,6.0,279.1,229.6,155.6,,325.9,38.6
1948.01,1948,1,1947.0,7.0,172.7,255.0,229.9,,171.2,107.5
1948.02,1948,2,1947.0,8.0,100.3,180.6,333.2,,168.4,171.2
1948.03,1948,3,1947.0,9.0,170.7,228.9,199.9,,159.3,40.1
1948.04,1948,4,1947.0,10.0,4.6,116.6,106.0,,78.5,40.6
1948.05,1948,5,1947.0,11.0,1.0,3.8,0.0,,0.0,0.5
1948.06,1948,6,1947.0,12.0,0.0,0.0,0.0,,0.0,0.0
1948.07,1948,7,1948.0,1.0,0.0,0.0,,,0.0,0.0
1948.08,1948,8,1948.0,2.0,0.0,0.0,,,0.0,0.0
1948.09,1948,9,1948.0,3.0,0.0,25.7,,,0.0,2.5
1948.1,1948,10,1948.0,4.0,74.4,244.9,,,76.2,73.8
1948.11,1948,11,1948.0,5.0,100.8,228.3,,,81.0,206.3
1948.12,1948,12,1948.0,6.0,51.1,285.2,,,73.4,188.8
1949.01,1949,1,1948.0,7.0,107.2,265.9,,,139.4,266.0
1949.02,1949,2,1948.0,8.0,50.3,291.3,,,70.1,245.7
1949.03,1949,3,1948.0,9.0,179.1,201.7,,,235.5,190.2
1949.04,1949,4,1948.0,10.0,0.0,32.3,,,0.0,22.8
1949.05,1949,5,1948.0,11.0,0.5,2.3,,,0.0,0.0
1949.06,1949,6,1948.0,12.0,0.0,0.0,,,0.0,10.6
1949.07,1949,7,1949.0,1.0,0.0,0.0,,,0.0,0.0
1949.08,1949,8,1949.0,2.0,0.0,0.0,,,0.0,21.3
1949.09,1949,9,1949.0,3.0,0.0,9.9,,,0.0,38.0
1949.1,1949,10,1949.0,4.0,5.1,22.1,,,4.1,73.7
1949.11,1949,11,1949.0,5.0,58.2,183.6,,,106.7,175.8
1949.12,1949,12,1949.0,6.0,138.9,262.1,,,352.6,217.8
1950.01,1950,1,1949.0,7.0,86.6,266.4,,,320.3,312.5
1950.02,1950,2,1949.0,8.0,208.8,161.8,,,89.4,145.2
1950.03,1950,3,1949.0,9.0,105.9,286.5,,,102.4,155.0
1950.04,1950,4,1949.0,10.0,29.7,113.0,,,62.2,116.9
1950.05,1950,5,1949.0,11.0,8.1,0.0,,,0.0,0.0
1950.06,1950,6,1949.0,12.0,0.0,0.0,,,0.0,0.0
1950.07,1950,7,1950.0,1.0,0.0,0.0,0.0,,0.0,0.0
1950.08,1950,8,1950.0,2.0,0.0,0.0,0.0,,0.0,0.0
1950.09,1950,9,1950.0,3.0,0.0,14.5,0.3,,0.0,6.3
1950.1,1950,10,1950.0,4.0,4.3,108.2,2.8,,10.7,87.1
1950.11,1950,11,1950.0,5.0,43.4,130.0,69.3,,72.4,153.1
1950.12,1950,12,1950.0,6.0,257.3,202.4,212.3,,280.2,261.7
1951.01,1951,1,1950.0,7.0,198.0,209.8,198.6,,307.3,159.0
1951.02,1951,2,1950.0,8.0,31.0,250.4,31.2,,77.2,215.0
1951.03,1951,3,1950.0,9.0,145.0,268.7,145.0,,101.3,272.0
1951.04,1951,4,1950.0,10.0,48.0,183.4,53.6,,30.2,143.0
1951.05,1951,5,1950.0,11.0,1.0,0.0,1.0,,11.2,14.0
1951.06,1951,6,1950.0,12.0,0.0,0.0,0.0,,0.0,0.0
1951.07,1951,7,1951.0,1.0,0.0,0.0,0.0,,0.0,0.0
1951.08,1951,8,1951.0,2.0,3.0,0.8,2.8,,0.0,0.0
1951.09,1951,9,1951.0,3.0,7.0,8.6,7.1,,2.5,6.0
1951.1,1951,10,1951.0,4.0,83.0,149.1,83.4,,77.7,106.0
1951.11,1951,11,1951.0,5.0,161.0,202.2,161.3,,95.5,165.0
1951.12,1951,12,1951.0,6.0,195.0,281.7,194.5,,223.5,359.0
1952.01,1952,1,1951.0,7.0,406.0,266.2,389.7,,342.4,210.0
1952.02,1952,2,1951.0,8.0,320.0,248.7,348.5,,312.7,164.0
1952.03,1952,3,1951.0,9.0,15.0,224.8,15.2,,24.6,89.0
1952.04,1952,4,1951.0,10.0,0.0,73.4,0.0,,1.8,69.0
1952.05,1952,5,1951.0,11.0,0.0,0.0,0.0,,0.0,0.0
1952.06,1952,6,1951.0,12.0,1.0,0.0,0.5,,0.0,0.0
1952.07,1952,7,1952.0,1.0,0.0,0.0,,,0.0,0.0
1952.08,1952,8,1952.0,2.0,0.0,0.0,,,0.0,0.0
1952.09,1952,9,1952.0,3.0,1.0,15.5,,,6.9,68.0
1952.1,1952,10,1952.0,4.0,33.0,47.2,,,25.9,86.0
1952.11,1952,11,1952.0,5.0,103.0,195.3,,,104.6,156.0
1952.12,1952,12,1952.0,6.0,180.0,192.0,,,147.3,108.0
1953.01,1953,1,1952.0,7.0,216.0,234.4,,,288.5,304.0
1953.02,1953,2,1952.0,8.0,214.0,195.8,,,380.5,195.0
1953.03,1953,3,1952.0,9.0,132.0,263.7,,,252.5,227.0
1953.04,1953,4,1952.0,10.0,33.0,112.3,,,44.5,221.0
1953.05,1953,5,1952.0,11.0,0.0,5.3,,,0.0,0.0
1953.06,1953,6,1952.0,12.0,0.0,0.0,,,0.0,0.0
1953.07,1953,7,1953.0,1.0,0.0,0.0,0.0,,0.0,0.0
1953.08,1953,8,1953.0,2.0,0.0,0.0,0.0,,0.0,0.0
1953.09,1953,9,1953.0,3.0,9.0,9.7,1.8,,32.3,7.0
1953.1,1953,10,1953.0,4.0,10.0,65.8,4.9,,20.1,151.0
1953.11,1953,11,1953.0,5.0,122.0,80.3,52.9,,78.7,150.0
1953.12,1953,12,1953.0,6.0,140.0,327.9,241.5,,304.8,187.0
1954.01,1954,1,1953.0,7.0,163.0,212.9,220.2,,160.5,188.0
1954.02,1954,2,1953.0,8.0,159.0,157.5,206.6,,150.6,203.0
1954.03,1954,3,1953.0,9.0,72.0,333.0,108.0,,147.8,288.0
1954.04,1954,4,1953.0,10.0,6.0,16.3,10.0,,1.5,115.0
1954.05,1954,5,1953.0,11.0,0.0,0.3,0.0,,0.0,1.0
1954.06,1954,6,1953.0,12.0,0.0,0.0,0.0,,0.0,0.0
1954.07,1954,7,1954.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1954.08,1954,8,1954.0,2.0,0.0,7.9,0.0,0.0,0.0,0.0
1954.09,1954,9,1954.0,3.0,0.0,17.0,0.0,0.0,0.0,5.0
1954.1,1954,10,1954.0,4.0,40.0,55.1,0.0,23.7,7.9,70.0
1954.11,1954,11,1954.0,5.0,47.0,284.2,0.0,170.5,95.3,105.0
1954.12,1954,12,1954.0,6.0,300.0,209.0,0.0,243.5,240.3,217.0
1955.01,1955,1,1954.0,7.0,250.0,206.8,164.2,115.6,264.4,232.0
1955.02,1955,2,1954.0,8.0,203.0,151.6,160.6,207.2,211.8,77.0
1955.03,1955,3,1954.0,9.0,66.0,144.3,122.9,113.5,100.8,227.0
1955.04,1955,4,1954.0,10.0,7.0,84.1,14.7,5.3,15.5,112.0
1955.05,1955,5,1954.0,11.0,4.0,21.3,2.6,23.1,0.5,11.0
1955.06,1955,6,1954.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0
1955.07,1955,7,1955.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1955.08,1955,8,1955.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1955.09,1955,9,1955.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1955.1,1955,10,1955.0,4.0,6.0,66.0,0.0,66.3,35.3,57.0
1955.11,1955,11,1955.0,5.0,109.0,250.7,136.4,151.0,83.6,141.0
1955.12,1955,12,1955.0,6.0,167.0,193.0,119.0,139.6,133.4,204.0
1956.01,1956,1,1955.0,7.0,78.0,371.9,214.5,366.0,218.4,205.0
1956.02,1956,2,1955.0,8.0,242.0,132.8,180.0,195.6,147.8,118.0
1956.03,1956,3,1955.0,9.0,160.0,291.1,205.2,238.4,158.0,182.0
1956.04,1956,4,1955.0,10.0,56.0,347.5,135.2,80.9,77.7,325.0
1956.05,1956,5,1955.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0
1956.06,1956,6,1955.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1956.07,1956,7,1956.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1956.08,1956,8,1956.0,2.0,0.0,0.3,0.0,0.0,1.5,0.0
1956.09,1956,9,1956.0,3.0,1.0,12.2,11.0,0.0,0.0,28.0
1956.1,1956,10,1956.0,4.0,3.0,72.1,0.8,1.8,8.1,79.0
1956.11,1956,11,1956.0,5.0,129.0,153.4,128.5,136.1,126.2,157.0
1956.12,1956,12,1956.0,6.0,171.0,240.0,163.2,183.8,109.0,247.0
1957.01,1957,1,1956.0,7.0,150.0,137.7,77.0,140.1,179.8,206.0
1957.02,1957,2,1956.0,8.0,161.0,301.8,490.6,341.1,206.8,100.0
1957.03,1957,3,1956.0,9.0,72.0,334.0,255.2,147.4,83.6,221.0
1957.04,1957,4,1956.0,10.0,0.0,12.2,3.3,0.3,0.0,71.0
1957.05,1957,5,1956.0,11.0,0.0,0.0,3.6,0.5,1.5,0.0
1957.06,1957,6,1956.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1957.07,1957,7,1957.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1957.08,1957,8,1957.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1957.09,1957,9,1957.0,3.0,0.0,30.0,0.6,19.0,11.4,67.0
1957.1,1957,10,1957.0,4.0,4.0,230.1,73.9,59.2,90.2,92.0
1957.11,1957,11,1957.0,5.0,52.0,140.5,110.7,127.5,118.9,136.0
1957.12,1957,12,1957.0,6.0,362.0,277.9,287.1,407.9,292.1,303.0
1958.01,1958,1,1957.0,7.0,405.0,190.8,382.3,361.7,186.2,212.0
1958.02,1958,2,1957.0,8.0,498.0,198.4,393.5,271.5,250.7,108.0
1958.03,1958,3,1957.0,9.0,47.0,161.0,79.9,84.1,33.0,125.0
1958.04,1958,4,1957.0,10.0,28.0,82.3,24.7,18.3,12.7,8.0
1958.05,1958,5,1957.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1958.06,1958,6,1957.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
1958.07,1958,7,1958.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1958.08,1958,8,1958.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1958.09,1958,9,1958.0,3.0,4.0,35.8,5.4,8.9,6.9,32.0
1958.1,1958,10,1958.0,4.0,103.0,132.3,44.1,90.0,49.8,226.0
1958.11,1958,11,1958.0,5.0,133.0,229.6,171.1,83.5,97.3,110.0
1958.12,1958,12,1958.0,6.0,191.0,279.4,270.2,169.9,354.1,141.0
1959.01,1959,1,1958.0,7.0,256.0,255.0,164.2,183.8,275.3,180.0
1959.02,1959,2,1958.0,8.0,82.0,333.5,349.1,361.0,467.4,229.0
1959.03,1959,3,1958.0,9.0,61.0,213.9,127.2,141.2,234.2,187.0
1959.04,1959,4,1958.0,10.0,23.0,82.0,29.4,0.0,1.3,70.0
1959.05,1959,5,1958.0,11.0,0.0,6.9,11.5,0.5,18.0,11.0
1959.06,1959,6,1958.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1959.07,1959,7,1959.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1959.08,1959,8,1959.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1959.09,1959,9,1959.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0
1959.1,1959,10,1959.0,4.0,6.0,55.1,1.0,0.0,11.7,56.0
1959.11,1959,11,1959.0,5.0,11.0,241.0,97.8,163.5,78.5,165.0
1959.12,1959,12,1959.0,6.0,181.0,253.7,295.3,299.7,272.0,188.0
1960.01,1960,1,1959.0,7.0,60.0,184.4,149.5,312.2,108.5,147.0
1960.02,1960,2,1959.0,8.0,126.0,250.2,254.1,352.2,279.7,188.0
1960.03,1960,3,1959.0,9.0,57.0,233.2,73.4,161.7,101.1,274.0
1960.04,1960,4,1959.0,10.0,67.0,48.8,36.9,27.4,35.1,90.0
1960.05,1960,5,1959.0,11.0,2.0,77.2,0.8,29.2,39.9,83.0
1960.06,1960,6,1959.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1960.07,1960,7,1960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1960.08,1960,8,1960.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1960.09,1960,9,1960.0,3.0,0.0,18.0,0.0,0.0,0.0,29.0
1960.1,1960,10,1960.0,4.0,0.0,55.6,0.3,4.7,0.0,150.0
1960.11,1960,11,1960.0,5.0,95.0,131.6,76.3,145.9,208.3,154.0
1960.12,1960,12,1960.0,6.0,164.0,235.5,201.9,220.4,145.5,141.0
1961.01,1961,1,1960.0,7.0,146.0,402.1,235.7,163.3,263.7,230.0
1961.02,1961,2,1960.0,8.0,158.0,260.6,201.1,255.0,275.1,280.0
1961.03,1961,3,1960.0,9.0,198.0,519.2,268.9,192.9,126.5,190.0
1961.04,1961,4,1960.0,10.0,33.0,127.5,72.1,123.7,38.6,130.0
1961.05,1961,5,1960.0,11.0,0.0,16.3,4.6,0.0,1.3,30.0
1961.06,1961,6,1960.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1961.07,1961,7,1961.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1961.08,1961,8,1961.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1961.09,1961,9,1961.0,3.0,7.0,11.7,0.0,5.6,0.0,0.0
1961.1,1961,10,1961.0,4.0,7.0,56.4,30.2,79.6,28.4,60.0
1961.11,1961,11,1961.0,5.0,39.0,233.9,136.2,162.5,175.5,280.0
1961.12,1961,12,1961.0,6.0,87.0,234.2,137.6,210.1,196.3,340.0
1962.01,1962,1,1961.0,7.0,217.0,211.1,416.9,280.7,180.3,240.0
1962.02,1962,2,1961.0,8.0,164.0,326.4,223.1,342.5,273.1,160.0
1962.03,1962,3,1961.0,9.0,12.0,273.1,40.1,229.8,129.3,240.0
1962.04,1962,4,1961.0,10.0,73.0,73.9,58.2,26.3,39.9,100.0
1962.05,1962,5,1961.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1962.06,1962,6,1961.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1962.07,1962,7,1962.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1962.08,1962,8,1962.0,2.0,0.0,28.7,0.0,0.0,0.0,20.0
1962.09,1962,9,1962.0,3.0,0.0,5.1,0.0,0.5,0.0,20.0
1962.1,1962,10,1962.0,4.0,1.0,58.2,4.4,20.7,11.9,70.0
1962.11,1962,11,1962.0,5.0,129.0,401.3,102.9,182.7,125.0,220.0
1962.12,1962,12,1962.0,6.0,482.0,322.3,325.6,349.4,377.7,300.0
1963.01,1963,1,1962.0,7.0,101.0,202.2,146.4,84.6,250.2,240.0
1963.02,1963,2,1962.0,8.0,241.0,82.6,254.5,285.1,247.4,190.0
1963.03,1963,3,1962.0,9.0,24.0,270.3,182.5,152.4,98.8,210.0
1963.04,1963,4,1962.0,10.0,7.0,26.7,13.3,7.9,10.2,120.0
1963.05,1963,5,1962.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0
1963.06,1963,6,1962.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1963.07,1963,7,1963.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1963.08,1963,8,1963.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1963.09,1963,9,1963.0,3.0,0.0,7.9,0.5,11.7,0.5,20.0
1963.1,1963,10,1963.0,4.0,69.0,95.5,42.2,23.7,19.6,80.0
1963.11,1963,11,1963.0,5.0,56.0,327.2,210.6,164.1,146.8,350.0
1963.12,1963,12,1963.0,6.0,184.0,246.4,251.1,215.8,185.2,160.0
1964.01,1964,1,1963.0,7.0,220.0,134.9,225.2,257.9,120.9,180.0
1964.02,1964,2,1963.0,8.0,34.0,357.6,78.0,159.0,225.3,210.0
1964.03,1964,3,1963.0,9.0,22.0,183.6,38.9,163.8,4.8,210.0
1964.04,1964,4,1963.0,10.0,0.0,2.8,0.0,0.0,0.0,1.0
1964.05,1964,5,1963.0,11.0,0.0,0.0,5.1,0.0,0.0,0.0
1964.06,1964,6,1963.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1964.07,1964,7,1964.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1964.08,1964,8,1964.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1964.09,1964,9,1964.0,3.0,0.0,0.0,0.0,17.8,2.8,2.0
1964.1,1964,10,1964.0,4.0,15.0,111.0,16.2,55.2,8.1,180.0
1964.11,1964,11,1964.0,5.0,58.0,217.4,86.0,42.2,75.2,120.0
1964.12,1964,12,1964.0,6.0,271.0,353.6,172.3,154.2,214.9,280.0
1965.01,1965,1,1964.0,7.0,123.0,163.1,166.5,228.0,271.0,300.0
1965.02,1965,2,1964.0,8.0,56.0,220.5,94.7,272.7,172.7,210.0
1965.03,1965,3,1964.0,9.0,7.0,213.4,58.0,66.8,29.0,150.0
1965.04,1965,4,1964.0,10.0,1.0,69.9,54.8,17.0,28.4,40.0
1965.05,1965,5,1964.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1965.06,1965,6,1964.0,12.0,0.0,10.4,7.9,0.0,10.7,2.0
1965.07,1965,7,1965.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1965.08,1965,8,1965.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1965.09,1965,9,1965.0,3.0,4.0,47.8,0.0,7.6,0.0,90.0
1965.1,1965,10,1965.0,4.0,5.0,61.7,9.9,21.6,21.1,40.0
1965.11,1965,11,1965.0,5.0,81.0,245.9,213.7,143.8,106.9,270.0
1965.12,1965,12,1965.0,6.0,97.0,274.8,190.5,281.0,238.8,210.0
1966.01,1966,1,1965.0,7.0,195.0,247.7,223.4,238.2,154.7,200.0
1966.02,1966,2,1965.0,8.0,286.0,120.1,222.8,129.1,304.8,240.0
1966.03,1966,3,1965.0,9.0,102.0,441.2,149.3,255.6,80.8,150.0
1966.04,1966,4,1965.0,10.0,25.0,128.5,52.6,56.1,56.1,90.0
1966.05,1966,5,1965.0,11.0,0.0,24.9,0.0,10.4,11.9,4.0
1966.06,1966,6,1965.0,12.0,15.0,0.3,12.7,22.6,0.3,0.0
1966.07,1966,7,1966.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1966.08,1966,8,1966.0,2.0,11.0,24.4,2.8,6.1,17.3,10.0
1966.09,1966,9,1966.0,3.0,0.0,17.0,0.0,3.0,3.3,20.0
1966.1,1966,10,1966.0,4.0,3.0,34.5,7.1,6.4,13.0,40.0
1966.11,1966,11,1966.0,5.0,44.0,143.3,46.0,112.6,82.8,160.0
1966.12,1966,12,1966.0,6.0,137.0,226.8,132.6,122.6,160.3,160.0
1967.01,1967,1,1966.0,7.0,167.0,276.6,292.7,259.4,337.3,230.0
1967.02,1967,2,1966.0,8.0,258.0,194.8,71.7,206.5,110.5,290.0
1967.03,1967,3,1966.0,9.0,54.6,418.8,128.7,150.2,156.7,150.0
1967.04,1967,4,1966.0,10.0,51.0,82.8,51.0,76.0,30.7,200.0
1967.05,1967,5,1966.0,11.0,0.0,21.1,0.0,1.5,0.0,4.0
1967.06,1967,6,1966.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
1967.07,1967,7,1967.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1967.08,1967,8,1967.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1967.09,1967,9,1967.0,3.0,0.0,12.7,0.0,0.0,0.0,5.0
1967.1,1967,10,1967.0,4.0,43.0,137.9,52.8,73.4,18.5,120.0
1967.11,1967,11,1967.0,5.0,78.0,241.8,183.4,155.4,71.1,290.0
1967.12,1967,12,1967.0,6.0,85.0,275.1,251.3,349.0,149.6,196.0
1968.01,1968,1,1967.0,7.0,217.0,181.9,287.8,220.6,166.1,284.0
1968.02,1968,2,1967.0,8.0,115.8,280.2,79.6,197.8,179.6,177.0
1968.03,1968,3,1967.0,9.0,57.0,402.1,108.1,208.7,147.1,262.0
1968.04,1968,4,1967.0,10.0,40.0,71.4,115.6,52.9,12.4,132.0
1968.05,1968,5,1967.0,11.0,7.0,0.0,0.0,0.0,0.0,3.0
1968.06,1968,6,1967.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1968.07,1968,7,1968.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1968.08,1968,8,1968.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1968.09,1968,9,1968.0,3.0,0.0,34.0,0.8,0.0,0.0,0.0
1968.1,1968,10,1968.0,4.0,2.0,24.1,13.5,15.8,3.0,73.0
1968.11,1968,11,1968.0,5.0,85.0,433.1,199.8,160.0,300.2,152.0
