MonthId,Flow,Exceedance,Year,Month,WaterYear,WaterMonth,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,PerfMwPerCumec,Power_max,Power_min,Turbines_max,Turbines_min,Energy,Days,CapFactor
1924.1,116.04667409100492,0.9986774193548391,1924.0,10.0,1924.0,1.0,28.193548387096776,4.32258064516129,2.3225806451612905,2.0,29.677419354838708,66.51612903225806,0.5801449848718885,49.53054505874683,0.0,0.0,0.0,0.0,0.0,0.0,28.193548387096776,4.32258064516129,2.3225806451612905,2.0,29.677419354838708,84.36925473616618,0.6774193548387096,66.38645961311306,,,,964.5003485168356,990.0,0.06864860956914756,0.0,989.9313513904308,0.030682921939701284,,,,25.394930085364848,,,,0.8504761904761903,,,,0.22571396268458438,,,,0.9600000000000005,,,,13.534743790946553,,,,9.168697406770246,0.07713402625073627,15.437741249656792,0.0,1,0,6821.510870637066,31,0.05992612684163562
1924.11,153.52705737923944,0.9916333333333334,1924.0,11.0,1924.0,2.0,23.0,4.0,2.0,2.0,19.0,50.0,0.33015486531571386,103.52705737923944,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,2.0,2.0,19.0,132.52705737923947,1.0,103.52705737923944,,,,964.4796588901809,990.0,0.08506604228837708,0.0009318089517330818,989.9140021487603,0.07790626711080338,,,,25.356436991468282,,,,0.9013333333333337,,,,0.3519919950894141,,,,0.9613333333333337,,,,22.375905675679693,,,,22.375905675679693,0.1445028933596367,31.32318975828054,16.1598953303026,1,1,16110.65208648937,30,0.14624774951424627
1924.12,275.31109283708395,0.8313548387096775,1924.0,12.0,1924.0,3.0,26.0,4.0,3.0,2.0,24.0,59.0,0.22141907111456338,216.31109283708395,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,3.0,2.0,24.0,249.31109283708395,1.2258064516129032,183.71488269386705,144.35464491996035,,,964.8170042555225,990.0,0.12465096796647018,0.014353688726634038,989.8609953433072,0.2476438350820689,0.15099623921077257,,,24.796347252702287,24.60542713172686,,,0.936774193548387,0.9214285714285714,,,0.6246306011591484,0.4908057927278652,,,0.9693548387096771,0.967142857142857,,,40.66013781192106,31.06539533354384,,,47.67490450014064,0.171905271338908,81.77485499913394,29.64679438990935,2,1,35470.128948104626,31,0.3116006830074551
1925.01,691.5304844365589,0.45851612903225797,1925.0,1.0,1924.0,4.0,37.12903225806452,5.67741935483871,4.0,2.6774193548387095,55.354838709677416,104.83870967741936,0.1591772385469693,575.2261673349684,11.46560742417106,3.9174158699251116,0.573280371208553,0.38218691413903527,0.2866401856042765,6.306084083294083,41.04644812798963,6.250699726047262,4.382186914139035,2.964059540442986,61.6609227929715,626.9055021031444,2.838709677419355,202.683409006945,202.683409006945,192.61713202432543,229.41633149874914,966.5154507153655,990.0,0.29863841594464696,0.11614580700973033,989.5852157770457,0.29694261225609775,0.29694261225609775,0.2695565080898374,0.37296043643788007,22.77282244942373,22.77282244942373,22.270770988482248,20.61978165219967,0.9384231542595864,0.9384231542595864,0.93269040958143,0.9315882545781679,0.6891235906236132,0.6891235906236132,0.6548982488827065,0.7800155270957472,0.9699999999999995,0.9699999999999995,0.97,0.9699999999999999,41.09087522722289,41.09087522722289,37.72125236044263,41.90806722123816,114.76433966080313,0.16893448767052702,169.65895485752375,74.99197855164809,4,2,85384.66870763752,31,0.750093723273223
1925.02,1193.4530635108438,0.2783928571428572,1925.0,2.0,1924.0,5.0,49.0,8.0,7.0,5.0,93.0,162.0,0.13644901122209038,935.0,96.45306351084359,23.218064070547506,4.029771393442158,4.167724966517932,2.976946404655666,62.060556675680324,72.21806407054751,12.029771393442157,11.167724966517934,7.976946404655665,155.06055667568035,1030.4155604305076,4.0,233.75,233.75,233.75,233.75,968.5503775921015,990.0,0.6017589706184798,0.298,989.1002410293813,0.38669527374999996,0.38669527374999996,0.38669527374999996,0.38669527374999996,20.163168163529942,20.163168163529942,20.163168163529942,20.163168163529942,0.9292052322530436,0.9292052322530436,0.9292052322530436,0.9292052322530436,0.7947500000000004,0.7947500000000004,0.7947500000000004,0.7947500000000004,0.9699999999999996,0.9699999999999996,0.9699999999999996,0.9699999999999996,41.67291788719859,41.67291788719859,41.67291788719859,41.67291788719859,166.69167154879435,0.1405553077152354,169.2936493281472,159.55792830812183,4,4,112016.8032807898,28,1.089488049338525
1925.03,1923.8200612794742,0.1917741935483871,1925.0,3.0,1924.0,6.0,49.0,9.0,9.0,9.0,107.0,183.0,0.10615513098281623,935.0,805.8200612794744,51.0,9.0,15.129146569744407,32.705780376482785,697.9851343332472,100.0,18.0,24.129146569744407,41.70578037648279,804.9851343332471,1077.1291465697445,4.0,233.75,233.75,233.75,233.75,970.7215593226277,990.0,0.6636915517501463,0.298,989.0383084482494,0.38669527374999996,0.38669527374999996,0.38669527374999996,0.38669527374999996,17.930053851872096,17.930053851872096,17.930053851872096,17.930053851872096,0.9252767125107105,0.9252767125107105,0.9252767125107105,0.9252767125107105,0.7947500000000004,0.7947500000000004,0.7947500000000004,0.7947500000000004,0.9699999999999995,0.9699999999999995,0.9699999999999995,0.9699999999999995,36.94841262051277,36.94841262051277,36.94841262051277,36.94841262051277,147.79365048205108,0.0885032928028477,161.26572880474967,112.41561920335177,4,4,109958.47595864603,31,0.9659715717781119
1925.04,3197.9561567489895,0.07393333333333335,1925.0,4.0,1924.0,7.0,54.0,13.0,14.0,19.0,117.0,217.0,0.06797495016704332,935.0,2045.9561567489911,46.0,5.0,11.0,61.0,1922.9561567489911,100.0,18.0,25.0,80.0,2039.9561567489911,1078.0,4.0,233.75,233.75,233.75,233.75,974.0409228762834,990.0,0.6649484536082472,0.298,989.0370515463912,0.38669527374999996,0.38669527374999996,0.38669527374999996,0.38669527374999996,14.60943339635828,14.60943339635828,14.60943339635828,14.60943339635828,0.9051584942785357,0.9051584942785357,0.9051584942785357,0.9051584942785357,0.7947500000000004,0.7947500000000004,0.7947500000000004,0.7947500000000004,0.9699999999999995,0.9699999999999995,0.9699999999999995,0.9699999999999995,29.416034804977702,29.416034804977702,29.416034804977702,29.416034804977702,117.66413921991081,0.03689420628209992,121.68540615408364,112.75282807645803,4,4,84718.18023833576,30,0.7690466615680442
1925.05,2211.7725500118886,0.15564516129032258,1925.0,5.0,1924.0,8.0,58.225806451612904,13.32258064516129,14.290322580645162,18.93548387096774,185.74193548387098,290.51612903225805,0.13466006087690138,935.0,986.2564209796309,41.774193548387096,4.677419354838709,10.709677419354838,49.3411830782717,879.7539475787786,100.0,18.0,25.0,68.27666694923944,1065.4958830626497,1078.0,4.0,233.75,233.75,233.75,233.75,971.6511415582676,990.0,0.6649484536082472,0.298,989.0370515463912,0.38669527374999996,0.38669527374999996,0.38669527374999996,0.38669527374999996,16.99921471437441,16.99921471437441,16.99921471437441,16.99921471437441,0.9251738520290902,0.9251738520290902,0.9251738520290902,0.9251738520290902,0.7947500000000004,0.7947500000000004,0.7947500000000004,0.7947500000000004,0.9699999999999995,0.9699999999999995,0.9699999999999995,0.9699999999999995,34.997263499307685,34.997263499307685,34.997263499307685,34.997263499307685,139.98905399723074,0.06645895119141727,155.5113579046866,121.41773507423017,4,4,104151.8561739397,31,0.9149611372368025
1925.06,1176.988449669941,0.2911,1925.0,6.0,1924.0,9.0,53.0,12.0,12.0,13.0,120.0,210.0,0.18380621538026634,867.0906314681854,99.89781820175564,16.903218479413415,2.389665767526724,4.421138650944788,6.184150650584874,69.99964465328586,69.90321847941343,14.389665767526724,16.42113865094479,19.184150650584872,189.99964465328588,967.8046543660702,3.9,222.25993595798292,222.25993595798292,222.25993595798292,222.56758177137428,968.4681577197772,990.0,0.5494048883753945,0.2505262984428592,989.2000688131817,0.3514048984919052,0.3514048984919052,0.3514048984919052,0.3524999582199774,20.380506194912797,20.380506194912797,20.380506194912797,20.212508856494814,0.9357853242764882,0.9357853242764882,0.9357853242764882,0.9353170269738756,0.755683782257142,0.755683782257142,0.755683782257142,0.7567297780226726,0.9699999999999995,0.9699999999999995,0.9699999999999995,0.9699999999999996,40.236834550709844,40.236834550709844,40.236834550709844,39.933264302466426,156.65044152434933,0.13590165194333254,169.9920295045094,123.451084613487,4,3,112788.3178975315,30,1.0238590949303876
1925.07,520.0862959994477,0.5586774193548388,1925.0,7.0,1924.0,10.0,50.0,10.0,9.0,9.0,108.0,186.0,0.3804981580814595,334.08629599944766,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,9.0,9.0,108.0,403.08629599944766,1.903225806451613,177.34254809498944,170.24366767059203,185.61591604753036,,965.7926154270189,990.0,0.18167360480787792,0.03932342668375239,989.7790029685084,0.22923497492961273,0.2121210521192958,0.2457947742955269,,23.757152566559927,23.49404398081086,22.615819864100683,,0.9345161290322582,0.9318181818181818,0.9366666666666665,,0.6029646635229641,0.5788284700800127,0.6310941145616032,,0.9687096774193547,0.9681818181818184,0.9699999999999999,,37.42380793158825,35.33155654159915,37.38299522853855,,69.73323423114995,0.13019422865347322,126.1297498392717,35.94306960737995,3,1,51881.526267975554,31,0.45577277275261396
1925.08,276.9865805250507,0.826516129032258,1925.0,8.0,1924.0,11.0,39.0,7.0,5.0,4.0,60.0,115.0,0.4219519135267268,161.98658052505075,0.0,0.0,0.0,0.0,0.0,0.0,39.0,7.0,5.0,4.0,60.0,212.98658052505075,1.0,161.98658052505075,,,,964.8363111047843,990.0,0.11243208048246324,0.006545065686762482,989.8810228538308,0.194686673410159,,,,24.8500250756362,,,,0.9290322580645163,,,,0.5507543737851726,,,,0.966451612903226,,,,35.53601066746689,,,,35.53601066746689,0.12664241847425917,50.27456544748021,25.153210170178724,1,1,26438.791936595368,31,0.23226150763050257
1925.09,202.590367243265,0.9533333333333334,1925.0,9.0,1924.0,12.0,30.0,6.0,4.0,2.0,30.0,72.0,0.3565754306858321,130.59036724326495,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,4.0,2.0,30.0,170.59036724326495,1.0,130.59036724326495,,,,964.5915565922398,990.0,0.09804217065111305,0.003059036724326498,989.8988987926242,0.12154035953163482,,,,25.185801840853433,,,,0.9186666666666669,,,,0.44400724862710084,,,,0.9623333333333338,,,,28.538456439563557,,,,28.538456439563557,0.14056158843016014,35.06788901866853,24.803576355560065,1,1,20547.688636485767,30,0.1865258590821148
1925.1,169.52740360343057,0.9868709677419356,1925.0,10.0,1925.0,1.0,24.0,4.0,2.0,2.0,20.0,52.0,0.30737636135430557,117.52740360343056,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,2.0,2.0,20.0,147.52740360343054,1.0,117.52740360343056,,,,964.4594459789607,990.0,0.09017979668298767,0.0017527403603430558,989.9080674629566,0.0979408878760586,,,,25.350680596119982,,,,0.9119354838709678,,,,0.39959317225166385,,,,0.9609677419354844,,,,25.62356062468411,,,,25.62356062468411,0.1509663935068704,29.7345682944045,22.86075889275027,1,1,19063.929104764986,31,0.1674742524489158
1925.11,198.77866334635382,0.9497333333333331,1925.0,11.0,1925.0,2.0,23.0,4.0,2.0,2.0,19.0,50.0,0.25878325563366333,148.77866334635382,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,2.0,2.0,19.0,177.77866334635382,1.0333333333333334,144.85444473628837,117.72655830196453,,,964.5478231312154,990.0,0.10047806690300129,0.005138159339668239,989.8943837737576,0.15576602025002093,0.09784036174577523,,,25.190794622292007,24.908920381499648,,,0.9236666666666667,0.91,,,0.49250511210338027,0.4002702982266794,,,0.9653333333333332,0.96,,,31.979719195264583,25.131070295809383,,,32.81742153845823,0.16336840079554316,50.26214059161877,23.97825733898553,2,1,23628.543507689923,30,0.2144929512317531
1925.12,333.1229167462366,0.7416129032258064,1925.0,12.0,1925.0,3.0,31.0,5.0,3.0,2.0,36.0,77.0,0.23595726263097225,256.1229167462367,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,3.0,2.0,36.0,295.1229167462367,1.6451612903225807,164.51426527959413,141.99340977329592,,,965.0170590719237,990.0,0.13996263108418258,0.02133652907204812,989.8387008398438,0.20009335293095898,0.1449622860051369,,,24.62154841498927,24.564507720903503,,,0.9300000000000003,0.923,,,0.5593485019506202,0.48277759322920605,,,0.9670967741935482,0.9655000000000001,,,35.85723788169394,30.513469473514487,,,55.54334721944522,0.1659050347453786,74.89577545212958,41.96946807599794,2,1,41324.25033126725,31,0.36302841319898843
1926.01,495.16061936683116,0.5582258064516129,1926.0,1.0,1925.0,4.0,34.0,5.0,4.0,3.0,45.0,91.0,0.18558083994071806,404.1606193668311,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,4.0,3.0,45.0,447.1606193668311,2.161290322580645,189.16792037031706,189.16792037031706,160.11362748242178,,965.6791504482919,990.0,0.19115178190133142,0.050832123873366275,989.7580160942254,0.25678215498491036,0.25678215498491036,0.1814724258225358,,23.822083490948337,23.822083490948337,23.5162666318915,,0.9396774193548384,0.9396774193548384,0.93,,0.6431709292590782,0.6431709292590782,0.544386333440234,,0.9699999999999995,0.9699999999999995,0.97,,40.30088689958312,40.30088689958312,33.32083594876052,,85.97610217799856,0.17343556623236475,101.03673061287077,72.1420803050092,3,2,63966.22002043093,31,0.5619353083529317
1926.02,730.6648488216189,0.4271071428571428,1926.0,2.0,1925.0,5.0,36.0,6.0,5.0,4.0,54.0,105.0,0.14735731128017981,625.6648488216188,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6.0,5.0,4.0,54.0,672.6648488216189,3.2857142857142856,189.73623870880377,189.73623870880377,189.73623870880377,197.59646443322657,966.706495968988,990.0,0.3123364497930692,0.12167657915893529,989.5659869710481,0.2573270132900436,0.2573270132900436,0.2573270132900436,0.2776221047917955,22.602163988770112,22.602163988770112,22.602163988770112,21.705951309636472,0.9375000000000002,0.9375000000000002,0.9375000000000002,0.9387499999999998,0.6451032116099328,0.6451032116099328,0.6451032116099328,0.6718279790729702,0.9699999999999996,0.9699999999999996,0.9699999999999996,0.9699999999999999,38.186789783726894,38.186789783726894,38.186789783726894,38.279307308264045,125.49731429639897,0.17178654668076118,163.30049170346265,97.53281297017196,4,3,84334.19520718009,28,0.8202438842901892
1926.03,2625.7956166177864,0.14896774193548382,1926.0,3.0,1925.0,6.0,46.41935483870968,8.67741935483871,8.35483870967742,8.03225806451613,94.09677419354838,165.58064516129033,0.07623645474586037,933.6309773463128,1526.5839941101838,47.536050224604665,8.385777827793117,14.261895816372547,44.450505915150295,1411.949764326263,93.95540506331434,17.06319718263183,22.616734526049967,52.48276397966644,1506.0465385198115,1067.2663141183089,4.0,233.4077443365782,233.4077443365782,233.4077443365782,233.4077443365782,972.2926997485488,990.0,0.6518503365605872,0.29690478187705016,989.0512448815618,0.38558551765861593,0.38558551765861593,0.38558551765861593,0.38558551765861593,16.372959615354695,16.372959615354695,16.372959615354695,16.372959615354695,0.909368426759944,0.909368426759944,0.909368426759944,0.909368426759944,0.7935863307443661,0.7935863307443661,0.7935863307443661,0.7935863307443661,0.9699999999999995,0.9699999999999995,0.9699999999999995,0.9699999999999995,33.239217709936135,33.239217709936135,33.239217709936135,33.239217709936135,132.95687083974454,0.0718402797121542,172.43536674638713,93.39711950037295,4,4,98919.91190476992,31,0.8689991558153236
1926.04,3958.431061522312,0.04006666666666668,1926.0,4.0,1925.0,7.0,70.0,14.0,18.0,25.0,168.0,295.0,0.07498872915225438,935.0,2728.4310615223117,30.0,3.999999999999999,7.0,55.0,2632.4310615223108,100.0,18.0,25.0,80.0,2800.4310615223117,1078.0,4.0,233.75,233.75,233.75,233.75,975.532704369091,990.0,0.6649484536082472,0.298,989.0370515463912,0.38669527374999996,0.38669527374999996,0.38669527374999996,0.38669527374999996,13.117651903551012,13.117651903551012,13.117651903551012,13.117651903551012,0.8825400609687135,0.8825400609687135,0.8825400609687135,0.8825400609687135,0.7947500000000004,0.7947500000000004,0.7947500000000004,0.7947500000000004,0.9699999999999995,0.9699999999999995,0.9699999999999995,0.9699999999999995,25.763067206494544,25.763067206494544,25.763067206494544,25.763067206494544,103.05226882597817,0.026308965566731828,111.5559144773379,94.9421472626341,4,4,74197.63355470425,30,0.6735442406926675
