WaterYear,Flow_min,Flow_median,Flow_mean,Flow_max,Flow_range,Volume,Flow_mean_pct_var,Flow_max_pct_var,Flow_min_pct_var,Volume_pct_var,Flow_mean_5yr_mvCoefVar,DaysToStart,SeasonStart,MeanQ3070,ExceedanceMean,ExceedanceMedian,ExceedanceMeanQ3070,Max_week,Peak_count,Peak_weeks,Min_weeks
1944,192.89523707448373,494.68108319071365,996.6900826130244,3886.053218431513,3693.1579813570293,31.431618445284336,-9.110888700308854,7.410509166477039,-10.36180482972601,-9.173489767682657,21.543454065037796,13 days 00:00:00.000000000,1944-10-14,565.2462646881124,0.555,0.729,0.718,27,1,[27],[3]
1945,194.7956741845264,489.3436243127323,680.7752110770098,1589.152359062425,1394.3566848778985,21.468927056524585,-37.91946462692684,-56.075829527909114,-9.478673886927988,-37.96222340982081,35.335464488076454,21 days 00:00:00.000000000,1945-10-22,589.1125713313836,0.8270000000000001,0.75,0.664,31,1,[31],[3]
1946,192.89523707448373,618.6506296297572,1234.4987292438293,4629.081161917657,4436.185924843173,38.931151925433376,12.575106704591848,27.947801181993874,-10.36180482972601,12.497569123481655,44.402412807394306,23 days 00:00:00.000000000,1946-10-24,691.4183257659018,0.316,0.424,0.435,28,1,[28],[5]
1947,261.382924552137,749.9497657354079,1705.6881235631731,6170.049530809099,5908.666606256962,53.93795211856412,55.54331322195573,70.54016618796543,21.46434489792167,55.862033275031685,46.684015964392174,42 days 00:00:00.000000000,1947-11-12,850.7719230230625,0.077,0.196,0.218,24,1,[24],[4]
1948,192.89523707448373,402.90237744418727,457.25360568673443,905.4211927358452,712.5259556613615,14.419949708936846,-58.30261122846693,-74.97415865006379,-10.36180482972601,-58.33133085182416,41.773193458188565,-1 days +00:00:00.000000000,1948-09-30,403.461599465315,0.979,0.9460000000000001,0.968,30,1,[30],[1]
1949,171.1379824381925,556.2195342976412,1373.7850360162458,5186.55444773476,5015.416465296567,43.323684895808285,25.276756755700386,43.35636254505524,-20.472376075734275,25.19047074654152,44.83683790739709,9 days 00:00:00.000000000,1949-10-10,675.9472906426145,0.218,0.598,0.468,22,2,"[22, 29]",[3]
1950,192.89523707448373,623.8090120652902,1224.229620812258,4401.902674556776,4209.0074374822925,38.60730532193534,11.638656994227802,21.668587896039163,-10.36180482972601,11.561764405136703,41.147597004249945,19 days 00:00:00.000000000,1950-10-20,728.6681309183854,0.327,0.396,0.381,25,1,[25],[4]
1951,256.6827889882703,633.5191935230567,1592.109988008939,6170.049530809099,5913.366741820829,50.34633888481384,45.18601561893721,70.54016618796543,19.280197298476562,45.48351278320229,17.916695939849088,8 days 00:00:00.000000000,1951-10-09,869.9500733198705,0.12,0.37,0.185,23,1,[23],[2]
1952,220.53049583159046,647.6489852382476,1485.9338730930149,5886.181288951835,5665.650793120245,46.86041062186128,35.50371527873304,62.694048113857335,2.480268181615533,35.4103853177699,18.087567736956803,18 days 00:00:00.000000000,1952-10-19,753.878403669591,0.17400000000000002,0.337,0.327,26,1,[26],[3]
1953,258.7976520087449,682.3088631722309,1102.8227959155645,3811.676948218156,3552.879296209411,34.77861969199323,0.5674538057217386,5.354749092057739,20.262971715630744,0.4981866530201562,23.48785370356467,19 days 00:00:00.000000000,1953-10-20,727.4714972742509,0.457,0.316,0.392,28,1,[28],[3]
1954,212.05144921368182,803.6892968412517,1286.4219343033417,3803.114617748527,3591.0631685348453,40.56860212019019,17.31003288276574,5.11808628182332,-1.4599350453851674,17.22923405915419,22.738051419151205,18 days 00:00:00.000000000,1954-10-19,927.1824759400585,0.305,0.164,0.164,27,2,"[23, 27]",[3]
1955,249.7991800258312,839.1100610465539,1760.939317555192,5672.879600260333,5423.080420234502,55.685127475457286,60.581721858485906,56.79838953672882,16.08139211795929,60.9107659932261,43.64281418718106,19 days 00:00:00.000000000,1955-10-20,1023.8215809274867,0.055,0.109,0.066,32,2,"[24, 32]",[3]
1956,290.5219447532691,623.8090120652902,1521.6279828365016,9153.793636168486,8863.271691415217,47.98606006673185,38.75869490561345,153.01085188497717,35.00521412555875,38.66312303474478,43.61762370086177,36 days 00:00:00.000000000,1956-11-06,663.3679613709776,0.153,0.396,0.5,23,1,[23],[3]
1957,283.6079686159883,803.6892968412517,2333.913589289769,9912.101075056224,9628.493106440235,73.60229895184213,112.83178761514793,173.97046914635217,31.792297353762635,112.6851969302434,46.26909286945289,4 days 00:00:00.000000000,1957-10-05,1004.3116328425692,0.0,0.164,0.08700000000000001,21,1,[21],[1]
1958,243.2796862142866,748.233943314839,1103.8845903721588,4432.218100140775,4188.9384139264885,34.81210444197639,0.6642798464602828,22.50650624520939,13.051790829955634,0.5949460035533236,45.28856597129402,19 days 00:00:00.000000000,1958-10-20,743.5484442144088,0.446,0.20700000000000002,0.359,26,1,[26],[3]
1959,194.7956741845264,577.4477916913181,1133.9444664829216,4629.081161917657,4434.28548773313,35.858045496909526,3.405468379532929,27.947801181993874,-9.478673886927988,3.617354031751379,46.14484565001388,28 days 00:00:00.000000000,1959-10-29,644.3662041692015,0.403,0.511,0.555,28,1,[28],[4]
1960,201.17011281861932,720.3337222668207,1473.606553329696,6081.317073546183,5880.146960727563,46.471656265805265,34.379575330377406,68.08760111011264,-6.51647957332179,34.28701963554629,38.347897459991245,19 days 00:00:00.000000000,1960-10-20,768.805547981443,0.196,0.248,0.305,28,1,[28],[4]
1961,266.78604271350054,891.8619896951615,1728.5481445489027,5569.845470794792,5303.059428081292,54.51149428649422,57.62794015657724,53.95052624578673,23.97516770320089,57.51937184558131,40.33438987026188,12 days 00:00:00.000000000,1961-10-13,1045.6894065245406,0.066,0.033,0.055,28,2,"[24, 28]",[3]
1962,283.6079686159883,1089.4560494851628,2103.239047160191,7115.411678283417,6831.803709667429,66.32774659124385,91.79635794712676,96.66997550846538,31.792297353762635,91.66425569027565,43.80788475268181,22 days 00:00:00.000000000,1962-10-23,1258.6125175826833,0.022,0.0,0.0,24,1,[24],[4]
1963,290.5219447532691,817.7246825595828,1018.2567602030728,2450.1297002835204,2159.6077555302513,32.19972257384563,-7.144202973179452,-32.278416213357694,35.00521412555875,-6.953934398184209,44.92508346130708,10 days 00:00:00.000000000,1963-10-11,803.455329746822,0.533,0.131,0.272,25,2,"[25, 29]",[2]
1964,264.1051871975735,571.8920920403683,968.1229643294473,2742.499149867776,2478.393962670202,30.530725803093446,-11.715951235274977,-24.197324761593524,22.729377223329266,-11.77675803166371,44.16000985919416,14 days 00:00:00.000000000,1964-10-15,647.4338998453011,0.598,0.531,0.544,27,1,[27],[3]
1965,246.1954239432886,589.2318351168824,1209.6573230278343,5396.328800163887,5150.133376220598,38.14775333900577,10.309795376834785,49.154525549517345,14.406730804532048,10.233818058610058,33.91765678569235,36 days 00:00:00.000000000,1965-11-06,688.6883758658876,0.37,0.47700000000000004,0.446,27,1,[27],[6]
1966,266.78604271350054,589.2318351168824,975.5098017586345,3452.248381930785,3185.4623392172844,30.76367710826027,-11.042338543660799,-4.579856314474931,23.97516770320089,-11.103609299625044,49.06481633551249,19 days 00:00:00.000000000,1966-10-20,649.4640106460856,0.587,0.47700000000000004,0.533,30,1,[30],[4]
1967,256.6827889882703,858.5276662376176,1845.0807839731212,5513.419393582916,5256.7366045946455,58.345882583111624,68.2546617618597,52.390909497655635,19.280197298476562,68.59942833276638,43.06038816078254,13 days 00:00:00.000000000,1967-10-14,1152.2745549983488,0.044,0.063,0.022,27,2,"[20, 27]",[2]
1968,281.3222739992266,876.9389119074414,2149.1908151071443,8539.833006270135,8258.510732270908,67.77688154521897,95.98674312724074,136.0409803575435,30.73013768997676,95.851754687642,45.48423973880612,29 days 00:00:00.000000000,1968-10-30,989.791070394506,0.011,0.044,0.098,27,1,[27],[5]
1969,335.4728177879068,847.0875422650073,1539.4283264106828,4873.665761819121,4538.192944031214,48.54741170168724,40.381925071649576,34.70811941054836,55.89383320845087,40.2852351797162,50.71867629979031,2 days 00:00:00.000000000,1969-10-03,951.0712641733504,0.14200000000000002,0.08700000000000001,0.14200000000000002,24,1,[24],[1]
1970,320.2150422476492,705.8654488603318,1076.420827632196,3139.3228726318957,2819.1078303842464,33.94600722020892,-1.840166652933592,-13.229117247277877,48.803562435130864,-1.9077755254695188,57.49106903055829,17 days 00:00:00.000000000,1970-10-18,758.9554727864248,0.49,0.261,0.316,26,1,[26],[3]
1971,275.9224808516464,642.2873868001448,780.0997324475746,1881.0436962338129,1605.1212153821664,24.668625779350197,-28.861967582338654,-48.00795310301626,28.22086001478461,-28.71620035520288,33.31922836641119,17 days 00:00:00.000000000,1971-10-18,652.4971933743311,0.75,0.34800000000000003,0.511,31,1,[31],[3]
1972,229.36508545768086,453.07261391760653,579.3619636740393,1208.137555230546,978.7724697728652,18.270758886424503,-47.16743457392031,-66.6070785302235,6.585691836254462,-47.20382369623072,35.17391367873901,8 days 00:00:00.000000000,1972-10-09,484.5048998634569,0.914,0.837,0.859,31,1,[31],[3]
1973,209.2745177174335,819.2739407352476,1116.522410349187,2840.311133494523,2631.0366157770895,35.210650732771974,1.8167346029741616,-21.493801579228965,-2.7503719229897277,1.7466069917398321,41.49022747340336,6 days 00:00:00.000000000,1973-10-07,827.2286040201454,0.424,0.12,0.24,23,2,"[23, 31]",[1]
1974,220.53049583159046,760.52821131929,1595.637611581163,5415.424041152379,5194.893545320789,50.32002771882357,45.50770294890312,49.68231800163881,2.480268181615533,45.407482610234915,37.68777532262858,16 days 00:00:00.000000000,1974-10-17,967.0169650949003,0.109,0.185,0.12,27,2,"[22, 27]",[3]
1975,239.64129376144416,720.3337222668207,1560.6557416901503,5434.01921081911,5194.377917057666,49.351680126022565,42.31767314780394,50.1962884826573,11.361034035022383,42.609292860665235,29.954011740465308,25 days 00:00:00.000000000,1975-10-26,818.2468111965533,0.131,0.248,0.25,27,2,"[27, 31]",[5]
1976,335.4728177879068,702.6560160658968,1132.9341865517308,2831.488197054909,2496.015379267002,35.72821250709539,3.3133399970881987,-21.737667538353655,55.89383320845087,3.2421815792614272,24.527865266993086,42 days 00:00:00.000000000,1976-11-12,786.0171232413607,0.41400000000000003,0.272,0.294,32,2,"[28, 32]",[7]
1977,273.7644374568714,1050.5490333418047,1882.062631491675,6347.584761383252,6073.82032392638,59.35272714672149,71.62707141438662,75.44723987921414,27.218019727276282,71.50886101814515,25.76905231922973,40 days 00:00:00.000000000,1977-11-10,1140.3875396329884,0.033,0.011,0.033,29,1,[29],[6]
1978,338.3210417029997,858.5276662376176,1479.722730162768,5326.301133333888,4987.980091630889,46.66453601841304,34.93731528044521,47.21896087060992,57.217399591228656,34.84437543490904,28.13360834072867,21 days 00:00:00.000000000,1978-10-22,948.37624910795,0.185,0.063,0.153,29,1,[29],[3]
1979,311.8155700798613,845.3070483256894,1303.5440833797354,3067.825784637742,2756.0102145578808,41.22119242226731,18.871417851114494,-15.20529672648534,44.90033736372731,19.114994407521195,43.19728364388269,17 days 00:00:00.000000000,1979-10-18,1060.315833961428,0.28300000000000003,0.098,0.044,28,3,"[19, 21, 28]",[3]
1980,283.6079686159883,666.8063237852695,1151.2777715202087,3452.248381930785,3168.6404133147967,36.30669580266126,4.986108859666166,-4.579856314474931,31.792297353762635,4.913798300347601,37.22973288014347,21 days 00:00:00.000000000,1980-10-22,753.2319339953033,0.392,0.327,0.34800000000000003,31,2,"[27, 31]",[3]
1981,243.2796862142866,455.65515596238953,588.5628733707736,1436.9972565708524,1193.7175703565658,18.560918774620717,-46.328394916484925,-60.28139649065227,13.051790829955634,-46.36536193836297,31.022596224811807,32 days 00:00:00.000000000,1981-11-02,486.11167455559854,0.892,0.8270000000000001,0.837,29,1,[29],"[5, 53]"
1982,222.2828362851385,523.0192327708844,605.56133156744,1117.0362502238706,894.7534139387321,19.096982152310787,-44.77828943644493,-69.12511855862203,3.2945787781973093,-44.816324113801244,21.277831495804097,-1 days +00:00:00.000000000,1982-09-30,554.3383403578293,0.881,0.653,0.75,26,2,"[26, 30]",
1983,212.05144921368182,449.30698396176876,652.7882744654927,1807.794012387604,1595.7425631739222,20.642731930457618,-40.47161984648389,-50.03257433076681,-1.4599350453851674,-40.349641677901445,6.530016984519184,5 days 00:00:00.000000000,1983-10-06,473.51811936154417,0.848,0.859,0.903,27,1,[27],[1]
1984,199.0925590239552,486.02502639130836,727.7815081358805,1952.5344676593652,1753.44190863541,22.951317640573127,-33.632915939726914,-46.031948213762035,-7.4819164360833925,-33.6786271392452,6.892947392078382,12 days 00:00:00.000000000,1984-10-13,553.375735742983,0.794,0.761,0.761,31,1,[31],[2]
1985,201.17011281861932,440.0331111664572,748.9348788457143,3049.547329305057,2848.3772164864376,23.61841033927845,-31.70392005790857,-15.710513223456744,-6.51647957332179,-31.75095987863827,4.952680537777248,16 days 00:00:00.000000000,1985-10-17,478.765077952445,0.783,0.89,0.87,30,1,[30],"[3, 52]"
1986,239.64129376144416,601.777842158206,793.278407396291,2076.7821263719575,1837.1408326105134,25.016827855649442,-27.660191749417688,-42.597742984208146,11.361034035022383,-27.71001674105137,23.22244319849361,4 days 00:00:00.000000000,1986-10-05,623.003785546931,0.74,0.435,0.587,27,1,[27],
1987,224.67104686473823,457.4577993795722,773.583116333989,2467.4434971899177,2242.7724503251793,24.462554737959938,-29.45622396913066,-31.799862874844298,4.404377492196721,-29.311674418429963,26.80877162890456,41 days 00:00:00.000000000,1987-11-11,543.2909267993439,0.761,0.8160000000000001,0.783,30,1,[30],[7]
1988,209.2745177174335,636.9257883620418,1327.630980716927,3811.676948218156,3602.402430500723,41.868170607889,21.06792480060146,5.354749092057739,-2.7503719229897277,20.984537679648525,26.67527402172996,16 days 00:00:00.000000000,1988-10-17,804.4091668745682,0.261,0.359,0.261,31,2,"[25, 31]",[3]
1989,212.05144921368182,440.0331111664572,534.8239535548663,1027.8009259147987,815.7494767011168,16.86620819930626,-51.228897840591515,-71.59158288139879,-1.4599350453851674,-51.26248957681292,30.607589551318632,56 days 00:00:00.000000000,1989-11-26,476.2831810460654,0.9570000000000001,0.89,0.892,34,3,"[20, 26, 34]",[8]
1990,199.0925590239552,422.4698189706656,770.9793800759568,2293.9632006513275,2094.870641627372,24.313605730075412,-29.69366114110583,-36.59485819121887,-7.4819164360833925,-29.74208555402795,30.851945853068674,28 days 00:00:00.000000000,1990-10-29,476.8597304353515,0.772,0.914,0.881,25,1,[25],[5]
1991,175.04384955453037,450.59825498416023,479.11893330925017,905.4211927358452,730.3773431813149,15.150890556678428,-56.308691322414596,-74.97415865006379,-18.657324111811196,-56.21916451517217,15.29486806091754,11 days 00:00:00.000000000,1991-10-12,441.25623564712504,0.968,0.848,0.935,25,2,"[12, 25]",[3]
1992,163.87541321774722,408.00454625357366,873.2728260810024,3573.2680912123824,3409.392677994635,27.539531843290497,-20.365425051100164,-1.2348716057060756,-23.847283652993543,-20.420274408964616,17.824354851341955,13 days 00:00:00.000000000,1992-10-14,497.95972473871626,0.674,0.932,0.8160000000000001,30,1,[30],[3]
1993,155.86976452715123,325.2988745286842,574.9749064791285,1839.4149794968628,1683.5452149697117,18.132408650725804,-47.567494468788524,-49.15857081444009,-27.567499406766643,-47.60360804459974,18.53683103906057,24 days 00:00:00.000000000,1993-10-25,371.6531025442192,0.924,0.979,0.979,26,1,[26],[4]
1994,132.8891725892938,270.26224589706084,410.1921017805237,1231.9889272331854,1099.0997546438916,12.93581812175061,-62.59419428029025,-65.94782661906297,-38.246554092075826,-62.61995801953846,18.282050462533572,20 days 00:00:00.000000000,1994-10-21,289.1426366212371,0.99,1.0,1.0,28,1,[28],[3]
1995,114.99803130518691,274.8434591542589,359.9071895915088,819.2739407352476,704.2759094300607,11.381129112138524,-67.17972298211146,-77.35526865565751,-46.56054690271459,-67.11247174374945,26.5090027264981,15 days 00:00:00.000000000,1995-10-16,305.7142186430443,1.0,0.99,0.99,31,2,"[16, 31]",[3]
1996,102.69188909931223,364.6825175805071,547.1654487850737,1399.6225280663384,1296.9306389670262,17.255409592886107,-50.10346521800321,-61.314433969292104,-52.279197054855956,-50.13783211070284,32.29487385604497,31 days 00:00:00.000000000,1996-11-01,416.10008530147815,0.9460000000000001,0.968,0.9570000000000001,32,2,"[20, 32]",[5]
1997,156.55090676315066,512.9271834558979,1090.9054927360007,3524.628422363977,3368.0775156008262,34.40279561892253,-0.5192963425689207,-2.579272030259383,-27.250973391841466,-0.5878149818535949,29.16361872294547,17 days 00:00:00.000000000,1997-10-18,610.0056975691125,0.468,0.6960000000000001,0.62,27,1,[27],[3]
1998,173.8393553723827,515.1346513055391,1055.145574601389,3420.728127398308,3246.8887720259254,33.27507084062941,-3.780277098877393,-5.451076135225815,-19.217051175155543,-3.8465496949000073,23.80874968878707,29 days 00:00:00.000000000,1998-10-30,608.0632227410026,0.522,0.685,0.642,30,1,[30],[5]
1999,193.63700368409016,442.39821210507534,857.9528647498399,3411.254881154899,3217.6178774708087,27.130528670265328,-21.76246681445803,-5.7129166570276935,-10.01710673799957,-21.602152171463167,15.824392273676258,27 days 00:00:00.000000000,1999-10-28,490.6233052351201,0.685,0.87,0.8270000000000001,28,1,[28],[5]
2000,140.01135876889322,593.2485109801361,1216.5895455395764,3676.5809233659206,3536.5695645970272,38.36636790813606,10.94195130415385,1.6206950274038134,-34.93688235269822,10.865538580243758,15.631539240038714,40 days 00:00:00.000000000,2000-11-10,725.3040737475357,0.34800000000000003,0.457,0.403,31,2,"[25, 31]",[6]
2001,195.0615901578589,542.376282140489,794.8044401691837,2029.000290301854,1833.938700143995,25.064952825175382,-27.52103137754081,-43.91843291116454,-9.35510303946706,-27.570952217705656,20.48266254700989,19 days 00:00:00.000000000,2001-10-20,573.6623614695875,0.729,0.613,0.674,32,1,[32],[3]
2002,193.63700368409016,595.6661341686022,1072.8000932973546,3846.3561435461793,3652.719139862089,33.83182374222537,-2.170344841406438,6.313282034941654,-10.01710673799957,-2.237726299384904,26.218008886517385,32 days 00:00:00.000000000,2002-11-02,668.14326116909,0.5,0.446,0.47900000000000004,30,1,[30],[5]
2003,189.24387002768773,620.3517530672352,1317.4762398689604,4338.666842200586,4149.422972172898,41.661760647632214,20.14190437835481,19.920749518857637,-12.058590903570972,20.388084258073995,23.935357001173486,25 days 00:00:00.000000000,2003-10-26,738.9249825943542,0.272,0.41400000000000003,0.37,26,2,"[26, 30]",[4]
2004,193.63700368409016,458.3294938779206,631.552019356572,1337.006975956191,1143.3699722721008,19.916624482428848,-42.408174035046756,-63.04512780075889,-10.01710673799957,-42.447841160468705,29.33136630810182,20 days 00:00:00.000000000,2004-10-21,513.6717205734012,0.87,0.805,0.805,32,2,"[26, 32]",[4]
2005,156.55090676315066,565.5581093921817,960.1318830558016,2684.4461330713057,2527.895226308155,30.278719064047767,-12.444665494557174,-25.801910119093,-27.250973391841466,-12.504970379443064,30.530891473036714,22 days 00:00:00.000000000,2005-10-23,651.7746836641869,0.609,0.544,0.522,29,1,[29],"[4, 53]"
2006,210.07891868084374,689.5820056512672,1457.112425369106,4543.004982908213,4332.926064227369,45.95149744644016,32.8754602015591,25.56865563384288,-2.3765677189725927,32.78394048574886,33.65962151071983,-1 days +00:00:00.000000000,2006-09-30,905.875955791972,0.20700000000000002,0.291,0.17400000000000002,22,1,[22],
2007,236.8493354753479,808.9992088717349,1300.199177531629,3367.2754716645045,3130.4261361891568,41.11541847157622,18.566392723224688,-6.928507515073356,10.063614225430495,18.809344259996006,24.86195462992031,34 days 00:00:00.000000000,2007-11-04,958.2600939512186,0.294,0.149,0.131,22,2,"[22, 29]",[5]
2008,181.5686791602694,730.838355832333,1504.0938650114185,5796.211608335895,5614.642929175626,47.43310412700003,37.159742117433034,60.20728618309719,-15.625243286372378,37.06527154626668,14.840566007332248,21 days 00:00:00.000000000,2008-10-22,858.9308095253816,0.164,0.218,0.20700000000000002,25,1,[25],[4]
2009,213.4151960906308,853.8829560570023,1685.497805259698,5149.143297912559,4935.728101821928,53.15385878666987,53.70213899992504,42.32231838121133,-0.8262034376337518,53.59627463596074,19.805353477336844,16 days 00:00:00.000000000,2009-10-17,1017.2534085873574,0.08700000000000001,0.077,0.077,30,2,"[25, 30]",[3]
2010,224.7272915223594,933.7145989148456,1681.8485379627045,4355.928308169298,4131.201016646939,53.038775493191885,53.369358863647165,20.397856430277535,4.430514320008516,53.26372370636599,19.178616240410292,27 days 00:00:00.000000000,2010-10-28,1183.1039824552743,0.098,0.022,0.011,29,1,[29],[4]
2011,243.54989841925496,688.527411267996,1210.0664624622373,3544.1893469576416,3300.6394485383867,38.26520570256583,10.347105188820725,-2.038608083505554,13.17735813132446,10.573214781666753,19.959051324570265,27 days 00:00:00.000000000,2011-10-28,838.9216682706699,0.359,0.305,0.229,30,1,[30],[5]
2012,223.27342273667512,689.5820056512672,1336.5626995997968,3614.802471283304,3391.529048546629,42.14984129457921,21.882416693120764,-0.0868613596878032,3.754903164753218,21.798468580195287,32.543526716541,22 days 00:00:00.000000000,2012-10-23,861.9126418157869,0.25,0.291,0.196,23,2,"[23, 29]",[4]
2013,195.0615901578589,808.9992088717349,1340.5784294070934,3574.946118586839,3379.88452842898,42.276481349782074,22.24861489231221,-1.1884909298494486,-9.35510303946706,22.164414555574414,24.717243425502282,25 days 00:00:00.000000000,2013-10-26,979.8119245613104,0.24,0.149,0.109,28,2,"[28, 32]",[4]
