WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units,Exceedance
1924,3456.9284003276725,111.13312449457777,0.8728270751060605,0.052937168146917346,25.408305217311995,14.26263850998503,974.5803517552673,964.4019724130517,160.6973092026785,0.0,734933.317430824,0.5908204043916201,0.4273972602739726,0.07945205479452055,0.10136986301369863,0.3643835616438356,0.0273972602739726,10,0.8
1925,4504.008835805155,157.20546447466663,0.5660394740627723,0.04063047091409317,25.35541437363599,12.331028569949174,976.5119616953032,964.4019724130517,163.30049170346265,22.86075889275027,704431.1347169199,0.5662993879967521,0.35342465753424657,0.10684931506849316,0.2054794520547945,0.33424657534246577,0.0,0,0.9500000000000001
1926,3305.305418849375,192.5343690235045,0.49624344552634775,0.06565202681800608,25.43723421772949,14.572982252710451,974.2700080125419,964.4019724130517,162.23331337684473,21.464985086016544,769787.521175243,0.6188400549675566,0.4136986301369863,0.0821917808219178,0.16986301369863013,0.33424657534246577,0.0,0,0.45
1927,2256.674509148625,178.80001308800567,0.4730668285752787,0.06558322850725865,25.39038578340994,17.013197781907643,971.8297924833447,964.4019724130517,163.30049170346265,23.020406918300583,755781.122655988,0.6075801680622451,0.3561643835616438,0.11506849315068493,0.15616438356164383,0.37534246575342467,0.0,0,0.6000000000000001
1928,1587.0354045052177,195.867340229906,0.5024468312765746,0.09325563851938215,25.38750871868044,18.945985950737217,969.8970043145151,964.4059625624903,162.8021046143772,23.43930045191051,709431.5763737957,0.5703192941457615,0.25753424657534246,0.11506849315068493,0.2410958904109589,0.3863013698630137,0.0,0,0.9
1929,2191.093871216848,186.00555523962726,0.45494961644897386,0.0876274643100392,25.39038578340994,17.18683499888032,971.656155266372,964.4019724130517,162.93669781993088,24.588663954393077,820055.4776314105,0.6592509788663342,0.36712328767123287,0.13424657534246576,0.22465753424657534,0.273972602739726,0.0,0,0.2
1930,3353.048964052125,203.00358413649516,0.5642393856687444,0.054244490235681675,25.115132776210544,14.474289425339455,974.3687008399129,964.7061442089033,160.31919334954426,23.676851309875797,748003.0914617549,0.6013273292991148,0.3506849315068493,0.1178082191780822,0.2328767123287671,0.29863013698630136,0.0,0,0.7000000000000001
1931,3801.48145691918,237.50038393032366,0.4804489851084849,0.06287022643895568,25.018026473561868,13.588862099316705,975.2541281659356,964.7351677262637,162.23331337684473,29.80508162891963,825060.5760762785,0.6632746286547997,0.44931506849315067,0.12876712328767123,0.15342465753424658,0.27123287671232876,0.0,0,0.15000000000000002
1932,1617.226635298898,186.00555523962726,0.49523315059132844,0.08915416171129707,25.436360070942246,18.85025074982655,969.9927395154258,964.4059625624903,162.8021046143772,21.552092761204406,718355.3187662787,0.5774931818495391,0.27945205479452057,0.1232876712328767,0.19726027397260273,0.4,0.0,0,0.8500000000000001
1933,5586.540190597635,157.20546447466663,0.5068075741059558,0.04278139811868647,25.388803234350398,10.685460997350267,978.211754091179,964.4019724130517,161.32532410090838,18.801197301330937,724425.0578204442,0.5823727071037078,0.3835616438356164,0.11506849315068493,0.1917808219178082,0.3095890410958904,0.0,0,0.8500000000000001
1934,3274.864603569636,178.6711172442791,0.5301495011775911,0.07170128949115992,25.436360070942246,14.636386006104251,974.2066042591481,964.4019724130517,162.23331337684473,18.323245813703636,785754.312893187,0.6316759219991536,0.4,0.0958904109589041,0.20273972602739726,0.3013698630136986,0.0,0,0.35000000000000003
1935,2497.1685761110707,186.87643787790543,0.49765503375423376,0.06178918899837187,25.42929685981923,16.400667423407803,972.4423228418445,964.4059625624903,163.30049170346265,20.23045142581935,746054.0651917264,0.5997604871629417,0.3452054794520548,0.09863013698630137,0.23013698630136986,0.3287671232876712,0.0,0,0.7000000000000001
1936,3602.7094443816422,203.00358413649516,0.5422034704511887,0.05026222641920746,25.122710024768477,13.972446563762267,974.8705437014901,964.7061442089033,160.3499678529986,22.82278652066839,745454.3412775588,0.5992783629795797,0.4191780821917808,0.07397260273972603,0.2136986301369863,0.29315068493150687,0.0,0,0.75
1937,3223.0963795525877,224.05894827294208,0.5530038154093129,0.04591857722248583,25.067348829928942,14.745083040060925,974.0979072251914,964.7173176259,161.5600710052209,26.40241117207193,777465.4999328778,0.625012460554439,0.3589041095890411,0.10684931506849316,0.2493150684931507,0.28493150684931506,0.0,0,0.4
1938,2867.6342842249555,218.92863712668117,0.4968413020949814,0.06987091375399375,25.083466332036,15.523121937512817,973.3198683277395,964.7125435595109,159.77984544788725,25.95101187079795,759258.7368573993,0.6103758576575659,0.3643835616438356,0.09041095890410959,0.2410958904109589,0.3041095890410959,0.0,0,0.6000000000000001
1939,5261.463646745377,215.06106642327626,0.5429950301533902,0.04671190298946674,25.094547282464266,11.143616589358365,977.7271675006199,964.7097697518583,161.07647689211714,25.19515530973969,813584.4145497378,0.6540488251251992,0.4712328767123288,0.11232876712328767,0.1726027397260274,0.2465753424657534,0.0,0,0.25
1940,3353.048964052125,224.05894827294208,0.52664712081151,0.054577192865936076,25.109737075692205,14.474289425339455,974.3687008399129,964.7173176259,162.79047753890907,22.822915069286086,787132.2706421183,0.6327836763152922,0.4,0.06301369863013699,0.3013698630136986,0.2356164383561644,0.0,0,0.35000000000000003
1941,2191.093871216848,186.87643787790543,0.47782407592754284,0.06754617040565522,25.387661327604373,17.18683499888032,971.656155266372,964.4019724130517,163.8187021227346,22.82278652066839,713535.316463021,0.5736183327408684,0.29041095890410956,0.0958904109589041,0.2328767123287671,0.38082191780821917,0.0,0,0.9
1942,1703.9411272214982,170.50934056548053,0.45494961644897386,0.08685746099768929,25.390562723209438,18.58033676191581,970.2626535033365,964.4019724130517,162.93669781993088,24.681976636875845,745684.5741713981,0.5994634495557577,0.2958904109589041,0.12876712328767123,0.2465753424657534,0.3287671232876712,0.0,0,0.7000000000000001
1943,2527.506592967073,178.6711172442791,0.46052559664560355,0.08109277578938061,25.4260688222813,16.325938222667155,972.5170520425852,964.4019724130517,161.00053967711122,22.992356152879,760269.4797692881,0.611188404213525,0.39452054794520547,0.09041095890410959,0.17534246575342466,0.3424657534246575,0.0,0,0.55
1944,3888.545558628648,192.5343690235045,0.5509505098361465,0.05960583912933698,25.390562723209438,13.424995997007889,975.4179942682445,964.4019724130517,161.5600710052209,24.602624485048235,733036.7669586131,0.5892957480855787,0.36164383561643837,0.0958904109589041,0.2054794520547945,0.336986301369863,0.0,0,0.8
1945,1587.0354045052177,195.46857671261643,0.49088992169915985,0.09537057789533121,25.43723421772949,18.945985950737217,969.8970043145151,964.4019724130517,163.8187021227346,21.930616193467916,801412.4298957097,0.6442636422725816,0.40273972602739727,0.06027397260273973,0.1780821917808219,0.3589041095890411,0.0,0,0.30000000000000004
1946,4620.964774924961,194.9496057331377,0.4827001697120674,0.04683229189016569,25.390562723209438,12.134713175966615,976.7082770892857,964.4019724130517,163.30049170346265,26.827251277218302,759305.948955758,0.6104138119459113,0.40273972602739727,0.1095890410958904,0.23013698630136986,0.25753424657534246,0.0,0,0.6000000000000001
1947,6171.937792156593,263.12709498041704,0.49052367972508526,0.03872365666156347,24.923056039470048,9.907970983337057,979.0368410279822,964.786846569914,162.4673990168325,0.0,746032.3110471558,0.5997429987838091,0.4547945205479452,0.08767123287671233,0.2219178082191781,0.2328767123287671,0.005479452054794521,2,0.7000000000000001
1948,898.723486443178,194.9496057331377,0.46678729950635517,0.13794705584427822,25.4260688222813,21.723040421118476,967.4196461056599,964.4019724130517,150.3401522299421,22.649970677017805,639117.3381316334,0.5137929594601207,0.1178082191780822,0.1506849315068493,0.4191780821917808,0.31232876712328766,0.0,0,1.0
1949,5181.686386404008,170.50934056548053,0.53898841900578,0.031263953068457494,25.390052267600087,11.259212982365673,977.605084657906,964.4019724130517,160.5951521074072,21.21619551344299,686556.3284238336,0.5519296485496122,0.38904109589041097,0.09863013698630137,0.1726027397260274,0.33972602739726027,0.0,0,0.9500000000000001
1950,4403.481554297618,194.9496057331377,0.5025961560499425,0.052937168146917346,25.390562723209438,12.502545345541582,976.3404449197108,964.4019724130517,160.3499678529986,26.827251277218302,768473.7988900635,0.6177839401971699,0.410958904109589,0.1178082191780822,0.21095890410958903,0.2602739726027397,0.0,0,0.5
1951,6171.937792156593,254.14597249815805,0.4804489851084849,0.03975172053474835,24.9757412924716,9.907970983337057,979.0368410279822,964.7664342502757,161.16997461050266,0.0,748762.3961376569,0.6019377420876397,0.4602739726027397,0.04657534246575343,0.2356164383561644,0.2465753424657534,0.0136986301369863,5,0.65
1952,5885.90612387302,218.92863712668117,0.48344191032770295,0.04500579464227104,25.083466332036,10.28065142236567,978.6409042121004,964.7125435595109,162.4673990168325,26.498502987535762,763755.6018157473,0.613990933352424,0.43561643835616437,0.0958904109589041,0.26575342465753427,0.20273972602739726,0.0,0,0.5
1953,3816.10238252615,259.3693801107636,0.5320597209318507,0.05754923566788034,25.014419681214967,13.561171954419299,975.281818310833,964.778031697807,162.23331337684473,26.30435357475984,821832.6531500841,0.6606796684272976,0.4547945205479452,0.09041095890410959,0.17534246575342466,0.27945205479452057,0.0,0,0.2
