,1,2,3,4,5,6,7,8,9,10,11,12
0.49,232.0386637536344,264.98387055302885,411.3413968886232,636.5577310626668,963.0506170046988,2204.3680832610435,2966.809248505735,2165.6455610604025,1138.6936899101813,538.0162122669144,373.16268619960584,276.9162886041337
0.5,230.61154596100727,263.12709498041704,408.38425184340554,629.7678561238698,963.0506170046988,2172.233612725085,2962.5146538760077,2157.6945434428562,1127.6208598704386,531.2649118961976,370.4847564748623,274.5743244130325
0.51,227.2566320382357,260.7232168842585,407.4767312837535,626.9309711721394,953.7660370346388,2142.630801047327,2930.0167875820343,2126.307526641401,1120.4195826596165,528.7927078133523,370.4847564748623,274.5743244130325
0.52,227.2566320382357,259.3693801107636,402.0844365666172,626.9309711721394,947.9031578748147,2118.1918490588005,2913.174580121369,2117.503506773101,1115.9585706668174,523.4764172314765,365.85128502187297,273.83249243640364
0.53,224.05894827294208,259.3693801107636,402.0844365666172,614.2731728984343,915.7006814759227,2084.8817815573616,2867.6342842249555,2086.498720301452,1100.3571176148444,519.310419089914,360.20359633115265,273.83249243640364
0.54,224.05894827294208,254.14597249815805,402.0844365666172,614.2731728984343,913.0972668206747,2034.707725748248,2824.6555089206586,2067.0374263451317,1093.868608167015,511.9142872835952,356.97214736654473,270.1852358582094
0.55,223.48735880659515,254.14597249815805,395.83200763172766,604.0524600505772,906.6964603635038,2009.8237501720587,2761.3323502459257,2046.2947994466363,1086.6960212023441,504.25065773815606,354.92548382503617,270.1852358582094
0.56,220.0426064829856,249.43621677169185,391.8413017215073,600.5285465456085,898.723486443178,1945.5425408633507,2719.0726349089164,2026.3939820934472,1079.8538343407615,499.7918892570371,353.8679285651871,265.99233731658796
0.5700000000000001,218.92863712668117,249.43621677169185,390.02301261839125,593.0525844962716,889.39509692085,1901.0902949619563,2688.0032582614085,2017.2075295087527,1072.0132818332322,497.2382735235243,351.0358522185093,264.98387055302885
0.58,218.92863712668117,247.1612668799944,390.02301261839125,587.9410396354972,882.9162183617593,1826.2262866003814,2651.948582870988,1988.0092452031988,1059.9536327754158,491.9246837170822,348.29782737629586,264.98387055302885
0.59,216.32097039196708,247.1612668799944,384.40467509559977,586.8591760125894,882.9162183617593,1775.5735941973924,2630.622817176629,1963.936234533833,1046.4279267518214,481.7332111171638,342.5065167966063,264.97414887044675
0.6,215.06106642327626,243.5488674436673,383.56085566468295,584.9325291706389,872.0992551527843,1741.3005955911701,2579.8994211311247,1938.464022212164,1031.5428424894446,479.8717171307625,342.5065167966063,262.54995351775
0.61,211.23246541837597,240.61507820757924,381.1890103741972,576.1410366486667,855.7082859248384,1671.466120790939,2527.506592967073,1912.3718697437848,1016.7503233587123,479.8717171307625,342.38335721222313,260.7232168842585
0.62,209.7705834363951,239.6179156215068,381.1890103741972,573.5428590552643,854.2845075367778,1622.683506470263,2497.1685761110707,1899.6870003355984,996.4319218276207,476.72179669625916,341.8742495339922,259.3693801107636
0.63,207.9120463900991,237.50038393032372,376.44355645397104,573.5428590552643,851.4168334838948,1565.31782716415,2446.374385496531,1866.8625736773552,977.8674889372647,473.0815504243028,339.35599830610903,259.3693801107636
0.64,205.71785890887932,237.50038393032372,373.16268619960584,567.0728333548601,840.3715457670007,1524.0920123652309,2404.4412084516325,1845.6235079631167,963.0506170046988,467.5890370555555,335.67662427098486,254.14597249815805
0.65,205.7178589088793,235.9301372108523,370.48475647486237,566.1963761614793,834.5973711411806,1482.5261475342504,2395.241018682083,1826.2262866003814,953.7660370346388,465.5148352590088,334.8593107293547,254.13575807855338
0.66,203.98903842841995,235.9301372108523,364.617752327432,560.6678743441197,834.5973711411806,1446.9318932943756,2343.8616511502564,1799.4760435761646,947.9031578748147,463.8753651056402,334.1781523650815,249.9423671394739
0.67,203.48223440770852,232.4532058806997,359.70170547715065,560.6678743441197,823.3519892943274,1411.0754089491602,2308.9093005556037,1761.0920282151749,941.3000437275089,459.9198281716665,331.17225432872345,249.43621677169182
0.68,203.0174955252341,232.0386637536344,356.97214736654473,554.4293541870438,818.6772357784189,1374.6428693267596,2281.3999711722336,1741.3005955911701,913.0972668206747,457.2666745997692,331.1382572960093,247.1612668799944
0.6900000000000001,203.00358413649516,232.0386637536344,353.8679285651871,549.0199627413676,815.7023973337224,1305.1440772584328,2256.674509148625,1711.7471589522675,898.723486443178,450.0458551236578,326.10272283974047,247.1571561837004
0.7000000000000001,203.00358413649516,230.61154596100727,351.0358522185093,549.0199627413676,807.3755461995927,1254.646307150442,2204.3680832610435,1678.623888740111,884.1997933417242,445.7232548389251,322.6148973235965,243.5488674436673
0.71,203.00358413649516,227.2566320382357,350.7516228289165,547.3650943756272,794.8060265710603,1207.037553529988,2191.093871216848,1651.3180375333395,872.0992551527843,440.7868556669844,322.6148973235965,243.5488674436673
0.72,201.17390312494555,224.05894827294208,345.9607664326991,535.9678429296386,793.937462030624,1181.8723114777454,2137.575041724421,1644.389392240973,854.2845075367778,438.5005027516951,320.3836655829038,239.6179156215068
0.73,198.22957567786128,224.05894827294208,342.38335721222313,531.2649118961976,775.6599033239763,1175.533811733754,2064.1190841936946,1606.4467549955857,835.9165470288033,436.0070192717537,315.72648410243704,238.4902949564484
0.74,197.60030856662425,223.48735880659515,342.03716399102615,528.2493516585024,770.9182883634828,1149.3921528666754,2009.8237501720587,1587.0354045052177,815.7023973337224,431.3868308122462,311.77751205029665,237.50038393032372
0.75,197.60030856662425,218.92863712668117,339.35599830610903,522.2894921697886,764.5275038385083,1134.1944374621282,1909.3775505322865,1556.9454195955036,807.3755461995927,427.7202734747122,311.77751205029665,235.9301372108523
0.76,197.0677332494437,218.92863712668117,334.8593107293547,516.6472887356068,762.7307294464084,1115.9585706668174,1857.442022737765,1532.0583968097992,776.9526698295164,422.9317153754495,309.70181734190083,235.9301372108523
0.77,195.867340229906,215.06106642327626,333.3867158259183,504.25065773815606,749.1504814721219,1100.3571176148444,1799.4760435761646,1507.8876349425022,764.0597748683894,422.42914100892506,306.80704802267985,232.4532058806997
0.78,195.48402008075368,211.23246541837597,331.17225432872345,504.25065773815606,745.5788462803598,1088.5058938551592,1760.4618760012156,1472.6261398712504,747.6503946915816,418.97289016206906,305.83599756461984,232.0386637536344
0.79,195.46857671261643,207.9120463900991,326.10272283974047,499.79188925703716,742.0611001354328,1079.8538343407615,1709.3272891157285,1449.9241216169453,733.2345930379298,414.3187550691382,302.3646934500416,230.61154596100727
0.8,194.9496057331377,205.7178589088793,322.6148973235965,497.2382735235243,734.009781230684,1068.4697610522605,1668.7956136353291,1437.5171091718146,713.4894920855493,410.4017061545169,298.44724433451097,230.61154596100727
0.81,194.9496057331377,203.98903842841995,315.72648410243704,484.9912259626934,725.1424947322913,1059.9536327754158,1606.4467549955857,1398.3880341757922,694.3100912367087,407.4767312837535,293.66303983868613,227.2566320382357
0.8200000000000001,194.85540244198657,203.48223440770855,311.77751205029665,479.8717171307625,718.3091015387236,1046.4279267518214,1551.8412834032456,1374.6428693267594,673.1745869521403,402.0844365666172,291.34067347278403,224.05894827294208
0.8300000000000001,191.19618931587934,203.0174955252341,309.70181734190083,479.8717171307625,713.86454288239,1025.6066649602776,1493.4006552525198,1354.1586140044187,658.8305104008093,395.83200763172766,291.0139148345758,223.48735880659515
0.84,189.19208963879643,203.00358413649516,305.83599756461984,476.72179669625916,706.5983876347323,996.4319218276207,1423.7416408698914,1320.016257031579,636.5577310626668,390.02301261839125,285.45311660392906,220.0426064829856
0.85,186.00555523962726,201.17390312494553,302.3646934500416,476.529536916446,695.977987858031,963.0506170046988,1374.6428693267596,1270.3761596060608,626.9309711721394,383.56085566468295,281.3319839673027,218.92863712668117
0.86,182.96725694269145,197.60030856662425,294.7937808440622,471.3063851319038,695.977987858031,953.7660370346388,1341.352880961784,1216.8283660685893,600.5285465456085,381.1890103741972,280.2873970865368,216.32097039196708
0.87,181.772294611548,197.0677332494437,291.44386041116564,464.672156085575,685.7928889524201,947.9031578748147,1318.8128499845325,1193.686786936766,577.2259418028391,373.7619255497074,279.26507025809195,211.23246541837597
0.88,179.57458609977644,195.867340229906,285.4679978077925,459.9198281716665,679.7562853210409,915.7006814759227,1261.0376429838616,1174.4838074017448,560.6678743441197,370.4847564748623,274.5743244130325,207.9120463900991
0.89,176.56910410022877,194.9496057331377,281.3319839673027,457.2666745997692,664.9720141232148,898.723486443178,1228.2234994528264,1138.6936899101813,547.3650943756272,356.97214736654473,273.83249243640364,205.71785890887935
0.9,172.29618797488476,192.5343690235045,280.2748545798431,448.24926488364326,651.8854447474473,888.5163200080086,1207.8525076171425,1093.868608167015,528.2493516585024,353.8679285651871,270.1852358582094,203.48223440770855
0.91,170.50934056548053,191.19618931587934,274.5743244130325,438.5005027516951,641.2623343820222,882.9162183617593,1190.6228872922106,1068.4697610522605,499.7918892570371,348.29782737629586,265.99233731658796,203.00358413649516
0.92,170.50934056548053,186.00555523962726,270.1852358582094,438.5005027516951,627.969140665153,863.0361130545473,1151.2126243612868,1025.6066649602776,476.529536916446,342.4523265794777,263.12709498041704,203.00358413649514
0.93,164.5616146129452,182.96725694269145,265.99233731658796,431.38683081224616,614.2731728984343,840.3715457670007,1120.4195826596165,977.8674889372647,459.9198281716665,334.8593107293547,259.3693801107636,201.17390312494555
0.9400000000000001,160.37067516878741,175.2014987898848,263.0809236634036,422.7577609147111,586.8591760125894,823.3519892943275,1088.5058938551592,926.8906761943784,438.5005027516951,326.10272283974047,249.43621677169185,195.867340229906
0.9500000000000001,157.20546447466663,171.5618673590946,254.14597249815805,418.97289016206906,573.5428590552643,794.0243184846674,1072.0132818332322,855.0447661346183,422.7577609147111,315.72648410243704,239.6179156215068,194.9496057331377
0.96,155.26419259199923,164.5616146129452,247.1612668799944,402.0844365666172,554.4293541870438,765.558485663389,915.7006814759227,808.387023393937,407.4767312837535,298.44724433451097,232.676024180623,191.19618931587934
0.97,127.52331580427236,160.37067516878741,240.61507820757927,391.80238414850265,528.2493516585024,742.0611001354328,882.9162183617593,745.2553277526133,381.1890103741972,285.45311660392906,224.05894827294208,181.772294611548
0.98,124.00198992838594,150.31471199031617,235.9301372108523,373.16268619960584,476.72179669625916,711.0086944832556,839.1012273493207,664.9720141232148,351.0358522185093,265.62928928170675,211.23246541837597,166.4874340748501
0.99,111.13312449457777,143.20357924248543,205.31729723928282,326.10272283974047,458.30329608514603,604.0524600505772,794.8060265710603,548.7220864355344,319.87137562005256,247.1612668799944,197.60030856662422,155.18991455303836
1.0,104.97764783541786,102.7440808601962,186.87643787790543,273.83249243640364,390.02301261839125,504.25065773815606,685.7928889524201,421.7112750650892,273.83249243640364,223.48735880659515,174.4969748421323,133.18102678305402
