ExceedanceRnd,Flow,Exceedance,Volume,EWRRefExceedance,EWRBandNo,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,Energy,PerfMwPerCumec
0.0,7594.902896580312,0.003034090909090911,0.6561996102645389,0.027727272727272687,1.0511363636363635,69.60227272727273,13.278409090909092,16.482954545454547,20.210227272727273,186.75,306.3238636363636,0.041750514718074935,990.0,6298.579032943948,30.397727272727273,4.721590909090909,8.517045454545455,59.78977272727273,6195.152896580312,100.0,18.0,25.0,80.0,6381.902896580312,1133.0,0.0,247.5,247.5,247.5,247.5,980.646928175734,990.2988678762363,0.744329896907217,0.34199999999999914,989.2125379793291,0.43345400500000114,0.43345400500000114,0.43345400500000114,0.43345400500000114,8.132155798595182,8.132155798595182,8.132155798595182,8.132155798595182,0.0,0.0,0.0,0.0,0.891,0.891,0.891,0.891,0.9799999999999983,0.9799999999999983,0.9799999999999983,0.9799999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,5580.209657497622,0.010039344262295056,0.4821301144077946,0.08298360655737687,1.3114754098360655,72.47540983606558,13.534426229508197,17.488524590163934,22.714754098360658,191.85901639344263,318.072131147541,0.05707485620515977,990.0,4272.1375263500795,27.524590163934427,4.465573770491804,7.511475409836065,57.28524590163934,4175.350641104177,100.0,18.0,25.0,80.0,4367.209657497619,1133.0,3.134426229508197,247.5,247.5,247.5,247.5,978.1969418365222,990.0537101066234,0.7443298969072111,0.34199999999999897,988.9673802097157,0.4334540050000008,0.4334540050000008,0.4334540050000008,0.4334540050000008,10.33698436819237,10.33698436819237,10.33698436819237,10.33698436819237,0.6482958398322427,0.6482958398322427,0.6482958398322427,0.6482958398322427,0.8909999999999979,0.8909999999999979,0.8909999999999979,0.8909999999999979,0.9799999999999988,0.9799999999999988,0.9799999999999988,0.9799999999999988,16.169595449497088,16.169595449497088,16.169595449497088,16.169595449497088,64.67838179798835,1552.2811631517193,0.011833605876346211
0.02,4801.054211386991,0.01997289972899727,0.41481108386383664,0.10837398373983767,1.3875338753387534,69.4390243902439,12.915989159891598,16.230352303523034,20.447154471544714,178.58265582655827,297.61517615176155,0.06204014107022051,990.0,3513.4390352352298,30.5609756097561,5.084010840108401,8.769647696476964,59.552845528455286,3409.471555560433,100.0,18.0,25.0,80.0,3588.05421138699,1133.0,4.0,247.5,247.5,247.5,247.5,976.9975871506214,990.0043835513566,0.7443298969072117,0.3419999999999989,988.9180536544455,0.4334540049999985,0.4334540049999985,0.4334540049999985,0.4334540049999985,11.4870124988309,11.4870124988309,11.4870124988309,11.4870124988309,0.8508752387086524,0.8508752387086524,0.8508752387086524,0.8508752387086524,0.8910000000000017,0.8910000000000017,0.8910000000000017,0.8910000000000017,0.9800000000000022,0.9800000000000022,0.9800000000000022,0.9800000000000022,23.263952337357516,23.263952337357516,23.263952337357516,23.263952337357516,93.05580934943006,2233.3394243863236,0.019469923987383224
0.03,4304.404443728052,0.02984590163934424,0.3719005439381038,0.14632786885245908,1.619672131147541,67.55081967213114,12.944262295081968,16.0327868852459,20.488524590163934,170.9606557377049,287.97704918032787,0.06697087630891296,990.0,3026.4273945477325,32.44918032786885,5.055737704918033,8.967213114754099,59.511475409836066,2920.4437879903558,100.0,18.0,25.0,80.0,3091.404443728061,1133.0,4.0,247.5,247.5,247.5,247.5,976.166833840508,990.0,0.7443298969072111,0.34199999999999897,988.9136701030907,0.4334540050000008,0.4334540050000008,0.4334540050000008,0.4334540050000008,12.313382257585443,12.313382257585443,12.313382257585443,12.313382257585443,0.8682110846446566,0.8682110846446566,0.8682110846446566,0.8682110846446566,0.8909999999999979,0.8909999999999979,0.8909999999999979,0.8909999999999979,0.9799999999999988,0.9799999999999988,0.9799999999999988,0.9799999999999988,25.439453535763608,25.439453535763608,25.439453535763608,25.439453535763608,101.75781414305443,2442.187539433302,0.023673263564127748
0.04,3931.2968778805857,0.0398859416445623,0.33966405024888285,0.1761803713527851,1.7374005305039788,66.40583554376659,12.904509283819628,15.851458885941645,20.40318302387268,169.12732095490716,284.6923076923077,0.07242949381276931,990.0,2656.6045701882854,33.59416445623342,5.095490716180372,9.148541114058355,59.59681697612732,2549.169556925686,100.0,18.0,25.0,80.0,2718.296877880593,1133.0,4.0,247.5,247.5,247.5,247.5,975.4964265384267,990.0,0.7443298969072122,0.341999999999999,988.9136701030859,0.43345400499999825,0.43345400499999825,0.43345400499999825,0.43345400499999825,12.983789559665272,12.983789559665272,12.983789559665272,12.983789559665272,0.8806781067588139,0.8806781067588139,0.8806781067588139,0.8806781067588139,0.891000000000002,0.891000000000002,0.891000000000002,0.891000000000002,0.9800000000000025,0.9800000000000025,0.9800000000000025,0.9800000000000025,27.208573980547385,27.208573980547385,27.208573980547385,27.208573980547385,108.83429592218954,2612.0231021325594,0.027706463601302748
0.05,3652.6910484177547,0.04984193548387096,0.3155925065832936,0.22777419354838674,1.8774193548387097,65.20322580645161,12.996774193548386,15.770967741935484,20.438709677419354,166.33870967741936,280.7483870967742,0.07690038521080851,990.0,2381.9426613209766,34.79677419354839,5.003225806451613,9.229032258064516,59.561290322580646,2273.352338740331,100.0,18.0,25.0,80.0,2439.6910484177515,1133.0,4.0,247.5,247.5,247.5,247.5,974.9671259476635,990.0,0.744329896907211,0.34199999999999897,988.9136701030902,0.4334540050000006,0.4334540050000006,0.4334540050000006,0.4334540050000006,13.513090150429809,13.513090150429809,13.513090150429809,13.513090150429809,0.8895467225511522,0.8895467225511522,0.8895467225511522,0.8895467225511522,0.8909999999999982,0.8909999999999982,0.8909999999999982,0.8909999999999982,0.9799999999999991,0.9799999999999991,0.9799999999999991,0.9799999999999991,28.602776758924108,28.602776758924108,28.602776758924108,28.602776758924108,114.41110703569643,2745.866568856708,0.03134792983080627
0.06,3461.197084321362,0.05977777777777775,0.29904742808536583,0.2689430894308945,1.986449864498645,63.8130081300813,13.010840108401084,15.598915989159892,20.352303523035232,163.11924119241192,275.8943089430894,0.07972196960556698,990.0,2195.3027753782717,36.1869918699187,4.989159891598916,9.401084010840108,59.63580748786934,2085.089732118044,100.0,18.0,25.0,79.98811101090457,2248.2089733104567,1133.0,4.0,247.5,247.5,247.5,247.5,974.588632691646,990.0,0.7443298969072117,0.3419999999999989,988.9136701030864,0.4334540049999985,0.4334540049999985,0.4334540049999985,0.4334540049999985,13.891583406445621,13.891583406445621,13.891583406445621,13.891583406445621,0.8953997135062713,0.8953997135062713,0.8953997135062713,0.8953997135062713,0.8910000000000017,0.8910000000000017,0.8910000000000017,0.8910000000000017,0.9800000000000022,0.9800000000000022,0.9800000000000022,0.9800000000000022,29.596656172416402,29.596656172416402,29.596656172416402,29.596656172416402,118.38662468966561,2841.278992551978,0.034212003251020875
0.07,3266.212521158276,0.06998432601880875,0.2822007618280743,0.2946708463949848,2.0815047021943576,61.44827586206897,12.564263322884013,14.633228840125392,18.58307210031348,152.9498432601881,260.1786833855799,0.07967742719544078,990.0,2016.0338377726953,38.55172413793103,5.435736677115988,10.366771159874608,61.295235558196616,1900.3843702395768,100.0,18.0,25.0,79.8783076585101,2053.3342134997656,1133.0,4.0,247.5,247.5,247.5,247.5,974.1877165215266,990.0,0.7443298969072107,0.34199999999999897,988.9136701030895,0.43345400500000025,0.43345400500000025,0.43345400500000025,0.43345400500000025,14.292499576564579,14.292499576564579,14.292499576564579,14.292499576564579,0.9010873315055256,0.9010873315055256,0.9010873315055256,0.9010873315055256,0.8909999999999989,0.8909999999999989,0.8909999999999989,0.8909999999999989,0.9799999999999996,0.9799999999999996,0.9799999999999996,0.9799999999999996,30.644546095070545,30.644546095070545,30.644546095070545,30.644546095070545,122.57818438028218,2941.8764251267735,0.03755082234045308
0.08,3087.913094575469,0.0801117021276597,0.26679569137132064,0.3317287234042555,2.279255319148936,60.058510638297875,12.675531914893616,14.547872340425531,18.74468085106383,148.84840425531914,254.875,0.0825372011046334,990.0,1843.0380945754707,39.941489361702125,5.324468085106383,10.452127659574469,61.14138171934955,1726.1786277497383,100.0,18.0,25.0,79.88606257041337,1875.0270320050577,1133.0,4.0,247.5,247.5,247.5,247.5,973.8083110479023,990.0,0.7443298969072121,0.34199999999999897,988.9136701030859,0.43345400499999825,0.43345400499999825,0.43345400499999825,0.43345400499999825,14.671905050190889,14.671905050190889,14.671905050190889,14.671905050190889,0.9060524452214351,0.9060524452214351,0.9060524452214351,0.9060524452214351,0.891000000000002,0.891000000000002,0.891000000000002,0.891000000000002,0.9800000000000024,0.9800000000000024,0.9800000000000024,0.9800000000000024,31.63105382053225,31.63105382053225,31.63105382053225,31.63105382053225,126.524215282129,3036.5811667710877,0.04098628610750309
0.09,2958.3242967552396,0.089859649122807,0.2555992192396519,0.3522456140350879,2.357894736842105,59.34035087719298,12.670175438596491,14.442105263157895,18.705263157894738,148.8140350877193,253.9719298245614,0.08587388540088575,990.0,1714.3523669306726,40.65964912280702,5.329824561403509,10.557894736842105,60.9643167860408,1596.8406817235793,100.0,18.0,25.0,79.66957994393555,1745.6547168112984,1133.0,4.0,247.5,247.5,247.5,247.5,973.5236621465573,990.0,0.7443298969072116,0.34199999999999897,988.9136701030924,0.4334540050000013,0.4334540050000013,0.4334540050000013,0.4334540050000013,14.956553951536057,14.956553951536057,14.956553951536057,14.956553951536057,0.9094904518515569,0.9094904518515569,0.9094904518515569,0.9094904518515569,0.8909999999999966,0.8909999999999966,0.8909999999999966,0.8909999999999966,0.9799999999999974,0.9799999999999974,0.9799999999999974,0.9799999999999974,32.366946509603075,32.366946509603075,32.366946509603075,32.366946509603075,129.4677860384123,3107.2268649219013,0.04377114441658797
