MonthId,Flow,Exceedance,Year,Month,WaterYear,WaterMonth,Flow_difference,Flow_difference_pct,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowAvailableForGeneration,FlowCanal,LowFlowShutoff,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,LowHeadShutoff,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,PerfMwPerCumec,PotentialPower1u,PotentialPower2u,PotentialPower3u,PotentialPower4u,Power_max,Power_min,Turbines_max,Turbines_min,Energy,FlowAvailableForGeneration_min,Days,CapFactor
1967.07,769.1864810464614,0.4194838709677419,1967.0,7.0,1966.0,10.0,20.131445788830582,0.025588487228078063,58.0,11.0,11.0,11.0,136.0,227.0,0.31370527457544245,542.1864810464616,542.1864810464616,,2.5806451612903225,206.6540407165998,206.6540407165998,223.33774590078588,217.1254863500289,0.0,0.0,0.0,0.0,0.0,0.0,58.0,11.0,11.0,11.0,136.0,622.1864810464616,966.8554908022228,990.0,0.29477369324200103,0.10222941553691751,989.6029968912213,0.30980976278239786,0.30980976278239786,0.35748591268475494,0.33387004870385645,22.43769632621575,22.43769632621575,21.410754797098008,20.707186236755177,,0.8266161628663993,0.8266161628663993,0.8933509836031435,0.8685019454001155,0.9329032258064519,0.9329032258064519,0.9371428571428568,0.94,0.9745161290322578,0.9745161290322578,0.9764285714285718,0.9775,41.18633634264164,41.18633634264164,42.862889275313215,40.523785665903944,106.95898212134782,0.13672252737005725,54.021931241422436,107.35644496835046,159.21692386189164,207.52405235003627,166.65006935297342,62.63396550495604,4,2,79577.48269828278,300.33759789814616,31,0.5942165673408213
1967.08,441.76495708385283,0.6073870967741936,1967.0,8.0,1966.0,11.0,4.978305565022476,0.011249497785399559,54.0,9.0,8.0,6.0,107.0,184.0,0.4198977291930975,257.76495708385283,257.76495708385283,,1.3548387096774193,204.0997453816073,151.23832388814654,,,0.0,0.0,0.0,0.0,0.0,0.0,54.0,9.0,8.0,6.0,107.0,328.76495708385283,965.4464727264461,990.0,0.15113965364408394,0.02161064662250234,989.8272496997336,0.308394444994027,0.16255367379911853,,,24.072382528293286,24.00120831933475,,,,0.8163989815264291,0.6049532955525861,,,0.9329032258064519,0.9163636363636364,,,0.9751612903225807,0.97,,,44.01362125140251,31.64991613207992,,,55.24423665310829,0.12450850961098607,56.352664507532175,112.14982441524339,166.73603417065902,218.3281955076114,70.57545399424838,40.901658736173026,2,1,41101.71206991255,189.0101253824494,31,0.30691242585060147
1967.09,326.90441222738804,0.7459,1967.0,9.0,1966.0,12.0,3.0562617127740928,0.009464557801691727,46.0,7.0,6.0,4.0,75.0,138.0,0.4249336311756384,188.90441222738804,188.90441222738804,,1.0,188.90441222738804,,,,0.0,0.0,0.0,0.0,0.0,0.0,46.0,7.0,6.0,4.0,75.0,247.90441222738804,964.9860111793655,990.0,0.12423444004628417,0.00950999996664461,989.8662555599869,0.25754746877099016,,,,24.622696911850483,,,,,0.755617648909552,,,,0.9303333333333335,,,,0.9719999999999996,,,,41.28753629061889,,,,41.28753629061889,0.12563973042598423,56.981117879044,113.45461903996053,168.81298682529822,221.38230016976752,51.59863407824765,30.911271856123978,1,1,29727.026129245598,143.32227399922658,30,0.22937520161454936
1967.1,277.73078769416276,0.8248064516129032,1967.0,10.0,1967.0,1.0,2.886290162070415,0.01025251761461303,41.0,6.0,4.0,3.0,56.0,110.0,0.39751921860030814,167.7307876941628,167.7307876941628,,1.0,167.7307876941628,,,,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6.0,4.0,3.0,56.0,218.73078769416276,964.8276057134547,990.0,0.11443683397657754,0.00677307876941628,989.8787900872544,0.20117771736015816,,,,24.850006656438847,,,,,0.6709231507766513,,,,0.9232258064516129,,,,0.9699999999999995,,,,36.62498975134782,,,,36.62498975134782,0.13153715457043572,57.18371369263322,113.87673550162648,169.48851442196536,222.38385491170425,42.81972505314392,31.70829584782457,1,1,27248.992375002774,146.68278898827032,31,0.20347216528526563
1967.11,378.43709485418486,0.6809,1967.0,11.0,1967.0,2.0,6.194284327172068,0.016525410936817284,40.666666666666664,6.333333333333333,4.666666666666667,3.0,54.0,108.66666666666667,0.29125408425204513,269.7704281875182,269.7704281875182,,1.5333333333333334,187.51413920559008,154.2305418411152,,,0.0,0.0,0.0,0.0,0.0,0.0,40.666666666666664,6.333333333333333,4.666666666666667,3.0,54.0,321.4370948541848,965.1872716327426,990.0,0.14870590594005437,0.024043268265834788,989.8272508257943,0.26006505160140864,0.16866412112644716,,,24.37991414145012,24.288300704012645,,,,0.7500565568223606,0.6169221673644608,,,0.9290000000000005,0.918125,,,0.9729999999999996,0.9700000000000002,,,40.70010747734518,32.72627421057306,,,58.1541203896508,0.15311846791901487,56.71097721470128,112.89325365729925,167.91820162223277,220.06378421844445,68.99108988878518,40.44688661056383,2,1,41870.96668054859,184.52194475326908,30,0.32307844660917123
1967.12,566.0483483392026,0.5105483870967741,1967.0,12.0,1967.0,3.0,8.575236699802405,0.015088200947637303,43.354838709677416,7.67741935483871,5.67741935483871,3.6774193548387095,63.03225806451613,123.41935483870968,0.22225317978235007,442.6289935004929,442.6289935004929,,2.096774193548387,212.10573154541603,212.10573154541603,190.31448089982882,,0.0,0.0,0.0,0.0,0.0,0.0,43.354838709677416,7.67741935483871,5.67741935483871,3.6774193548387095,63.03225806451613,499.33867091984774,965.9923113039245,990.0,0.21504403225691077,0.06071893600752733,989.7242370317352,0.3262689234588996,0.3262689234588996,0.2565086495764813,,23.40565680435228,23.40565680435228,22.794302780634094,,,0.8484229261816641,0.8484229261816641,0.7612579235993153,,0.9351612903225807,0.9351612903225807,0.93,,0.9748387096774195,0.9748387096774195,0.9700000000000001,,44.37116206654432,44.37116206654432,38.388331804506734,,92.4573239851377,0.16271098632927047,55.52638746382258,110.44330345408405,164.04145286556215,214.41556733218857,116.6857591958975,67.04405514165339,3,2,68788.24904494245,316.799181369126,31,0.5136517999174317
1968.01,1700.0693043882786,0.2533870967741936,1968.0,1.0,1967.0,4.0,90.0161608609311,0.049677708719772395,47.064516129032256,7.354838709677419,6.354838709677419,4.354838709677419,77.7741935483871,142.90322580645162,0.11308461947551152,1557.166078581827,915.9008489807621,,3.6129032258064515,250.67766096808265,250.67766096808265,250.67766096808265,267.36336044062847,641.265229601065,24.415330189009307,4.779191199870279,8.201901132234202,21.138279487255193,582.7305275926961,71.47984631804155,12.1340299095477,14.556739841911622,25.493118196932613,660.5047211410832,1014.071465050263,969.8288729285636,990.0,0.6534134620962987,0.32630962412908504,989.0202769137749,0.4505232058507219,0.4505232058507219,0.4505232058507219,0.5075467064416729,18.7408807793604,18.7408807793604,18.7408807793604,16.618740157534184,,1.002710643872331,1.002710643872331,1.002710643872331,1.069453441762514,0.9246766889039002,0.9246766889039002,0.9246766889039002,0.9176303871589954,0.9783870967741939,0.9783870967741939,0.9783870967741939,0.9800000000000002,41.066673894466845,41.066673894466845,41.066673894466845,39.005478628196435,147.1066053587467,0.11629244881090625,47.251316493001596,93.62485381231248,138.15041229795878,178.35145469715516,187.8412092855186,116.64178874519169,4,3,109447.31438690754,581.3337222668207,31,0.8172589186597039
1968.02,4719.442808572627,0.022344827586206907,1968.0,2.0,1967.0,5.0,93.74992989310175,0.02061058180998101,55.0,10.0,10.0,8.0,114.0,197.0,0.042050387271380885,4522.442808572628,1100.0,,4.0,275.0,275.0,275.0,275.0,3422.4428085726267,45.0,8.0,15.0,72.0,3282.4428085726267,100.0,18.0,25.0,80.0,3396.4428085726267,1243.0,976.8520445441637,990.0069051736959,0.9219672131147545,0.4800000000000003,988.604937960581,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,11.217958636417427,11.217958636417427,11.217958636417427,11.217958636417427,,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.8444171089359129,0.8444171089359129,0.8444171089359129,0.8444171089359129,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,25.068642325401957,25.068642325401957,25.068642325401957,25.068642325401957,100.27456930160784,0.021545944928496524,28.603534284203935,56.083068534145376,81.25020723623234,101.21663500249664,120.38116098055815,90.0833163139136,4,4,69791.10023391905,3537.2590342319786,29,0.5570809405644879
1968.03,4205.116802040208,0.03364516129032259,1968.0,3.0,1967.0,6.0,74.35490459691226,0.01685586185282007,61.903225806451616,11.96774193548387,13.612903225806452,15.580645161290322,160.4516129032258,263.51612903225805,0.06304810269905085,3941.6006730079507,1100.0,,4.0,275.0,275.0,275.0,275.0,2841.6006730079503,38.096774193548384,6.032258064516129,11.387096774193548,64.41935483870968,2721.6651891369825,100.0,18.0,25.0,80.0,2882.1168020402083,1243.0,975.9724278279143,990.0018736852879,0.9219672131147545,0.4800000000000003,988.5999064721734,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,12.092543864258689,12.092543864258689,12.092543864258689,12.092543864258689,,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.863181670597068,0.863181670597068,0.863181670597068,0.863181670597068,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,27.62250909735438,27.62250909735438,27.62250909735438,27.62250909735438,110.49003638941754,0.02666039151173976,31.164147944144105,61.20621722768298,88.93453543476514,111.43762306676157,119.50918563168956,90.0833163139136,4,4,82204.58707372664,3534.148259641381,31,0.613833535496764
1968.04,4707.948894048817,0.024466666666666675,1968.0,4.0,1967.0,7.0,77.56441315168874,0.01727091770738539,79.33333333333333,14.0,19.333333333333332,26.333333333333332,202.0,341.0,0.07477863921893903,4366.948894048817,1100.0,,4.0,275.0,275.0,275.0,275.0,3266.9488940488172,20.666666666666664,4.000000000000001,5.6666666666666625,53.666666666666664,3182.9488940488172,100.0,18.0,25.0,80.0,3384.9488940488172,1243.0,976.7963951795839,990.0160900690447,0.9219672131147545,0.4800000000000003,988.6141228559302,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,11.28279289634625,11.28279289634625,11.28279289634625,11.28279289634625,,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.8446596084242037,0.8446596084242037,0.8446596084242037,0.8446596084242037,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,25.267697605257812,25.267697605257812,25.267697605257812,25.267697605257812,101.07079042103123,0.022375931770518973,28.792073809722517,56.463788046166854,81.83020957327373,102.01036286588747,125.8478189351774,86.2662782339465,4,4,72770.96910314249,3132.150307110389,30,0.5615043912279513
