StartYear,DebtEnd,EquityEnd,Energy,YearNo,CumEnergy,DiscountedEnergy,CumDiscountedEnergy
1932,1949,1956,668.445778087347,1,668.445778087347,668.445778087347,668.445778087347
1932,1949,1956,816.6425701352769,2,1485.0883482226238,710.1239740306756,1378.5697521180227
1932,1949,1956,825.9956357600311,3,2311.083983982655,624.5713691947306,2003.1411213127533
1932,1949,1956,760.2910245130723,4,3071.3750084957273,499.90368998969177,2503.044811302445
1932,1949,1956,856.375648127462,5,3927.7506566231896,489.63555626371397,2992.680367566159
1932,1949,1956,780.6633563918547,6,4708.4140130150445,388.1276588979077,3380.8080264640666
1932,1949,1956,781.7033418236945,7,5490.117354838739,337.95192648666745,3718.7599529507343
1932,1949,1956,920.7019614900146,8,6410.819316328753,346.12597005394133,4064.8859230046755
1932,1949,1956,832.2910896336301,9,7243.110405962383,272.0774335575933,4336.963356562269
1932,1949,1956,681.0898196479186,10,7924.2002256103015,193.60823494910514,4530.571591511374
1932,1949,1956,723.7052708860721,11,8647.905496496374,178.88887470281904,4709.460466214193
1932,1949,1956,815.4897454832237,12,9463.395241979599,175.28399398492684,4884.744460199119
1932,1949,1956,781.9457629314177,13,10245.341004911017,146.15125415004965,5030.895714349169
1932,1949,1956,777.448679780939,14,11022.789684691956,126.35714535151412,5157.252859700683
1932,1949,1956,854.7264600744002,15,11877.516144766356,120.79734354755644,5278.050203248239
1932,1949,1956,922.9550143778779,16,12800.471159144234,113.42608135965322,5391.476284607892
1932,1949,1956,528.6600489325239,17,13329.131208076758,56.4951344019048,5447.971419009797
1932,1949,1956,823.2562764121654,18,14152.387484488923,76.50181949469587,5524.473238504493
1932,1949,1956,868.0574955179251,19,15020.444980006849,70.1434891363913,5594.616727640884
1932,1949,1956,930.9003555241632,20,15951.345335531012,65.41001209664446,5660.026739737528
1932,1949,1956,897.8462491810716,21,16849.191584712084,54.85865627069289,5714.8853960082215
1932,1949,1956,882.7891915646774,22,17731.98077627676,46.90318769591933,5761.788583704141
1932,1949,1956,939.8675838308978,23,18671.84836010766,43.42243594650406,5805.2110196506455
1932,1949,1956,989.7481349583363,24,19661.596495065995,39.762562424161516,5844.973582074807
1932,1949,1956,866.7060252771756,25,20528.30252034317,30.277753383610598,5875.251335458418
1933,1950,1957,816.6425701352769,1,816.6425701352769,816.6425701352769,816.6425701352769
1933,1950,1957,825.9956357600311,2,1642.638205895308,718.2570745739401,1534.899644709217
1933,1950,1957,760.2910245130723,3,2402.92923040838,574.8892434881456,2109.7888881973627
1933,1950,1957,856.375648127462,4,3259.3048785358424,563.0808897032709,2672.8697779006334
1933,1950,1957,780.6633563918547,5,4039.9682349276973,446.34680773259385,3119.216585633227
1933,1950,1957,781.7033418236945,6,4821.6715767513915,388.64471545966757,3507.861301092895
1933,1950,1957,920.7019614900146,7,5742.373538241406,398.04486556203244,3905.9061666549273
1933,1950,1957,832.2910896336301,8,6574.664627875036,312.88904859123227,4218.795215246159
1933,1950,1957,681.0898196479186,9,7255.754447522954,222.64947019147093,4441.44468543763
1933,1950,1957,723.7052708860721,10,7979.459718409026,205.72220590824188,4647.166891345872
1933,1950,1957,815.4897454832237,11,8794.94946389225,201.57659308266582,4848.743484428537
1933,1950,1957,781.9457629314177,12,9576.895226823668,168.0739422725571,5016.8174267010945
1933,1950,1957,777.448679780939,13,10354.343906604607,145.31071715424122,5162.128143855336
