MonthId,Flow,Exceedance,Year,Month,WaterYear,WaterMonth,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,PerfMwPerCumec,Power_max,Power_min,Turbines_max,Turbines_min,Energy,Days,CapFactor
1925.08,276.9865805250507,0.826516129032258,1925.0,8.0,1924.0,11.0,39.0,7.0,5.0,4.0,60.0,115.0,0.4219519135267268,161.98658052505075,0.0,0.0,0.0,0.0,0.0,0.0,39.0,7.0,5.0,4.0,60.0,212.98658052505075,964.8363111047843,990.0,0.11243208048246324,0.006545065686762482,989.8810228538308,161.98658052505075,,,,0.194686673410159,,,,24.8500250756362,,,,0.9206451612903225,,,,0.6479463221002029,,,,0.9712903225806448,,,,35.370095614845894,,,,35.370095614845894,0.12608785960402505,50.25819825308602,25.135934613743167,1,1,26315.35113744533,31,0.19650053119358818
1925.09,202.590367243265,0.9533333333333334,1925.0,9.0,1924.0,12.0,30.0,6.0,4.0,2.0,30.0,72.0,0.3565754306858321,130.59036724326495,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,4.0,2.0,30.0,170.59036724326495,964.5915565922398,990.0,0.09804217065111305,0.003059036724326498,989.8988987926242,130.59036724326495,,,,0.12154035953163482,,,,25.185801840853433,,,,0.9099999999999998,,,,0.5223614689730599,,,,0.9699999999999995,,,,28.482666706223267,,,,28.482666706223267,0.14032542949952437,34.69081494319898,24.786540932238935,1,1,20507.520028480765,30,0.15823703725679603
1925.1,169.52740360343057,0.9868709677419356,1925.0,10.0,1925.0,1.0,24.0,4.0,2.0,2.0,20.0,52.0,0.30737636135430557,117.52740360343056,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,2.0,2.0,20.0,147.52740360343054,964.4594459789607,990.0,0.09017979668298767,0.0017527403603430558,989.9080674629566,117.52740360343056,,,,0.0979408878760586,,,,25.350680596119982,,,,0.9006451612903222,,,,0.47010961441372234,,,,0.9683870967741934,,,,25.505300172459364,,,,25.505300172459364,0.1502565337362647,29.411366465117496,22.358324631371143,1,1,18975.943328309768,31,0.1416961120692187
1925.11,198.77866334635382,0.9497333333333331,1925.0,11.0,1925.0,2.0,23.0,4.0,2.0,2.0,19.0,50.0,0.25878325563366333,148.77866334635382,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,2.0,2.0,19.0,177.77866334635382,964.5478231312154,990.0,0.10047806690300129,0.005138159339668239,989.8943837737576,148.77866334635382,,,,0.16558277221207832,,,,25.18097787032995,,,,0.9150000000000005,,,,0.5951146533854154,,,,0.9699999999999999,,,,32.683402468819104,,,,32.683402468819104,0.16257110149737777,52.37414526384372,23.714760005590083,1,1,23532.049777549764,30,0.1815744581601062
1925.12,333.1229167462366,0.7416129032258064,1925.0,12.0,1925.0,3.0,31.0,5.0,3.0,2.0,36.0,77.0,0.23595726263097225,256.1229167462367,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,3.0,2.0,36.0,295.1229167462367,965.0170590719237,990.0,0.13996263108418258,0.02133652907204812,989.8387008398438,205.38439351877585,157.28942200512853,,,0.31027584278751463,0.17626336311231733,,,24.51136592513272,24.39739726211823,,,0.933225806451613,0.917,,,0.8215375740751034,0.6291576880205143,,,0.9741935483870965,0.97,,,45.046506481801,33.47900902475992,,,55.8461868123687,0.16694020462757042,73.30224831485025,41.522984373061796,2,1,41549.56298840233,31,0.3102565934020485
1926.01,495.16061936683116,0.5582258064516129,1926.0,1.0,1925.0,4.0,34.0,5.0,4.0,3.0,45.0,91.0,0.18558083994071806,404.1606193668311,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,4.0,3.0,45.0,447.1606193668311,965.6791504482919,990.0,0.19115178190133142,0.050832123873366275,989.7580160942254,202.08030968341555,202.08030968341555,,,0.29335638244738627,0.29335638244738627,,,23.785509263485856,23.785509263485856,,,0.9332258064516133,0.9332258064516133,,,0.8083212387336626,0.8083212387336626,,,0.9735483870967743,0.9735483870967743,,,42.823972175550246,42.823972175550246,,,85.64794435110049,0.1726243204508029,102.155194139211,71.36635901140696,2,2,63722.07059721876,31,0.4758219130616693
1926.02,730.6648488216189,0.4271071428571428,1926.0,2.0,1925.0,5.0,36.0,6.0,5.0,4.0,54.0,105.0,0.14735731128017981,625.6648488216188,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6.0,5.0,4.0,54.0,672.6648488216189,966.706495968988,990.0,0.3123364497930692,0.12167657915893529,989.5659869710481,227.08004091501795,227.08004091501795,218.70420903263266,214.0246475558361,0.3702005985504123,0.3702005985504123,0.34370340470247435,0.32425361979637346,22.489290403509738,22.489290403509738,22.23977045048361,21.289373460369397,0.9371428571428575,0.9371428571428575,0.9349999999999999,0.94,0.9083201636600718,0.9083201636600718,0.8748168361305307,0.8560985902233444,0.9764285714285718,0.9764285714285718,0.9750000000000002,0.98,45.84619659342531,45.84619659342531,43.412802033905834,41.17646143751689,125.64271331374884,0.17199445769117871,164.98400192720968,98.68418987187364,4,2,84431.90334683926,28,0.6980150739652716
1926.03,2625.7956166177864,0.14896774193548382,1926.0,3.0,1925.0,6.0,46.41935483870968,8.67741935483871,8.35483870967742,8.03225806451613,94.09677419354838,165.58064516129033,0.07623645474586037,1082.9407057870633,1377.2742656694331,43.408000735458046,7.637476597158127,12.895785977894196,40.518106667197166,1272.8148956917253,89.82735557416773,16.314895951996835,21.250624687571616,48.550364731713294,1366.911669885274,1210.3335820007994,972.2926997485488,990.0,0.8727013350703797,0.4606264472392127,988.6666722176907,270.7351764467658,270.7351764467658,270.7351764467658,270.7351764467658,0.5195470472212528,0.5195470472212528,0.5195470472212528,0.5195470472212528,15.854425421920128,15.854425421920128,15.854425421920128,15.854425421920128,0.9051888069739581,0.9051888069739581,0.9051888069739581,0.9051888069739581,1.082940705787064,1.082940705787064,1.082940705787064,1.082940705787064,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,37.4253232236253,37.4253232236253,37.4253232236253,37.4253232236253,149.7012928945012,0.0804998506850463,193.74734650738208,104.13695292882866,4,4,111377.76191350893,31,0.8316738494138959
1926.04,3958.431061522312,0.04006666666666668,1926.0,4.0,1925.0,7.0,70.0,14.0,18.0,25.0,168.0,295.0,0.07498872915225438,1100.0,2563.4310615223117,30.0,3.999999999999999,7.0,55.0,2467.4310615223108,100.0,18.0,25.0,80.0,2635.4310615223117,1243.0,975.532704369091,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,275.0,275.0,275.0,275.0,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,12.53039363779456,12.53039363779456,12.53039363779456,12.53039363779456,0.8719530090704534,0.8719530090704534,0.8719530090704534,0.8719530090704534,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,28.90255751211763,28.90255751211763,28.90255751211763,28.90255751211763,115.61023004847053,0.029522689524209847,125.7422335584655,105.96783534309665,4,4,83239.3656348988,30,0.6422790558248365
1926.05,2507.267015744588,0.13074193548387097,1926.0,5.0,1925.0,8.0,61.45161290322581,13.64516129032258,15.580645161290322,20.870967741935484,193.48387096774192,305.03225806451616,0.12591196351994258,1100.0,1102.234757680073,38.54838709677419,4.354838709677419,9.419354838709678,49.01364631361989,1000.8985307212919,100.0,18.0,25.0,69.88461405555536,1194.3824016890335,1243.0,972.3801422187546,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,275.0,275.0,275.0,275.0,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,15.68295578813085,15.68295578813085,15.68295578813085,15.68295578813085,0.9144754243786947,0.9144754243786947,0.9144754243786947,0.9144754243786947,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,37.962352571258165,37.962352571258165,37.962352571258165,37.962352571258165,151.84941028503266,0.06483491891767737,176.19106797031253,126.22238460592065,4,4,112975.9612520643,31,0.8436078349168481
1926.06,1195.21688209009,0.2894,1926.0,6.0,1925.0,9.0,53.0,12.0,12.0,13.0,120.0,210.0,0.18261890385828672,928.3671422298866,56.849739860203115,10.844168486203836,1.5719344492329879,2.791960686973469,3.5192696103935264,38.122406627399286,63.844168486203834,13.57193444923299,14.791960686973471,16.519269610393525,158.12240662739927,1020.5752058522969,968.5259289290019,990.0,0.6316053489961426,0.3193610687647318,989.0490335822392,247.864985210734,247.864985210734,247.864985210734,251.9620726332065,0.43905411599249716,0.43905411599249716,0.43905411599249716,0.4534151396828753,20.084050537244863,20.084050537244863,20.084050537244863,19.545588058492132,0.9365586555847661,0.9365586555847661,0.9365586555847661,0.9357618030701352,0.9914599408429358,0.9914599408429358,0.9914599408429358,1.0078482905328259,0.9790000000000002,0.9790000000000002,0.9790000000000002,0.9790909090909092,44.55137772702775,44.55137772702775,44.55137772702775,44.05415731525181,165.96051521226784,0.1412514564809316,188.73614018845524,120.30643236786307,4,3,119491.57095283289,30,0.9220028622903772
1926.07,549.0979889905929,0.5282903225806452,1926.0,7.0,1925.0,10.0,50.0,10.0,9.0,9.0,108.0,186.0,0.35103043727724026,363.09798899059285,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,9.0,9.0,108.0,432.09798899059285,965.9170000185846,990.0,0.1907563352964118,0.04418306342250983,989.765060601281,212.08003409801387,195.24457572397213,193.08796787128318,,0.331598989278166,0.280930030392735,0.2640346206999587,,23.516461593418285,23.34267886780481,22.478142926512504,,0.9348387096774193,0.93,0.93,,0.8483201363920552,0.7809783028958883,0.7723518714851327,,0.9748387096774195,0.9727272727272727,0.97,,44.668751836881974,40.37208249170218,38.407598822246726,,75.79781675500912,0.13611007076206014,116.96299123097583,49.22272988899275,3,1,56393.57566572679,31,0.4210989819722729
1926.08,334.56308592868925,0.7372580645161291,1926.0,8.0,1925.0,11.0,47.0,8.0,6.0,5.0,89.0,155.0,0.4693548623641714,179.56308592868928,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8.0,6.0,5.0,89.0,240.56308592868933,965.0174833793798,990.0,0.12173089600462358,0.008787510040829708,989.8694815939544,179.56308592868928,,,,0.23849938444444155,,,,24.613498830130283,,,,0.9251612903225808,,,,0.7182523437147571,,,,0.9725806451612901,,,,39.055971762736725,,,,39.055971762736725,0.1153443531677372,53.87675908778107,25.42539813816524,1,1,29057.642991476132,31,0.21697762090409298
1926.09,234.94427153359996,0.8988999999999996,1926.0,9.0,1925.0,12.0,34.0,6.0,4.0,3.0,44.0,91.0,0.3902074579036799,143.94427153360007,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,4.0,3.0,44.0,187.9442715336,964.7390645840288,990.0,0.10395827438645457,0.004394427153360007,989.89164729846,143.94427153360007,,,,0.14948601204169326,,,,25.00309670238988,,,,0.9139999999999998,,,,0.5757770861344003,,,,0.969333333333333,,,,31.312255184639405,,,,31.312255184639405,0.1325651992146993,40.16492329911197,23.838571403172566,1,1,22544.823732940364,30,0.17395697324799664
1926.1,199.3720905914105,0.9588064516129029,1926.0,10.0,1926.0,1.0,33.12903225806452,4.354838709677419,3.0,2.0,39.03225806451613,81.51612903225806,0.4093105804341882,117.85596155915242,0.0,0.0,0.0,0.0,0.0,0.0,33.12903225806452,4.354838709677419,3.0,2.0,39.03225806451613,158.33983252689436,964.5601405560316,990.0,0.09386585199780491,0.0018077238636647222,989.9043264241384,117.85596155915242,,,,0.09924218224048303,,,,25.244943685866826,,,,0.9012903225806451,,,,0.47142384623660943,,,,0.966451612903226,,,,25.46238941098508,,,,25.46238941098508,0.1276124577004724,28.22700852294251,20.75734821504896,1,1,18944.017721772892,31,0.14145771894991707
1926.11,218.25242366107275,0.9254666666666664,1926.0,11.0,1926.0,2.0,31.333333333333332,4.333333333333333,2.3333333333333335,2.0,35.666666666666664,75.66666666666667,0.35369937872654406,142.58575699440607,0.0,0.0,0.0,0.0,0.0,0.0,31.333333333333332,4.333333333333333,2.3333333333333335,2.0,35.666666666666664,180.58575699440607,964.7063893844545,990.0,0.10144232487231011,0.004342214180235756,989.894215460948,142.58575699440607,,,,0.15170605596537506,,,,25.036120020527427,,,,0.9113333333333336,,,,0.5703430279776244,,,,0.9679999999999996,,,,30.98689434264727,,,,30.98689434264727,0.14025488464585506,47.84686304978663,22.295072909766397,1,1,22310.563926706025,30,0.172149413014707
1926.12,426.52678193216406,0.6317741935483872,1926.0,12.0,1926.0,3.0,35.74193548387097,5.0,3.6774193548387095,2.6774193548387095,48.193548387096776,95.29032258064517,0.22670505932537585,331.2364593515188,0.0,0.0,0.0,0.0,0.0,0.0,35.74193548387097,5.0,3.6774193548387095,2.6774193548387095,48.193548387096776,375.65581419022845,965.3890152211417,990.0,0.1673753348408617,0.03624763032224295,989.796377034837,185.78793691369253,173.4193921374082,,,0.25698459409005237,0.22091050100409088,,,24.150377219605012,24.103968070293497,,,0.9274193548387101,0.9238461538461541,,,0.7431517476547699,0.6936775685496327,,,0.9732258064516127,0.9719230769230769,,,39.792836095087345,36.77720562570057,,,70.63823436180394,0.16530028804534289,104.35385911818618,49.278547341826034,2,1,52554.84636518212,31,0.39243463534335515
1927.01,643.5819764326883,0.4669354838709677,1927.0,1.0,1926.0,4.0,42.61290322580645,6.32258064516129,4.645161290322581,3.3225806451612905,69.2258064516129,126.12903225806451,0.2018032962932257,517.4529441746238,0.0,0.0,0.0,0.0,0.0,0.0,42.61290322580645,6.32258064516129,4.645161290322581,3.3225806451612905,69.2258064516129,571.0335893359141,966.3305318615306,990.0,0.25029288089661156,0.08312917588592238,989.6665779432174,220.0137618906484,220.0137618906484,218.1989120175581,,0.34430852839988313,0.34430852839988313,0.34005035478415935,,22.991737553287404,22.991737553287404,22.30415308632783,,0.938709677419355,0.938709677419355,0.9363636363636361,,0.8800550475625933,0.8800550475625933,0.8727956480702325,,0.975483870967742,0.975483870967742,0.9763636363636365,,45.431506483122675,45.431506483122675,43.60391604278385,,106.33537027174931,0.1646802249918691,149.86753388770546,88.48727265885684,3,2,79113.5154821815,31,0.590752057065274
1927.02,1221.562268530147,0.2795714285714286,1927.0,2.0,1926.0,5.0,49.0,8.0,7.0,5.0,93.0,162.0,0.13526043168535584,1000.2661558585172,59.29611267162976,15.753784984339392,2.8708758294896484,2.5621777080333845,1.8301269343095599,36.279147215457776,64.75378498433939,10.870875829489648,9.562177708033385,6.830126934309561,129.27914721545775,1085.4529943803798,968.6386815668392,990.0,0.6943548736514228,0.373264141996469,988.9323809843523,254.78961567558025,254.78961567558025,254.78961567558025,254.0432556649901,0.4625947500223946,0.4625947500223946,0.4625947500223946,0.46010584881768063,19.831104667490656,19.831104667490656,19.831104667490656,19.72342965619903,0.9364794370187243,0.9364794370187243,0.9364794370187243,0.936208624481703,1.0191584627023214,1.0191584627023214,1.0191584627023214,1.0161730226599608,0.9796428571428574,0.9796428571428574,0.9796428571428574,0.9796153846153849,45.325384716974234,45.325384716974234,45.325384716974234,44.908483691513034,177.67688900732767,0.14728010998643587,190.8728676888808,151.14424260854008,4,3,119398.8694129242,28,0.9870938278184872
1927.03,1786.2192610806126,0.19877419354838716,1927.0,3.0,1926.0,6.0,49.0,9.0,9.0,9.0,107.0,183.0,0.10522346054048475,1100.0,503.2192610806124,51.0,9.0,14.512716006474152,24.74848824986618,403.9580568242721,100.0,18.0,23.51271600647415,33.748488249866185,510.9580568242721,1241.5127160064742,970.4700361586293,990.0,0.9180661403448506,0.4800000000000003,988.6019338596553,275.0,275.0,275.0,275.0,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,17.59696292102595,17.59696292102595,17.59696292102595,17.59696292102595,0.9285204937313468,0.9285204937313468,0.9285204937313468,0.9285204937313468,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,43.208523303322124,43.208523303322124,43.208523303322124,43.208523303322124,172.8340932132885,0.10021205545546956,182.1507825729852,147.37038306262872,4,4,128588.56535068668,31,0.9601894067404919
1927.04,2842.8064385844004,0.09873333333333335,1927.0,4.0,1926.0,7.0,54.0,13.0,14.0,19.0,117.0,217.0,0.07724473286089222,1100.0,1525.8064385844013,46.0,5.000000000000001,11.0,61.0,1402.8064385844013,100.0,18.0,25.0,80.0,1519.8064385844013,1243.0,973.2397637555699,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,275.0,275.0,275.0,275.0,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,14.823334251314906,14.823334251314906,14.823334251314906,14.823334251314906,0.9071797167102672,0.9071797167102672,0.9071797167102672,0.9071797167102672,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,35.56772213585773,35.56772213585773,35.56772213585773,35.56772213585773,142.2708885434309,0.05095902676544454,154.27837446558783,130.3933865234968,4,4,102435.03975127026,30,0.7903938252412829
