Date,VicFalls,Ngonye
2007-12-21,452.097,356.516
2007-12-22,457.4224,356.516
2007-12-23,463.866,358.8431
2007-12-24,468.1939,393.2561
2007-12-25,490.2231,382.4424
2007-12-26,501.4829,387.2337
2007-12-27,512.9077,393.2561
2007-12-28,524.4984,401.7494
2007-12-29,524.4984,405.4114
2007-12-30,530.3563,415.2412
2007-12-31,536.2561,417.7132
2008-01-01,560.277,427.6595
2008-01-02,591.2615,436.4387
2008-01-03,676.9182,444.0199
2008-01-04,623.3263,452.9302
2008-01-05,718.9949,477.468
2008-01-06,740.6484,481.3893
2008-01-07,762.7167,484.0106
2008-01-08,808.1115,487.9531
2008-01-09,879.4018,494.5521
2008-01-10,895.7732,506.5189
2008-01-11,895.7732,515.9049
2008-01-12,895.7732,533.5169
2008-01-13,895.7732,545.8471
2008-01-14,895.7732,561.0689
2008-01-15,895.7732,573.6465
2008-01-16,920.6956,576.4565
2008-01-17,929.101,603.4231
2008-01-18,963.2156,696.3019
2008-01-19,963.2156,693.2726
2008-01-20,980.5704,663.269
2008-01-21,1015.8803,690.2485
2008-01-22,1021.2462,713.0567
2008-01-23,1015.8803,723.8011
2008-01-24,1015.8803,759.5517
2008-01-25,1042.8919,797.583
2008-01-26,1098.2906,831.4631
2008-01-27,1136.253,859.2984
2008-01-28,1194.7614,879.1654
2008-01-29,1224.7272,894.1838
2008-01-30,1448.0846,904.2522
2008-01-31,1586.6955,917.7462
2008-02-01,1634.7221,939.8429
2008-02-02,1622.629,948.3972
2008-02-03,1586.6955,948.3972
2008-02-04,1598.6159,960.4249
2008-02-05,1598.6159,969.0529
2008-02-06,1610.5937,1030.3033
2008-02-07,1634.7221,1083.9837
2008-02-08,1758.8504,1125.8689
2008-02-09,1784.3803,1213.4092
2008-02-10,1797.234,1280.2793
2008-02-11,1797.234,1342.6583
2008-02-12,1823.1197,1358.4367
2008-02-13,1862.3957,1378.2626
2008-02-14,1902.2114,1394.2054
2008-02-15,1929.0568,1410.221
2008-02-16,1942.5703,1418.2559
2008-02-17,1933.4404,1418.2559
2008-02-18,1944.0572,1436.4009
2008-02-19,1965.396,1472.9651
2008-02-20,1986.8752,1497.5437
2008-02-21,2015.0086,1514.019
2008-02-22,2052.1583,1576.4373
2008-02-23,2096.3881,1650.5189
2008-02-24,2163.8006,1780.6382
2008-02-25,2267.3382,1921.4509
2008-02-26,2373.8032,2071.1604
2008-02-27,2470.9186,2346.8364
2008-02-28,2545.2989,2646.3197
2008-02-29,2698.0639,2911.5882
2008-03-01,2789.6629,3120.5289
2008-03-02,2883.1094,3295.732
2008-03-03,3019.8338,3437.4749
2008-03-04,3075.5944,3509.2329
2008-03-05,3131.9704,3532.3197
2008-03-06,3174.6577,3480.459
2008-03-07,3246.5778,3466.1074
2008-03-08,3188.9642,3394.7033
2008-03-09,3188.9642,3352.1446
2008-03-10,3188.9642,3332.357
2008-03-11,3146.1609,3276.0776
2008-03-12,3146.1609,3304.1697
2008-03-13,3081.2043,3211.8279
2008-03-14,3086.8203,3145.3249
2008-03-15,3061.5966,3104.0416
2008-03-16,3047.6373,3068.4383
2008-03-17,3033.7163,3027.5605
2008-03-18,3019.8338,2976.0951
2008-03-19,2992.1835,2943.7715
2008-03-20,2978.4157,2916.9423
2008-03-21,2950.9948,2884.8763
2008-03-22,2923.7265,2847.6441
2008-03-23,2910.1494,2858.2623
2008-03-24,2896.6104,2847.6441
2008-03-25,2883.1094,2831.7463
2008-03-26,2883.1094,2821.1674
2008-03-27,2829.4844,2818.5252
2008-03-28,2802.899,2807.966
2008-03-29,2802.899,2765.8867
2008-03-30,2789.6629,2786.8948
2008-03-31,2776.4645,2781.6369
2008-04-01,2763.3038,2776.3829
2008-04-02,2750.1807,2771.1328
2008-04-03,2750.1807,2739.7155
2008-04-04,2750.1807,2739.7155
2008-04-05,2737.0952,2739.7155
2008-04-06,2724.0472,2739.7155
2008-04-07,2724.0472,2760.6446
2008-04-08,2776.4645,2805.3286
2008-04-09,2802.899,2829.1001
2008-04-10,2816.1728,2850.2972
2008-04-11,2829.4844,2860.9193
2008-04-12,2856.2211,2866.2362
2008-04-13,2869.6463,2879.5456
2008-04-14,2883.1094,2876.8818
2008-04-15,2910.1494,2900.8917
2008-04-16,2923.7265,2930.3447
2008-04-17,2937.3416,2973.3961
2008-04-18,2964.6862,3027.5605
2008-04-19,2992.1835,3062.9753
2008-04-20,3019.8338,3112.281
2008-04-21,3061.5966,3145.3249
2008-04-22,3061.5966,3170.1988
2008-04-23,3075.5944,3181.2788
2008-04-24,3089.6306,3197.9276
2008-04-25,3103.7054,3197.9276
2008-04-26,3103.7054,3195.1504
2008-04-27,3089.6306,3203.4848
2008-04-28,3075.5944,3175.7368
2008-04-29,3075.5944,3137.0509
2008-04-30,3047.6373,3109.5336
2008-05-01,3019.8338,3076.64
2008-05-02,3005.9895,3019.4111
2008-05-03,2978.4157,2965.305
2008-05-04,2950.9948,2919.6208
2008-05-05,2937.3416,2882.2105
2008-05-06,2910.1494,2839.6908
2008-05-07,2883.1094,2805.3286
2008-05-08,2856.2211,2744.9419
2008-05-09,2829.4844,2734.4931
2008-05-10,2816.1728,2698.0475
2008-05-11,2802.899,2659.2144
2008-05-12,2789.6629,2625.7402
2008-05-13,2763.3038,2597.5476
2008-05-14,2737.0952,2533.924
2008-05-15,2698.0639,2518.7477
2008-05-16,2698.0639,2498.5691
2008-05-17,2633.7601,2496.0513
2008-05-18,2595.6253,2473.4365
2008-05-19,2570.388,2445.9073
2008-05-20,2545.2989,2413.5309
2008-05-21,2520.3578,2386.2695
2008-05-22,2483.2232,2359.1312
2008-05-23,2446.4198,2319.8778
2008-05-24,2409.9469,2290.6097
2008-05-25,2385.8146,2251.8155
2008-05-26,2361.8284,2218.0869
2008-05-27,2337.9879,2179.7879
2008-05-28,2314.293,2151.2378
2008-05-29,2279.0226,2113.404
2008-05-30,2255.69,2080.5186
2008-05-31,2232.5018,2038.5388
2008-06-01,2209.4577,2010.7415
2008-06-02,2186.5574,1983.096
2008-06-03,2163.8006,1946.4722
2008-06-04,2141.187,1914.6492
2008-06-05,2074.2022,1883.035
2008-06-06,2052.1583,1851.6302
2008-06-07,2030.2561,1822.6568
2008-06-08,1997.6676,1787.2468
2008-06-09,1976.1181,1758.6798
2008-06-10,1944.0572,1728.1201
2008-06-11,1942.5703,1699.9342
2008-06-12,1888.8793,1671.9326
2008-06-13,1862.3957,1641.9841
2008-06-14,1823.1197,1614.3677
2008-06-15,1771.5858,1586.9376
2008-06-16,1746.1741,1557.6067
2008-06-17,1708.4979,1524.3525
2008-06-18,1683.6732,1497.5437
2008-06-19,1634.7221,1468.8844
2008-06-20,1610.5937,1446.521
2008-06-21,1586.6955,1416.2455
2008-06-22,1551.2776,1400.2027
2008-06-23,1527.9505,1374.2883
2008-06-24,1493.3847,1354.4853
2008-06-25,1459.3256,1330.8725
2008-06-26,1436.8995,1295.7635
2008-06-27,1381.8066,1284.1434
2008-06-28,1349.4128,1276.4199
2008-06-29,1317.5113,1234.2719
2008-06-30,1296.5155,1181.4453
2008-07-01,1275.736,1162.8018
2008-07-02,1244.9702,1155.3773
2008-07-03,1194.7614,1125.8689
2008-07-04,1165.2711,1107.5805
2008-07-05,1126.6846,1083.9837
2008-07-06,1098.2906,1057.0081
2008-07-07,1079.6194,1030.3033
2008-07-08,1061.1535,1007.3792
2008-07-09,1042.8919,982.9214
2008-07-10,971.8681,960.4249
2008-07-11,946.0594,931.3195
2008-07-12,912.3393,907.6182
2008-07-13,879.4018,880.8291
2008-07-14,855.2074,860.9471
2008-07-15,831.4451,833.0904
2008-07-16,815.842,810.4237
2008-07-17,762.7167,788.0061
2008-07-18,762.7167,754.8498
2008-07-19,740.6484,748.5987
2008-07-20,718.9949,729.9693
2008-07-21,704.7879,714.5877
2008-07-22,697.7526,696.3019
2008-07-23,676.9182,664.7566
2008-07-24,656.4879,661.7827
2008-07-25,643.0906,648.4655
2008-07-26,643.0906,635.2561
2008-07-27,616.8261,625.057
2008-07-28,603.9569,607.7256
2008-07-29,597.5875,593.4311
2008-07-30,591.2615,583.5055
2008-07-31,572.5422,579.272
2008-08-01,560.277,568.0428
2008-08-02,548.182,552.7455
2008-08-03,542.198,547.224
2008-08-04,536.2561,528.0728
2008-08-05,530.3563,524.0043
2008-08-06,524.4984,519.9483
2008-08-07,518.6822,514.5598
2008-08-08,507.1746,501.1863
2008-08-09,495.8325,494.5521
2008-08-10,484.6547,489.2701
2008-08-11,479.1271,478.7737
2008-08-12,473.6402,476.1638
2008-08-13,470.3676,470.9609
2008-08-14,468.1939,465.7807
2008-08-15,457.4224,458.0533
2008-08-16,454.2223,452.9302
2008-08-17,452.097,447.83
2008-08-18,446.8115,442.7528
2008-08-19,443.6594,435.1802
2008-08-20,443.6594,428.9094
2008-08-21,436.3602,425.1642
2008-08-22,431.1941,420.1911
2008-08-23,426.0674,412.775
2008-08-24,420.9801,411.544
2008-08-25,415.932,404.1893
2008-08-26,413.9237,402.9686
2008-08-27,410.923,398.1006
2008-08-28,405.9529,390.8428
2008-08-29,398.0814,388.4353
2008-08-30,398.0814,386.0337
2008-08-31,398.0814,377.6749
2008-09-01,396.129,372.9311
2008-09-02,391.275,369.3889
2008-09-03,386.4594,367.0349
2008-09-04,381.682,362.3448
2008-09-05,376.9428,356.516
2008-09-06,365.7234,353.0368
2008-09-07,362.9525,348.4189
2008-09-08,362.9525,343.8252
2008-09-09,358.3644,343.8252
2008-09-10,349.3005,341.5375
2008-09-11,349.3005,339.2558
2008-09-12,346.6104,333.5782
2008-09-13,340.3854,330.1899
2008-09-14,335.9832,325.6937
2008-09-15,329.0162,317.8842
2008-09-16,322.9968,314.5604
2008-09-17,318.7409,312.3522
2008-09-18,314.5212,310.1503
2008-09-19,314.5212,304.6724
2008-09-20,310.3376,300.3181
2008-09-21,310.3376,297.0687
2008-09-22,306.19,294.9103
2008-09-23,302.0781,290.6122
2008-09-24,302.0781,288.4725
2008-09-25,298.0019,284.2121
2008-09-26,291.5539,279.9769
2008-09-27,289.956,276.8171
2008-09-28,285.986,272.6263
2008-09-29,285.986,269.4998
2008-09-30,282.0511,267.4234
2008-10-01,282.0511,264.3209
2008-10-02,282.0511,260.2066
2008-10-03,270.4558,259.182
2008-10-04,266.66,254.0833
2008-10-05,262.8986,251.0434
2008-10-06,262.8986,249.0248
2008-10-07,262.8986,247.0128
2008-10-08,262.8986,244.0069
2008-10-09,259.1714,244.0069
2008-10-10,255.4785,241.0157
2008-10-11,255.4785,241.0157
2008-10-12,241.7541,238.0391
2008-10-13,234.0298,234.0932
2008-10-14,223.755,231.151
2008-10-15,217.069,228.2237
2008-10-16,210.5129,224.3436
2008-10-17,207.2832,221.4509
2008-10-18,204.0855,217.6172
2008-10-19,204.0855,211.9166
2008-10-20,204.0855,211.9166
2008-10-21,204.0855,209.0889
2008-10-22,200.9197,208.1497
2008-10-23,200.9197,207.2122
2008-10-24,200.9197,204.4097
2008-10-25,198.4099,200.6966
2008-10-26,196.5408,199.7726
2008-10-27,194.0664,197.9296
2008-10-28,191.6121,196.0935
2008-10-29,185.5639,193.3519
2008-10-30,179.6399,192.4415
2008-10-31,178.4699,190.6258
2008-11-01,176.724,190.6258
2008-11-02,173.8388,190.6258
2008-11-03,173.8388,188.8169
2008-11-04,173.8388,190.6258
2008-11-05,173.8388,189.7205
2008-11-06,173.8388,187.915
2008-11-07,174.9892,184.3247
2008-11-08,176.724,187.915
2008-11-09,179.6399,189.7205
2008-11-10,185.5639,182.5399
2008-11-11,191.6121,192.4415
2008-11-12,197.7856,192.4415
2008-11-13,204.0855,193.3519
2008-11-14,207.2832,196.0935
2008-11-15,213.7748,193.3519
2008-11-16,220.3957,195.1779
2008-11-17,230.5719,196.0935
2008-11-18,237.5208,197.9296
2008-11-19,244.603,198.8503
2008-11-20,266.66,205.3422
2008-11-21,274.2861,208.1497
2008-11-22,282.0511,210.9724
2008-11-23,289.956,202.5498
2008-11-24,302.0781,218.5731
2008-11-25,306.19,209.0889
2008-11-26,266.66,203.4789
2008-11-27,266.66,207.2122
2008-11-28,274.2861,226.2803
2008-11-29,282.0511,216.6629
2008-11-30,289.956,217.6172
2008-12-01,298.0019,219.5307
2008-12-02,306.19,224.3436
2008-12-03,310.3376,219.5307
2008-12-04,314.5212,224.3436
2008-12-05,322.9968,230.1736
2008-12-06,322.9968,248.018
2008-12-07,327.2891,253.0683
2008-12-08,331.6178,259.182
2008-12-09,335.9832,269.4998
2008-12-10,358.3644,274.7185
2008-12-11,367.5781,285.2749
2008-12-12,376.9428,303.5815
2008-12-13,396.129,312.3522
2008-12-14,420.9801,315.6668
2008-12-15,457.4224,333.5782
2008-12-16,473.6402,340.3959
2008-12-17,507.1746,351.8801
2008-12-18,524.4984,350.7248
2008-12-19,548.182,357.6788
2008-12-20,548.182,369.3889
2008-12-21,548.182,390.8428
2008-12-22,548.182,399.3154
2008-12-23,548.182,393.2561
2008-12-24,554.2083,420.1911
2008-12-25,566.3882,427.6595
2008-12-26,578.739,450.3772
2008-12-27,603.9569,450.3772
2008-12-28,623.3263,456.7703
2008-12-29,643.0906,468.368
2008-12-30,643.0906,476.1638
2008-12-31,643.0906,491.9083
2009-01-01,649.7671,495.8762
2009-01-02,656.4879,506.5189
2009-01-03,663.2533,517.2513
2009-01-04,670.0633,524.0043
2009-01-05,670.0633,534.8814
2009-01-06,676.9182,543.0974
2009-01-07,690.7627,556.901
2009-01-08,704.7879,572.2435
2009-01-09,718.9949,580.6818
2009-01-10,726.1668,592.0091
2009-01-11,740.6484,601.9916
2009-01-12,740.6484,612.0403
2009-01-13,755.3143,619.2583
2009-01-14,770.1655,635.2561
2009-01-15,777.661,646.9925
2009-01-16,800.4284,670.7204
2009-01-17,808.1115,670.7204
2009-01-18,815.842,678.2049
2009-01-19,823.6198,693.2726
2009-01-20,847.2388,700.8557
2009-01-21,855.2074,714.5877
2009-01-22,871.2888,736.1584
2009-01-23,887.5632,754.8498
2009-01-24,904.0319,768.9903
2009-01-25,920.6956,783.2348
2009-01-26,946.0594,792.7888
2009-01-27,971.8681,803.9932
2009-01-28,989.3226,826.5889
2009-01-29,1015.8803,849.4326
2009-01-30,1033.8373,884.1603
2009-01-31,1051.9972,904.2522
2009-02-01,1070.3608,916.0551
2009-02-02,1088.9293,936.4299
2009-02-03,1126.6846,970.7822
2009-02-04,1126.6846,984.6604
2009-02-05,1145.8734,1007.3792
2009-02-06,1175.0486,1033.8482
2009-02-07,1194.7614,1057.0081
2009-02-08,1204.697,1074.9619
2009-02-09,1214.6856,1089.4112
2009-02-10,1224.7272,1109.404
2009-02-11,1244.9702,1144.2761
2009-02-12,1265.4271,1170.2451
2009-02-13,1286.0988,1192.688
2009-02-14,1296.5155,1215.2999
2009-02-15,1306.9863,1236.1755
2009-02-16,1328.0906,1259.1096
2009-02-17,1349.4128,1293.8239
2009-02-18,1370.9538,1305.4786
2009-02-19,1392.7145,1336.7602
2009-02-20,1414.6961,1378.2626
2009-02-21,1448.0846,1400.2027
2009-02-22,1481.9755,1438.4227
2009-02-23,1504.8501,1479.0946
2009-02-24,1527.9505,1501.6558
2009-02-25,1551.2776,1540.944
2009-02-26,1574.8324,1561.7835
2009-02-27,1610.5937,1624.9674
2009-02-28,1651.7494,1608.0211
2009-03-01,1683.6732,1624.9674
2009-03-02,1746.1741,1667.6411
2009-03-03,1784.3803,1708.5872
2009-03-04,1888.8793,1763.0628
2009-03-05,1942.5703,1829.3268
2009-03-06,1976.1181,1928.2621
2009-03-07,2074.2022,2071.1604
2009-03-08,2163.8006,2244.571
2009-03-09,2255.69,2433.4346
2009-03-10,2326.1223,2559.2982
2009-03-11,2422.0679,2685.0783
2009-03-12,2520.3578,2765.8867
2009-03-13,2595.6253,2823.8107
2009-03-14,2672.2303,2871.557
2009-03-15,2750.1807,2911.5882
2009-03-16,2856.2211,2976.0951
2009-03-17,2964.6862,3032.9983
2009-03-18,3131.9704,3057.5163
2009-03-19,3275.6178,3106.7871
2009-03-20,3636.3339,3281.6884
2009-03-21,3889.5171,3420.3407
2009-03-22,4497.1581,3567.0625
2009-03-23,4639.4496,3739.839
2009-03-24,4784.4181,3955.0585
2009-03-25,4932.0805,4227.6611
2009-03-26,5158.6618,4574.4804
2009-03-27,5313.1321,4889.2572
2009-03-28,5450.5507,5098.1336
2009-03-29,5530.0258,5283.3127
2009-03-30,5590.0873,5453.9269
2009-03-31,5650.5399,5581.5645
2009-04-01,5630.3455,5738.3757
2009-04-02,5622.28,5791.029
2009-04-03,5610.1947,5819.1888
2009-04-04,5590.0873,5921.7225
2009-04-05,5570.0234,5935.9208
2009-04-06,5530.0258,5928.82
2009-04-07,5490.2017,5886.2857
2009-04-08,5430.79,5836.8163
2009-04-09,5371.7671,5748.8911
2009-04-10,5332.6341,5720.867
2009-04-11,5313.1321,5664.9824
2009-04-12,5293.6731,5626.6881
2009-04-13,5274.2572,5605.8439
2009-04-14,5254.8841,5540.04
2009-04-15,5254.8841,5505.5305
2009-04-16,5177.8207,5495.1943
2009-04-17,5139.5457,5471.1067
2009-04-18,5063.5081,5423.0575
2009-04-19,5006.9272,5368.3506
2009-04-20,4950.7286,5334.2707
2009-04-21,4894.9114,5279.9224
2009-04-22,4802.7282,5219.0451
2009-04-23,4711.5982,5064.7471
2009-04-24,4639.4496,4998.2358
2009-04-25,4550.2048,4899.1249
2009-04-26,4462.0015,4735.6976
2009-04-27,4374.8357,4654.8117
2009-04-28,4288.7031,4485.1701
2009-04-29,4254.5385,4399.7132
2009-04-30,4203.5996,4289.91
2009-05-01,4102.8279,4165.7742
2009-05-02,3987.1163,4058.3465
2009-05-03,3889.5171,3952.0367
2009-05-04,3809.2943,3846.8509
2009-05-05,3777.4867,3742.7953
2009-05-06,3698.669,3639.8764
2009-05-07,3605.4052,3523.6551
2009-05-08,3574.6356,3457.5078
2009-05-09,3513.5718,3371.9788
2009-05-10,3438.1311,3281.6884
2009-05-11,3378.487,3209.0459
2009-05-12,3304.8137,3115.0293
2009-05-13,3103.7054,3076.64
2009-05-14,3033.7163,3019.4111
2009-05-15,2964.6862,2970.6981
2009-05-16,2950.9948,2919.6208
2009-05-17,2950.9948,2831.7463
2009-05-18,2950.9948,2760.6446
2009-05-19,2937.3416,2729.2747
2009-05-20,2869.6463,2666.9631
2009-05-21,2829.4844,2605.2245
2009-05-22,2763.3038,2533.924
2009-05-23,2698.0639,2483.4774
2009-05-24,2659.3696,2433.4346
2009-05-25,2621.0113,2383.7973
2009-05-26,2582.9881,2349.2933
2009-05-27,2545.2989,2324.7702
2009-05-28,2495.5645,2237.3357
2009-05-29,2446.4198,2213.2851
2009-05-30,2409.9469,2201.2985
2009-05-31,2373.8032,2160.7379
2009-06-01,2337.9879,2122.8375
2009-06-02,2302.4999,2078.1774
2009-06-03,2255.69,2001.5094
2009-06-04,2255.69,1978.5032
2009-06-05,2255.69,1955.6027
2009-06-06,2118.7163,1932.8083
2009-06-07,2096.3881,1921.4509
2009-06-08,2074.2022,1842.696
2009-06-09,2052.1583,1829.3268
2009-06-10,2096.3881,1754.3011
2009-06-11,2052.1583,1732.4728
2009-06-12,2008.4951,1710.7531
2009-06-13,1997.6676,1682.6806
2009-06-14,1954.7091,1646.2493
2009-06-15,1929.0568,1624.9674
2009-06-16,1862.3957,1603.7955
2009-06-17,1849.2439,1561.7835
2009-06-18,1823.1197,1522.2835
2009-06-19,1758.8504,1495.4893
2009-06-20,1720.9979,1475.0072
2009-06-21,1683.6732,1464.8082
2009-06-22,1646.8728,1420.2675
2009-06-23,1610.5937,1400.2027
2009-06-24,1586.6955,1378.2626
2009-06-25,1563.0265,1340.6911
2009-06-26,1516.372,1319.1281
2009-06-27,1481.9755,1295.7635
2009-06-28,1448.0846,1268.7148
2009-06-29,1414.6961,1241.8933
2009-06-30,1381.8066,1220.9792
2009-07-01,1360.1559,1200.2065
2009-07-02,1328.0906,1172.1088
2009-07-03,1296.5155,1147.9718
2009-07-04,1265.4271,1127.7043
2009-07-05,1234.8221,1107.5805
2009-07-06,1204.697,1085.7917
2009-07-07,1184.8787,1067.766
2009-07-08,1136.253,1055.2194
2009-07-09,1088.9293,1019.6975
2009-07-10,1061.1535,1002.1181
2009-07-11,1033.8373,988.1422
2009-07-12,1006.9774,967.3248
2009-07-13,998.125,934.7252
2009-07-14,963.2156,914.3652
2009-07-15,937.5556,885.8278
2009-07-16,912.3393,867.5544
2009-07-17,879.4018,847.7927
2009-07-18,847.2388,833.0904
2009-07-19,823.6198,803.9932
2009-07-20,808.1115,786.4144
2009-07-21,777.661,767.414
2009-07-22,777.661,747.0391
2009-07-23,762.7167,734.6092
2009-07-24,740.6484,709.9986
2009-07-25,718.9949,691.7599
2009-07-26,704.7879,676.7053
2009-07-27,690.7627,663.269
2009-07-28,676.9182,645.5208
2009-07-29,659.1887,633.7951
2009-07-30,643.0906,616.3671
2009-07-31,629.8704,603.4231
2009-08-01,616.8261,592.0091
2009-08-02,610.3697,579.272
2009-08-03,603.9569,573.6465
2009-08-04,597.5875,565.2491
2009-08-05,591.2615,552.7455
2009-08-06,584.9787,544.4716
2009-08-07,572.5422,533.5169
2009-08-08,560.277,524.0043
2009-08-09,554.2083,518.5991
2009-08-10,548.182,511.8739
2009-08-11,542.198,505.1837
2009-08-12,536.2561,494.5521
2009-08-13,530.3563,490.5885
2009-08-14,524.4984,480.0808
2009-08-15,512.9077,474.8609
2009-08-16,507.1746,468.368
2009-08-17,501.4829,464.4893
2009-08-18,495.8325,459.3376
2009-08-19,490.2231,455.4889
2009-08-20,484.6547,451.653
2009-08-21,479.1271,441.4871
2009-08-22,468.1939,437.6986
2009-08-23,468.1939,433.9231
2009-08-24,457.4224,428.9094
2009-08-25,452.097,423.9188
2009-08-26,446.8115,416.4765
2009-08-27,436.3602,414.0073
2009-08-28,426.0674,404.1893
2009-08-29,426.0674,401.7494
2009-08-30,420.9801,399.3154
2009-08-31,415.932,393.2561
2009-09-01,410.923,389.6383
2009-09-02,405.9529,381.2483
2009-09-03,401.0216,378.8645
2009-09-04,396.129,374.1148
2009-09-05,386.4594,369.3889
2009-09-06,381.682,362.3448
2009-09-07,376.9428,356.516
2009-09-08,372.2415,354.195
2009-09-09,372.2415,350.7248
2009-09-10,372.2415,346.1191
2009-09-11,367.5781,342.6806
2009-09-12,358.3644,335.8447
2009-09-13,353.8138,332.4473
2009-09-14,349.3005,325.6937
2009-09-15,344.8244,323.4547
2009-09-16,335.9832,318.9952
2009-09-17,331.6178,316.7747
2009-09-18,322.9968,311.2505
2009-09-19,318.7409,303.5815
2009-09-20,314.5212,301.4043
2009-09-21,314.5212,289.5416
2009-09-22,314.5212,287.4051
2009-09-23,306.19,283.151
2009-09-24,302.0781,278.9221
2009-09-25,302.0781,276.8171
2009-09-26,293.9613,273.6716
2009-09-27,293.9613,270.5404
2009-09-28,293.9613,268.4608
2009-09-29,289.956,265.3535
2009-09-30,278.1512,263.2899
2009-10-01,274.2861,262.2605
2009-10-02,282.0511,261.2328
2009-10-03,282.0511,259.182
2009-10-04,285.986,258.159
2009-10-05,285.986,257.1377
2009-10-06,285.986,257.1377
2009-10-07,282.0511,256.1179
2009-10-08,278.1512,255.0998
2009-10-09,274.2861,252.055
2009-10-10,266.66,252.055
2009-10-11,262.8986,249.0248
2009-10-12,259.1714,248.018
2009-10-13,255.4785,247.0128
2009-10-14,255.4785,253.0683
2009-10-15,255.4785,257.1377
2009-10-16,251.8195,246.0092
2009-10-17,248.1944,246.0092
2009-10-18,244.603,245.0073
2009-10-19,244.603,244.0069
2009-10-20,230.5719,251.0434
2009-10-21,223.755,244.0069
2009-10-22,223.755,243.0082
2009-10-23,223.755,240.0219
2009-10-24,223.755,238.0391
2009-10-25,223.755,237.0502
2009-10-26,223.755,234.0932
2009-10-27,223.755,233.1109
2009-10-28,220.3957,232.1301
2009-10-29,220.3957,231.151
2009-10-30,227.147,230.1736
2009-10-31,230.5719,228.2237
2009-11-01,230.5719,227.2512
2009-11-02,230.5719,227.2512
2009-11-03,230.5719,226.2803
2009-11-04,227.147,226.2803
2009-11-05,227.147,223.3777
2009-11-06,223.755,222.4134
2009-11-07,223.755,219.5307
2009-11-08,223.755,218.5731
2009-11-09,223.755,216.6629
2009-11-10,223.755,218.5731
2009-11-11,237.5208,218.5731
2009-11-12,241.0452,218.5731
2009-11-13,237.5208,214.7594
2009-11-14,237.5208,212.8625
2009-11-15,251.8195,211.9166
2009-11-16,262.8986,211.9166
2009-11-17,266.66,215.7103
2009-11-18,262.8986,228.2237
2009-11-19,262.8986,232.1301
2009-11-20,266.66,234.0932
2009-11-21,274.2861,238.0391
2009-11-22,278.1512,240.0219
2009-11-23,282.0511,238.0391
2009-11-24,289.956,229.1978
2009-11-25,306.19,234.0932
2009-11-26,310.3376,234.0932
2009-11-27,298.0019,238.0391
2009-11-28,298.0019,241.0157
2009-11-29,302.0781,265.3535
2009-11-30,298.0019,261.2328
2009-12-01,318.7409,285.2749
2009-12-02,331.6178,269.4998
2009-12-03,331.6178,269.4998
2009-12-04,367.5781,274.7185
2009-12-05,376.9428,282.0914
2009-12-06,386.4594,279.9769
2009-12-07,396.129,286.3392
2009-12-08,410.923,289.5416
2009-12-09,415.932,306.8589
2009-12-10,415.932,312.3522
2009-12-11,431.1941,312.3522
2009-12-12,431.1941,326.8154
2009-12-13,436.3602,357.6788
2009-12-14,441.566,357.6788
2009-12-15,452.097,362.3448
2009-12-16,457.4224,372.9311
2009-12-17,457.4224,375.3
2009-12-18,468.1939,378.8645
2009-12-19,468.1939,387.2337
2009-12-20,468.1939,399.3154
2009-12-21,468.1939,402.9686
2009-12-22,473.6402,423.9188
2009-12-23,479.1271,433.9231
2009-12-24,484.6547,436.4387
2009-12-25,490.2231,440.2228
2009-12-26,495.8325,442.7528
2009-12-27,501.4829,444.0199
2009-12-28,507.1746,444.0199
2009-12-29,518.6822,446.5585
2009-12-30,530.3563,454.2088
2009-12-31,524.4984,459.3376
2010-01-01,536.2561,464.4893
2010-01-02,554.2083,470.9609
2010-01-03,566.3882,477.468
2010-01-04,578.739,482.6993
2010-01-05,591.2615,498.5284
2010-01-06,623.3263,505.1837
2010-01-07,623.3263,507.8556
2010-01-08,636.4584,514.5598
2010-01-09,643.0906,524.0043
2010-01-10,649.7671,537.6146
2010-01-11,663.2533,555.5145
2010-01-12,676.9182,568.0428
2010-01-13,690.7627,579.272
2010-01-14,704.7879,590.5884
2010-01-15,711.8686,597.7052
2010-01-16,718.9949,612.0403
2010-01-17,733.3846,636.7185
2010-01-18,755.3143,633.7951
2010-01-19,770.1655,676.7053
2010-01-20,777.661,681.2079
2010-01-21,792.7923,693.2726
2010-01-22,792.7923,717.6536
2010-01-23,792.7923,747.0391
2010-01-24,808.1115,747.0391
2010-01-25,831.4451,761.1216
2010-01-26,847.2388,778.4751
2010-01-27,855.2074,791.1933
2010-01-28,871.2888,815.2599
2010-01-29,895.7732,821.726
2010-01-30,912.3393,837.9798
2010-01-31,929.101,849.4326
2010-02-01,946.0594,874.1817
2010-02-02,963.2156,885.8278
2010-02-03,963.2156,905.9346
2010-02-04,971.8681,934.7252
2010-02-05,989.3226,948.3972
2010-02-06,1006.9774,960.4249
2010-02-07,1024.8335,984.6604
2010-02-08,1051.9972,1002.1181
2010-02-09,1070.3608,1024.9949
2010-02-10,1083.3372,1078.567
2010-02-11,1098.2906,1091.2228
2010-02-12,1107.7035,1105.7582
2010-02-13,1126.6846,1135.0577
2010-02-14,1155.5461,1164.6608
2010-02-15,1184.8787,1202.0891
2010-02-16,1214.6856,1234.2719
2010-02-17,1238.8749,1278.349
2010-02-18,1275.736,1324.9951
2010-02-19,1306.9863,1348.5666
2010-02-20,1349.4128,1382.2415
