ExceedanceRnd,Flow,Exceedance,Volume,EWRRefExceedance,EWRBandNo,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,Energy,PerfMwPerCumec
0.0,7594.902896580312,0.003034090909090911,0.6561996102645389,0.027727272727272687,1.0511363636363635,69.60227272727273,13.278409090909092,16.482954545454547,20.210227272727273,186.75,306.3238636363636,0.041750514718074935,1045.0,6243.579032943948,30.397727272727273,4.721590909090909,8.517045454545455,59.78977272727273,6140.152896580312,100.0,18.0,25.0,80.0,6326.90289658031,1188.0,0.0,261.25,261.25,261.25,261.25,980.646928175734,990.2988678762363,0.8237113402061873,0.40849999999999886,989.0666565360293,0.48286717374999955,0.48286717374999955,0.48286717374999955,0.48286717374999955,7.936861186546181,7.936861186546181,7.936861186546181,7.936861186546181,0.0,0.0,0.0,0.0,0.9927500000000008,0.9927500000000008,0.9927500000000008,0.9927500000000008,0.9799999999999983,0.9799999999999983,0.9799999999999983,0.9799999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,5580.209657497622,0.010039344262295056,0.4821301144077946,0.08298360655737687,1.3114754098360655,72.47540983606558,13.534426229508197,17.488524590163934,22.714754098360658,191.85901639344263,318.072131147541,0.05707485620515977,1045.0,4217.1375263500795,27.524590163934427,4.465573770491804,7.511475409836065,57.28524590163934,4120.350641104178,100.0,18.0,25.0,80.0,4312.209657497619,1188.0,2.7540983606557377,261.25,261.25,261.25,261.25,978.1969418365222,990.0537101066234,0.8237113402061876,0.40850000000000086,988.8214987664164,0.48286717374999927,0.48286717374999927,0.48286717374999927,0.48286717374999927,10.141689756143373,10.141689756143373,10.141689756143373,10.141689756143373,0.5671416306987553,0.5671416306987553,0.5671416306987553,0.5671416306987553,0.9927500000000007,0.9927500000000007,0.9927500000000007,0.9927500000000007,0.9799999999999988,0.9799999999999988,0.9799999999999988,0.9799999999999988,14.72552404613936,14.72552404613936,14.72552404613936,14.72552404613936,58.90209618455744,1413.6503084293804,0.010844830399515271
0.02,4801.054211386991,0.01997289972899727,0.41481108386383664,0.10837398373983767,1.3875338753387534,69.4390243902439,12.915989159891598,16.230352303523034,20.447154471544714,178.58265582655827,297.61517615176155,0.06204014107022051,1045.0,3458.43903523523,30.5609756097561,5.084010840108401,8.769647696476964,59.552845528455286,3354.471555560432,100.0,18.0,25.0,80.0,3533.054211386991,1188.0,4.0,261.25,261.25,261.25,261.25,976.9975871506214,990.0043835513566,0.8237113402061831,0.4085000000000013,988.7721722111454,0.4828671737500009,0.4828671737500009,0.4828671737500009,0.4828671737500009,11.291717886781884,11.291717886781884,11.291717886781884,11.291717886781884,0.8465139380983261,0.8465139380983261,0.8465139380983261,0.8465139380983261,0.9927500000000008,0.9927500000000008,0.9927500000000008,0.9927500000000008,0.9800000000000022,0.9800000000000022,0.9800000000000022,0.9800000000000022,24.015559063244165,24.015559063244165,24.015559063244165,24.015559063244165,96.06223625297666,2305.493670071444,0.02009981460594005
0.03,4304.404443728052,0.02984590163934424,0.3719005439381038,0.14632786885245908,1.619672131147541,67.55081967213114,12.944262295081968,16.0327868852459,20.488524590163934,170.9606557377049,287.97704918032787,0.06697087630891296,1045.0,2971.427394547733,32.44918032786885,5.055737704918033,8.967213114754099,59.511475409836066,2865.4437879903558,100.0,18.0,25.0,80.0,3036.4044437280604,1188.0,4.0,261.25,261.25,261.25,261.25,976.166833840508,990.0,0.8237113402061876,0.40850000000000086,988.7677886597874,0.48286717374999927,0.48286717374999927,0.48286717374999927,0.48286717374999927,12.118087645536438,12.118087645536438,12.118087645536438,12.118087645536438,0.8643339407186618,0.8643339407186618,0.8643339407186618,0.8643339407186618,0.9927500000000007,0.9927500000000007,0.9927500000000007,0.9927500000000007,0.9799999999999988,0.9799999999999988,0.9799999999999988,0.9799999999999988,26.30895689751301,26.30895689751301,26.30895689751301,26.30895689751301,105.23582759005204,2525.659862161247,0.024482700344196102
0.04,3931.2968778805857,0.0398859416445623,0.33966405024888285,0.1761803713527851,1.7374005305039788,66.40583554376659,12.904509283819628,15.851458885941645,20.40318302387268,169.12732095490716,284.6923076923077,0.07242949381276931,1045.0,2601.604570188286,33.59416445623342,5.095490716180372,9.148541114058355,59.59681697612732,2494.1695569256854,100.0,18.0,25.0,80.0,2663.296877880593,1188.0,4.0,261.25,261.25,261.25,261.25,975.4964265384267,990.0,0.8237113402061826,0.40850000000000136,988.7677886597861,0.48286717375000104,0.48286717375000104,0.48286717375000104,0.48286717375000104,12.788494947616305,12.788494947616305,12.788494947616305,12.788494947616305,0.8771937436347437,0.8771937436347437,0.8771937436347437,0.8771937436347437,0.9927500000000008,0.9927500000000008,0.9927500000000008,0.9927500000000008,0.9800000000000025,0.9800000000000025,0.9800000000000025,0.9800000000000025,28.176306764766196,28.176306764766196,28.176306764766196,28.176306764766196,112.70522705906478,2704.925449417553,0.028692095245597266
0.05,3652.6910484177547,0.04984193548387096,0.3155925065832936,0.22777419354838674,1.8774193548387097,65.20322580645161,12.996774193548386,15.770967741935484,20.438709677419354,166.33870967741936,280.7483870967742,0.07690038521080851,1045.0,2326.9426613209757,34.79677419354839,5.003225806451613,9.229032258064516,59.558931139230765,2218.3546979236808,100.0,18.0,25.0,79.99764081665013,2384.6934076011007,1188.0,4.0,261.25,261.25,261.25,261.25,974.9671259476635,990.0,0.8237113402061876,0.4085000000000009,988.7677886597872,0.48286717374999943,0.48286717374999943,0.48286717374999943,0.48286717374999943,13.317795538380796,13.317795538380796,13.317795538380796,13.317795538380796,0.886372468087676,0.886372468087676,0.886372468087676,0.886372468087676,0.9927500000000007,0.9927500000000007,0.9927500000000007,0.9927500000000007,0.9799999999999991,0.9799999999999991,0.9799999999999991,0.9799999999999991,29.649355570490982,29.649355570490982,29.649355570490982,29.649355570490982,118.59742228196393,2846.3381347671257,0.03249515925697964
0.06,3461.197084321362,0.05977777777777775,0.29904742808536583,0.2689430894308945,1.986449864498645,63.8130081300813,13.010840108401084,15.598915989159892,20.352303523035232,163.11924119241192,275.8943089430894,0.07972196960556698,1045.0,2140.3027753782717,36.1869918699187,4.989159891598916,9.401084010840108,59.630742815425336,2030.094796790488,100.0,18.0,25.0,79.98304633846057,2193.214037982901,1188.0,4.0,261.25,261.25,261.25,261.25,974.588632691646,990.0,0.8237113402061831,0.4085000000000013,988.7677886597862,0.4828671737500009,0.4828671737500009,0.4828671737500009,0.4828671737500009,13.696288794396622,13.696288794396622,13.696288794396622,13.696288794396622,0.8924472121235837,0.8924472121235837,0.8924472121235837,0.8924472121235837,0.9927500000000008,0.9927500000000008,0.9927500000000008,0.9927500000000008,0.9800000000000022,0.9800000000000022,0.9800000000000022,0.9800000000000022,30.70016396454784,30.70016396454784,30.70016396454784,30.70016396454784,122.80065585819136,2947.2157405965904,0.03548765633267556
0.07,3266.212521158276,0.06998432601880875,0.2822007618280743,0.2946708463949848,2.0815047021943576,61.44827586206897,12.564263322884013,14.633228840125392,18.58307210031348,152.9498432601881,260.1786833855799,0.07967742719544078,1045.0,1961.0338377726957,38.55172413793103,5.435736677115988,10.366771159874608,61.26777706522088,1845.4118287325523,100.0,18.0,25.0,79.85084916553437,1998.361671992741,1188.0,4.0,261.25,261.25,261.25,261.25,974.1877165215266,990.0,0.8237113402061869,0.408500000000001,988.767788659787,0.48286717374999966,0.48286717374999966,0.48286717374999966,0.48286717374999966,14.097204964515571,14.097204964515571,14.097204964515571,14.097204964515571,0.8983697204265643,0.8983697204265643,0.8983697204265643,0.8983697204265643,0.9927500000000007,0.9927500000000007,0.9927500000000007,0.9927500000000007,0.9799999999999996,0.9799999999999996,0.9799999999999996,0.9799999999999996,31.808838549208776,31.808838549208776,31.808838549208776,31.808838549208776,127.2353541968351,3053.6485007240435,0.038977670207709814
0.08,3087.913094575469,0.0801117021276597,0.26679569137132064,0.3317287234042555,2.279255319148936,60.058510638297875,12.675531914893616,14.547872340425531,18.74468085106383,148.84840425531914,254.875,0.0825372011046334,1045.0,1788.0380945754707,39.941489361702125,5.324468085106383,10.452127659574469,61.12747641333432,1671.1925330557535,100.0,18.0,25.0,79.87215726439814,1820.0409373110726,1188.0,4.0,261.25,261.25,261.25,261.25,973.8083110479023,990.0,0.8237113402061826,0.40850000000000136,988.7677886597862,0.48286717375000104,0.48286717375000104,0.48286717375000104,0.48286717375000104,14.476610438141867,14.476610438141867,14.476610438141867,14.476610438141867,0.903557121676816,0.903557121676816,0.903557121676816,0.903557121676816,0.9927500000000008,0.9927500000000008,0.9927500000000008,0.9927500000000008,0.9800000000000024,0.9800000000000024,0.9800000000000024,0.9800000000000024,32.853197123728535,32.853197123728535,32.853197123728535,32.853197123728535,131.41278849491414,3153.9069238779434,0.04256998024681136
0.09,2958.3242967552396,0.089859649122807,0.2555992192396519,0.3522456140350879,2.357894736842105,59.34035087719298,12.670175438596491,14.442105263157895,18.705263157894738,148.8140350877193,253.9719298245614,0.08587388540088575,1045.0,1659.3523669306728,40.65964912280702,5.329824561403509,10.557894736842105,60.90524386168665,1541.8997546479336,100.0,18.0,25.0,79.61050701958139,1690.713789735653,1188.0,4.0,261.25,261.25,261.25,261.25,973.5236621465573,990.0,0.8237113402061875,0.4085000000000007,988.7677886597877,0.4828671737499986,0.4828671737499986,0.4828671737499986,0.4828671737499986,14.761259339487042,14.761259339487042,14.761259339487042,14.761259339487042,0.9071618994972122,0.9071618994972122,0.9071618994972122,0.9071618994972122,0.9927500000000007,0.9927500000000007,0.9927500000000007,0.9927500000000007,0.9799999999999974,0.9799999999999974,0.9799999999999974,0.9799999999999974,33.63267957388194,33.63267957388194,33.63267957388194,33.63267957388194,134.53071829552775,3228.7372390926707,0.045482897825553176
