Exceedance,VicFalls_full,VicFalls_overlap,VicFalls_factor_smooth,Ngonye_gauged,Ngonye_scaled,Ngonye_synthetic,Conversion
0.035,4057.9837,4086.1755,0.9947466273416726,4058.3465,4037.0264934588813,4051.5459612403133,0.9948355616753416
0.036000000000000004,4018.9229,4052.9931,0.992733055108513,4046.8965,4017.487926152948,4027.0220772947796,0.9996429456641102
0.037,3960.7774,4003.5246,0.9903176979304561,4027.0423,3988.051260004569,3988.051260004569,1.0068859865754054
0.038,3922.3099,3970.2457,0.987743568046776,4000.4964,3951.4645880942826,3969.276648797797,1.0074330404372898
0.039,3884.0786,3923.5455,0.9869681102896258,3982.9149,3931.009992297394,3936.514205791712,1.0120830181699707
0.04,3827.1734,3889.5171,0.9858394405821319,3957.2349,3901.1982400680886,3915.559952093984,1.0193419091144624
0.041,3789.5302,3873.392,0.9842999515585952,3948.0376,3886.0532184315125,3886.0532184315125,1.025470972214844
0.042,3761.6431,3808.5936,0.9828483435761461,3924.6162,3857.302531342109,3857.3025313421094,1.0254302252497345
0.043000000000000003,3731.5124,3793.3704,0.9797147557026389,3903.8119,3824.6221219175545,3830.7539703920866,1.0249522745569744
0.044,3696.4452,3777.4867,0.977904626929747,3897.8003,3811.6769482181558,3811.676948218156,1.0311736660449222
0.045,3678.0029,3761.6431,0.9767467361894863,3893.6548,3803.1146177485266,3803.1146177485266,1.0340162096523977
0.046,3641.2927,3761.6431,0.9734827474678527,3875.9272,3773.1482596413816,3773.1482596413816,1.0362111948982793
0.047,3623.0245,3730.076,0.9707314193622578,3846.8509,3734.259034231979,3734.259034231979,1.0307021203505466
0.048,3588.6115,3698.669,0.9678444587442036,3816.004,3693.2983259457155,3692.3242350987275,1.0291719585543644
0.049,3568.5667,3698.669,0.9643732067404189,3805.9321,3670.3389439132966,3670.338943913297,1.0285190813200429
0.05,3550.5294,3681.465,0.9621800108140252,3782.5013,3639.447141738064,3639.447141738064,1.0250435165353269
0.051000000000000004,3514.6276,3667.4217,0.9585063103584704,3756.1638,3600.3067050400514,3600.306705040052,1.0243778615521177
0.052000000000000005,3496.7627,3667.4217,0.9545005561792109,3743.5998,3573.268091212383,3573.2680912123824,1.0218789199542715
0.053,3478.9553,3651.8579,0.9525203530715701,3730.9755,3553.830100561378,3553.830100561378,1.021522208279416
0.054,3453.1404,3651.8579,0.94976232919635,3715.4673,3528.810876900873,3530.1446963297662,1.021913524541566
0.055,3425.876,3636.0246,0.9488319440176768,3701.4616,3512.0650056347804,3512.0650056347804,1.0251582385453473
0.056,3408.2305,3583.9775,0.9487619981975434,3685.1161,3496.298114625938,3496.3664355491956,1.0258396885498027
0.057,3378.487,3574.6356,0.948291879301612,3673.4263,3483.480329502967,3488.168641405712,1.0310770263443272
0.058,3363.674,3533.9215,0.9487136292941223,3666.2324,3478.2046460397,3478.2046460397005,1.0340492705415865
0.059000000000000004,3348.3517,3513.5718,0.9496183508808473,3642.8011,3459.2707731689366,3467.070774707111,1.033126470307446
0.06,3321.255,3498.4048,0.9491534973572116,3637.1866,3452.2483819307854,3452.2483819307854,1.0394409287846869
0.061,3304.0166,3483.2772,0.9494038109044168,3624.3853,3441.005216005948,3441.005216005948,1.0414612372122913
0.062,3304.0166,3483.2772,0.9479912396318195,3619.4296,3431.1875532641006,3441.0052160059477,1.0384898045803101
0.063,3286.8346,3468.1891,0.945710289389324,3613.4037,3417.2330588074537,3417.2330588074533,1.039672960363583
0.064,3269.7091,3453.1404,0.943825411630854,3607.7663,3405.1015131654226,3405.1015131654226,1.0414080913697865
0.065,3252.6399,3453.1404,0.9419380680862567,3590.2993,3381.83958649344,3381.8395864934396,1.0397214848447993
0.066,3235.6269,3453.1404,0.9396023931667621,3571.6357,3355.9174512398436,3355.9174512398436,1.037176891822677
0.067,3218.6702,3438.1311,0.937042820928295,3556.0991,3332.217132164571,3332.217132164571,1.035277591399259
0.068,3201.7695,3423.1611,0.9348244180155998,3544.0245,3313.040640645527,3313.0406406455268,1.03475301412095
0.069,3186.0438,3417.8159,0.9322317523307528,3525.5087,3286.591153258314,3281.6947086559358,1.0315586851813883
0.07,3168.946,3408.2305,0.9307402014924983,3504.9688,3262.21536713692,3262.21536713692,1.029432299299805
0.07100000000000001,3160.3899,3393.3391,0.9282400176823494,3493.7816,3243.067894162267,3243.0678941622673,1.0261606943378305
0.07200000000000001,3134.7263,3393.3391,0.9252027544731202,3470.3991,3210.8228064410373,3210.8228064410373,1.0242753271445222
0.073,3131.9704,3380.1801,0.9226554114398627,3457.8345,3190.389713288452,3190.3897132884526,1.0186525751611357
0.074,3103.7054,3378.487,0.9194555805575899,3448.9166,3171.1256147477093,3171.1256147477093,1.021722491686134
0.075,3088.1552,3378.487,0.9164113199257903,3443.1939,3155.3818666594298,3153.3325966411207,1.0217691995076639
0.076,3075.5944,3363.674,0.913830729315415,3434.6169,3138.65846664605,3139.3228726318957,1.0205046759891518
0.077,3052.1754,3363.674,0.9114131536679644,3426.0484,3122.5455768630836,3122.5455768630836,1.0230557447200064
0.078,3047.6373,3348.9003,0.9095034079743423,3418.0702,3108.7464955955415,3112.6233083653146,1.0200513347160902
0.079,3019.8338,3334.1657,0.9082658388328717,3408.9368,3096.220842180245,3096.2208421802447,1.0252951146451321
0.08,3019.5429,3319.4701,0.9066699524249887,3397.2072,3080.145690401829,3080.145690401829,1.0200701869153206
0.081,3005.1131,3319.4701,0.9060406185431941,3389.0165,3070.586605913091,3070.286485120631,1.0217873683067338
0.082,2992.1835,3304.8137,0.9049063633887106,3377.6542,3056.4607789066044,3056.460778906605,1.0214817302837893
0.083,2984.8564,3304.8137,0.9036904678503294,3371.9788,3047.225099353392,3047.0638157179606,1.0208950418363147
0.084,2971.0078,3290.1963,0.9024163266635731,3360.39,3032.470799957004,3032.470799957004,1.0206875929295791
0.085,2954.9395,3275.6178,0.9011667553580792,3352.1446,3020.8412726731062,3020.8412726731067,1.0223022409335645
0.08600000000000001,2938.9259,3275.6178,0.9004411814528618,3336.4356,3004.2640135053875,3004.2640135053875,1.022231970362161
0.08700000000000001,2937.3416,3261.0784,0.8993325221967232,3330.3759,2995.1153580101823,2995.1153580101823,1.019668722905835
0.088,2923.7265,3261.0784,0.8981237486121202,3313.045,2975.524394720642,2975.524394720642,1.017716395401773
0.089,2922.9672,3246.5778,0.8969131775067384,3304.1697,2963.5533446484865,2963.5533446484865,1.0138852549041557
0.09,2907.0632,3246.5778,0.8960014032262844,3303.1006,2959.5827725975823,2959.582772597583,1.0180661956704562
0.091,2891.2138,3232.1161,0.8946767398175528,3289.3091,2942.868341840209,2942.868341840209,1.0178660401524815
0.092,2875.419,3217.6933,0.8933009609583961,3281.6884,2931.535401286021,2931.535401286021,1.019515904042514
0.093,2859.6787,3210.1274,0.8912565510207725,3270.3253,2914.698847593973,2914.698847593973,1.0192399753140005
0.094,2843.9928,3190.284,0.8900365614703526,3259.7832,2901.3262304668224,2910.273318604485,1.0201594850967353
0.095,2828.3612,3188.9642,0.8892617401464534,3256.0238,2895.457390346268,2895.457390346268,1.023722638518117
0.096,2812.7838,3174.6577,0.8883807243033683,3234.0328,2873.0524012848505,2873.0524012848505,1.0214266739181483
0.097,2802.899,3160.3899,0.8877326784650472,3214.4606,2853.581718258363,2853.581718258363,1.0180822492206687
0.098,2797.2606,3146.1609,0.8869671776259567,3202.2731,2840.311133494523,2840.311133494523,1.0153902476925185
0.099,2781.7915,3134.5531,0.8861830720253133,3195.1504,2831.4881970549086,2831.4881970549086,1.0178649970908706
0.1,2763.3038,3117.8186,0.8853972917103256,3181.2788,2816.6956336954745,2816.6956336954745,1.0193217385998146
0.101,2750.1807,3103.7054,0.8842926443232592,3168.5881,2801.9591497202114,2801.9591497202114,1.0188272900468727
0.10200000000000001,2735.7079,3103.7054,0.8822297992055009,3153.6075,2782.206511497962,2782.2065114979614,1.016996921161781
0.10300000000000001,2720.4544,3089.6306,0.880401600069275,3145.3249,2769.1490746977324,2769.1490746977324,1.0178994636696475
0.10400000000000001,2705.2546,3077.1203,0.8786070704314349,3129.061,2749.2151184112563,2750.6095858586727,1.0162500484838861
0.105,2690.1084,3075.5944,0.876707590313785,3128.18,2742.499149867776,2742.499149867776,1.0194753303873465
0.106,2690.1084,3075.5944,0.8747718080906297,3117.8231,2727.3837504937324,2742.499149867776,1.0138564492396411
0.107,2675.0157,3061.5966,0.8728334484973563,3111.7314,2716.0232486595064,2716.0232486595064,1.01532983475929
0.108,2659.9765,3047.6373,0.8706156507414624,3106.7871,2704.817472781681,2708.9934741013826,1.0168576574949744
0.109,2644.9907,3047.6373,0.8693782283188971,3102.2906,2697.0639055583683,2697.0639055583683,1.019687481531927
0.11,2630.0582,3033.7163,0.8674394380641967,3090.3287,2680.6729909616593,2680.6729909616593,1.0192447417937973
0.111,2615.179,3028.1355,0.865975471200463,3084.8503,2671.40469212539,2671.4046921253903,1.0214997490135054
0.112,2615.179,3019.8338,0.863467786440249,3076.64,2656.5795304735275,2671.4046921253903,1.0158308591777188
0.113,2600.3529,3019.8338,0.862203763298526,3068.4383,2645.619049709331,2645.619049709331,1.0174076948207036
0.114,2595.6253,3005.9895,0.8603962422676431,3059.8604,2632.6923900235674,2632.6923900235674,1.014280601296176
0.115,2570.8598,3005.9895,0.8583646828991388,3048.7027,2616.8987263392482,2616.8987263392482,1.0179079879576662
0.116,2570.388,2992.1835,0.855856442157738,3045.7597,2606.73306050942,2606.73306050942,1.014139912149224
0.117,2556.1926,2992.1835,0.8533536623607938,3037.3067,2591.896796157977,2591.896796157977,1.0139677253419703
0.11800000000000001,2541.5783,2992.1835,0.8499383709279628,3030.2789,2575.550311723379,2575.550311723379,1.0133665021153897
0.11900000000000001,2527.0168,2978.4157,0.8481321750744265,3027.5605,2567.7714720344184,2567.7714720344184,1.0161275825449274
0.12,2512.5079,2978.4157,0.8456381576273879,3020.7363,2554.449879410173,2554.4498794101723,1.016693272650077
0.121,2498.0517,2975.3678,0.8431349434906782,3016.0942,2542.9744128795624,2542.9744128795624,1.0179830997411152
0.122,2498.0517,2964.6862,0.8418850977644295,3008.5588,2532.8608194680346,2542.9744128795624,1.0139345072273862
0.123,2483.648,2951.1865,0.8396601531957028,2997.722,2517.067713758129,2517.067713758129,1.0134558978398422
0.124,2469.2967,2950.9948,0.8378554191892036,2979.9899,2496.800686844093,2496.800686844093,1.0111383888554555
0.125,2469.2967,2937.3416,0.8359309793632199,2976.0951,2487.81009162108,2496.800686844093,1.0074974350474288
0.126,2446.4198,2937.3416,0.833904648603559,2973.04,2479.231876484325,2479.231876484325,1.0134122837316493
0.127,2440.7511,2937.3416,0.8315532453258284,2967.2706,2467.443497189918,2467.443497189918,1.0109361405961952
0.128,2426.5566,2937.3416,0.8292003102072203,2954.8104,2450.1297002835204,2450.1297002835204,1.0097146303051494
0.129,2422.0679,2923.7265,0.8261493285319735,2945.8618,2433.721748017991,2433.721748017991,1.0048115282061214
0.13,2412.4143,2923.7265,0.824210961259978,2940.2249,2423.3655911495225,2423.365591149523,1.0045395565552413
0.131,2398.3241,2923.7265,0.8220337119209974,2933.0281,2411.04797621159,2411.0479762115906,1.0053053197487323
0.132,2384.2857,2910.1494,0.8198128023579241,2922.3003,2395.739198274402,2395.739198274402,1.004803744062384
0.133,2384.2857,2910.1494,0.8176802737187688,2919.6208,2387.316334899011,2395.739198274402,1.0012710871432107
0.134,2373.8032,2910.1494,0.8162428093117716,2919.1172,2382.708424038313,2384.832211470341,1.003751458435271
0.135,2358.8507,2910.1494,0.8151267466925836,2911.5882,2373.3134171745155,2369.5085936526257,1.0061312558588449
0.136,2356.3647,2896.6104,0.8140090924744493,2903.9367,2363.8308777702473,2363.8308777702473,1.0031685153704124
0.137,2349.8899,2883.1094,0.8122054602367542,2897.328,2353.2256216968344,2353.225621696834,1.0014195225473475
0.138,2342.4819,2883.1094,0.8108393149638226,2892.8796,2345.6605131368174,2345.6605131368174,1.0013569424535649
0.139,2328.6506,2869.6463,0.8102710778474115,2881.9493,2335.160165612593,2335.160165612593,1.0027954239303196
0.14,2314.871,2869.6463,0.8089871651373839,2876.8818,2327.3604518173343,2327.3604518173343,1.0053953122300698
0.14100000000000001,2302.4999,2856.2211,0.8073542564148267,2874.2189,2320.5128627829413,2320.5128627829413,1.0078232197894739
0.14200000000000002,2301.1428,2852.9546,0.8060685140899496,2866.2362,2310.3827547648234,2310.3827547648234,1.0040153765184947
0.14300000000000002,2287.0683,2842.8338,0.8048007545171895,2859.256,2301.131386157801,2301.5316322131607,1.006148957666809
0.14400000000000002,2273.8406,2829.4844,0.8040727254616579,2852.93,2293.9632006513275,2293.9632006513275,1.008849609181632
0.145,2273.4465,2829.4844,0.8027351569053004,2845.5759,2284.243816572441,2292.6650307927434,1.0047493163232304
0.146,2260.2665,2816.1728,0.8015315764646775,2839.6908,2276.101843596241,2276.101843596241,1.007005963056233
0.147,2246.7435,2802.899,0.8009672199088771,2829.1001,2266.016441940926,2266.016441940926,1.0085781674414218
0.148,2233.2716,2802.899,0.8003815905391686,2825.0376,2261.1080876209558,2261.1080876209558,1.0124644434742982
0.149,2233.2716,2798.0345,0.7991279335502623,2814.1872,2248.895601759599,2261.1080876209558,1.006996015065789
0.15,2233.2716,2789.6629,0.7978524353066653,2805.3286,2238.2382553454377,2261.1080876209558,1.0022239370014099
0.151,2219.8507,2776.4645,0.797170786684071,2799.6372,2231.78898915399,2231.78898915399,1.0053779694075777
0.152,2206.4807,2776.4645,0.7965799771055698,2789.3569,2221.9458555412634,2222.2539557675814,1.0070089693244375
0.153,2193.1616,2763.3038,0.7956427554535969,2786.8948,2217.372657831301,2217.372657831301,1.0110393405717577
0.154,2193.1616,2752.4379,0.7943633596646036,2772.6877,2202.5215166727226,2217.372657831301,1.004267773370062
0.155,2179.8933,2750.1807,0.793082010067572,2767.9586,2195.218170271822,2195.218170271822,1.0070301010933984
0.156,2166.6756,2737.0952,0.7921977696730081,2761.7138,2187.823512835168,2187.823512835168,1.0097605349112566
0.157,2166.6756,2737.0952,0.7914535160924778,2755.4064,2180.776083543716,2187.823512835168,1.0065078886491896
0.158,2153.5086,2724.0472,0.7902616603932769,2744.9419,2169.222343577076,2169.2291530915895,1.007296810227308
0.159,2140.3921,2714.4455,0.7889764410272413,2739.7155,2161.5709846171685,2161.5709846171685,1.0098948620755834
0.16,2127.3261,2698.0639,0.7882288708632235,2734.2426,2155.2089572641244,2155.2089572641244,1.0131069972131326
0.161,2127.3261,2698.0639,0.7869575915605991,2728.2274,2146.999263933635,2155.2089572641244,1.009247836489965
0.162,2114.3104,2698.0639,0.7860390058382255,2721.5149,2139.2168663699176,2139.216866369918,1.0117799479063803
0.163,2101.345,2672.2303,0.7851114336399599,2713.0896,2130.0776654496653,2130.077665449665,1.013673464114491
0.164,2091.5487,2672.2303,0.7838182953741624,2701.8954,2117.7950467072906,2116.6569646330686,1.0125487619328637
0.165,2085.2774,2659.3696,0.7824912099580695,2695.8928,2109.512418989248,2109.512418989248,1.0116219640558364
0.166,2075.5648,2654.0864,0.7819159863376425,2688.3404,2102.056335477332,2102.056335477332,1.01276353090847
0.167,2062.7498,2646.5462,0.7806188569298761,2683.4325,2094.7380107984795,2094.7380107984795,1.0155075573385
0.168,2052.1583,2633.7601,0.7798365306109245,2671.2238,2083.1179006773305,2083.1179006773305,1.0150863608705676
0.169,2049.9848,2629.4893,0.778706734402121,2666.9631,2076.7821263719575,2076.7821263719575,1.0130719634467324
0.17,2037.2697,2621.0113,0.7774283057622972,2659.3693,2067.468969295266,2067.468969295266,1.014823402760698
0.171,2037.1063,2621.0113,0.7761272902874669,2651.169,2057.644612064133,2062.649338943874,1.0100821012944357
0.17200000000000001,2024.6043,2608.2997,0.7747636198620265,2635.2014,2041.6581757294798,2041.6581757294798,1.0084233130046596
0.17300000000000001,2011.9887,2602.5719,0.7732799867587777,2623.1722,2028.4465640819938,2029.000290301854,1.0081798988642399
0.17400000000000002,1999.4228,2595.6253,0.7718608008678214,2616.8389,2019.835369096069,2019.8353690960687,1.0102092309320814
0.17500000000000002,1997.6676,2595.6253,0.7705646494975821,2610.3474,2011.4414293479247,2011.441429347925,1.0068949555711495
0.176,1986.9064,2582.9881,0.7687173004408887,2607.1913,2004.1930578689712,2004.1930578689712,1.008700287979832
0.177,1976.1181,2575.2516,0.7668553043562832,2601.0933,1994.6621942305892,1994.6621942305892,1.009384102210586
0.178,1974.4395,2570.388,0.7650891879076297,2592.4346,1983.4436828176408,1983.4436828176406,1.004560374130299
0.179,1961.9378,2570.388,0.7638768654782141,2581.2565,1971.7621242152657,1971.8467458433615,1.0050074595714837
0.18,1944.0572,2557.8249,0.7622571838276951,2572.6344,1961.0090527622522,1961.0090527622522,1.008719832298274
0.181,1937.3349,2556.0462,0.7606817971530881,2566.8216,1952.5344676593654,1952.5344676593654,1.0078456066936932
0.182,1937.3349,2545.2989,0.7588357648878142,2557.9662,1941.0762379341754,1952.5344676593654,1.0019311776885738
0.183,1929.0568,2545.2989,0.7576148999969303,2549.1365,1931.263794526025,1931.263794526025,1.0011440795968398
0.184,1925.0651,2545.2989,0.7561014363884999,2541.5257,1921.6512323882878,1921.6512323882878,0.9982266222520411
0.185,1912.8444,2532.8099,0.7553993621040307,2537.1234,1916.5413979392094,1916.5413979392097,1.0019327227762016
0.186,1902.2114,2520.3578,0.7535523381056233,2523.8025,1901.8172747918172,1902.1320729105275,0.9997928068309428
0.187,1888.8793,2520.3578,0.752011725244562,2513.697,1890.3296177120797,1890.3296177120797,1.0007678191571476
0.188,1888.5499,2507.9427,0.7505775127786994,2506.1285,1881.0436962338126,1881.0436962338126,0.9960254141200149
0.189,1876.4759,2507.9427,0.7492588910252062,2498.0706,1871.7016074586713,1871.7016074586713,0.9974557133713635
0.19,1864.4507,2495.5645,0.7475529003251088,2488.5395,1860.314920798596,1860.314920798596,0.9977817706837707
0.191,1862.3957,2495.5645,0.7466466296468732,2478.4549,1850.5299978167784,1850.5299978167782,0.9936287964028151
0.192,1852.4742,2483.2232,0.7452159468619299,2463.4117,1835.7736825262566,1835.7736825262566,0.9909847503011143
0.193,1840.5463,2477.8601,0.7443534793522624,2461.5941,1832.2961330880007,1832.2961330880007,0.9955175444855697
0.194,1836.1519,2470.9186,0.743717067737247,2448.1352,1820.7199323683387,1820.7199323683385,0.9915954842125745
0.195,1828.6668,2461.1513,0.7425102500629045,2434.7058,1807.794012387604,1807.794012387604,0.9885857895968823
0.196,1816.8359,2447.9854,0.7411837313830886,2430.8276,1801.689870916998,1801.689870916998,0.9916635128780744
0.197,1816.8359,2446.4198,0.7399992852656618,2418.5007,1789.688789414503,1801.689870916998,0.9850580283087222
0.198,1805.0532,2446.4198,0.7389247547028469,2413.5309,1783.4177282502415,1783.4177282502415,0.9880139423315841
0.199,1793.3188,2434.2255,0.7377020379076036,2396.1239,1767.625484109115,1767.625484109115,0.9856727560705408
0.2,1784.3803,2429.3625,0.7371276385324446,2382.8088,1756.4342238183278,1756.4342238183278,0.9843384976948736
0.201,1781.6326,2422.0679,0.7362856346697118,2378.8559,1751.5174261192883,1751.5174261192883,0.9830968663905726
0.202,1769.9945,2409.9469,0.7354788191413215,2373.9186,1745.9668486656192,1745.9668486656192,0.9864250135611264
0.203,1769.9945,2397.8624,0.7346701605679454,2364.0563,1736.8016215126631,1745.9668486656192,0.9812469030342541
0.20400000000000001,1758.4044,2386.682,0.7347059544441833,2349.4703,1726.1698191997616,1726.1698191997616,0.981668277899988
0.20500000000000002,1746.8622,2385.8146,0.7344251953016224,2337.1916,1716.4923972873114,1716.4923972873112,0.982614654600295
0.20600000000000002,1735.3679,2373.8032,0.7336128282393325,2327.9721,1707.8301963432582,1707.8301963432582,0.9841314895494253
0.20700000000000002,1735.3679,2361.8284,0.7328016772149396,2319.5342,1699.7585521174133,1707.8301963432582,0.9794802313200638
0.20800000000000002,1723.9214,2349.8899,0.7320269222280036,2313.8757,1693.8193070891673,1693.8193070891673,0.982538593168556
0.209,1712.5226,2349.8899,0.7324304543531541,2290.6097,1677.712303316742,1677.712303316742,0.9796730877109254
0.21,1712.5226,2337.9879,0.7328415571815734,2280.8865,1671.5284144144289,1677.712303316742,0.9760621053494003
0.211,1701.1714,2326.1223,0.7323388290186885,2266.3325,1659.7232892169968,1659.7232892169968,0.9756355469043254
0.212,1701.1714,2314.4823,0.7322888365702612,2251.8929,1649.0360318218316,1659.7232892169968,0.9693532537766809
0.213,1689.8676,2302.4999,0.7326978879452781,2246.1013,1645.7136786211433,1645.7136786211433,0.9738713723022699
0.214,1683.6732,2302.4999,0.7318773000835376,2238.551,1638.344661979303,1638.344661979303,0.9730775912922431
0.215,1678.6114,2289.2195,0.7318439938530288,2229.1714,1631.4057003589478,1631.4057003589478,0.9718781251926133
0.216,1667.4025,2279.0226,0.7310313203823855,2212.4251,1617.3520421001313,1617.3520421001313,0.969982977775391
0.217,1656.2409,2279.0226,0.7303735466663052,2203.6937,1609.5195834351925,1609.5195834351925,0.9717907482149442
0.218,1656.2409,2265.4081,0.7299346919023116,2189.7498,1598.3743456061486,1609.5195834351925,0.9650615110435617
0.219,1645.1264,2255.69,0.7290399029476331,2179.7879,1589.152359062425,1589.152359062425,0.9659758417726594
0.22,1645.1264,2255.69,0.7276768605208028,2170.2451,1579.237140928656,1589.152359062425,0.9599488166554593
0.221,1634.0591,2244.0779,0.7275494574529977,2158.3613,1570.314592802547,1570.314592802547,0.9609900846319126
0.222,1623.0388,2232.5018,0.7272428639959212,2144.5883,1559.6365373841438,1559.636537384144,0.9609360770575194
0.223,1612.0655,2232.5018,0.7267575973108596,2134.3508,1551.1556592265113,1551.1556592265113,0.9622162742311099
0.224,1612.0655,2220.9618,0.7263119192453239,2129.1181,1546.4038535109576,1551.1556592265113,0.9592686237072611
0.225,1610.5937,2209.4577,0.7259539408512939,2116.1146,1536.2017331629595,1536.2017331629595,0.9538108420286008
0.226,1601.139,2205.6503,0.7258274770179547,2106.3399,1528.8393753592509,1528.8393753592509,0.9548448794010083
0.227,1590.2593,2189.827,0.7268234558018707,2102.3083,1528.006983766956,1528.006983766956,0.9608539838546808
0.228,1586.6955,2186.5574,0.7266956616123481,2089.6684,1518.5529604884168,1518.5529604884168,0.9570538017460923
0.229,1579.4263,2175.1611,0.7262954532729793,2080.5186,1511.0711996298642,1511.0711996298642,0.9567215637917794
0.23,1577.5428,2163.8006,0.7260909064123469,2071.1604,1503.850732161359,1506.046912474644,0.9532868028438652
0.231,1568.6399,2163.8006,0.7261205539770567,2056.0267,1492.9232463956196,1492.9232463956196,0.9517310164019286
0.232,1563.0265,2152.4759,0.7262634786979297,2043.1864,1483.8916624922997,1484.853138961092,0.9493707640224268
0.233,1551.2776,2141.187,0.7261366535629008,2036.1748,1478.5411553411088,1478.5411553411088,0.953111909397202
0.234,1547.2067,2129.9338,0.7254206914468059,2021.4071,1466.3705361774826,1466.3705361774826,0.947753481275309
0.23500000000000001,1539.5857,2118.7163,0.7258424687915678,2011.8047,1460.2532901744794,1460.2532901744794,0.9484715856833947
0.23600000000000002,1536.5597,2118.7163,0.7253726958777794,2005.4221,1454.6784350498776,1454.6784350498776,0.9467113025610899
0.23700000000000002,1525.9589,2107.5344,0.7249701788176982,1995.5143,1446.6883589042739,1446.6883589042739,0.9480519815469957
0.23800000000000002,1525.9589,2096.3881,0.7243278405232223,1989.9931,1441.4074047791128,1446.6883589042739,0.9445912368800449
0.23900000000000002,1515.4044,2096.3881,0.7234458767412272,1986.3231,1436.9972565708524,1436.9972565708524,0.9482599209629142
0.24,1504.8959,2085.2774,0.7229679052097407,1980.4411,1431.7953534582748,1431.7953534582748,0.9514248483621192
0.241,1504.8959,2084.5907,0.7228393457096648,1976.0662,1428.3783990869836,1431.7953534582748,0.9491542897332523
