ExceedanceRnd,Flow,Exceedance,Volume,EWRRefExceedance,EWRBandNo,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,Energy,PerfMwPerCumec
0.0,7594.902896580312,0.003034090909090911,0.6561996102645389,0.027727272727272687,1.0511363636363635,69.60227272727273,13.278409090909092,16.482954545454547,20.210227272727273,186.75,306.3238636363636,0.041750514718074935,935.0,6353.579032943948,30.397727272727273,4.721590909090909,8.517045454545455,59.78977272727273,6250.152896580312,100.0,18.0,25.0,80.0,6436.902896580312,1078.0,0.0,233.75,233.75,233.75,233.75,980.646928175734,990.2988678762363,0.664948453608247,0.29800000000000015,989.3359194226276,0.3866952737499995,0.3866952737499995,0.3866952737499995,0.3866952737499995,8.302295973144043,8.302295973144043,8.302295973144043,8.302295973144043,0.0,0.0,0.0,0.0,0.7947499999999966,0.7947499999999966,0.7947499999999966,0.7947499999999966,0.969999999999999,0.969999999999999,0.969999999999999,0.969999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,5580.209657497622,0.010039344262295056,0.4821301144077946,0.08298360655737687,1.3114754098360655,72.47540983606558,13.534426229508197,17.488524590163934,22.714754098360658,191.85901639344263,318.072131147541,0.05707485620515977,935.0,4327.137526350079,27.524590163934427,4.465573770491804,7.511475409836065,57.28524590163934,4230.350641104178,100.0,18.0,25.0,80.0,4422.209657497621,1078.0,3.540983606557377,233.75,233.75,233.75,233.75,978.1969418365222,990.0537101066234,0.664948453608247,0.2980000000000008,989.0907616530144,0.38669527374999674,0.38669527374999674,0.38669527374999674,0.38669527374999674,10.50712454274122,10.50712454274122,10.50712454274122,10.50712454274122,0.7346927370697637,0.7346927370697637,0.7346927370697637,0.7346927370697637,0.7947499999999953,0.7947499999999953,0.7947499999999953,0.7947499999999953,0.9700000000000029,0.9700000000000029,0.9700000000000029,0.9700000000000029,17.304823217844017,17.304823217844017,17.304823217844017,17.304823217844017,69.21929287137607,1661.2630289130263,0.012567948791890266
0.02,4801.054211386991,0.01997289972899727,0.41481108386383664,0.10837398373983767,1.3875338753387534,69.4390243902439,12.915989159891598,16.230352303523034,20.447154471544714,178.58265582655827,297.61517615176155,0.06204014107022051,935.0,3568.439035235229,30.5609756097561,5.084010840108401,8.769647696476964,59.552845528455286,3464.4715555604334,100.0,18.0,25.0,80.0,3643.0542113869906,1078.0,4.0,233.75,233.75,233.75,233.75,976.9975871506214,990.0043835513566,0.664948453608247,0.298000000000001,989.0414350977467,0.3866952737499975,0.3866952737499975,0.3866952737499975,0.3866952737499975,11.657152673379725,11.657152673379725,11.657152673379725,11.657152673379725,0.8545815301173822,0.8545815301173822,0.8545815301173822,0.8545815301173822,0.7947499999999985,0.7947499999999985,0.7947499999999985,0.7947499999999985,0.9700000000000071,0.9700000000000071,0.9700000000000071,0.9700000000000071,22.165256728052043,22.165256728052043,22.165256728052043,22.165256728052043,88.66102691220817,2127.864645892995,0.01854973569925878
0.03,4304.404443728052,0.02984590163934424,0.3719005439381038,0.14632786885245908,1.619672131147541,67.55081967213114,12.944262295081968,16.0327868852459,20.488524590163934,170.9606557377049,287.97704918032787,0.06697087630891296,935.0,3081.427394547733,32.44918032786885,5.055737704918033,8.967213114754099,59.511475409836066,2975.4437879903558,100.0,18.0,25.0,80.0,3146.4044437280604,1078.0,4.0,233.75,233.75,233.75,233.75,976.166833840508,990.0,0.664948453608247,0.2980000000000008,989.0370515463887,0.38669527374999674,0.38669527374999674,0.38669527374999674,0.38669527374999674,12.483522432134244,12.483522432134244,12.483522432134244,12.483522432134244,0.8714955799683958,0.8714955799683958,0.8714955799683958,0.8714955799683958,0.7947499999999953,0.7947499999999953,0.7947499999999953,0.7947499999999953,0.9700000000000029,0.9700000000000029,0.9700000000000029,0.9700000000000029,24.200704016611336,24.200704016611336,24.200704016611336,24.200704016611336,96.80281606644535,2323.2675855946904,0.022520281539748357
0.04,3931.2968778805857,0.0398859416445623,0.33966405024888285,0.1761803713527851,1.7374005305039788,66.40583554376659,12.904509283819628,15.851458885941645,20.40318302387268,169.12732095490716,284.6923076923077,0.07242949381276931,935.0,2711.6045701882854,33.59416445623342,5.095490716180372,9.148541114058355,59.59681697612732,2604.1695569256863,100.0,18.0,25.0,80.0,2773.296877880593,1078.0,4.0,233.75,233.75,233.75,233.75,975.4964265384267,990.0,0.664948453608247,0.29800000000000104,989.0370515463885,0.3866952737499977,0.3866952737499977,0.3866952737499977,0.3866952737499977,13.153929734214113,13.153929734214113,13.153929734214113,13.153929734214113,0.883620412436372,0.883620412436372,0.883620412436372,0.883620412436372,0.7947499999999991,0.7947499999999991,0.7947499999999991,0.7947499999999991,0.9700000000000075,0.9700000000000075,0.9700000000000075,0.9700000000000075,25.854115900746933,25.854115900746933,25.854115900746933,25.854115900746933,103.41646360298773,2481.995126471708,0.026327071358917375
0.05,3652.6910484177547,0.04984193548387096,0.3155925065832936,0.22777419354838674,1.8774193548387097,65.20322580645161,12.996774193548386,15.770967741935484,20.438709677419354,166.33870967741936,280.7483870967742,0.07690038521080851,935.0,2436.942661320977,34.79677419354839,5.003225806451613,9.229032258064516,59.561290322580646,2328.3523387403307,100.0,18.0,25.0,80.0,2494.691048417751,1078.0,4.0,233.75,233.75,233.75,233.75,974.9671259476635,990.0,0.664948453608247,0.2980000000000009,989.0370515463887,0.3866952737499967,0.3866952737499967,0.3866952737499967,0.3866952737499967,13.683230324978638,13.683230324978638,13.683230324978638,13.683230324978638,0.8922188623440079,0.8922188623440079,0.8922188623440079,0.8922188623440079,0.7947499999999953,0.7947499999999953,0.7947499999999953,0.7947499999999953,0.9700000000000033,0.9700000000000033,0.9700000000000033,0.9700000000000033,27.156024690916215,27.156024690916215,27.156024690916215,27.156024690916215,108.62409876366486,2606.9783703279513,0.02976216519270194
0.06,3461.197084321362,0.05977777777777775,0.29904742808536583,0.2689430894308945,1.986449864498645,63.8130081300813,13.010840108401084,15.598915989159892,20.352303523035232,163.11924119241192,275.8943089430894,0.07972196960556698,935.0,2250.302775378272,36.1869918699187,4.989159891598916,9.401084010840108,59.64040784251486,2140.085131763399,100.0,18.0,25.0,79.9927113655501,2303.2043729558113,1078.0,4.0,233.75,233.75,233.75,233.75,974.588632691646,990.0,0.664948453608247,0.298000000000001,989.0370515463885,0.3866952737499975,0.3866952737499975,0.3866952737499975,0.3866952737499975,14.06172358099448,14.06172358099448,14.06172358099448,14.06172358099448,0.8978786625731893,0.8978786625731893,0.8978786625731893,0.8978786625731893,0.7947499999999985,0.7947499999999985,0.7947499999999985,0.7947499999999985,0.9700000000000071,0.9700000000000071,0.9700000000000071,0.9700000000000071,28.08355283180976,28.08355283180976,28.08355283180976,28.08355283180976,112.33421132723905,2696.021071853741,0.03246289533789758
0.07,3266.212521158276,0.06998432601880875,0.2822007618280743,0.2946708463949848,2.0815047021943576,61.44827586206897,12.564263322884013,14.633228840125392,18.58307210031348,152.9498432601881,260.1786833855799,0.07967742719544078,935.0,2071.0338377726957,38.55172413793103,5.435736677115988,10.366771159874608,61.32269405117235,1955.3569117466016,100.0,18.0,25.0,79.90576615148584,2108.3067550067904,1078.0,4.0,233.75,233.75,233.75,233.75,974.1877165215266,990.0,0.664948453608247,0.2980000000000009,989.0370515463886,0.38669527374999657,0.38669527374999657,0.38669527374999657,0.38669527374999657,14.462639751113427,14.462639751113427,14.462639751113427,14.462639751113427,0.9033616447309559,0.9033616447309559,0.9033616447309559,0.9033616447309559,0.7947499999999952,0.7947499999999952,0.7947499999999952,0.7947499999999952,0.970000000000004,0.970000000000004,0.970000000000004,0.970000000000004,29.060896693397346,29.060896693397346,29.060896693397346,29.060896693397346,116.24358677358939,2789.846082566133,0.03561014361643603
0.08,3087.913094575469,0.0801117021276597,0.26679569137132064,0.3317287234042555,2.279255319148936,60.058510638297875,12.675531914893616,14.547872340425531,18.74468085106383,148.84840425531914,254.875,0.0825372011046334,935.0,1898.038094575471,39.941489361702125,5.324468085106383,10.452127659574469,61.155287025364785,1781.164722443723,100.0,18.0,25.0,79.89996787642862,1930.0131266990425,1078.0,4.0,233.75,233.75,233.75,233.75,973.8083110479023,990.0,0.664948453608247,0.29800000000000104,989.0370515463885,0.3866952737499977,0.3866952737499977,0.3866952737499977,0.3866952737499977,14.842045224739636,14.842045224739636,14.842045224739636,14.842045224739636,0.9081331021063428,0.9081331021063428,0.9081331021063428,0.9081331021063428,0.794749999999999,0.794749999999999,0.794749999999999,0.794749999999999,0.9700000000000075,0.9700000000000075,0.9700000000000075,0.9700000000000075,29.98050592761207,29.98050592761207,29.98050592761207,29.98050592761207,119.92202371044829,2878.128569050759,0.03884750136242751
0.09,2958.3242967552396,0.089859649122807,0.2555992192396519,0.3522456140350879,2.357894736842105,59.34035087719298,12.670175438596491,14.442105263157895,18.705263157894738,148.8140350877193,253.9719298245614,0.08587388540088575,935.0,1769.3523669306726,40.65964912280702,5.329824561403509,10.557894736842105,60.99457452916405,1651.810423980456,100.0,18.0,25.0,79.69983768705879,1800.6244590681754,1078.0,4.0,233.75,233.75,233.75,233.75,973.5236621465573,990.0,0.664948453608247,0.29800000000000076,989.0370515463889,0.386695273749997,0.386695273749997,0.386695273749997,0.386695273749997,15.126694126084875,15.126694126084875,15.126694126084875,15.126694126084875,0.9114258180951841,0.9114258180951841,0.9114258180951841,0.9114258180951841,0.7947499999999954,0.7947499999999954,0.7947499999999954,0.7947499999999954,0.9700000000000012,0.9700000000000012,0.9700000000000012,0.9700000000000012,30.66615818072677,30.66615818072677,30.66615818072677,30.66615818072677,122.66463272290709,2943.9511853497706,0.04147105912774578
