ExceedanceRnd,Flow,Exceedance,Volume,Flow_difference,EWRRefExceedance,EWRBandNo,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,Energy,PerfMwPerCumec
0.34,961.6300352229241,0.3411493212669699,0.08308483504326047,20.352842958550355,0.503846153846154,2.918552036199095,47.26018099547511,8.841628959276019,8.029411764705882,7.1900452488687785,92.11538461538461,163.43665158371041,0.1699537390963934,798.193383639211,0.0,0.0,0.0,0.0,0.0,0.0,47.26018099547511,8.841628959276019,8.029411764705882,7.1900452488687785,92.11538461538461,862.3246053586693,3.3031674208144794,244.80678730149276,244.80678730149276,244.80678730149276,210.35578811009236,967.672554647833,990.0,0.4436163944022127,0.1943303026029487,989.362053302994,0.4286558513500148,0.4286558513500148,0.4286558513500148,0.3132890116714216,21.260842803809854,21.260842803809854,21.260842803809854,21.294803648372906,0.9378506787330314,0.9378506787330314,0.9378506787330314,0.9329104477611961,0.9792271492059733,0.9792271492059733,0.9792271492059733,0.8414231524403698,0.97753393665159,0.97753393665159,0.97753393665159,0.9718656716417904,46.82977626857081,46.82977626857081,46.82977626857081,39.845435334447906,152.5691666672871,3661.660000014891,0.15866459182213774
0.35,933.3501890044181,0.35070403587443916,0.08064145632998175,17.228675733903785,0.5143497757847529,2.977578475336323,46.87892376681614,8.860986547085203,7.973094170403588,7.044843049327354,90.33183856502242,161.0896860986547,0.17253630383902088,772.2605029057647,0.0,0.0,0.0,0.0,0.0,0.0,46.87892376681614,8.860986547085203,7.973094170403588,7.044843049327354,90.33183856502242,835.973507390069,3.0358744394618835,254.92797845983952,254.92797845983952,254.92797845983952,208.40931979410297,967.5595849499631,990.0,0.4198996442971913,0.17758800661199606,989.4025123490904,0.4617322083802735,0.4617322083802735,0.4617322083802735,0.3074763991961314,21.38119519074864,21.38119519074864,21.38119519074864,21.424966371054573,0.9396412556053797,0.9396412556053797,0.9396412556053797,0.9299999999999999,1.0197119138393567,1.0197119138393567,1.0197119138393567,0.8336372791764118,0.9796412556053778,0.9796412556053778,0.9796412556053778,0.9699999999999999,49.21483783774346,49.21483783774346,49.21483783774346,39.51484033790972,149.0620862607787,3577.490070258686,0.15972003119694667
0.36,903.4110874842785,0.35892328042327976,0.07805471795864175,18.3721530601473,0.5189153439153441,2.9708994708994707,46.03703703703704,8.582010582010582,7.542328042328043,6.5132275132275135,86.67460317460318,155.34920634920636,0.17196854065117242,748.0618811350719,0.0,0.0,0.0,0.0,0.0,0.0,46.03703703703704,8.582010582010582,7.542328042328043,6.5132275132275135,86.67460317460318,810.2232567964476,3.0,249.35396037835713,249.35396037835713,249.35396037835713,,967.4386555265257,990.0,0.3977130018593563,0.16516463844024523,989.4371223597002,0.44136293748279254,0.44136293748279254,0.44136293748279254,,21.55710389569304,21.55710389569304,21.55710389569304,,0.9399999999999981,0.9399999999999981,0.9399999999999981,,0.9974158415134275,0.9974158415134275,0.9974158415134275,,0.9798148148148174,0.9798148148148174,0.9798148148148174,,48.55641918200932,48.55641918200932,48.55641918200932,,145.66925754602798,3496.0621811046676,0.16124447543321072
0.37,879.9145825027726,0.36968727272727336,0.07602461992823957,17.239981293352088,0.6142181818181821,3.389090909090909,44.46545454545455,8.632727272727273,7.44,6.207272727272727,81.59272727272727,148.33818181818182,0.16862550790398972,731.5764006845912,0.0,0.0,0.0,0.0,0.0,0.0,44.46545454545455,8.632727272727273,7.44,6.207272727272727,81.59272727272727,792.1145825027729,3.0,243.85880022819566,243.85880022819566,243.85880022819566,,967.3428414374998,990.0,0.3825006133945905,0.1576337488901031,989.4598656377143,0.4222583614409247,0.4222583614409247,0.4222583614409247,,21.694765838773513,21.694765838773513,21.694765838773513,,0.9395272727272713,0.9395272727272713,0.9395272727272713,,0.9754352009127855,0.9754352009127855,0.9754352009127855,,0.9794909090909061,0.9794909090909061,0.9794909090909061,,47.755661937326735,47.755661937326735,47.755661937326735,,143.26698581198028,3438.407659487529,0.16281271524966512
0.38,844.9088012920074,0.37922150537634464,0.07300012043162912,15.646831720638097,0.5217849462365592,2.9655913978494626,45.17634408602151,8.249462365591398,7.101075268817205,5.976344086021506,83.01075268817205,149.51397849462364,0.17695164709581793,695.3948227973838,0.0,0.0,0.0,0.0,0.0,0.0,45.17634408602151,8.249462365591398,7.101075268817205,5.976344086021506,83.01075268817205,755.9217045178139,3.0,231.7982742657934,231.7982742657934,231.7982742657934,,967.1985237767288,990.0,0.3554213295699272,0.14099722251883307,989.5035814479104,0.38158721990564376,0.38158721990564376,0.38158721990564376,,21.923470451282988,21.923470451282988,21.923470451282988,,0.9385806451612895,0.9385806451612895,0.9385806451612895,,0.9271930970631762,0.9271930970631762,0.9271930970631762,,0.9782795698924796,0.9782795698924796,0.9782795698924796,,45.781333918505204,45.781333918505204,45.781333918505204,,137.3440017555154,3296.2560421323683,0.1625600333526134
0.39,818.9601659771363,0.39009652509652587,0.07075815834042516,13.12257429400608,0.5759845559845559,3.2046332046332044,44.55984555984556,8.35907335907336,7.223938223938224,6.065637065637065,81.70656370656371,147.91505791505793,0.18061239810719223,671.0451080620795,0.0,0.0,0.0,0.0,0.0,0.0,44.55984555984556,8.35907335907336,7.223938223938224,6.065637065637065,81.70656370656371,731.187965204936,3.0,223.68170268736,223.68170268736,223.68170268736,,967.0904729438996,990.0,0.34054374794489123,0.13163552652204163,989.5278207255324,0.35538027713794645,0.35538027713794645,0.35538027713794645,,22.081967504495527,22.081967504495527,22.081967504495527,,0.9381467181467176,0.9381467181467176,0.9381467181467176,,0.8947268107494407,0.8947268107494407,0.8947268107494407,,0.9781467181467141,0.9781467181467141,0.9781467181467141,,44.47511719187654,44.47511719187654,44.47511719187654,,133.4253515756299,3202.2084378151153,0.16292088663289908
0.4,791.6619857820165,0.40049999999999986,0.06839959557156607,16.840080534028008,0.5479207920792086,3.0569306930693068,44.93316831683168,8.30940594059406,7.150990099009901,6.047029702970297,82.82673267326733,149.26732673267327,0.1885714574098902,642.3946590493456,0.0,0.0,0.0,0.0,0.0,0.0,44.93316831683168,8.30940594059406,7.150990099009901,6.047029702970297,82.82673267326733,702.7882234057803,2.9702970297029703,216.78452661235622,216.78452661235622,215.21822641110035,,966.9756301058189,990.0,0.3240801295105965,0.12208945515621511,989.5538304153333,0.3343589319135675,0.3343589319135675,0.32904318474377026,,22.24384137760398,22.24384137760398,22.246644791781986,,0.9376237623762375,0.9376237623762375,0.9375510204081632,,0.8671381064494237,0.8671381064494237,0.8608729056444004,,0.9775247524752522,0.9775247524752522,0.977448979591841,,43.367943403937105,43.367943403937105,43.05352353356153,,128.51059281073566,3084.254227457656,0.16232898396770568
0.41,760.8286921601059,0.409946996466431,0.06573559900263322,17.324296927927765,0.5303533568904595,3.0530035335689045,44.78798586572438,8.23321554770318,7.151943462897527,6.084805653710247,82.4416961130742,148.69964664310953,0.19550325064481003,612.1290455169963,0.0,0.0,0.0,0.0,0.0,0.0,44.78798586572438,8.23321554770318,7.151943462897527,6.084805653710247,82.4416961130742,672.3021903933214,2.8445229681978796,217.71159320657887,217.71159320657887,209.23748170036168,,966.8447866425247,990.0,0.3064070668946791,0.11215408778360342,989.5814388453219,0.33889808924248466,0.33889808924248466,0.3106266321089821,,22.39775411355442,22.39775411355442,22.41215617321666,,0.9354416961130755,0.9354416961130755,0.9346025104602529,,0.870846372826316,0.870846372826316,0.8369499268014459,,0.9749823321554763,0.9749823321554763,0.9740585774058554,,43.64779439264887,43.64779439264887,41.89024965676428,,122.67286676397853,2944.1488023354837,0.16122479285113378
0.42,737.8080913038175,0.4202571428571424,0.06374661908864983,13.895853301687843,0.5438441558441567,3.0753246753246755,44.29350649350649,7.994805194805195,6.872727272727273,5.8441558441558445,80.85714285714286,145.86233766233767,0.1977357694861371,591.9457536414782,0.0,0.0,0.0,0.0,0.0,0.0,44.29350649350649,7.994805194805195,6.872727272727273,5.8441558441558445,80.85714285714286,651.1067926025174,2.779220779220779,216.28761121132789,216.28761121132789,204.52551506415435,,966.7462092437299,990.0,0.29411987976957477,0.1055360473417135,989.6003440728881,0.33504334089316773,0.33504334089316773,0.29652435442336056,,22.51909148826339,22.51909148826339,22.539376891458307,,0.9337402597402624,0.9337402597402624,0.9319666666666706,,0.8651504448453107,0.8651504448453107,0.8181020602566171,,0.9733246753246815,0.9733246753246815,0.971433333333335,,43.451106097550024,43.451106097550024,40.94646221943371,,118.80854639206147,2851.4051134094725,0.16102116207904363
0.43,717.137193819099,0.43135897435897513,0.06196065354597005,12.643260160591213,0.5393040293040294,3.062271062271062,44.205128205128204,7.886446886446887,6.758241758241758,5.706959706959707,80.19047619047619,144.74725274725276,0.20195400200214567,572.3899410718457,0.0,0.0,0.0,0.0,0.0,0.0,44.205128205128204,7.886446886446887,6.758241758241758,5.706959706959707,80.19047619047619,631.2397579216625,2.761904761904762,210.513854050433,210.513854050433,198.66293077440974,,966.6571365605585,990.0,0.2826027582154562,0.09901179907469586,989.6183854427087,0.31728801778241067,0.31728801778241067,0.2796867477224394,,22.64396086437199,22.64396086437199,22.659377197012933,,0.9330036630036661,0.9330036630036661,0.9303365384615427,,0.842055416201732,0.842055416201732,0.7946517230976388,,0.9723809523809512,0.9723809523809512,0.969999999999999,,42.45965587519825,42.45965587519825,39.85047441761174,,115.28157797333893,2766.757871360134,0.16073313971541256
0.44,693.7804112646722,0.44042976939203377,0.05994262753326809,13.070589255645817,0.507463312368973,2.9538784067085953,44.20754716981132,7.878406708595388,6.70440251572327,5.6582809224318655,79.67295597484276,144.12159329140462,0.20784567831177408,549.6588179732663,0.0,0.0,0.0,0.0,0.0,0.0,44.20754716981132,7.878406708595388,6.70440251572327,5.6582809224318655,79.67295597484276,608.4491743673964,2.6373165618448637,213.28625787914666,213.28625787914666,193.13212551494613,,966.5557965727943,990.0,0.2693908257202313,0.09101699095112746,989.6395921833285,0.328009087376105,0.328009087376105,0.2643184863937768,,22.755786523157482,22.755786523157482,22.78890466943283,,0.9349056603773609,0.9349056603773609,0.9300000000000052,,0.8531450315165867,0.8531450315165867,0.7725285020597842,,0.9736268343815607,0.9736268343815607,0.9700000000000027,,43.3928367242414,43.3928367242414,38.947078481441075,,111.60729160017712,2678.574998404245,0.1608555860636868
0.45,669.9799222794533,0.45114222222222206,0.05788626528494458,13.78456425037405,0.5040888888888887,2.9066666666666667,44.528888888888886,7.902222222222222,6.751111111111111,5.737777777777778,80.76,145.68,0.21743369887337807,524.2999222794525,0.0,0.0,0.0,0.0,0.0,0.0,44.528888888888886,7.902222222222222,6.751111111111111,5.737777777777778,80.76,583.4821445016752,2.328888888888889,231.11702000266519,231.11702000266519,188.71383123888114,,966.4519632534073,990.0,0.25494885105515575,0.08211194227652847,989.662939206669,0.3864648590801364,0.3864648590801364,0.2522195376531643,,22.824511094177335,22.824511094177335,22.922138263767113,,0.9399555555555558,0.9399555555555558,0.9300000000000003,,0.9244680800106599,0.9244680800106599,0.7548553249555237,,0.9764444444444424,0.9764444444444424,0.9699999999999992,,47.55338698229774,47.55338698229774,38.280480655169434,,107.69679871340684,2584.723169121765,0.1607502058627652
0.46,652.8485489358208,0.45916927899686627,0.056406114628054706,14.154920580809836,0.5061755485893424,2.9122257053291536,44.65203761755486,7.830721003134796,6.724137931034483,5.746081504702194,81.46394984326018,146.41692789968653,0.22422188561576611,506.4316210361341,0.0,0.0,0.0,0.0,0.0,0.0,44.65203761755486,7.830721003134796,6.724137931034483,5.746081504702194,81.46394984326018,565.638517587858,2.1316614420062696,240.8681032478742,240.8681032478742,187.56755329483457,,966.3768199191009,990.0,0.24476970978613516,0.07603641506249244,989.6791938751526,0.41661015475132507,0.41661015475132507,0.24911458632633068,,22.885763801301604,22.885763801301604,23.004197800636327,,0.9426018808777408,0.9426018808777408,0.9299999999999999,,0.9634724129914933,0.9634724129914933,0.7502702131793383,,0.9778683385579946,0.9778683385579946,0.9699999999999994,,49.878609735439426,49.878609735439426,38.184204413881865,,104.78460688587263,2514.830565260944,0.16051619040848839
0.47,627.3694898474755,0.4693839779005543,0.05420472392282155,13.583955161217428,0.48303867403314954,2.814917127071823,45.4171270718232,8.182320441988951,7.06353591160221,6.0497237569060776,83.646408839779,150.35911602209944,0.23964018922489205,477.0103738253765,0.0,0.0,0.0,0.0,0.0,0.0,45.4171270718232,8.182320441988951,7.06353591160221,6.0497237569060776,83.646408839779,537.6733572507907,2.005524861878453,237.99696795471215,237.99696795471215,183.97526278734725,,966.2645579166889,990.0,0.22953761292897443,0.0669729141755021,989.7034894728952,0.4047191882402546,0.4047191882402546,0.23962628851971415,,23.03421236796393,23.03421236796393,23.102467066018125,,0.9405248618784507,0.9405248618784507,0.93,,0.9519878718188451,0.9519878718188451,0.735901051149389,,0.9780662983425442,0.9780662983425442,0.97,,49.48312450231348,49.48312450231348,37.613303815437106,,99.17405731299954,2380.177375511989,0.1580857910870892
0.48,606.3161591529204,0.4803984575835471,0.052385716150812,12.703441486808426,0.5091259640102839,2.897172236503856,44.958868894601544,7.987146529562982,6.814910025706941,5.755784061696658,82.07455012853471,147.59125964010283,0.24346587337810582,458.7248995128153,0.0,0.0,0.0,0.0,0.0,0.0,44.958868894601544,7.987146529562982,6.814910025706941,5.755784061696658,82.07455012853471,518.4858249626876,2.0,229.36244975640764,229.36244975640764,,,966.1714163036659,990.0,0.21975780959429544,0.06219790835317536,989.7180442820521,0.3760474733365822,0.3760474733365822,,,23.17058050504998,23.17058050504998,,,0.9388946015424154,0.9388946015424154,,,0.9174497990256296,0.9174497990256296,,,0.9769665809768686,0.9769665809768686,,,47.83499710276258,47.83499710276258,,,95.66999420552517,2296.079860932606,0.15778191386198542
0.49,586.9986412977363,0.49015602836879296,0.0507166826081243,9.958501366580572,0.48198581560283693,2.8333333333333335,44.673758865248224,7.861702127659575,6.684397163120567,5.567375886524823,80.44326241134752,145.2304964539007,0.24746816563858,441.76814484383453,0.0,0.0,0.0,0.0,0.0,0.0,44.673758865248224,7.861702127659575,6.684397163120567,5.567375886524823,80.44326241134752,500.9880029998634,2.0,220.88407242191727,220.88407242191727,,,966.0857227748986,990.0,0.21139383996673053,0.058391512995192664,989.7302146470379,0.34922475594394753,0.34922475594394753,,,23.295267116194434,23.295267116194434,,,0.9372695035460995,0.9372695035460995,,,0.88353628968767,0.88353628968767,,,0.9762765957446791,0.9762765957446791,,,46.209663035081526,46.209663035081526,,,92.41932607016305,2218.0638256839147,0.15743199454214538
0.5,569.4305476607734,0.4993288043478267,0.04919879931789075,9.524127914900347,0.4893478260869573,2.8722826086956523,44.72826086956522,7.9021739130434785,6.717391304347826,5.578804347826087,80.80163043478261,145.72826086956522,0.2559890460981267,423.7022867912082,0.0,0.0,0.0,0.0,0.0,0.0,44.72826086956522,7.9021739130434785,6.717391304347826,5.578804347826087,80.80163043478261,483.05011287816444,2.0,211.8511433956041,211.8511433956041,,,966.0076455955742,990.0,0.20326996731221716,0.05474314772995366,989.7419868849581,0.3216103557841159,0.3216103557841159,,,23.4127309336038,23.4127309336038,,,0.9354347826086957,0.9354347826086957,,,0.8474045735824175,0.8474045735824175,,,0.9761141304347867,0.9761141304347867,,,44.464798751855085,44.464798751855085,,,88.92959750371017,2134.310340089046,0.15615877539602604
0.51,559.9623465409734,0.5091523178807958,0.04838074674113996,8.182249875798123,0.4751986754966889,2.801324503311258,45.13907284768212,7.940397350993377,6.781456953642384,5.543046357615894,81.44039735099338,146.84437086092714,0.26222790148474945,413.11797568004505,0.0,0.0,0.0,0.0,0.0,0.0,45.13907284768212,7.940397350993377,6.781456953642384,5.543046357615894,81.44039735099338,472.97890283236353,2.0,206.55898784002252,206.55898784002252,,,965.965536242193,990.0,0.19932210272686052,0.052623595136008824,989.748054302137,0.3056535377816316,0.3056535377816316,,,23.476864522164956,23.476864522164956,,,0.9352649006622512,0.9352649006622512,,,0.8262359513600883,0.8262359513600883,,,0.9751986754966895,0.9751986754966895,,,43.42450139304585,43.42450139304585,,,86.8490027860917,2084.3760668662053,0.15510121968436888
