Exceedance,Mean,Max,Min,Median,MeanQ3070
0.068,1734.1872676713986,6124.273900519713,290.1737046370429,881.0641764188681,1044.271275098275
0.069,1731.2335668505984,6119.153628066154,289.52607986109143,880.534884471963,1042.2559056413568
0.07,1728.279866029798,6114.033355612594,288.87845508513993,880.0055925250579,1040.2405361844385
0.07100000000000001,1725.3261652089975,6108.913083159034,288.23083030918843,879.4763005781529,1038.22516672752
0.07200000000000001,1722.3724643881965,6103.792810705473,287.5832055332368,878.9470086312477,1036.2097972706013
0.073,1719.4187635673961,6098.672538251914,286.9355807572853,878.4177166843426,1034.1944278136828
0.074,1717.2420154411186,6089.176843217379,286.4924690684764,877.8693007330417,1032.6089261134582
0.075,1716.7486648196411,6070.2010659240705,286.4924690684764,877.2794494388829,1031.9548045527363
0.076,1716.255314198164,6051.225288630761,286.4924690684764,876.6895981447242,1031.3006829920143
0.077,1715.7619635766864,6032.249511337453,286.4924690684764,876.0997468505656,1030.6465614312929
0.078,1715.268612955209,6013.273734044142,286.4924690684764,875.5098955564067,1029.9924398705707
0.079,1714.7752623337315,5994.297956750832,286.4924690684764,874.920044262248,1029.338318309849
0.08,1714.281911712254,5975.322179457522,286.4924690684764,874.3301929680894,1028.684196749127
0.081,1713.7885610907765,5956.346402164212,286.4924690684764,873.7403416739305,1028.0300751884051
0.082,1713.295210469299,5937.3706248709,286.4924690684764,873.1504903797718,1027.3759536276832
0.083,1712.8018598478218,5918.394847577592,286.4924690684764,872.5606390856132,1026.7218320669615
0.084,1712.308509226344,5899.419070284283,286.4924690684764,871.9707877914544,1026.0677105062398
0.085,1710.8154515918234,5888.947254231405,286.4924690684764,871.4880454552957,1025.0053436003132
0.08600000000000001,1709.055805420491,5880.743161175978,286.4924690684764,871.0338655079372,1023.8341112689989
0.08700000000000001,1707.2961592491586,5872.53906812055,286.4924690684764,870.5796855605786,1022.6628789376848
0.088,1705.5365130778262,5864.334975065123,286.4924690684764,870.12550561322,1021.4916466063705
0.089,1703.7768669064938,5856.130882009696,286.4924690684764,869.6713256658613,1020.3204142750562
0.09,1702.0172207351613,5847.926788954268,286.4924690684764,869.2171457185028,1019.1491819437421
0.091,1700.2575745638292,5839.72269589884,286.4924690684764,868.7629657711443,1017.9779496124279
0.092,1698.4979283924965,5831.518602843413,286.4924690684764,868.3087858237856,1016.8067172811134
0.093,1696.7382822211644,5823.314509787986,286.4924690684764,867.8546058764271,1015.6354849497994
0.094,1694.978636049832,5815.110416732558,286.4924690684764,867.4004259290684,1014.4642526184851
0.095,1691.6598870990636,5806.010295284667,286.4131802807433,866.8220134401013,1013.3280170083353
0.096,1683.9756503658705,5794.401294337874,286.1118828873572,865.8957498346297,1012.2897722174458
0.097,1676.2914136326783,5782.792293391084,285.8105854939712,864.9694862291583,1011.2515274265565
0.098,1668.6071768994866,5771.183292444292,285.5092881005852,864.0432226236867,1010.2132826356672
0.099,1660.922940166296,5759.5742914975035,285.2079907071992,863.1169590182153,1009.1750378447779
0.1,1653.2387034331027,5747.96529055071,284.9066933138131,862.1906954127437,1008.1367930538884
0.101,1645.554466699911,5736.35628960392,284.6053959204271,861.2644318072722,1007.098548262999
0.10200000000000001,1637.8702299667189,5724.747288657129,284.3040985270411,860.3381682018007,1006.0603034721096
0.10300000000000001,1630.1859932335274,5713.138287710337,284.00280113365505,859.4119045963294,1005.0220586812203
0.10400000000000001,1622.5017565003363,5701.529286763548,283.7015037402691,858.485640990858,1003.983813890331
0.105,1614.8175197671435,5689.9202858167555,283.400206346883,857.5593773853863,1002.9455690994415
0.106,1612.567481617132,5679.162326589479,283.19943967691154,856.2073411898486,1001.8520404599662
0.107,1612.2582286754,5668.708310833456,283.03457683673093,854.7032433550019,1000.7387675888532
0.108,1611.9489757336678,5658.254295077433,282.86971399655033,853.1991455201546,999.6254947177399
0.109,1611.6397227919356,5647.800279321412,282.7048511563697,851.6950476853077,998.512221846627
0.11,1611.3304698502036,5637.34626356539,282.5399883161891,850.1909498504608,997.3989489755139
0.111,1611.0212169084716,5626.892247809368,282.3751254760085,848.6868520156139,996.285676104401
0.112,1610.7119639667394,5616.438232053346,282.2102626358279,847.182754180767,995.1724032332879
0.113,1610.4027110250072,5605.984216297325,282.04539979564737,845.67865634592,994.0591303621749
0.114,1610.0934580832752,5595.530200541301,281.88053695546677,844.1745585110729,992.9458574910616
0.115,1609.784205141543,5585.076184785281,281.71567411528616,842.6704606762262,991.8325846199488
0.116,1609.3965180870941,5576.445091338521,281.53269566384375,841.3219247038083,990.6581320122095
0.117,1608.7147031099562,5574.649956551493,281.28178367016926,840.5567457154996,989.2542553921221
0.11800000000000001,1608.0328881328187,5572.854821764466,281.0308716764948,839.7915667271909,987.8503787720347
0.11900000000000001,1607.351073155681,5571.059686977438,280.7799596828203,839.0263877388819,986.446502151947
0.12,1606.6692581785433,5569.2645521904105,280.52904768914584,838.2612087505731,985.0426255318596
0.121,1605.9874432014055,5567.469417403383,280.2781356954714,837.4960297622645,983.6387489117722
0.122,1605.3056282242678,5565.674282616355,280.0272237017969,836.7308507739556,982.2348722916847
0.123,1604.62381324713,5563.879147829328,279.7763117081224,835.9656717856468,980.8309956715973
0.124,1603.9419982699924,5562.084013042299,279.52539971444793,835.200492797338,979.4271190515095
0.125,1603.2601832928547,5560.288878255272,279.2744877207735,834.4353138090294,978.0232424314223
0.126,1602.5783683157172,5558.493743468245,279.0235757270991,833.6701348207207,976.6193658113352
0.127,1601.382103318722,5556.700358479242,278.4437020086342,832.8899963581266,975.4301440593846
0.128,1599.948399851024,5554.907781089327,277.71199980180455,832.1029535227858,974.3399937850359
0.129,1598.5146963833258,5553.115203699411,276.9802975949749,831.3159106874449,973.2498435106872
0.13,1597.0809929156276,5551.322626309496,276.24859538814525,830.528867852104,972.1596932363386
0.131,1595.6472894479293,5549.530048919581,275.5168931813156,829.7418250167631,971.06954296199
0.132,1594.213585980231,5547.7374715296655,274.78519097448583,828.9547821814219,969.9793926876412
0.133,1592.7798825125328,5545.9448941397495,274.0534887676562,828.1677393460811,968.8892424132925
0.134,1591.3461790448343,5544.152316749834,273.3217865608265,827.3806965107402,967.7990921389439
0.135,1589.912475577136,5542.359739359919,272.5900843539969,826.5936536753993,966.7089418645953
0.136,1588.478772109438,5540.567161970004,271.85838214716733,825.8066108400586,965.6187915902468
0.137,1587.18841132768,5538.541840035433,271.2422118677317,825.1438379260871,964.6771362076262
0.138,1586.6625448709356,5535.2752138627,271.2422118677317,825.1438379260871,964.5274535808885
0.139,1586.136678414191,5532.008587689966,271.2422118677317,825.1438379260871,964.3777709541511
0.14,1585.6108119574465,5528.741961517231,271.2422118677317,825.1438379260871,964.2280883274136
0.14100000000000001,1585.084945500702,5525.475335344497,271.2422118677317,825.1438379260871,964.0784057006761
0.14200000000000002,1584.5590790439576,5522.208709171762,271.2422118677317,825.1438379260871,963.9287230739385
0.14300000000000002,1584.033212587213,5518.942082999028,271.2422118677317,825.1438379260871,963.7790404472009
0.14400000000000002,1583.5073461304685,5515.675456826293,271.2422118677317,825.1438379260871,963.6293578204634
0.145,1582.9814796737242,5512.408830653559,271.2422118677317,825.1438379260871,963.4796751937259
0.146,1582.4556132169796,5509.142204480825,271.2422118677317,825.1438379260871,963.3299925669884
0.147,1581.9297467602353,5505.875578308091,271.2422118677317,825.1438379260871,963.1803099402508
0.148,1580.4826366529683,5503.541867861341,270.995286987263,825.039428960231,963.0578323361702
0.149,1578.49813441623,5501.752358254749,270.6043225931875,824.8741147642922,962.9512243286395
0.15,1576.5136321794917,5499.962848648158,270.21335819911195,824.7088005683536,962.8446163211088
0.151,1574.5291299427531,5498.173339041567,269.8223938050364,824.5434863724149,962.738008313578
0.152,1572.5446277060153,5496.383829434975,269.43142941096096,824.378172176476,962.6314003060472
0.153,1570.560125469277,5494.594319828382,269.0404650168855,824.2128579805374,962.5247922985166
0.154,1568.5756232325389,5492.804810221791,268.64950062280997,824.0475437845986,962.4181842909859
0.155,1566.5911209958,5491.0153006151995,268.2585362287344,823.8822295886598,962.311576283455
0.156,1564.606618759062,5489.225791008607,267.8675718346589,823.7169153927211,962.2049682759243
0.157,1562.6221165223237,5487.436281402016,267.4766074405834,823.5516011967823,962.0983602683935
0.158,1560.529343576542,5485.459215298942,267.08670210574286,823.4036884951529,961.7366887549289
0.159,1557.5162696038876,5481.8879189757645,266.70579877439894,823.4036884951529,959.2069774410224
0.16,1554.5031956312334,5478.316622652588,266.3248954430551,823.4036884951529,956.6772661271165
0.161,1551.4901216585795,5474.745326329411,265.9439921117113,823.4036884951529,954.1475548132105
0.162,1548.4770476859253,5471.174030006235,265.5630887803674,823.4036884951529,951.6178434993045
0.163,1545.4639737132711,5467.6027336830575,265.18218544902356,823.4036884951529,949.0881321853985
0.164,1542.4508997406172,5464.031437359881,264.80128211767976,823.4036884951529,946.5584208714924
0.165,1539.4378257679632,5460.460141036704,264.4203787863359,823.4036884951529,944.0287095575866
0.166,1536.4247517953086,5456.888844713527,264.03947545499204,823.4036884951529,941.49899824368
0.167,1533.4116778226544,5453.317548390351,263.6585721236482,823.4036884951529,938.9692869297741
0.168,1530.3986038500009,5449.746252067174,263.2776687923044,823.4036884951529,936.4395756158684
0.169,1528.4358830904305,5444.216922932666,262.84345255520157,823.0450447830272,934.1889396871338
0.17,1527.2370555767402,5437.263569935373,262.3704632957286,822.4255692802644,932.141267674888
0.171,1526.0382280630497,5430.310216938082,261.8974740362557,821.8060937775019,930.0935956626422
0.17200000000000001,1524.8394005493592,5423.3568639407895,261.4244847767828,821.1866182747392,928.0459236503964
0.17300000000000001,1523.6405730356687,5416.403510943495,260.95149551730975,820.5671427719766,925.9982516381504
0.17400000000000002,1522.4417455219786,5409.450157946204,260.4785062578369,819.947667269214,923.9505796259048
0.17500000000000002,1521.2429180082881,5402.496804948912,260.005516998364,819.3281917664515,921.9029076136591
0.176,1520.0440904945976,5395.543451951619,259.5325277388911,818.7087162636888,919.8552356014133
0.177,1518.8452629809071,5388.590098954327,259.0595384794181,818.0892407609261,917.8075635891674
0.178,1517.6464354672169,5381.636745957035,258.5865492199452,817.4697652581636,915.7598915769216
0.179,1516.4320656418197,5374.797389921892,258.1266817137025,816.7348511082181,913.6366536165351
0.18,1514.9379342057086,5370.009979205478,257.90300576560406,813.9220413089863,910.1532285896236
0.181,1513.4438027695974,5365.222568489064,257.6793298175057,811.1092315097547,906.6698035627122
0.182,1511.9496713334865,5360.435157772651,257.45565386940734,808.2964217105235,903.1863785358012
0.183,1510.4555398973748,5355.647747056235,257.23197792130884,805.4836119112911,899.7029535088888
0.184,1508.961408461264,5350.860336339822,257.00830197321045,802.6708021120603,896.2195284819783
0.185,1507.4672770251527,5346.072925623408,256.78462602511206,799.8579923128282,892.7361034550663
0.186,1505.9731455890417,5341.285514906995,256.5609500770137,797.0451825135968,889.2526784281554
0.187,1504.4790141529304,5336.498104190579,256.3372741289152,794.2323727143648,885.7692534012434
0.188,1502.9848827168194,5331.710693474166,256.11359818081684,791.4195629151332,882.2858283743319
0.189,1501.4907512807076,5326.923282757751,255.8899222327184,788.606753115901,878.80240334742
0.19,1500.3920040241355,5320.532561691861,255.7839704678297,786.7891804139148,876.7425575574971
0.191,1499.649102529148,5312.698861311439,255.7839704678297,785.8673210994484,875.963933080863
0.192,1498.906201034161,5304.865160931022,255.7839704678297,784.9454617849824,875.1853086042292
0.193,1498.1632995391735,5297.0314605506,255.7839704678297,784.0236024705159,874.4066841275949
0.194,1497.4203980441862,5289.197760170182,255.7839704678297,783.1017431560497,873.6280596509612
0.195,1496.6774965491988,5281.364059789761,255.7839704678297,782.1798838415834,872.849435174327
0.196,1495.9345950542115,5273.530359409342,255.7839704678297,781.2580245271172,872.0708106976931
0.197,1495.191693559224,5265.69665902892,255.7839704678297,780.3361652126509,871.292186221059
0.198,1494.4487920642366,5257.8629586485,255.7839704678297,779.4143058981846,870.513561744425
0.199,1493.7058905692493,5250.029258268081,255.7839704678297,778.4924465837184,869.7349372677909
0.2,1492.962989074262,5242.195557887661,255.7839704678297,777.5705872692521,868.956312791157
0.201,1492.1616934292338,5240.221598395573,255.46235032651822,777.2807805008067,868.9039145823373
0.202,1491.360397784206,5238.2476389034855,255.1407301852069,776.9909737323615,868.8515163735175
0.203,1490.5591021391779,5236.273679411397,254.8191100438954,776.701166963916,868.7991181646978
0.20400000000000001,1489.75780649415,5234.299719919309,254.497489902584,776.4113601954707,868.746719955878
0.20500000000000002,1488.956510849122,5232.32576042722,254.17586976127262,776.1215534270252,868.6943217470584
0.20600000000000002,1488.155215204094,5230.351800935134,253.85424961996117,775.83174665858,868.6419235382386
0.20700000000000002,1487.3539195590658,5228.377841443044,253.5326294786497,775.5419398901345,868.5895253294191
0.20800000000000002,1486.5526239140381,5226.403881950957,253.21100933733834,775.2521331216892,868.5371271205993
0.209,1485.7513282690102,5224.4299224588685,252.8893891960269,774.962326353244,868.4847289117796
0.21,1484.9500326239818,5222.455962966781,252.56776905471543,774.6725195847985,868.4323307029599
0.211,1483.8457118838783,5212.7165621585855,252.26406722304992,773.6461429246441,868.0227442310506
0.212,1482.4046965936911,5194.348893221384,251.98027462432432,771.8013552737024,867.2162819112641
0.213,1480.963681303504,5175.981224284182,251.69648202559875,769.9565676227604,866.4098195914778
0.214,1479.5226660133167,5157.613555346979,251.41268942687316,768.1117799718186,865.6033572716913
0.215,1478.0816507231298,5139.245886409778,251.12889682814756,766.2669923208767,864.7968949519048
0.216,1476.6406354329424,5120.878217472576,250.84510422942193,764.4222046699349,863.9904326321184
0.217,1475.199620142755,5102.510548535371,250.5613116306963,762.5774170189927,863.1839703123319
0.218,1473.758604852568,5084.142879598172,250.27751903197074,760.7326293680511,862.3775079925456
0.219,1472.3175895623808,5065.77521066097,249.99372643324517,758.8878417171092,861.571045672759
0.22,1470.8765742721937,5047.407541723768,249.70993383451957,757.0430540661674,860.7645833529726
0.221,1469.4355589820061,5029.039872786563,249.42614123579392,755.1982664152252,859.9581210331861
0.222,1461.8570944986284,5013.640804569003,249.30964306742788,754.8274716061708,858.8448152149699
0.223,1453.9376606156295,4998.406658613647,249.2024390340818,754.5385652883324,857.7144625357298
0.224,1446.0182267326313,4983.172512658291,249.09523500073573,754.249658970494,856.5841098564899
0.225,1438.098792849631,4967.938366702932,248.98803096738965,753.9607526526554,855.4537571772497
0.226,1430.1793589666322,4952.704220747575,248.88082693404357,753.6718463348169,854.3234044980097
0.227,1422.2599250836329,4937.470074792218,248.7736229006975,753.3829400169784,853.1930518187696
0.228,1414.3404912006338,4922.235928836861,248.6664188673514,753.09403369914,852.0626991395295
0.229,1406.421057317636,4907.001782881505,248.55921483400533,752.8051273813015,850.9323464602896
0.23,1398.5016234346358,4891.767636926145,248.45201080065925,752.516221063463,849.8019937810494
0.231,1390.5821895516365,4876.533490970789,248.34480676731317,752.2273147456245,848.6716411018094
0.232,1384.814572236801,4866.554494151439,248.25950434695318,751.7320295323552,847.5512903987074
0.233,1382.0057027031903,4863.801327394103,248.20431664444905,750.9529733378683,846.444692412795
0.234,1379.1968331695803,4861.048160636767,248.14912894194492,750.1739171433815,845.3380944268828
0.23500000000000001,1376.3879636359702,4858.29499387943,248.09394123944082,749.3948609488948,844.2314964409705
0.23600000000000002,1373.5790941023602,4855.541827122093,248.03875353693667,748.6158047544079,843.1248984550584
0.23700000000000002,1370.7702245687499,4852.7886603647585,247.98356583443257,747.8367485599211,842.0183004691462
0.23800000000000002,1367.9613550351398,4850.035493607422,247.92837813192844,747.0576923654344,840.911702483234
0.23900000000000002,1365.1524855015293,4847.282326850085,247.8731904294243,746.2786361709475,839.8051044973216
0.24,1362.3436159679197,4844.529160092749,247.8180027269202,745.4995799764608,838.6985065114096
0.241,1359.5347464343095,4841.775993335413,247.76281502441606,744.720523781974,837.5919085254975
0.242,1356.7258769006994,4839.022826578077,247.70762732191199,743.9414675874872,836.4853105395853
0.243,1355.2647749022356,4838.7330195509885,247.70181809006942,743.859461672278,835.7874662334132
0.244,1353.9622337902595,4838.7330195509885,247.70181809006942,743.859461672278,835.1377105954457
0.245,1352.6596926782836,4838.7330195509885,247.70181809006942,743.859461672278,834.4879549574783
0.246,1351.3571515663077,4838.7330195509885,247.70181809006942,743.859461672278,833.838199319511
0.247,1350.0546104543319,4838.7330195509885,247.70181809006942,743.859461672278,833.1884436815437
0.248,1348.752069342356,4838.7330195509885,247.70181809006942,743.859461672278,832.5386880435765
0.249,1347.4495282303799,4838.7330195509885,247.70181809006942,743.859461672278,831.888932405609
0.25,1346.1469871184042,4838.7330195509885,247.70181809006942,743.859461672278,831.2391767676418
0.251,1344.8444460064286,4838.7330195509885,247.70181809006942,743.859461672278,830.5894211296745
0.252,1343.5419048944525,4838.7330195509885,247.70181809006942,743.859461672278,829.9396654917072
0.253,1342.6900342904114,4835.449210712127,247.6321460705375,743.3757564365179,829.0472261441652
0.254,1342.6107416999732,4826.536015292359,247.44303630323657,742.0628422251691,827.7387575802094
0.255,1342.531449109535,4817.622819872589,247.25392653593565,740.7499280138202,826.4302890162535
0.256,1342.4521565190971,4808.709624452822,247.06481676863473,739.4370138024715,825.1218204522977
0.257,1342.3728639286587,4799.796429033052,246.87570700133375,738.1240995911223,823.8133518883417
0.258,1342.2935713382205,4790.883233613284,246.68659723403283,736.8111853797735,822.5048833243859
0.259,1342.2142787477824,4781.970038193515,246.4974874667319,735.4982711684247,821.1964147604301
0.26,1342.1349861573444,4773.056842773747,246.30837769943093,734.1853569570758,819.8879461964743
0.261,1342.055693566906,4764.14364735398,246.11926793213004,732.8724427457271,818.5794776325187
0.262,1341.9764009764679,4755.230451934211,245.9301581648291,731.5595285343782,817.2710090685626
0.263,1341.8971083860297,4746.317256514441,245.74104839752817,730.2466143230293,815.9625405046069
0.264,1340.9326048344028,4744.909909869215,245.7111889605859,729.7803200061746,815.720824861574
0.265,1339.8021242275527,4744.909909869215,245.7111889605859,729.4727669195377,815.679125391214
0.266,1338.671643620703,4744.909909869215,245.7111889605859,729.1652138329007,815.6374259208542
0.267,1337.5411630138528,4744.909909869215,245.7111889605859,728.8576607462637,815.5957264504943
0.268,1336.4106824070027,4744.909909869215,245.7111889605859,728.5501076596267,815.5540269801345
0.269,1335.2802018001528,4744.909909869215,245.7111889605859,728.2425545729898,815.5123275097745
0.27,1334.1497211933029,4744.909909869215,245.7111889605859,727.9350014863529,815.4706280394147
0.271,1333.0192405864527,4744.909909869215,245.7111889605859,727.627448399716,815.4289285690548
0.272,1331.888759979603,4744.909909869215,245.7111889605859,727.319895313079,815.387229098695
0.273,1330.7582793727531,4744.909909869215,245.7111889605859,727.012342226442,815.345529628335
0.274,1329.9166654498601,4742.506926932867,245.66721391910252,726.2582670462227,815.217934430335
0.275,1329.7009293422077,4734.897480967762,245.5279596210719,724.5367273299082,814.904231822448
0.276,1329.4851932345553,4727.288035002658,245.38870532304117,722.8151876135935,814.5905292145608
0.277,1329.2694571269028,4719.678589037556,245.2494510250105,721.0936478972793,814.2768266066737
0.278,1329.0537210192504,4712.069143072452,245.11019672697984,719.3721081809647,813.9631239987867
0.279,1328.8379849115977,4704.459697107348,244.97094242894917,717.6505684646503,813.6494213908998
0.28,1328.6222488039452,4696.850251142243,244.83168813091848,715.9290287483356,813.3357187830125
0.281,1328.4065126962928,4689.24080517714,244.69243383288782,714.207489032021,813.0220161751255
0.28200000000000003,1328.1907765886403,4681.631359212036,244.55317953485712,712.4859493157066,812.7083135672383
0.28300000000000003,1327.975040480988,4674.021913246934,244.41392523682651,710.7644095993924,812.3946109593514
0.28400000000000003,1327.7593043733355,4666.412467281829,244.2746709387958,709.0428698830776,812.0809083514642
0.28500000000000003,1326.223194315694,4654.766109830926,244.21260546338993,708.6804404691168,810.9746077099185
0.28600000000000003,1324.3349845380553,4642.043242650478,244.17112367401734,708.6804404691168,809.6569475927304
0.28700000000000003,1322.4467747604167,4629.320375470028,244.12964188464474,708.6804404691168,808.3392874755424
0.28800000000000003,1320.5585649827779,4616.59750828958,244.08816009527212,708.6804404691168,807.0216273583544
0.289,1318.6703552051395,4603.8746411091315,244.04667830589955,708.6804404691168,805.7039672411663
0.29,1316.7821454275008,4591.151773928683,244.00519651652695,708.6804404691168,804.3863071239783
0.291,1314.893935649862,4578.428906748233,243.96371472715433,708.6804404691168,803.0686470067903
0.292,1313.0057258722231,4565.706039567784,243.92223293778173,708.6804404691168,801.750986889602
0.293,1311.1175160945847,4552.983172387336,243.88075114840913,708.6804404691168,800.4333267724143
0.294,1309.2293063169457,4540.260305206885,243.8392693590365,708.6804404691168,799.115666655226
0.295,1307.7506522520985,4529.840651172049,243.62239931124589,708.6415100663103,798.0908458027653
0.296,1307.4187541830665,4525.869993944924,242.91444213988493,708.4935745356456,797.8859748915411
0.297,1307.0868561140346,4521.899336717801,242.20648496852408,708.3456390049809,797.681103980317
0.298,1306.7549580450027,4517.928679490676,241.4985277971629,708.1977034743161,797.4762330690926
0.299,1306.4230599759708,4513.958022263552,240.79057062580213,708.0497679436514,797.2713621578685
0.3,1306.0911619069389,4509.987365036428,240.08261345444106,707.9018324129867,797.0664912466441
0.301,1305.759263837907,4506.016707809304,239.37465628308013,707.7538968823219,796.86162033542
0.302,1305.427365768875,4502.046050582179,238.66669911171914,707.6059613516572,796.6567494241956
0.303,1305.0954676998433,4498.075393355055,237.95874194035818,707.4580258209926,796.4518785129715
