MonthId,Year,Month,Days,DateStart,WaterYear,WaterMonth,Flow_min,Flow_mean,Flow_median,Flow_max,Volume,Flow_range
1927.08,1927,8,31,1927-08-01,1926,11,263.11728844226485,313.5896758298284,307.6311794595605,381.4827671297545,0.8399185877426129,118.36547868748966
1927.09,1927,9,30,1927-09-01,1926,12,193.8534414796513,222.2388593820693,216.44010670875474,258.13845413202347,0.5760431235183238,64.28501265237216
1927.1,1927,10,31,1927-10-01,1927,1,178.61967468579937,187.66109629955727,183.64787076210843,202.5972539812765,0.5026314803287343,23.977579295477142
1927.11,1927,11,30,1927-11-01,1927,2,204.91870846146276,248.84427792925425,252.39849529613048,281.5855192414594,0.6450043683926272,76.66681077999664
1927.12,1927,12,31,1927-12-01,1927,3,272.9467281356309,363.2842960719792,386.5121702836538,473.4095112593456,0.9730206585991893,200.4627831237147
1928.01,1928,1,31,1928-01-01,1927,4,482.41897964712797,619.8668129184604,608.0169370785222,738.7717302759537,1.6602512717208044,256.35275062882573
1928.02,1928,2,29,1928-02-01,1927,5,743.859461672278,847.546309816986,823.4036884951529,1070.872043285774,2.12361203387744,327.01258161349597
1928.03,1928,3,31,1928-03-01,1927,6,1107.4071273155553,1842.3631240031837,2018.9629026900266,2210.5641439813435,4.934585391330129,1103.1570166657882
1928.04,1928,4,30,1928-04-01,1927,7,2141.4373750369728,2192.524175090491,2181.9233591234583,2247.955944849372,5.683022661834555,106.51856981239916
1928.05,1928,5,31,1928-05-01,1927,8,1477.0867909289032,1964.7997034707937,2045.0650866811482,2247.955944849372,5.262519525776176,770.8691539204688
1928.06,1928,6,30,1928-06-01,1927,9,594.6279260983613,1000.6440314480486,1011.2840522239015,1436.348946451972,2.593669329513342,841.7210203536108
1928.07,1928,7,31,1928-07-01,1927,10,337.38565901529654,428.22744546114313,415.09335988554136,572.3936998626923,1.1469643899231252,235.00804084739576
1928.08,1928,8,31,1928-08-01,1927,11,247.70181809006942,286.5543625442323,286.4924690684764,334.5594571731722,0.7675072046384718,86.85763908310275
1928.09,1928,9,30,1928-09-01,1927,12,222.60840809988187,246.1293394270826,244.97827160252973,267.1267971932527,0.6379672477949981,44.518389093370814
1928.1,1928,10,31,1928-10-01,1928,1,220.23939209737784,248.640279714681,255.7839704678297,267.1267971932527,0.6659581251878015,46.88740509587484
1928.11,1928,11,30,1928-11-01,1928,2,227.9974360734733,260.46975428933433,254.0912328819801,318.18950727505813,0.6751376031179543,90.19207120158484
1928.12,1928,12,31,1928-12-01,1928,3,302.6732784214865,352.65989316916534,354.12247961798556,388.4979798476216,0.9445642578642925,85.8247014261351
1929.01,1929,1,31,1929-01-01,1928,4,388.4979798476216,539.569430309183,491.6709992178998,780.6211848318349,1.4451827621401152,392.12320498421326
1929.02,1929,2,28,1929-02-01,1928,5,663.943466896229,719.8173278302809,716.5115113267352,802.764628297062,1.741382079487015,138.82116140083303
1929.03,1929,3,31,1929-03-01,1928,6,823.4036884951529,936.1808720006219,915.8657086038969,1103.398038904498,2.507466847566466,279.9943504093451
1929.04,1929,4,30,1929-04-01,1928,7,1116.0171269391562,1393.4894947277542,1414.6411170444426,1581.2977111798239,3.6119247703343387,465.2805842406676
1929.05,1929,5,31,1929-05-01,1928,8,678.2054965918313,1140.908556581645,1156.453404412633,1509.079190585671,3.0558094779482774,830.8736939938398
1929.06,1929,6,30,1929-06-01,1928,9,381.4827671297545,455.3681041489384,427.45145519615977,655.0907423557253,1.1803141259540482,273.6079752259708
1929.07,1929,7,31,1929-07-01,1928,10,293.3095719732292,331.7057506777062,330.2174348734584,378.47993580928704,0.8884406826151678,85.17036383605785
1929.08,1929,8,31,1929-08-01,1928,11,244.24535424447356,268.50241277505296,271.2422118677317,293.3095719732292,0.7191568623767016,49.06421772875564
1929.09,1929,9,30,1929-09-01,1928,12,202.5972539812765,219.259988650228,221.42390009862987,244.24535424447356,0.5683218905813908,41.64810026319705
1929.1,1929,10,31,1929-10-01,1929,1,187.9873988589625,194.46554660842543,196.8848858378337,202.5972539812765,0.5208565200360068,14.609855122314002
1929.11,1929,11,30,1929-11-01,1929,2,204.91870846146276,235.32997615702737,241.79388125940983,271.2422118677317,0.6099752981990149,66.32350340626897
1929.12,1929,12,31,1929-12-01,1929,3,272.9467281356309,453.53384742021944,473.4095112593456,540.7666511918678,1.2147450569303158,267.8199230562369
1930.01,1930,1,31,1930-01-01,1929,4,485.7742986865307,599.1212138640542,608.0169370785222,678.2054965918313,1.6046862592134834,192.43119790530062
1930.02,1930,2,28,1930-02-01,1929,5,663.943466896229,739.1997113217355,743.859461672278,852.3463221406523,1.7882719416295418,188.40285524442334
1930.03,1930,3,31,1930-03-01,1929,6,852.3463221406523,922.4504390114918,915.8657086038969,982.758641333893,2.47069125584838,130.4123191932407
1930.04,1930,4,30,1930-04-01,1929,7,980.6335716282007,1093.4129740508642,1094.3932413294303,1205.370886105216,2.8341264287398396,224.73731447701527
1930.05,1930,5,31,1930-05-01,1929,8,1219.5328845890633,1804.751352442546,1943.799134837004,2181.9233591234583,4.833846022382117,962.390474534395
1930.06,1930,6,30,1930-06-01,1929,9,980.6335716282007,1354.919523322428,1326.2737138083078,1818.3048555621103,3.5119514044517337,837.6712839339096
1930.07,1930,7,31,1930-07-01,1929,10,469.4154588764537,633.8231210775908,555.4035080925796,963.8787393868834,1.6976318474942187,494.4632805104296
1930.08,1930,8,31,1930-08-01,1929,11,344.0252991054098,400.20841052363426,397.4011444872051,465.61545811645533,1.0719182067465018,121.59015901104556
1930.09,1930,9,30,1930-09-01,1929,12,258.13845413202347,292.25789248488906,286.4924690684764,344.0252991054098,0.7575324573208323,85.8868449733863
1930.1,1930,10,31,1930-10-01,1930,1,222.60840809988187,242.45313343934032,244.24535424447356,258.13845413202347,0.6493864726039293,35.5300460321416
1930.11,1930,11,30,1930-11-01,1930,2,207.55252940021646,223.2194319888771,220.23939209737784,258.13845413202347,0.5785847677151694,50.58592473180701
1930.12,1930,12,31,1930-12-01,1930,3,271.2422118677317,356.2849575225747,373.2384307151688,444.956992829898,0.9542736302284641,173.7147809621663
1931.01,1931,1,31,1931-01-01,1930,4,444.956992829898,517.9308242372828,501.46755475881315,601.2752009453283,1.3872259196371381,156.31820811543025
1931.02,1931,2,28,1931-02-01,1930,5,585.0411849755841,685.3516748955317,696.4172240317985,802.764628297062,1.65800277190727,217.72344332147793
1931.03,1931,3,31,1931-03-01,1930,6,802.764628297062,1101.1178921624137,980.6335716282007,2090.679837387742,2.949234162367809,1287.9152090906798
1931.04,1931,4,30,1931-04-01,1930,7,2260.9215799517387,2885.717912771266,2926.1075247401022,3302.442826712328,7.479780829903121,1041.5212467605893
1931.05,1931,5,31,1931-05-01,1930,8,1928.9154490980914,2673.91310646423,2697.0711194474666,3326.534014194297,7.161808864353797,1397.6185650962057
1931.06,1931,6,30,1931-06-01,1930,9,934.3984496234046,1376.5887151406941,1368.657544404972,1876.0237410690156,3.568117949644679,941.625291445611
1931.07,1931,7,31,1931-07-01,1930,10,473.4095112593456,628.8938500675674,585.0411849755841,905.9666914433141,1.6844292880209724,432.55718018396846
1931.08,1931,8,31,1931-08-01,1930,11,330.2174348734584,398.8326275455261,404.8242870084652,469.4154588764537,1.0682333096179373,139.19802400299534
1931.09,1931,9,30,1931-09-01,1930,12,252.39849529613048,294.520904365847,293.3095719732292,324.43708615163195,0.7633981841162754,72.03859085550147
1931.1,1931,10,31,1931-10-01,1931,1,244.24535424447356,248.28579697353234,244.24535424447356,272.9467281356309,0.6650086786139089,28.701373891157345
1931.11,1931,11,30,1931-11-01,1931,2,263.11728844226485,309.6421901525217,298.9705340170681,381.4827671297545,0.802592556875336,118.36547868748966
1931.12,1931,12,31,1931-12-01,1931,3,388.4979798476216,582.6632742824183,601.2752009453283,642.5299388881682,1.5606053138380296,254.0319590405466
1932.01,1932,1,31,1932-01-01,1931,4,642.5299388881682,833.967461321667,862.2849254693456,960.9110977863057,2.2336984484039535,318.3811588981375
1932.02,1932,2,29,1932-02-01,1931,5,980.6335716282007,1087.080539107453,1051.074922122234,1300.769064715258,2.723788998787634,320.1354930870574
1932.03,1932,3,31,1932-03-01,1931,6,1385.5367259085865,2946.16257931207,3465.456007417891,3783.43551969692,7.891001852429449,2397.8987937883335
1932.04,1932,4,30,1932-04-01,1931,7,2247.955944849372,2983.579748225407,3111.6784236476187,3635.7516959815503,7.73343870740026,1387.7957511321783
1932.05,1932,5,31,1932-05-01,1931,8,1279.419574585491,1710.71950831648,1724.899909276999,2181.9233591234583,4.5819911310748624,902.5037845379672
1932.06,1932,6,30,1932-06-01,1931,9,663.943466896229,982.4384833658431,983.8058851249883,1254.4558117926888,2.5464805488842663,590.5123448964598
1932.07,1932,7,31,1932-07-01,1931,10,427.45145519615977,518.7042421189543,505.8955051385746,663.943466896229,1.3892974420914077,236.4920117000692
1932.08,1932,8,31,1932-08-01,1931,11,324.43708615163195,370.6790485936598,369.2475351019857,424.4905330595024,0.9928267637532582,100.05344690787047
1932.09,1932,9,30,1932-09-01,1931,12,255.7839704678297,286.2025296724434,284.9066933138131,324.43708615163195,0.7418369569109733,68.65311568380224
1932.1,1932,10,31,1932-10-01,1932,1,202.5972539812765,223.35943308027024,222.60840809988187,255.7839704678297,0.5982459055621956,53.186716486553195
1932.11,1932,11,30,1932-11-01,1932,2,202.5972539812765,226.15502119307308,207.55252940021646,286.4924690684764,0.5861938149324454,83.89521508719989
1932.12,1932,12,31,1932-12-01,1932,3,272.9467281356309,345.1574311438912,331.15328986313364,465.61545811645533,0.9244696635757979,192.66872998082442
1933.01,1933,1,31,1933-01-01,1932,4,469.4154588764537,629.4218075823284,624.4189347589191,743.859461672278,1.6858433694285082,274.4440027958243
1933.02,1933,2,28,1933-02-01,1932,5,726.8019111671641,818.8466452128916,789.0342636796913,955.5635883033212,1.9809538040990278,228.76167713615712
1933.03,1933,3,31,1933-03-01,1932,6,955.5635883033212,1164.1726435663995,1146.0938408130569,1450.3498761961112,3.118120008528244,494.7862878927899
1933.04,1933,4,30,1933-04-01,1932,7,1254.4558117926888,1469.6902314782508,1482.1911767521158,1608.1562131047049,3.8094370799916266,353.7004013120161
1933.05,1933,5,31,1933-05-01,1932,8,663.943466896229,971.609551400138,982.758641333893,1219.5328845890633,2.6023590224701305,555.5894176928343
1933.06,1933,6,30,1933-06-01,1932,9,388.4979798476216,469.6705815330079,444.956992829898,655.0907423557253,1.2173861473335563,266.5927625081037
1933.07,1933,7,31,1933-07-01,1932,10,293.3095719732292,333.0452750489757,330.2174348734584,386.5121702836538,0.8920284646911762,93.2025983104246
1933.08,1933,8,31,1933-08-01,1932,11,220.23939209737784,249.79243427590998,244.24535424447356,293.3095719732292,0.6690440559645974,73.07017987585135
1933.09,1933,9,30,1933-09-01,1932,12,187.9873988589625,204.04944658456387,202.5972539812765,220.23939209737784,0.5288961655471895,32.25199323841534
1933.1,1933,10,31,1933-10-01,1933,1,161.30129435009158,173.06094083132584,170.78468950707952,187.9873988589625,0.46352642392262294,26.686104508870926
1933.11,1933,11,30,1933-11-01,1933,2,173.4273138691697,215.60247318102267,214.52032957807467,271.2422118677317,0.5588416104852111,97.81489799856203
1933.12,1933,12,31,1933-12-01,1933,3,278.94434036067554,402.87650496241645,401.81006744201835,533.6734106622347,1.0790644308913362,254.72907030155915
1934.01,1934,1,31,1934-01-01,1933,4,546.2892406860739,666.6374192983402,663.943466896229,774.5199897066693,1.785521663848674,228.23074902059545
1934.02,1934,2,28,1934-02-01,1933,5,787.2743695267917,933.0551142426474,852.3463221406523,1430.3696456337875,2.257246932375812,643.0952761069958
1934.03,1934,3,31,1934-03-01,1933,6,1521.7184262484936,3667.0321940832005,3371.6593003716016,5557.926858798657,9.821779028632443,4036.2084325501637
1934.04,1934,4,30,1934-04-01,1933,7,2972.8355542141107,4018.876420464095,3936.0290770386127,5223.667867362775,10.416927681842937,2250.832313148664
1934.05,1934,5,31,1934-05-01,1933,8,1793.1452204029245,2323.1791782779987,2286.1269483971328,2949.9775844496285,6.222403111099791,1156.832364046704
1934.06,1934,6,30,1934-06-01,1933,9,787.2743695267917,1185.501086967221,1126.750484064306,1724.899909276999,3.072818817419037,937.6255397502074
1934.07,1934,7,31,1934-07-01,1933,10,424.4905330595024,526.7497655204864,497.26626416644274,758.1808343564502,1.4108465719700707,333.6903012969478
1934.08,1934,8,31,1934-08-01,1933,11,307.6311794595605,358.63769893722537,348.8896919803591,421.08307865451246,0.9605752128334641,113.45189919495198
1934.09,1934,9,30,1934-09-01,1933,12,244.24535424447356,267.76485519074294,258.13845413202347,307.6311794595605,0.6940465046544054,63.385825215086925
1934.1,1934,10,31,1934-10-01,1934,1,176.77186822886276,205.48963150087067,204.91870846146276,242.109874929545,0.550383429011932,65.33800670068223
1934.11,1934,11,30,1934-11-01,1934,2,213.46743002362155,270.9425658714776,259.4506294550473,424.4905330595024,0.7022831307388699,211.02310303588087
1934.12,1934,12,31,1934-12-01,1934,3,424.4905330595024,476.2401686751564,469.4154588764537,560.6291114137188,1.2755616677795385,136.13857835421635
1935.01,1935,1,31,1935-01-01,1934,4,572.3936998626923,689.9470463015971,673.2729478898602,852.3463221406523,1.8479541688141967,279.95262227796
1935.02,1935,2,28,1935-02-01,1934,5,862.2849254693456,1130.4284888663633,1068.0422325662414,1655.2341805923822,2.7347326002655055,792.9492551230367
1935.03,1935,3,31,1935-03-01,1934,6,1696.006723095134,2650.78511559197,2860.5472454611986,3282.5155522426867,7.099862853601534,1586.5088291475527
1935.04,1935,4,30,1935-04-01,1934,7,1943.799134837004,2321.017577942757,2277.4685961867285,2826.3557291246416,6.016077562027625,882.5565942876376
1935.05,1935,5,31,1935-05-01,1934,8,1411.9367419449545,1680.7094546664246,1696.006723095134,1943.799134837004,4.501612203378554,531.8623928920495
1935.06,1935,6,30,1935-06-01,1934,9,627.2657620273757,947.081288650543,952.4473613966628,1366.3053805090624,2.4548347001822073,739.0396184816867
1935.07,1935,7,31,1935-07-01,1934,10,401.81006744201835,492.91985156557445,482.41897964712797,618.5439782521025,1.3202365304332344,216.73391081008418
1935.08,1935,8,31,1935-08-01,1934,11,311.45853668421523,352.6774780120537,347.20445544934745,401.81006744201835,0.9446113571074845,90.35153075780312
1935.09,1935,9,30,1935-09-01,1934,12,255.7839704678297,278.0858963417442,273.75536088201784,307.6311794595605,0.720798643317801,51.84720899173078
1935.1,1935,10,31,1935-10-01,1935,1,205.06487514817712,229.4627109680919,224.89547857346128,255.7839704678297,0.6145929250569373,50.71909531965258
1935.11,1935,11,30,1935-11-01,1935,2,189.4415988150637,217.01740418780713,221.42390009862987,244.24535424447356,0.562509111654796,54.80375542940985
1935.12,1935,12,31,1935-12-01,1935,3,245.7111889605859,350.5991411231695,348.8896919803591,424.4905330595024,0.939044739584297,178.7793440989165
1936.01,1936,1,31,1936-01-01,1935,4,429.0966166544422,543.5057074239328,546.2892406860739,700.2661474818176,1.4557256867642616,271.1695308273754
1936.02,1936,2,29,1936-02-01,1935,5,705.9668484851785,828.1961521410886,802.764628297062,1003.7330308630933,2.075128278804712,297.7661823779148
1936.03,1936,3,31,1936-03-01,1935,6,1010.9967648064827,1388.3042311364147,1300.769064715258,2062.090499726492,3.7184340526757733,1051.0937349200094
1936.04,1936,4,30,1936-04-01,1935,7,2098.5205819449084,2372.5012423530843,2370.0556589516227,2501.426101291461,6.149523220179197,402.9055193465524
1936.05,1936,5,31,1936-05-01,1935,8,1436.348946451972,2012.0510006357445,1989.676965494573,2501.426101291461,5.389077400102779,1065.0771548394887
1936.06,1936,6,30,1936-06-01,1935,9,555.4035080925796,870.1502410560848,801.8275014957785,1398.6760521753765,2.2554294248173714,843.2725440827969
1936.07,1936,7,31,1936-07-01,1935,10,358.7189493083931,430.4046429325886,421.08307865451246,533.6734106622347,1.1527957956306454,174.95446135384157
1936.08,1936,8,31,1936-08-01,1935,11,258.13845413202347,308.97911648707617,311.45853668421523,357.5936854206976,0.8275696655989848,99.45523128867416
1936.09,1936,9,30,1936-09-01,1935,12,220.23939209737784,238.15560683679826,242.109874929545,258.13845413202347,0.6172993329209809,37.899062034645624
1936.1,1936,10,31,1936-10-01,1936,1,207.55252940021646,209.27062635455576,207.55252940021646,214.77673837375613,0.560510445628042,7.224208973539675
1936.11,1936,11,30,1936-11-01,1936,2,209.66200797432626,238.19748076337729,242.109874929545,272.9467281356309,0.617407870138674,63.28472016130465
1936.12,1936,12,31,1936-12-01,1936,3,274.56399362840483,347.72461748825873,347.20445544934745,444.956992829898,0.9313456154805521,170.39299920149318
1937.01,1937,1,31,1937-01-01,1936,4,454.8146066392561,620.6571362690489,587.1924397723404,823.4036884951529,1.6623680737830204,368.5890818558968
1937.02,1937,2,28,1937-02-01,1936,5,905.9666914433141,1846.2596576736835,1599.619934984546,3275.908563717569,4.4664713638441755,2369.941872274255
1937.03,1937,3,31,1937-03-01,1936,6,2742.194974831855,3130.4279249262972,3093.978211314623,3635.7516959815503,8.384538154122595,893.5567211496955
1937.04,1937,4,30,1937-04-01,1936,7,2501.426101291461,2961.10508214067,2879.6817939904267,3635.7516959815503,7.675184372908619,1134.3255946900895
1937.05,1937,5,31,1937-05-01,1936,8,2098.5205819449084,2367.013326059474,2370.0556589516227,2501.426101291461,6.3398084925177,402.9055193465524
1937.06,1937,6,30,1937-06-01,1936,9,955.5635883033212,1417.9133438538584,1368.657544404972,2062.090499726492,3.6752313872692,1106.5269114231708
1937.07,1937,7,31,1937-07-01,1936,10,485.7742986865307,642.6317544880608,603.4385628426149,949.3311344900044,1.7212248912208223,463.5568358034737
1937.08,1937,8,31,1937-08-01,1936,11,341.84482321324555,409.9717505589202,404.8242870084652,482.41897964712797,1.0980683366970116,140.57415643388242
1937.09,1937,9,30,1937-09-01,1936,12,272.9467281356309,299.80915240294667,293.3095719732292,334.5594571731722,0.777105323028438,61.61272903754127
1937.1,1937,10,31,1937-10-01,1937,1,224.89547857346128,247.86414422096132,244.24535424447356,271.2422118677317,0.6638793238814229,46.34673329427045
1937.11,1937,11,30,1937-11-01,1937,2,224.89547857346128,270.4013882802363,271.2422118677317,324.43708615163195,0.700880398422372,99.54160757817067
1937.12,1937,12,31,1937-12-01,1937,3,331.15328986313364,430.36978101128153,427.45145519615977,520.0614304757682,1.1527024214606165,188.9081406126346
1938.01,1938,1,31,1938-01-01,1937,4,533.6734106622347,642.300772801052,627.2657620273757,766.8266091909909,1.7203383898703375,233.1531985287562
1938.02,1938,2,28,1938-02-01,1937,5,774.5199897066693,890.9173384839951,892.5162577696118,1010.9967648064827,2.1553072252604815,236.47677509981338
1938.03,1938,3,31,1938-03-01,1937,6,1029.435717255909,1260.078054320273,1199.1767503445706,1849.6277909126716,3.374993060691419,820.1920736567627
1938.04,1938,4,30,1938-04-01,1937,7,2045.0650866811482,2757.244132677294,2771.0154261770804,3275.908563717569,7.146776791899547,1230.8434770364208
1938.05,1938,5,31,1938-05-01,1937,8,1238.3766673938208,1658.777810205751,1675.2491871828574,2210.5641439813435,4.442870486855085,972.1874765875227
1938.06,1938,6,30,1938-06-01,1937,9,555.4035080925796,858.3930199786471,833.4284993507283,1238.3766673938208,2.2249547077846543,682.9731593012411
1938.07,1938,7,31,1938-07-01,1937,10,358.7189493083931,437.51147984551494,429.0966166544422,546.2892406860739,1.1718307476182275,187.57029137768075
1938.08,1938,8,31,1938-08-01,1937,11,283.32091755914985,328.82996501139434,330.2174348734584,358.7189493083931,0.8807381782865181,75.39803174924327
1938.09,1938,9,30,1938-09-01,1937,12,245.7111889605859,262.87656453377343,259.4506294550473,283.32091755914985,0.6813760552715405,37.60972859856395
1938.1,1938,10,31,1938-10-01,1938,1,220.23939209737784,225.95431817725927,224.89547857346128,239.3424082743461,0.6051960458059711,19.103016176968254
1938.11,1938,11,30,1938-11-01,1938,2,239.3424082743461,276.6803642384039,258.13845413202347,330.2174348734584,0.7171555041059428,90.87502659911229
1938.12,1938,12,31,1938-12-01,1938,3,315.16847984989465,453.53316222203216,465.61545811645533,572.3936998626923,1.2147432216954912,257.22522001279765
1939.01,1939,1,31,1939-01-01,1938,4,572.3936998626923,731.9933445661436,716.5115113267352,900.6968014836636,1.9605709740859585,328.30310162097135
1939.02,1939,2,28,1939-02-01,1938,5,900.6968014836636,1190.9376734036446,1094.3932413294303,1928.9154490980914,2.8811164194980963,1028.2186476144277
1939.03,1939,3,31,1939-03-01,1938,6,1943.799134837004,2628.5270702160083,2742.194974831855,2860.5472454611986,7.040246904866554,916.7481106241946
1939.04,1939,4,30,1939-04-01,1938,7,1808.3766194150885,2209.8385361569362,2217.276536923592,2541.262451783753,5.727901485718773,732.8858323686645
1939.05,1939,5,31,1939-05-01,1938,8,955.5635883033212,1302.1948313971898,1240.627271518914,1760.5405945134808,3.487798636414231,804.9770062101595
1939.06,1939,6,30,1939-06-01,1938,9,469.4154588764537,646.9711400254403,630.5369585701353,955.5635883033212,1.6769491949459412,486.1481294268675
1939.07,1939,7,31,1939-07-01,1938,10,348.8896919803591,396.31105152581046,388.4979798476216,441.30929115268907,1.0614795204067307,92.41959917232998
1939.08,1939,8,31,1939-08-01,1938,11,283.32091755914985,316.6316212173502,315.16847984989465,341.84482321324555,0.8480661342685507,58.5239056540957
1939.09,1939,9,30,1939-09-01,1938,12,244.24535424447356,257.47643907080993,250.05015669309995,283.32091755914985,0.6673789300715394,39.07556331467629
1939.1,1939,10,31,1939-10-01,1939,1,217.3069842849817,235.89869181236259,236.356523078857,263.11728844226485,0.6318310561502314,45.810304157283156
1939.11,1939,11,30,1939-11-01,1939,2,267.1267971932527,315.23814744220437,293.3095719732292,421.08307865451246,0.8170972781701938,153.95628146125978
1939.12,1939,12,31,1939-12-01,1939,3,424.4905330595024,555.3783180093205,549.5304979237502,726.8019111671641,1.487525286956164,302.3113781076617
1940.01,1940,1,31,1940-01-01,1939,4,730.0393120791321,847.8169927708492,852.3463221406523,994.8457764955499,2.270793033437443,264.80646441641784
1940.02,1940,2,29,1940-02-01,1939,5,994.8457764955499,1122.8601696014807,1136.1304204331375,1339.3697298950844,2.813438440953471,344.52395339953455
1940.03,1940,3,31,1940-03-01,1939,6,1385.5367259085865,3134.817239501084,3105.7211176771584,5174.606355751969,8.396294494279706,3789.0696298433827
1940.04,1940,4,30,1940-04-01,1939,7,3525.5651133126094,4539.789256034991,4567.494658832853,5324.655561892081,11.767133751642696,1799.0904485794717
1940.05,1940,5,31,1940-05-01,1939,8,2026.640776130841,2670.7815494635333,2666.6532305649907,3429.2368280554547,7.15342130208313,1402.5960519246137
1940.06,1940,6,30,1940-06-01,1939,9,994.8457764955499,1438.3780478511826,1385.5367259085865,1943.799134837004,3.7282759000302628,948.9533583414541
