Exceedance,Power
0.0,194.45370046915005
0.05,182.54192753653285
0.1,173.67358455049882
0.15000000000000002,164.02472337586505
0.2,155.42395376738034
0.25,146.75074793858548
0.30000000000000004,137.54483870109013
0.35000000000000003,128.01787580748515
0.4,114.74619522209551
0.45,101.3257113744678
0.5,88.4501455960219
0.55,74.82110663566586
0.6000000000000001,63.74605893918404
0.65,57.26090258087832
0.7000000000000001,50.12216749555154
0.75,44.117236889345065
0.8,38.742600925778845
0.8500000000000001,34.23965911108426
0.9,30.24977901302993
0.9500000000000001,25.88601276014653
1.0,0.0
