ExceedanceRnd,Flow,Exceedance,Volume,Flow_difference,EWRRefExceedance,EWRBandNo,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,Energy,PerfMwPerCumec
0.05,3708.186911398432,0.04993902439024391,0.32038734914482475,76.30319644277017,0.23195121951219522,1.896341463414634,65.1890243902439,12.884146341463415,15.640243902439025,20.213414634146343,164.5060975609756,278.4329268292683,0.0750994099766959,1100.0,2329.7539845691604,34.8109756097561,5.115853658536586,9.359756097560975,59.76680485611942,2220.7005943471872,100.0,18.0,25.0,79.98021949026575,2385.206691908163,1243.0,4.0,275.0,275.0,275.0,275.0,975.0753294267843,990.0,0.9219672131147545,0.47999999999999965,988.598032786887,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,12.98776858010181,12.98776858010181,12.98776858010181,12.98776858010181,0.8807713084098376,0.8807713084098376,0.8807713084098376,0.8807713084098376,1.0999999999999968,1.0999999999999968,1.0999999999999968,1.0999999999999968,0.979999999999999,0.979999999999999,0.979999999999999,0.979999999999999,30.243488392793306,30.243488392793306,30.243488392793306,30.243488392793306,120.97395357117323,2903.3748857081528,0.03263386107627644
0.055,3567.849117552967,0.054901162790697754,0.30826216375657645,49.97131534378568,0.2477906976744188,1.9127906976744187,64.62209302325581,12.988372093023257,15.656976744186046,20.25581395348837,165.0174418604651,278.5406976744186,0.07806684134914611,1100.0,2189.3084198785464,35.377906976744185,5.011627906976744,9.343023255813954,59.74418604651163,2079.8316756924996,100.0,18.0,25.0,80.0,2244.8491175529643,1243.0,4.0,275.0,275.0,275.0,275.0,974.8016645694972,990.0,0.9219672131147546,0.47999999999999987,988.5980327868871,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,13.261433437388757,13.261433437388757,13.261433437388757,13.261433437388757,0.8854663715422227,0.8854663715422227,0.8854663715422227,0.8854663715422227,1.0999999999999965,1.0999999999999965,1.0999999999999965,1.0999999999999965,0.9799999999999985,0.9799999999999985,0.9799999999999985,0.9799999999999985,31.045086479734998,31.045086479734998,31.045086479734998,31.045086479734998,124.18034591893999,2980.3283020545596,0.03481018662564194
0.06,3484.314245744823,0.059976608187134434,0.30104475083235266,43.29439068126507,0.2535087719298245,1.9064327485380117,64.91812865497076,13.011695906432749,15.777777777777779,20.549707602339183,164.96491228070175,279.22222222222223,0.08014493876120911,1100.0,2105.0920235226013,35.08187134502924,4.988304093567251,9.222222222222221,59.44958410049692,1996.3500417612863,100.0,18.0,25.0,79.9992917028361,2161.3149540419877,1243.0,4.0,275.0,275.0,275.0,275.0,974.6354174961655,990.0,0.9219672131147546,0.4799999999999998,988.5980327868871,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,13.427680510719105,13.427680510719105,13.427680510719105,13.427680510719105,0.888208551027421,0.888208551027421,0.888208551027421,0.888208551027421,1.0999999999999965,1.0999999999999965,1.0999999999999965,1.0999999999999965,0.9799999999999985,0.9799999999999985,0.9799999999999985,0.9799999999999985,31.531476933625964,31.531476933625964,31.531476933625964,31.531476933625964,126.12590773450385,3027.0217856280833,0.03619941455950965
0.065,3428.3060116995866,0.06484302325581404,0.2962056394108431,48.22358304075571,0.2981976744186042,2.127906976744186,62.48255813953488,12.994186046511627,15.366279069767442,20.11627906976744,161.40116279069767,272.36046511627904,0.07945282235482265,1100.0,2055.9455465833075,37.51744186046512,5.005813953488372,9.633720930232558,59.8272485733011,1943.9613212658198,100.0,18.0,25.0,79.94352764306853,2105.362484056518,1243.0,4.0,275.0,275.0,275.0,275.0,974.5223861369498,990.0,0.9219672131147546,0.47999999999999987,988.5980327868871,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,13.540711869933187,13.540711869933187,13.540711869933187,13.540711869933187,0.8900218768068153,0.8900218768068153,0.8900218768068153,0.8900218768068153,1.0999999999999965,1.0999999999999965,1.0999999999999965,1.0999999999999965,0.9799999999999985,0.9799999999999985,0.9799999999999985,0.9799999999999985,31.86183085495065,31.86183085495065,31.86183085495065,31.86183085495065,127.4473234198026,3058.7357620752578,0.037176716589917586
0.07,3327.938430410426,0.06983428571428571,0.28753388038746086,68.34072875105137,0.29217142857142825,2.0685714285714285,61.37714285714286,12.582857142857144,14.628571428571428,18.554285714285715,152.9542857142857,260.09714285714284,0.07814758212580677,1100.0,1967.8412875532817,38.62285714285714,5.417142857142858,10.371428571428572,61.35448182609834,1852.0753771557552,100.0,18.0,25.0,79.90876754038406,2005.0296628700407,1243.0,4.0,275.0,275.0,275.0,275.0,974.316691489888,990.0,0.9219672131147546,0.4799999999999999,988.5980327868871,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,13.746406516998007,13.746406516998007,13.746406516998007,13.746406516998007,0.8932194983109728,0.8932194983109728,0.8932194983109728,0.8932194983109728,1.0999999999999965,1.0999999999999965,1.0999999999999965,1.0999999999999965,0.9799999999999984,0.9799999999999984,0.9799999999999984,0.9799999999999984,32.46217743187269,32.46217743187269,32.46217743187269,32.46217743187269,129.84870972749076,3116.3690334597713,0.03902392793623508
0.075,3209.6291007325217,0.07504444444444452,0.27731195430329,71.4825579474954,0.3021111111111109,2.138888888888889,61.166666666666664,12.5,14.5,18.355555555555554,152.96666666666667,259.4888888888889,0.08084665571210534,1100.0,1850.1402118436313,38.833333333333336,5.5,10.5,61.42418254555461,1733.8826959647436,100.0,18.0,25.0,79.77973810111015,1886.8493626314098,1243.0,4.0,275.0,275.0,275.0,275.0,974.0692573195138,990.0,0.9219672131147546,0.48000000000000004,988.5980327868872,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,13.993840687373723,13.993840687373723,13.993840687373723,13.993840687373723,0.8969045479368906,0.8969045479368906,0.8969045479368906,0.8969045479368906,1.0999999999999965,1.0999999999999965,1.0999999999999965,1.0999999999999965,0.9799999999999981,0.9799999999999981,0.9799999999999981,0.9799999999999981,33.182795436651716,33.182795436651716,33.182795436651716,33.182795436651716,132.73118174660686,3185.548361918575,0.041359852227138776
0.08,3115.480565964112,0.08018226600985226,0.26917752089929886,56.367242181260664,0.3107389162561571,2.1822660098522166,60.783251231527096,12.527093596059114,14.463054187192117,18.35960591133005,153.45320197044336,259.58620689655174,0.08332803643903874,1100.0,1755.894359067559,39.216748768472904,5.472906403940887,10.536945812807883,61.57678543651319,1639.0909726458242,100.0,18.0,25.0,79.93639134784324,1792.5441746162676,1243.0,4.0,275.0,275.0,275.0,275.0,973.8682121732422,990.0,0.9219672131147546,0.4800000000000005,988.5980327868874,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,14.194885833644147,14.194885833644147,14.194885833644147,14.194885833644147,0.8997649519051383,0.8997649519051383,0.8997649519051383,0.8997649519051383,1.0999999999999963,1.0999999999999963,1.0999999999999963,1.0999999999999963,0.9799999999999972,0.9799999999999972,0.9799999999999972,0.9799999999999972,33.766806522866965,33.766806522866965,33.766806522866965,33.766806522866965,135.06722609146786,3241.613426195226,0.043357539755888554
0.085,3049.412777657262,0.08542553191489367,0.263469263989588,38.33866599270805,0.3642553191489363,2.4397163120567376,58.773049645390074,12.808510638297872,14.48936170212766,18.900709219858157,142.63120567375887,247.60283687943263,0.08120639108314268,1100.0,1701.8099407778354,41.226950354609926,5.191489361702128,10.51063829787234,60.934163035190544,1583.9466997284608,100.0,18.0,25.0,79.8348722550487,1726.5779054022198,1243.0,4.0,275.0,275.0,275.0,275.0,973.7248497982866,990.0,0.9219672131147545,0.4799999999999989,988.5980327868865,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,14.33824820859788,14.33824820859788,14.33824820859788,14.33824820859788,0.9017315139881196,0.9017315139881196,0.9017315139881196,0.9017315139881196,1.0999999999999972,1.0999999999999972,1.0999999999999972,1.0999999999999972,0.9800000000000004,0.9800000000000004,0.9800000000000004,0.9800000000000004,34.18232210239535,34.18232210239535,34.18232210239535,34.18232210239535,136.7292884095814,3281.5029218299483,0.04483945143839831
0.09,2988.277591087244,0.0899243243243243,0.25818718386993816,47.896469036422445,0.36481081081081085,2.3945945945945946,59.11891891891892,12.745945945945946,14.497297297297298,18.85945945945946,145.35135135135135,250.57297297297296,0.08385945907686616,1100.0,1637.704618114274,40.88108108108108,5.254054054054054,10.502702702702702,60.77818301337458,1520.2885972630631,100.0,18.0,25.0,79.63764247283403,1665.6399486144123,1243.0,4.0,275.0,275.0,275.0,275.0,973.5902865679049,990.0,0.9219672131147546,0.48000000000000015,988.5980327868872,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,14.472811438981427,14.472811438981427,14.472811438981427,14.472811438981427,0.90351654333909,0.90351654333909,0.90351654333909,0.90351654333909,1.0999999999999965,1.0999999999999965,1.0999999999999965,1.0999999999999965,0.9799999999999979,0.9799999999999979,0.9799999999999979,0.9799999999999979,34.57147575997642,34.57147575997642,34.57147575997642,34.57147575997642,138.2859030399057,3318.8616729577375,0.046280387760184505
0.095,2924.047382826733,0.0947926829268292,0.25263769387622964,50.73484207977616,0.3424390243902436,2.317073170731707,59.36585365853659,12.542682926829269,14.25,18.274390243902438,152.6768292682927,257.109756097561,0.08794315900794333,1100.0,1566.937626729172,40.63414634146341,5.4573170731707314,10.75,60.83659549889804,1449.2595678156397,100.0,18.0,25.0,79.11098574280048,1601.9363970839331,1243.0,4.0,275.0,275.0,275.0,275.0,973.4471827694617,990.0,0.9219672131147545,0.47999999999999965,988.598032786887,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,14.615915237424598,14.615915237424598,14.615915237424598,14.615915237424598,0.9053598850392585,0.9053598850392585,0.9053598850392585,0.9053598850392585,1.0999999999999968,1.0999999999999968,1.0999999999999968,1.0999999999999968,0.979999999999999,0.979999999999999,0.979999999999999,0.979999999999999,34.98449060478637,34.98449060478637,34.98449060478637,34.98449060478637,139.9379624191455,3358.5110980594854,0.04785974671404113
0.1,2851.7726892570167,0.09969364161849725,0.24639316035180625,56.48422517087463,0.34236994219653183,2.2658959537572256,59.24277456647399,12.352601156069364,13.907514450867051,17.421965317919074,153.91907514450867,256.84393063583815,0.09007919358907421,1100.0,1494.928758621178,40.75722543352601,5.6473988439306355,11.092485549132949,61.7131915110576,1375.7184572835308,100.0,18.0,25.0,79.13515682897668,1529.6375324280395,1243.0,4.0,275.0,275.0,275.0,275.0,973.2836458092144,990.0,0.9219672131147546,0.47999999999999987,988.5980327868871,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,14.779452197671862,14.779452197671862,14.779452197671862,14.779452197671862,0.9073867035411172,0.9073867035411172,0.9073867035411172,0.9073867035411172,1.0999999999999965,1.0999999999999965,1.0999999999999965,1.0999999999999965,0.9799999999999984,0.9799999999999984,0.9799999999999984,0.9799999999999984,35.45517127370721,35.45517127370721,35.45517127370721,35.45517127370721,141.82068509482883,3403.696442275893,0.04973553704326646
0.105,2770.898703001436,0.10513824884792636,0.2394056479393243,49.386931844587735,0.34612903225806463,2.3179723502304146,58.35944700460829,12.2073732718894,13.497695852534562,16.723502304147466,152.88018433179724,253.66820276497697,0.09154294087173541,1100.0,1417.2305002364615,41.64055299539171,5.792626728110599,11.502304147465438,62.06361061975067,1296.2314057457434,100.0,18.0,25.0,78.78711292389815,1449.1115900775399,1243.0,4.0,275.0,275.0,275.0,275.0,973.097638006303,990.0,0.9219672131147546,0.4800000000000007,988.5980327868875,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,14.965460000582608,14.965460000582608,14.965460000582608,14.965460000582608,0.9095966141762393,0.9095966141762393,0.9095966141762393,0.9095966141762393,1.099999999999996,1.099999999999996,1.099999999999996,1.099999999999996,0.9799999999999968,0.9799999999999968,0.9799999999999968,0.9799999999999968,35.98883326328816,35.98883326328816,35.98883326328816,35.98883326328816,143.95533305315263,3454.927993275661,0.05195812765182746
0.11,2703.73707252067,0.1105608108108109,0.23360288306578597,47.28879359969657,0.377635135135135,2.4121621621621623,57.62837837837838,12.27027027027027,13.554054054054054,16.95945945945946,149.81756756756758,250.22972972972974,0.0925424196425044,1100.0,1353.5073427909401,42.37162162162162,5.72972972972973,11.445945945945946,61.15843471629116,1232.8016107773517,100.0,18.0,25.0,78.11789417575062,1382.619178344919,1243.0,4.0,275.0,275.0,275.0,275.0,972.940705677786,990.0,0.9219672131147545,0.4799999999999992,988.5980327868867,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,15.12239232909909,15.12239232909909,15.12239232909909,15.12239232909909,0.9113834870503081,0.9113834870503081,0.9113834870503081,0.9113834870503081,1.099999999999997,1.099999999999997,1.099999999999997,1.099999999999997,0.98,0.98,0.98,0.98,36.43760273179512,36.43760273179512,36.43760273179512,36.43760273179512,145.75041092718047,3498.0098622523324,0.05390908750315249
0.115,2647.1134235057216,0.11496791443850271,0.22871059979089367,53.29394933047794,0.40508021390374355,2.4545454545454546,57.1764705882353,12.144385026737968,13.427807486631016,16.855614973262032,145.3475935828877,244.951871657754,0.09253131482547619,1100.0,1302.1615518479662,42.8235294117647,5.855614973262032,11.572192513368984,60.932259111880384,1180.9779558376906,100.0,18.0,25.0,77.78787408514242,1326.3255494205773,1243.0,4.0,275.0,275.0,275.0,275.0,972.8063734258616,990.0,0.9219672131147546,0.4800000000000002,988.5980327868872,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,15.256724581023589,15.256724581023589,15.256724581023589,15.256724581023589,0.9128495106689207,0.9128495106689207,0.9128495106689207,0.9128495106689207,1.0999999999999965,1.0999999999999965,1.0999999999999965,1.0999999999999965,0.9799999999999979,0.9799999999999979,0.9799999999999979,0.9799999999999979,36.82045521715038,36.82045521715038,36.82045521715038,36.82045521715038,147.28182086860153,3534.763700846441,0.05564413193039129
0.12,2577.9353457980933,0.12018867924528281,0.22273361387695473,59.77851407819904,0.3845283018867924,2.3962264150943398,57.25157232704402,12.056603773584905,13.226415094339623,16.40251572327044,149.14465408805032,248.0817610062893,0.09621830490115246,1100.0,1229.8535847918035,42.74842767295598,5.943396226415095,11.773584905660377,59.7573852013936,1109.6307907853782,100.0,18.0,25.0,76.15990092466403,1258.7754448734283,1243.0,4.0,275.0,275.0,275.0,275.0,972.640016213159,990.0,0.9219672131147545,0.4799999999999995,988.5980327868868,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,15.423081793725528,15.423081793725528,15.423081793725528,15.423081793725528,0.9145949373011557,0.9145949373011557,0.9145949373011557,0.9145949373011557,1.0999999999999968,1.0999999999999968,1.0999999999999968,1.0999999999999968,0.9799999999999992,0.9799999999999992,0.9799999999999992,0.9799999999999992,37.29307147604861,37.29307147604861,37.29307147604861,37.29307147604861,149.17228590419444,3580.13486170066,0.05786794117004268
0.125,2520.141222185998,0.12507185628742526,0.21774020159687069,46.10499367692582,0.41263473053892225,2.4550898203592815,57.287425149700596,12.281437125748504,13.425149700598803,16.88622754491018,151.1556886227545,251.03592814371257,0.09957567407722645,1100.0,1169.1052940422883,42.712574850299404,5.718562874251497,11.574850299401197,59.34502540710489,1049.754280611232,100.0,18.0,25.0,76.23125295201507,1200.9099692339864,1243.0,4.0,275.0,275.0,275.0,275.0,972.4988315718902,990.0,0.9219672131147545,0.4799999999999997,988.598032786887,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,15.564266434996156,15.564266434996156,15.564266434996156,15.564266434996156,0.9160075263331866,0.9160075263331866,0.9160075263331866,0.9160075263331866,1.0999999999999968,1.0999999999999968,1.0999999999999968,1.0999999999999968,0.9799999999999988,0.9799999999999988,0.9799999999999988,0.9799999999999988,37.69261439397238,37.69261439397238,37.69261439397238,37.69261439397238,150.7704575758895,3618.4909818213473,0.059832189975487594
