MonthId,Flow,Exceedance,Year,Month,WaterYear,WaterMonth,Flow_difference,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,PerfMwPerCumec,Power_max,Power_min,Turbines_max,Turbines_min,Energy,Days,CapFactor
1935.09,278.0858963417442,0.8242333333333335,1935.0,9.0,1934.0,12.0,1.8558188738795176,40.0,6.0,4.0,3.0,65.0,118.0,0.4256903665538706,160.0858963417443,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,4.0,3.0,65.0,210.0858963417442,1.0,160.0858963417443,,,,964.8281943130756,990.0,0.11150383683101087,0.00600858963417443,989.8824875735343,0.18314502129320692,,,,24.871148239165812,,,,0.9210000000000002,,,,0.6403435853669772,,,,0.9699999999999995,,,,34.90896830579582,,,,34.90896830579582,0.1252034861347478,41.44965348135631,29.81353751723542,1,1,25134.457180172983,30,0.19393871280997674
1935.1,229.4627109680919,0.9111935483870968,1935.0,10.0,1935.0,1.0,1.881610948975586,37.0,5.0,3.0,2.0,50.0,97.0,0.42470344415329947,132.46271096809176,0.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,3.0,2.0,50.0,177.4627109680918,1.0,132.46271096809176,,,,964.7286791361731,990.0,0.10038501510275862,0.0032462710968091816,989.8963687138001,0.12578138383223228,,,,25.041908193795113,,,,0.9099999999999997,,,,0.5298508438723675,,,,0.9690322580645159,,,,28.721102324601496,,,,28.721102324601496,0.12467406532317647,34.66312347295681,22.751526115869822,1,1,21368.500129503504,31,0.15956167958111936
1935.11,217.01740418780713,0.9322000000000004,1935.0,11.0,1935.0,2.0,4.312142116798603,31.333333333333332,4.333333333333333,2.3333333333333335,2.0,35.666666666666664,75.66666666666667,0.35462494680525364,141.3507375211405,0.0,0.0,0.0,0.0,0.0,0.0,31.333333333333332,4.333333333333333,2.3333333333333335,2.0,35.666666666666664,179.35073752114047,1.0,141.3507375211405,,,,964.6588522406096,990.0,0.10102866051857062,0.0041587964266802885,989.8948125430544,0.1468667413201441,,,,25.08909356112482,,,,0.9110000000000004,,,,0.565402950084562,,,,0.9666666666666663,,,,30.738118614854542,,,,30.738118614854542,0.14019241581553643,39.07400668576813,20.322356348695152,1,1,22131.445402695263,30,0.17076732563808072
1935.12,350.5991411231695,0.7181935483870967,1935.0,12.0,1935.0,3.0,6.216448939334021,33.25806451612903,5.0,3.3225806451612905,2.3225806451612905,41.806451612903224,85.70967741935483,0.2496196326503789,264.8894637038145,0.0,0.0,0.0,0.0,0.0,0.0,33.25806451612903,5.0,3.3225806451612905,2.3225806451612905,41.806451612903224,306.4701088651049,1.3548387096774193,206.90998917082294,163.39670095661276,,,965.0829065230763,990.0,0.14372230414864198,0.023178911774853955,989.8330987840765,0.3143668693868633,0.18934814423121482,,,24.435825391613392,24.328588308976645,,,0.934193548387097,0.9218181818181819,,,0.8276399566832917,0.653586803826451,,,0.974838709677419,0.97,,,45.2995153656755,34.86822898876519,,,57.67211274878572,0.16367164292144876,74.43829706921645,36.82313572478629,2,1,42908.05188509657,31,0.32040062638214284
1936.01,543.5057074239328,0.5299999999999999,1936.0,1.0,1935.0,4.0,8.895987562010168,34.0,5.0,4.0,3.0,45.0,91.0,0.17022040975795866,452.5057074239329,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,4.0,3.0,45.0,495.50570742393285,2.129032258064516,213.76414693842145,213.76414693842145,193.57495498994754,,965.8926800090104,990.0,0.21250643050605192,0.06291661945049835,989.7245769500433,0.32832717890126195,0.32832717890126195,0.2655511895592856,,23.503569762131924,23.503569762131924,22.894720095634995,,0.9358064516129034,0.9358064516129034,0.93,,0.8550565877536858,0.8550565877536858,0.7742998199597901,,0.974516129032258,0.974516129032258,0.97,,44.94273817156322,44.94273817156322,39.213715305358136,,94.94531057607587,0.17441115911736568,122.481430949445,71.63361803841941,3,2,70639.31106860045,31,0.527473947644866
1936.02,828.1961521410886,0.39437931034482754,1936.0,2.0,1935.0,5.0,10.464375289009507,36.0,6.0,5.0,4.0,54.0,105.0,0.12808835768479235,723.1961521410886,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6.0,5.0,4.0,54.0,770.1961521410886,3.1379310344827585,230.96545310654062,230.96545310654062,230.96545310654062,219.67349795563533,967.1237681848223,990.0,0.3735802540718888,0.15989776292964067,989.4665219829984,0.3803860999299439,0.3803860999299439,0.3803860999299439,0.34172147356874555,21.96236769824606,21.96236769824606,21.96236769824606,21.14389545254148,0.9382758620689657,0.9382758620689657,0.9382758620689657,0.94,0.9238618124261623,0.9238618124261623,0.9238618124261623,0.8786939918225413,0.9782758620689658,0.9782758620689658,0.9782758620689658,0.98,45.63654841508365,45.63654841508365,45.63654841508365,41.969682549884396,142.6985669762695,0.17236992995199965,170.679702093113,120.74991928234164,4,3,99318.2026154836,29,0.7927698165348308
1936.03,1388.3042311364147,0.2545483870967742,1936.0,3.0,1935.0,6.0,34.14056351172254,41.0,8.0,7.0,6.0,67.0,129.0,0.09665809279508954,1057.9160018315288,201.38822930488618,29.940195504176994,5.164458695232865,7.551782663182497,9.366894386273772,149.36489805602002,70.940195504177,13.164458695232863,14.551782663182497,15.366894386273772,216.36489805602,1156.5724386941208,4.0,264.4790004578822,264.4790004578822,264.4790004578822,264.4790004578822,969.1954695499219,990.0,0.7893764449899353,0.43103965209219947,988.7795839029178,0.4966915465465472,0.4966915465465472,0.4966915465465472,0.4966915465465472,19.087422806449315,19.087422806449315,19.087422806449315,19.087422806449315,0.9345618887289595,0.9345618887289595,0.9345618887289595,0.9345618887289595,1.0579160018315292,1.0579160018315292,1.0579160018315292,1.0579160018315292,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,45.22403671213822,45.22403671213822,45.22403671213822,45.22403671213822,180.89614684855283,0.1359664531721055,193.0834320131519,164.02472337586505,4,4,134586.7332553233,31,1.0049785936030713
1936.04,2372.5012423530843,0.13799999999999996,1936.0,4.0,1935.0,7.0,17.98745619362935,51.0,12.333333333333334,12.666666666666666,16.0,102.0,194.0,0.08150867830308452,1100.0,1078.5012423530848,49.0,5.666666666666667,12.333333333333334,63.0152791025193,948.4859632505653,100.0,18.0,25.0,79.0152791025193,1050.4859632505654,1243.0,4.0,275.0,275.0,275.0,275.0,972.1264393824603,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,15.936658624424702,15.936658624424702,15.936658624424702,15.936658624424702,0.9193645277897583,0.9193645277897583,0.9193645277897583,0.9193645277897583,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,38.737147854250516,38.737147854250516,38.737147854250516,38.737147854250516,154.94859141700206,0.06546997210852684,162.9310277074961,151.29025664057784,4,4,111562.98582024143,30,0.8608255078722333
1936.05,2012.0510006357445,0.17545161290322575,1936.0,5.0,1935.0,8.0,34.35732757546738,55.0,13.0,13.0,17.0,178.0,276.0,0.14061509741420875,1100.0,636.0510006357443,42.48267950024506,4.93040396258481,11.190601121202368,38.7590204122299,538.6882956394825,97.48267950024506,17.930403962584812,24.19060112120237,55.759020412229894,716.6882956394825,1239.6036845840322,4.0,275.0,275.0,275.0,275.0,971.1287210005149,990.0,0.9147133843706488,0.4800000000000003,988.6052866156296,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,16.94163083511425,16.94163083511425,16.94163083511425,16.94163083511425,0.925500342464801,0.925500342464801,0.925500342464801,0.925500342464801,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,41.464071168520384,41.464071168520384,41.464071168520384,41.464071168520384,165.85628467408154,0.08528092233690057,184.71956591324937,151.29025664057784,4,4,123397.07579751669,31,0.9214238037448976
1936.06,870.1502410560848,0.3911333333333333,1936.0,6.0,1935.0,9.0,29.364847945313084,47.666666666666664,10.666666666666666,10.0,10.333333333333334,98.66666666666667,177.33333333333334,0.21491627625402862,688.882048320403,3.934859402348699,0.9930835634499098,0.22484910870563993,0.22484910870563993,0.24358653443110997,2.2484910870563994,48.65975023011658,10.891515775372307,10.224849108705639,10.576919867764444,100.91515775372305,758.6581634345973,2.933333333333333,231.9112448517465,231.9112448517465,236.9558385599838,251.5837484134525,967.2572753001028,990.0,0.3983982182974504,0.17534182897000256,989.4262599527326,0.38575926400329785,0.38575926400329785,0.4026255968510628,0.4502247810072624,21.78322538862636,21.78322538862636,21.07010827789136,19.80400206325324,0.9377995361328768,0.9377995361328768,0.9366993041993148,0.9379982604982875,0.9276449794069861,0.9276449794069861,0.9478233542399354,1.00633499365381,0.9766666666666666,0.9766666666666666,0.9775,0.9800000000000002,45.17295328869695,45.17295328869695,44.63227302106669,44.82861838621814,132.0550534944299,0.15269273680168916,188.1139341599364,82.14926567972306,4,2,95079.63851598951,30,0.733639186080166
1936.07,430.4046429325886,0.622483870967742,1936.0,7.0,1935.0,10.0,6.344663186586661,42.0,9.0,8.0,6.0,70.0,135.0,0.31818370075357405,295.4046429325886,0.0,0.0,0.0,0.0,0.0,0.0,42.0,9.0,8.0,6.0,70.0,354.4046429325886,1.5483870967741935,203.57064935216218,167.4619882937188,,,965.3997192962535,990.0,0.15965467846469727,0.029080928586517715,989.8112643929487,0.30649558050632186,0.20098490773414265,,,24.105049516188974,24.021266325352272,,,0.9322580645161292,0.9217647058823529,,,0.8142825974086486,0.6698479531748752,,,0.9745161290322584,0.9700000000000001,,,43.91439016777528,35.270953181908965,,,63.256525783660855,0.14633537926408358,83.35631853181667,49.31961303863715,2,1,47062.85518304366,31,0.3514251432425602
1936.08,308.97911648707617,0.7754516129032257,1936.0,8.0,1935.0,11.0,3.244532102463537,39.0,7.0,5.0,4.0,60.0,115.0,0.3757430144430282,193.9791164870761,0.0,0.0,0.0,0.0,0.0,0.0,39.0,7.0,5.0,4.0,60.0,244.97911648707614,1.0,193.9791164870761,,,,964.9267979206697,990.0,0.1232367453608756,0.010431601392554187,989.8663316532468,0.2726535465520839,,,,24.666880186024727,,,,0.9312903225806454,,,,0.7759164659483048,,,,0.9735483870967738,,,,42.590428409169206,,,,42.590428409169206,0.1369930913657332,53.337617611854924,30.949052343617865,1,1,31687.278736421882,31,0.2366134911620511
1936.09,238.15560683679826,0.8952000000000006,1936.0,9.0,1935.0,12.0,1.263302067821521,34.0,6.0,4.0,3.0,44.0,91.0,0.38346539843349314,147.15560683679826,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,4.0,3.0,44.0,191.15560683679826,1.0,147.15560683679826,,,,964.7399229571998,990.0,0.10505304778527212,0.004715560683679826,989.8902313915307,0.15463427172857178,,,,24.995674162602583,,,,0.9156666666666667,,,,0.588622427347193,,,,0.9699999999999995,,,,32.05736513578988,,,,32.05736513578988,0.134288793275029,36.44613553611927,28.052364456889944,1,1,23081.302897768717,30,0.17809647297661046
1936.1,209.27062635455576,0.946612903225806,1936.0,10.0,1936.0,1.0,0.4092536353923028,33.12903225806452,4.354838709677419,3.0,2.0,39.03225806451613,81.51612903225806,0.38991074344184623,127.75449732229768,0.0,0.0,0.0,0.0,0.0,0.0,33.12903225806452,4.354838709677419,3.0,2.0,39.03225806451613,168.23836829003963,1.0,127.75449732229768,,,,964.7072069344007,990.0,0.0972403528261499,0.0027754497322297752,989.8999841974413,0.11651927356457276,,,,25.07625798947697,,,,0.9064516129032253,,,,0.5110179892891906,,,,0.966451612903226,,,,27.557066326258102,,,,27.557066326258102,0.1315917477818435,30.74476157794048,23.531775793205533,1,1,20502.45734673603,31,0.15309481292365615
1936.11,238.19748076337729,0.8962999999999999,1936.0,11.0,1936.0,2.0,3.13866036933694,36.0,5.0,3.0,2.0,47.0,93.0,0.39360390438499404,145.1974807633773,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5.0,3.0,2.0,47.0,189.1974807633773,1.0,145.1974807633773,,,,964.7447219094997,990.0,0.10438550480569676,0.00451974807633773,989.8910947471181,0.1523709312391784,,,,24.994001906379044,,,,0.9143333333333338,,,,0.5807899230535092,,,,0.9699999999999995,,,,31.60695797883903,,,,31.60695797883903,0.1319183579839504,39.54854541721551,25.07806949128437,1,1,22757.009744764095,30,0.1755942109935501
1936.12,347.72461748825873,0.7195161290322579,1936.0,12.0,1936.0,3.0,5.5487182159441,31.0,5.0,3.0,2.0,36.0,77.0,0.22452190381025972,270.7246174882587,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,3.0,2.0,36.0,309.7246174882587,1.4516129032258065,201.0898127569387,154.19135333363715,,,965.0662878286118,990.0,0.14481629363078696,0.024152781582721387,989.8310309247867,0.3011822795779897,0.16939718125053177,,,24.463560816596992,24.433022363515622,,,0.9316129032258066,0.9171428571428571,,,0.8043592510277545,0.6167654133345487,,,0.9748387096774189,0.9700000000000001,,,44.01742295323639,32.879548990328196,,,58.86625152951366,0.1689345512400134,78.4164676666195,43.32004408700135,2,1,43796.49113795816,31,0.32703473071952033
1937.01,620.6571362690489,0.4891290322580644,1937.0,1.0,1936.0,4.0,12.20795792468564,38.74193548387097,5.67741935483871,4.0,3.0,59.225806451612904,110.64516129032258,0.1804655809254047,510.0119749787263,0.0,0.0,0.0,0.0,0.0,0.0,38.74193548387097,5.67741935483871,4.0,3.0,59.225806451612904,558.431329817436,2.3870967741935485,215.1263233340252,215.1263233340252,206.04493146924574,,966.231225680584,990.0,0.24469176047181831,0.08049827938827726,989.6748099601397,0.33054437705755346,0.33054437705755346,0.3017515523538858,,23.113039902498496,23.113039902498496,22.532281612561196,,0.9361290322580644,0.9361290322580644,0.9324999999999998,,0.860505293336101,0.860505293336101,0.824179725876983,,0.9751612903225805,0.9751612903225805,0.9725,,44.545754310390805,44.545754310390805,41.29159007126828,,105.0753499386919,0.16956327167029744,139.8852765272588,77.41608592271744,3,2,78176.06035438679,31,0.583751944103844
1937.02,1846.2596576736835,0.2098214285714286,1937.0,2.0,1936.0,5.0,87.589459829372,46.857142857142854,7.642857142857143,6.285714285714286,4.642857142857143,87.64285714285714,153.07142857142858,0.0952043288364595,1047.4894815808786,645.6987475213762,30.807470394903543,5.986059306456558,9.984659923972005,19.92897368893136,578.9915842071126,77.66461325204641,13.628916449313701,16.27037420968629,24.571830831788507,666.6344413499697,1155.0533854919252,3.9642857142857144,264.16096173880095,264.16096173880095,264.16096173880095,264.45128511871565,970.4511237043833,990.0,0.7955599387235999,0.42279228653784046,988.7816477747386,0.49591570284298486,0.49591570284298486,0.49591570284298486,0.4970661683023937,17.83460836751202,17.83460836751202,17.83460836751202,17.69873706529192,0.9258741997211889,0.9258741997211889,0.9258741997211889,0.9253510219330848,1.0566438469552044,1.0566438469552044,1.0566438469552044,1.0578051404748632,0.9796428571428574,0.9796428571428574,0.9796428571428574,0.9796296296296299,41.70050588416662,41.70050588416662,41.70050588416662,41.40017795184616,165.0231178203515,0.10839365801664835,191.97086910193482,131.10696878407114,4,3,110895.5351752762,28,0.9167950990019528
1937.03,3130.4279249262972,0.08151612903225806,1937.0,3.0,1936.0,6.0,46.46723506727887,59.0,11.0,12.0,13.0,144.0,239.0,0.0768513913340141,1100.0,1791.4279249262977,41.0,7.0,13.0,67.0,1663.4279249262975,100.0,18.0,25.0,80.0,1807.4279249262975,1243.0,4.0,275.0,275.0,275.0,275.0,973.8862414734332,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,14.17685653345217,14.17685653345217,14.17685653345217,14.17685653345217,0.8990654988116716,0.8990654988116716,0.8990654988116716,0.8990654988116716,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,33.70904718218436,33.70904718218436,33.70904718218436,33.70904718218436,134.83618872873743,0.04352027167966025,144.7189990608766,122.61585336634892,4,4,100318.12441418065,31,0.7490899373818747
1937.04,2961.10508214067,0.09403333333333332,1937.0,4.0,1936.0,7.0,39.611951242912575,64.66666666666667,13.666666666666666,16.666666666666668,23.0,151.0,269.0,0.09115450755623407,1100.0,1592.1050821406693,35.333333333333336,4.333333333333333,8.333333333333332,57.0,1487.1050821406693,100.0,18.0,25.0,80.0,1638.1050821406693,1243.0,4.0,275.0,275.0,275.0,275.0,973.4927905141408,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,14.570307492744556,14.570307492744556,14.570307492744556,14.570307492744556,0.9036087554741319,0.9036087554741319,0.9036087554741319,0.9036087554741319,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,34.8348630407518,34.8348630407518,34.8348630407518,34.8348630407518,139.3394521630072,0.048367726429015725,151.29025664057784,122.61585336634892,4,4,100324.40555736517,30,0.7741080675722621
1937.05,2367.013326059474,0.13851612903225802,1937.0,5.0,1936.0,8.0,12.996952236985562,58.54838709677419,13.35483870967742,14.419354838709678,19.129032258064516,186.51612903225808,291.96774193548384,0.12383242104826994,1100.0,975.0455841239922,41.45161290322581,4.645161290322581,10.580645161290322,59.9446019957683,858.4235627733848,100.0,18.0,25.0,79.07363425383282,1044.939691805643,1243.0,4.0,275.0,275.0,275.0,275.0,972.1124872994286,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,15.95061070745644,15.95061070745644,15.95061070745644,15.95061070745644,0.919486870475643,0.919486870475643,0.919486870475643,0.919486870475643,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,38.77618731559175,38.77618731559175,38.77618731559175,38.77618731559175,155.104749262367,0.06568588693321734,162.9310277074961,151.29025664057784,4,4,115397.933451201,31,0.861693051457594
1937.06,1417.9133438538584,0.2527666666666667,1937.0,6.0,1936.0,9.0,39.08167294675373,62.0,12.0,14.0,16.0,153.0,257.0,0.19145448250011296,989.8364275640156,171.07691628984244,16.472124020088078,2.7168253054979674,4.4758565704955755,10.650702959678908,136.76140743408195,78.47212402008809,14.716825305497967,18.475856570495573,26.650702959678913,289.76140743408195,1101.5012334600972,3.8,259.87854374224486,259.87854374224486,259.87854374224486,262.7509954216012,969.279427508987,990.0,0.7300475552651766,0.3730874807438001,988.8968649639908,0.4804686165376759,0.4804686165376759,0.4804686165376759,0.4910815714142831,19.136968838466387,19.136968838466387,19.136968838466387,18.63369926664233,0.9349213003056371,0.9349213003056371,0.9349213003056371,0.933651625382046,1.0395141749689791,1.0395141749689791,1.0395141749689791,1.0510039816864045,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,44.50649771197528,44.50649771197528,44.50649771197528,43.77350779568499,168.53829937247377,0.12393517356012236,188.60333596295655,135.4369964688425,4,3,121347.57554818114,30,0.9363238854026322
1937.07,642.6317544880608,0.4778387096774194,1937.0,7.0,1936.0,10.0,15.154493213444857,58.0,11.0,11.0,11.0,136.0,227.0,0.36686310769116204,415.6317544880608,0.0,0.0,0.0,0.0,0.0,0.0,58.0,11.0,11.0,11.0,136.0,495.6317544880608,2.064516129032258,204.22451688205373,195.3434397034775,213.22524896538746,,966.3236431922395,990.0,0.21896736979245104,0.05784319821978074,989.7231894319879,0.3056452754353779,0.2777411915232047,0.3246965091748137,,23.093900964312947,23.009044736501412,21.932994449043836,,0.9329032258064516,0.9303703703703704,0.9349999999999999,,0.8168980675282149,0.7813737588139099,0.85290099586155,,0.9741935483870966,0.9733333333333332,0.975,,42.06974188263294,39.84339790730311,41.78939136918683,,84.86032548625566,0.12998298285798332,139.86420128505517,56.04507132233096,3,1,63136.08216177421,31,0.4714462527014203
1937.08,409.9717505589202,0.6423225806451615,1937.0,8.0,1936.0,11.0,4.771003051652282,54.0,9.0,8.0,6.0,107.0,184.0,0.45322240162365934,225.9717505589202,0.0,0.0,0.0,0.0,0.0,0.0,54.0,9.0,8.0,6.0,107.0,296.9717505589201,1.1612903225806452,202.7415107722132,144.0274866775836,,,965.312338803566,990.0,0.14057792072718264,0.015842133105995627,989.8435799461669,0.3018612190145905,0.14681192036150664,,,24.229379923586496,24.088267909093904,,,0.9329032258064518,0.9120000000000001,,,0.8109660430888525,0.5761099467103346,,,0.9745161290322577,0.97,,,43.9053497597573,30.109672402245018,,,48.761748534312964,0.11808500287611662,62.7690869368386,34.0814286891151,2,1,36278.740909528846,31,0.27089860296840534
1937.09,299.80915240294667,0.7883666666666665,1937.0,9.0,1936.0,12.0,2.2966031692538214,46.0,7.0,6.0,4.0,75.0,138.0,0.46265574493283995,161.80915240294672,0.0,0.0,0.0,0.0,0.0,0.0,46.0,7.0,6.0,4.0,75.0,220.80915240294675,1.0,161.80915240294672,,,,964.8939850800349,990.0,0.11512535567260337,0.006180915240294668,989.8786937290869,0.18859996649502392,,,,24.796108682557353,,,,0.9210000000000002,,,,0.647236609611787,,,,0.9699999999999995,,,,35.17685618018567,,,,35.17685618018567,0.11679043467556043,42.757385631955245,29.15528578159207,1,1,25327.336449733684,30,0.1954269787788093
1937.1,247.86414422096132,0.8804193548387099,1937.0,10.0,1937.0,1.0,1.5500403084570848,41.0,6.0,4.0,3.0,56.0,110.0,0.44461531743402544,137.86414422096132,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6.0,4.0,3.0,56.0,188.8641442209613,1.0,137.86414422096132,,,,964.755403710824,990.0,0.10427186734805496,0.003786414422096129,989.8919417182295,0.13521395851599954,,,,25.00132404888963,,,,0.9106451612903225,,,,0.5514565768838453,,,,0.9699999999999995,,,,29.874396646507737,,,,29.874396646507737,0.12033386992852606,35.13503696933286,24.688747789584014,1,1,22226.55110500177,31,0.16596887025837642
1937.11,270.4013882802363,0.8393000000000002,1937.0,11.0,1937.0,2.0,4.305271852846185,37.333333333333336,5.333333333333333,3.3333333333333335,2.3333333333333335,49.0,97.33333333333333,0.36310394928292233,173.06805494690298,0.0,0.0,0.0,0.0,0.0,0.0,37.333333333333336,5.333333333333333,3.3333333333333335,2.3333333333333335,49.0,219.06805494690298,1.0,173.06805494690298,,,,964.812613558105,990.0,0.11452751292898254,0.0076157155444357355,989.8778567715264,0.2168226838184401,,,,24.848420529603285,,,,0.9250000000000003,,,,0.692272219787612,,,,0.9713333333333332,,,,37.94070900039339,,,,37.94070900039339,0.1395433055758288,51.23784295112524,28.61671157431653,1,1,27317.310480283235,30,0.21078171666885212
1937.12,430.36978101128153,0.6217096774193549,1937.0,12.0,1937.0,3.0,6.773179216551022,39.29032258064516,5.645161290322581,4.32258064516129,3.0,56.25806451612903,108.51612903225806,0.25579823890788767,321.8536519790236,0.0,0.0,0.0,0.0,0.0,0.0,39.29032258064516,5.645161290322581,4.32258064516129,3.0,56.25806451612903,371.1117164951525,1.8709677419354838,176.56297838564265,166.81521782943724,,,965.3999354795649,990.0,0.16520315307957095,0.0343707303958047,989.8004261165247,0.22836231065763213,0.20047949476827634,,,24.172128326302374,24.14235409303871,,,0.9248387096774195,0.9222222222222223,,,0.7062519135425706,0.6672608713177489,,,0.9712903225806448,0.9699999999999996,,,37.680002261263176,35.33274865840104,,,68.45368657664473,0.15846161609163997,88.03948502386595,50.27130948465294,2,1,50929.54281302369,31,0.3802982587591375
