WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units,Exceedance
1943,2541.262451783753,176.77186822886276,0.4495981503049805,0.0814072893284669,25.390489535082956,15.512340338319929,972.5507576685652,964.4036249220031,190.9834935784937,22.08280513736013,853013.1397718075,0.5409773844316385,0.3561643835616438,0.08493150684931507,0.14520547945205478,0.41643835616438357,0.0,0,0.45
1944,3878.779701108037,193.8534414796513,0.5410264378117124,0.05976681786815397,25.390489535082956,12.663363023690708,975.3997349831944,964.4036249220031,191.97086910193482,26.03946947193565,804341.0533449019,0.5101097497113787,0.3041095890410959,0.1095890410958904,0.2,0.3863013698630137,0.0,0,0.75
1945,1581.2977111798239,200.4432677611032,0.4733584391990344,0.09510633650124048,25.11891777110531,18.18439326694802,969.8787047399372,964.7061791647006,193.0834320131519,22.721024525842353,880877.7347741338,0.5586489946563507,0.3041095890410959,0.12876712328767123,0.14246575342465753,0.4246575342465753,0.0,0,0.30000000000000004
1946,4838.7330195509885,196.88488583783368,0.4823284715700296,0.046556031455472525,25.390489535082956,10.998113371537626,977.0649846353476,964.4036249220031,188.23903974306137,27.23776905166035,836797.342008698,0.5306933929532586,0.36164383561643837,0.11506849315068493,0.18082191780821918,0.3424657534246575,0.0,0,0.6000000000000001
1947,6149.066798715899,263.11728844226485,0.4816880543097827,0.03886768640241639,24.9222528456668,9.157396148099409,979.0056640329892,964.7868230713588,192.23155888443532,0.0,768856.6653826297,0.48760569849228164,0.32602739726027397,0.1095890410958904,0.16986301369863013,0.3178082191780822,0.07945205479452055,29,0.9
1948,915.8657086038968,196.88488583783368,0.4621990134628877,0.13328938050868475,25.425814832522803,21.402468573803496,967.4891677180316,964.4036249220031,152.9641120326026,22.56519545394678,650514.0657988497,0.41255331417988944,0.0,0.19452054794520549,0.3506849315068493,0.4547945205479452,0.0,0,1.0
1949,5242.195557887661,170.78468950707952,0.5357806288705467,0.03090308215538563,25.390182712470388,10.391525646133076,977.6977995549772,964.4036249220031,188.8269731778024,20.574713284949556,757339.8766239058,0.4803017989750798,0.36164383561643837,0.07397260273972603,0.1589041095890411,0.4054794520547945,0.0,0,0.9500000000000001
1950,4489.089169104195,196.88488583783368,0.4947223514969537,0.05324019884588143,25.436908449344077,11.576427139280286,976.486670867605,964.4036249220031,191.2880084244813,21.056540358341348,850130.8099168726,0.5391494228290669,0.3698630136986301,0.09315068493150686,0.2,0.336986301369863,0.0,0,0.45
1951,6149.066798715899,255.7839704678297,0.4777505612522909,0.038830218260071575,24.97714178097988,9.157396148099409,979.0056640329892,964.7699863871941,190.59145604875786,0.0,808755.5252159844,0.5129093894063829,0.39452054794520547,0.0410958904109589,0.1643835616438356,0.34794520547945207,0.0547945205479452,20,0.75
1952,5895.424169801479,220.23939209737784,0.4761518455030011,0.044619862559095086,25.079499431522816,9.488142288786278,978.654294971073,964.7136474452408,192.5512453024749,0.0,821228.8767854252,0.5208199370785295,0.35342465753424657,0.10410958904109589,0.23835616438356164,0.27945205479452057,0.024657534246575342,9,0.65
1953,3799.958516717555,258.13845413202347,0.5345968327888904,0.0577271578596632,25.019879858900186,12.811858122865445,975.2512398840198,964.7752285404243,191.96858056633167,25.7424874954902,904151.2290033238,0.5734089478712099,0.3726027397260274,0.12602739726027398,0.1780821917808219,0.3232876712328767,0.0,0,0.2
1954,3783.43551969692,215.5732291325278,0.4760522802295358,0.06075030609273355,25.09313434784677,12.843243347483124,975.219854659402,964.7100946778007,190.31384044993683,25.48148946639607,918923.701425008,0.5827775884227601,0.4438356164383562,0.09315068493150686,0.14794520547945206,0.3150684931506849,0.0,0,0.15000000000000002
1955,5686.865285567599,252.39849529613048,0.4358187629880312,0.049393095059040486,24.983767451561672,9.768151071030005,978.3573288916288,964.762732592685,191.97086910193482,0.0,861055.3507908906,0.5460777212017317,0.41643835616438357,0.12054794520547946,0.2054794520547945,0.23013698630136986,0.030136986301369864,11,0.4
1956,9132.618401203803,293.3095719732292,0.5068055109059505,0.026169931721717023,24.840968310423516,6.699810753104843,981.9551156700693,964.8698414530277,189.79088579592246,0.0,784747.2469680529,0.49768343922377783,0.2410958904109589,0.12876712328767123,0.27123287671232876,0.28493150684931506,0.07397260273972603,27,0.8500000000000001
1957,9912.101075056224,286.4924690684764,0.4338343937659341,0.019874696445110914,24.80498130676109,6.476952986136624,982.3650492787621,964.8494041962176,189.87035307234333,0.0,741351.6994112083,0.4701621635027957,0.29041095890410956,0.09315068493150686,0.21095890410958903,0.24383561643835616,0.16164383561643836,59,0.9500000000000001
1958,4530.885560968661,247.70181809006942,0.4763792244637171,0.05274907008441503,25.02372476276357,11.505719435614154,976.5573785712712,964.7532493833372,192.14023720637368,28.104777562112172,944663.1528913741,0.5991014414582535,0.34794520547945207,0.1863013698630137,0.1863013698630137,0.27945205479452057,0.0,0,0.1
1959,4838.7330195509885,200.4432677611032,0.5299471164961568,0.05705221786866972,25.127354666458025,10.998113371537626,977.0649846353476,964.7061791647006,191.8173276218462,21.786087733789774,823843.9992864106,0.5224784368888956,0.3232876712328767,0.1232876712328767,0.1863013698630137,0.3698630136986301,0.0,0,0.6000000000000001
1960,6095.169193941583,207.55252940021649,0.4673515677226858,0.03440457500362744,25.113270148639593,9.226810687474613,978.9318672410623,964.7065748145607,190.00303575083032,0.0,809230.3798778368,0.51321054025738,0.3150684931506849,0.12602739726027398,0.2136986301369863,0.28493150684931506,0.06027397260273973,22,0.7000000000000001
1961,5576.823014451579,271.2422118677317,0.4187231608253798,0.04559158416751337,24.89047008409965,9.918975307084523,978.1975574486368,964.8071356627071,191.83584018301846,0.0,893077.5835119372,0.5663860879705335,0.4547945205479452,0.07945205479452055,0.27123287671232876,0.18356164383561643,0.010958904109589041,4,0.25
1962,7060.422546875863,286.4924690684764,0.4188591776606806,0.037847003429756186,24.831645085781922,7.922951019084351,980.3142087638197,964.8494041962176,192.23425579667943,0.0,822786.3393453996,0.5218076733545153,0.4054794520547945,0.07397260273972603,0.2219178082191781,0.1780821917808219,0.12054794520547946,44,0.65
1963,2458.1421101457818,293.3095719732292,0.5145504730698189,0.06473831215006101,24.840968310423516,15.717712541357812,972.3453854655273,964.8698414530277,192.12654263083684,33.77499649276063,1026462.8366601187,0.6509784605911457,0.41643835616438357,0.14246575342465753,0.1863013698630137,0.25753424657534246,0.0,0,0.0
1964,2742.194974831855,267.1267971932527,0.4761518455030011,0.06862534577142124,24.912070205852732,15.032138762877553,973.0309592440076,964.7966394216797,192.14023720637368,33.04306018191441,893663.598033448,0.5667577359420649,0.336986301369863,0.11232876712328767,0.2191780821917808,0.3315068493150685,0.0,0,0.25
1965,5448.242548352152,249.41120478322944,0.4736189363768874,0.033948287717362184,24.987719348494316,10.0980197227545,978.0080585410096,964.7566206649036,191.97086910193482,30.806720119034978,864101.1201400058,0.5480093354515512,0.35342465753424657,0.10136986301369863,0.2219178082191781,0.3232876712328767,0.0,0,0.35000000000000003
1966,3409.264637332008,271.2422118677317,0.4929824606952567,0.044815310291787265,24.896311723580993,13.57934287715041,974.4837551297348,964.8071356627071,193.0834320131519,31.3289095161738,896077.8345651268,0.5682888347064478,0.33972602739726027,0.12054794520547946,0.18082191780821918,0.3589041095890411,0.0,0,0.2
1967,5539.057623115339,255.7839704678297,0.4489504753502454,0.03703661899297599,24.96809665482402,9.971243812991318,978.1422183520566,964.7699863871941,189.734090880866,0.0,878503.5510571855,0.5571432972204373,0.4575342465753425,0.0958904109589041,0.2410958904109589,0.2054794520547945,0.0027397260273972603,1,0.30000000000000004
1968,8507.274690431826,283.3209175591498,0.3882523074810915,0.03459815914680109,24.82343802265198,6.948556366525126,981.5562875660637,964.8402047922,190.9834935784937,0.0,793373.3440539251,0.5031540741082732,0.2821917808219178,0.14794520547945206,0.2684931506849315,0.13972602739726028,0.16164383561643836,59,0.8
1969,5028.073153368817,337.38565901529654,0.4334607857419709,0.04162496724563828,24.585402807749873,10.705610118282905,977.3663054324834,965.0197026970931,191.28222886132585,41.63997022676804,985961.8402247323,0.62529289714912,0.4383561643835616,0.14520547945205478,0.3095890410958904,0.10684931506849316,0.0,0,0.05
1970,3154.8341330228363,321.37542013461825,0.4736189363768874,0.07152861558204951,24.64885855726467,14.110235511819567,973.9528624950656,964.9621891971657,192.26552404324784,40.66799950337909,963345.4319012001,0.6109496650819382,0.3835616438356164,0.13150684931506848,0.21095890410958903,0.273972602739726,0.0,0,0.1
1971,1876.023741069016,281.5855192414594,0.512936381963513,0.07889025962734621,24.833390282427512,17.28566900871995,970.7774289981653,964.8352581366378,192.4850723998421,35.008374594840284,941240.4871980409,0.5969308011149422,0.29041095890410956,0.18904109589041096,0.2136986301369863,0.3095890410958904,0.0,0,0.1
1972,1238.3766673938208,236.356523078857,0.4992457938663744,0.1009385942833242,25.06861447284388,19.47735574915528,968.7183388696704,964.7333708145584,192.48978340840492,25.410065296446394,812989.0716665988,0.5155942869524346,0.18082191780821918,0.17534246575342466,0.21643835616438356,0.4273972602739726,0.0,0,0.7000000000000001
1973,2840.7060567059916,214.77673837375613,0.5244809294630634,0.05980999882826101,25.095324388785315,14.804580281752536,973.2585177251327,964.7095950657288,190.5519956956039,25.31253191003679,923820.8849630492,0.585883361848712,0.40273972602739727,0.12054794520547946,0.1178082191780822,0.3589041095890411,0.0,0,0.15000000000000002
1974,5485.835141227697,220.23939209737784,0.4760522802295358,0.04403057306228048,25.079499431522816,10.045353761497793,978.0637810432152,964.7136474452408,192.2133229803513,26.763970678896264,866148.4566407873,0.5493077477427621,0.4465753424657534,0.0684931506849315,0.20273972602739726,0.2821917808219178,0.0,0,0.35000000000000003
1975,5504.672084454978,245.7111889605859,0.4476800607466228,0.04386735683643283,25.01321071100725,10.019063776205444,978.0916026038506,964.7494425155032,190.45984454794018,29.394578085366803,848430.4069365651,0.5380710343331844,0.3917808219178082,0.1178082191780822,0.22465753424657534,0.2684931506849315,0.0,0,0.5
1976,2826.3557291246416,337.38565901529654,0.42880785552354495,0.07596557484948059,24.56115059724513,14.837422175791021,973.2256758310942,965.0197026970931,192.5512453024749,43.337745643012134,968787.8074570542,0.6144011970174114,0.3780821917808219,0.11232876712328767,0.26575342465753427,0.24383561643835616,0.0,0,0.05
1977,6325.998278191841,278.94434036067554,0.4188591776606806,0.04386735683643283,24.837222037864162,8.72658945826511,979.4508564906253,964.8278514821144,192.12654263083684,0.0,893499.7559443644,0.5666538279708044,0.4191780821917808,0.1095890410958904,0.19726027397260273,0.18356164383561643,0.09041095890410959,33,0.25
1978,5375.049358906967,341.84482321324555,0.44019514348610383,0.054883216934772334,24.55472353148157,10.201332827529269,977.8987943175806,965.0362342881024,192.00112540704777,42.55698332101704,1018913.4794592517,0.6461906896621332,0.4410958904109589,0.17534246575342466,0.31232876712328766,0.07123287671232877,0.0,0,0.05
1979,3061.8996715485055,315.16847984989465,0.4485788083585703,0.062381596019277515,24.7089232570044,14.31094236263705,973.7521556442482,964.9407538234392,191.9990143518871,38.74038831440843,1008689.362890517,0.6397065974698865,0.4547945205479452,0.11232876712328767,0.20821917808219179,0.2273972602739726,0.0,0,0.05
1980,3409.264637332008,286.4924690684764,0.4704926575413484,0.06095589614700985,24.840968310423516,13.57934287715041,974.4837551297348,964.8494041962176,190.07581877969216,33.77499649276063,931532.3735608626,0.5907739558351488,0.3589041095890411,0.12602739726027398,0.23835616438356164,0.27671232876712326,0.0,0,0.1
1981,1436.348946451972,247.70181809006942,0.4823019754748927,0.08738999767057648,25.02372476276357,18.664296111796897,969.4047657503913,964.7532493833372,192.38767738977867,28.104777562112172,797701.8426921768,0.5058991899366926,0.1726027397260274,0.15616438356164383,0.29315068493150687,0.3780821917808219,0.0,0,0.75
1982,1142.0093628318518,222.60840809988187,0.5300788097233718,0.11102033806284366,25.11402607897768,20.161061205585227,968.3662511978972,964.7158456498622,184.56518575866696,22.01979042077754,852943.4496772159,0.5409331872635819,0.20273972602739726,0.20273972602739726,0.22465753424657534,0.3698630136986301,0.0,0,0.45
1983,1808.3766194150885,215.5732291325278,0.4499631071554222,0.07194063176378618,25.09313434784677,17.48485669849795,970.5782413083873,964.7100946778007,193.6589704597198,25.48148946639607,805501.4303580938,0.5108456559855998,0.2273972602739726,0.13424657534246576,0.2136986301369863,0.4273972602739726,0.0,0,0.75
1984,1943.799134837004,204.9187084614628,0.5284518979631087,0.0775434011191485,25.098835236378736,17.09002365451154,970.9730743523736,964.7061865036726,193.6589704597198,23.39889638456881,852231.196534864,0.5404814792839067,0.2684931506849315,0.14794520547945206,0.19452054794520549,0.38904109589041097,0.0,0,0.45
1985,3044.070566790452,207.55252940021649,0.5249472020071626,0.05145339925147345,25.113270148639593,14.349885782450045,973.7132122244353,964.7065748145607,190.84604599098282,23.531775793205533,775631.8693321117,0.49190250464999474,0.2465753424657534,0.11232876712328767,0.19726027397260273,0.4438356164383562,0.0,0,0.8500000000000001
1986,2067.877946003444,245.7111889605859,0.5121033505447262,0.07330496256410046,25.03205077356953,16.741484600323318,971.321613406562,964.7494425155032,191.20393870573517,27.68264051872296,917085.0217130637,0.5816115053989496,0.27671232876712326,0.16712328767123288,0.25205479452054796,0.3041095890410959,0.0,0,0.15000000000000002
1987,2469.355894077297,224.89547857346128,0.5121033505447262,0.06115958901054212,25.080626383700853,15.689764854808187,972.3733331520772,964.7182091057922,193.6589704597198,25.34511117473025,839695.9228510803,0.5325316608644599,0.3095890410958904,0.07123287671232877,0.2136986301369863,0.40821917808219177,0.0,0,0.55
1988,3799.958516717555,214.77673837375613,0.512936381963513,0.0636500897066817,25.095324388785315,12.811858122865445,975.2512398840198,964.7095950657288,191.3355527080493,25.31253191003679,848751.0342458301,0.5382743748388066,0.39452054794520547,0.0821917808219178,0.17534246575342466,0.34794520547945207,0.0,0,0.5
1989,1018.8350735847098,215.5732291325278,0.4339898309545775,0.11271093521807025,25.080454913570108,21.012217810817774,967.8976615578392,964.7100946778007,165.54999318724057,27.054671539117088,760711.7405725911,0.4824402210632871,0.07671232876712329,0.30684931506849317,0.16986301369863013,0.4465753424657534,0.0,0,0.9
1990,2286.1269483971328,204.9187084614628,0.4733584391990344,0.0775434011191485,25.11891777110531,16.156282308117582,971.9068156987677,964.7061865036726,191.4787420286779,22.721024525842353,797022.8861702133,0.5054685985351429,0.29315068493150687,0.07945205479452055,0.15616438356164383,0.4712328767123288,0.0,0,0.8
1991,915.8657086038968,173.4273138691697,0.4151595178041877,0.11426889671996728,25.390489535082956,21.35905172551103,967.4891677180316,964.4036249220031,156.1281912034739,21.58165459201018,694720.143935601,0.440588625022578,0.0,0.29041095890410956,0.2493150684931507,0.46301369863013697,0.0,0,1.0
1992,3616.539636773463,164.91943134345516,0.4555347601686285,0.05944295300297344,25.37799301128748,13.165423373937712,974.8976746329477,964.4105440285066,193.6589704597198,24.516837204538824,777296.81961751,0.4929584091942605,0.28493150684931506,0.0958904109589041,0.1643835616438356,0.4547945205479452,0.0,0,0.8500000000000001
1993,1845.0852016885733,158.67212901112606,0.453765891015122,0.08139449198921447,25.390489535082956,17.37627270785613,970.6868252990292,964.4036249220031,192.4850723998421,18.02766343985805,701772.6063646193,0.4450612673545277,0.2,0.09863013698630137,0.14246575342465753,0.5589041095890411,0.0,0,1.0
1994,1254.4558117926888,136.43449701999072,0.5307714007030243,0.09964480121573026,25.42900452011708,19.409028621987158,968.7758979430223,964.4036249220031,193.61640686341903,12.635837256411815,567396.0789994369,0.35984023274951604,0.1178082191780822,0.06575342465753424,0.1726027397260274,0.6438356164383562,0.0,0,1.0
1995,841.4830150171365,135.44506601325463,0.5277257700407719,0.14854726449523692,25.42900452011708,21.898097137738773,967.1843655728047,964.4036249220031,141.78660837669062,12.635837256411815,508216.4772859652,0.3223087755491915,0.0,0.14520547945205478,0.2602739726027397,0.5972602739726027,0.0,0,1.0
1996,1411.9367419449545,136.42636502888925,0.4356636513106892,0.0960969963006945,25.387598184013004,18.80860319112089,969.3226536826892,964.4036249220031,193.61640686341903,17.54872720727873,753630.2087766927,0.4779491430598001,0.2191780821917808,0.13424657534246576,0.136986301369863,0.5095890410958904,0.0,0,0.9500000000000001
1997,3559.103900376692,154.80881106029815,0.5167579982698189,0.05444374012558623,25.37912824907835,13.27854294967308,974.7845550572122,964.3994654412836,188.94037049660025,21.02744136358448,791848.2385183508,0.5021868585225462,0.33972602739726027,0.10136986301369863,0.14520547945205478,0.4136986301369863,0.0,0,0.8
1998,3355.310154052738,172.42562504767653,0.5525528402582808,0.06467360394027802,25.39067327310433,13.689745413876793,974.3733525930085,964.3994654412836,191.56744992071108,20.920096280365183,807364.5673469168,0.5120272497126565,0.336986301369863,0.09041095890410959,0.1589041095890411,0.4136986301369863,0.0,0,0.75
1999,3344.7315919476628,193.51362825695202,0.4580236146817048,0.04690389717606596,25.426452159092346,13.711525160066754,974.3515728468184,964.3979847519947,187.9553695487972,22.948267277904964,775290.6016985012,0.4916860741365431,0.26301369863013696,0.0958904109589041,0.2054794520547945,0.4383561643835616,0.0,0,0.9
2000,3691.5863887712153,142.5702093295068,0.480654100617527,0.06301354993432114,25.389864153513642,13.019371855128,975.0437261517573,964.3994654412836,192.99323560601985,18.742005876407283,824565.4995955742,0.5229360093832917,0.37534246575342467,0.09315068493150686,0.14794520547945206,0.3835616438356164,0.0,0,0.6000000000000001
2001,2028.1238651148199,201.492390437156,0.5267450760972541,0.07669213498348483,25.12551110504137,16.851839233153857,971.2112587737314,964.7061429033126,192.25275305555581,22.005427829498625,861060.6170555588,0.546081061044875,0.29863013698630136,0.11232876712328767,0.2273972602739726,0.36164383561643837,0.0,0,0.4
2002,3846.2642347894425,198.67971231841136,0.5203456933256209,0.04264177891125311,25.378077006865965,12.724377116124813,975.3387208907603,964.3994654412836,190.15855556115383,21.682837302138623,846470.0311810611,0.5368277721848433,0.36712328767123287,0.09041095890410959,0.14794520547945206,0.39452054794520547,0.0,0,0.5
2003,4415.659356552936,188.50940623724682,0.5058260851107783,0.05412555197341451,25.39067327310433,11.701735782522135,976.3613622243632,964.3994654412836,191.64543160276318,21.682837302138623,818398.148434742,0.5190247009352752,0.3835616438356164,0.09315068493150686,0.14794520547945206,0.3780821917808219,0.0,0,0.65
2004,1335.6285709717868,194.34861577222043,0.4697621872410141,0.09910199709625564,25.426452159092346,19.108199392012764,969.0614901838874,964.3994654412836,193.23087995661686,22.02391124867609,860792.8457706393,0.5459112416099945,0.28493150684931506,0.09863013698630137,0.20273972602739726,0.4136986301369863,0.0,0,0.4
2005,2683.6279199545165,154.80881106029815,0.5348978591577314,0.07986603634037945,25.388921671225802,15.169822487782042,972.8932755191032,964.4130617877616,190.27782386969415,19.01108810067663,857540.8656840591,0.5438488493683784,0.3726027397260274,0.0821917808219178,0.14520547945205478,0.4,0.0,0,0.4
2006,4744.909909869215,214.6405765308696,0.5058260851107783,0.04174536429094615,25.093162838110967,11.150425758314057,976.9126722485713,964.7095128570122,189.91392975878347,25.479311950622677,840604.2168045472,0.5331076971109509,0.41643835616438357,0.07397260273972603,0.18082191780821918,0.3287671232876712,0.0,0,0.55
2007,3337.7925870959007,243.80870383002514,0.480654100617527,0.05507575035949526,25.032928174477306,13.72583563341682,974.3372623734683,964.7459269367728,187.74574524400063,27.63756962481469,897232.7350869381,0.5690212678126193,0.4410958904109589,0.0821917808219178,0.1178082191780822,0.36164383561643837,0.0,0,0.2
2008,5809.065295533822,180.52620993605075,0.4851100959842299,0.04114259142236706,25.39067327310433,9.603178369131186,978.532237309738,964.3994654412836,192.43964585511105,0.0,822491.1422423664,0.5216204605798874,0.38904109589041097,0.0821917808219178,0.14246575342465753,0.3424657534246575,0.043835616438356165,16,0.65
2009,5221.417036918313,215.5629618659588,0.5064227207370504,0.04649786764990831,25.11323723800968,10.421590157896574,977.6660456040096,964.7100880348953,191.17921884222218,22.566676807017668,868607.4623310292,0.5508672389212514,0.4547945205479452,0.09315068493150686,0.19726027397260273,0.2547945205479452,0.0,0,0.30000000000000004
2010,4433.227138658534,226.14794306409317,0.4600813145886131,0.05221930728023216,25.06034055173252,11.671628825251288,976.3914691816341,964.7196011379507,191.98779911136697,28.02570820647221,878759.5377483263,0.557305642914971,0.4849315068493151,0.06301369863013699,0.1589041095890411,0.29315068493150687,0.0,0,0.30000000000000004
2011,3596.589499533479,248.2827412743233,0.5355640733864819,0.06340362108840758,25.003651896194377,13.204581583057074,974.8585164238283,964.754384609516,192.43964585511105,29.084829745749282,911833.5868922755,0.5782810672832798,0.41643835616438357,0.08493150684931507,0.19452054794520549,0.30684931506849317,0.0,0,0.15000000000000002
2012,3650.390172928438,223.50417969811318,0.5028018796487839,0.05501281731685264,25.069167376953697,13.099302630779405,974.9637953761058,964.7167435258948,191.11416006719804,26.02744997727779,848137.9453656051,0.5378855564216166,0.410958904109589,0.08767123287671233,0.12054794520547946,0.38082191780821917,0.0,0,0.5
2013,3618.237984716131,201.492390437156,0.4814077583255115,0.05591337640978696,25.12551110504137,13.162096362980563,974.9010016439047,964.7061429033126,192.43964585511105,22.005427829498625,935687.0172921551,0.5934088136048675,0.4465753424657534,0.13424657534246576,0.12602739726027398,0.29315068493150687,0.0,0,0.1
2014,1471.9494715832293,214.2318888547171,0.5412518388123277,0.10049758162594896,25.084232485934987,18.578036374853877,969.5232976992412,964.7092717575133,193.43567886049732,26.767391839060988,893812.5996086857,0.5668522321211857,0.3150684931506849,0.11506849315068493,0.1589041095890411,0.410958904109589,0.0,0,0.25
