Level,0,100,150,200,234.77,506.1802777,782.2573914,1033.385606,1226.773995,1348.78726,1409.151383,1435.618375,1446.859244,1448.627743,1529.347291,1568.698998,1585.856868,1588.574787,1642.081508,1695.112126,1718.883414,1722.805435,1746.345205,1813.982773,1845.108521,1850.482814,1925.310938,1964.532189,1971.606926,1971.61
990,0.070824342,0.070824342,0.088470958,0.106117574,0.11838938,0.214178488,0.371070393,0.600856121,0.884258635,1.200313782,1.474633042,1.667667345,1.783788763,1.804853401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990.25,0.124429026,0.124429026,0.140961015,0.157493004,0.168989349,0.258728382,0.39089706,0.600038247,0.808945208,0.989087041,1.108565191,1.160951065,1.183200013,1.187235215,1.448780195,1.642004578,1.762635723,1.783662988,0,0,0,0,0,0,0,0,0,0,0,0
990.5,0.182249937,0.182249937,0.19802894,0.213807944,0.224780663,0.310432338,0.42622556,0.608460721,0.778538566,0.892868297,0.975090494,1.016921588,1.034687786,1.037482899,1.165060183,1.252335361,1.294802789,1.301529908,1.433964339,1.623894776,1.748529842,1.772197276,0,0,0,0,0,0,0,0
990.75,0.242639406,0.242639406,0.258303959,0.273968512,0.284861642,0.369892055,0.474905078,0.630649468,0.777514286,0.875320613,0.923708739,0.946748618,0.961465892,0.963781325,1.06946459,1.120986394,1.14345059,1.147009066,1.228195045,1.332302794,1.378969707,1.386669273,1.432881681,1.615772328,1.743673746,1.772280127,0,0,0,0
991,0.305649402,0.305649402,0.321780891,0.337912379,0.349130216,0.43669525,0.535563557,0.667377748,0.794343464,0.882478545,0.926081975,0.945200147,0.953319878,0.954597336,1.02894083,1.072951569,1.09214084,1.095180547,1.155022179,1.214331341,1.249217438,1.25546425,1.292957302,1.400687276,1.451678187,1.462798957,1.617637234,1.748067437,1.783911543,1.78
