Exceedance,Flow
0.294,1146.3090838221192
0.295,1140.1333093926228
0.296,1128.840505214798
0.297,1126.839327787111
0.298,1124.3419316393538
0.299,1123.1592023423173
0.3,1123.1592023423173
0.301,1105.6678035010311
0.302,1105.6678035010311
0.303,1091.2966078881327
0.304,1091.2966078881327
0.305,1077.9037702268613
0.306,1077.9037702268613
0.307,1072.809630943978
0.308,1072.809630943978
0.309,1072.809630943978
0.31,1058.5516657507494
0.311,1058.5516657507494
0.312,1055.0799155818304
0.313,1052.3084369492908
0.314,1047.6734151694468
0.315,1047.32627251161
0.316,1047.32627251161
0.317,1043.776196820501
0.318,1041.571997598912
0.319,1035.2648609809455
0.32,1035.2648609809455
0.321,1029.5682381827708
0.322,1026.2221646452983
0.323,1017.5716106886396
0.324,1014.5474742124204
0.325,1014.5474742124204
0.326,1006.5874526611794
0.327,1006.5874526611794
0.328,1005.786158798667
0.329,1000.9469700825588
0.33,1000.9469700825588
0.331,994.9687943632211
0.332,994.9687943632211
0.333,987.7764032131428
0.334,987.7764032131428
0.335,982.0503122885896
0.336,982.0503122885896
0.337,982.0503122885896
0.338,982.0503122885896
0.339,975.2270202283726
0.34,975.2270202283726
0.341,970.9980528322012
0.342,970.9980528322012
0.343,964.8884277094302
0.34400000000000003,964.8884277094302
0.34500000000000003,964.8884277094302
0.34600000000000003,961.2244182060269
0.34700000000000003,953.766369525802
0.34800000000000003,953.766369525802
0.34900000000000003,944.2739785599592
0.35000000000000003,942.1038756044694
0.35100000000000003,941.0857645310576
0.352,941.0857645310576
0.353,935.4847727193076
0.354,934.6455680742869
0.355,928.656152339762
0.356,928.656152339762
0.357,919.2242137626404
0.358,919.1435986563256
0.359,919.1435986563256
0.36,917.7923936902706
0.361,909.96225648514
0.362,909.96225648514
0.363,909.96225648514
0.364,902.497859843247
0.365,902.497859843247
0.366,902.497859843247
0.367,894.7950223579074
0.368,892.9799943165575
0.369,892.9799943165575
0.37,892.9799943165575
0.371,884.3778192424829
0.372,878.5822981777927
0.373,878.5822981777927
0.374,874.4877547426419
0.375,871.8243023092824
0.376,871.8243023092824
0.377,871.8243023092824
0.378,863.8374797213194
0.379,863.8053346504499
0.38,863.8053346504499
0.381,858.2658056074176
0.382,857.9636223767463
0.383,857.9636223767463
0.384,857.9636223767463
0.385,853.8996386721373
0.386,851.3629035297034
0.387,851.3629035297034
0.388,846.4935124617779
0.389,845.8180560727407
0.39,845.8180560727407
0.391,845.8180560727407
0.392,845.8180560727407
0.393,838.1585844456698
0.394,837.3230756189334
0.395,837.3230756189334
0.396,832.3944313370262
0.397,827.6615858695911
0.398,827.5019982160496
0.399,827.5019982160496
0.4,820.0008672448679
0.401,817.1962216853075
0.402,817.1962216853075
0.403,817.1962216853075
0.404,817.1962216853075
0.405,804.6010233132719
0.406,804.6010233132719
0.40700000000000003,803.2477860066796
0.40800000000000003,797.8666836674828
0.40900000000000003,797.8666836674828
0.41000000000000003,797.8666836674828
0.41100000000000003,793.1609967031198
0.41200000000000003,790.2479631300505
0.41300000000000003,786.4771371243207
0.41400000000000003,782.3233305093576
0.41500000000000004,782.3233305093576
0.41600000000000004,781.1594743541756
0.417,776.1893315303329
0.418,776.1893315303329
0.419,774.4745283193217
0.42,772.4812413143093
0.421,772.4812413143093
0.422,771.6364606340916
0.423,768.3911907467138
0.424,768.3911907467138
0.425,763.9384554841677
0.426,763.9384554841677
0.427,763.9384554841677
0.428,763.9384554841677
0.429,763.0892928986326
0.43,755.4512130430676
0.431,755.4512130430676
0.432,753.0427285307278
0.433,747.4187763023084
0.434,745.4018467824928
0.435,745.4018467824928
0.436,740.9792730678978
0.437,740.9792730678978
0.438,740.9792730678978
0.439,740.9792730678978
0.44,735.4718395526579
0.441,735.4718395526579
0.442,733.2343761520319
0.443,729.8895308587479
0.444,729.2620976253146
0.445,725.0883811456692
0.446,725.0883811456692
0.447,725.0883811456692
0.448,716.2435512523488
0.449,710.9546644102413
0.45,710.9546644102413
0.451,708.0977386751654
0.452,704.7195125968648
0.453,704.7195125968648
0.454,704.7195125968648
0.455,700.9898776250628
0.456,698.6422892874035
0.457,692.239238237078
0.458,690.1702134089708
0.459,690.1702134089708
0.46,685.2610900928944
0.461,684.5114350667202
0.462,684.5114350667202
0.463,684.5114350667202
0.464,680.7076008481985
0.465,674.100373656949
0.466,674.100373656949
0.467,667.9700686684776
0.468,667.6418714988399
0.46900000000000003,663.5599944426425
0.47000000000000003,661.9805892557591
0.47100000000000003,661.9805892557591
0.47200000000000003,661.9805892557591
0.47300000000000003,653.219894731915
0.47400000000000003,650.7646083180501
0.47500000000000003,650.4969455429126
0.47600000000000003,648.4833313294755
0.47700000000000004,648.4833313294755
0.47800000000000004,647.5469245969254
0.47900000000000004,643.9560773793427
0.48,643.9560773793427
0.481,643.9560773793427
0.482,642.1115017333353
0.483,636.5710058731761
0.484,636.5710058731761
0.485,634.5475862244923
0.486,631.8309890273624
0.487,631.8309890273624
0.488,629.6408574346408
0.489,629.6408574346408
0.49,629.6408574346408
0.491,629.6408574346408
0.492,619.7545190461182
0.493,619.7545190461182
0.494,619.7545190461182
0.495,613.5987616780187
0.496,612.1724261612479
0.497,609.8516836756233
0.498,606.9722498398709
0.499,606.9722498398709
0.5,606.9722498398709
0.501,602.5670841097726
0.502,599.4806323786758
0.503,598.4736945596939
0.504,593.0545567334303
0.505,593.0545567334303
0.506,593.0545567334303
0.507,589.5785956304773
0.508,588.2818006047386
0.509,588.2818006047386
0.51,588.2818006047386
0.511,588.2818006047386
0.512,578.8830907051598
0.513,576.1959187504115
0.514,574.2390521391548
0.515,572.664843983082
0.516,570.1634542744122
0.517,570.1634542744122
0.518,570.1634542744122
0.519,570.1634542744122
0.52,566.6642522711644
0.521,566.6642522711644
0.522,566.6642522711644
0.523,561.4719329971559
0.524,561.4719329971559
0.525,561.4719329971559
0.526,555.7694416319646
0.527,554.61658657924
0.528,554.61658657924
0.529,553.0771088465332
0.53,548.2082476789037
0.531,548.2082476789037
0.532,545.1250786102914
0.533,542.6481218433186
0.534,542.6481218433186
0.535,542.6481218433186
0.536,540.2408598208547
0.537,536.8603572310743
0.538,536.8603572310743
0.539,533.0284093802632
0.54,531.2356771500782
0.541,531.2356771500782
0.542,530.9409492379601
0.543,528.0943367872469
0.544,525.1372711214523
0.545,525.1372711214523
0.546,525.1372711214523
0.547,519.1927392289723
0.548,515.4040997429128
0.549,515.4040997429128
0.55,514.8007777302788
0.551,512.1852963232108
0.552,512.1852963232108
0.553,512.1852963232108
0.554,512.1852963232108
0.555,508.7171895472897
0.556,507.01291010502166
0.557,507.01291010502166
0.558,502.8035524452925
0.559,502.8035524452925
0.56,502.8035524452925
0.561,498.04726976441975
0.562,497.5244244143626
0.5630000000000001,496.9119708335351
0.5640000000000001,496.9119708335351
0.5650000000000001,496.9119708335351
0.5660000000000001,492.5531326632248
0.5670000000000001,492.5531326632248
0.5680000000000001,492.5531326632248
0.5690000000000001,490.4118924720396
0.5700000000000001,490.4118924720396
0.5710000000000001,490.4118924720396
0.5720000000000001,490.20292324473576
0.5730000000000001,487.6615528599041
0.5740000000000001,486.1251338949812
0.5750000000000001,485.2887467506549
0.5760000000000001,485.2887467506549
0.577,485.2887467506549
0.578,481.26439137479406
0.579,481.26439137479406
0.58,481.26439137479406
0.581,477.8156105973937
0.582,477.8156105973937
0.583,477.8156105973937
0.584,477.28121805122686
0.585,474.62844458917374
0.586,474.62844458917374
0.587,474.62844458917374
0.588,474.62844458917374
0.589,474.214630315828
0.59,469.9781132986144
0.591,469.07873997938367
0.592,469.07873997938367
0.593,469.07873997938367
0.594,464.8508579971322
0.595,461.093748295619
0.596,461.093748295619
0.597,461.093748295619
0.598,457.0504804653484
0.599,456.4245394480592
0.6,456.4245394480592
0.601,456.4245394480592
0.602,451.7699250439989
0.603,451.7699250439989
0.604,451.7699250439989
0.605,446.95805434009606
0.606,446.5971470916925
0.607,446.5971470916925
0.608,446.5971470916925
0.609,446.5971470916925
0.61,446.5971470916925
0.611,442.8750510039813
0.612,442.6986020093288
0.613,442.6986020093288
0.614,442.6986020093288
0.615,439.4049881596659
0.616,438.4751471059236
0.617,438.4751471059236
0.618,438.4751471059236
0.619,435.0295196320124
0.62,435.0295196320124
0.621,435.0295196320124
0.622,435.0295196320124
0.623,435.0295196320124
0.624,429.7773216801184
0.625,429.7773216801184
0.626,429.7773216801184
0.627,429.7773216801184
0.628,427.2682224507933
0.629,427.1362749009687
0.63,427.1362749009687
0.631,427.1362749009687
0.632,427.1362749009687
0.633,423.14814877500123
0.634,422.2321674110168
0.635,422.2321674110168
0.636,422.2321674110168
0.637,419.94813682964514
0.638,418.2152585381509
0.639,418.2152585381509
0.64,418.2152585381509
0.641,418.2152585381509
0.642,413.27381668894105
0.643,412.27089094730286
0.644,412.27089094730286
0.645,412.27089094730286
0.646,412.27089094730286
0.647,408.290795175802
0.648,406.9830573151047
0.649,406.7191800367753
0.65,406.7191800367753
0.651,406.7191800367753
0.652,406.7191800367753
0.653,406.7191800367753
0.654,403.07357058195663
0.655,402.5147571260308
0.656,402.5147571260308
0.657,402.5147571260308
0.658,400.17896125334636
0.659,398.45403147273646
0.66,396.0749591199559
0.661,396.0749591199559
0.662,394.8962280368062
0.663,394.0121131982369
0.664,394.0121131982369
0.665,394.0121131982369
0.666,394.0121131982369
0.667,389.8475038177091
0.668,389.8475038177091
0.669,389.8475038177091
0.67,389.8475038177091
0.671,389.2594579102618
0.672,386.2815421073194
0.673,385.1714883964413
0.674,385.1714883964413
0.675,385.1714883964413
0.676,385.1714883964413
0.677,385.1714883964413
0.678,385.1714883964413
0.679,383.3448834426436
0.68,382.5747756403677
0.681,382.5747756403677
0.682,382.5747756403677
0.683,382.2559414969587
0.684,379.5141842091114
0.685,379.32946082911184
0.686,379.32946082911184
0.687,379.32946082911184
0.6880000000000001,375.0909246716077
0.6890000000000001,375.0909246716077
0.6900000000000001,375.0909246716077
0.6910000000000001,375.0909246716077
0.6920000000000001,371.0751217371572
0.6930000000000001,371.0751217371572
0.6940000000000001,368.2762824622232
0.6950000000000001,368.2762824622232
0.6960000000000001,368.2762824622232
0.6970000000000001,364.74268279454634
0.6980000000000001,364.57980156127
0.6990000000000001,364.57980156127
0.7000000000000001,364.57980156127
0.7010000000000001,364.57980156127
0.7020000000000001,361.0143823267466
0.7030000000000001,360.8529430560675
0.704,358.70413251184345
0.705,358.70413251184345
0.706,358.70413251184345
0.707,356.2775813336315
0.708,355.1117015224028
0.709,355.1117015224028
0.71,355.1117015224028
0.711,353.1284017788161
0.712,351.6521793926909
0.713,351.6521793926909
0.714,351.6521793926909
0.715,349.49915962099294
0.716,347.2800487557672
0.717,347.2800487557672
0.718,347.2800487557672
0.719,345.7932070424199
0.72,345.60981101640954
0.721,344.8039437878336
0.722,344.8039437878336
0.723,344.8039437878336
0.724,344.8039437878336
0.725,342.4107187337892
0.726,341.5568441466111
0.727,341.5568441466111
0.728,341.5568441466111
0.729,341.5568441466111
0.73,338.4035956252511
0.731,337.1974964745787
0.732,337.1974964745787
0.733,337.1974964745787
0.734,336.6551779633048
0.735,335.5422682840873
0.736,335.5422682840873
0.737,335.5422682840873
0.738,335.5422682840873
0.739,332.6335903104417
0.74,331.9922454227278
0.741,331.9922454227278
0.742,331.9922454227278
0.743,331.8433021876259
0.744,329.1055659422653
0.745,328.6404648032853
0.746,328.6404648032853
0.747,328.6404648032853
0.748,328.6404648032853
0.749,325.87651848766814
0.75,325.16897349391536
0.751,325.16897349391536
0.752,325.16897349391536
0.753,325.16897349391536
0.754,325.16897349391536
0.755,325.16897349391536
0.756,323.56306551356795
0.757,321.15851994899526
0.758,321.15851994899526
0.759,321.15851994899526
0.76,319.0360941945817
0.761,319.0360941945817
0.762,319.0360941945817
0.763,315.69617157006576
0.764,315.69617157006576
0.765,314.19200233450715
0.766,314.19200233450715
0.767,314.19200233450715
0.768,314.19200233450715
0.769,312.6559857517624
0.77,311.2058432247073
0.771,311.2058432247073
0.772,311.2058432247073
0.773,311.2058432247073
0.774,310.9770219333488
0.775,308.6037121536149
0.776,306.28288951408103
0.777,306.28288951408103
0.778,306.28288951408103
0.779,306.28288951408103
0.78,303.75390116648185
0.781,302.7283355087681
0.782,302.63510226715783
0.783,302.63510226715783
0.784,302.63510226715783
0.785,302.63510226715783
0.786,300.0617174002617
0.787,299.5752184202478
0.788,298.82954270544946
0.789,298.82954270544946
0.79,297.8195175916733
0.791,295.82530641040626
0.792,295.69470183371953
0.793,295.69470183371953
0.794,295.69470183371953
0.795,295.69470183371953
0.796,291.5864928209976
0.797,290.45081541387407
0.798,290.45081541387407
0.799,290.45081541387407
0.8,290.45081541387407
0.801,290.45081541387407
0.802,290.45081541387407
0.803,288.212197146785
0.804,288.212197146785
0.805,288.212197146785
0.806,288.212197146785
0.807,287.96920065169434
0.808,286.28884626817086
0.809,285.35691643005833
0.81,284.306365228287
0.811,284.306365228287
0.812,284.306365228287
0.8130000000000001,284.306365228287
0.8140000000000001,284.306365228287
0.8150000000000001,284.306365228287
0.8160000000000001,282.1595534773243
0.8170000000000001,281.4441461388449
0.8180000000000001,281.4441461388449
0.8190000000000001,281.4441461388449
0.8200000000000001,281.4441461388449
0.8210000000000001,279.98345387481754
0.8220000000000001,278.5847341458624
0.8230000000000001,276.155510064253
0.8240000000000001,276.155510064253
0.8250000000000001,275.3675049232239
0.8260000000000001,273.5736162062161
0.8270000000000001,273.29445945498526
0.8280000000000001,273.29445945498526
0.8290000000000001,273.29445945498526
0.8300000000000001,273.29445945498526
0.8310000000000001,270.9425314031618
0.8320000000000001,269.886545106752
0.833,269.886545106752
0.834,269.886545106752
0.835,269.886545106752
0.836,269.886545106752
0.837,269.1380064733417
0.838,265.9944697033413
0.839,265.9944697033413
0.84,265.9944697033413
0.841,265.9944697033413
0.842,265.9944697033413
0.843,264.15258757026163
0.844,264.15258757026163
0.845,264.15258757026163
0.846,264.15258757026163
0.847,264.15258757026163
0.848,264.1193312240561
0.849,262.39953418776963
0.85,262.2451582855072
0.851,261.827554361772
0.852,261.827554361772
0.853,261.827554361772
0.854,261.827554361772
0.855,261.36026010468174
0.856,259.9261935549346
0.857,259.3315801156547
0.858,259.3315801156547
0.859,258.6876099607328
0.86,257.8651369108727
0.861,257.8651369108727
0.862,257.8651369108727
0.863,257.8651369108727
0.864,257.5651344106144
0.865,257.51534702643454
0.866,256.1395486069072
0.867,255.5751765528189
0.868,255.5751765528189
0.869,255.5751765528189
0.87,255.5751765528189
0.871,255.5751765528189
0.872,252.7387140293476
0.873,252.7387140293476
0.874,250.27651192656964
0.875,250.27651192656964
0.876,250.27651192656964
0.877,250.27651192656964
0.878,247.85623410285027
0.879,247.7327734900211
0.88,246.53483757678785
0.881,246.53483757678785
0.882,246.53483757678785
0.883,244.6996597121501
0.884,244.6996597121501
0.885,243.3801233363294
0.886,243.3801233363294
0.887,243.3801233363294
0.888,240.6932731305101
0.889,240.01852592331463
0.89,240.01852592331463
0.891,240.01852592331463
0.892,238.03305443280976
0.893,237.6555238151527
0.894,237.1654325027392
0.895,237.1654325027392
0.896,237.1654325027392
0.897,237.1654325027392
0.898,235.76620298531628
0.899,234.92994076325564
0.9,234.6253938820921
0.901,234.6253938820921
0.902,234.6253938820921
0.903,233.67681945407384
0.904,232.4824716459375
0.905,232.06944492411125
0.906,232.06944492411125
0.907,230.82655720003075
0.908,229.63875772521337
0.909,229.6310966222925
0.91,228.3242723817376
0.911,228.3242723817376
0.912,228.3242723817376
0.913,228.3242723817376
0.914,225.8191257630122
0.915,225.8191257630122
0.916,225.31474251671074
0.917,223.69272512167854
0.918,223.3542529784466
0.919,223.3542529784466
0.92,223.3542529784466
0.921,222.20706559715143
0.922,221.68429704508029
0.923,221.68429704508029
0.924,221.68429704508029
0.925,221.68429704508029
0.926,219.00258462148437
0.927,217.17618384072128
0.928,217.17618384072128
0.929,217.17618384072128
0.93,217.17618384072128
0.931,213.23151875134727
0.932,213.23151875134727
0.933,213.0493184498424
0.934,213.04739075602438
0.935,211.87161339732373
0.936,211.87161339732373
0.937,211.87161339732373
0.9380000000000001,209.08978323606908
0.9390000000000001,208.03529202968363
0.9400000000000001,208.03529202968363
0.9410000000000001,207.1075568231816
0.9420000000000001,205.91213884620123
0.9430000000000001,205.91213884620123
0.9440000000000001,205.91213884620123
0.9450000000000001,204.1976967275364
0.9460000000000001,204.1976967275364
0.9470000000000001,203.9761809367537
0.9480000000000001,203.87045363424835
0.9490000000000001,203.87045363424835
0.9500000000000001,203.8061459600293
0.9510000000000001,203.8061459600293
0.9520000000000001,203.8061459600293
0.9530000000000001,203.8061459600293
0.9540000000000001,203.6358988288427
0.9550000000000001,203.6358988288427
0.9560000000000001,203.5075088661028
0.9570000000000001,203.5075088661028
0.9580000000000001,201.94072265110333
0.9590000000000001,201.4210899254934
0.96,201.4210899254934
0.961,199.87192049662227
0.962,199.87192049662227
0.963,199.87192049662227
0.964,199.65254272131375
0.965,198.12123185096627
0.966,197.81596030728215
0.967,197.81596030728215
0.968,197.4223662590883
0.969,196.56802487688995
0.97,196.56802487688995
0.971,195.24612294614423
0.972,195.24612294614423
0.973,191.57767207920185
0.974,190.02739766281024
0.975,189.81627633971928
0.976,188.83711717828973
0.977,187.6338433658526
0.978,183.4760674742323
0.979,182.7206858585784
0.98,182.7206858585784
0.981,179.47226624125065
0.982,178.25700827696534
0.983,176.34230302947643
0.984,174.87828460652298
0.985,172.56574886200318
0.986,171.917829969895
0.987,170.1412690669237
0.988,167.11972356816744
0.989,165.49372598596312
0.99,163.75096462549087
0.991,160.9141095587944
0.992,158.1948154580153
0.993,156.73997708737863
0.994,153.9844626033058
0.995,149.12722633015008
0.996,143.59293898816895
0.997,138.80188063970712
0.998,136.49518915225184
0.999,134.71103263838967
1.0,127.73176038820996
