MonthId,Flow,Exceedance,Year,Month,WaterYear,WaterMonth,Flow_difference,Flow_difference_pct,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowAvailableForGeneration,FlowCanal,LowFlowShutoff,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,LowHeadShutoff,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,PerfMwPerCumec,PotentialPower1u,PotentialPower2u,PotentialPower3u,PotentialPower4u,Power_max,Power_min,Turbines_max,Turbines_min,Energy,FlowAvailableForGeneration_min,Days,CapFactor
1924.1,134.49360295588554,0.9985483870967742,1924.0,10.0,1924.0,1.0,0.6231607082341113,0.020759895300942233,28.193548387096776,4.32258064516129,2.3225806451612905,2.0,29.677419354838708,66.51612903225806,0.49328875085150253,67.97747392362746,55.23709032612687,1.0,0.6774193548387096,81.54046667190157,,,,12.740383597500593,4.859733949562082,0.6567208039948759,0.39403248239692557,0.26268832159795036,6.567208039948758,33.05328233665886,4.979301449156166,2.716613127558216,2.2626883215979503,36.244627394787464,95.98628723950011,964.5,990.0,0.07260896155892045,0.0,989.9273910384411,0.04653846805568949,,,,25.375550009215278,,,,,0.3261618666876062,,,,0.8661904761904763,,,,0.96,,,,16.883195184056817,,,,11.43700318919978,0.08557644664534136,57.57853507168922,114.7021596794816,170.81623478230557,224.3676702963477,18.0412677901067,0.0,1,0,8509.130372764635,39.49518915225184,31,0.06353890660666543
1924.11,153.22093471913274,0.9922666666666667,1924.0,11.0,1924.0,2.0,2.525339014654264,0.016032002112487353,23.0,4.0,2.0,2.0,19.0,50.0,0.3310421604333938,103.22093471913273,103.22093471913273,,1.0,103.22093471913273,,,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,2.0,2.0,19.0,132.22093471913274,964.4810608100871,990.0,0.08496168229061338,0.00094695949564217,989.9140913582138,0.07757607217379323,,,,25.355454475952808,,,,,0.4128837388765309,,,,0.8856666666666667,,,,0.963,,,,21.987102061217932,,,,21.987102061217932,0.14210326858600578,57.60031036397052,114.74781634732516,170.88999458629007,224.47859781755642,31.06485412823156,16.455300476288137,1,1,15830.71348407691,80.0581844716032,30,0.12215056700676628
1924.12,276.2867274090388,0.8321290322580644,1924.0,12.0,1924.0,3.0,9.712352279873372,0.03134526431302712,26.0,4.0,3.0,2.0,24.0,59.0,0.2208144280702312,217.2867274090388,217.2867274090388,,1.1290322580645162,196.39053913468027,161.94545912627876,,,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,3.0,2.0,24.0,250.2867274090388,964.8028702993698,990.0,0.12497722116132387,0.014517976317117239,989.8605048025215,0.28119911814123894,0.18831520874997862,,,24.77643538501043,24.307796280967796,,,,0.7855621565387211,0.6477818365051151,,,0.9319354838709678,0.92,,,0.9735483870967742,0.97,,,43.37451751753613,34.4448871954721,,,47.81901909114543,0.17177084343215676,57.20581082807733,113.92388660281483,169.566657950964,222.50578842287757,81.96265539693019,29.917238493128323,2,1,35577.3502038122,136.24612294614423,31,0.2656612171730302
1925.01,717.5153477455858,0.4583548387096774,1925.0,1.0,1924.0,4.0,45.36834114085056,0.05640302450473826,37.12903225806452,5.67741935483871,4.0,2.6774193548387095,55.354838709677416,104.83870967741936,0.1524313705670855,612.6766380681664,612.6766380681664,,2.5483870967741935,240.61204270649048,240.61204270649048,234.97543567985332,246.46782507317397,0.0,0.0,0.0,0.0,0.0,0.0,37.12903225806452,5.67741935483871,4.0,2.6774193548387095,55.354838709677416,659.4830896810697,966.737791976009,990.0,0.32407122282526574,0.137258036321804,989.5386707408529,0.41362725454687166,0.41362725454687166,0.3950712659638884,0.43228129619786076,22.38725151029691,22.38725151029691,20.972925175513996,20.36593515131676,,0.9624481708259619,0.9624481708259619,0.9399017427194133,0.9858713002926959,0.9406451612903226,0.9406451612903226,0.938,0.9400000000000001,0.9787096774193549,0.9787096774193549,0.978,0.9799999999999999,48.59417753877023,48.59417753877023,44.15589637186976,45.284767220246486,121.65778521497344,0.17113982366675382,54.21914312484817,107.7618525541661,159.85243079217514,208.43621490655187,193.3362652678061,74.40132428982447,4,2,90513.39219994025,349.2321674110168,31,0.6758765845276303
1925.02,1217.5004929708437,0.27732142857142855,1925.0,2.0,1924.0,5.0,23.94956915068727,0.019245220097971437,49.0,8.0,7.0,5.0,93.0,162.0,0.1335653487579683,1055.5004929708437,1037.0673835801597,,4.0,259.2668458950399,259.2668458950399,259.2668458950399,259.2668458950399,18.433109390684056,5.530782480125424,0.9102770069473607,0.7964923810789406,0.5689231293421005,10.62663439319023,54.530782480125424,8.91027700694736,7.796492381078941,5.5689231293421,103.62663439319023,1108.3049354483114,968.5841740907005,990.0,0.7089341546342991,0.39919762069219583,988.8918682246734,0.4762609779882744,0.4762609779882744,0.4762609779882744,0.4762609779882744,19.831433155984836,19.831433155984836,19.831433155984836,19.831433155984836,,1.0370673835801596,1.0370673835801596,1.0370673835801596,1.0370673835801596,0.9388522305320341,0.9388522305320341,0.9388522305320341,0.9388522305320341,0.9799999999999999,0.9799999999999999,0.9799999999999999,0.9799999999999999,46.37350040540309,46.37350040540309,46.37350040540309,46.37350040540309,185.49400162161237,0.1528383434890944,50.692744884587015,100.55474243170626,148.6580517073884,192.6078639468091,192.23679539855996,177.62431547063528,4,4,124651.9690897235,964.839327787111,28,1.0305222312311797
1925.03,1917.9793391556693,0.19222580645161289,1925.0,3.0,1924.0,6.0,71.31771953274182,0.0316165936007125,49.0,9.0,9.0,9.0,107.0,183.0,0.10665013191119452,1734.9793391556693,1100.0,,4.0,275.0,275.0,275.0,275.0,634.9793391556694,41.71605705643033,7.460684607468111,10.650724331157424,26.079139970154422,549.0727331904591,90.71605705643032,16.46068460746811,19.650724331157424,35.07913997015442,656.0727331904591,1226.8274659950557,970.5937113244562,990.0,0.8893362707940651,0.48,988.6306637292059,0.5349347799999999,0.5349347799999999,0.5349347799999999,0.5349347799999999,17.502017624749644,17.502017624749644,17.502017624749644,17.502017624749644,,1.1,1.1,1.1,1.1,0.9235266352037462,0.9235266352037462,0.9235266352037462,0.9235266352037462,0.98,0.98,0.98,0.98,42.80558147928432,42.80558147928432,42.80558147928432,42.80558147928432,171.22232591713728,0.10326846965818147,45.780780114355686,90.61880539567967,133.4796956599175,171.7432855713216,188.27389678802908,127.38234742621682,4,4,127389.41048235014,1180.9740763077866,31,0.951235143984096
1925.04,3190.857132876682,0.07436666666666666,1925.0,4.0,1924.0,7.0,42.32232657860468,0.01316363487757922,54.0,13.0,14.0,19.0,117.0,217.0,0.06810637971612359,2973.857132876682,1100.0,,4.0,275.0,275.0,275.0,275.0,1873.857132876682,46.000000000000014,5.0,11.000000000000002,61.0,1750.857132876682,100.0,18.0,25.0,80.0,1867.857132876682,1243.0,973.9546241311982,990.0,0.921967213114754,0.4799999999999999,988.5980327868853,0.5349347799999999,0.5349347799999999,0.5349347799999999,0.5349347799999999,14.10847387568708,14.10847387568708,14.10847387568708,14.10847387568708,,1.1,1.1,1.1,1.1,0.8984435441830344,0.8984435441830344,0.8984435441830344,0.8984435441830344,0.98,0.98,0.98,0.98,33.5146484162507,33.5146484162507,33.5146484162507,33.5146484162507,134.0585936650028,0.04211293528790798,36.995275297533865,72.89723450083261,106.53242738651572,134.99898479670793,138.96060344393217,128.65217303429398,4,4,96522.18743880201,2790.501401829064,30,0.744769964805571
1925.05,2210.912549742971,0.15716129032258064,1925.0,5.0,1924.0,8.0,60.96360197422354,0.02635889821344402,58.225806451612904,13.32258064516129,14.290322580645162,18.93548387096774,185.74193548387098,290.51612903225805,0.13502123972837426,1920.3964207107126,1100.0,,4.0,275.0,275.0,275.0,275.0,820.3964207107126,41.502078062801154,4.67741935483871,10.543918442950257,42.94936508616,720.7236397639625,99.72788451441407,18.0,24.834241023595418,61.884848957127744,906.4655752478335,1242.5621255380095,971.5343490558957,990.0,0.9208186899357625,0.48,988.5991813100642,0.5349347799999999,0.5349347799999999,0.5349347799999999,0.5349347799999999,16.52989747416846,16.52989747416846,16.52989747416846,16.52989747416846,,1.1,1.1,1.1,1.1,0.9221708073569751,0.9221708073569751,0.9221708073569751,0.9221708073569751,0.98,0.98,0.98,0.98,40.32371009059351,40.32371009059351,40.32371009059351,40.32371009059351,161.29484036237403,0.07691035154114276,43.549157778180586,86.0962020491728,126.54958973940452,162.1657272265247,181.0221361157421,138.60349494579307,4,4,120003.3612296063,1295.1424094652657,31,0.8960824464576336
1925.06,1184.4605133584178,0.2901666666666667,1925.0,6.0,1924.0,9.0,23.77262623628398,0.020453463725995897,53.0,12.0,12.0,13.0,120.0,210.0,0.18224076965296862,974.4605133584178,937.9753623453893,,3.7333333333333334,250.94829042573602,250.94829042573602,250.94829042573602,252.450669638429,36.48515101302847,8.44128967917257,1.2628879071535977,2.067859479237703,2.25860458652081,22.45450936094379,61.44128967917257,13.262887907153596,14.067859479237704,15.25860458652081,142.45450936094377,1026.747399410953,968.4698127730048,990.0,0.6326561976470014,0.32304597435908644,989.0442978279939,0.4491312237572902,0.4491312237572902,0.4491312237572902,0.45488613394778754,20.12535383123175,20.12535383123175,20.12535383123175,19.69819579300057,,1.003793161702944,1.003793161702944,1.003793161702944,1.009802678553716,0.9369002523653052,0.9369002523653052,0.9369002523653052,0.9357730714072343,0.979,0.979,0.979,0.9786363636363636,45.299274845344364,45.299274845344364,45.299274845344364,44.515602515494,168.54259971406202,0.1437271814627664,50.90280835513976,100.98491362146275,149.32831970350864,193.56054506563103,190.1078225883944,128.10124982635756,4,3,121350.67179412466,647.9636223767463,30,0.9363477761892335
1925.07,539.332242447116,0.5590322580645162,1925.0,7.0,1924.0,10.0,16.22102970497882,0.028932453282764416,50.0,10.0,9.0,9.0,108.0,186.0,0.36975700486500085,353.3322424471159,353.3322424471159,,1.7419354838709677,205.8099515910626,197.7217208099758,202.84000839161789,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,9.0,9.0,108.0,422.3322424471159,966.0041241751018,990.0,0.19050228322991175,0.04425300899733446,989.7652447077728,0.3074871024208526,0.28391750057278475,0.29234234900388706,,23.453633430250154,22.98587171952748,22.208753783341653,,,0.8232398063642503,0.7908868832399033,0.8113600335664716,,0.9332258064516129,0.9305555555555556,0.932,,0.9741935483870967,0.9733333333333333,0.9719999999999999,,43.082873366768794,40.329185499979495,40.023908760497164,,72.95528894103062,0.13124068677886136,55.472014659334505,110.33471619531433,163.87904897698994,214.2005346577584,131.52771645355762,36.26291487901218,3,1,54278.73497212678,169.11170152240285,31,0.40530716078350343
