WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,PowerTurbine1_max,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units,PropDays1uPotentialGtRatedPower,PropDays2uPotentialGtRatedPower,PropDays3uPotentialGtRatedPower,PropDays4uPotentialGtRatedPower,FstDay1uPotentialLessRatedPower,LstDay1uPotentialLessRatedPower,FstDay2uPotentialLessRatedPower,LstDay2uPotentialLessRatedPower,FstDay3uPotentialLessRatedPower,LstDay3uPotentialLessRatedPower,FstDay4uPotentialLessRatedPower,LstDay4uPotentialLessRatedPower,Exceedance
1945,1571.1424094652655,197.81596030728215,0.481578170567346,0.0957044045541451,25.42341136299831,18.349847968118368,59.24015233823136,969.7144600921184,964.4002561590069,193.97387118744973,22.251141404263453,884079.5164196381,0.5606795512554782,0.31232876712328766,0.1232876712328767,0.14246575342465753,0.42191780821917807,0.0,0,338,331,313,283,109.0,135.0,107.0,145.0,98.0,149.0,74.0,155.0,0.30000000000000004
1946,4776.396167844381,196.56802487688995,0.4777092945431524,0.0462784570049351,25.387947692375857,10.962293019730012,59.503061381765825,977.1008049871554,964.4002561590069,189.8510233102052,27.165383080746146,844214.7622377392,0.5353974900036398,0.3643835616438356,0.11506849315068493,0.18904109589041096,0.3315068493150685,0.0,0,260,256,252,242,66.0,170.0,64.0,172.0,63.0,175.0,59.0,181.0,0.55
1947,6156.610246889619,259.3315801156547,0.4853918760812525,0.0388200633815897,24.98175340709114,8.919476810086122,58.16045925707901,979.244196706143,964.7373263204628,193.3386879569273,0.0,748114.4939302349,0.4744510996513413,0.29863013698630136,0.10684931506849316,0.1726027397260274,0.3095890410958904,0.11506849315068493,42,241,239,235,226,52.0,176.0,51.0,177.0,50.0,180.0,46.0,185.0,0.9500000000000001
1948,919.1435986563257,196.56802487688995,0.4629440625299718,0.1309355050361508,25.423296861505214,21.306342506699906,59.471964712069216,967.5765743946253,964.4002561590069,152.90823677796132,22.495349044480896,656335.0477968798,0.4162449567458649,0.0,0.2054794520547945,0.33972602739726027,0.4547945205479452,0.0,0,365,365,365,365,,,,,,,,,1.0
1949,5234.139424254166,170.14126906692368,0.5433376621376778,0.0309506466811559,25.38934427738824,10.218095467701758,59.68360878103131,977.8705747133514,964.4043680793853,190.10782258839438,20.438784409502283,760924.2964425707,0.48257502311172673,0.3643835616438356,0.07671232876712329,0.1643835616438356,0.39452054794520547,0.0,0,247,245,242,237,42.0,159.0,42.0,161.0,42.0,164.0,41.0,168.0,0.9
1950,4480.572354652592,196.56802487688995,0.5049498635106072,0.0529462296555216,25.387947692375857,11.503650597871072,58.819822409457004,976.5594474090143,964.4002561590069,191.9023821940543,27.165383080746146,858206.5391241964,0.5442710166946958,0.3698630136986301,0.10136986301369863,0.2,0.3287671232876712,0.0,0,251,250,246,238,59.0,172.0,59.0,173.0,58.0,176.0,55.0,181.0,0.4
1951,6156.610246889619,255.5751765528189,0.4766752446721378,0.03919003997878601,25.021573605069612,8.919476810086122,59.07987124617753,979.244196706143,964.7223007062113,192.26538458449483,0.0,808733.4617316196,0.5128953968363898,0.38904109589041097,0.043835616438356165,0.16712328767123288,0.3424657534246575,0.06027397260273973,22,232,230,226,215,10.0,143.0,10.0,145.0,9.0,148.0,361.0,154.0,0.75
1952,5873.691671244044,217.17618384072128,0.4788138786843823,0.0444395664667978,25.296742897969075,9.285185081883313,59.91456219466016,978.8554851737158,964.5030571030444,194.22077091246447,0.0,818061.0059549492,0.5188108865772129,0.34794520547945207,0.10136986301369863,0.24383561643835616,0.27123287671232876,0.03561643835616438,13,252,251,245,235,62.0,174.0,62.0,175.0,59.0,178.0,52.0,183.0,0.7000000000000001
1953,3835.2143836272,257.8651369108727,0.535163464333287,0.0577369225816301,25.06423493551411,12.73228657491343,59.611126040174646,975.3308114319717,964.7314605476436,192.5386848427977,25.72945514451819,910964.0134513868,0.577729587424776,0.37534246575342467,0.1232876712328767,0.1863013698630137,0.3150684931506849,0.0,0,270,266,261,251,64.0,158.0,62.0,160.0,59.0,162.0,55.0,168.0,0.2
1954,3817.5684457551392,211.87161339732373,0.4751234724659275,0.0609202386312243,25.339779963437525,12.769679157547062,57.91553543978754,975.2934188493382,964.4712296803841,191.24421422356147,24.928652940897695,925408.8634970966,0.5868904512284986,0.4520547945205479,0.08767123287671233,0.15342465753424658,0.30684931506849317,0.0,0,234,231,224,215,37.0,167.0,37.0,170.0,33.0,173.0,29.0,178.0,0.15000000000000002
