Exceedance,Power
0.0,195.02549915508217
0.05,183.5095758770305
0.1,173.99444247530928
0.15000000000000002,164.30459282376603
0.2,155.43129779698887
0.25,147.31131524099325
0.30000000000000004,138.752752902382
0.35000000000000003,129.58608992733144
0.4,116.5697652493824
0.45,104.26406208496064
0.5,90.56601955266413
0.55,75.93125807907293
0.6000000000000001,64.76003111078563
0.65,57.60163586552893
0.7000000000000001,50.3182894661555
0.75,43.75009942693538
0.8,38.291372503529466
0.8500000000000001,33.68399172281994
0.9,29.887021374193328
0.9500000000000001,25.4192500076738
1.0,0.0
