DateVal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,DateVal,Day,Exceedance,Flow,Month,Year,m,n,c,WaterYear
1936-10-01,204,187,166,138,106,67,24,-26,-80,-140,-206,-277,-353,-435,-523,-616,-714,-818,-927,-1042,-1162,-1287,-1419,-1555,-1697,-1845,-1998,-2156,-2320,-2489,1936-10-01,1,1,215,10,1936,-3,8,215,1936
1936-10-02,216,223,234,250,269,293,321,353,389,429,473,522,574,631,692,757,827,900,978,1059,1145,1235,1330,1428,1531,1637,1748,1863,1982,2105,1936-10-02,2,1,213,10,1936,2,-12,230,1936
1936-10-03,215,217,221,227,233,241,250,261,272,285,300,316,333,351,371,392,414,437,462,488,516,545,575,606,639,673,708,745,783,822,1936-10-03,3,1,213,10,1936,1,-3,217,1936
1936-10-04,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1936-10-04,4,1,213,10,1936,0,-0,213,1936
1936-10-05,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1936-10-05,5,1,213,10,1936,0,-0,213,1936
1936-10-06,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1936-10-06,6,1,213,10,1936,0,-0,213,1936
1936-10-07,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1936-10-07,7,1,213,10,1936,0,-0,213,1936
1936-10-08,202,191,175,156,134,107,76,42,4,-38,-83,-133,-186,-243,-304,-369,-437,-510,-586,-666,-749,-837,-928,-1023,-1122,-1225,-1332,-1442,-1556,-1674,1936-10-08,8,1,210,10,1936,-2,6,210,1936
1936-10-09,213,221,232,248,267,290,316,347,381,419,461,506,556,609,666,727,792,860,933,1009,1089,1172,1260,1351,1446,1545,1648,1755,1865,1979,1936-10-09,9,1,210,10,1936,2,-10,221,1936
1936-10-10,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1936-10-10,10,1,210,10,1936,0,-0,210,1936
1936-10-11,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1936-10-11,11,1,210,10,1936,0,-0,210,1936
1936-10-12,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1936-10-12,12,1,210,10,1936,0,-0,210,1936
1936-10-13,203,197,189,178,165,151,134,115,94,70,45,18,-12,-43,-77,-113,-151,-191,-233,-278,-324,-373,-423,-476,-531,-588,-647,-708,-771,-837,1936-10-13,13,1,208,10,1936,-1,3,208,1936
1936-10-14,210,214,220,229,239,252,267,283,302,324,347,372,400,429,461,494,530,568,608,651,695,741,790,840,893,948,1005,1064,1125,1188,1936-10-14,14,1,208,10,1936,1,-5,214,1936
1936-10-15,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1936-10-15,15,1,208,10,1936,-0,0,208,1936
1936-10-16,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1936-10-16,16,1,208,10,1936,-0,0,208,1936
1936-10-17,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1936-10-17,17,1,208,10,1936,-0,0,208,1936
1936-10-18,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1936-10-18,18,1,208,10,1936,-0,0,208,1936
