DateVal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,DateVal,Day,Exceedance,Flow,Month,Year,m,n,c,WaterYear
1946-10-01,204.8017751120917,204.62637508803462,204.40921315348774,204.1502893084511,203.8496035529247,203.5071558869085,203.1229463104025,202.69697482340678,202.22924142592126,201.71974611794596,201.16848889948088,200.57546977052604,199.9406887310814,199.26414578114702,198.5458409207228,197.78577414980887,196.98394546840512,196.14035487651165,195.25500237412834,194.3278879612553,193.35901163789245,192.34837340403985,191.29597325969746,190.20181120486527,189.06588723954334,187.8882013637316,186.66875357743012,185.40754388063885,184.1045722733578,182.75983875558697,1946-10-01,1,0.957,204.9187084614628,10,1946,-0.02088095524488819,0.09605239412646024,204.9771751361489,1946
1946-10-02,204.80177511209166,204.6848417627203,204.54702745810405,204.38833219824298,204.208755983137,204.00829881278614,203.78696068719043,203.54474160634982,203.28164157026436,202.997660578934,202.6927986323588,202.36705573053874,202.02043187347377,201.65292706116395,201.26454129360926,200.85527457080968,200.42512689276526,199.97409825947594,199.50218867094176,199.0093981271627,198.49572662813878,197.96117417386998,197.40574076435632,196.8294263995978,196.23223107959438,195.6141548043461,194.97519757385294,194.31535938811493,193.634640247132,192.93304015090425,1946-10-02,2,0.957,204.9187084614628,10,1946,-0.010440477622435785,0.018792859720301085,205.06487514817755,1946
1946-10-03,204.91870846146276,204.9479417988055,204.9980560913931,205.06905133922558,205.16092754230291,205.27368470062513,205.40732281419224,205.5618418830042,205.73724190706105,205.93352288636274,206.15068482090933,206.3887277107008,206.64765155573713,206.9274563560183,207.22814211154437,207.5497088223153,207.89215648833115,208.25548510959183,208.63969468609739,209.0447852178478,209.4707567048431,209.91760914708328,210.38534254456835,210.87395689729826,211.38345220527302,211.91382846849268,212.46508568695725,213.03722386066664,213.6302429896209,214.24414307382006,1946-10-03,3,0.957,204.9187084614628,10,1946,0.010440477622436013,-0.1064928717489349,205.18180849754867,1946
1946-10-04,205.0064084734915,205.1233418228629,205.28203708272406,205.48249425307506,205.7247133339158,206.00869432524635,206.33443722706667,206.7019420393768,207.11120876217672,207.56223739546644,208.05502793924592,208.5895803935152,209.16589475827425,209.78397103352313,210.44380921926177,211.1454093154902,211.8887713222084,212.67389523941645,213.50078106711427,214.36942880530182,215.27983845397924,216.23201001314638,217.22594348280336,218.2616388629501,219.33909615358664,220.45831535471294,221.61929646632908,222.82203948843494,224.06654442103064,225.35281126411613,1946-10-04,4,0.957,204.9187084614628,10,1946,0.02088095524489438,-0.154519068812234,205.1818084975487,1946
1946-10-05,204.91870846146304,204.91870846146304,204.91870846146304,204.91870846146307,204.91870846146313,204.91870846146315,204.91870846146318,204.91870846146324,204.9187084614633,204.91870846146338,204.91870846146344,204.91870846146352,204.91870846146364,204.9187084614637,204.9187084614638,204.91870846146395,204.91870846146404,204.91870846146418,204.91870846146432,204.91870846146443,204.9187084614646,204.91870846146477,204.91870846146492,204.9187084614651,204.9187084614653,204.91870846146543,204.91870846146563,204.91870846146585,204.91870846146603,204.91870846146625,1946-10-05,5,0.957,204.9187084614628,10,1946,3.649255492552712e-15,-3.832382517789722e-14,204.91870846146313,1946
1946-10-06,204.91870846146304,204.91870846146304,204.91870846146304,204.91870846146307,204.91870846146313,204.91870846146315,204.91870846146318,204.91870846146324,204.9187084614633,204.91870846146338,204.91870846146344,204.91870846146352,204.91870846146364,204.9187084614637,204.9187084614638,204.91870846146395,204.91870846146404,204.91870846146418,204.91870846146432,204.91870846146443,204.9187084614646,204.91870846146477,204.91870846146492,204.9187084614651,204.9187084614653,204.91870846146543,204.91870846146563,204.91870846146585,204.91870846146603,204.91870846146625,1946-10-06,6,0.957,204.9187084614628,10,1946,3.649255492552712e-15,-3.832382517789722e-14,204.91870846146313,1946
1946-10-07,200.74009039712772,197.95434502090419,194.505326936056,190.3930361425832,185.61747264048574,180.17863642976366,174.0765275104169,167.31114588244552,159.88249154584946,151.79056450062876,143.03536474678347,133.6168922843135,123.5351471132189,112.79012923349964,101.38183864515574,89.31027534818719,76.57543934259398,63.177330628376154,49.11594920553368,34.39129507406656,19.00336823397477,2.95216868525835,-13.76230357208268,-31.14004853804841,-49.18106621263877,-67.88535659585374,-87.25291968769338,-107.28375548815764,-127.97786399724657,-149.3352452149602,1946-10-07,7,0.961,202.5972539812765,10,1946,-0.3316363543123223,1.5255272298366673,203.5258357733513,1946
1946-10-08,200.74009039712757,198.8829268129784,196.69412687451685,194.17369058174296,191.3216179346567,188.1379089332581,184.6225635775471,180.77558186752378,176.5969638031881,172.08670938454,167.24481861157957,162.0712914843068,156.56612800272163,150.72932816682413,144.56089197661427,138.06081943209202,131.22911053325745,124.0657652801105,116.57078367265117,108.74416571087949,100.58591139479546,92.09602072439905,83.27449369969028,74.12133032066916,64.63653058733568,54.82009449968982,44.672022057731624,34.19231326146105,23.380968110878122,12.237986605982826,1946-10-08,8,0.961,202.5972539812765,10,1946,-0.16581817715618072,0.29847271888117705,204.918708461463,1946
1946-10-09,202.59725398127676,203.06154487731408,203.85747212766373,204.9850357323257,206.44423569130007,208.23507200458673,210.35754467218575,212.8116536940971,215.5973990703208,218.71478080085683,222.1637988857052,225.94445332486595,230.056744118339,234.50067126612439,239.27623476822214,244.3834346246322,249.82227083535463,255.59274340038937,261.69485231973647,268.1285975933959,274.89397922136766,281.99099720365183,289.41965154024825,297.17994223115704,305.27186927637814,313.69543267591166,322.45063242975743,331.53746853791563,340.95594100038613,350.70604981716895,1946-10-09,9,0.961,202.5972539812765,10,1946,0.16581817715616995,-1.6913454069928922,206.77587204561198,1946
1946-10-10,203.99012666938845,205.84729025353755,208.3677265463113,211.55143554770973,215.39841725773283,219.9086716763806,225.08219880365306,230.91899863955018,237.41907118407198,244.58241643721846,252.40903439898955,260.89892506938537,270.0520884484058,279.868524536051,290.3482333323208,301.4912148372153,313.29746905073443,325.7669959728783,338.8997956036468,352.69586794304,367.15521299105785,382.27783074770036,398.0637212129676,414.5128843868594,431.62532026937595,449.4010288605172,467.8400101602831,486.9422641686736,506.70779088568884,527.1365903113287,1946-10-10,10,0.961,202.5972539812765,10,1946,0.3316363543123359,-2.4541090219112793,206.77587204561203,1946
