DateVal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,DateVal,Day,Exceedance,Flow,Month,Year,m,n,o,c,WaterYear
1955-10-01,297,299,303,308,313,320,329,339,350,363,377,393,411,430,452,476,501,529,559,591,625,662,702,744,789,836,886,939,995,1054,1955-10-01,1,1,293,10,1955,0,-0,-1,345,1955
1955-10-02,298,301,306,311,318,327,336,348,361,375,391,409,429,451,475,502,530,561,594,629,667,708,751,798,847,899,954,1012,1073,1138,1955-10-02,2,1,293,10,1955,0,-0,-0,342,1955
1955-10-03,295,298,302,306,311,318,326,334,344,355,368,382,397,414,433,453,475,498,524,551,580,611,644,679,716,756,798,842,888,937,1955-10-03,3,1,290,10,1955,0,-0,-2,342,1955
1955-10-04,293,294,296,299,302,306,310,315,321,327,334,342,350,360,370,381,393,406,420,434,450,467,484,503,523,544,566,589,614,639,1955-10-04,4,1,290,10,1955,0,-0,-4,344,1955
1955-10-05,285,283,281,279,276,274,270,267,263,258,253,248,241,235,227,219,210,201,190,179,167,154,140,125,109,92,73,54,34,12,1955-10-05,5,1,283,10,1955,-0,0,-7,347,1955
1955-10-06,272,265,257,248,237,225,211,196,178,159,138,114,88,59,28,-5,-42,-81,-123,-168,-217,-269,-324,-383,-446,-513,-583,-657,-736,-819,1955-10-06,6,1,273,10,1955,-0,1,-10,350,1955
1955-10-07,262,253,242,228,213,196,177,155,130,103,73,39,3,-37,-80,-127,-178,-232,-291,-354,-422,-494,-570,-652,-738,-830,-927,-1029,-1138,-1251,1955-10-07,7,1,271,10,1955,-0,1,-11,347,1955
1955-10-08,259,249,238,225,210,193,174,153,130,103,74,43,8,-30,-71,-115,-163,-215,-270,-329,-393,-460,-532,-608,-689,-775,-866,-961,-1062,-1168,1955-10-08,8,1,271,10,1955,-0,1,-9,338,1955
1955-10-09,259,251,242,232,221,208,194,178,160,141,119,96,71,43,14,-18,-53,-90,-129,-171,-216,-264,-315,-369,-426,-486,-550,-617,-687,-762,1955-10-09,9,1,271,10,1955,-0,0,-6,327,1955
1955-10-10,262,257,252,246,240,233,226,218,210,201,191,180,169,157,144,130,116,100,84,67,48,29,9,-13,-35,-59,-84,-110,-137,-166,1955-10-10,10,1,271,10,1955,-0,0,-3,315,1955
1955-10-11,264,261,259,257,255,254,252,251,251,250,250,250,251,252,253,255,258,261,264,268,272,278,283,290,297,305,313,322,332,343,1955-10-11,11,1,267,10,1955,0,-0,1,304,1955
1955-10-12,265,265,265,266,267,269,272,275,280,285,291,299,307,317,327,339,352,367,383,400,419,440,462,485,511,538,567,598,631,666,1955-10-12,12,1,267,10,1955,0,-0,2,300,1955
1955-10-13,267,267,269,271,275,279,284,290,297,306,316,327,339,353,369,386,404,425,447,471,497,525,555,587,621,657,696,737,781,827,1955-10-13,13,1,267,10,1955,0,-0,2,300,1955
1955-10-14,265,266,268,270,273,277,282,288,295,303,313,323,335,348,363,379,397,416,437,459,484,510,538,568,600,634,670,709,749,792,1955-10-14,14,1,263,10,1955,0,-0,1,301,1955
1955-10-15,261,261,261,262,264,266,269,272,276,281,287,294,301,310,319,330,341,354,367,382,398,416,434,454,476,498,523,548,576,605,1955-10-15,15,1,258,10,1955,0,-0,-0,303,1955
1955-10-16,259,259,259,260,261,263,265,268,272,276,281,287,293,301,309,318,328,339,351,364,378,393,409,426,445,465,486,508,532,557,1955-10-16,16,1,258,10,1955,0,-0,-1,302,1955
1955-10-17,259,259,260,262,264,267,270,275,280,286,292,300,308,318,329,340,353,367,382,398,416,435,455,477,500,524,550,578,607,638,1955-10-17,17,1,258,10,1955,0,-0,-1,299,1955
1955-10-18,257,258,258,260,262,264,267,271,275,280,286,293,300,308,317,327,338,350,363,378,393,409,426,445,465,486,509,532,557,584,1955-10-18,18,1,256,10,1955,0,-0,-1,299,1955
1955-10-19,256,256,256,256,257,259,260,262,265,268,271,275,279,284,290,296,302,309,317,325,334,343,354,364,376,388,401,415,430,445,1955-10-19,19,1,256,10,1955,0,-0,-2,300,1955
1955-10-20,252,251,250,249,248,247,246,245,244,243,242,241,240,239,238,237,235,234,233,232,230,229,227,226,224,222,220,218,216,214,1955-10-20,20,1,252,10,1955,-0,0,-4,301,1955
1955-10-21,254,254,253,253,253,252,252,252,252,252,251,251,251,251,251,250,250,250,249,249,249,248,247,246,246,245,243,242,241,239,1955-10-21,21,1,258,10,1955,-0,0,-4,300,1955
1955-10-22,266,269,273,278,283,290,297,305,314,323,334,346,358,372,387,403,420,438,458,478,500,524,548,574,602,631,661,693,727,762,1955-10-22,22,1,271,10,1955,0,-0,-3,295,1955
1955-10-23,274,279,286,294,303,313,325,338,352,367,384,403,423,445,469,494,522,551,582,615,650,687,727,769,813,859,908,959,1013,1069,1955-10-23,23,1,271,10,1955,0,-0,-2,290,1955
