DateVal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,DateVal,Day,Exceedance,Flow,Month,Year,m,n,o,c,WaterYear
1986-10-01,249,230,201,158,98,21,-77,-198,-343,-516,-719,-954,-1223,-1528,-1872,-2257,-2686,-3160,-3682,-4254,-4879,-5559,-6295,-7091,-7948,-8870,-9857,-10914,-12040,-13240,1986-10-01,1,1,258,10,1986,-0,5,-14,260,1986
1986-10-02,243,223,192,149,92,19,-71,-182,-314,-469,-649,-857,-1093,-1360,-1660,-1994,-2364,-2772,-3221,-3711,-4245,-4824,-5451,-6126,-6853,-7633,-8468,-9359,-10308,-11318,1986-10-02,2,1,256,10,1986,-0,3,-6,252,1986
1986-10-03,240,227,211,191,166,138,105,67,24,-24,-77,-137,-202,-273,-351,-435,-526,-624,-730,-843,-963,-1092,-1229,-1375,-1529,-1692,-1864,-2046,-2238,-2439,1986-10-03,3,1,249,10,1986,-0,-1,8,240,1986
1986-10-04,255,270,295,336,392,469,567,691,842,1023,1237,1487,1775,2103,2476,2894,3362,3881,4455,5085,5775,6528,7345,8231,9186,10215,11319,12502,13766,15113,1986-10-04,4,1,249,10,1986,0,-6,25,232,1986
1986-10-05,247,249,252,258,266,277,291,309,330,357,387,423,464,510,563,622,687,760,839,927,1023,1126,1239,1361,1492,1632,1783,1944,2116,2299,1986-10-05,5,1,248,10,1986,0,-1,-1,264,1986
1986-10-06,257,269,290,318,357,407,470,547,640,749,876,1023,1190,1380,1593,1831,2095,2386,2707,3057,3440,3855,4304,4789,5311,5871,6471,7112,7795,8522,1986-10-06,6,1,249,10,1986,0,-2,5,256,1986
1986-10-07,259,268,281,297,318,343,374,410,451,499,554,615,684,761,845,939,1041,1152,1274,1405,1547,1700,1864,2039,2227,2427,2640,2867,3106,3360,1986-10-07,7,1,252,10,1986,0,-0,-5,263,1986
1986-10-08,252,248,240,227,207,181,146,102,48,-18,-97,-189,-296,-418,-558,-715,-891,-1087,-1304,-1543,-1805,-2091,-2403,-2741,-3106,-3500,-3924,-4378,-4864,-5382,1986-10-08,8,1,252,10,1986,-0,3,-13,266,1986
1986-10-09,258,260,262,263,263,262,260,256,251,243,234,222,207,190,169,145,118,87,52,13,-30,-78,-131,-188,-251,-320,-394,-474,-560,-652,1986-10-09,9,1,256,10,1986,-0,1,-3,252,1986
1986-10-10,290,318,358,410,478,561,663,785,929,1096,1289,1509,1758,2038,2350,2697,3080,3501,3962,4464,5010,5601,6238,6925,7662,8451,9294,10194,11151,12167,1986-10-10,10,1,271,10,1986,0,-3,7,244,1986
1986-10-11,289,304,322,344,370,400,434,473,516,565,619,679,744,816,895,980,1072,1172,1279,1394,1517,1649,1789,1938,2097,2265,2442,2630,2828,3037,1986-10-11,11,1,275,10,1986,0,0,-1,249,1986
1986-10-12,269,253,224,180,119,36,-69,-200,-360,-551,-776,-1037,-1337,-1678,-2064,-2497,-2980,-3515,-4104,-4751,-5459,-6229,-7065,-7968,-8943,-9991,-11114,-12317,-13601,-14969,1986-10-12,12,1,275,10,1986,-0,6,-16,261,1986
1986-10-13,269,250,219,173,110,27,-77,-207,-363,-548,-765,-1017,-1304,-1631,-1998,-2410,-2867,-3373,-3930,-4540,-5206,-5929,-6714,-7561,-8473,-9453,-10503,-11625,-12823,-14097,1986-10-13,13,1,279,10,1986,-0,5,-9,257,1986
1986-10-14,283,285,287,291,296,304,314,326,343,363,387,416,450,490,536,589,648,715,790,874,966,1067,1178,1299,1431,1574,1728,1895,2073,2265,1986-10-14,14,1,282,10,1986,0,-2,14,238,1986
1986-10-15,301,324,359,409,477,565,675,812,976,1171,1400,1665,1968,2314,2703,3139,3625,4163,4756,5406,6116,6889,7728,8634,9612,10663,11790,12996,14283,15655,1986-10-15,15,1,286,10,1986,0,-6,27,235,1986
1986-10-16,295,299,304,310,315,320,325,330,335,340,344,348,352,355,357,359,360,361,361,360,358,355,351,346,339,332,323,313,302,289,1986-10-16,16,1,290,10,1986,-0,0,1,271,1986
1986-10-17,287,278,263,241,210,169,116,51,-28,-122,-232,-360,-507,-674,-863,-1074,-1309,-1570,-1856,-2171,-2514,-2888,-3293,-3730,-4202,-4709,-5253,-5834,-6454,-7115,1986-10-17,17,1,290,10,1986,-0,3,-6,278,1986
1986-10-18,294,294,294,292,290,287,282,277,270,262,253,243,231,217,202,186,167,147,125,102,76,48,19,-13,-47,-83,-121,-162,-205,-251,1986-10-18,18,1,293,10,1986,-0,-0,5,270,1986
1986-10-19,293,292,289,285,280,273,264,253,241,227,210,191,170,147,120,92,60,25,-13,-54,-98,-145,-197,-251,-310,-372,-439,-509,-584,-663,1986-10-19,19,1,293,10,1986,-0,-0,4,274,1986
1986-10-20,315,335,365,406,460,528,613,716,839,984,1153,1347,1568,1819,2100,2414,2762,3147,3570,4032,4537,5084,5677,6317,7006,7745,8537,9383,10285,11245,1986-10-20,20,1,303,10,1986,0,-3,14,271,1986
1986-10-21,308,313,319,325,331,337,344,351,359,367,374,383,391,399,408,416,425,434,442,451,460,468,477,485,493,501,509,517,524,531,1986-10-21,21,1,303,10,1986,-0,0,0,286,1986
1986-10-22,309,308,305,297,285,268,245,215,177,132,77,13,-62,-147,-245,-355,-479,-616,-769,-937,-1121,-1322,-1541,-1778,-2035,-2311,-2609,-2927,-3268,-3632,1986-10-22,22,1,308,10,1986,-0,2,-4,293,1986
1986-10-23,305,298,286,268,243,210,167,115,51,-24,-113,-215,-333,-466,-617,-785,-972,-1179,-1407,-1657,-1929,-2225,-2546,-2893,-3267,-3668,-4098,-4557,-5047,-5569,1986-10-23,23,1,308,10,1986,-0,2,-2,291,1986
1986-10-24,320,328,337,349,365,384,406,433,465,502,544,593,648,710,779,856,941,1035,1137,1250,1372,1505,1648,1802,1968,2147,2337,2541,2758,2989,1986-10-24,24,1,315,10,1986,0,-1,6,287,1986
1986-10-25,313,313,313,312,312,311,311,311,311,312,313,315,318,322,327,333,341,350,360,372,386,402,420,439,462,486,513,543,575,610,1986-10-25,25,1,311,10,1986,0,-1,7,288,1986
1986-10-26,313,308,300,288,271,249,221,187,145,95,37,-31,-108,-196,-294,-405,-528,-664,-813,-977,-1155,-1350,-1560,-1787,-2032,-2294,-2576,-2877,-3197,-3539,1986-10-26,26,1,315,10,1986,-0,1,-1,302,1986
1986-10-27,337,357,387,427,480,548,631,732,852,994,1159,1348,1564,1808,2081,2387,2726,3099,3510,3959,4449,4980,5556,6176,6844,7561,8329,9149,10023,10953,1986-10-27,27,1,324,10,1986,0,-3,13,292,1986
1986-10-28,344,362,386,417,456,504,561,630,711,804,911,1033,1171,1325,1497,1687,1897,2128,2380,2654,2952,3275,3622,3996,4397,4826,5285,5774,6294,6845,1986-10-28,28,1,330,10,1986,0,-1,5,303,1986
1986-10-29,333,331,325,314,297,273,242,202,153,93,22,-61,-157,-267,-392,-533,-691,-867,-1061,-1274,-1508,-1763,-2040,-2340,-2664,-3014,-3389,-3790,-4219,-4677,1986-10-29,29,1,330,10,1986,-0,2,-4,312,1986
1986-10-30,319,295,257,201,124,23,-105,-262,-452,-678,-942,-1249,-1599,-1998,-2447,-2949,-3508,-4126,-4807,-5553,-6368,-7254,-8214,-9252,-10369,-11570,-12858,-14234,-15702,-17266,1986-10-30,30,1,331,10,1986,-0,6,-16,326,1986
1986-10-31,351,366,389,419,459,510,574,652,745,855,983,1130,1299,1491,1706,1947,2214,2510,2836,3193,3582,4006,4465,4961,5495,6069,6685,7343,8045,8792,1986-10-31,31,1,342,10,1986,0,-3,16,297,1986
1986-11-01,358,377,405,443,493,557,636,733,849,985,1144,1328,1537,1775,2042,2340,2671,3037,3440,3881,4362,4886,5452,6064,6723,7431,8190,9000,9865,10786,1986-11-01,1,1,344,11,1986,0,-4,17,302,1986
1986-11-02,344,338,328,313,290,260,221,172,113,42,-42,-139,-251,-379,-523,-684,-864,-1064,-1284,-1525,-1789,-2076,-2387,-2723,-3086,-3477,-3895,-4342,-4820,-5329,1986-11-02,2,1,344,11,1986,-0,2,-3,327,1986
1986-11-03,341,329,309,279,238,183,114,29,-75,-198,-342,-508,-699,-917,-1161,-1435,-1740,-2077,-2448,-2855,-3300,-3783,-4306,-4872,-5482,-6137,-6839,-7589,-8390,-9243,1986-11-03,3,1,347,11,1986,-0,3,-7,334,1986
1986-11-04,345,341,335,327,316,302,286,266,243,216,185,151,112,69,21,-32,-90,-153,-221,-296,-376,-462,-554,-653,-759,-871,-991,-1118,-1253,-1395,1986-11-04,4,1,347,11,1986,-0,-0,6,323,1986
1986-11-05,355,366,383,409,444,490,548,621,710,815,940,1084,1251,1441,1656,1897,2166,2464,2794,3156,3552,3984,4453,4961,5509,6098,6731,7409,8133,8905,1986-11-05,5,1,349,11,1986,0,-4,18,318,1986
1986-11-06,349,347,345,342,337,330,322,312,300,286,269,250,228,204,176,145,111,73,31,-14,-64,-118,-176,-238,-306,-378,-455,-537,-625,-719,1986-11-06,6,1,349,11,1986,-0,0,1,341,1986
1986-11-07,347,344,340,333,324,313,298,281,260,236,208,175,138,96,49,-3,-61,-125,-195,-272,-355,-446,-543,-649,-762,-883,-1013,-1151,-1299,-1456,1986-11-07,7,1,349,11,1986,-0,0,0,343,1986
1986-11-08,372,394,426,470,528,602,693,804,937,1093,1274,1483,1720,1988,2289,2625,2997,3408,3859,4353,4890,5473,6105,6786,7519,8305,9147,10046,11004,12024,1986-11-08,8,1,359,11,1986,0,-3,12,335,1986
1986-11-09,375,391,412,438,472,512,560,618,684,761,849,948,1060,1184,1323,1476,1644,1828,2029,2247,2483,2739,3013,3308,3624,3962,4323,4706,5113,5545,1986-11-09,9,1,363,11,1986,0,-1,2,346,1986
1986-11-10,377,385,392,399,406,411,415,417,417,415,409,401,390,375,356,332,304,271,232,188,138,81,18,-52,-129,-214,-307,-408,-517,-636,1986-11-10,10,1,369,11,1986,-0,1,-5,351,1986
1986-11-11,384,389,392,390,385,375,359,336,306,267,220,162,94,14,-79,-184,-304,-438,-589,-756,-940,-1142,-1363,-1604,-1866,-2149,-2455,-2783,-3136,-3513,1986-11-11,11,1,378,11,1986,-0,2,-7,353,1986
1986-11-12,383,379,370,353,328,293,247,190,118,33,-69,-188,-326,-483,-661,-861,-1085,-1334,-1608,-1910,-2240,-2600,-2991,-3414,-3870,-4362,-4889,-5454,-6057,-6700,1986-11-12,12,1,381,11,1986,-0,3,-4,350,1986
1986-11-13,395,402,410,418,429,440,454,470,487,508,531,557,586,619,655,695,740,789,842,900,964,1033,1107,1187,1273,1366,1465,1571,1683,1804,1986-11-13,13,1,388,11,1986,0,-1,9,341,1986
1986-11-14,398,401,401,400,396,389,379,365,347,325,298,265,228,184,134,78,15,-56,-134,-221,-315,-419,-531,-653,-785,-927,-1080,-1243,-1418,-1605,1986-11-14,14,1,394,11,1986,-0,1,4,354,1986
1986-11-15,411,423,437,456,479,506,540,579,626,680,742,812,892,983,1083,1195,1319,1455,1605,1768,1945,2138,2346,2571,2812,3071,3348,3644,3959,4294,1986-11-15,15,1,402,11,1986,0,-1,11,353,1986
1986-11-16,410,414,418,420,422,423,423,422,420,416,411,405,398,388,378,365,351,335,316,296,274,250,223,194,162,128,92,52,10,-35,1986-11-16,16,1,405,11,1986,-0,0,6,364,1986
1986-11-17,411,408,402,390,373,348,317,277,227,168,98,16,-78,-186,-308,-444,-597,-766,-952,-1157,-1381,-1624,-1889,-2175,-2483,-2815,-3170,-3551,-3957,-4389,1986-11-17,17,1,410,11,1986,-0,2,0,376,1986
