DateVal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,DateVal,Day,Exceedance,Flow,Month,Year,m,n,o,c,WaterYear
1970-10-01,334,331,327,321,315,307,298,287,274,259,241,222,200,175,147,116,82,45,4,-41,-89,-142,-199,-260,-325,-396,-471,-551,-637,-728,1970-10-01,1,1,337,10,1970,-0,0,-3,349,1970
1970-10-02,350,365,388,421,465,521,591,676,779,899,1040,1202,1387,1596,1832,2094,2385,2707,3061,3447,3869,4326,4822,5357,5932,6550,7211,7917,8670,9472,1970-10-02,2,1,342,10,1970,0,-3,7,339,1970
1970-10-03,337,335,332,327,320,310,298,282,263,240,213,181,144,102,54,1,-60,-127,-201,-283,-373,-471,-577,-693,-818,-952,-1097,-1252,-1418,-1595,1970-10-03,3,1,337,10,1970,-0,1,-5,349,1970
1970-10-04,334,327,317,303,284,259,228,189,143,88,23,-52,-138,-235,-345,-468,-605,-757,-924,-1107,-1307,-1524,-1760,-2016,-2291,-2586,-2903,-3242,-3604,-3989,1970-10-04,4,1,337,10,1970,-0,2,-7,348,1970
1970-10-05,333,326,316,301,282,256,224,184,137,80,14,-62,-149,-248,-360,-485,-623,-777,-946,-1132,-1334,-1554,-1793,-2050,-2328,-2627,-2946,-3289,-3654,-4042,1970-10-05,5,1,337,10,1970,-0,2,-6,346,1970
1970-10-06,333,333,332,333,335,338,344,351,361,373,388,407,428,454,483,517,555,598,646,700,759,824,895,972,1056,1147,1246,1351,1465,1587,1970-10-06,6,1,335,10,1970,0,-1,4,334,1970
1970-10-07,329,326,323,320,318,317,316,317,319,322,326,333,341,351,364,378,396,416,439,466,495,529,565,606,650,699,752,810,872,939,1970-10-07,7,1,331,10,1970,0,-1,3,336,1970
1970-10-08,325,319,311,299,285,267,246,219,188,152,110,62,8,-54,-123,-200,-285,-379,-481,-594,-716,-849,-993,-1147,-1314,-1493,-1684,-1888,-2105,-2337,1970-10-08,8,1,330,10,1970,-0,1,-4,345,1970
1970-10-09,333,341,353,371,397,430,473,526,591,668,758,862,982,1119,1273,1445,1637,1850,2084,2341,2622,2928,3260,3618,4004,4419,4865,5341,5849,6391,1970-10-09,9,1,330,10,1970,0,-2,6,333,1970
1970-10-10,321,316,309,301,291,278,263,246,225,202,175,145,111,72,30,-17,-69,-126,-188,-256,-330,-409,-495,-587,-686,-792,-905,-1025,-1153,-1289,1970-10-10,10,1,324,10,1970,-0,0,-3,340,1970
