DateVal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,DateVal,Day,Exceedance,Flow,Month,Year,m,n,o,c,WaterYear
1956-10-01,364,358,351,343,333,321,307,292,274,254,232,206,178,147,113,76,35,-10,-59,-111,-168,-228,-294,-364,-439,-518,-603,-694,-789,-891,1956-10-01,1,1,369,10,1956,-0,0,-3,390,1956
1956-10-02,367,365,364,363,363,363,364,366,368,370,374,378,383,388,395,402,411,420,430,441,453,467,481,497,514,532,551,571,593,617,1956-10-02,2,1,369,10,1956,0,0,-4,389,1956
1956-10-03,360,355,351,346,341,335,329,323,317,311,304,297,290,283,275,267,260,251,243,235,226,217,208,199,190,181,171,162,152,142,1956-10-03,3,1,363,10,1956,0,-0,-2,383,1956
1956-10-04,354,348,341,334,326,316,306,295,283,270,255,239,222,204,184,163,140,115,89,61,32,0,-33,-69,-106,-145,-187,-231,-277,-325,1956-10-04,4,1,359,10,1956,-0,-0,-2,381,1956
1956-10-05,354,351,348,345,341,338,335,331,328,324,320,316,311,306,301,295,289,282,275,268,260,251,242,232,222,211,199,186,173,159,1956-10-05,5,1,358,10,1956,-0,0,-4,382,1956
1956-10-06,362,371,385,407,437,476,525,585,658,744,845,962,1096,1247,1417,1607,1819,2052,2309,2591,2898,3231,3592,3982,4402,4852,5335,5851,6401,6986,1956-10-06,6,1,358,10,1956,0,-2,3,372,1956
1956-10-07,356,358,363,370,380,393,409,430,454,483,517,555,600,650,706,769,838,915,999,1090,1190,1299,1416,1542,1678,1823,1979,2145,2322,2510,1956-10-07,7,1,354,10,1956,0,-0,-2,373,1956
1956-10-08,334,314,283,241,184,112,22,-88,-221,-376,-558,-768,-1008,-1279,-1584,-1926,-2305,-2724,-3185,-3689,-4240,-4838,-5486,-6187,-6941,-7750,-8618,-9546,-10535,-11588,1956-10-08,8,1,347,10,1956,-0,4,-17,383,1956
1956-10-09,334,322,306,285,258,225,186,139,84,20,-53,-137,-231,-337,-455,-586,-731,-889,-1063,-1252,-1457,-1680,-1919,-2177,-2455,-2751,-3068,-3406,-3765,-4147,1956-10-09,9,1,344,10,1956,-0,1,-5,366,1956
1956-10-10,342,347,356,372,396,429,471,525,591,670,764,874,1001,1146,1311,1496,1703,1933,2187,2466,2772,3105,3468,3860,4284,4740,5229,5753,6314,6911,1956-10-10,10,1,342,10,1956,0,-3,8,353,1956
1956-10-11,338,342,351,365,385,412,448,493,548,614,693,784,889,1009,1145,1297,1467,1656,1864,2093,2343,2615,2911,3231,3576,3947,4345,4772,5227,5712,1956-10-11,11,1,337,10,1956,0,-2,4,356,1956
1956-10-12,331,328,324,320,315,309,302,295,285,275,262,248,232,214,194,171,146,118,87,53,16,-24,-68,-115,-167,-222,-281,-345,-413,-486,1956-10-12,12,1,335,10,1956,-0,1,-7,364,1956
1956-10-13,325,318,308,294,277,254,227,194,155,108,54,-8,-80,-160,-251,-353,-465,-590,-727,-878,-1042,-1221,-1414,-1623,-1849,-2091,-2351,-2629,-2925,-3241,1956-10-13,13,1,331,10,1956,-0,1,-9,362,1956
1956-10-14,330,333,339,347,360,377,400,427,461,501,548,603,666,738,818,909,1010,1121,1244,1379,1526,1685,1859,2046,2248,2464,2696,2945,3210,3491,1956-10-14,14,1,330,10,1956,0,-1,-0,348,1956
1956-10-15,320,314,307,298,287,273,257,238,215,190,160,126,88,46,-2,-55,-113,-177,-247,-324,-407,-497,-595,-700,-812,-933,-1062,-1200,-1347,-1503,1956-10-15,15,1,324,10,1956,-0,1,-5,349,1956
1956-10-16,315,307,295,281,263,241,213,181,142,97,46,-14,-81,-157,-242,-337,-441,-557,-683,-822,-972,-1136,-1312,-1503,-1708,-1927,-2163,-2414,-2681,-2966,1956-10-16,16,1,321,10,1956,-0,1,-7,347,1956
