DateVal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,DateVal,Day,Exceedance,Flow,Month,Year,m,n,o,c,WaterYear
1951-10-01,274,272,269,266,262,257,251,245,237,228,218,206,193,178,162,143,123,101,76,49,20,-11,-46,-83,-122,-165,-210,-259,-311,-366,1951-10-01,1,1,275,10,1951,-0,1,-10,337,1951
1951-10-02,270,265,259,252,243,233,220,206,189,169,147,122,94,63,29,-10,-52,-98,-148,-202,-261,-325,-394,-468,-547,-631,-721,-817,-919,-1027,1951-10-02,2,1,275,10,1951,-0,1,-12,333,1951
1951-10-03,269,265,259,253,244,235,223,210,194,176,156,133,107,78,47,12,-27,-69,-115,-165,-218,-276,-339,-406,-478,-555,-637,-724,-817,-915,1951-10-03,3,1,275,10,1951,-0,1,-10,324,1951
1951-10-04,271,270,268,267,265,263,261,258,255,252,249,245,240,235,230,224,218,211,203,195,186,176,166,154,142,129,115,101,85,68,1951-10-04,4,1,273,10,1951,-0,0,-4,307,1951
1951-10-05,270,268,266,264,262,259,256,253,249,245,240,235,229,223,216,208,200,191,181,170,158,146,132,118,102,86,68,49,29,8,1951-10-05,5,1,271,10,1951,-0,0,-4,303,1951
1951-10-06,265,262,259,254,249,244,238,230,222,213,203,192,179,166,151,134,116,97,76,54,29,3,-25,-54,-86,-120,-156,-194,-235,-277,1951-10-06,6,1,267,10,1951,-0,0,-4,300,1951
1951-10-07,259,254,248,241,233,224,213,200,186,171,153,134,113,89,64,36,5,-28,-63,-101,-143,-187,-234,-284,-338,-395,-455,-519,-587,-658,1951-10-07,7,1,263,10,1951,-0,0,-5,297,1951
1951-10-08,253,247,239,230,219,207,194,178,161,141,120,96,70,42,11,-23,-60,-99,-142,-187,-236,-289,-345,-404,-468,-535,-606,-682,-761,-845,1951-10-08,8,1,258,10,1951,-0,0,-4,293,1951
1951-10-09,249,243,236,228,218,208,196,183,168,152,134,114,93,70,45,18,-11,-42,-76,-112,-150,-191,-234,-280,-329,-381,-435,-493,-553,-617,1951-10-09,9,1,256,10,1951,-0,0,-3,289,1951
1951-10-10,250,246,242,237,232,227,222,216,210,204,198,191,184,176,169,161,152,143,134,125,115,105,94,84,72,61,49,36,23,10,1951-10-10,10,1,256,10,1951,-0,-0,-1,284,1951
1951-10-11,268,275,283,294,307,323,343,365,392,422,456,494,537,584,637,694,757,826,900,981,1067,1161,1261,1368,1482,1604,1734,1871,2017,2171,1951-10-11,11,1,271,10,1951,0,-1,3,278,1951
1951-10-12,279,290,305,323,344,370,401,436,476,522,574,631,695,766,844,929,1022,1123,1232,1350,1477,1613,1759,1914,2080,2257,2444,2642,2853,3074,1951-10-12,12,1,271,10,1951,0,-1,4,276,1951
1951-10-13,279,289,301,316,334,355,380,409,441,478,519,565,616,672,733,800,873,951,1037,1128,1227,1333,1446,1566,1694,1830,1975,2128,2289,2460,1951-10-13,13,1,267,10,1951,0,-1,2,279,1951
1951-10-14,277,285,294,305,319,334,352,372,395,421,450,482,518,556,599,645,695,748,807,869,936,1007,1084,1165,1251,1342,1439,1541,1649,1763,1951-10-14,14,1,267,10,1951,0,-0,-1,279,1951
1951-10-15,270,272,275,278,282,285,290,294,299,304,309,315,321,328,334,341,349,356,364,372,381,389,399,408,418,427,438,448,459,470,1951-10-15,15,1,263,10,1951,-0,0,-4,282,1951
1951-10-16,267,266,265,262,259,255,250,243,235,225,214,201,186,169,149,128,104,78,49,17,-18,-56,-96,-140,-188,-239,-293,-351,-414,-480,1951-10-16,16,1,267,10,1951,-0,1,-7,285,1951
1951-10-17,268,266,263,259,253,246,236,225,211,196,177,156,132,105,74,41,3,-38,-83,-133,-186,-244,-307,-374,-447,-525,-608,-697,-791,-891,1951-10-17,17,1,271,10,1951,-0,1,-8,285,1951
1951-10-18,268,265,260,254,245,235,222,207,188,167,143,115,84,48,9,-35,-83,-135,-193,-256,-324,-397,-477,-562,-653,-751,-856,-967,-1085,-1210,1951-10-18,18,1,271,10,1951,-0,1,-8,282,1951
1951-10-19,263,257,249,239,226,211,192,170,144,114,80,42,-0,-48,-101,-159,-223,-293,-369,-451,-540,-636,-739,-849,-968,-1094,-1228,-1371,-1522,-1683,1951-10-19,19,1,267,10,1951,-0,1,-8,277,1951
1951-10-20,258,251,241,229,215,197,177,153,125,94,59,19,-25,-73,-127,-186,-250,-320,-396,-478,-567,-662,-764,-873,-989,-1112,-1244,-1383,-1531,-1687,1951-10-20,20,1,263,10,1951,-0,1,-5,269,1951
1951-10-21,275,277,280,284,288,293,299,305,313,321,331,342,354,367,381,397,415,433,454,476,500,526,553,582,614,647,683,720,760,802,1951-10-21,21,1,279,10,1951,0,-0,3,255,1951
