DateVal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,DateVal,Day,Exceedance,Flow,Month,Year,m,n,c,WaterYear
1933-10-01,189,192,197,203,210,219,229,240,253,268,284,301,320,341,362,386,410,437,464,493,524,556,589,624,661,698,738,778,821,864,1933-10-01,1,1,188,10,1933,1,-4,192,1933
1933-10-02,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1933-10-02,2,1,188,10,1933,-0,0,188,1933
1933-10-03,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1933-10-03,3,1,188,10,1933,-0,0,188,1933
1933-10-04,175,162,145,123,97,66,32,-7,-51,-98,-150,-207,-268,-333,-402,-476,-554,-637,-723,-814,-910,-1010,-1114,-1222,-1335,-1452,-1574,-1700,-1830,-1964,1933-10-04,4,1,184,10,1933,-2,7,184,1933
1933-10-05,188,197,210,227,249,275,305,340,379,422,470,522,579,639,704,774,848,926,1008,1095,1186,1282,1381,1486,1594,1707,1824,1945,2071,2202,1933-10-05,5,1,184,10,1933,2,-11,197,1933
1933-10-06,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1933-10-06,6,1,184,10,1933,-0,0,184,1933
1933-10-07,179,174,168,160,151,140,128,114,98,81,62,42,20,-3,-28,-54,-82,-112,-143,-175,-210,-245,-283,-321,-362,-404,-447,-492,-539,-587,1933-10-07,7,1,182,10,1933,-1,2,182,1933
1933-10-08,168,155,138,118,94,66,34,-1,-41,-84,-130,-181,-235,-293,-355,-421,-490,-563,-640,-721,-805,-894,-985,-1081,-1181,-1284,-1391,-1502,-1616,-1735,1933-10-08,8,1,177,10,1933,-2,4,181,1933
1933-10-09,177,183,193,207,224,245,270,298,331,367,407,450,498,549,604,663,725,791,861,935,1013,1094,1179,1268,1360,1457,1557,1661,1769,1880,1933-10-09,9,1,175,10,1933,2,-11,191,1933
1933-10-10,177,180,185,191,199,208,219,231,245,261,278,297,317,339,362,387,413,441,471,502,534,569,604,642,681,721,763,807,852,898,1933-10-10,10,1,175,10,1933,1,-4,180,1933
1933-10-11,170,164,157,148,138,125,111,95,77,57,36,12,-13,-40,-68,-99,-131,-165,-201,-238,-277,-319,-362,-406,-453,-501,-551,-603,-657,-712,1933-10-11,11,1,173,10,1933,-1,3,173,1933
1933-10-12,175,179,184,191,200,211,224,238,254,272,292,313,336,361,388,417,447,479,513,549,587,626,667,710,755,801,850,900,952,1005,1933-10-12,12,1,173,10,1933,1,-4,179,1933
1933-10-13,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1933-10-13,13,1,173,10,1933,-0,0,173,1933
1933-10-14,165,158,147,134,118,99,78,55,28,-1,-33,-67,-104,-144,-186,-231,-278,-329,-382,-437,-495,-556,-619,-685,-754,-825,-899,-976,-1055,-1137,1933-10-14,14,1,171,10,1933,-1,4,171,1933
1933-10-15,173,179,187,197,210,226,245,266,290,316,345,377,411,448,488,530,575,623,673,726,781,839,900,964,1030,1098,1170,1244,1320,1400,1933-10-15,15,1,171,10,1933,1,-7,179,1933
1933-10-16,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1933-10-16,16,1,171,10,1933,-0,0,171,1933
1933-10-17,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1933-10-17,17,1,171,10,1933,-0,0,171,1933
1933-10-18,153,136,112,83,48,7,-40,-93,-151,-215,-286,-362,-444,-531,-625,-724,-830,-941,-1058,-1181,-1310,-1444,-1585,-1731,-1883,-2041,-2205,-2375,-2550,-2732,1933-10-18,18,1,165,10,1933,-3,9,165,1933
1933-10-19,171,182,200,223,253,288,329,376,428,487,551,621,697,779,867,961,1060,1166,1277,1394,1517,1645,1780,1920,2067,2219,2377,2541,2710,2886,1933-10-19,19,1,165,10,1933,3,-15,182,1933
1933-10-20,156,147,135,121,103,82,59,32,3,-29,-65,-103,-144,-188,-235,-286,-339,-394,-453,-515,-580,-648,-718,-792,-869,-948,-1030,-1116,-1204,-1295,1933-10-20,20,1,162,10,1933,-1,4,162,1933
1933-10-21,165,171,180,191,206,224,244,268,294,324,356,392,430,471,515,562,612,665,721,780,842,907,975,1045,1119,1195,1275,1357,1443,1531,1933-10-21,21,1,162,10,1933,1,-7,171,1933
1933-10-22,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1933-10-22,22,1,162,10,1933,-0,0,162,1933
1933-10-23,160,158,155,152,148,143,137,131,124,117,108,99,90,79,68,57,44,31,18,3,-12,-28,-44,-61,-79,-98,-117,-137,-158,-179,1933-10-23,23,1,161,10,1933,-0,1,161,1933
1933-10-24,164,167,172,178,186,195,205,217,230,244,260,277,296,316,337,360,384,410,436,465,494,525,557,591,626,663,700,740,780,822,1933-10-24,24,1,162,10,1933,1,-3,164,1933
1933-10-25,161,160,158,155,152,148,143,137,131,124,117,108,99,90,79,68,57,44,31,18,3,-12,-28,-44,-61,-79,-98,-117,-137,-158,1933-10-25,25,1,162,10,1933,-0,2,160,1933
1933-10-26,171,180,191,206,224,244,268,294,324,356,392,430,471,515,562,612,665,721,780,842,907,975,1045,1119,1195,1275,1357,1443,1531,1622,1933-10-26,26,1,165,10,1933,1,-4,165,1933
1933-10-27,180,191,206,223,244,267,293,322,354,389,427,468,511,558,607,660,715,773,834,898,965,1035,1108,1183,1262,1343,1428,1515,1605,1698,1933-10-27,27,1,171,10,1933,1,-1,162,1933
1933-10-28,165,153,136,112,83,48,7,-40,-93,-151,-215,-286,-362,-444,-531,-625,-724,-830,-941,-1058,-1181,-1310,-1444,-1585,-1731,-1883,-2041,-2205,-2375,-2550,1933-10-28,28,1,171,10,1933,-3,15,153,1933
1933-10-29,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1933-10-29,29,1,171,10,1933,-0,0,171,1933
1933-10-30,184,197,215,237,264,295,330,370,415,463,516,574,636,703,774,849,929,1013,1102,1195,1292,1394,1500,1611,1726,1846,1970,2099,2232,2369,1933-10-30,30,1,175,10,1933,2,-7,175,1933
1933-10-31,196,213,233,257,286,318,355,395,439,488,540,597,657,722,790,862,939,1019,1104,1192,1285,1381,1481,1586,1694,1807,1923,2043,2168,2296,1933-10-31,31,1,184,10,1933,2,-2,170,1933
1933-11-01,171,149,118,76,25,-37,-108,-190,-281,-383,-494,-615,-747,-888,-1039,-1201,-1372,-1553,-1745,-1946,-2157,-2378,-2610,-2851,-3102,-3363,-3634,-3915,-4207,-4508,1933-11-01,1,1,182,11,1933,-5,23,157,1933
1933-11-02,158,135,105,68,23,-28,-86,-152,-225,-304,-391,-485,-586,-695,-810,-932,-1062,-1199,-1343,-1493,-1651,-1817,-1989,-2168,-2355,-2548,-2749,-2957,-3172,-3394,1933-11-02,2,1,173,11,1933,-4,9,178,1933
1933-11-03,187,210,243,287,341,406,481,566,662,768,885,1012,1150,1298,1457,1626,1805,1995,2196,2407,2628,2860,3102,3355,3618,3892,4176,4470,4775,5091,1933-11-03,3,1,175,11,1933,5,-24,201,1933
1933-11-04,199,220,249,284,325,374,429,490,558,633,715,803,898,999,1107,1222,1343,1471,1606,1747,1895,2050,2211,2379,2553,2734,2922,3116,3317,3525,1933-11-04,4,1,184,11,1933,3,-8,178,1933
1933-11-05,188,184,176,164,148,128,104,75,43,6,-34,-79,-128,-181,-238,-299,-364,-434,-507,-584,-666,-752,-842,-935,-1033,-1135,-1241,-1352,-1466,-1584,1933-11-05,5,1,188,11,1933,-2,15,163,1933
1933-11-06,184,175,162,145,123,97,66,32,-7,-51,-98,-150,-207,-268,-333,-402,-476,-554,-637,-723,-814,-910,-1010,-1114,-1222,-1335,-1452,-1574,-1700,-1830,1933-11-06,6,1,188,11,1933,-2,11,175,1933
1933-11-07,192,197,203,210,219,229,240,253,268,284,301,320,341,362,386,410,437,464,493,524,556,589,624,661,698,738,778,821,864,909,1933-11-07,7,1,189,11,1933,1,-2,189,1933
1933-11-08,195,199,204,211,218,225,234,244,255,266,279,292,307,322,338,355,373,392,412,433,455,477,501,526,551,577,605,633,662,692,1933-11-08,8,1,192,11,1933,0,0,187,1933
1933-11-09,205,215,228,244,263,284,308,334,364,395,430,467,508,550,596,644,695,748,804,863,925,989,1056,1125,1198,1273,1350,1431,1514,1600,1933-11-09,9,1,197,11,1933,1,-2,190,1933
1933-11-10,192,182,166,146,121,90,55,14,-31,-82,-138,-198,-264,-335,-411,-492,-578,-670,-766,-867,-973,-1085,-1201,-1323,-1450,-1581,-1718,-1860,-2007,-2159,1933-11-10,10,1,197,11,1933,-3,13,182,1933
1933-11-11,214,231,254,283,317,357,403,454,511,574,642,717,797,882,974,1071,1174,1282,1396,1516,1642,1773,1911,2053,2202,2356,2516,2682,2853,3030,1933-11-11,11,1,203,11,1933,3,-9,203,1933
1933-11-12,204,199,192,180,166,148,126,101,73,42,7,-32,-73,-119,-167,-219,-274,-333,-395,-461,-530,-602,-678,-757,-839,-925,-1014,-1107,-1203,-1302,1933-11-12,12,1,205,11,1933,-2,11,188,1933
1933-11-13,210,214,217,221,225,230,235,240,245,251,257,264,270,277,285,292,300,308,317,326,335,345,354,364,375,386,397,408,420,432,1933-11-13,13,1,208,11,1933,0,2,201,1933
1933-11-14,211,212,213,213,212,211,210,208,205,202,198,194,189,184,178,172,165,158,150,142,133,123,113,103,92,80,68,56,43,29,1933-11-14,14,1,210,11,1933,-0,3,202,1933
1933-11-15,219,226,235,246,258,272,288,305,324,345,367,391,417,445,474,505,538,572,608,646,685,726,769,814,860,908,957,1009,1062,1116,1933-11-15,15,1,213,11,1933,1,-0,207,1933
1933-11-16,216,215,212,207,201,193,183,171,158,143,127,108,88,67,43,18,-9,-37,-67,-99,-133,-168,-205,-244,-284,-326,-370,-416,-463,-512,1933-11-16,16,1,216,11,1933,-1,6,204,1933
1933-11-17,235,251,273,300,332,368,410,456,508,564,625,692,763,839,920,1006,1096,1192,1293,1398,1509,1625,1745,1870,2001,2136,2276,2421,2571,2726,1933-11-17,17,1,223,11,1933,2,-5,216,1933
