DateVal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,DateVal,Day,Exceedance,Flow,Month,Year,m,n,c,WaterYear
1973-10-01,202,168,122,64,-4,-85,-176,-279,-394,-520,-658,-807,-967,-1139,-1322,-1517,-1723,-1941,-2170,-2411,-2663,-2927,-3202,-3488,-3786,-4096,-4417,-4749,-5093,-5448,1973-10-01,1,1,225,10,1973,-6,17,225,1973
1973-10-02,236,259,294,340,397,466,546,637,741,855,981,1119,1268,1428,1600,1784,1978,2185,2402,2632,2872,3125,3388,3663,3950,4248,4557,4878,5210,5554,1973-10-02,2,1,225,10,1973,6,-29,259,1973
1973-10-03,218,211,202,191,177,161,143,122,99,74,47,17,-15,-50,-86,-125,-166,-210,-255,-303,-354,-406,-461,-518,-578,-640,-704,-770,-839,-909,1973-10-03,3,1,223,10,1973,-1,3,223,1973
1973-10-04,218,215,213,210,207,204,201,198,195,192,189,185,182,178,175,171,167,164,160,156,152,147,143,139,134,130,125,121,116,111,1973-10-04,4,1,220,10,1973,-0,-2,227,1973
1973-10-05,223,227,234,244,256,270,287,306,327,351,377,405,436,469,505,542,583,625,670,718,767,820,874,931,990,1052,1116,1182,1251,1322,1973-10-05,5,1,220,10,1973,1,-6,227,1973
1973-10-06,211,203,191,176,159,138,115,88,59,27,-8,-47,-88,-132,-179,-228,-281,-337,-396,-457,-522,-589,-659,-733,-809,-888,-970,-1055,-1143,-1234,1973-10-06,6,1,217,10,1973,-1,4,217,1973
1973-10-07,213,211,210,209,208,208,208,209,210,212,213,216,218,222,225,229,233,238,243,249,255,261,268,275,282,290,298,307,316,326,1973-10-07,7,1,215,10,1973,0,-4,224,1973
1973-10-08,225,238,255,278,306,339,377,420,468,521,579,642,711,784,863,946,1035,1128,1227,1331,1439,1553,1672,1796,1925,2059,2198,2343,2492,2646,1973-10-08,8,1,217,10,1973,3,-10,225,1973
1973-10-09,215,210,202,192,179,164,146,126,103,78,50,20,-13,-48,-86,-127,-170,-215,-263,-314,-367,-423,-481,-542,-605,-671,-739,-810,-883,-959,1973-10-09,9,1,217,10,1973,-1,6,210,1973
1973-10-10,249,281,324,378,442,517,602,698,805,923,1051,1190,1340,1500,1671,1853,2045,2248,2462,2687,2922,3168,3424,3692,3970,4258,4558,4868,5188,5520,1973-10-10,10,1,228,10,1973,5,-16,228,1973
1973-10-11,260,281,305,333,364,399,437,478,523,571,623,678,737,799,864,933,1006,1081,1160,1243,1329,1418,1511,1607,1707,1810,1917,2027,2140,2257,1973-10-11,11,1,242,10,1973,2,6,210,1973
1973-10-12,245,233,213,185,148,102,48,-14,-85,-165,-253,-350,-455,-569,-691,-822,-961,-1109,-1265,-1430,-1603,-1785,-1975,-2174,-2382,-2598,-2822,-3055,-3297,-3547,1973-10-12,12,1,248,10,1973,-4,27,205,1973
1973-10-13,242,231,214,192,164,130,91,46,-4,-60,-121,-188,-261,-339,-423,-513,-608,-709,-815,-927,-1044,-1167,-1296,-1430,-1570,-1715,-1866,-2023,-2185,-2353,1973-10-13,13,1,248,10,1973,-3,14,231,1973
1973-10-14,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1973-10-14,14,1,248,10,1973,-0,0,248,1973
1973-10-15,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1973-10-15,15,1,248,10,1973,-0,0,248,1973
1973-10-16,242,236,228,218,206,192,176,158,138,116,92,67,39,9,-23,-57,-93,-131,-170,-212,-256,-302,-349,-399,-451,-505,-560,-618,-678,-740,1973-10-16,16,1,246,10,1973,-1,3,246,1973
1973-10-17,243,243,243,244,245,246,249,251,255,258,263,268,273,279,285,292,300,308,316,325,335,345,355,367,378,390,403,416,430,444,1973-10-17,17,1,244,10,1973,0,-3,250,1973
