DateVal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,DateVal,Day,Exceedance,Flow,Month,Year,m,n,o,c,WaterYear
1954-10-01,254,255,258,266,278,295,317,346,382,426,479,541,612,695,788,894,1012,1144,1289,1450,1626,1818,2027,2253,2498,2761,3044,3348,3672,4018,1954-10-01,1,1,256,10,1954,0,-2,3,273,1954
1954-10-02,252,254,259,269,282,301,326,357,395,441,495,559,632,715,810,916,1034,1166,1311,1470,1644,1834,2040,2263,2503,2761,3039,3335,3652,3990,1954-10-02,2,1,252,10,1954,0,-1,1,273,1954
1954-10-03,247,245,244,243,243,244,245,247,250,253,257,263,269,276,284,293,303,314,327,340,355,371,388,407,427,448,471,495,521,549,1954-10-03,3,1,249,10,1954,0,0,-5,276,1954
1954-10-04,250,252,257,264,274,286,302,322,345,373,404,441,483,529,582,640,704,775,853,937,1029,1129,1236,1351,1475,1608,1750,1901,2061,2232,1954-10-04,4,1,249,10,1954,0,-0,-4,271,1954
1954-10-05,248,248,248,249,250,252,254,255,257,260,262,264,266,267,269,270,271,272,272,272,271,270,268,265,262,257,252,246,240,232,1954-10-05,5,1,248,10,1954,-0,0,-6,268,1954
1954-10-06,244,242,239,235,229,223,214,204,192,177,160,140,117,91,61,28,-9,-51,-96,-147,-202,-262,-328,-399,-476,-558,-647,-742,-844,-953,1954-10-06,6,1,246,10,1954,-0,1,-5,263,1954
1954-10-07,244,242,239,234,228,221,211,199,184,167,146,122,94,61,25,-16,-62,-113,-169,-231,-299,-374,-455,-542,-637,-739,-849,-967,-1093,-1227,1954-10-07,7,1,246,10,1954,-0,1,-5,260,1954
1954-10-08,246,248,250,254,258,264,272,281,291,303,318,334,352,373,396,421,449,480,513,550,590,632,678,728,781,838,898,963,1031,1104,1954-10-08,8,1,246,10,1954,0,-0,-2,254,1954
1954-10-09,240,236,230,223,213,202,187,171,150,127,100,69,34,-6,-50,-99,-153,-213,-279,-351,-429,-513,-605,-703,-809,-923,-1044,-1174,-1312,-1459,1954-10-09,9,1,242,10,1954,-0,0,-2,252,1954
1954-10-10,233,223,210,191,167,137,99,54,1,-62,-135,-219,-314,-421,-542,-676,-825,-989,-1169,-1365,-1579,-1812,-2063,-2334,-2626,-2938,-3273,-3630,-4011,-4416,1954-10-10,10,1,239,10,1954,-0,1,-5,254,1954
1954-10-11,231,224,216,205,193,178,160,139,115,88,58,23,-16,-59,-106,-158,-216,-278,-346,-419,-499,-584,-676,-775,-880,-992,-1112,-1239,-1373,-1516,1954-10-11,11,1,236,10,1954,-0,0,-1,248,1954
