DateVal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,DateVal,Day,Exceedance,Flow,Month,Year,m,c,WaterYear
1996-10-01,139.41549495261492,138.83147119958954,138.24744744656417,137.66342369353876,137.07939994051338,136.495376187488,135.91135243446263,135.32732868143725,134.74330492841185,134.15928117538647,133.5752574223611,132.9912336693357,132.4072099163103,131.82318616328493,131.23916241025955,130.65513865723418,130.0711149042088,129.4870911511834,128.90306739815802,128.31904364513264,127.73501989210725,127.15099613908187,126.56697238605648,125.9829486330311,125.39892488000571,124.81490112698033,124.23087737395494,123.64685362092956,123.06282986790418,122.4788061148788,1996-10-01,1,0.996,145.45985508669858,10,1996,-0.5840237530253839,144.087684976818,1996
1996-10-02,142.44103597230105,142.64165189535507,142.84226781840908,143.04288374146307,143.2434996645171,143.44411558757108,143.6447315106251,143.8453474336791,144.0459633567331,144.2465792797871,144.44719520284113,144.64781112589512,144.84842704894913,145.04904297200315,145.24965889505714,145.45027481811115,145.65089074116517,145.85150666421916,146.05212258727317,146.2527385103272,146.45335443338118,146.6539703564352,146.85458627948918,147.0552022025432,147.25581812559722,147.4564340486512,147.65704997170522,147.85766589475924,148.05828181781322,148.25889774086724,1996-10-02,2,0.997,144.4380779305083,10,1996,0.20061592305400638,140.836108587869,1996
1996-10-03,144.65013880001834,145.39626122807795,146.14238365613753,146.88850608419713,147.63462851225674,148.38075094031632,149.12687336837593,149.87299579643553,150.6191182244951,151.36524065255472,152.1113630806143,152.8574855086739,153.6036079367335,154.3497303647931,155.0958527928527,155.84197522091227,156.58809764897188,157.3342200770315,158.0803425050911,158.82646493315067,159.57258736121028,160.31870978926986,161.06483221732947,161.81095464538907,162.55707707344865,163.30319950150826,164.04932192956784,164.79544435762745,165.54156678568705,166.28768921374663,1996-10-03,3,0.998,143.92890553088702,10,1996,0.7461224280595966,138.68115937554157,1996
1996-10-04,144.332056272427,144.99429123166723,145.65652619090747,146.3187611501477,146.98099610938795,147.6432310686282,148.30546602786845,148.96770098710869,149.62993594634892,150.29217090558916,150.9544058648294,151.61664082406963,152.27887578330987,152.9411107425501,153.60334570179037,154.2655806610306,154.92781562027085,155.5900505795111,156.25228553875132,156.91452049799156,157.5767554572318,158.23899041647203,158.90122537571227,159.56346033495254,160.22569529419278,160.887930253433,161.55016521267325,162.2124001719135,162.87463513115372,163.53687009039396,1996-10-04,4,0.998,141.3999686032468,10,1996,0.6622349592402405,139.03417659850507,1996
1996-10-05,141.15444721180242,141.1955417680492,141.23663632429597,141.27773088054278,141.31882543678955,141.35991999303633,141.4010145492831,141.4421091055299,141.48320366177668,141.52429821802346,141.56539277427026,141.60648733051704,141.64758188676382,141.68867644301062,141.7297709992574,141.77086555550417,141.81196011175098,141.85305466799775,141.89414922424453,141.93524378049133,141.9763383367381,142.01743289298489,142.0585274492317,142.09962200547847,142.14071656172524,142.18181111797205,142.22290567421882,142.2640002304656,142.3050947867124,142.34618934295918,1996-10-05,5,1.0,136.42636502888925,10,1996,0.04109455624678501,140.82569076182813,1996
1996-10-06,143.82128584214718,144.22820918662555,144.63513253110392,145.04205587558226,145.44897922006064,145.855902564539,146.26282590901735,146.66974925349572,147.0766725979741,147.48359594245244,147.8905192869308,148.29744263140918,148.70436597588753,149.1112893203659,149.51821266484427,149.92513600932264,150.332059353801,150.73898269827936,151.14590604275773,151.55282938723607,151.95975273171445,152.36667607619282,152.77359942067116,153.18052276514953,153.5874461096279,153.99436945410625,154.40129279858462,154.808216143063,155.21513948754134,155.6220628320197,1996-10-06,6,0.996,147.2674780494154,10,1996,0.40692334447836276,140.5658990863203,1996
1996-10-07,142.73430918290586,142.5774809385113,142.4206526941167,142.26382444972214,142.10699620532756,141.950167960933,141.7933397165384,141.63651147214384,141.47968322774926,141.3228549833547,141.1660267389601,141.00919849456554,140.85237025017096,140.6955420057764,140.5387137613818,140.38188551698724,140.22505727259266,140.06822902819812,139.91140078380354,139.75457253940897,139.5977442950144,139.44091605061982,139.28408780622524,139.12725956183067,138.9704313174361,138.81360307304152,138.65677482864695,138.49994658425237,138.3431183398578,138.18629009546322,1996-10-07,7,0.997,144.6107048937436,10,1996,-0.156828244394573,143.98893513806243,1996
1996-10-08,144.3473134274317,144.6240630367741,144.90081264611652,145.17756225545895,145.45431186480138,145.7310614741438,146.00781108348622,146.28456069282865,146.56131030217105,146.83805991151348,147.1148095208559,147.39155913019835,147.66830873954075,147.94505834888318,148.2218079582256,148.498557567568,148.77530717691045,149.05205678625288,149.3288063955953,149.6055560049377,149.88230561428014,150.15905522362257,150.435804832965,150.7125544423074,150.98930405164984,151.26605366099227,151.54280327033467,151.8195528796771,152.09630248901954,152.37305209836194,1996-10-08,8,0.997,144.6107048937436,10,1996,0.27674960934242326,142.1333165526923,1996
1996-10-09,145.64372034686963,146.23840643738455,146.83309252789948,147.4277786184144,148.02246470892933,148.61715079944426,149.2118368899592,149.8065229804741,150.40120907098904,150.99589516150394,151.59058125201886,152.1852673425338,152.77995343304872,153.37463952356364,153.96932561407857,154.5640117045935,155.15869779510842,155.75338388562335,156.34806997613828,156.9427560666532,157.53744215716813,158.13212824768303,158.72681433819795,159.32150042871288,159.9161865192278,160.51087260974273,161.10555870025766,161.7002447907726,162.2949308812875,162.88961697180244,1996-10-09,9,0.997,144.6107048937436,10,1996,0.5946860905149239,140.88623162275024,1996
1996-10-10,146.69724952886475,147.5309679376336,148.36468634640244,149.19840475517125,150.0321231639401,150.86584157270894,151.69955998147776,152.5332783902466,153.36699679901545,154.2007152077843,155.03443361655312,155.86815202532196,156.70187043409078,157.53558884285962,158.36930725162847,159.20302566039732,160.03674406916613,160.87046247793498,161.70418088670382,162.53789929547264,163.3716177042415,164.20533611301033,165.03905452177915,165.872772930548,166.70649133931684,167.54020974808566,168.3739281568545,169.20764656562335,170.04136497439217,170.875083383161,1996-10-10,10,0.997,144.6107048937436,10,1996,0.8337184087688364,140.02750225871407,1996
