DateVal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,DateVal,Day,Exceedance,Flow,Month,Year,m,c,WaterYear
1936-10-01,216.10258311137807,215.0096524975963,213.91672188381455,212.82379127003276,211.730860656251,210.63793004246924,209.54499942868748,208.45206881490572,207.35913820112395,206.2662075873422,205.17327697356043,204.08034635977867,202.9874157459969,201.89448513221515,200.8015545184334,199.70862390465163,198.61569329086987,197.5227626770881,196.42983206330635,195.3369014495246,194.24397083574283,193.15104022196107,192.05810960817928,190.96517899439755,189.87224838061576,188.77931776683403,187.68638715305224,186.59345653927048,185.50052592548872,184.40759531170696,1936-10-01,1,0.9359999999999999,214.77673837375613,10,1936,-1.0929306137817618,224.84602802163215,1936
1936-10-02,213.01326960117757,211.47447411256925,209.93567862396097,208.39688313535268,206.85808764674437,205.31929215813608,203.7804966695278,202.24170118091948,200.7029056923112,199.1641102037029,197.6253147150946,196.0865192264863,194.54772373787802,193.00892824926973,191.47013276066141,189.93133727205313,188.39254178344484,186.85374629483653,185.31495080622824,183.77615531761995,182.23735982901167,180.69856434040335,179.15976885179506,177.62097336318675,176.08217787457846,174.54338238597018,173.0045868973619,171.46579140875357,169.9269959201453,168.388200431537,1936-10-02,2,0.939,213.46743002362155,10,1936,-1.5387954886082953,225.32363351004392,1936
1936-10-03,211.22981010187135,209.57161324116012,207.91341638044887,206.2552195197376,204.59702265902635,202.9388257983151,201.28062893760384,199.62243207689258,197.96423521618132,196.30603835547006,194.6478414947588,192.98964463404755,191.3314477733363,189.67325091262504,188.0150540519138,186.35685719120255,184.6986603304913,183.04046346978004,181.38226660906878,179.72406974835752,178.06587288764626,176.407676026935,174.74947916622375,173.0912823055125,171.43308544480124,169.77488858408998,168.11669172337872,166.45849486266746,164.8002980019562,163.14210114124495,1936-10-03,3,0.939,213.46743002362155,10,1936,-1.6581968607112554,224.4953849875614,1936
1936-10-04,210.75220461345964,209.30106988336902,207.8499351532784,206.3988004231878,204.94766569309718,203.49653096300656,202.04539623291595,200.59426150282533,199.14312677273472,197.6919920426441,196.2408573125535,194.78972258246287,193.33858785237226,191.88745312228164,190.43631839219103,188.9851836621004,187.5340489320098,186.08291420191918,184.63177947182857,183.18064474173795,181.72951001164733,180.27837528155672,178.8272405514661,177.3761058213755,175.92497109128487,174.47383636119426,173.02270163110364,171.57156690101303,170.1204321709224,168.6692974408318,1936-10-04,4,0.939,213.46743002362155,10,1936,-1.4511347300906154,222.36128245418456,1936
1936-10-05,210.56516056344034,209.30912060919337,208.0530806549464,206.79704070069943,205.54100074645245,204.28496079220548,203.02892083795848,201.77288088371154,200.51684092946454,199.2608009752176,198.0047610209706,196.74872106672362,195.49268111247665,194.23664115822967,192.9806012039827,191.72456124973573,190.46852129548876,189.21248134124178,187.9564413869948,186.70040143274784,185.44436147850087,184.1883215242539,182.93228157000692,181.67624161575995,180.42020166151298,179.164161707266,177.90812175301903,176.65208179877206,175.3960418445251,174.1400018902781,1936-10-05,5,0.939,213.46743002362155,10,1936,-1.2560399542469733,220.61348019741612,1936
1936-10-06,211.34553966681491,210.52645027676,209.7073608867051,208.88827149665016,208.06918210659524,207.25009271654034,206.4310033264854,205.61191393643048,204.79282454637556,203.97373515632066,203.15464576626573,202.3355563762108,201.51646698615588,200.69737759610098,199.87828820604605,199.05919881599112,198.24010942593623,197.4210200358813,196.60193064582637,195.78284125577144,194.96375186571655,194.14466247566162,193.3255730856067,192.50648369555176,191.68739430549687,190.86830491544194,190.049215525387,189.2301261353321,188.4110367452772,187.59194735522226,1936-10-06,6,0.939,213.46743002362155,10,1936,-0.8190893900549192,217.89825478725427,1936
1936-10-07,213.09334192358318,212.95305888606876,212.81277584855437,212.67249281103997,212.53220977352555,212.39192673601116,212.25164369849676,212.11136066098234,211.97107762346795,211.83079458595356,211.69051154843913,211.55022851092474,211.40994547341035,211.26966243589595,211.12937939838153,210.98909636086714,210.84881332335274,210.70853028583832,210.56824724832393,210.42796421080953,210.2876811732951,210.14739813578072,210.00711509826633,209.8668320607519,209.7265490232375,209.58626598572312,209.4459829482087,209.3056999106943,209.1654168731799,209.0251338356655,1936-10-07,7,0.939,213.46743002362155,10,1936,-0.14028303751440233,214.2156062236984,1936
1936-10-08,211.29290313831004,210.88517934731414,210.4774555563182,210.06973176532227,209.66200797432637,209.25428418333047,208.84656039233454,208.4388366013386,208.0311128103427,207.6233890193468,207.21566522835087,206.80794143735494,206.40021764635904,205.99249385536314,205.5847700643672,205.17704627337127,204.76932248237537,204.36159869137947,203.95387490038354,203.5461511093876,203.1384273183917,202.7307035273958,202.32297973639987,201.91525594540394,201.50753215440804,201.09980836341214,200.6920845724162,200.28436078142028,199.87663699042437,199.46891319942847,1936-10-08,8,0.945,209.66200797432626,10,1936,-0.4077237909959166,214.55469346627737,1936
1936-10-09,209.66200797432631,208.98246832266645,208.30292867100658,207.62338901934672,206.94384936768685,206.264309716027,205.58477006436712,204.90523041270725,204.2256907610474,203.54615110938752,202.86661145772766,202.1870718060678,201.50753215440793,200.82799250274806,200.1484528510882,199.46891319942833,198.78937354776846,198.1098338961086,197.43029424444873,196.75075459278887,196.07121494112897,195.3916752894691,194.71213563780924,194.03259598614937,193.3530563344895,192.67351668282964,191.99397703116978,191.3144373795099,190.63489772785005,189.95535807619018,1936-10-09,9,0.945,209.66200797432626,10,1936,-0.6795396516598662,215.09832518760524,1936
1936-10-10,208.57474453167058,207.75929694967874,206.94384936768694,206.1284017856951,205.31295420370327,204.49750662171147,203.68205903971963,202.8666114577278,202.051163875736,201.23571629374416,200.42026871175233,199.60482112976052,198.7893735477687,197.97392596577686,197.15847838378505,196.34303080179322,195.5275832198014,194.71213563780958,193.89668805581775,193.08124047382591,192.2657928918341,191.45034530984228,190.63489772785044,189.81945014585864,189.0040025638668,188.18855498187497,187.37310739988317,186.55765981789133,185.7422122358995,184.9267646539077,1936-10-10,10,0.945,209.66200797432626,10,1936,-0.8154475819918233,215.09832518760516,1936
