DateVal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,DateVal,Day,Exceedance,Flow,Month,Year,m,n,c,WaterYear
1972-10-01,303,310,320,334,351,372,396,424,455,490,528,570,615,664,716,771,830,893,959,1028,1101,1177,1257,1340,1427,1517,1611,1708,1809,1913,1972-10-01,1,1,299,10,1972,2,-9,310,1972
1972-10-02,287,276,260,240,217,189,158,122,83,39,-8,-59,-114,-173,-236,-303,-374,-448,-527,-610,-696,-787,-881,-980,-1082,-1188,-1298,-1413,-1531,-1653,1972-10-02,2,1,295,10,1972,-2,6,295,1972
1972-10-03,299,307,319,335,354,378,405,437,472,512,555,602,653,708,767,830,897,968,1043,1122,1204,1291,1381,1476,1574,1676,1783,1893,2007,2125,1972-10-03,3,1,295,10,1972,2,-10,307,1972
1972-10-04,289,284,276,266,254,240,225,207,188,166,143,117,90,60,29,-4,-40,-77,-116,-157,-200,-245,-292,-341,-392,-445,-500,-557,-615,-676,1972-10-04,4,1,293,10,1972,-1,3,293,1972
1972-10-05,285,278,270,261,249,237,223,207,190,171,151,129,105,81,54,26,-3,-34,-67,-101,-136,-173,-212,-252,-294,-337,-382,-428,-476,-525,1972-10-05,5,1,290,10,1972,-1,0,296,1972
1972-10-06,283,280,277,275,272,270,268,265,263,262,260,259,257,256,255,254,254,253,253,252,252,252,253,253,254,254,255,256,257,259,1972-10-06,6,1,286,10,1972,0,-4,297,1972
1972-10-07,280,277,275,272,270,268,266,264,262,260,259,258,257,256,255,254,254,254,253,253,254,254,254,255,256,257,258,259,261,262,1972-10-07,7,1,283,10,1972,0,-4,293,1972
1972-10-08,286,293,302,315,331,350,372,397,426,458,493,531,572,616,664,715,769,826,886,949,1016,1086,1159,1235,1314,1397,1482,1571,1663,1758,1972-10-08,8,1,283,10,1972,2,-8,293,1972
1972-10-09,278,273,266,257,247,235,221,205,188,169,148,125,101,75,47,18,-13,-46,-81,-118,-156,-196,-237,-281,-326,-373,-421,-472,-524,-577,1972-10-09,9,1,282,10,1972,-1,3,282,1972
1972-10-10,289,297,309,325,344,367,393,422,455,492,531,575,622,672,726,783,844,908,976,1047,1122,1200,1281,1366,1455,1547,1642,1741,1843,1949,1972-10-10,10,1,283,10,1972,2,-7,289,1972
1972-10-11,282,278,273,266,257,247,235,221,205,188,169,148,125,101,75,47,18,-13,-46,-81,-118,-156,-196,-237,-281,-326,-373,-421,-472,-524,1972-10-11,11,1,283,10,1972,-1,4,278,1972
