DateVal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,DateVal,Day,Exceedance,Flow,Month,Year,m,n,o,c,WaterYear
1976-10-01,369,366,361,356,351,345,338,330,322,313,304,294,283,272,260,248,235,221,207,192,176,160,143,126,107,89,69,49,29,8,1976-10-01,1,1,373,10,1976,0,-0,2,377,1976
1976-10-02,375,381,391,406,426,453,488,532,585,648,722,808,907,1020,1147,1290,1449,1625,1820,2033,2266,2520,2796,3094,3415,3761,4131,4528,4951,5402,1976-10-02,2,1,373,10,1976,0,-2,6,374,1976
1976-10-03,378,386,398,416,440,472,512,560,619,688,769,862,969,1090,1226,1378,1547,1733,1939,2163,2408,2674,2963,3274,3609,3969,4354,4766,5205,5673,1976-10-03,3,1,373,10,1976,0,-2,4,376,1976
1976-10-04,375,377,379,382,386,390,395,401,407,414,422,430,438,448,458,468,480,491,504,517,531,545,560,576,592,609,626,644,663,682,1976-10-04,4,1,373,10,1976,0,0,-3,382,1976
1976-10-05,370,365,355,341,322,296,263,222,172,112,41,-42,-136,-245,-367,-505,-658,-828,-1017,-1223,-1449,-1696,-1963,-2253,-2566,-2903,-3264,-3651,-4064,-4505,1976-10-05,5,1,373,10,1976,-0,2,-9,385,1976
1976-10-06,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1976-10-06,6,1,373,10,1976,-0,0,-0,373,1976
1976-10-07,385,396,413,435,464,500,545,599,664,739,827,927,1042,1170,1315,1475,1653,1849,2064,2299,2554,2831,3131,3454,3801,4173,4571,4996,5449,5930,1976-10-07,7,1,378,10,1976,0,-1,4,370,1976
1976-10-08,382,386,390,395,401,407,414,422,430,438,448,458,468,480,491,504,517,531,545,560,576,592,609,626,644,663,682,702,723,744,1976-10-08,8,1,378,10,1976,0,0,-2,375,1976
1976-10-09,376,371,361,346,326,298,263,220,167,104,30,-56,-155,-268,-395,-538,-697,-873,-1068,-1281,-1514,-1768,-2044,-2342,-2663,-3009,-3380,-3776,-4200,-4651,1976-10-09,9,1,378,10,1976,-0,2,-6,378,1976
1976-10-10,374,366,354,336,311,280,240,191,133,64,-17,-111,-217,-338,-474,-626,-795,-982,-1187,-1411,-1656,-1923,-2211,-2522,-2857,-3217,-3602,-4014,-4453,-4921,1976-10-10,10,1,378,10,1976,-0,2,-4,375,1976
1976-10-11,384,388,395,405,418,434,455,480,511,547,590,640,696,761,833,915,1005,1106,1216,1338,1470,1615,1771,1941,2123,2320,2530,2756,2996,3253,1976-10-11,11,1,381,10,1976,0,-1,6,368,1976
1976-10-12,387,394,406,423,446,475,512,558,612,678,754,842,943,1057,1186,1331,1492,1670,1867,2082,2317,2573,2850,3150,3473,3820,4193,4591,5016,5469,1976-10-12,12,1,381,10,1976,0,-2,8,367,1976
1976-10-13,380,377,371,363,351,336,315,291,260,224,182,132,76,11,-62,-144,-235,-336,-447,-569,-703,-848,-1006,-1177,-1361,-1559,-1771,-1999,-2241,-2500,1976-10-13,13,1,381,10,1976,-0,1,-3,381,1976
1976-10-14,379,374,367,357,343,325,302,274,241,201,155,101,40,-29,-107,-194,-291,-398,-515,-644,-784,-937,-1102,-1280,-1472,-1678,-1899,-2135,-2387,-2654,1976-10-14,14,1,381,10,1976,-0,1,-2,380,1976
