Exceedance,VicFalls_full,VicFalls_overlap,VicFalls_factor_smooth,Ngonye_gauged,Ngonye_scaled,Ngonye_synthetic,Conversion
0.031,4236.7763,4186.702,1.0139156019946836,4255.9525,4315.176641098279,4321.468813713655,1.0185047157430234
0.032,4196.5773,4153.0297,1.0107410750509458,4235.039,4280.527871742682,4284.997445112651,1.020004533633321
0.033,4144.4066,4119.521,1.0060709592585628,4221.878,4247.508849332622,4251.614419978151,1.024877445502722
0.034,4097.2828,4086.1755,1.001767356373337,4180.5449,4187.933412673036,4187.933412673036,1.0221245681828544
0.035,4057.9837,4052.9931,0.9984248227892848,4162.6894,4156.1324265218345,4156.1324265218345,1.0241865748553485
0.036000000000000004,4018.9229,4052.9931,0.99458213150601,4130.3906,4108.012686900387,4108.012686900387,1.022167578009617
0.037,3973.1051,4019.9735,0.9909578890212664,4110.3864,4073.219830005723,4070.228331507221,1.0251981076477747
0.038,3941.514,3987.1163,0.9876230816991546,4071.1546,4020.766252125689,4025.7273286907457,1.0201070583856073
0.039,3889.5171,3954.4214,0.9837747815017084,4058.3465,3992.498941295723,3998.410901995756,1.0264767678475364
0.04,3846.083,3921.8884,0.9810800492282266,4046.1401,3969.587328492302,3969.587328492302,1.0321117169058238
0.041,3809.2943,3889.5171,0.9786258859623131,4021.7712,3935.8094037377155,3935.8094037377155,1.033212215642597
0.042,3789.5302,3889.5171,0.9766096295377082,4002.0999,3908.4893007118994,3908.4893007119,1.031391516740492
0.043000000000000003,3752.1211,3857.3072,0.9742111689571574,3982.4662,3879.7630520343687,3879.7630520343687,1.0340186120416979
0.044,3714.9455,3825.2584,0.9724018399625486,3957.6218,3848.3987201958935,3848.3987201958935,1.035923331902418
0.045,3696.4452,3793.3704,0.9700350645466419,3943.8223,3825.6459193409855,3825.6459193409846,1.0349526943726868
0.046,3667.4217,3793.3704,0.9682148674397857,3910.7187,3786.415987714791,3786.415987714791,1.0324463062741847
0.047,3641.2927,3761.6431,0.965736863140462,3897.8003,3764.2494348699515,3764.2494348699515,1.033767330725693
0.048,3621.737,3761.6431,0.9638836023219295,3888.886,3748.433446699319,3749.765986323987,1.0349822327516656
0.049,3586.6615,3730.076,0.9604253723761854,3875.6379,3722.2609733027575,3722.2609733027575,1.0378065990623195
0.05,3557.6486,3723.7866,0.9585208779574836,3855.8226,3695.8864638003074,3700.58479112856,1.038856525571499
0.051000000000000004,3544.0245,3698.669,0.9559184802310844,3837.8874,3668.707490706028,3672.4581895156643,1.0351811875753194
0.052000000000000005,3514.6276,3698.669,0.953458103604218,3814.0256,3636.5136156739395,3636.51361567394,1.0346796387969923
0.053,3496.7627,3667.4217,0.9511640933892949,3802.0455,3616.3691610323485,3616.369161032348,1.0342049121698615
0.054,3483.2772,3667.4217,0.9497276895046937,3782.904,3592.7286755380637,3592.7286755380637,1.0314219825910105
0.055,3453.1404,3651.8579,0.9477728741399539,3757.591,3561.3428219124235,3561.3428219124235,1.031334498276532
0.056,3438.1311,3636.3339,0.9468354736773101,3740.8796,3541.9975080357867,3542.0462400251404,1.0302101359764282
0.057,3408.2971,3605.4052,0.945139791267798,3728.4481,3523.904658986818,3523.9046589868176,1.0339194488024
0.058,3390.7751,3590.0006,0.9438487142045806,3707.3805,3499.206317992135,3499.206317992135,1.0319782984109254
0.059000000000000004,3373.3099,3574.6356,0.94313452437553,3692.6638,3482.678716691737,3482.6787166917375,1.0324218111984722
0.06,3355.9016,3564.0551,0.9424008917023056,3677.9703,3466.122490374596,3466.122490374596,1.0328438981567862
0.061,3327.9736,3537.569,0.9417087342119267,3666.2324,3452.523072730754,3456.670467956612,1.0374250182545781
0.062,3304.8137,3513.5718,0.9411199427134737,3643.1054,3428.5991453471465,3428.5991453471465,1.037456103909018
0.063,3304.0166,3513.5718,0.9403203202680119,3636.9527,3419.900527663611,3419.9005276636103,1.0350736517678545
0.064,3290.1963,3498.4048,0.9395353607823457,3622.3478,3403.3238471521363,3410.2855387523305,1.034383221193257
0.065,3275.6178,3483.2772,0.9390008427048324,3619.4296,3398.6474445108142,3398.647444510814,1.0375592184505817
0.066,3263.7972,3479.2237,0.9377481726750782,3610.6807,3385.909228538172,3388.268214229829,1.0374140980751414
0.067,3246.5778,3468.1891,0.9364473909216471,3602.1266,3373.2020563394635,3373.2020563394635,1.0390023785474858
0.068,3235.6269,3453.1404,0.9349015942057299,3578.6734,3345.70746680164,3345.7074668016403,1.0340214030244463
0.069,3217.6933,3453.1404,0.9327753478208267,3563.1415,3323.6105519973225,3323.6105519973225,1.0329171372539834
0.07,3201.7695,3438.1311,0.9306360368010179,3549.6742,3303.4547294228237,3303.4547294228237,1.0317590724200552
0.07100000000000001,3184.9249,3425.8876,0.9288769483282462,3535.2097,3283.7747978364146,3283.7747978364146,1.031036806499398
0.07200000000000001,3168.1362,3423.1611,0.9262883692115177,3523.7244,3263.9849280268336,3263.9849280268336,1.0302539796195738
0.073,3146.1609,3408.2305,0.9243183145699737,3508.7027,3243.1581659911158,3243.1581659911158,1.0308303577198217
0.074,3134.7263,3393.3391,0.9217306617493966,3498.3342,3224.5218971865456,3224.521897186546,1.0286454345907474
0.075,3118.105,3393.3391,0.9192456007229867,3487.3563,3205.736936928592,3205.7369369285916,1.0281042289879885
0.076,3101.5394,3378.487,0.9166589105023097,3466.6582,3177.743128695898,3177.743128695898,1.024569647155183
0.077,3085.0293,3378.487,0.9142887854994219,3457.5078,3161.160607316778,3161.1606073167786,1.024677661024736
0.078,3068.5746,3363.674,0.9117081948890465,3445.414,3141.2121785854497,3141.2121785854492,1.0236714396923736
0.079,3052.1754,3363.674,0.9098148850596146,3437.4749,3127.4658310388104,3128.81424587261,1.0246677930235628
0.08,3035.8316,3348.9003,0.9079191073164504,3432.7883,3116.6940889423554,3116.6940889423554,1.0266360258396268
0.081,3019.8338,3334.1657,0.9068137148395214,3421.2083,3102.3986077628037,3102.3986077628033,1.0273408449706085
0.082,3019.5429,3334.1657,0.9052375512567034,3411.6268,3088.332690233743,3088.332690233743,1.0227815243935574
0.083,3003.3095,3319.4701,0.9046082173749087,3400.3939,3076.0242642515136,3076.0242642515136,1.0242115453806921
0.084,2992.1835,3304.8137,0.90397756890332,3387.6751,3062.3823011323116,3062.3823011323116,1.0234607273024237
0.085,2978.4157,3304.8137,0.9027616733649388,3377.6542,3049.216757640114,3049.216757640114,1.0237713820942167
0.08600000000000001,2971.0078,3290.1963,0.9020602946386379,3371.9788,3041.7281898432407,3041.728189843241,1.023803501910443
0.08700000000000001,2954.9395,3275.6178,0.9014017648324301,3357.2632,3026.2429734869716,3026.242973486972,1.0241302650991575
0.088,2938.9259,3275.6178,0.9003614199177428,3343.6585,3010.50111478003,3010.5011147800296,1.0243542087195971
0.089,2937.3416,3261.0784,0.8994838936333085,3332.357,2997.401449336211,2997.4014493362106,1.0204470087293254
0.09,2923.4532,3247.7545,0.8984833346153189,3319.8304,2982.8122881493077,2983.091137353513,1.0203044427560215
0.091,2915.8137,3246.5778,0.897272763509937,3304.1697,2964.7414778247994,2971.013593015246,1.016780145392965
0.092,2902.8355,3243.055,0.8966318555702676,3298.5436,2957.5792687474304,2961.8866977679463,1.0188587223586836
0.093,2891.2138,3226.8584,0.8959076935296492,3286.3371,2944.254691421916,2944.2546914219156,1.0183455444982712
0.094,2875.419,3217.6933,0.8946400199261123,3280.1395,2934.5440676404282,2934.5440676404287,1.0205622441948212
0.095,2859.6787,3203.3094,0.8934818040473745,3267.6685,2919.6023464087784,2919.6023464087784,1.0209546780233663
0.096,2856.2211,3188.9642,0.8931275637331006,3259.3577,2911.0222019357225,2914.494793725859,1.0191865755545753
0.097,2829.4844,3174.6577,0.8927200128421688,3248.0808,2899.6267334884024,2907.1291099888244,1.0247897933236185
0.098,2812.7838,3160.3899,0.8925194729822453,3239.2771,2891.1178901354556,2891.117890135455,1.0278493107559334
0.099,2808.3048,3146.1609,0.8924259219042582,3221.3162,2874.7860795301217,2876.1207449269996,1.023673099704178
0.1,2797.2606,3131.9704,0.8910983300067813,3209.6023,2860.071249515924,2860.071249515924,1.022454343194168
0.101,2781.7915,3117.8186,0.8907581551330201,3200.6835,2851.034929624698,2851.034929624698,1.024891667698567
0.10200000000000001,2768.7271,3103.7054,0.8906712712490615,3191.7747,2842.822029589592,2847.638740492026,1.02676136972459
0.10300000000000001,2751.0152,3103.7054,0.8895164742877809,3181.2788,2829.7999019024624,2829.7999019024624,1.0286384102503188
0.10400000000000001,2746.345,3089.6306,0.8877282372542982,3168.4497,2812.72226700991,2815.488657291132,1.024169311215419
0.105,2735.7079,3075.8908,0.8862403412001688,3159.1341,2799.7520826810883,2799.7520826810887,1.0234104608467478
0.106,2720.4544,3075.5944,0.8847511666890455,3145.3249,2782.8298748911056,2782.8298748911047,1.0229283295066829
0.107,2705.2546,3072.011,0.8835182345396294,3129.1288,2764.642353023109,2767.095916118246,1.0219527407967846
0.108,2690.1084,3050.6723,0.8817916026596638,3128.7856,2758.936868602478,2758.9368686024777,1.0255857602624778
0.109,2686.9411,3047.6373,0.8796693552610763,3115.0293,2740.195815950362,2758.9368686024777,1.0198198300477677
0.11,2675.0157,3047.6373,0.877726282542954,3109.5336,2729.3193671704094,2729.3193671704094,1.0203003171796
0.111,2659.9765,3033.7163,0.8756387670365323,3104.0416,2718.019159454105,2718.019159454105,1.0218207414441838
0.112,2644.9907,3024.4098,0.8739503411930062,3099.5983,2708.894991846262,2708.894991846262,1.0241604977462728
0.113,2630.0582,3019.8338,0.8715803333468336,3084.8503,2688.69485279908,2688.69485279908,1.022294811878718
0.114,2615.179,3019.8338,0.8701138123572646,3076.64,2677.026959650854,2677.0269596508538,1.023649608554846
0.115,2615.179,3005.9895,0.8675977067089969,3068.4383,2662.170032258053,2677.0269596508538,1.0179685720396399
0.116,2600.3529,3005.9895,0.8656837098216438,3057.5163,2646.842053424146,2646.842053424146,1.017878017027668
0.117,2595.6253,2992.1835,0.8638709813931691,3052.061,2636.586931341817,2639.746421124991,1.0157810263838223
0.11800000000000001,2570.8598,2992.1835,0.8623853639928731,3046.6097,2627.351615078718,2627.351615078718,1.0219738995797119
0.11900000000000001,2570.388,2984.8328,0.8598686550052215,3037.3017,2611.6805276240725,2611.680527624073,1.0160647060381829
0.12,2556.1926,2978.4157,0.8578507076412581,3030.2789,2599.526898715373,2599.526898715373,1.0169526735643368
0.121,2541.5783,2970.5159,0.8548568651611931,3027.5605,2588.1308781158546,2588.130878115855,1.0183164052493896
0.122,2527.0168,2964.6862,0.8536075146685406,3019.4111,2577.392004833604,2577.392004833604,1.019934653712474
0.123,2512.5079,2952.6556,0.8513779493216563,3008.6284,2561.479877462896,2561.4798774628966,1.0194912730275978
0.124,2498.0517,2950.9948,0.8488662270469558,3003.1385,2549.2628477944545,2549.262847794455,1.0205004355171892
0.125,2498.0517,2937.3416,0.8472855248828425,2986.1587,2530.1290415129665,2549.262847794455,1.0128409438095163
0.126,2483.648,2937.3416,0.8450601124702313,2976.0951,2514.979259928104,2514.979259928104,1.012615016269658
0.127,2469.2967,2937.3416,0.8430459738675686,2973.3961,2506.7096108185306,2506.7096108185306,1.0151512415735746
0.128,2469.2967,2923.8476,0.8412336471794365,2969.8898,2498.371228175007,2506.7096108185306,1.0117744166486786
0.129,2446.5584,2923.7265,0.8386388716879871,2954.9827,2478.163357385522,2479.9096038288535,1.0129181291505334
0.13,2440.7511,2916.6539,0.8362707295745574,2946.3781,2463.969763289498,2463.969763289498,1.0095129172694004
0.131,2426.5566,2910.1494,0.8344591721429907,2941.0842,2454.21468673483,2454.2146867348297,1.0113980801992544
0.132,2422.0679,2910.1494,0.8320274129922518,2933.0281,2440.3597822765796,2440.359782276579,1.0075521756745875
0.133,2412.4143,2910.1494,0.8306961256933788,2922.3003,2427.5435373225987,2427.5435373225987,1.0062714092362157
0.134,2398.3241,2896.6104,0.8291700860438836,2919.6208,2420.8622299515127,2420.8622299515123,1.0093974496405689
0.135,2385.8146,2883.1094,0.8276307880835291,2911.5882,2409.720036540704,2409.7200365407043,1.0100198215488763
0.136,2384.2857,2881.3972,0.8265837537553181,2907.3723,2403.186709298233,2403.186709298233,1.0079273256968462
0.137,2373.8032,2873.3308,0.8260163264887591,2896.8953,2392.882813928552,2396.192384390841,1.0080375719135235
0.138,2361.8634,2869.6463,0.8253590404699712,2892.8796,2387.6643308511543,2388.366417550061,1.0109239725088055
0.139,2356.3647,2856.3597,0.8241612738377124,2879.7801,2373.4032355884947,2373.4032355884947,1.007230856746621
0.14,2356.3647,2856.2211,0.8228221521768538,2875.7359,2366.219202330242,2373.4032355884947,1.0041820785764792
0.14100000000000001,2342.4819,2844.9755,0.8210510277781058,2866.2362,2353.326177864812,2353.326177864812,1.0046293966518212
0.14200000000000002,2328.6506,2842.8338,0.820203412534742,2861.6081,2347.1007289570593,2347.1007289570593,1.007923098878406
0.14300000000000002,2314.871,2829.5639,0.8187512945453789,2856.2862,2338.588023842101,2338.588023842101,1.0102455056208752
0.14400000000000002,2302.4999,2829.4844,0.8167873229534649,2850.2972,2328.086619609757,2328.086619609757,1.0111125822892575
0.145,2301.1428,2816.1728,0.8151208381693381,2839.6908,2314.6911450377584,2314.6911450377584,1.005887659400259
0.146,2287.4661,2807.4339,0.8138492960112932,2829.1001,2302.4611247304792,2302.4611247304792,1.0065552992153541
0.147,2273.8406,2802.899,0.8125790890740421,2823.8107,2294.569526323533,2294.5695263235334,1.0091162618538578
0.148,2272.7155,2799.9118,0.8112495316346366,2811.354,2280.7096157591623,2294.5695263235334,1.0035174291543145
0.149,2260.2665,2789.6629,0.8099740894895678,2805.3286,2272.243478504044,2272.243478504044,1.0052989231597442
0.15,2246.7435,2776.4645,0.8089914364336078,2797.4225,2263.090846586694,2263.090846586694,1.0072760181955325
0.151,2233.2716,2776.1625,0.8084084934375496,2786.8948,2252.949426636941,2252.949426636941,1.0088112107085143
0.152,2233.2716,2763.3038,0.8070648110838777,2777.721,2241.80087410872,2252.949426636941,1.0038191835282015
0.153,2232.5018,2763.3038,0.8055769894917767,2768.971,2230.6193221700346,2252.949426636941,0.9991567855264594
0.154,2219.8507,2750.1807,0.8044431566312678,2763.1813,2222.82228731649,2222.82228731649,1.001338642872014
0.155,2206.4807,2750.1807,0.803516547699256,2755.4064,2214.014638036435,2214.014638036435,1.0034144590688852
0.156,2193.1616,2742.0878,0.8016879004665711,2744.9419,2200.5867087137203,2200.5867087137203,1.0033855730073518
0.157,2193.1616,2737.0952,0.8004443515248251,2740.6143,2193.7092361431623,2200.5867087137203,1.0002497016832514
0.158,2179.8933,2731.8352,0.7991590265515036,2734.4931,2185.2948439078036,2185.2948439078036,1.0024778937151664
0.159,2166.6756,2724.0472,0.7978737086860629,2727.0654,2175.8537845274413,2175.8537845274413,1.0042360677008784
0.16,2166.6756,2711.0368,0.7972989864934793,2721.4545,2169.8129146381184,2175.8537845274413,1.001447985401284
0.161,2153.5086,2698.0639,0.7965579799753375,2711.2534,2159.670531505266,2159.670531505266,1.00286134520441
0.162,2140.3921,2698.0639,0.7961412162939013,2701.083,2150.44350493078,2150.44350493078,1.0046960577600617
0.163,2127.3261,2673.2206,0.795942185895261,2692.8568,2143.3583276949175,2143.3583276949175,1.0075363282079401
0.164,2127.3261,2672.2303,0.7945007084865603,2685.0783,2133.2966116918888,2143.3583276949175,1.00280658037895
0.165,2114.3104,2659.3696,0.7930568978121473,2679.8975,2125.311197804529,2125.311197804529,1.005203019293917
0.166,2101.345,2646.5462,0.7926996881813365,2666.9631,2114.1008177611307,2115.2336346149655,1.0060703110441793
0.167,2088.4298,2646.5462,0.7914445246060297,2662.4782,2107.2037932729177,2110.5993223037126,1.0089895256584243
0.168,2075.5648,2633.7601,0.7899960154939958,2659.2144,2100.7687803442564,2100.7687803442564,1.0121431912625691
0.169,2074.2022,2622.8957,0.7883123557879264,2651.6818,2090.353526557969,2100.5917210298912,1.0077867657058548
0.17,2062.7498,2621.0113,0.7870110261224451,2646.3197,2082.682782545041,2082.682782545041,1.0096633060127025
0.171,2049.9848,2608.2997,0.7862651992437677,2631.9897,2069.4419058780445,2071.6360353088708,1.0094913415348468
0.17200000000000001,2037.2697,2601.0255,0.7856596412232866,2625.7402,2062.938103477561,2066.8313031736297,1.0125994135570568
0.17300000000000001,2037.2697,2595.6253,0.784509726728878,2618.0804,2053.9095391582314,2062.938103477561,1.0081677154272854
0.17400000000000002,2030.256,2589.9611,0.7832044099386634,2610.0735,2044.2210754640419,2044.2211761518897,1.0068784800852906
0.17500000000000002,2024.6043,2582.9881,0.7818970551449892,2605.2245,2037.0173645415769,2037.0173645415766,1.006131106479215
0.176,2011.9887,2570.388,0.7810016278814825,2598.5503,2029.4720144319147,2029.4720144319144,1.0086895688986297
0.177,1999.4228,2570.388,0.7796922268949077,2585.4987,2015.8932390368889,2015.893239036889,1.0082375968889066
0.178,1986.9064,2557.8249,0.7780168945191773,2574.5709,2003.0596563374436,2003.0596563374434,1.0081298526883016
0.179,1986.8752,2557.1493,0.7757819503061244,2566.93,1991.3779616992997,2003.0596563374436,1.0022662529077315
0.18,1974.4395,2545.2989,0.773558365163649,2555.6383,1976.9353852976071,1976.935385297607,1.001264098139045
0.181,1965.396,2545.2989,0.7722450026627342,2545.848,1966.0183955389166,1972.9945886716469,1.0003166769134142
0.182,1949.6538,2538.0237,0.7715150778433081,2541.1781,1960.5572196352098,1960.5572196352095,1.0055924901309194
0.183,1942.5703,2532.0533,0.7701720792087523,2533.762,1951.4327477601269,1951.4327477601269,1.004562227560118
0.184,1937.3349,2520.3578,0.7690125576086503,2520.5873,1938.3632862488823,1938.363286248882,1.0005308252325822
0.185,1937.3349,2510.5228,0.7682026444347344,2512.4856,1930.0980820241903,1938.363286248882,0.996264549832964
0.186,1925.0651,2507.9427,0.76780658285191,2502.1146,1921.1400609298735,1921.1400609298735,0.9979610876171789
0.187,1915.6039,2495.5645,0.7669674438017811,2493.7962,1912.6604968765953,1912.6604968765955,0.9984634594221672
0.188,1912.8444,2495.5645,0.7661039335299574,2478.4549,1898.7540479665975,1898.7540479665975,0.99263382215856
0.189,1900.6727,2483.2232,0.7641838938750238,2465.1349,1883.8163868092174,1883.8163868092174,0.9911313961679027
0.19,1888.5499,2480.633,0.7633833957835316,2462.1098,1879.533739915912,1879.533739915912,0.9952258819933284
0.191,1884.3966,2470.9186,0.7618998249681231,2450.4446,1866.9933118340823,1879.533739915912,0.990764530053855
0.192,1864.4507,2458.9009,0.7599206416037051,2433.5941,1849.3383898749912,1853.6664334338989,0.9918944973310322
0.193,1864.4507,2446.8375,0.758592950849257,2423.4746,1838.430748122223,1849.3383898749912,0.9860441727540572
0.194,1852.4742,2446.4198,0.7576907435927821,2417.4683,1831.6933538389787,1831.693353838979,0.9887821130458814
0.195,1840.5463,2445.4427,0.7559188006871513,2410.7501,1822.3313243484304,1822.3313243484304,0.9901034950049507
0.196,1840.5463,2434.2255,0.7552966383923971,2394.2667,1808.3815899248582,1822.3313243484304,0.982524367860161
0.197,1828.6668,2422.0679,0.7539812248975215,2379.6631,1794.2212989814334,1794.2212989814334,0.9811635990665076
0.198,1816.8359,2421.7169,0.7531778920515398,2373.9186,1787.9830070499427,1794.0804388725046,0.9841191530010732
0.199,1816.8359,2409.9469,0.7525044523384476,2364.0563,1778.962891328757,1787.983007049943,0.9791544141816864
0.2,1805.0532,2397.8624,0.7517084004260336,2353.7189,1769.3102693715232,1769.3102693715232,0.9801984059924235
0.201,1793.3188,2386.0171,0.7509105113338366,2342.8686,1759.2846584139897,1759.2846584139897,0.9810217003323612
0.202,1784.3803,2385.7606,0.7513388055700424,2329.6666,1750.3689206204217,1750.3689206204217,0.9809393886608262
0.203,1781.6326,2373.8032,0.7505390658179149,2318.811,1740.358241748305,1740.358241748305,0.9768334064769051
0.20400000000000001,1769.9945,2361.8284,0.7497422050465732,2313.9343,1734.8542044148987,1734.8542044148985,0.9801466639669777
0.20500000000000002,1769.9945,2349.8899,0.7489478566384694,2290.6097,1715.5472252102875,1734.8542044148987,0.969238732216562
0.20600000000000002,1758.4044,2349.8899,0.7492219491936688,2280.8865,1708.8902294195252,1708.8902294195254,0.971841420221381
0.20700000000000002,1746.8622,2337.8841,0.7489616562776341,2266.0613,1697.1930244746486,1697.1930244746486,0.9715666321445667
0.20800000000000002,1735.3679,2326.1223,0.7486032413409507,2248.7621,1683.430597064683,1683.430597064683,0.9700713013446216
0.209,1735.3679,2314.293,0.748334453323573,2242.1582,1677.8842308619662,1683.4305970646828,0.9668752262053287
0.21,1723.9214,2302.4999,0.7480709601271377,2230.8801,1668.856618335525,1668.856618335525,0.9680584151548469
0.211,1712.5226,2292.8155,0.7485014681912366,2218.0869,1660.2413012257484,1660.2413012257484,0.9694711773297172
0.212,1712.3275,2279.0226,0.7489476185436424,2208.0271,1653.696638224825,1660.2413012257484,0.9657595513853657
0.213,1701.1714,2279.0226,0.7484731348865451,2195.057,1642.9411940446548,1642.9411940446548,0.9657705237959296
0.214,1700.9832,2267.3382,0.7483913235779686,2182.1171,1633.0775046711183,1642.9411940446548,0.9600785620170255
0.215,1689.8676,2255.69,0.7483867607611978,2170.2546,1624.1898101210893,1624.1898101210893,0.9611343575799011
0.216,1683.6732,2255.3426,0.7470344325483372,2158.5324,1612.4980265712006,1612.4980265712006,0.9577262538663683
0.217,1677.7169,2242.5036,0.7474567266130178,2146.1716,1604.170398885823,1605.0256864625314,0.9561627464596817
0.218,1667.4025,2232.5018,0.7466527683081118,2133.5653,1593.032437611127,1593.032437611127,0.9553976545022136
0.219,1656.2409,2232.5018,0.7458873611173452,2126.2566,1585.9479244323388,1585.9479244323388,0.9575587249610481
0.22,1656.2409,2210.0779,0.7460007735903346,2113.9696,1577.02295694645,1585.9479244323388,0.9521700357396379
0.221,1645.1264,2209.4577,0.7451630409160702,2106.3399,1569.5666450868512,1569.5666450868512,0.9540705474587552
0.222,1634.8644,2197.9896,0.7448034477984827,2098.0112,1562.6059752798321,1567.0255448162306,0.9558015791889726
0.223,1634.0591,2186.5574,0.7452518924979358,2082.8607,1552.2558784845753,1552.2558784845753,0.9499386396027998
0.224,1623.0388,2186.5574,0.7444597987384365,2079.1326,1547.8306369465222,1547.8306369465222,0.9536621286851074
0.225,1612.0655,2165.7095,0.7447482073187056,2062.7526,1536.231300991999,1536.231300991999,0.9529583636595406
0.226,1612.0655,2163.8006,0.745151626687955,2051.1436,1528.412990110588,1536.231300991999,0.9481084919381924
0.227,1601.139,2152.4759,0.7448863880902697,2041.8888,1520.9751731139752,1520.9751731139752,0.9499332494642722
0.228,1598.6159,2141.187,0.7459061801284523,2032.9117,1516.3614006854384,1516.3614006854384,0.9485464273722277
0.229,1590.2593,2129.9338,0.7464527229638092,2019.7705,1507.6631894869743,1507.6631894869743,0.9480612309495529
0.23,1579.4263,2118.7163,0.746915953263177,2008.8014,1500.4058125974045,1500.4058125974045,0.9499688669217452
0.231,1579.4263,2107.5344,0.7473781954583325,2001.3987,1495.8017487986526,1500.4058125974045,0.9470538440436584
0.232,1568.6399,2096.594,0.7468687498089376,1991.7052,1487.54237271196,1487.54237271196,0.9483007366521533
0.233,1568.6399,2096.3881,0.746738037922449,1986.6263,1483.4894253471343,1487.54237271196,0.9457170032122314
0.234,1557.9001,2085.2774,0.7468056465386204,1981.5525,1479.8345959127196,1479.8345959127196,0.9498905583950598
0.23500000000000001,1547.2067,2082.2754,0.7461111930728889,1974.1899,1472.9651816414473,1472.9651816414473,0.9520157724507317
0.23600000000000002,1546.7509,2074.2022,0.7454544015120971,1960.1743,1461.2205596658937,1472.9651816414473,0.9447032225201186
0.23700000000000002,1536.5597,2059.9053,0.7446192661546277,1951.0353,1452.778473327774,1452.778473327774,0.9454747988820571
0.23800000000000002,1527.9505,2052.1583,0.7439917684245924,1940.7653,1443.9134076440846,1443.9134076440846,0.9450001211715201
0.23900000000000002,1525.9589,2052.1583,0.7439585353067405,1932.8083,1437.929231896711,1437.929231896711,0.9423119009933432
0.24,1515.4044,2041.1895,0.743722464088079,1928.2621,1434.0918404196536,1434.0918404196536,0.9463426663005953
0.241,1507.8761,2030.2561,0.7433791916803759,1914.6492,1423.3103746474785,1424.7979883515782,0.9439173249363648
