WaterYear,Flow_min,Flow_median,Flow_mean,Flow_max,Flow_range,Volume,Flow_mean_pct_var,Flow_max_pct_var,Flow_min_pct_var,Volume_pct_var,Flow_mean_5yr_mvCoefVar,DaysToStart,SeasonStart,MeanQ3070,ExceedanceMean,ExceedanceMedian,ExceedanceMeanQ3070,Max_week,Peak_count,Peak_weeks,Min_weeks
1955,250.88887595387317,859.59076477477,1781.751595156385,5693.5190498526235,5442.63017389875,56.34326164267331,60.76874553559877,56.73600026590031,16.186217928652187,61.098582793792744,43.301508337136354,19 days 00:00:00.000000000,1955-10-20,1031.7320202444773,0.052000000000000005,0.10400000000000001,0.073,32,2,"[24, 32]",[3]
1956,289.7090023536055,641.6581496004998,1530.3499596664924,9125.046264119264,8835.337261765659,48.261116328042526,38.08459266424385,151.201979154943,34.16375339629234,37.989836190199156,43.16439712745598,36 days 00:00:00.000000000,1956-11-06,677.2643417521388,0.155,0.404,0.506,23,1,[23],[3]
1957,282.51762710592186,821.6042165397495,2338.954021173079,9912.101075056224,9629.583447950301,73.7612540117142,111.045526700615,172.86868861462005,30.833439572861987,110.90070294014156,45.671923945302275,4 days 00:00:00.000000000,1957-10-05,1011.5485340611679,0.0,0.162,0.093,21,1,[21],[1]
1958,244.46260450067643,773.5352092678313,1113.2977021558015,4501.32750237501,4256.864897874334,35.10895633518531,0.45366338933650674,23.916344607192684,13.210222390025498,0.38473002925617283,44.5900076710967,19 days 00:00:00.000000000,1958-10-20,756.7618904988293,0.454,0.217,0.361,26,1,[26],[3]
1959,198.90708982887787,588.568139284985,1146.5744407204188,4795.818222324392,4596.911132495514,36.257435594237336,3.456247772643903,32.023333827064754,-7.886460096935874,3.6685012488693602,45.52440459856105,28 days 00:00:00.000000000,1959-10-29,655.32504658223,0.41300000000000003,0.526,0.5680000000000001,28,1,[28],[4]
1960,207.0860123264856,739.1856820484678,1484.8010541793594,6109.560283746436,5902.47427141995,46.824686044600284,33.97468171167743,68.18913467631279,-4.09881479733591,33.882745542657226,38.105108036267445,19 days 00:00:00.000000000,1960-10-20,779.8646794734075,0.196,0.255,0.31,28,1,[28],[4]
1961,266.40022953191016,907.3771579506157,1748.5043101345648,5632.210260458824,5365.810030926914,55.14083192440365,57.76881876693301,55.048240139590156,23.369499771397287,57.66055457400523,40.2169157861,12 days 00:00:00.000000000,1961-10-13,1052.1938267655387,0.062,0.031,0.062,28,2,"[24, 28]",[3]
1962,282.51762710592186,1111.5840397330935,2115.889366619664,7034.53654195357,6752.018914847648,66.7266870657178,90.91824028012124,93.65266220346801,30.833439572861987,90.78722827559055,43.81633015715761,22 days 00:00:00.000000000,1962-10-23,1265.831035558907,0.021,0.0,0.0,24,1,[24],[4]
1963,289.7090023536055,836.8761499139279,1021.9989181714943,2454.2146867348292,2164.5056843812235,32.31805858998624,-7.784292457025112,-32.43830565516354,34.16375339629234,-7.595100359786071,44.913659352394056,10 days 00:00:00.000000000,1963-10-11,815.2306092167589,0.547,0.124,0.269,25,2,"[25, 29]",[2]
1964,262.6513991364102,584.9035764245523,972.4176029461162,2758.9368686024773,2496.2854694660673,30.666161526508702,-12.258050680370213,-24.049656111702422,21.633422698816382,-12.318261002050091,44.02659706202198,14 days 00:00:00.000000000,1964-10-15,657.8104114172096,0.609,0.546,0.557,27,1,[27],[3]
1965,247.00311013724132,599.7991584370069,1219.3468062725058,5461.037923581306,5214.034813444065,38.45332088260973,10.022551375947355,50.336063504466054,14.386726292068431,9.947051649057856,34.308397919910995,36 days 00:00:00.000000000,1965-11-06,700.3460368536543,0.372,0.489,0.464,27,1,[27],[6]
1966,266.40022953191016,599.7991584370069,979.3131497003668,3445.6562723883453,3179.256042856435,30.883619488950735,-11.635860469076679,-5.145064467775841,23.369499771397287,-11.696497750415674,48.90606822009417,19 days 00:00:00.000000000,1966-10-20,659.9495969902416,0.598,0.489,0.537,30,1,[30],[4]
1967,256.6659042898368,882.9657604656676,1868.2022331219625,5594.069795175452,5337.403890885615,59.07703829667598,68.56924963182674,53.99827720375858,18.861550067912425,68.91509060314948,42.87153805765972,13 days 00:00:00.000000000,1967-10-14,1160.8745129362856,0.042,0.062,0.021,27,2,"[20, 27]",[2]
1968,280.87902727113044,898.4080553732097,2155.6808675866005,8571.63865618811,8290.75962891698,67.98155184021103,94.5086564250112,135.9673072017344,30.07460673589742,94.3751806034267,45.372873202945854,29 days 00:00:00.000000000,1968-10-30,1000.3783569049423,0.011,0.042,0.10400000000000001,27,1,[27],[5]
1969,335.8283516156162,877.9552657901248,1559.6737430485928,4990.690795553161,4654.862443937544,49.185871160780444,40.73049901926756,37.387950582003256,55.52154673691366,40.63392687012098,50.555686395906974,2 days 00:00:00.000000000,1969-10-03,960.8260255993355,0.145,0.083,0.145,24,1,[24],[1]
1970,320.5117836285307,729.1794589441985,1081.1554341804265,3141.2121785854492,2820.7003949569184,34.0953177723139,-2.4465568855422384,-13.526058568160499,48.42846977484972,-2.5135000551030977,57.05445922264884,17 days 00:00:00.000000000,1970-10-18,771.2350430597415,0.506,0.269,0.32,26,1,[26],[3]
1971,275.0270298988171,662.8333056803765,784.635680233795,1879.5337399159118,1604.5067100170947,24.812063334625137,-29.20175048161714,-48.25860804543116,27.36455656156245,-29.056498987439827,33.387888481435105,17 days 00:00:00.000000000,1971-10-18,666.376465741367,0.753,0.361,0.526,31,1,[31],[3]
1972,234.5309872359156,455.6421958794719,587.1205899166529,1228.7491541059405,994.2181668700249,18.515434923611558,-47.02368109246098,-66.17395567515338,8.610907081523663,-47.06003452690793,35.05872705478828,8 days 00:00:00.000000000,1972-10-09,491.6603056998714,0.908,0.856,0.856,31,1,[31],[3]
1973,209.35312898019973,842.9290012782417,1120.673627444748,2860.071249515924,2650.718120535724,35.341563515097526,1.119198506067608,-21.265543471532723,-3.0489168750121785,1.049808442166821,41.531578263453575,6 days 00:00:00.000000000,1973-10-07,834.9920108369475,0.444,0.114,0.248,23,2,"[23, 31]",[1]
1974,219.11865300258552,786.5647251529052,1610.445570937512,5498.71880388668,5279.600150884095,50.7870115250854,45.3116780682665,51.37337459692921,1.4734809313417687,45.211962220280846,37.704810705389114,16 days 00:00:00.000000000,1974-10-17,974.8384873192414,0.114,0.196,0.124,27,2,"[22, 27]",[3]
1975,241.2674784651616,739.1856820484678,1580.2757984495765,5537.063002227241,5295.795523762079,49.97211340889191,42.5894374993986,52.42894606840035,11.730564878466115,42.88197762562482,30.08257976134365,25 days 00:00:00.000000000,1975-10-26,828.6438096672064,0.135,0.255,0.258,27,2,"[27, 31]",[5]
1976,335.8283516156162,726.5834105809257,1138.7355207145818,2851.0349296246977,2515.2065780090816,35.91116338125503,2.7489363050306412,-21.514302916170163,55.52154673691366,2.678427881691941,24.54581009619226,42 days 00:00:00.000000000,1976-11-12,797.8105623125923,0.423,0.279,0.299,32,2,"[28, 32]",[7]
1977,271.95622573366694,1035.0387287962417,1895.4001027839874,6348.595621445872,6076.639395712205,59.773337641395806,71.02333324184909,74.7695013046089,25.94247229978775,70.90597352977177,25.85658544932899,40 days 00:00:00.000000000,1977-11-10,1147.2558871543051,0.031,0.011,0.031,29,1,[29],[6]
1978,339.73414629451247,882.9657604656676,1493.4241748207478,5390.8183966334,5051.084250338888,47.09662477714718,34.752752174410176,48.40300107014202,57.33031370604083,34.66028207751173,28.185162226074418,21 days 00:00:00.000000000,1978-10-22,959.4177175487182,0.186,0.062,0.155,29,1,[29],[3]
1979,311.29832651120086,871.238729740076,1308.9145424411374,3076.0242642515136,2764.725937740313,41.391019226890606,18.104313515764897,-15.320606521528932,44.16173322688421,18.346619337217447,43.04934918515109,17 days 00:00:00.000000000,1979-10-18,1068.220537690557,0.299,0.093,0.042,28,3,"[19, 21, 28]",[3]
1980,282.51762710592186,688.384234846646,1155.8669658705765,3445.6562723883453,3163.1386452824236,36.45142063569449,4.294719092276829,-5.145064467775841,30.833439572861987,4.223149921147749,36.98163634351654,21 days 00:00:00.000000000,1980-10-22,765.1077479303071,0.403,0.341,0.33,31,2,"[27, 31]",[3]
1981,244.46260450067643,462.13665888134386,594.1049444905888,1434.0918404196536,1189.6292359189772,18.735693529455208,-46.393477686846,-60.5211088057818,13.210222390025498,-46.43026357976996,30.670441891063305,32 days 00:00:00.000000000,1981-11-02,493.17031541990707,0.887,0.836,0.836,29,1,[29],"[5, 53]"
1982,223.29620539524328,530.8286026115434,613.3756993639759,1136.3288816469435,913.0326762517002,19.34341605514233,-44.6546634239933,-68.71817897920694,3.408098442207155,-44.692642526857576,21.013049915300407,-1 days +00:00:00.000000000,1982-09-30,565.174720571504,0.877,0.66,0.753,26,2,"[26, 30]",
1983,213.83113399244053,453.55241593133564,655.7206706671107,1794.2212989814334,1580.3901649889929,20.73546133610363,-40.833845788890585,-50.60716096110765,-0.9751602596193849,-40.712458998082155,6.358257604837525,5 days 00:00:00.000000000,1983-10-06,480.7709911134825,0.846,0.866,0.897,27,1,[27],[1]
1984,202.36918649496658,497.2385354319877,731.3242073295321,1938.363286248882,1735.9940997539156,23.063040202344116,-34.01208355204784,-46.63909861568298,-6.283168933838638,-34.05736581107131,6.731156107513078,12 days 00:00:00.000000000,1984-10-13,563.3977633867315,0.794,0.763,0.763,31,1,[31],[2]
1985,207.0860123264856,441.96648383669816,753.2601325366824,3058.1393347436183,2851.0533224171327,23.754811539676798,-32.0327890267598,-15.812957963854862,-4.09881479733591,-32.079429518202225,4.9277788524181885,16 days 00:00:00.000000000,1985-10-17,486.1889595776165,0.784,0.895,0.866,30,1,[30],"[3, 52]"
1986,241.2674784651616,612.6170156679727,797.474984429478,2069.4419058780445,1828.174427412883,25.149171108967984,-28.043250702691036,-43.03065568589564,11.730564878466115,-28.09262889699638,23.01113200226164,4 days 00:00:00.000000000,1986-10-05,636.1879259492844,0.743,0.444,0.598,27,1,[27],
1987,228.01195590968243,464.7009286682205,776.222841198372,2463.969763289498,2235.9578073798157,24.546029173511375,-29.96084708172383,-32.16975967014466,5.59195460117259,-29.81715296948944,26.4884052054163,41 days 00:00:00.000000000,1987-11-11,550.3465035301551,0.763,0.805,0.784,30,1,[30],[7]
1988,209.35312898019973,657.9047441483109,1332.131321589942,3825.645919340985,3616.292790360785,42.01009335766041,20.19918042610026,5.315611413751238,-3.0489168750121785,20.116697288043415,26.370866057788817,16 days 00:00:00.000000000,1988-10-17,811.4122913897486,0.279,0.372,0.289,31,2,"[25, 31]",[3]
1989,213.83113399244053,441.96648383669816,541.4634037497933,1015.7994747954358,801.9683408029953,17.075589900653494,-51.14336228970837,-72.03621427142498,-0.9751602596193849,-51.17688871458882,30.16390121372794,56 days 00:00:00.000000000,1989-11-26,484.0577004477667,0.9490000000000001,0.895,0.877,34,3,"[20, 26, 34]",[8]
1990,202.36918649496658,423.9534114831418,772.54655032013,2294.569526323533,2092.2003398285665,24.363028010895583,-30.292561488112252,-36.83315244246327,-6.283168933838638,-30.340396159313794,30.398849823550588,28 days 00:00:00.000000000,1990-10-29,483.53666320589383,0.774,0.918,0.887,25,1,[25],[5]
1991,172.9381240234228,456.7996474322716,488.0713231150914,916.5538782645327,743.6157542411099,15.433986608074669,-55.960968654429024,-74.76833086013819,-19.9126446337467,-55.870617054656655,14.964346952404215,14 days 00:00:00.000000000,1991-10-15,446.58316752200807,0.97,0.846,0.9390000000000001,25,2,"[12, 25]",[3]
1992,165.26956460610228,407.2272222042244,877.3203445724722,3616.369161032348,3451.0995964262456,27.667174386437466,-20.838745640412366,-0.44553591160254996,-23.463941646307077,-20.893067713565888,17.515913750315292,13 days 00:00:00.000000000,1992-10-14,504.4931290573979,0.681,0.937,0.8150000000000001,30,1,[30],[3]
1993,157.28411860687308,324.29349214335554,576.9688197684575,1831.693353838979,1674.4092352321059,18.195288700218075,-47.939682714756636,-49.57559859191383,-27.161988303802193,-47.97540757014001,18.238038569179515,24 days 00:00:00.000000000,1993-10-25,373.8681602789217,0.918,0.98,0.98,26,1,[26],[4]
1994,134.49444318548248,267.29834313792384,414.6478278725311,1248.1416263717376,1113.6471831862552,13.076333899788144,-62.58602416445335,-65.64010332275156,-37.71584879269749,-62.611698400526805,18.01318703653563,20 days 00:00:00.000000000,1994-10-21,289.93109706335775,0.99,1.0,1.0,28,1,[28],"[3, 53]"
1995,130.2268076635365,273.3748254351034,366.87177253682853,842.9290012782417,712.7021936147052,11.601365939868602,-66.89689247170809,-76.79513864594843,-39.69218364974407,-66.82897729212233,26.152718695791233,33 days 00:00:00.000000000,1995-11-03,306.73904694798574,1.0,0.99,0.99,31,1,[31],
1996,130.2268076635365,366.71378198466033,554.6828960384561,1400.0244225869653,1269.797614923429,17.49247980946875,-49.95055786195127,-61.4589454519279,-39.69218364974407,-49.98490281364649,31.857339077670073,4 days 00:00:00.000000000,1996-10-05,421.79795840140633,0.9390000000000001,0.97,0.9590000000000001,32,2,"[20, 32]",[1]
1997,159.4513086044781,520.8217393165698,1094.7316393868823,3541.9975080357867,3382.5461994313087,34.52345697970471,-1.221565991127354,-2.492901578034494,-26.158366248431246,-1.2893497745151659,28.716684998033525,18 days 00:00:00.000000000,1997-10-19,618.3137942411554,0.47500000000000003,0.7020000000000001,0.64,27,1,[27],[3]
1998,171.18803715944202,523.0631827066226,1059.5941455976815,3403.3238471521363,3232.1358099926942,33.41536097556846,-4.392047675056414,-6.310427217067144,-20.723106927060684,-4.457655809013753,23.469839589092693,29 days 00:00:00.000000000,1998-10-30,617.3546378548244,0.537,0.6910000000000001,0.65,31,1,[31],[5]
1999,194.8205175195485,445.6654416663292,862.3013749599216,3398.6474445108142,3203.8269269912657,27.268038999532607,-22.193918219132634,-6.4391631779405305,-9.778944883707496,-22.034289277574977,15.730746690403219,31 days 00:00:00.000000000,1999-11-01,497.78558101329764,0.6910000000000001,0.877,0.8250000000000001,28,1,[28],[5]
2000,139.07325151308405,602.7531426915809,1222.1774368580805,3713.533519600191,3574.460268087107,38.54258764875642,10.277961237543462,2.2292866009733374,-35.59541033092189,10.202286243178769,15.5561318432158,40 days 00:00:00.000000000,2000-11-10,733.3939148766193,0.361,0.47500000000000003,0.403,31,2,"[25, 31]",[6]
2001,200.08712330781853,547.4366132675199,797.5366839289139,2025.040272987144,1824.9531496793254,25.15111686438223,-28.037683511870803,-44.25298133083657,-7.339988570743092,-28.087065526496346,20.530780743838434,19 days 00:00:00.000000000,2001-10-20,583.7147201266935,0.732,0.627,0.681,32,1,[32],[3]
2002,197.88397980910338,603.7349001061916,1078.1266682325313,3880.402535611687,3682.5185558025837,33.99980260938108,-2.7198446453443053,6.8229977853814034,-8.360260632214935,-2.786600279250246,26.140688534458747,32 days 00:00:00.000000000,2002-11-02,678.3015697011817,0.516,0.464,0.495,30,1,[30],[5]
2003,187.12998780871754,635.9370761086129,1329.2803457056964,4415.1782075782985,4228.048219769581,42.03503480404381,19.941934793370976,21.544754071719893,-13.340416302367203,20.18801072549891,23.913633353875415,25 days 00:00:00.000000000,2003-10-26,746.9201940552869,0.289,0.423,0.372,26,2,"[26, 30]",[4]
2004,193.6161533288989,462.7027611560363,637.138553472701,1324.1204182711408,1130.504264942242,20.092801422315084,-42.510523771871995,-63.54849497946237,-10.336683921710948,-42.549974227255596,29.31235482237967,20 days 00:00:00.000000000,2004-10-21,522.1336704040476,0.866,0.8240000000000001,0.805,32,2,"[26, 32]",[4]
2005,158.34185521008249,578.4587609387994,962.7192519621744,2692.4792859631743,2534.137430753092,30.360314329879145,-13.133139960879825,-25.879156566345586,-26.672152255773522,-13.192749778382465,30.437383849512205,28 days 00:00:00.000000000,2005-10-29,659.1719666718047,0.619,0.5650000000000001,0.547,29,1,[29],"[4, 53]"
2006,212.2506734260492,709.5637534250726,1468.9372699141138,4709.55143425364,4497.30076082759,46.32440574401145,32.54328089087611,29.648508837527608,-1.7070688988375926,32.45232697839944,33.585358186526584,-1 days +00:00:00.000000000,2006-09-30,912.5211174773209,0.20700000000000002,0.293,0.186,22,1,[22],
2007,239.65240649787285,823.3405630364207,1303.821653130674,3373.2020563394635,3133.5496498415905,41.2299698439594,17.64477839997171,-7.139645310742739,10.982627757505972,17.886141427461837,25.27545681568756,34 days 00:00:00.000000000,2007-11-04,962.0530189214775,0.31,0.14200000000000002,0.135,22,2,"[22, 29]",[5]
2008,180.2719124467204,753.6113986124072,1516.8624994866652,5802.119702824012,5621.847790377292,47.83577578381144,36.86760929828714,59.72565074813434,-16.51637950739435,36.773687943139365,15.252241734682451,21 days 00:00:00.000000000,2008-10-22,867.4382529789652,0.165,0.227,0.217,25,1,[25],[4]
2009,215.01401394575433,883.0497130881009,1708.705427777556,5217.222299884963,5002.2082859392085,53.88573437039302,54.17773659383492,43.62410112656027,-0.42737053591549695,54.07193667500291,20.279162856873274,16 days 00:00:00.000000000,2009-10-17,1024.1301305041434,0.083,0.052000000000000005,0.083,30,2,"[25, 30]",[3]
2010,229.8076147938237,940.7913317052744,1696.4326831781905,4445.101470098793,4215.293855304969,53.498701096707464,53.07035790037254,22.368506910922243,6.4235212206376735,52.96531788746787,19.616700601768716,27 days 00:00:00.000000000,2010-10-28,1188.3447150635436,0.093,0.021,0.011,29,1,[29],[4]
2011,245.73643095180145,707.4120532504996,1213.8893763577817,3576.8630653766368,3331.126634424835,38.38609541493629,9.530123495639135,-1.5330930735230903,13.80012928442644,9.754838290191206,20.446512796083418,27 days 00:00:00.000000000,2011-10-28,847.0412035520882,0.382,0.31,0.23800000000000002,30,1,[30],[5]
2012,225.26116722988854,709.5637534250726,1342.3002989795227,3651.155160306629,3425.8939930767406,42.33078222861821,21.116734670332193,0.5120824512699604,4.318068974274719,21.0336218877708,32.504517880363885,22 days 00:00:00.000000000,2012-10-23,867.982071919382,0.269,0.293,0.20700000000000002,23,2,"[23, 29]",[4]
2013,200.08712330781853,823.3405630364207,1345.002587105231,3618.0674289186213,3417.9803056108026,42.416001586950564,21.36056409819794,-0.3987845591360323,-7.339988570743092,21.27728399489206,24.498324733424603,25 days 00:00:00.000000000,2013-10-26,989.0965953923056,0.258,0.14200000000000002,0.114,28,2,"[28, 32]",[4]
