WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,PowerTurbine1_max,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units,PropDays1uPotentialGtRatedPower,PropDays2uPotentialGtRatedPower,PropDays3uPotentialGtRatedPower,PropDays4uPotentialGtRatedPower,FstDay1uPotentialLessRatedPower,LstDay1uPotentialLessRatedPower,FstDay2uPotentialLessRatedPower,LstDay2uPotentialLessRatedPower,FstDay3uPotentialLessRatedPower,LstDay3uPotentialLessRatedPower,FstDay4uPotentialLessRatedPower,LstDay4uPotentialLessRatedPower,Exceedance
1949,5256.888969216421,169.35749394086503,0.5385210176452115,0.030816705650176083,25.39011015380491,10.370318239285735,59.81608987410446,977.7202016390196,964.3989352671615,189.0619119067306,20.274338746897087,755212.6087244467,0.478952694523368,0.36164383561643837,0.07123287671232877,0.1643835616438356,0.40273972602739727,0.0,0,246,244,242,239,42.0,160.0,42.0,162.0,42.0,164.0,42.0,167.0,0.9500000000000001
1950,4476.342208292831,198.04704669313716,0.5074346050645181,0.05311034692185192,25.390696552622842,11.598080035843351,59.030407261918604,976.465017971042,964.3989352671615,191.09853766163346,27.38370933245141,850813.7885284484,0.5395825650231154,0.3698630136986301,0.09315068493150686,0.2054794520547945,0.3315068493150685,0.0,0,250,249,244,239,59.0,173.0,59.0,174.0,57.0,177.0,55.0,180.0,0.5
1951,6156.058548586993,256.6659042898363,0.4804354782184821,0.03912965898499423,24.973422004227967,9.14842501633673,58.69459277432766,979.0152036429583,964.7719313521898,190.59964060267154,0.0,808046.0562028488,0.5124594471098737,0.39452054794520547,0.0410958904109589,0.16712328767123288,0.3452054794520548,0.0547945205479452,20,231,229,226,218,10.0,144.0,10.0,146.0,9.0,148.0,6.0,153.0,0.75
1952,5888.375322344647,219.11865300258486,0.482598859075883,0.04457299367439108,25.08289780058989,9.49748459746884,59.535459794653775,978.6443795417504,964.712698544002,192.55933084319815,0.0,818830.534893882,0.5192989186287937,0.3506849315068493,0.10136986301369863,0.24383561643835616,0.27671232876712326,0.0273972602739726,10,252,249,244,239,62.0,174.0,61.0,176.0,59.0,179.0,57.0,182.0,0.65
1953,3825.6459193409837,258.928656488806,0.5329653421577384,0.057647614419445874,25.01638197096995,12.76324314364986,59.9890018256346,975.2998548632353,964.7770231786187,192.94041824776016,25.908184339897076,904914.4309939456,0.5738929673984942,0.3726027397260274,0.1232876712328767,0.18356164383561643,0.32054794520547947,0.0,0,267,266,260,254,62.0,159.0,62.0,160.0,59.0,163.0,56.0,166.0,0.2
1954,3797.3405085707386,213.83113399243985,0.4763460019098563,0.060514892992011036,25.09787118591182,12.816825000964926,59.95728251882475,975.2462730059204,964.7090436038727,189.71087762754678,25.111851191043453,918452.7897518663,0.582478938198799,0.4465753424657534,0.09041095890410959,0.1506849315068493,0.31232876712328766,0.0,0,232,229,223,218,37.0,169.0,36.0,171.0,33.0,174.0,31.0,177.0,0.15000000000000002
1955,5693.519049852624,250.88887595387268,0.4384411209216949,0.04983508317464204,24.990592002528768,9.759100943542947,59.9890018256346,978.3669200167288,964.7596093965236,191.79098397927106,0.0,856287.87097925,0.5430542053394533,0.4136986301369863,0.11506849315068493,0.20821917808219179,0.23013698630136986,0.03561643835616438,13,227,226,223,216,56.0,194.0,56.0,195.0,55.0,197.0,53.0,202.0,0.4
1956,9125.046264119264,289.709002353605,0.5017537083122143,0.026191648029202395,24.86130040353292,6.702422375655559,60.3086134378872,981.9506867346183,964.8589372335704,189.26706719728128,0.0,787027.377604646,0.4991294885874214,0.2410958904109589,0.12602739726027398,0.27945205479452057,0.27945205479452057,0.07397260273972603,27,270,268,264,258,58.0,152.0,58.0,154.0,57.0,157.0,56.0,162.0,0.8500000000000001
1957,9912.101075056224,282.51762710592146,0.4323026852157319,0.019874696445110914,24.82805781300787,6.476952986136624,60.3086134378872,982.3650492787621,964.837907278938,190.11977867165044,0.0,739248.659763977,0.46882842450784945,0.2876712328767123,0.09041095890410959,0.2136986301369863,0.24383561643835616,0.1643835616438356,60,221,218,212,207,12.0,155.0,10.0,156.0,6.0,159.0,6.0,163.0,0.9500000000000001
1958,4501.327502375012,244.4626045006759,0.4826914130323509,0.0527967492517042,25.037177893466893,11.555677345610164,59.904916911102966,976.5074206612752,964.7471215506243,191.4822645370434,27.417612296859108,944582.7472212837,0.5990504485167959,0.34794520547945207,0.1863013698630137,0.1917808219178082,0.273972602739726,0.0,0,282,279,274,266,69.0,151.0,67.0,152.0,66.0,156.0,61.0,159.0,0.1
1959,4795.818222324392,198.9070898288772,0.5319977978892261,0.043696969833910616,25.437808380156923,11.06752844616365,59.030407261918604,976.9955695607216,964.3989352671615,191.72730007562612,21.727729113748307,824459.5791373438,0.5228688350693453,0.3232876712328767,0.1232876712328767,0.19452054794520549,0.36164383561643837,0.0,0,273,271,267,259,70.0,162.0,70.0,164.0,69.0,167.0,66.0,172.0,0.6000000000000001
1960,6109.560283746436,207.086012326485,0.4684044031282663,0.034368436298426376,25.114306382275856,9.208231509449616,59.05078873270839,978.9516165154263,964.706477237374,190.18518876383644,0.0,808988.7698277498,0.5130573121687911,0.3178082191780822,0.1232876712328767,0.2191780821917808,0.27945205479452057,0.06027397260273973,22,253,251,245,239,67.0,178.0,66.0,179.0,64.0,183.0,62.0,187.0,0.7000000000000001
1961,5632.210260458824,266.40022953190976,0.41882087381158106,0.045464152162914086,24.915815324715144,9.842788742000225,58.92556139769779,978.2782473845323,964.7948299726623,191.74612257819896,0.0,878449.5997003417,0.5571090814943821,0.4383561643835616,0.07671232876712329,0.27123287671232876,0.18356164383561643,0.030136986301369864,11,221,221,215,206,35.0,178.0,35.0,178.0,32.0,181.0,28.0,186.0,0.30000000000000004
1962,7034.53654195357,282.51762710592146,0.4247522578653459,0.037877433075602734,24.854163524217157,7.948141823616267,57.670821305309204,980.2869132458857,964.837907278938,192.4698160524436,0.0,818350.9641571001,0.5189947768626967,0.4,0.07397260273972603,0.2219178082191781,0.1780821917808219,0.12602739726027398,46,210,209,203,188,15.0,169.0,15.0,170.0,13.0,174.0,2.0,178.0,0.65
1963,2454.2146867348292,289.709002353605,0.515823828316939,0.0645001157306977,24.86130040353292,15.727518751511257,59.904916911102966,972.335579255374,964.8589372335704,192.62453472053082,33.01898832215489,1027123.7177807398,0.6513975886483636,0.41643835616438357,0.14520547945205478,0.18904109589041096,0.25205479452054796,0.0,0,271,266,259,249,51.0,145.0,48.0,147.0,43.0,149.0,37.0,153.0,0.0
1964,2758.936868602477,262.6513991364098,0.482598859075883,0.0683594161576421,24.934805245831477,14.993113408691627,59.81608987410446,973.0699845981936,964.7857096405304,191.79098397927106,32.22812806935461,894320.1598612369,0.5671741247217383,0.336986301369863,0.11232876712328767,0.22465753424657534,0.32602739726027397,0.0,0,275,273,268,262,59.0,148.0,59.0,150.0,57.0,153.0,54.0,156.0,0.25
1965,5461.037923581307,247.00311013724087,0.4707114397978658,0.03382880477972711,24.998364912679296,10.080063875543672,60.27212469777457,978.0270547417942,964.7518984297811,191.63679213503417,30.488452569114237,863403.5879357341,0.5475669634295625,0.35342465753424657,0.10136986301369863,0.2219178082191781,0.3232876712328767,0.0,0,265,263,259,250,61.0,160.0,61.0,162.0,60.0,165.0,55.0,169.0,0.4
1966,3445.6562723883435,266.40022953190976,0.4913147177300279,0.04480158262252272,24.915815324715144,13.505512566058956,59.34827259134915,974.5575854408264,964.7948299726623,192.1045146758344,30.81857733078741,894975.0370385754,0.5675894451031046,0.33972602739726027,0.12054794520547946,0.18356164383561643,0.3561643835616438,0.0,0,279,276,271,263,87.0,172.0,86.0,174.0,84.0,177.0,80.0,181.0,0.25
1967,5594.069795175452,256.6659042898363,0.44743459125932505,0.03699771557808741,24.963932596862477,9.895192161888259,59.62234724269891,978.2227428778333,964.7719313521898,189.5130494732967,0.0,874578.2646585694,0.5546538969169009,0.4547945205479452,0.09041095890410959,0.2465753424657534,0.20273972602739726,0.00821917808219178,3,216,216,214,207,18.0,167.0,18.0,167.0,17.0,168.0,16.0,174.0,0.30000000000000004
1968,8571.63865618811,280.8790272711299,0.3916276735529208,0.034860950337764804,24.83741175702703,6.919692062107017,59.535459794653775,981.6005992222632,964.8332623654164,190.91527791074074,0.0,793258.0118004527,0.5030809308729406,0.2821917808219178,0.14794520547945206,0.2684931506849315,0.13972602739726028,0.16164383561643836,59,234,232,227,218,48.0,178.0,48.0,180.0,46.0,183.0,42.0,188.0,0.8
1969,4990.690795553161,335.8283516156156,0.4347459030710711,0.0419374801059182,24.59600173267688,10.7556587812705,59.05078873270839,977.3074392256148,965.0139789006732,193.0149975345725,41.31895047908493,987304.1963266936,0.6261442138043466,0.4383561643835616,0.14520547945205478,0.3150684931506849,0.10136986301369863,0.0,0,237,233,227,220,24.0,151.0,22.0,153.0,19.0,156.0,16.0,160.0,0.05
1970,3141.212178585448,320.5117836285301,0.4707114397978658,0.07134102275298419,24.66079165841007,14.139417880533033,59.162019678083105,973.9236801263522,964.9591758719156,192.76299630858838,40.29199611280019,963346.6836084521,0.6109504589094699,0.3835616438356164,0.13150684931506848,0.21643835616438356,0.2684931506849315,0.0,0,265,261,255,247,49.0,148.0,48.0,151.0,46.0,155.0,43.0,160.0,0.1
1971,1879.5337399159118,275.02702989881647,0.5066883384495814,0.07874293334400123,24.870037435023875,17.275441887920422,60.3086134378872,970.7876561189647,964.8171465156971,192.72008519220054,34.770744458656175,944574.9828571207,0.599045524389346,0.29041095890410956,0.19452054794520549,0.2219178082191781,0.2958904109589041,0.0,0,310,306,300,289,100.0,155.0,99.0,158.0,97.0,162.0,92.0,168.0,0.1
1972,1228.7491541059394,234.53098723591492,0.5031318095348472,0.10172946982897604,25.075235862483964,19.518426921726093,59.67630585524572,968.6837151534213,964.7306051015904,192.6724553763711,25.024747469777108,811579.2657944927,0.514700193933595,0.1780821917808219,0.1780821917808219,0.21643835616438356,0.4273972602739726,0.0,0,365,365,365,333,,,,,,,104.0,135.0,0.7000000000000001
1973,2860.071249515923,209.35312898019922,0.5285827981457426,0.05960222886454435,25.10912818698308,14.760424270183833,59.81608987410446,973.3026737367013,964.7070652200256,190.79048250652832,23.91109998798057,927321.8316260464,0.58810364765731,0.40821917808219177,0.11232876712328767,0.12876712328767123,0.3506849315068493,0.0,0,240,238,234,228,39.0,163.0,38.0,164.0,37.0,167.0,35.0,171.0,0.15000000000000002
1974,5498.718803886681,219.11865300258486,0.4763460019098563,0.043875604945507234,25.08289780058989,10.027365360337354,55.21702442103345,978.0828169763356,964.712698544002,192.22142114916585,26.5241727567796,865986.8348507399,0.5492052478759132,0.4465753424657534,0.0684931506849315,0.20273972602739726,0.2821917808219178,0.0,0,230,227,220,215,33.0,167.0,31.0,168.0,29.0,173.0,27.0,176.0,0.35000000000000003
1975,5537.063002227241,241.2674784651609,0.4559255176030035,0.04376457430701482,25.031616258885013,9.974011738750008,59.62234724269891,978.1392882496574,964.7414235158394,191.01489738041641,0.0,843910.4596148566,0.5352045025462053,0.3863013698630137,0.12054794520547946,0.23013698630136986,0.2602739726027397,0.005479452054794521,2,244,243,238,233,63.0,184.0,63.0,185.0,61.0,188.0,60.0,192.0,0.5
1976,2851.0349296246973,335.8283516156156,0.4255394548516334,0.07614888984361888,24.571924438939277,14.781005472191351,59.904916911102966,973.282092534694,965.0139789006732,192.94041824776016,43.01811672554272,971816.005657185,0.6163216677176465,0.3780821917808219,0.1178082191780822,0.2684931506849315,0.2356164383561644,0.0,0,250,249,243,237,58.0,172.0,58.0,173.0,55.0,176.0,52.0,179.0,0.05
1977,6348.595621445872,271.9562257336665,0.4247522578653459,0.04376457430701482,24.875936973112488,8.698867143034661,59.9890018256346,979.4804161280437,964.8089985231064,192.62453472053082,0.0,888536.5120296468,0.5635061593287968,0.4191780821917808,0.10136986301369863,0.2,0.18356164383561643,0.0958904109589041,35,219,216,209,200,44.0,189.0,43.0,191.0,39.0,194.0,34.0,198.0,0.25
1978,5390.8183966334,339.73414629451196,0.4371001436868592,0.0547226744243934,24.56930575758109,10.17898764442175,59.85207007109812,977.9224216338387,965.0283834490567,191.34247142347482,42.123335057068296,1019543.6617661316,0.6465903486593935,0.4465753424657534,0.16986301369863013,0.3150684931506849,0.0684931506849315,0.0,0,242,238,231,220,46.0,168.0,44.0,170.0,40.0,173.0,33.0,177.0,0.05
1979,3076.024264251512,311.29832651120034,0.4453612545026768,0.062360624267995574,24.73332247534132,14.280192018982762,59.904916911102966,973.7829059879024,964.9276585003121,190.9854063168464,37.93154382612659,1010916.9685488124,0.6411193357108146,0.4547945205479452,0.1178082191780822,0.2054794520547945,0.22465753424657534,0.0,0,222,221,217,211,20.0,163.0,20.0,164.0,19.0,167.0,16.0,170.0,0.05
1980,3445.6562723883435,282.51762710592146,0.4763400476991867,0.0607872221344025,24.86130040353292,13.505512566058956,59.162019678083105,974.5575854408264,964.837907278938,190.19996298559224,33.01898832215489,931176.1938820155,0.5905480681646471,0.3589041095890411,0.12602739726027398,0.25205479452054796,0.26301369863013696,0.0,0,262,258,250,243,62.0,164.0,60.0,166.0,54.0,168.0,50.0,171.0,0.1
1981,1434.0918404196536,244.4626045006759,0.4836015644892589,0.08826924632333387,25.037177893466893,18.672259432731792,59.67630585524572,969.3972024482484,964.7471215506243,192.38457907018187,27.417612296859108,796461.802076231,0.5051127613370313,0.16986301369863013,0.1589041095890411,0.29863013698630136,0.3726027397260274,0.0,0,358,356,340,329,106.0,112.0,104.0,112.0,100.0,124.0,97.0,132.0,0.75
1982,1136.328881646943,223.29620539524257,0.4933302990921714,0.11181083974025516,25.05799531669479,20.202855223680366,60.3086134378872,968.3451073613307,964.7165318470444,183.91069022482392,26.0075071542988,852875.4297951178,0.5408900493373401,0.20273972602739726,0.20273972602739726,0.22465753424657534,0.3698630136986301,0.0,0,365,365,365,365,,,,,,,,,0.45
1983,1794.2212989814325,213.83113399243985,0.44805327890430624,0.07214833669635473,25.08533850572977,17.527047538558417,59.88915669337329,970.5360504683267,964.7090436038727,193.66698835337752,26.5241727567796,806392.7391743325,0.5114109203287243,0.22465753424657534,0.136986301369863,0.2136986301369863,0.4273972602739726,0.0,0,318,316,305,298,80.0,127.0,80.0,129.0,76.0,136.0,74.0,141.0,0.75
1984,1938.363286248882,202.36918649496602,0.5350196187925648,0.07794585094288298,25.108921415702714,17.105574331975234,59.95728251882475,970.95752367491,964.7061591805448,193.66698835337752,23.75742277938093,851488.8023708784,0.5400106559937078,0.2684931506849315,0.14794520547945206,0.19452054794520549,0.38904109589041097,0.0,0,305,303,295,284,94.0,153.0,93.0,154.0,89.0,158.0,82.0,162.0,0.45
1985,3058.1393347436165,207.086012326485,0.5278519142882397,0.05090933164663231,25.114306382275856,14.319143995142625,60.25686641645596,973.7439540117425,964.706477237374,190.85421193537738,23.433441687125892,779569.2881127717,0.4943995992597487,0.2465753424657534,0.11232876712328767,0.2273972602739726,0.4136986301369863,0.0,0,309,307,302,295,99.0,154.0,98.0,155.0,97.0,159.0,94.0,163.0,0.8500000000000001
1986,2069.441905878044,241.2674784651609,0.5134569390406561,0.07341658632215482,25.049957203884336,16.737167866204647,59.69901816089895,971.3259301406807,964.7414235158394,193.66698835337752,26.738536587657,917725.2584224447,0.5820175408564464,0.27671232876712326,0.16712328767123288,0.2547945205479452,0.3013698630136986,0.0,0,301,298,291,282,74.0,137.0,73.0,139.0,71.0,144.0,67.0,149.0,0.15000000000000002
1987,2463.969763289497,228.0119559096817,0.5134569390406561,0.0611352427118351,25.074837081495566,15.703178996635373,60.47120405801804,972.3599190102499,964.7217977917876,193.66698835337752,25.706544976784137,840264.500273025,0.5328922502999905,0.3095890410958904,0.07123287671232877,0.2191780821917808,0.40273972602739727,0.0,0,307,306,296,284,96.0,154.0,96.0,155.0,90.0,159.0,60.0,163.0,0.55
1988,3825.6459193409837,209.35312898019922,0.5074346050645181,0.06297784307126703,25.10912818698308,12.76324314364986,60.27212469777457,975.2998548632353,964.7070652200256,191.5841137029897,23.91109998798057,847795.0888207029,0.5376681182272341,0.39452054794520547,0.07945205479452055,0.17534246575342466,0.3506849315068493,0.0,0,239,239,231,227,47.0,176.0,47.0,176.0,46.0,179.0,46.0,183.0,0.5
1989,1015.7994747954344,213.83113399243985,0.4431611161336456,0.1128795074694022,25.08533850572977,21.031584039975105,60.25686641645596,967.88584062235,964.7090436038727,165.1256233692187,26.681519642814266,759317.2992442719,0.4815558721741958,0.07671232876712329,0.30684931506849317,0.16986301369863013,0.4465753424657534,0.0,0,365,365,365,365,,,,,,,,,0.9
1990,2294.569526323532,202.36918649496602,0.4793219841421505,0.07794585094288298,25.123906678536553,16.13431084000429,60.4389301713753,971.928787166881,964.7061591805448,191.09853766163346,22.1886584807462,795814.4400679102,0.5047022070445905,0.29315068493150687,0.07945205479452055,0.15616438356164383,0.4712328767123288,0.0,0,280,280,275,269,58.0,142.0,58.0,142.0,56.0,145.0,54.0,149.0,0.8
