MonthId,Year,Month,Days,DateStart,WaterYear,WaterMonth,Flow_min,Flow_mean,Flow_median,Flow_max,Volume,Flow_range
1925.12,1925,12,31,1925-12-01,1925,3,266.40022953190976,333.3468242643077,330.30472900559147,423.95341148314105,0.8928361341095217,157.5531819512313
1926.01,1926,1,31,1926-01-01,1925,4,429.0155916088776,502.6900371938726,500.0951255576354,592.2327021454171,1.3464049956200685,163.21711053653945
1926.02,1926,2,28,1926-02-01,1925,5,584.9035764245517,750.1551731817095,727.8814347625611,977.2600169191288,1.8147753949611918,392.3564404945771
1926.03,1926,3,31,1926-03-01,1925,6,1012.388165224614,2652.4827564290163,2069.441905878044,4607.4868254871135,7.104409814819478,3595.0986602624994
1926.04,1926,4,30,1926-04-01,1925,7,3523.904658986816,4019.1612799758245,3974.318885818813,4493.414446747599,10.417666037697336,969.5097877607832
1926.05,1926,5,31,1926-05-01,1925,8,1660.241301225748,2506.258020337025,2454.214686734829,3466.122490374594,6.712761481670688,1805.8811891488458
1926.06,1926,6,30,1926-06-01,1925,9,842.9290012782407,1199.5731372971832,1169.9178944793982,1624.1898101210884,3.109293571874299,781.2608088428477
1926.07,1926,7,31,1926-07-01,1925,10,413.14774947243217,560.3531812625546,523.4188053025671,800.5179310203088,1.5008499606936263,387.3701815478766
1926.08,1926,8,31,1926-08-01,1925,11,269.41446232359874,334.85628442842506,333.4418968564978,402.2604704528844,0.8968790722130937,132.84600812928568
1926.09,1926,9,30,1926-09-01,1925,12,207.08601232648496,236.05543818391303,235.1337810662851,269.41446232359874,0.6118556957727026,62.32844999711378
1926.1,1926,10,31,1926-10-01,1926,1,198.9070898288772,203.00305538028854,202.95945475646465,207.08601232648496,0.5437233835305648,8.178922497607772
1926.11,1926,11,30,1926-11-01,1926,2,202.369186494966,220.91194903611895,208.8437713916968,282.51762710592146,0.5726037719016203,80.14844061095548
1926.12,1926,12,31,1926-12-01,1926,3,298.0655493432797,430.54407730773465,421.1943408360317,619.803167230102,1.1531692566610365,321.73761788682225
1927.01,1927,1,31,1927-01-01,1926,4,571.4510551263394,658.3262042993147,588.3152421752267,907.3771579506144,1.7632609055952846,335.92610282427506
1927.02,1927,2,28,1927-02-01,1926,5,955.150592161086,1226.2531084913028,1205.0119761556791,1472.9651816414464,2.9665515200621595,517.8145894803604
1927.03,1927,3,31,1927-03-01,1926,6,1487.5423727119592,1776.1785541280371,1642.9411940446546,2646.8420534241445,4.757316639376534,1159.2996807121854
