ExceedanceRnd,EWRTotal,FlowSpill,FlowAvailableForGeneration,FlowCanal,Power,Energy,LevelHeadpond,LevelTailwater,HeadTurbine1,Flow,Exceedance,GenerationVol,MaxGenerationFlow,MaxFlowFromStore,MaxVolFromStore,MaxVolToStore,StoreVol,PeakStoreFlow,OffpeakStoreFlow,OffpeakFlowCanal,PeakFlowCanal,PeakVol,OffpeakVol,PeakEnergy,OffpeakEnergy,EnergyTransfer,EnergyTransferProp,PeakPower,OffpeakPower,HeadpondDrop,PeakTailwaterFlow,OffpeakTailwaterFlow,PeakTailwaterLevel,OffpeakTailwaterLevel,TailwaterDrop
0.05,281.0989010989011,2252.67258539473,3352.672585394732,1100.0,122.66521388899088,2943.9651333357797,990.0,974.9310198692673,13.132078137617295,3633.771486493632,0.05028571428571424,95.04000000000043,1100.0,0.0,0.0,107.00659176678931,0.0,0.0,0.0,1100.0,1100.0,23.760000000000108,71.2800000000002,735.9912833339449,2207.973850001834,0.0,0.0,122.66521388899075,122.66521388899075,0.0,3633.771486493632,3633.771486493632,974.9310198692673,974.9310198692673,0.0
0.055,275.74375,2140.460505555779,3240.460505555776,1100.0,125.37973747497844,3009.1136993994796,990.0,974.6991988953484,13.36389911153719,3516.204255555778,0.05531249999999999,95.04000000000039,1100.0,0.0,0.0,103.37092038000723,0.0,0.0,0.0,1100.0,1100.0,23.760000000000097,71.28000000000013,752.2784248498699,2256.835274549613,0.0,0.0,125.37973747497844,125.37973747497844,0.0,3516.204255555778,3516.204255555778,974.6991988953484,974.6991988953484,0.0
0.06,278.5029239766082,2078.056710181977,3178.0567101819793,1100.0,126.77900504562771,3042.696121095057,990.0,974.5795659668179,13.483532040065406,3456.5596341585865,0.05988888888888889,95.04000000000042,1100.0,0.0,0.0,101.34903740989598,0.0,0.0,0.0,1100.0,1100.0,23.760000000000105,71.28000000000017,760.6740302737643,2282.0220908212978,0.0,0.0,126.77900504562771,126.77900504562771,0.0,3456.5596341585865,3456.5596341585865,974.5795659668179,974.5795659668179,0.0
0.065,268.0,2014.079146927033,3114.079146927033,1100.0,128.54866059570915,3085.1678542970208,990.0,974.4280922125362,13.635005794348617,3382.079146927032,0.06500602409638565,95.0400000000004,1100.0,0.0,0.0,99.2761643604358,0.0,0.0,0.0,1100.0,1100.0,23.7600000000001,71.28000000000016,771.2919635742552,2313.8758907227666,0.0,0.0,128.54866059570915,128.54866059570915,0.0,3382.079146927032,3382.079146927032,974.4280922125362,974.4280922125362,0.0
0.07,259.5891891891892,1902.4494526528024,3002.4494526528047,1100.0,131.44801485245722,3154.7523564589733,990.0,974.1794754612267,13.883622545659742,3262.0386418419935,0.0703621621621621,95.04000000000045,1100.0,0.0,0.0,95.6593622659508,0.0,0.0,0.0,1100.0,1100.0,23.76000000000011,71.2800000000002,788.6880891147433,2366.0642673442267,0.0,0.0,131.44801485245722,131.44801485245722,0.0,3262.0386418419935,3262.0386418419935,974.1794754612267,974.1794754612267,0.0
0.075,258.780487804878,1795.88509717608,2895.8850971760785,1100.0,134.0899732709893,3218.1593585037463,990.0,973.9523830524748,14.110714954411215,3154.665584980957,0.07548780487804871,95.04000000000039,1100.0,0.0,0.0,92.20667714850505,0.0,0.0,0.0,1100.0,1100.0,23.760000000000097,71.28000000000014,804.5398396259366,2413.619518877811,0.0,0.0,134.0899732709893,134.0899732709893,0.0,3154.665584980957,3154.665584980957,973.9523830524748,973.9523830524748,0.0
0.08,252.21290322580646,1732.9673525199096,2832.9673525199087,1100.0,135.82701498493427,3259.8483596384185,990.0,973.8027130004011,14.260385006484187,3085.1802557457154,0.08010322580645178,95.04000000000036,1100.0,0.0,0.0,90.16814222164497,0.0,0.0,0.0,1100.0,1100.0,23.76000000000009,71.28000000000011,814.9620899096046,2444.8862697288114,0.0,0.0,135.82701498493427,135.82701498493427,0.0,3085.1802557457154,3085.1802557457154,973.8027130004011,973.8027130004011,0.0
0.085,249.05494505494505,1674.08407867542,2774.0840786754147,1100.0,137.39616172125753,3297.5078813101863,990.0,973.6672362160966,14.395861790790372,3023.1390237303603,0.08491758241758245,95.04000000000043,1100.0,0.0,0.0,88.26032414908362,0.0,0.0,0.0,1100.0,1100.0,23.760000000000108,71.2800000000002,824.3769703275465,2473.1309109826348,0.0,0.0,137.39616172125753,137.39616172125753,0.0,3023.1390237303603,3023.1390237303603,973.6672362160966,973.6672362160966,0.0
0.09,249.7826086956522,1603.478939645985,2703.4789396459782,1100.0,139.18385867736882,3340.4126082568514,990.0,973.5125527355569,14.55054527132821,2953.2615483416303,0.09026708074534155,95.04000000000039,1100.0,0.0,0.0,85.97271764452978,0.0,0.0,0.0,1100.0,1100.0,23.760000000000097,71.28000000000013,835.1031520642134,2505.309456192642,0.0,0.0,139.18385867736882,139.1838586773688,0.0,2953.2615483416303,2953.2615483416303,973.5125527355569,973.5125527355569,0.0
0.095,261.4259259259259,1532.5337009368814,2632.5337009368855,1100.0,140.71902615691107,3377.2566277658652,990.0,973.3793917366816,14.68370627020513,2893.9596268628115,0.09480246913580245,95.04000000000039,1100.0,0.0,0.0,83.674091910355,0.0,0.0,0.0,1100.0,1100.0,23.760000000000097,71.28000000000014,844.3141569414666,2532.9424708243982,0.0,0.0,140.71902615691107,140.71902615691107,0.0,2893.9596268628115,2893.9596268628115,973.3793917366816,973.3793917366816,0.0
0.1,256.50555555555553,1459.2500686324468,2559.2500686324447,1100.0,142.7674125462813,3426.417901110756,990.0,973.2012360974826,14.86186190940246,2815.7556241879993,0.10003333333333356,95.04000000000043,1100.0,0.0,0.0,81.29970222369127,0.0,0.0,0.0,1100.0,1100.0,23.760000000000108,71.28000000000019,856.604475277689,2569.8134258330674,0.0,0.0,142.7674125462813,142.7674125462813,0.0,2815.7556241879993,2815.7556241879993,973.2012360974826,973.2012360974826,0.0
0.105,254.87912087912088,1388.9507715488924,2488.9507715488867,1100.0,144.67620195835275,3472.2288470004605,990.0,973.0346791686445,15.028418838241787,2743.829892428007,0.10536263736263714,95.04000000000043,1100.0,0.0,0.0,79.02200499818404,0.0,0.0,0.0,1100.0,1100.0,23.760000000000108,71.2800000000002,868.0572117501151,2604.171635250345,0.0,0.0,144.67620195835275,144.67620195835275,0.0,2743.829892428007,2743.829892428007,973.0346791686449,973.0346791686449,0.0
0.11,243.25641025641025,1342.9664802094012,2442.9664802094026,1100.0,146.2222711567653,3509.3345077623662,990.0,972.8993621690438,15.163735837840717,2686.2228904658123,0.10994230769230778,95.04000000000038,1100.0,0.0,0.0,77.53211395878462,0.0,0.0,0.0,1100.0,1100.0,23.760000000000094,71.28000000000011,877.3336269405916,2632.0008808217776,0.0,0.0,146.2222711567653,146.2222711567653,0.0,2686.2228904658123,2686.2228904658123,972.8993621690438,972.8993621690438,0.0
0.115,249.8187134502924,1272.94986599965,2372.9498659996493,1100.0,147.94457446898124,3550.669787255551,990.0,972.7481224791634,15.314975527722716,2622.7685794499416,0.11480116959064332,95.04000000000042,1100.0,0.0,0.0,75.26357565838865,0.0,0.0,0.0,1100.0,1100.0,23.760000000000105,71.28000000000017,887.6674468138878,2663.002340441664,0.0,0.0,147.94457446898124,147.94457446898124,0.0,2622.7685794499416,2622.7685794499416,972.7481224791634,972.7481224791634,0.0
0.12,250.90963855421685,1209.1298544718538,2309.1298544718557,1100.0,149.66517839098438,3591.9642813836253,990.0,972.5965329170939,15.466565089792727,2560.039493026071,0.1200180722891565,95.0400000000004,1100.0,0.0,0.0,73.19580728488812,0.0,0.0,0.0,1100.0,1100.0,23.7600000000001,71.28000000000016,897.9910703459063,2693.9732110377195,0.0,0.0,149.66517839098438,149.66517839098438,0.0,2560.039493026071,2560.039493026071,972.5965329170939,972.5965329170939,0.0
0.125,253.35955056179776,1140.225444600072,2240.225444600077,1100.0,151.50980763721483,3636.23538329315,990.0,972.4333619140177,15.629736092867343,2493.584995161874,0.12487078651685403,95.04000000000042,1100.0,0.0,0.0,70.9633044050424,0.0,0.0,0.0,1100.0,1100.0,23.760000000000105,71.28000000000019,909.0588458232875,2727.176537469864,0.0,0.0,151.50980763721486,151.50980763721486,0.0,2493.5849951618734,2493.5849951618734,972.4333619140177,972.4333619140177,0.0
0.13,239.87264150943398,1078.558777677471,2178.55877767747,1100.0,153.62208726432397,3686.930094343763,990.0,972.2456620544743,15.817435952410936,2418.431419186905,0.13044811320754746,95.04000000000049,1100.0,0.0,0.0,68.96530439675004,0.0,0.0,0.0,1100.0,1100.0,23.760000000000122,71.28000000000026,921.7325235859407,2765.1975707578304,0.0,0.0,153.62208726432397,153.62208726432397,0.0,2418.431419186905,2418.431419186905,972.2456620544743,972.2456620544743,0.0
0.135,246.21804511278197,1022.3864064395697,2122.3864064395675,1100.0,155.03710092709548,3720.8904222502906,990.0,972.1194136454751,15.943684361410964,2368.6044515523504,0.13562406015037606,95.04000000000029,1100.0,0.0,0.0,67.14531956864208,0.0,0.0,0.0,1100.0,1100.0,23.760000000000073,71.28000000000003,930.2226055625727,2790.6678166877177,0.0,0.0,155.03710092709548,155.03710092709548,0.0,2368.6044515523504,2368.6044515523504,972.1194136454751,972.1194136454751,0.0
0.14,250.3896103896104,978.8339260600543,2078.8339260600524,1100.0,156.16497067737137,3747.959296256913,990.0,972.018431422114,16.04466658477057,2329.223536449662,0.13989610389610369,95.04000000000036,1100.0,0.0,0.0,65.73421920434568,0.0,0.0,0.0,1100.0,1100.0,23.76000000000009,71.28000000000011,936.9898240642283,2810.969472192684,0.0,0.0,156.1649706773715,156.16497067737137,0.0,2329.223536449662,2329.223536449662,972.018431422114,972.018431422114,0.0
0.145,234.7860962566845,950.6553851662628,2050.6553851662616,1100.0,157.42814595850524,3778.275503004129,990.0,971.9049714895752,16.1581265173088,2285.4414814229467,0.14507486631016014,95.04000000000045,1100.0,0.0,0.0,64.82123447938687,0.0,0.0,0.0,1100.0,1100.0,23.76000000000011,71.28000000000021,944.5688757510322,2833.706627253096,0.0,0.0,157.4281459585054,157.4281459585054,0.0,2285.4414814229467,2285.4414814229467,971.9049714895754,971.9049714895754,0.0
0.15,237.1208053691275,911.3984982005471,2011.398498200547,1100.0,158.50107077391786,3804.0256985740334,990.0,971.808284510026,16.254813496858166,2248.519303569676,0.1494362416107382,95.04000000000035,1100.0,0.0,0.0,63.54931134169764,0.0,0.0,0.0,1100.0,1100.0,23.760000000000087,71.28000000000009,951.0064246435084,2853.019273930522,0.0,0.0,158.50107077391786,158.50107077391786,0.0,2248.519303569676,2248.519303569676,971.808284510026,971.808284510026,0.0
0.155,223.66120218579235,878.8531926460166,1978.853192646015,1100.0,159.8474712482089,3836.3393099570235,990.0,971.6865410795842,16.376556927300186,2202.514394831809,0.15495081967213117,95.04000000000043,1100.0,0.0,0.0,62.49484344173091,0.0,0.0,0.0,1100.0,1100.0,23.760000000000108,71.2800000000002,959.0848274892559,2877.254482467758,0.0,0.0,159.8474712482089,159.8474712482089,0.0,2202.514394831809,2202.514394831809,971.6865410795842,971.6865410795842,0.0
0.16,243.08333333333334,814.0998996337856,1914.0998996337812,1100.0,161.18475424364644,3868.43410184753,990.0,971.5651407248976,16.497957281988956,2157.183232967115,0.15994444444444442,95.04000000000043,1100.0,0.0,0.0,60.39683674813466,0.0,0.0,0.0,1100.0,1100.0,23.760000000000108,71.28000000000019,967.1085254618826,2901.3255763856437,0.0,0.0,161.18475424364644,161.18475424364644,0.0,2157.183232967115,2157.183232967115,971.5651407248978,971.5651407248978,0.0
0.165,240.30538922155688,769.3648787415997,1869.3648787416018,1100.0,162.59810294775144,3902.3544707460333,990.0,971.4362731921318,16.626824814752926,2109.67026796316,0.16532335329341333,95.0400000000004,1100.0,0.0,0.0,58.94742207122784,0.0,0.0,0.0,1100.0,1100.0,23.7600000000001,71.28000000000016,975.5886176865083,2926.765853059524,0.0,0.0,162.59810294775144,162.59810294775144,0.0,2109.6702679631576,2109.6702679631576,971.4362731921318,971.4362731921318,0.0
0.17,244.42196531791907,718.2071451663547,1818.2071451663521,1100.0,164.00909939866125,3936.2183855678686,990.0,971.3070255367774,16.75607247010913,2062.629110484272,0.17028323699421993,95.0400000000004,1100.0,0.0,0.0,57.28991150338991,0.0,0.0,0.0,1100.0,1100.0,23.7600000000001,71.28000000000017,984.0545963919672,2952.1637891759015,0.0,0.0,164.00909939866125,164.00909939866125,0.0,2062.629110484272,2062.629110484272,971.3070255367774,971.3070255367774,0.0
0.175,234.07801418439718,680.5946461840174,1780.5946461840183,1100.0,165.45900307826122,3971.01607387827,990.0,971.173598215176,16.889499791710428,2014.6726603684158,0.17487234042553157,95.04000000000032,1100.0,0.0,0.0,56.07126653636219,0.0,0.0,0.0,1100.0,1100.0,23.76000000000008,71.28000000000006,992.7540184695675,2978.2620554086952,0.0,0.0,165.4590030782612,165.4590030782612,0.0,2014.6726603684158,2014.6726603684158,971.1735982151757,971.1735982151757,0.0
0.18,232.025,633.917089718773,1733.9170897187746,1100.0,166.94511192417846,4006.682686180285,990.0,971.0361084946422,17.026989512244594,1965.9420897187758,0.1802599999999999,95.04000000000048,1100.0,0.0,0.0,54.55891370688821,0.0,0.0,0.0,1100.0,1100.0,23.76000000000012,71.28000000000024,1001.6706715450713,3005.012014635211,0.0,0.0,166.94511192417846,166.94511192417846,0.0,1965.9420897187758,1965.9420897187758,971.0361084946421,971.0361084946421,0.0
0.185,222.81290322580645,591.0003299695586,1691.0003299695588,1100.0,168.54855469871094,4045.165312769065,990.0,970.8869300974106,17.17616790947508,1913.8132331953639,0.18509677419354842,95.04000000000036,1100.0,0.0,0.0,53.16841069101366,0.0,0.0,0.0,1100.0,1100.0,23.76000000000009,71.28000000000011,1011.2913281922663,3033.8739845767973,0.0,0.0,168.54855469871094,168.54855469871094,0.0,1913.8132331953639,1913.8132331953639,970.8869300974106,970.8869300974106,0.0
0.19,224.39655172413794,537.1608989915956,1637.1608989915915,1100.0,170.1707200861522,4084.0972820676543,990.0,970.7350459417884,17.328052065097776,1861.5574507157287,0.18985057471264374,95.04000000000042,1100.0,0.0,0.0,51.424013127327676,0.0,0.0,0.0,1100.0,1100.0,23.760000000000105,71.28000000000017,1021.0243205169136,3063.0729615507416,0.0,0.0,170.1707200861522,170.1707200861522,0.0,1861.5574507157287,1861.5574507157287,970.7350459417884,970.7350459417884,0.0
0.195,219.96319018404907,494.3754277376451,1594.3754277376465,1100.0,171.64828925344736,4119.558942082732,990.0,970.5958846147133,17.46721339217196,1814.3386179216955,0.19463190184049114,95.04000000000039,1100.0,0.0,0.0,50.037763858699655,0.0,0.0,0.0,1100.0,1100.0,23.760000000000097,71.28000000000014,1029.889735520683,3089.6692065620523,0.0,0.0,171.64828925344736,171.64828925344736,0.0,1814.3386179216955,1814.3386179216955,970.5958846147133,970.5958846147133,0.0
0.2,205.07,454.83513551038413,1554.8351355103832,1100.0,173.36693631380953,4160.806471531428,990.0,970.4329261783206,17.630198076245435,1759.9051355103832,0.20026500000000064,95.04000000000048,1100.0,0.0,0.0,48.75665839053649,0.0,0.0,0.0,1100.0,1100.0,23.76000000000012,71.28000000000024,1040.201617882857,3120.604853648565,0.0,0.0,173.36693631380953,173.36693631380953,0.0,1759.9051355103832,1759.9051355103832,970.4329261783206,970.4329261783206,0.0
0.205,210.2937062937063,406.2480054935551,1506.2480054935545,1100.0,174.74630092280069,4193.911222147218,990.0,970.3012388152914,17.761859191594983,1716.5417117872605,0.2050769230769229,95.04000000000033,1100.0,0.0,0.0,47.18243537799119,0.0,0.0,0.0,1100.0,1100.0,23.760000000000083,71.28000000000007,1048.4778055368045,3145.433416610414,0.0,0.0,174.7463009228007,174.74630092280069,0.0,1716.5417117872605,1716.5417117872605,970.3012388152914,970.3012388152914,0.0
0.21,210.8012048192771,364.8245415627168,1464.824541562717,1100.0,176.05850858246146,4225.404205979083,990.0,970.1752369294412,17.88793339650728,1675.625746381994,0.20998795180722865,95.0400000000004,1100.0,0.0,0.0,45.840315146632044,0.0,0.0,0.0,1100.0,1100.0,23.7600000000001,71.28000000000016,1056.3510514947707,3169.0531544843093,0.0,0.0,176.05850858246146,176.05850858246146,0.0,1675.625746381994,1675.625746381994,970.1752369294412,970.1752369294412,0.0
0.215,212.21698113207546,314.13738181124427,1414.1373818112452,1100.0,177.6584224273296,4263.802138255914,990.0,970.0213901024601,18.0426888798784,1626.354362943322,0.21524528301886797,95.04000000000049,1100.0,0.0,0.0,44.19805117068434,0.0,0.0,0.0,1100.0,1100.0,23.760000000000122,71.28000000000026,1065.9505345639784,3197.851603691937,0.0,0.0,177.6584224273296,177.6584224273296,0.0,1626.354362943322,1626.354362943322,970.0213901024601,970.0213901024601,0.0
0.22,204.0608695652174,276.55544026228307,1376.5554402622847,1100.0,179.17418361414775,4300.180406739543,990.0,969.8764747780743,18.19039648039858,1580.6163098275022,0.21995652173913063,95.04000000000019,1100.0,0.0,0.0,42.98039626449797,0.0,0.0,0.0,1100.0,1100.0,23.760000000000048,71.27999999999993,1075.0451016848858,3225.1353050546577,0.0,0.0,179.17418361414775,179.17418361414775,0.0,1580.6163098275022,1580.6163098275022,969.8764747780743,969.8764747780743,0.0
0.225,205.4950495049505,236.32033880518816,1336.320338805185,1100.0,180.5040472044878,4332.097132907709,990.0,969.7517692624282,18.320975628595118,1541.8153883101372,0.22467326732673232,95.04000000000048,1100.0,0.0,0.0,41.676778977288116,0.0,0.0,0.0,1100.0,1100.0,23.76000000000012,71.28000000000024,1083.0242832269273,3249.0728496807833,0.0,0.0,180.5040472044878,180.5040472044878,0.0,1541.8153883101372,1541.8153883101372,969.7517692624282,969.7517692624282,0.0
0.23,201.9268292682927,198.94945650785186,1298.949456507853,1100.0,181.93338713581088,4366.401291259458,990.0,969.6185009569479,18.462345994213923,1500.8762857761462,0.2301463414634149,95.04000000000039,1100.0,0.0,0.0,40.465962390854415,0.0,0.0,0.0,1100.0,1100.0,23.760000000000097,71.28000000000014,1091.6003228148645,3274.8009684445933,0.0,0.0,181.93338713581088,181.93338713581088,0.0,1500.8762857761462,1500.8762857761462,969.6185009569479,969.6185009569479,0.0
0.235,198.19021739130434,160.15951273799868,1260.1595127379965,1100.0,183.52226068099972,4404.53425634399,990.0,969.4781199919844,18.620814074974625,1458.3497301292998,0.23542391304347807,95.04000000000043,1098.5214062829757,-1.4785937170245407,-0.01596881214386504,39.20916821271116,-0.01596881214386504,-1.4785937170245407,-0.4928645723415133,1100.4928645723421,1098.5214062829757,23.728062375712334,71.31193762428784,1099.6498316933562,3304.884424650638,-1.4837323926415593,-0.0003360440265964865,183.27497194889273,183.60469025836863,-0.0015968812143865052,1456.8711364122767,1458.8425947016433,969.473185807004,969.4797635106123,-0.00657770360882019
0.24,191.69736842105263,137.14625344717518,1237.1462534471757,1100.0,184.61197894251663,4430.687494620397,990.0,969.3795450773938,18.73031421680454,1428.8436218682273,0.24061184210526299,95.04000000000036,1092.9625275537526,-7.037472446247355,-0.07600470241947133,38.46353861168848,-0.07600470241947133,-7.037472446247355,-2.345824148749119,1102.345824148749,1092.9625275537526,23.607990595161045,71.43200940483892,1100.5813844661068,3330.1061101542914,-7.090489188994015,-0.001599425555965307,183.4302307443509,185.00589500857197,-0.0076004702419471435,1421.8061494219799,1431.189446016977,969.3558621554834,969.3874256595558,-0.03156350407319801
0.245,198.1796875,99.55686711869912,1199.5430932042289,1099.9862260855298,185.86435220553278,4460.744452932789,990.0,969.274513693759,18.85476651039097,1397.7227807042254,0.24424999999999972,95.03880993379002,1085.746475398907,-14.239750686622893,-0.15378930741552724,37.24519621981698,-0.15378930741552724,-14.239750686622893,-4.746583562207633,1104.7328096477368,1085.746475398907,23.452123868616376,71.58668606517332,1100.7473844779727,3359.9970684548143,-14.438728755224378,-0.0032363523088973505,183.45789741299558,186.66650380304532,-0.015378930741552721,1383.4830300176052,1402.469364266436,969.2260554877219,969.2906131368266,-0.06455764910472972
0.25,193.073732718894,78.81598401551918,1178.0966801952648,1099.2806961797448,186.83922542112606,4484.1414101070295,990.0,969.1838952045446,18.959259077804223,1371.1704129141579,0.24971889400921612,94.97785214993041,1079.7697473753142,-19.51094880443058,-0.21071824708785067,36.55033243832652,-0.21071824708785067,-19.51094880443056,-6.503649601476875,1105.7843457812214,1079.7697473753142,23.323026543306828,71.65482560662318,1101.1378474918429,3383.003562615185,-19.89750503491359,-0.004434125327041257,183.52297458197395,187.94464236751008,-0.02107182470878504,1351.659464109729,1377.6740625156353,969.1167897987771,969.206157868564,-0.08936806978656289
0.255,188.27397260273972,49.80461147315005,1143.3039717148904,1093.4993602417378,187.75153742058956,4506.036898094153,990.0,969.0473808961926,19.13261766149702,1331.5779443176316,0.2548767123287673,94.47834472488644,1069.992679766245,-23.50668047549415,-0.25387214913533684,35.42304868356236,-0.25387214913533684,-23.506680475494132,-7.835560158498048,1101.3349204002366,1069.992679766245,23.11184188295086,71.36650284193522,1102.3612589770055,3403.6756391171516,-24.14796554653471,-0.005338563313748768,183.72687649616708,189.09309106206402,-0.02538721491353367,1308.0712638421328,1339.413504476126,968.9653242530753,969.0745462950727,-0.1092220419980803
0.26,180.6031746031746,31.97836705252147,1119.9576207194737,1087.9792536669506,188.39316134254778,4521.4358722211455,990.0,968.93906966168,19.274943724643993,1300.5607953226486,0.25969841269841304,94.00140751682487,1062.1024412685072,-25.87681239844395,-0.2794695739031945,34.66662691131087,-0.2794695739031945,-25.87681239844393,-8.625604132814638,1096.6048577997649,1062.1024412685072,22.941412731399744,71.05999478542472,1103.6082568753195,3417.8276153458246,-26.750711179967563,-0.005854902902810155,183.9347094792196,189.8793119636569,-0.02794695739031945,1274.6839829242035,1309.1863994554606,968.8475999368333,968.9692788732423,-0.12167893640936071
0.265,181.51111111111112,5.541652355747703,1067.3757614634897,1061.8341091077418,187.15836519477267,4491.800764674541,990.0,968.7558826878518,19.568024834507366,1248.8868725745983,0.2651277777777786,91.74246702690901,1046.2425034391763,-15.59160566856506,-0.16838934122050275,32.962974671417015,-0.16838934122050275,-15.591605668565057,-5.1972018895216925,1067.0313109972622,1046.2425034391763,22.598838074286206,69.14362895262259,1106.832059974805,3384.9687046997365,-16.118131193830372,-0.0033283115699048694,184.47200999580076,188.05381692776322,-0.016838934122050276,1233.2952669060344,1254.0840744641214,968.6992733786396,968.7743305708689,-0.07505719222860105
