Date,Month,Day,Year,WaterYear,Flow,MonthId,WaterMonth,Exceedance
1965-03-01,3,1,1965,1964.0,2235.0,1965.03,6,0.07100000000000001
1965-03-02,3,2,1965,1964.0,2235.0,1965.03,6,0.07100000000000001
1965-03-03,3,3,1965,1964.0,2235.0,1965.03,6,0.07100000000000001
1965-03-04,3,4,1965,1964.0,2230.0,1965.03,6,0.07100000000000001
1965-03-05,3,5,1965,1964.0,2195.0,1965.03,6,0.073
1965-03-06,3,6,1965,1964.0,2167.0,1965.03,6,0.075
1965-03-07,3,7,1965,1964.0,2163.0,1965.03,6,0.075
1965-03-08,3,8,1965,1964.0,2164.0,1965.03,6,0.075
1965-03-09,3,9,1965,1964.0,2176.0,1965.03,6,0.074
1965-03-10,3,10,1965,1964.0,2204.0,1965.03,6,0.073
1965-03-11,3,11,1965,1964.0,2239.0,1965.03,6,0.07100000000000001
1965-03-12,3,12,1965,1964.0,2297.0,1965.03,6,0.067
1965-03-13,3,13,1965,1964.0,2356.0,1965.03,6,0.065
1965-03-14,3,14,1965,1964.0,2396.0,1965.03,6,0.063
1965-03-15,3,15,1965,1964.0,2452.0,1965.03,6,0.061
1965-03-16,3,16,1965,1964.0,2488.0,1965.03,6,0.06
1965-03-17,3,17,1965,1964.0,2521.0,1965.03,6,0.058
1965-03-18,3,18,1965,1964.0,2549.0,1965.03,6,0.057
1965-03-19,3,19,1965,1964.0,2549.0,1965.03,6,0.057
1965-03-20,3,20,1965,1964.0,2516.0,1965.03,6,0.058
1965-03-21,3,21,1965,1964.0,2452.0,1965.03,6,0.061
1965-03-22,3,22,1965,1964.0,2364.0,1965.03,6,0.065
1965-03-23,3,23,1965,1964.0,2305.0,1965.03,6,0.067
1965-03-24,3,24,1965,1964.0,2281.0,1965.03,6,0.069
1965-03-25,3,25,1965,1964.0,2177.0,1965.03,6,0.074
1965-03-26,3,26,1965,1964.0,2082.0,1965.03,6,0.08
1965-03-27,3,27,1965,1964.0,1989.0,1965.03,6,0.085
1965-03-28,3,28,1965,1964.0,1926.0,1965.03,6,0.091
1965-03-29,3,29,1965,1964.0,1865.0,1965.03,6,0.096
1965-03-30,3,30,1965,1964.0,1787.0,1965.03,6,0.101
1965-03-31,3,31,1965,1964.0,1731.0,1965.03,6,0.106
1965-04-01,4,1,1965,1964.0,1704.0,1965.04,7,0.109
1965-04-02,4,2,1965,1964.0,1693.0,1965.04,7,0.111
1965-04-03,4,3,1965,1964.0,1646.0,1965.04,7,0.115
1965-04-04,4,4,1965,1964.0,1592.0,1965.04,7,0.123
1965-04-05,4,5,1965,1964.0,1543.0,1965.04,7,0.129
1965-04-06,4,6,1965,1964.0,1510.0,1965.04,7,0.133
1965-04-07,4,7,1965,1964.0,1463.0,1965.04,7,0.138
1965-04-08,4,8,1965,1964.0,1422.0,1965.04,7,0.14400000000000002
1965-04-09,4,9,1965,1964.0,1401.0,1965.04,7,0.147
1965-04-10,4,10,1965,1964.0,1377.0,1965.04,7,0.15
1965-04-11,4,11,1965,1964.0,1349.0,1965.04,7,0.154
1965-04-12,4,12,1965,1964.0,1303.0,1965.04,7,0.16
1965-04-13,4,13,1965,1964.0,1258.0,1965.04,7,0.167
1965-04-14,4,14,1965,1964.0,1228.0,1965.04,7,0.171
1965-04-15,4,15,1965,1964.0,1187.0,1965.04,7,0.178
1965-04-16,4,16,1965,1964.0,1161.0,1965.04,7,0.183
1965-04-17,4,17,1965,1964.0,1138.0,1965.04,7,0.187
1965-04-18,4,18,1965,1964.0,1115.0,1965.04,7,0.191
1965-04-19,4,19,1965,1964.0,1089.0,1965.04,7,0.196
1965-04-20,4,20,1965,1964.0,1050.0,1965.04,7,0.202
1965-04-21,4,21,1965,1964.0,1025.0,1965.04,7,0.20700000000000002
1965-04-22,4,22,1965,1964.0,1001.0,1965.04,7,0.211
1965-04-23,4,23,1965,1964.0,962.0,1965.04,7,0.218
1965-04-24,4,24,1965,1964.0,933.0,1965.04,7,0.223
1965-04-25,4,25,1965,1964.0,911.0,1965.04,7,0.229
1965-04-26,4,26,1965,1964.0,888.0,1965.04,7,0.234
1965-04-27,4,27,1965,1964.0,852.0,1965.04,7,0.242
1965-04-28,4,28,1965,1964.0,830.0,1965.04,7,0.247
1965-04-29,4,29,1965,1964.0,810.0,1965.04,7,0.252
1965-04-30,4,30,1965,1964.0,790.0,1965.04,7,0.257
1965-05-01,5,1,1965,1964.0,771.0,1965.05,8,0.262
1965-05-02,5,2,1965,1964.0,752.0,1965.05,8,0.269
1965-05-03,5,3,1965,1964.0,733.0,1965.05,8,0.273
1965-05-04,5,4,1965,1964.0,714.0,1965.05,8,0.279
1965-05-05,5,5,1965,1964.0,695.0,1965.05,8,0.28500000000000003
1965-05-06,5,6,1965,1964.0,677.0,1965.05,8,0.291
1965-05-07,5,7,1965,1964.0,659.0,1965.05,8,0.297
1965-05-08,5,8,1965,1964.0,641.0,1965.05,8,0.303
1965-05-09,5,9,1965,1964.0,623.0,1965.05,8,0.308
1965-05-10,5,10,1965,1964.0,606.0,1965.05,8,0.313
1965-05-11,5,11,1965,1964.0,593.0,1965.05,8,0.317
1965-05-12,5,12,1965,1964.0,571.0,1965.05,8,0.324
1965-05-13,5,13,1965,1964.0,550.0,1965.05,8,0.33
1965-05-14,5,14,1965,1964.0,534.0,1965.05,8,0.335
1965-05-15,5,15,1965,1964.0,526.0,1965.05,8,0.339
1965-05-16,5,16,1965,1964.0,515.0,1965.05,8,0.343
1965-05-17,5,17,1965,1964.0,500.0,1965.05,8,0.34900000000000003
1965-05-18,5,18,1965,1964.0,484.0,1965.05,8,0.355
1965-05-19,5,19,1965,1964.0,468.0,1965.05,8,0.362
1965-05-20,5,20,1965,1964.0,455.0,1965.05,8,0.366
1965-05-21,5,21,1965,1964.0,451.0,1965.05,8,0.369
1965-05-22,5,22,1965,1964.0,438.0,1965.05,8,0.374
1965-05-23,5,23,1965,1964.0,424.0,1965.05,8,0.38
1965-05-24,5,24,1965,1964.0,417.0,1965.05,8,0.384
1965-05-25,5,25,1965,1964.0,407.0,1965.05,8,0.389
1965-05-26,5,26,1965,1964.0,394.0,1965.05,8,0.394
1965-05-27,5,27,1965,1964.0,380.0,1965.05,8,0.401
1965-05-28,5,28,1965,1964.0,375.0,1965.05,8,0.405
1965-05-29,5,29,1965,1964.0,373.0,1965.05,8,0.406
1965-05-30,5,30,1965,1964.0,366.0,1965.05,8,0.40900000000000003
1965-05-31,5,31,1965,1964.0,364.0,1965.05,8,0.41100000000000003
1965-06-01,6,1,1965,1964.0,357.0,1965.06,9,0.41500000000000004
1965-06-02,6,2,1965,1964.0,351.0,1965.06,9,0.419
1965-06-03,6,3,1965,1964.0,343.0,1965.06,9,0.424
1965-06-04,6,4,1965,1964.0,338.0,1965.06,9,0.427
1965-06-05,6,5,1965,1964.0,337.0,1965.06,9,0.429
1965-06-06,6,6,1965,1964.0,330.0,1965.06,9,0.432
1965-06-07,6,7,1965,1964.0,328.0,1965.06,9,0.433
1965-06-08,6,8,1965,1964.0,324.0,1965.06,9,0.436
1965-06-09,6,9,1965,1964.0,316.0,1965.06,9,0.44
1965-06-10,6,10,1965,1964.0,311.0,1965.06,9,0.443
1965-06-11,6,11,1965,1964.0,308.0,1965.06,9,0.446
1965-06-12,6,12,1965,1964.0,307.0,1965.06,9,0.447
1965-06-13,6,13,1965,1964.0,303.0,1965.06,9,0.448
1965-06-14,6,14,1965,1964.0,298.0,1965.06,9,0.453
1965-06-15,6,15,1965,1964.0,291.0,1965.06,9,0.457
1965-06-16,6,16,1965,1964.0,286.0,1965.06,9,0.462
1965-06-17,6,17,1965,1964.0,282.0,1965.06,9,0.466
1965-06-18,6,18,1965,1964.0,278.0,1965.06,9,0.46900000000000003
1965-06-19,6,19,1965,1964.0,277.0,1965.06,9,0.47000000000000003
1965-06-20,6,20,1965,1964.0,274.0,1965.06,9,0.47300000000000003
1965-06-21,6,21,1965,1964.0,273.0,1965.06,9,0.47500000000000003
1965-06-22,6,22,1965,1964.0,266.0,1965.06,9,0.48
1965-06-23,6,23,1965,1964.0,261.0,1965.06,9,0.486
1965-06-24,6,24,1965,1964.0,258.0,1965.06,9,0.489
1965-06-25,6,25,1965,1964.0,254.0,1965.06,9,0.492
1965-06-26,6,26,1965,1964.0,254.0,1965.06,9,0.492
1965-06-27,6,27,1965,1964.0,253.0,1965.06,9,0.493
1965-06-28,6,28,1965,1964.0,246.0,1965.06,9,0.499
1965-06-29,6,29,1965,1964.0,241.0,1965.06,9,0.505
1965-06-30,6,30,1965,1964.0,235.0,1965.06,9,0.509
1965-07-01,7,1,1965,1964.0,231.0,1965.07,10,0.515
1965-07-02,7,2,1965,1964.0,228.0,1965.07,10,0.519
1965-07-03,7,3,1965,1964.0,217.0,1965.07,10,0.533
1965-07-04,7,4,1965,1964.0,212.0,1965.07,10,0.538
1965-07-05,7,5,1965,1964.0,208.0,1965.07,10,0.544
1965-07-06,7,6,1965,1964.0,202.0,1965.07,10,0.55
1965-07-07,7,7,1965,1964.0,200.0,1965.07,10,0.555
1965-07-08,7,8,1965,1964.0,197.0,1965.07,10,0.558
1965-07-09,7,9,1965,1964.0,191.0,1965.07,10,0.5650000000000001
1965-07-10,7,10,1965,1964.0,187.0,1965.07,10,0.5730000000000001
1965-07-11,7,11,1965,1964.0,183.0,1965.07,10,0.578
1965-07-12,7,12,1965,1964.0,180.0,1965.07,10,0.582
1965-07-13,7,13,1965,1964.0,176.0,1965.07,10,0.589
1965-07-14,7,14,1965,1964.0,171.0,1965.07,10,0.595
1965-07-15,7,15,1965,1964.0,170.0,1965.07,10,0.597
1965-07-16,7,16,1965,1964.0,167.0,1965.07,10,0.602
1965-07-17,7,17,1965,1964.0,167.0,1965.07,10,0.602
1965-07-18,7,18,1965,1964.0,167.0,1965.07,10,0.602
1965-07-19,7,19,1965,1964.0,167.0,1965.07,10,0.602
1965-07-20,7,20,1965,1964.0,167.0,1965.07,10,0.602
1965-07-21,7,21,1965,1964.0,167.0,1965.07,10,0.602
1965-07-22,7,22,1965,1964.0,166.0,1965.07,10,0.605
1965-07-23,7,23,1965,1964.0,161.0,1965.07,10,0.611
1965-07-24,7,24,1965,1964.0,160.0,1965.07,10,0.613
1965-07-25,7,25,1965,1964.0,160.0,1965.07,10,0.613
1965-07-26,7,26,1965,1964.0,160.0,1965.07,10,0.613
1965-07-27,7,27,1965,1964.0,160.0,1965.07,10,0.613
1965-07-28,7,28,1965,1964.0,157.0,1965.07,10,0.619
1965-07-29,7,29,1965,1964.0,151.0,1965.07,10,0.627
1965-07-30,7,30,1965,1964.0,151.0,1965.07,10,0.627
1965-07-31,7,31,1965,1964.0,150.0,1965.07,10,0.632
1965-08-01,8,1,1965,1964.0,147.0,1965.08,11,0.638
1965-08-02,8,2,1965,1964.0,142.0,1965.08,11,0.645
1965-08-03,8,3,1965,1964.0,141.0,1965.08,11,0.648
1965-08-04,8,4,1965,1964.0,141.0,1965.08,11,0.648
1965-08-05,8,5,1965,1964.0,136.0,1965.08,11,0.657
1965-08-06,8,6,1965,1964.0,135.0,1965.08,11,0.659
1965-08-07,8,7,1965,1964.0,133.0,1965.08,11,0.663
1965-08-08,8,8,1965,1964.0,132.0,1965.08,11,0.669
1965-08-09,8,9,1965,1964.0,127.0,1965.08,11,0.677
1965-08-10,8,10,1965,1964.0,126.0,1965.08,11,0.679
1965-08-11,8,11,1965,1964.0,126.0,1965.08,11,0.679
1965-08-12,8,12,1965,1964.0,124.0,1965.08,11,0.687
1965-08-13,8,13,1965,1964.0,124.0,1965.08,11,0.687
1965-08-14,8,14,1965,1964.0,123.0,1965.08,11,0.6890000000000001
1965-08-15,8,15,1965,1964.0,118.0,1965.08,11,0.7000000000000001
1965-08-16,8,16,1965,1964.0,115.0,1965.08,11,0.706
1965-08-17,8,17,1965,1964.0,115.0,1965.08,11,0.706
1965-08-18,8,18,1965,1964.0,115.0,1965.08,11,0.706
1965-08-19,8,19,1965,1964.0,114.0,1965.08,11,0.712
1965-08-20,8,20,1965,1964.0,110.0,1965.08,11,0.721
1965-08-21,8,21,1965,1964.0,109.0,1965.08,11,0.724
1965-08-22,8,22,1965,1964.0,107.0,1965.08,11,0.73
1965-08-23,8,23,1965,1964.0,107.0,1965.08,11,0.73
1965-08-24,8,24,1965,1964.0,107.0,1965.08,11,0.73
1965-08-25,8,25,1965,1964.0,107.0,1965.08,11,0.73
1965-08-26,8,26,1965,1964.0,106.0,1965.08,11,0.735
1965-08-27,8,27,1965,1964.0,102.0,1965.08,11,0.745
1965-08-28,8,28,1965,1964.0,101.0,1965.08,11,0.747
1965-08-29,8,29,1965,1964.0,99.0,1965.08,11,0.752
1965-08-30,8,30,1965,1964.0,99.0,1965.08,11,0.752
1965-08-31,8,31,1965,1964.0,99.0,1965.08,11,0.752
1965-09-01,9,1,1965,1964.0,98.0,1965.09,12,0.76
1965-09-02,9,2,1965,1964.0,94.0,1965.09,12,0.771
1965-09-03,9,3,1965,1964.0,93.0,1965.09,12,0.779
1965-09-04,9,4,1965,1964.0,91.0,1965.09,12,0.784
1965-09-05,9,5,1965,1964.0,91.0,1965.09,12,0.784
1965-09-06,9,6,1965,1964.0,91.0,1965.09,12,0.784
1965-09-07,9,7,1965,1964.0,91.0,1965.09,12,0.784
1965-09-08,9,8,1965,1964.0,91.0,1965.09,12,0.784
1965-09-09,9,9,1965,1964.0,91.0,1965.09,12,0.784
1965-09-10,9,10,1965,1964.0,91.0,1965.09,12,0.784
1965-09-11,9,11,1965,1964.0,91.0,1965.09,12,0.784
1965-09-12,9,12,1965,1964.0,91.0,1965.09,12,0.784
1965-09-13,9,13,1965,1964.0,91.0,1965.09,12,0.784
1965-09-14,9,14,1965,1964.0,87.0,1965.09,12,0.806
1965-09-15,9,15,1965,1964.0,86.0,1965.09,12,0.811
1965-09-16,9,16,1965,1964.0,86.0,1965.09,12,0.811
1965-09-17,9,17,1965,1964.0,86.0,1965.09,12,0.811
1965-09-18,9,18,1965,1964.0,86.0,1965.09,12,0.811
1965-09-19,9,19,1965,1964.0,84.0,1965.09,12,0.8190000000000001
1965-09-20,9,20,1965,1964.0,84.0,1965.09,12,0.8190000000000001
1965-09-21,9,21,1965,1964.0,84.0,1965.09,12,0.8190000000000001
1965-09-22,9,22,1965,1964.0,84.0,1965.09,12,0.8190000000000001
1965-09-23,9,23,1965,1964.0,83.0,1965.09,12,0.8270000000000001
1965-09-24,9,24,1965,1964.0,79.0,1965.09,12,0.842
1965-09-25,9,25,1965,1964.0,77.0,1965.09,12,0.846
1965-09-26,9,26,1965,1964.0,77.0,1965.09,12,0.846
1965-09-27,9,27,1965,1964.0,77.0,1965.09,12,0.846
1965-09-28,9,28,1965,1964.0,77.0,1965.09,12,0.846
1965-09-29,9,29,1965,1964.0,77.0,1965.09,12,0.846
1965-09-30,9,30,1965,1964.0,77.0,1965.09,12,0.846
1965-10-01,10,1,1965,1965.0,76.0,1965.1,1,0.853
1965-10-02,10,2,1965,1965.0,73.0,1965.1,1,0.863
1965-10-03,10,3,1965,1965.0,72.0,1965.1,1,0.865
1965-10-04,10,4,1965,1965.0,72.0,1965.1,1,0.865
1965-10-05,10,5,1965,1965.0,72.0,1965.1,1,0.865
1965-10-06,10,6,1965,1965.0,73.0,1965.1,1,0.863
1965-10-07,10,7,1965,1965.0,76.0,1965.1,1,0.853
1965-10-08,10,8,1965,1965.0,77.0,1965.1,1,0.846
1965-10-09,10,9,1965,1965.0,83.0,1965.1,1,0.8270000000000001
1965-10-10,10,10,1965,1965.0,84.0,1965.1,1,0.8190000000000001
1965-10-11,10,11,1965,1965.0,86.0,1965.1,1,0.811
1965-10-12,10,12,1965,1965.0,85.0,1965.1,1,0.8160000000000001
1965-10-13,10,13,1965,1965.0,78.0,1965.1,1,0.844
1965-10-14,10,14,1965,1965.0,79.0,1965.1,1,0.842
1965-10-15,10,15,1965,1965.0,78.0,1965.1,1,0.844
1965-10-16,10,16,1965,1965.0,71.0,1965.1,1,0.87
1965-10-17,10,17,1965,1965.0,70.0,1965.1,1,0.877
1965-10-18,10,18,1965,1965.0,70.0,1965.1,1,0.877
1965-10-19,10,19,1965,1965.0,70.0,1965.1,1,0.877
1965-10-20,10,20,1965,1965.0,70.0,1965.1,1,0.877
1965-10-21,10,21,1965,1965.0,70.0,1965.1,1,0.877
1965-10-22,10,22,1965,1965.0,70.0,1965.1,1,0.877
1965-10-23,10,23,1965,1965.0,71.0,1965.1,1,0.87
1965-10-24,10,24,1965,1965.0,64.0,1965.1,1,0.899
1965-10-25,10,25,1965,1965.0,63.0,1965.1,1,0.906
1965-10-26,10,26,1965,1965.0,63.0,1965.1,1,0.906
1965-10-27,10,27,1965,1965.0,63.0,1965.1,1,0.906
1965-10-28,10,28,1965,1965.0,63.0,1965.1,1,0.906
1965-10-29,10,29,1965,1965.0,63.0,1965.1,1,0.906
1965-10-30,10,30,1965,1965.0,63.0,1965.1,1,0.906
1965-10-31,10,31,1965,1965.0,63.0,1965.1,1,0.906
1965-11-01,11,1,1965,1965.0,59.0,1965.11,2,0.923
1965-11-02,11,2,1965,1965.0,59.0,1965.11,2,0.923
1965-11-03,11,3,1965,1965.0,59.0,1965.11,2,0.923
1965-11-04,11,4,1965,1965.0,58.0,1965.11,2,0.929
1965-11-05,11,5,1965,1965.0,55.0,1965.11,2,0.9380000000000001
1965-11-06,11,6,1965,1965.0,55.0,1965.11,2,0.9380000000000001
1965-11-07,11,7,1965,1965.0,55.0,1965.11,2,0.9380000000000001
1965-11-08,11,8,1965,1965.0,55.0,1965.11,2,0.9380000000000001
1965-11-09,11,9,1965,1965.0,55.0,1965.11,2,0.9380000000000001
1965-11-10,11,10,1965,1965.0,59.0,1965.11,2,0.923
1965-11-11,11,11,1965,1965.0,63.0,1965.11,2,0.906
1965-11-12,11,12,1965,1965.0,63.0,1965.11,2,0.906
1965-11-13,11,13,1965,1965.0,65.0,1965.11,2,0.893
1965-11-14,11,14,1965,1965.0,63.0,1965.11,2,0.906
1965-11-15,11,15,1965,1965.0,63.0,1965.11,2,0.906
1965-11-16,11,16,1965,1965.0,64.0,1965.11,2,0.899
1965-11-17,11,17,1965,1965.0,71.0,1965.11,2,0.87
1965-11-18,11,18,1965,1965.0,71.0,1965.11,2,0.87
1965-11-19,11,19,1965,1965.0,76.0,1965.11,2,0.853
1965-11-20,11,20,1965,1965.0,77.0,1965.11,2,0.846
1965-11-21,11,21,1965,1965.0,83.0,1965.11,2,0.8270000000000001
1965-11-22,11,22,1965,1965.0,85.0,1965.11,2,0.8160000000000001
1965-11-23,11,23,1965,1965.0,92.0,1965.11,2,0.781
1965-11-24,11,24,1965,1965.0,93.0,1965.11,2,0.779
1965-11-25,11,25,1965,1965.0,91.0,1965.11,2,0.784
1965-11-26,11,26,1965,1965.0,92.0,1965.11,2,0.781
1965-11-27,11,27,1965,1965.0,98.0,1965.11,2,0.76
1965-11-28,11,28,1965,1965.0,99.0,1965.11,2,0.752
1965-11-29,11,29,1965,1965.0,100.0,1965.11,2,0.751
1965-11-30,11,30,1965,1965.0,106.0,1965.11,2,0.735
1965-12-01,12,1,1965,1965.0,108.0,1965.12,3,0.727
1965-12-02,12,2,1965,1965.0,115.0,1965.12,3,0.706
1965-12-03,12,3,1965,1965.0,124.0,1965.12,3,0.687
1965-12-04,12,4,1965,1965.0,133.0,1965.12,3,0.663
1965-12-05,12,5,1965,1965.0,134.0,1965.12,3,0.662
1965-12-06,12,6,1965,1965.0,141.0,1965.12,3,0.648
1965-12-07,12,7,1965,1965.0,149.0,1965.12,3,0.634
1965-12-08,12,8,1965,1965.0,152.0,1965.12,3,0.626
1965-12-09,12,9,1965,1965.0,159.0,1965.12,3,0.616
1965-12-10,12,10,1965,1965.0,161.0,1965.12,3,0.611
1965-12-11,12,11,1965,1965.0,170.0,1965.12,3,0.597
1965-12-12,12,12,1965,1965.0,180.0,1965.12,3,0.582
1965-12-13,12,13,1965,1965.0,190.0,1965.12,3,0.5670000000000001
1965-12-14,12,14,1965,1965.0,201.0,1965.12,3,0.551
1965-12-15,12,15,1965,1965.0,212.0,1965.12,3,0.538
1965-12-16,12,16,1965,1965.0,221.0,1965.12,3,0.528
1965-12-17,12,17,1965,1965.0,224.0,1965.12,3,0.522
1965-12-18,12,18,1965,1965.0,234.0,1965.12,3,0.511
1965-12-19,12,19,1965,1965.0,247.0,1965.12,3,0.497
1965-12-20,12,20,1965,1965.0,263.0,1965.12,3,0.483
1965-12-21,12,21,1965,1965.0,266.0,1965.12,3,0.48
1965-12-22,12,22,1965,1965.0,265.0,1965.12,3,0.482
1965-12-23,12,23,1965,1965.0,262.0,1965.12,3,0.484
1965-12-24,12,24,1965,1965.0,261.0,1965.12,3,0.486
1965-12-25,12,25,1965,1965.0,261.0,1965.12,3,0.486
1965-12-26,12,26,1965,1965.0,261.0,1965.12,3,0.486
1965-12-27,12,27,1965,1965.0,261.0,1965.12,3,0.486
1965-12-28,12,28,1965,1965.0,261.0,1965.12,3,0.486
1965-12-29,12,29,1965,1965.0,261.0,1965.12,3,0.486
1965-12-30,12,30,1965,1965.0,262.0,1965.12,3,0.484
1965-12-31,12,31,1965,1965.0,265.0,1965.12,3,0.482
1966-01-01,1,1,1966,1965.0,265.0,1966.01,4,0.482
1966-01-02,1,2,1966,1965.0,263.0,1966.01,4,0.483
1966-01-03,1,3,1966,1965.0,272.0,1966.01,4,0.47600000000000003
1966-01-04,1,4,1966,1965.0,274.0,1966.01,4,0.47300000000000003
1966-01-05,1,5,1966,1965.0,276.0,1966.01,4,0.47100000000000003
1966-01-06,1,6,1966,1965.0,288.0,1966.01,4,0.46
1966-01-07,1,7,1966,1965.0,287.0,1966.01,4,0.461
1966-01-08,1,8,1966,1965.0,288.0,1966.01,4,0.46
1966-01-09,1,9,1966,1965.0,298.0,1966.01,4,0.453
1966-01-10,1,10,1966,1965.0,302.0,1966.01,4,0.449
1966-01-11,1,11,1966,1965.0,302.0,1966.01,4,0.449
1966-01-12,1,12,1966,1965.0,301.0,1966.01,4,0.45
1966-01-13,1,13,1966,1965.0,311.0,1966.01,4,0.443
1966-01-14,1,14,1966,1965.0,325.0,1966.01,4,0.435
1966-01-15,1,15,1966,1965.0,340.0,1966.01,4,0.426
1966-01-16,1,16,1966,1965.0,340.0,1966.01,4,0.426
1966-01-17,1,17,1966,1965.0,352.0,1966.01,4,0.418
1966-01-18,1,18,1966,1965.0,367.0,1966.01,4,0.40900000000000003
1966-01-19,1,19,1966,1965.0,368.0,1966.01,4,0.40800000000000003
1966-01-20,1,20,1966,1965.0,381.0,1966.01,4,0.401
1966-01-21,1,21,1966,1965.0,380.0,1966.01,4,0.401
1966-01-22,1,22,1966,1965.0,379.0,1966.01,4,0.402
1966-01-23,1,23,1966,1965.0,379.0,1966.01,4,0.402
1966-01-24,1,24,1966,1965.0,379.0,1966.01,4,0.402
1966-01-25,1,25,1966,1965.0,382.0,1966.01,4,0.401
1966-01-26,1,26,1966,1965.0,400.0,1966.01,4,0.392
1966-01-27,1,27,1966,1965.0,404.0,1966.01,4,0.39
1966-01-28,1,28,1966,1965.0,409.0,1966.01,4,0.387
1966-01-29,1,29,1966,1965.0,423.0,1966.01,4,0.38
1966-01-30,1,30,1966,1965.0,440.0,1966.01,4,0.373
1966-01-31,1,31,1966,1965.0,466.0,1966.01,4,0.363
1966-02-01,2,1,1966,1965.0,484.0,1966.02,5,0.355
1966-02-02,2,2,1966,1965.0,500.0,1966.02,5,0.34900000000000003
1966-02-03,2,3,1966,1965.0,516.0,1966.02,5,0.342
1966-02-04,2,4,1966,1965.0,532.0,1966.02,5,0.336
1966-02-05,2,5,1966,1965.0,552.0,1966.02,5,0.329
1966-02-06,2,6,1966,1965.0,590.0,1966.02,5,0.318
1966-02-07,2,7,1966,1965.0,613.0,1966.02,5,0.311
1966-02-08,2,8,1966,1965.0,672.0,1966.02,5,0.293
1966-02-09,2,9,1966,1965.0,711.0,1966.02,5,0.281
1966-02-10,2,10,1966,1965.0,735.0,1966.02,5,0.273
1966-02-11,2,11,1966,1965.0,771.0,1966.02,5,0.262
1966-02-12,2,12,1966,1965.0,807.0,1966.02,5,0.253
1966-02-13,2,13,1966,1965.0,830.0,1966.02,5,0.247
1966-02-14,2,14,1966,1965.0,849.0,1966.02,5,0.243
1966-02-15,2,15,1966,1965.0,862.0,1966.02,5,0.24
1966-02-16,2,16,1966,1965.0,863.0,1966.02,5,0.23900000000000002
1966-02-17,2,17,1966,1965.0,863.0,1966.02,5,0.23900000000000002
1966-02-18,2,18,1966,1965.0,862.0,1966.02,5,0.24
1966-02-19,2,19,1966,1965.0,854.0,1966.02,5,0.241
1966-02-20,2,20,1966,1965.0,870.0,1966.02,5,0.23800000000000002
1966-02-21,2,21,1966,1965.0,891.0,1966.02,5,0.233
1966-02-22,2,22,1966,1965.0,909.0,1966.02,5,0.229
1966-02-23,2,23,1966,1965.0,918.0,1966.02,5,0.227
1966-02-24,2,24,1966,1965.0,961.0,1966.02,5,0.218
1966-02-25,2,25,1966,1965.0,998.0,1966.02,5,0.212
1966-02-26,2,26,1966,1965.0,963.0,1966.02,5,0.217
1966-02-27,2,27,1966,1965.0,933.0,1966.02,5,0.223
1966-02-28,2,28,1966,1965.0,921.0,1966.02,5,0.227
1966-03-01,3,1,1966,1965.0,966.0,1966.03,6,0.217
1966-03-02,3,2,1966,1965.0,1018.0,1966.03,6,0.20800000000000002
1966-03-03,3,3,1966,1965.0,1104.0,1966.03,6,0.193
1966-03-04,3,4,1966,1965.0,1138.0,1966.03,6,0.187
1966-03-05,3,5,1966,1965.0,1163.0,1966.03,6,0.182
1966-03-06,3,6,1966,1965.0,1193.0,1966.03,6,0.177
1966-03-07,3,7,1966,1965.0,1198.0,1966.03,6,0.176
1966-03-08,3,8,1966,1965.0,1293.0,1966.03,6,0.162
1966-03-09,3,9,1966,1965.0,1500.0,1966.03,6,0.134
1966-03-10,3,10,1966,1965.0,1788.0,1966.03,6,0.101
1966-03-11,3,11,1966,1965.0,1956.0,1966.03,6,0.088
1966-03-12,3,12,1966,1965.0,2112.0,1966.03,6,0.078
1966-03-13,3,13,1966,1965.0,2258.0,1966.03,6,0.07
1966-03-14,3,14,1966,1965.0,2356.0,1966.03,6,0.065
1966-03-15,3,15,1966,1965.0,2436.0,1966.03,6,0.061
1966-03-16,3,16,1966,1965.0,2570.0,1966.03,6,0.056
1966-03-17,3,17,1966,1965.0,2667.0,1966.03,6,0.053
1966-03-18,3,18,1966,1965.0,3037.0,1966.03,6,0.041
1966-03-19,3,19,1966,1965.0,3431.0,1966.03,6,0.031
1966-03-20,3,20,1966,1965.0,3749.0,1966.03,6,0.025
1966-03-21,3,21,1966,1965.0,3986.0,1966.03,6,0.021
1966-03-22,3,22,1966,1965.0,4159.0,1966.03,6,0.018000000000000002
1966-03-23,3,23,1966,1965.0,4323.0,1966.03,6,0.016
1966-03-24,3,24,1966,1965.0,4407.0,1966.03,6,0.015
1966-03-25,3,25,1966,1965.0,4395.0,1966.03,6,0.015
1966-03-26,3,26,1966,1965.0,4246.0,1966.03,6,0.017
1966-03-27,3,27,1966,1965.0,4112.0,1966.03,6,0.019
1966-03-28,3,28,1966,1965.0,3958.0,1966.03,6,0.021
1966-03-29,3,29,1966,1965.0,3804.0,1966.03,6,0.023
1966-03-30,3,30,1966,1965.0,3606.0,1966.03,6,0.027
1966-03-31,3,31,1966,1965.0,3414.0,1966.03,6,0.031
1966-04-01,4,1,1966,1965.0,3217.0,1966.04,7,0.036000000000000004
1966-04-02,4,2,1966,1965.0,2700.0,1966.04,7,0.052000000000000005
1966-04-03,4,3,1966,1965.0,2432.0,1966.04,7,0.062
1966-04-04,4,4,1966,1965.0,2266.0,1966.04,7,0.069
